event_id	clause_id	physical_page	locus	surface	component_recipe	codebook_layer	learned_card_id	simple_reading_route	simple_card_reading_de
P912-E0953	P915-C146	f81v	f81v.10	dairam	D_ADDR+AIR+A_ADDR+AM_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	TEIL · LAUF · ORT · INNEN
P912-E0954	P915-C146	f81v	f81v.11	yshey	Y+SH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · HALTEN · KURZ · DIES
P912-E0955	P915-C146	f81v	f81v.11	qokeey	OK+EE+Y	LEARNED_FORMULA_CARD	P942-K11	LEARNED_FORMULA_IDIOM	LAENGER ANSETZEN
P912-E0956	P915-C146	f81v	f81v.11	okeey	OK+EE+Y	LEARNED_FORMULA_CARD	P942-K11	LEARNED_FORMULA_IDIOM	LAENGER ANSETZEN
P912-E0957	P915-C146	f81v	f81v.11	oky	OK+Y	LEARNED_FORMULA_CARD	P942-K08	LEARNED_FORMULA_IDIOM	DIESEN POSTEN ANSETZEN
P912-E0958	P915-C146	f81v	f81v.11	ykeey	Y+K+EE+Y	LEARNED_FORMULA_CARD	P952-K78	LEARNED_FORMULA_IDIOM	DIESEN POSTEN LÄNGER ZUGEBEN
P912-E0959	P915-C146	f81v	f81v.11	qoky	OK+Y	LEARNED_FORMULA_CARD	P942-K08	LEARNED_FORMULA_IDIOM	DIESEN POSTEN ANSETZEN
P912-E0960	P915-C146	f81v	f81v.11	oky	OK+Y	LEARNED_FORMULA_CARD	P942-K08	LEARNED_FORMULA_IDIOM	DIESEN POSTEN ANSETZEN
P912-E0961	P915-C146	f81v	f81v.11	lky	L+K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	LEITEN · ZUGEBEN · DIES
P912-E0962	P915-C146	f81v	f81v.11	olchy	OL+CH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	FORTSETZEN · ENTNEHMEN · DIES
P912-E0963	P915-C146	f81v	f81v.11	ky	K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ZUGEBEN · DIES
P912-E0964	P915-C146	f81v	f81v.11	dsholyd	D_ADDR+SH+OL+Y+D_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	TEIL · HALTEN · FORTSETZEN · DIES · TEIL
P912-E0965	P915-C146	f81v	f81v.12	qol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E0966	P915-C146	f81v	f81v.12	ol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E0967	P915-C146	f81v	f81v.12	chdy	CHD+Y	LEARNED_FORMULA_CARD	P942-K04	LEARNED_FORMULA_IDIOM	DIESEN POSTEN UMSETZEN
P912-E0968	P915-C146	f81v	f81v.12	shedy	SHED+DY	LEARNED_FORMULA_CARD	P942-K05	LEARNED_FORMULA_IDIOM	ABSETZEN; ENDE
P912-E0969	P915-C147	f81v	f81v.12	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	P942-K06	LEARNED_FORMULA_IDIOM	KURZ ANSETZEN; ENDE
P912-E0970	P915-C148	f81v	f81v.12	ytedy	Y+T+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · EINSTELLEN · KURZ · SCHLIESSEN
P912-E0971	P915-C149	f81v	f81v.12	chetedy	CH+E+T+E+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ENTNEHMEN · KURZ · EINSTELLEN · KURZ · TEIL · DIES
P912-E0972	P915-C149	f81v	f81v.12	lkedey	L+K+E+D_ADDR+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	LEITEN · ZUGEBEN · KURZ · TEIL · KURZ · DIES
P912-E0973	P915-C149	f81v	f81v.12	ytedy	Y+T+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · EINSTELLEN · KURZ · SCHLIESSEN
P912-E0974	P915-C150	f81v	f81v.13	ykeshey	Y+K+E+SH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · ZUGEBEN · KURZ · HALTEN · KURZ · DIES
P912-E0975	P915-C150	f81v	f81v.13	dchsed	D_ADDR+CH+S+E+D_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	TEIL · ENTNEHMEN · AUSWÄHLEN · KURZ · TEIL
P912-E0976	P915-C150	f81v	f81v.13	ytedy	Y+T+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · EINSTELLEN · KURZ · SCHLIESSEN
P912-E0977	P915-C151	f81v	f81v.13	ytedy	Y+T+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · EINSTELLEN · KURZ · SCHLIESSEN
P912-E0978	P915-C152	f81v	f81v.13	dar	D_ADDR+AR	LEARNED_FORMULA_CARD	P942-K19	LEARNED_FORMULA_IDIOM	AUS DEM BEZEICHNETEN TEIL
P912-E0979	P915-C152	f81v	f81v.13	ykeday	Y+K+E+DA+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · ZUGEBEN · KURZ · ZWEIT · DIES
P912-E0980	P915-C152	f81v	f81v.13	qoty	OT+Y	LEARNED_FORMULA_CARD	P942-K17	LEARNED_FORMULA_IDIOM	DANACH DIESER POSTEN
P912-E0981	P915-C152	f81v	f81v.13	ykedy	Y+K+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · ZUGEBEN · KURZ · SCHLIESSEN
P912-E0982	P915-C153	f81v	f81v.13	okal	OK+AL	LEARNED_FORMULA_CARD	P942-K14	LEARNED_FORMULA_IDIOM	AN DER ZIELSTELLE ANSETZEN
P912-E0983	P915-C153	f81v	f81v.14	dshedy	SH+E+DY	LEARNED_FORMULA_CARD	P949-K55	LEARNED_FORMULA_IDIOM	KURZ HALTEN; ENDE
P912-E0984	P915-C154	f81v	f81v.14	ykeedy	Y+K+EE+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · ZUGEBEN · LÄNGER · TEIL · DIES
P912-E0985	P915-C154	f81v	f81v.14	sheeky	SH+EE+K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	HALTEN · LÄNGER · ZUGEBEN · DIES
P912-E0986	P915-C154	f81v	f81v.14	daiin	AIIN	LEARNED_FORMULA_CARD	P942-K03	LEARNED_FORMULA_IDIOM	NACH SOLLMASS
P912-E0987	P915-C154	f81v	f81v.14	okedy	OK+E+DY	LEARNED_FORMULA_CARD	P942-K06	LEARNED_FORMULA_IDIOM	KURZ ANSETZEN; ENDE
P912-E0988	P915-C155	f81v	f81v.14	qokeed	OK+EE+D_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ANSETZEN · LÄNGER · TEIL
P912-E0989	P915-C155	f81v	f81v.14	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	P942-K06	LEARNED_FORMULA_IDIOM	KURZ ANSETZEN; ENDE
P912-E0990	P915-C156	f81v	f81v.14	lchpchdy	L+CH+P+CHD+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	LEITEN · ENTNEHMEN · EINSETZEN · UMSETZEN · DIES
P912-E0991	P915-C156	f81v	f81v.15	qokal	OK+AL	LEARNED_FORMULA_CARD	P942-K14	LEARNED_FORMULA_IDIOM	AN DER ZIELSTELLE ANSETZEN
P912-E0992	P915-C156	f81v	f81v.15	chedy	CHD+Y	LEARNED_FORMULA_CARD	P942-K04	LEARNED_FORMULA_IDIOM	DIESEN POSTEN UMSETZEN
P912-E0993	P915-C156	f81v	f81v.15	ol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E0994	P915-C156	f81v	f81v.15	sheey	SH+EE+Y	LEARNED_FORMULA_CARD	P942-K21	LEARNED_FORMULA_IDIOM	LAENGER HALTEN
P912-E0995	P915-C156	f81v	f81v.15	salshcthdy	S+A_ADDR+LSH+CTH+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSWÄHLEN · ORT · SPÜLEN · BEREIT · TEIL · DIES
P912-E0996	P915-C156	f81v	f81v.15	qofchedy	CARRIER_Q+O+LOCAL_CHAR_F+CHD+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	BEGINNEN · AUSFÜHREN · NEBENWEG · UMSETZEN · DIES
P912-E0997	P915-C156	f81v	f81v.15	r	R	LEARNED_FORMULA_CARD	P942-K37	LEARNED_FORMULA_IDIOM	ZUSTAND MARKIEREN
P912-E0998	P915-C156	f81v	f81v.15	chedy	CHD+Y	LEARNED_FORMULA_CARD	P942-K04	LEARNED_FORMULA_IDIOM	DIESEN POSTEN UMSETZEN
P912-E0999	P915-C156	f81v	f81v.15	ltary	L+T+AR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	LEITEN · EINSTELLEN · QUELLE · DIES
P912-E1000	P915-C156	f81v	f81v.16	lor	L+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	LEITEN · ANSATZ
P912-E1001	P915-C156	f81v	f81v.16	shedy	SHED+DY	LEARNED_FORMULA_CARD	P942-K05	LEARNED_FORMULA_IDIOM	ABSETZEN; ENDE
P912-E1002	P915-C157	f81v	f81v.16	qoeedy	CARRIER_Q+O+EE+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	BEGINNEN · AUSFÜHREN · LÄNGER · TEIL · DIES
P912-E1003	P915-C157	f81v	f81v.16	ol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E1004	P915-C157	f81v	f81v.16	chy	Y	LEARNED_FORMULA_CARD	P942-K01	LEARNED_FORMULA_IDIOM	DIESER POSTEN
P912-E1005	P915-C157	f81v	f81v.16	rshdy	R+SH+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	MARKIEREN · HALTEN · TEIL · DIES
P912-E1006	P915-C157	f81v	f81v.16	lshedy	LSH+E+DY	LEARNED_FORMULA_CARD	P949-K54	LEARNED_FORMULA_IDIOM	KURZ SPÜLEN; ENDE
P912-E1007	P915-C158	f81v	f81v.16	dar	D_ADDR+AR	LEARNED_FORMULA_CARD	P942-K19	LEARNED_FORMULA_IDIOM	AUS DEM BEZEICHNETEN TEIL
P912-E1008	P915-C158	f81v	f81v.16	chdy	CHD+Y	LEARNED_FORMULA_CARD	P942-K04	LEARNED_FORMULA_IDIOM	DIESEN POSTEN UMSETZEN
P912-E1009	P915-C158	f81v	f81v.16	pchdy	P+CHD+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	EINSETZEN · UMSETZEN · DIES
P912-E1010	P915-C158	f81v	f81v.17	sshkchdy	SH+K+CHD+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	HALTEN · ZUGEBEN · UMSETZEN · SCHLIESSEN
P912-E1011	P915-C159	f81v	f81v.17	chedy	CHD+Y	LEARNED_FORMULA_CARD	P942-K04	LEARNED_FORMULA_IDIOM	DIESEN POSTEN UMSETZEN
P912-E1012	P915-C159	f81v	f81v.17	ol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E1013	P915-C159	f81v	f81v.17	shedy	SHED+DY	LEARNED_FORMULA_CARD	P942-K05	LEARNED_FORMULA_IDIOM	ABSETZEN; ENDE
P912-E1014	P915-C160	f81v	f81v.17	qolchedy	OL+CHD+DY	LEARNED_FORMULA_CARD	P949-K51	LEARNED_FORMULA_IDIOM	WEITER UMSETZEN; ENDE
P912-E1015	P915-C161	f81v	f81v.17	qokain	OK+AIN	LEARNED_FORMULA_CARD	P942-K10	LEARNED_FORMULA_IDIOM	EINE PORTION ANSETZEN
P912-E1016	P915-C161	f81v	f81v.17	ckhy	CKH+Y	LEARNED_FORMULA_CARD	P942-K28	LEARNED_FORMULA_IDIOM	DURCH DEN DURCHLASS FUEHREN
P912-E1017	P915-C161	f81v	f81v.17	dl	L	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	LEITEN
P912-E1018	P915-C161	f81v	f81v.17	ral	R+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	MARKIEREN · ZIEL
P912-E1019	P915-C161	f81v	f81v.18	qokchdy	OK+CHD+DY	LEARNED_FORMULA_CARD	P949-K50	LEARNED_FORMULA_IDIOM	ANSETZEN, UMSETZEN; ENDE
P912-E1020	P915-C162	f81v	f81v.18	chey	Y	LEARNED_FORMULA_CARD	P942-K01	LEARNED_FORMULA_IDIOM	DIESER POSTEN
P912-E1021	P915-C162	f81v	f81v.18	ol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E1022	P915-C162	f81v	f81v.18	cheky	CHK+E+Y	LEARNED_FORMULA_CARD	P942-K41	LEARNED_FORMULA_IDIOM	KURZ BEHANDELN
P912-E1023	P915-C162	f81v	f81v.18	ol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E1024	P915-C162	f81v	f81v.18	shedy	SHED+DY	LEARNED_FORMULA_CARD	P942-K05	LEARNED_FORMULA_IDIOM	ABSETZEN; ENDE
P912-E1025	P915-C163	f81v	f81v.18	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	P942-K06	LEARNED_FORMULA_IDIOM	KURZ ANSETZEN; ENDE
P912-E1026	P915-C164	f81v	f81v.18	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	P942-K06	LEARNED_FORMULA_IDIOM	KURZ ANSETZEN; ENDE
P912-E1027	P915-C165	f81v	f81v.18	chckhy	CKH+Y	LEARNED_FORMULA_CARD	P942-K28	LEARNED_FORMULA_IDIOM	DURCH DEN DURCHLASS FUEHREN
P912-E1028	P915-C165	f81v	f81v.18	qoky	OK+Y	LEARNED_FORMULA_CARD	P942-K08	LEARNED_FORMULA_IDIOM	DIESEN POSTEN ANSETZEN
P912-E1029	P915-C165	f81v	f81v.19	solkeey	SOLK+EE+Y	LEARNED_FORMULA_CARD	P949-K63	LEARNED_FORMULA_IDIOM	DIESEN POSTEN LÄNGER AUFFANGEN
P912-E1030	P915-C165	f81v	f81v.19	ol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E1031	P915-C165	f81v	f81v.19	shedy	SHED+DY	LEARNED_FORMULA_CARD	P942-K05	LEARNED_FORMULA_IDIOM	ABSETZEN; ENDE
P912-E1032	P915-C166	f81v	f81v.19	qokar	OK+AR	LEARNED_FORMULA_CARD	P942-K20	LEARNED_FORMULA_IDIOM	AUS DER QUELLE ANSETZEN
P912-E1033	P915-C166	f81v	f81v.19	shckhy	SH+CKH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	HALTEN · DURCHLASS · DIES
P912-E1034	P915-C166	f81v	f81v.19	dedy	D_ADDR+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	TEIL · KURZ · SCHLIESSEN
P912-E1035	P915-C167	f81v	f81v.19	qokar	OK+AR	LEARNED_FORMULA_CARD	P942-K20	LEARNED_FORMULA_IDIOM	AUS DER QUELLE ANSETZEN
P912-E1036	P915-C167	f81v	f81v.19	qokal	OK+AL	LEARNED_FORMULA_CARD	P942-K14	LEARNED_FORMULA_IDIOM	AN DER ZIELSTELLE ANSETZEN
P912-E1037	P915-C167	f81v	f81v.19	dol	D_ADDR+OL	LEARNED_FORMULA_CARD	P949-K53	LEARNED_FORMULA_IDIOM	DEN BEZEICHNETEN TEIL WEITERFÜHREN
P912-E1038	P915-C167	f81v	f81v.19	chy	Y	LEARNED_FORMULA_CARD	P942-K01	LEARNED_FORMULA_IDIOM	DIESER POSTEN
P912-E1039	P915-C167	f81v	f81v.20	qocthey	CARRIER_Q+O+CTH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	BEGINNEN · AUSFÜHREN · BEREIT · KURZ · DIES
P912-E1040	P915-C167	f81v	f81v.20	chekal	CHK+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	BEHANDELN · ZIEL
P912-E1041	P915-C167	f81v	f81v.20	chedy	CHD+Y	LEARNED_FORMULA_CARD	P942-K04	LEARNED_FORMULA_IDIOM	DIESEN POSTEN UMSETZEN
P912-E1042	P915-C167	f81v	f81v.20	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	P942-K06	LEARNED_FORMULA_IDIOM	KURZ ANSETZEN; ENDE
P912-E1043	P915-C168	f81v	f81v.20	lshety	LSH+E+T+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	SPÜLEN · KURZ · EINSTELLEN · DIES
P912-E1044	P915-C168	f81v	f81v.20	qoldy	OL+DY	LEARNED_FORMULA_CARD	P942-K26	LEARNED_FORMULA_IDIOM	DAMIT FORTFAHREN; ENDE
P912-E1045	P915-C169	f81v	f81v.20	ltedy	L+T+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	LEITEN · EINSTELLEN · KURZ · SCHLIESSEN
P912-E1046	P915-C170	f81v	f81v.20	qotain	OT+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DANACH · PORTION
P912-E1047	P915-C170	f81v	f81v.21	lsho	LSH+O	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	SPÜLEN · AUSFÜHREN
P912-E1048	P915-C170	f81v	f81v.21	qokey	OK+E+Y	LEARNED_FORMULA_CARD	P942-K25	LEARNED_FORMULA_IDIOM	KURZ ANSETZEN
P912-E1049	P915-C170	f81v	f81v.21	lshedy	LSH+E+DY	LEARNED_FORMULA_CARD	P949-K54	LEARNED_FORMULA_IDIOM	KURZ SPÜLEN; ENDE
P912-E1050	P915-C171	f81v	f81v.21	lshedy	LSH+E+DY	LEARNED_FORMULA_CARD	P949-K54	LEARNED_FORMULA_IDIOM	KURZ SPÜLEN; ENDE
P912-E1051	P915-C172	f81v	f81v.21	chedy	CHD+Y	LEARNED_FORMULA_CARD	P942-K04	LEARNED_FORMULA_IDIOM	DIESEN POSTEN UMSETZEN
P912-E1052	P915-C172	f81v	f81v.21	qolky	SOLK+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUFFANGEN · DIES
P912-E1053	P915-C172	f81v	f81v.21	lchedal	L+CHD+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	LEITEN · UMSETZEN · ZIEL
P912-E1054	P915-C172	f81v	f81v.21	qol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E1055	P915-C172	f81v	f81v.21	otar	OT+AR	LEARNED_FORMULA_CARD	P942-K24	LEARNED_FORMULA_IDIOM	DANACH AUS DER QUELLE
P912-E1056	P915-C172	f81v	f81v.22	qokal	OK+AL	LEARNED_FORMULA_CARD	P942-K14	LEARNED_FORMULA_IDIOM	AN DER ZIELSTELLE ANSETZEN
P912-E1057	P915-C172	f81v	f81v.22	qol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E1058	P915-C172	f81v	f81v.22	oiin	O+IIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSFÜHREN · STUFE
P912-E1059	P915-C172	f81v	f81v.22	cheey	SH+EE+Y	LEARNED_FORMULA_CARD	P942-K21	LEARNED_FORMULA_IDIOM	LAENGER HALTEN
P912-E1060	P915-C172	f81v	f81v.22	dal	AL	LEARNED_FORMULA_CARD	P942-K09	LEARNED_FORMULA_IDIOM	ZUR ZIELSTELLE
P912-E1061	P915-C172	f81v	f81v.22	lchedy	L+CHD+DY	LEARNED_FORMULA_CARD	P942-K22	LEARNED_FORMULA_IDIOM	WEITER UMSETZEN; ENDE
P912-E1062	P915-C173	f81v	f81v.22	chedy	CHD+Y	LEARNED_FORMULA_CARD	P942-K04	LEARNED_FORMULA_IDIOM	DIESEN POSTEN UMSETZEN
P912-E1063	P915-C173	f81v	f81v.22	salchtedytar	S+AL+CH+T+E+D_ADDR+Y+T+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSWÄHLEN · ZIEL · ENTNEHMEN · EINSTELLEN · KURZ · TEIL · DIES · EINSTELLEN · QUELLE
P912-E1064	P915-C173	f81v	f81v.23	shol	SH+OL	LEARNED_FORMULA_CARD	P942-K45	LEARNED_FORMULA_IDIOM	WEITER HALTEN
P912-E1065	P915-C173	f81v	f81v.23	qetchy	CARRIER_Q+E+T+CH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	BEGINNEN · KURZ · EINSTELLEN · ENTNEHMEN · DIES
P912-E1066	P915-C173	f81v	f81v.23	ykaiin	Y+K+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · ZUGEBEN · SOLLMASS
P912-E1067	P915-C173	f81v	f81v.23	olkain	OL+K+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	FORTSETZEN · ZUGEBEN · PORTION
P912-E1068	P915-C173	f81v	f81v.23	shedy	SHED+DY	LEARNED_FORMULA_CARD	P942-K05	LEARNED_FORMULA_IDIOM	ABSETZEN; ENDE
P912-E1069	P915-C174	f81v	f81v.23	qoky	OK+Y	LEARNED_FORMULA_CARD	P942-K08	LEARNED_FORMULA_IDIOM	DIESEN POSTEN ANSETZEN
P912-E1070	P915-C174	f81v	f81v.23	dchedy	D_ADDR+CHD+Y	LEARNED_FORMULA_CARD	P952-K74	LEARNED_FORMULA_IDIOM	DEN BEZEICHNETEN TEIL UMSETZEN
P912-E1071	P915-C174	f81v	f81v.23	rol	R+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	MARKIEREN · FORTSETZEN
P912-E1072	P915-C174	f81v	f81v.23	olcthdy	OL+CTH+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	FORTSETZEN · BEREIT · TEIL · DIES
P912-E1073	P915-C174	f81v	f81v.24	ytey	T+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	EINSTELLEN · KURZ · DIES
P912-E1074	P915-C174	f81v	f81v.24	okchedy	OK+CHD+DY	LEARNED_FORMULA_CARD	P949-K50	LEARNED_FORMULA_IDIOM	ANSETZEN, UMSETZEN; ENDE
P912-E1075	P915-C175	f81v	f81v.24	qokal	OK+AL	LEARNED_FORMULA_CARD	P942-K14	LEARNED_FORMULA_IDIOM	AN DER ZIELSTELLE ANSETZEN
P912-E1076	P915-C175	f81v	f81v.24	okeey	OK+EE+Y	LEARNED_FORMULA_CARD	P942-K11	LEARNED_FORMULA_IDIOM	LAENGER ANSETZEN
P912-E1077	P915-C175	f81v	f81v.24	qol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E1078	P915-C175	f81v	f81v.24	cheedy	CH+EE+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ENTNEHMEN · LÄNGER · TEIL · DIES
P912-E1079	P915-C175	f81v	f81v.24	sal	S+AL	LEARNED_FORMULA_CARD	P942-K43	LEARNED_FORMULA_IDIOM	ZIELSTELLE WAEHLEN
P912-E1080	P915-C175	f81v	f81v.24	teol	E+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	KURZ · FORTSETZEN
P912-E1081	P915-C175	f81v	f81v.24	dchdy	CHD+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	UMSETZEN · SCHLIESSEN
P912-E1082	P915-C176	f81v	f81v.24	ly	L+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	LEITEN · DIES
P912-E1083	P915-C176	f81v	f81v.25	oshedy	O+SHED+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSFÜHREN · ABSETZEN · DIES
P912-E1084	P915-C176	f81v	f81v.25	qotedy	OT+E+DY	LEARNED_FORMULA_CARD	P942-K29	LEARNED_FORMULA_IDIOM	NAECHSTEN SCHRITT KURZ; ENDE
P912-E1085	P915-C177	f81v	f81v.25	shol	SH+OL	LEARNED_FORMULA_CARD	P942-K45	LEARNED_FORMULA_IDIOM	WEITER HALTEN
P912-E1086	P915-C177	f81v	f81v.25	chedy	CHD+Y	LEARNED_FORMULA_CARD	P942-K04	LEARNED_FORMULA_IDIOM	DIESEN POSTEN UMSETZEN
P912-E1087	P915-C177	f81v	f81v.25	y	Y	LEARNED_FORMULA_CARD	P942-K01	LEARNED_FORMULA_IDIOM	DIESER POSTEN
P912-E1088	P915-C177	f81v	f81v.25	shchey	SH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	HALTEN · DIES
P912-E1089	P915-C177	f81v	f81v.25	ol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E1090	P915-C177	f81v	f81v.25	chey	Y	LEARNED_FORMULA_CARD	P942-K01	LEARNED_FORMULA_IDIOM	DIESER POSTEN
P912-E1091	P915-C177	f81v	f81v.25	qol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E1092	P915-C177	f81v	f81v.25	chedy	CHD+Y	LEARNED_FORMULA_CARD	P942-K04	LEARNED_FORMULA_IDIOM	DIESEN POSTEN UMSETZEN
P912-E1093	P915-C177	f81v	f81v.25	tchd	T+CHD	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	EINSTELLEN · UMSETZEN
