clause_id	physical_page	register	start_event	end_event	events	formula_cards	root_compositions	end_reason	surface_equals_reading	simple_continuous_reading_de	event_ids
P915-C077	f75r	BIOLOGICAL	P912-E0739	P912-E0743	5	3	2	LICENSED_DY_CLOSE	qo=ARBEITSGANG AUSFUEHREN | l=LEITEN | chedy=DIESEN POSTEN UMSETZEN | qokain=EINE PORTION ANSETZEN | chcthedy=ENTNEHMEN · BEREIT · KURZ · SCHLIESSEN	ARBEITSGANG AUSFUEHREN; dann LEITEN; dann DIESEN POSTEN UMSETZEN; dann EINE PORTION ANSETZEN; dann ENTNEHMEN · BEREIT · KURZ · SCHLIESSEN. Teilgang geschlossen.	P912-E0739|P912-E0740|P912-E0741|P912-E0742|P912-E0743
P915-C078	f75r	BIOLOGICAL	P912-E0744	P912-E0744	1	0	1	LICENSED_DY_CLOSE	ltedy=LEITEN · EINSTELLEN · KURZ · SCHLIESSEN	LEITEN · EINSTELLEN · KURZ · SCHLIESSEN. Teilgang geschlossen.	P912-E0744
P915-C079	f75r	BIOLOGICAL	P912-E0745	P912-E0747	3	1	2	LICENSED_DY_CLOSE	darom=TEIL · QUELLE · AUSFÜHREN · INNEN | s=VARIANTE WAEHLEN | olkedy=AUFFANGEN · KURZ · SCHLIESSEN	TEIL · QUELLE · AUSFÜHREN · INNEN; dann VARIANTE WAEHLEN; dann AUFFANGEN · KURZ · SCHLIESSEN. Teilgang geschlossen.	P912-E0745|P912-E0746|P912-E0747
P915-C080	f75r	BIOLOGICAL	P912-E0748	P912-E0755	8	6	2	LICENSED_DY_CLOSE	okal=AN DER ZIELSTELLE ANSETZEN | dar=AUS DEM BEZEICHNETEN TEIL | oty=DANACH DIESER POSTEN | okar=AUS DER QUELLE ANSETZEN | otar=DANACH AUS DER QUELLE | ol=DAMIT WEITER | kain=ZUGEBEN · PORTION | oltedy=FORTSETZEN · EINSTELLEN · KURZ · SCHLIESSEN	AN DER ZIELSTELLE ANSETZEN; dann AUS DEM BEZEICHNETEN TEIL; dann DANACH DIESER POSTEN; dann AUS DER QUELLE ANSETZEN; dann DANACH AUS DER QUELLE; dann DAMIT WEITER; dann ZUGEBEN · PORTION; dann FORTSETZEN · EINSTELLEN · KURZ · SCHLIESSEN. Teilgang geschlossen.	P912-E0748|P912-E0749|P912-E0750|P912-E0751|P912-E0752|P912-E0753|P912-E0754|P912-E0755
P915-C081	f75r	BIOLOGICAL	P912-E0756	P912-E0761	6	5	1	LICENSED_DY_CLOSE	qokain=EINE PORTION ANSETZEN | sheety=HALTEN · LÄNGER · EINSTELLEN · DIES | qokain=EINE PORTION ANSETZEN | dar=AUS DEM BEZEICHNETEN TEIL | dar=AUS DEM BEZEICHNETEN TEIL | shedy=ABSETZEN; ENDE	EINE PORTION ANSETZEN; dann HALTEN · LÄNGER · EINSTELLEN · DIES; dann EINE PORTION ANSETZEN; dann AUS DEM BEZEICHNETEN TEIL; dann AUS DEM BEZEICHNETEN TEIL; dann ABSETZEN; ENDE. Teilgang geschlossen.	P912-E0756|P912-E0757|P912-E0758|P912-E0759|P912-E0760|P912-E0761
P915-C082	f75r	BIOLOGICAL	P912-E0762	P912-E0763	2	2	0	LICENSED_DY_CLOSE	qokain=EINE PORTION ANSETZEN | oldy=DAMIT FORTFAHREN; ENDE	EINE PORTION ANSETZEN; dann DAMIT FORTFAHREN; ENDE. Teilgang geschlossen.	P912-E0762|P912-E0763
P915-C083	f75r	BIOLOGICAL	P912-E0764	P912-E0765	2	1	1	LICENSED_DY_CLOSE	sol=DAMIT WEITER | keedy=ZUGEBEN · LÄNGER · SCHLIESSEN	DAMIT WEITER; dann ZUGEBEN · LÄNGER · SCHLIESSEN. Teilgang geschlossen.	P912-E0764|P912-E0765
P915-C084	f75r	BIOLOGICAL	P912-E0766	P912-E0766	1	1	0	LICENSED_DY_CLOSE	qokeedy=LAENGER ANSETZEN; ENDE	LAENGER ANSETZEN; ENDE. Teilgang geschlossen.	P912-E0766
P915-C085	f75r	BIOLOGICAL	P912-E0767	P912-E0770	4	3	1	LICENSED_DY_CLOSE	qokey=KURZ ANSETZEN | okar=AUS DER QUELLE ANSETZEN | otar=DANACH AUS DER QUELLE | dardardy=TEIL · QUELLE · TEIL · QUELLE · SCHLIESSEN	KURZ ANSETZEN; dann AUS DER QUELLE ANSETZEN; dann DANACH AUS DER QUELLE; dann TEIL · QUELLE · TEIL · QUELLE · SCHLIESSEN. Teilgang geschlossen.	P912-E0767|P912-E0768|P912-E0769|P912-E0770
P915-C086	f75r	BIOLOGICAL	P912-E0771	P912-E0771	1	1	0	LICENSED_DY_CLOSE	qokedy=KURZ ANSETZEN; ENDE	KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E0771
P915-C087	f75r	BIOLOGICAL	P912-E0772	P912-E0774	3	2	1	LICENSED_DY_CLOSE	dy=DIESER POSTEN | sheety=HALTEN · LÄNGER · EINSTELLEN · DIES | qokedy=KURZ ANSETZEN; ENDE	DIESER POSTEN; dann HALTEN · LÄNGER · EINSTELLEN · DIES; dann KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E0772|P912-E0773|P912-E0774
P915-C088	f75r	BIOLOGICAL	P912-E0775	P912-E0775	1	1	0	LICENSED_DY_CLOSE	qokeedy=LAENGER ANSETZEN; ENDE	LAENGER ANSETZEN; ENDE. Teilgang geschlossen.	P912-E0775
P915-C089	f75r	BIOLOGICAL	P912-E0776	P912-E0776	1	0	1	LICENSED_DY_CLOSE	qokechdy=ANSETZEN · KURZ · UMSETZEN · SCHLIESSEN	ANSETZEN · KURZ · UMSETZEN · SCHLIESSEN. Teilgang geschlossen.	P912-E0776
P915-C090	f75r	BIOLOGICAL	P912-E0777	P912-E0778	2	1	1	LICENSED_DY_CLOSE	lol=LEITEN · FORTSETZEN | qokeedy=LAENGER ANSETZEN; ENDE	LEITEN · FORTSETZEN; dann LAENGER ANSETZEN; ENDE. Teilgang geschlossen.	P912-E0777|P912-E0778
P915-C091	f75r	BIOLOGICAL	P912-E0779	P912-E0779	1	1	0	LICENSED_DY_CLOSE	qokeedy=LAENGER ANSETZEN; ENDE	LAENGER ANSETZEN; ENDE. Teilgang geschlossen.	P912-E0779
P915-C092	f75r	BIOLOGICAL	P912-E0780	P912-E0780	1	1	0	LICENSED_DY_CLOSE	qokedy=KURZ ANSETZEN; ENDE	KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E0780
P915-C093	f75r	BIOLOGICAL	P912-E0781	P912-E0781	1	1	0	LICENSED_DY_CLOSE	qokedy=KURZ ANSETZEN; ENDE	KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E0781
P915-C094	f75r	BIOLOGICAL	P912-E0782	P912-E0782	1	1	0	LICENSED_DY_CLOSE	qokeedy=LAENGER ANSETZEN; ENDE	LAENGER ANSETZEN; ENDE. Teilgang geschlossen.	P912-E0782
P915-C095	f75r	BIOLOGICAL	P912-E0783	P912-E0783	1	0	1	LICENSED_DY_CLOSE	ldy=LEITEN · SCHLIESSEN	LEITEN · SCHLIESSEN. Teilgang geschlossen.	P912-E0783
P915-C096	f75r	BIOLOGICAL	P912-E0784	P912-E0784	1	0	1	LICENSED_DY_CLOSE	yshedy=DIES · HALTEN · KURZ · SCHLIESSEN	DIES · HALTEN · KURZ · SCHLIESSEN. Teilgang geschlossen.	P912-E0784
P915-C097	f75r	BIOLOGICAL	P912-E0785	P912-E0785	1	1	0	LICENSED_DY_CLOSE	qokeedy=LAENGER ANSETZEN; ENDE	LAENGER ANSETZEN; ENDE. Teilgang geschlossen.	P912-E0785
P915-C098	f75r	BIOLOGICAL	P912-E0786	P912-E0786	1	1	0	LICENSED_DY_CLOSE	qokeedy=LAENGER ANSETZEN; ENDE	LAENGER ANSETZEN; ENDE. Teilgang geschlossen.	P912-E0786
P915-C099	f75r	BIOLOGICAL	P912-E0787	P912-E0787	1	1	0	LICENSED_DY_CLOSE	olkeedy=LÄNGER AUFFANGEN; ENDE	LÄNGER AUFFANGEN; ENDE. Teilgang geschlossen.	P912-E0787
P915-C100	f75r	BIOLOGICAL	P912-E0788	P912-E0789	2	0	2	LICENSED_DY_CLOSE	otey=DANACH · KURZ · DIES | koldy=ZUGEBEN · FORTSETZEN · SCHLIESSEN	DANACH · KURZ · DIES; dann ZUGEBEN · FORTSETZEN · SCHLIESSEN. Teilgang geschlossen.	P912-E0788|P912-E0789
P915-C101	f75r	BIOLOGICAL	P912-E0790	P912-E0791	2	2	0	LICENSED_DY_CLOSE	dar=AUS DEM BEZEICHNETEN TEIL | shedy=ABSETZEN; ENDE	AUS DEM BEZEICHNETEN TEIL; dann ABSETZEN; ENDE. Teilgang geschlossen.	P912-E0790|P912-E0791
P915-C102	f75r	BIOLOGICAL	P912-E0792	P912-E0793	2	2	0	LICENSED_DY_CLOSE	qokain=EINE PORTION ANSETZEN | shedy=ABSETZEN; ENDE	EINE PORTION ANSETZEN; dann ABSETZEN; ENDE. Teilgang geschlossen.	P912-E0792|P912-E0793
P915-C103	f75r	BIOLOGICAL	P912-E0794	P912-E0795	2	1	1	LICENSED_DY_CLOSE	dal=ZUR ZIELSTELLE | keedy=ZUGEBEN · LÄNGER · SCHLIESSEN	ZUR ZIELSTELLE; dann ZUGEBEN · LÄNGER · SCHLIESSEN. Teilgang geschlossen.	P912-E0794|P912-E0795
P915-C104	f75r	BIOLOGICAL	P912-E0796	P912-E0796	1	0	1	LICENSED_DY_CLOSE	rshedy=MARKIEREN · ABSETZEN · SCHLIESSEN	MARKIEREN · ABSETZEN · SCHLIESSEN. Teilgang geschlossen.	P912-E0796
P915-C105	f75r	BIOLOGICAL	P912-E0797	P912-E0797	1	0	1	LICENSED_DY_CLOSE	sokeedy=AUSWÄHLEN · ANSETZEN · LÄNGER · SCHLIESSEN	AUSWÄHLEN · ANSETZEN · LÄNGER · SCHLIESSEN. Teilgang geschlossen.	P912-E0797
P915-C106	f75r	BIOLOGICAL	P912-E0798	P912-E0798	1	1	0	LICENSED_DY_CLOSE	qokeedy=LAENGER ANSETZEN; ENDE	LAENGER ANSETZEN; ENDE. Teilgang geschlossen.	P912-E0798
P915-C107	f75r	BIOLOGICAL	P912-E0799	P912-E0799	1	1	0	LICENSED_DY_CLOSE	oteedy=NAECHSTEN SCHRITT LAENGER; ENDE	NAECHSTEN SCHRITT LAENGER; ENDE. Teilgang geschlossen.	P912-E0799
P915-C108	f75r	BIOLOGICAL	P912-E0800	P912-E0802	3	2	1	LICENSED_DY_CLOSE	qoky=DIESEN POSTEN ANSETZEN | dy=DIESER POSTEN | keedy=ZUGEBEN · LÄNGER · SCHLIESSEN	DIESEN POSTEN ANSETZEN; dann DIESER POSTEN; dann ZUGEBEN · LÄNGER · SCHLIESSEN. Teilgang geschlossen.	P912-E0800|P912-E0801|P912-E0802
P915-C109	f75r	BIOLOGICAL	P912-E0803	P912-E0804	2	2	0	LICENSED_DY_CLOSE	sy=DIESER POSTEN | dshedy=KURZ HALTEN; ENDE	DIESER POSTEN; dann KURZ HALTEN; ENDE. Teilgang geschlossen.	P912-E0803|P912-E0804
P915-C110	f75r	BIOLOGICAL	P912-E0805	P912-E0805	1	1	0	LICENSED_DY_CLOSE	qokedy=KURZ ANSETZEN; ENDE	KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E0805
P915-C111	f75r	BIOLOGICAL	P912-E0806	P912-E0806	1	1	0	LICENSED_DY_CLOSE	qokeedy=LAENGER ANSETZEN; ENDE	LAENGER ANSETZEN; ENDE. Teilgang geschlossen.	P912-E0806
P915-C112	f75r	BIOLOGICAL	P912-E0807	P912-E0808	2	2	0	LICENSED_DY_CLOSE	qoteey=NAECHSTEN POSTEN LAENGER HALTEN | qoteedy=NAECHSTEN SCHRITT LAENGER; ENDE	NAECHSTEN POSTEN LAENGER HALTEN; dann NAECHSTEN SCHRITT LAENGER; ENDE. Teilgang geschlossen.	P912-E0807|P912-E0808
P915-C113	f75r	BIOLOGICAL	P912-E0809	P912-E0810	2	1	1	LICENSED_DY_CLOSE	dor=BEZEICHNETER TEILANSATZ | yshedy=DIES · HALTEN · KURZ · SCHLIESSEN	BEZEICHNETER TEILANSATZ; dann DIES · HALTEN · KURZ · SCHLIESSEN. Teilgang geschlossen.	P912-E0809|P912-E0810
P915-C114	f75r	BIOLOGICAL	P912-E0811	P912-E0812	2	1	1	LICENSED_DY_CLOSE	chekar=BEHANDELN · QUELLE | oldy=DAMIT FORTFAHREN; ENDE	BEHANDELN · QUELLE; dann DAMIT FORTFAHREN; ENDE. Teilgang geschlossen.	P912-E0811|P912-E0812
P915-C115	f75r	BIOLOGICAL	P912-E0813	P912-E0816	4	3	1	LICENSED_DY_CLOSE	qokain=EINE PORTION ANSETZEN | chkar=BEHANDELN · QUELLE | otar=DANACH AUS DER QUELLE | oldy=DAMIT FORTFAHREN; ENDE	EINE PORTION ANSETZEN; dann BEHANDELN · QUELLE; dann DANACH AUS DER QUELLE; dann DAMIT FORTFAHREN; ENDE. Teilgang geschlossen.	P912-E0813|P912-E0814|P912-E0815|P912-E0816
P915-C116	f75r	BIOLOGICAL	P912-E0817	P912-E0819	3	3	0	LICENSED_DY_CLOSE	dchedy=DEN BEZEICHNETEN TEIL UMSETZEN | sain=EINHEIT WAEHLEN | okedy=KURZ ANSETZEN; ENDE	DEN BEZEICHNETEN TEIL UMSETZEN; dann EINHEIT WAEHLEN; dann KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E0817|P912-E0818|P912-E0819
P915-C117	f75r	BIOLOGICAL	P912-E0820	P912-E0820	1	1	0	LICENSED_DY_CLOSE	qokedy=KURZ ANSETZEN; ENDE	KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E0820
P915-C118	f75r	BIOLOGICAL	P912-E0821	P912-E0821	1	1	0	LICENSED_DY_CLOSE	otedy=NAECHSTEN SCHRITT KURZ; ENDE	NAECHSTEN SCHRITT KURZ; ENDE. Teilgang geschlossen.	P912-E0821
P915-C119	f75r	BIOLOGICAL	P912-E0822	P912-E0822	1	0	1	LICENSED_DY_CLOSE	okoldy=ANSETZEN · FORTSETZEN · SCHLIESSEN	ANSETZEN · FORTSETZEN · SCHLIESSEN. Teilgang geschlossen.	P912-E0822
P915-C120	f75r	BIOLOGICAL	P912-E0823	P912-E0829	7	3	4	LICENSED_DY_CLOSE	otar=DANACH AUS DER QUELLE | otam=DANACH · INNEN | olaiin=FORTSETZEN · SOLLMASS | ch=ENTNEHMEN | dar=AUS DEM BEZEICHNETEN TEIL | dy=DIESER POSTEN | sshedy=AUSWÄHLEN · HALTEN · KURZ · SCHLIESSEN	DANACH AUS DER QUELLE; dann DANACH · INNEN; dann FORTSETZEN · SOLLMASS; dann ENTNEHMEN; dann AUS DEM BEZEICHNETEN TEIL; dann DIESER POSTEN; dann AUSWÄHLEN · HALTEN · KURZ · SCHLIESSEN. Teilgang geschlossen.	P912-E0823|P912-E0824|P912-E0825|P912-E0826|P912-E0827|P912-E0828|P912-E0829
P915-C121	f75r	BIOLOGICAL	P912-E0830	P912-E0832	3	2	1	LICENSED_DY_CLOSE	shckhy=HALTEN · DURCHLASS · DIES | qokey=KURZ ANSETZEN | okedy=KURZ ANSETZEN; ENDE	HALTEN · DURCHLASS · DIES; dann KURZ ANSETZEN; dann KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E0830|P912-E0831|P912-E0832
P915-C122	f75r	BIOLOGICAL	P912-E0833	P912-E0835	3	2	1	LICENSED_DY_CLOSE	sarol=AUSWÄHLEN · QUELLE · FORTSETZEN | oty=DANACH DIESER POSTEN | otedy=NAECHSTEN SCHRITT KURZ; ENDE	AUSWÄHLEN · QUELLE · FORTSETZEN; dann DANACH DIESER POSTEN; dann NAECHSTEN SCHRITT KURZ; ENDE. Teilgang geschlossen.	P912-E0833|P912-E0834|P912-E0835
P915-C123	f75r	BIOLOGICAL	P912-E0836	P912-E0836	1	1	0	LICENSED_DY_CLOSE	qotedy=NAECHSTEN SCHRITT KURZ; ENDE	NAECHSTEN SCHRITT KURZ; ENDE. Teilgang geschlossen.	P912-E0836
P915-C124	f75r	BIOLOGICAL	P912-E0837	P912-E0837	1	1	0	LICENSED_DY_CLOSE	otedy=NAECHSTEN SCHRITT KURZ; ENDE	NAECHSTEN SCHRITT KURZ; ENDE. Teilgang geschlossen.	P912-E0837
P915-C125	f75r	BIOLOGICAL	P912-E0838	P912-E0840	3	3	0	LICENSED_DY_CLOSE	okaiin=NACH SOLLMASS ANSETZEN | qokey=KURZ ANSETZEN | qokedy=KURZ ANSETZEN; ENDE	NACH SOLLMASS ANSETZEN; dann KURZ ANSETZEN; dann KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E0838|P912-E0839|P912-E0840
P915-C126	f75r	BIOLOGICAL	P912-E0841	P912-E0842	2	2	0	LICENSED_DY_CLOSE	sheol=KURZ HALTEN UND WEITERFÜHREN | qokedy=KURZ ANSETZEN; ENDE	KURZ HALTEN UND WEITERFÜHREN; dann KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E0841|P912-E0842
P915-C127	f75r	BIOLOGICAL	P912-E0843	P912-E0844	2	2	0	LICENSED_DY_CLOSE	dain=EINE PORTION | shedy=ABSETZEN; ENDE	EINE PORTION; dann ABSETZEN; ENDE. Teilgang geschlossen.	P912-E0843|P912-E0844
P915-C128	f75r	BIOLOGICAL	P912-E0845	P912-E0847	3	1	2	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	otol=DANACH · FORTSETZEN | chedy=DIESEN POSTEN UMSETZEN | olor=FORTSETZEN · ANSATZ	DANACH · FORTSETZEN; dann DIESEN POSTEN UMSETZEN; dann FORTSETZEN · ANSATZ.	P912-E0845|P912-E0846|P912-E0847
P915-C129	f81v	BIOLOGICAL	P912-E0858	P912-E0860	3	1	2	LICENSED_DY_CLOSE	par=EINSETZEN · QUELLE | shey=KURZ HALTEN | keedy=ZUGEBEN · LÄNGER · SCHLIESSEN	EINSETZEN · QUELLE; dann KURZ HALTEN; dann ZUGEBEN · LÄNGER · SCHLIESSEN. Teilgang geschlossen.	P912-E0858|P912-E0859|P912-E0860
P915-C130	f81v	BIOLOGICAL	P912-E0861	P912-E0865	5	4	1	LICENSED_DY_CLOSE	shekal=HALTEN · KURZ · ZUGEBEN · ZIEL | dal=ZUR ZIELSTELLE | dar=AUS DEM BEZEICHNETEN TEIL | ol=DAMIT WEITER | pchedy=EINSETZEN, UMSETZEN; ENDE	HALTEN · KURZ · ZUGEBEN · ZIEL; dann ZUR ZIELSTELLE; dann AUS DEM BEZEICHNETEN TEIL; dann DAMIT WEITER; dann EINSETZEN, UMSETZEN; ENDE. Teilgang geschlossen.	P912-E0861|P912-E0862|P912-E0863|P912-E0864|P912-E0865
P915-C131	f81v	BIOLOGICAL	P912-E0866	P912-E0869	4	2	2	LICENSED_DY_CLOSE	shek=HALTEN · KURZ · ZUGEBEN | dain=EINE PORTION | ofalsheky=AUSFÜHREN · NEBENWEG · ORT · SPÜLEN · KURZ · ZUGEBEN · DIES | qokedy=KURZ ANSETZEN; ENDE	HALTEN · KURZ · ZUGEBEN; dann EINE PORTION; dann AUSFÜHREN · NEBENWEG · ORT · SPÜLEN · KURZ · ZUGEBEN · DIES; dann KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E0866|P912-E0867|P912-E0868|P912-E0869
P915-C132	f81v	BIOLOGICAL	P912-E0870	P912-E0883	14	9	5	LICENSED_DY_CLOSE	okaiin=NACH SOLLMASS ANSETZEN | kair=ZUGEBEN · LAUF | okal=AN DER ZIELSTELLE ANSETZEN | sar=QUELLE WAEHLEN | ol=DAMIT WEITER | kain=ZUGEBEN · PORTION | olkain=FORTSETZEN · ZUGEBEN · PORTION | al=ZUR ZIELSTELLE | ol=DAMIT WEITER | rol=MARKIEREN · FORTSETZEN | dl=LEITEN | saiin=SOLLWERT WAEHLEN | daiin=NACH SOLLMASS | olkeedy=LÄNGER AUFFANGEN; ENDE	NACH SOLLMASS ANSETZEN; dann ZUGEBEN · LAUF; dann AN DER ZIELSTELLE ANSETZEN; dann QUELLE WAEHLEN; dann DAMIT WEITER; dann ZUGEBEN · PORTION; dann FORTSETZEN · ZUGEBEN · PORTION; dann ZUR ZIELSTELLE; dann DAMIT WEITER; dann MARKIEREN · FORTSETZEN; dann LEITEN; dann SOLLWERT WAEHLEN; dann NACH SOLLMASS; dann LÄNGER AUFFANGEN; ENDE. Teilgang geschlossen.	P912-E0870|P912-E0871|P912-E0872|P912-E0873|P912-E0874|P912-E0875|P912-E0876|P912-E0877|P912-E0878|P912-E0879|P912-E0880|P912-E0881|P912-E0882|P912-E0883
P915-C133	f81v	BIOLOGICAL	P912-E0884	P912-E0884	1	1	0	LICENSED_DY_CLOSE	okedy=KURZ ANSETZEN; ENDE	KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E0884
P915-C134	f81v	BIOLOGICAL	P912-E0885	P912-E0889	5	2	3	LICENSED_DY_CLOSE	dykain=TEIL · DIES · ZUGEBEN · PORTION | shek=HALTEN · KURZ · ZUGEBEN | chdy=DIESEN POSTEN UMSETZEN | dalal=ZIEL · ZIEL | oldy=DAMIT FORTFAHREN; ENDE	TEIL · DIES · ZUGEBEN · PORTION; dann HALTEN · KURZ · ZUGEBEN; dann DIESEN POSTEN UMSETZEN; dann ZIEL · ZIEL; dann DAMIT FORTFAHREN; ENDE. Teilgang geschlossen.	P912-E0885|P912-E0886|P912-E0887|P912-E0888|P912-E0889
P915-C135	f81v	BIOLOGICAL	P912-E0890	P912-E0904	15	12	3	LICENSED_DY_CLOSE	qokaiin=NACH SOLLMASS ANSETZEN | okain=EINE PORTION ANSETZEN | cheeky=DIESEN POSTEN LÄNGER BEHANDELN | dy=DIESER POSTEN | ol=DAMIT WEITER | kaiin=ZUGEBEN · SOLLMASS | dain=EINE PORTION | dy=DIESER POSTEN | daiin=NACH SOLLMASS | chcthy=ENTNEHMEN · BEREIT · DIES | okaiin=NACH SOLLMASS ANSETZEN | daiin=NACH SOLLMASS | otain=DANACH · PORTION | chckhy=DURCH DEN DURCHLASS FUEHREN | okeedy=LAENGER ANSETZEN; ENDE	NACH SOLLMASS ANSETZEN; dann EINE PORTION ANSETZEN; dann DIESEN POSTEN LÄNGER BEHANDELN; dann DIESER POSTEN; dann DAMIT WEITER; dann ZUGEBEN · SOLLMASS; dann EINE PORTION; dann DIESER POSTEN; dann NACH SOLLMASS; dann ENTNEHMEN · BEREIT · DIES; dann NACH SOLLMASS ANSETZEN; dann NACH SOLLMASS; dann DANACH · PORTION; dann DURCH DEN DURCHLASS FUEHREN; dann LAENGER ANSETZEN; ENDE. Teilgang geschlossen.	P912-E0890|P912-E0891|P912-E0892|P912-E0893|P912-E0894|P912-E0895|P912-E0896|P912-E0897|P912-E0898|P912-E0899|P912-E0900|P912-E0901|P912-E0902|P912-E0903|P912-E0904
P915-C136	f81v	BIOLOGICAL	P912-E0905	P912-E0919	15	12	3	LICENSED_DY_CLOSE	qoky=DIESEN POSTEN ANSETZEN | kar=VON DER ENTNAHMESTELLE ZUGEBEN | daiin=NACH SOLLMASS | okar=AUS DER QUELLE ANSETZEN | qokain=EINE PORTION ANSETZEN | okaiin=NACH SOLLMASS ANSETZEN | ol=DAMIT WEITER | chedy=DIESEN POSTEN UMSETZEN | cheol=DEN AUSZUG WEITERFUEHREN | lky=LEITEN · ZUGEBEN · DIES | l=LEITEN | s=VARIANTE WAEHLEN | aiin=NACH SOLLMASS | okain=EINE PORTION ANSETZEN | daldy=ZIEL · SCHLIESSEN	DIESEN POSTEN ANSETZEN; dann VON DER ENTNAHMESTELLE ZUGEBEN; dann NACH SOLLMASS; dann AUS DER QUELLE ANSETZEN; dann EINE PORTION ANSETZEN; dann NACH SOLLMASS ANSETZEN; dann DAMIT WEITER; dann DIESEN POSTEN UMSETZEN; dann DEN AUSZUG WEITERFUEHREN; dann LEITEN · ZUGEBEN · DIES; dann LEITEN; dann VARIANTE WAEHLEN; dann NACH SOLLMASS; dann EINE PORTION ANSETZEN; dann ZIEL · SCHLIESSEN. Teilgang geschlossen.	P912-E0905|P912-E0906|P912-E0907|P912-E0908|P912-E0909|P912-E0910|P912-E0911|P912-E0912|P912-E0913|P912-E0914|P912-E0915|P912-E0916|P912-E0917|P912-E0918|P912-E0919
P915-C137	f81v	BIOLOGICAL	P912-E0920	P912-E0927	8	4	4	LICENSED_DY_CLOSE	olor=FORTSETZEN · ANSATZ | ol=DAMIT WEITER | sheckhal=HALTEN · KURZ · DURCHLASS · ZIEL | daiin=NACH SOLLMASS | qokeedal=ANSETZEN · LÄNGER · ZIEL | daiin=NACH SOLLMASS | chckhy=DURCH DEN DURCHLASS FUEHREN | schedy=UMSETZEN · SCHLIESSEN	FORTSETZEN · ANSATZ; dann DAMIT WEITER; dann HALTEN · KURZ · DURCHLASS · ZIEL; dann NACH SOLLMASS; dann ANSETZEN · LÄNGER · ZIEL; dann NACH SOLLMASS; dann DURCH DEN DURCHLASS FUEHREN; dann UMSETZEN · SCHLIESSEN. Teilgang geschlossen.	P912-E0920|P912-E0921|P912-E0922|P912-E0923|P912-E0924|P912-E0925|P912-E0926|P912-E0927
P915-C138	f81v	BIOLOGICAL	P912-E0928	P912-E0931	4	3	1	LICENSED_DY_CLOSE	qol=DAMIT WEITER | ykol=DIES · ZUGEBEN · FORTSETZEN | or=DER ANSATZ | shedy=ABSETZEN; ENDE	DAMIT WEITER; dann DIES · ZUGEBEN · FORTSETZEN; dann DER ANSATZ; dann ABSETZEN; ENDE. Teilgang geschlossen.	P912-E0928|P912-E0929|P912-E0930|P912-E0931
P915-C139	f81v	BIOLOGICAL	P912-E0932	P912-E0932	1	1	0	LICENSED_DY_CLOSE	sheedy=LAENGER HALTEN; ENDE	LAENGER HALTEN; ENDE. Teilgang geschlossen.	P912-E0932
P915-C140	f81v	BIOLOGICAL	P912-E0933	P912-E0936	4	1	3	LICENSED_DY_CLOSE	qolkeedy=AUFFANGEN · LÄNGER · TEIL · DIES | daiin=NACH SOLLMASS | dkain=TEIL · ZUGEBEN · PORTION | cphedy=UMLEITEN · KURZ · SCHLIESSEN	AUFFANGEN · LÄNGER · TEIL · DIES; dann NACH SOLLMASS; dann TEIL · ZUGEBEN · PORTION; dann UMLEITEN · KURZ · SCHLIESSEN. Teilgang geschlossen.	P912-E0933|P912-E0934|P912-E0935|P912-E0936
P915-C141	f81v	BIOLOGICAL	P912-E0937	P912-E0937	1	1	0	LICENSED_DY_CLOSE	oldy=DAMIT FORTFAHREN; ENDE	DAMIT FORTFAHREN; ENDE. Teilgang geschlossen.	P912-E0937
P915-C142	f81v	BIOLOGICAL	P912-E0938	P912-E0945	8	4	4	LICENSED_DY_CLOSE	yar=DIES · QUELLE | olchey=MIT DIESEM POSTEN WEITER | kaiin=ZUGEBEN · SOLLMASS | okeey=LAENGER ANSETZEN | daiin=NACH SOLLMASS | olor=FORTSETZEN · ANSATZ | checkhy=DIESEN TEIL KURZ DURCHFÜHREN | daiidy=ZWEIT · STUFE · SCHLIESSEN	DIES · QUELLE; dann MIT DIESEM POSTEN WEITER; dann ZUGEBEN · SOLLMASS; dann LAENGER ANSETZEN; dann NACH SOLLMASS; dann FORTSETZEN · ANSATZ; dann DIESEN TEIL KURZ DURCHFÜHREN; dann ZWEIT · STUFE · SCHLIESSEN. Teilgang geschlossen.	P912-E0938|P912-E0939|P912-E0940|P912-E0941|P912-E0942|P912-E0943|P912-E0944|P912-E0945
