event_id	record_unit_id	page	locus	field_id	statement_id	joint_tuple_id	surface	deck_class	atomic_value_de	contextual_expansion_de
E344	B4	f83r	f83r.37	F121	B4-S011	b958a512ca6a3559e86e	lkedy	PRODUCTIVE_COMPOSITION	Kurzabzugsschluss	Zweite Waschung; Schluss
E345	B4	f83r	f83r.37	F122	B4-S012	de7321bface5628e35d6	lchedy	PRODUCTIVE_COMPOSITION	abführen	Hinausführen; Schluss
E346	B4	f83r	f83r.37	F123	B4-S013	232195d6ff2f326322f7	qokol	PRODUCTIVE_COMPOSITION	Wiedereinsatz	Fortsetzung einsetzen
E347	B4	f83r	f83r.37	F123	B4-S013	bc4f1f5c006c74a4d26d	shedy	PRODUCTIVE_COMPOSITION	Kurzabsetzung	Absetzen; Schluss
E348	B4	f83r	f83r.38	F124	B4-S014	7a4bb8136330ee4e6e56	or	PRODUCTIVE_COMPOSITION	Ansatz	Ansatz
E349	B4	f83r	f83r.38	F124	B4-S014	b921a237be883a820352	chey	PRODUCTIVE_COMPOSITION	Diesposten	Dieser Arbeitsposten
E350	B4	f83r	f83r.38	F124	B4-S014	ecce30bc8dcc400bf2c8	qockhey	PRODUCTIVE_COMPOSITION	Kurzdurchgang	Über der örtlich bezeichneten Stelle
E351	B4	f83r	f83r.38	F124	B4-S014	8aedd154964a78e555d6	dairydy	PRODUCTIVE_COMPOSITION	Laufschluss	Wasserlauf schließen; Schluss
E352	B4	f83r	f83r.39	F125	B4-S015	1645e612504fcef59ced	qokain	PRODUCTIVE_COMPOSITION	Zugabe	Eine Portion zugeben
E353	B4	f83r	f83r.39	F125	B4-S015	b5df9126607030b95175	shey	MEMORIZED_WHOLE_CARD	Klarauszug	Klarauszug
E354	B4	f83r	f83r.39	F125	B4-S015	9da1b6ac2c929daea697	kain	PRODUCTIVE_COMPOSITION	Portion	Eine Portion
E355	B4	f83r	f83r.39	F125	B4-S015	21ed2873b71e57269c08	chckhal	PRODUCTIVE_COMPOSITION	Zielpassage	Für die angegebene Dauer
E356	B4	f83r	f83r.41	F126	B4-S015	42cdc187d5b9ffc60063	solkey	PRODUCTIVE_COMPOSITION	Kurzsammlung	Kurz auffangen
E357	B4	f83r	f83r.41	F126	B4-S015	de7321bface5628e35d6	lchedy	PRODUCTIVE_COMPOSITION	abführen	Hinausführen; Schluss
E358	B4	f83r	f83r.41	F127	B4-S016	94df4847b7b16c98394a	qolkain	PRODUCTIVE_COMPOSITION	Folgeportion	Weitere Portion zugeben
E359	B4	f83r	f83r.41	F127	B4-S016	dd0ecaf5e27d81befffc	dal	PRODUCTIVE_COMPOSITION	Stelle	Stelle
E360	B4	f83r	f83r.44	F128	B4-S016	883a6708116c342cb10b	skar	PRODUCTIVE_COMPOSITION	Quellausguss	Warmausguss
E361	B4	f83r	f83r.44	F128	B4-S016	bc4f1f5c006c74a4d26d	shedy	PRODUCTIVE_COMPOSITION	Kurzabsetzung	Absetzen; Schluss
E362	B5	f83r	f83r.47	F129	B5-S001	601b77449028deed39de	otchdy	PRODUCTIVE_COMPOSITION	Nachtransfer	Folgeumsetzung; Schluss
E363	B5	f83r	f83r.47	F130	B5-S002	87411f84689b4f93a303	qokchdy	PRODUCTIVE_COMPOSITION	Neueinsatz	Ansatz umsetzen; Schluss
E364	B5	f83r	f83r.47	F131	B5-S003	abb23e5e6936b4147f76	shedal	PRODUCTIVE_COMPOSITION	Zielabsetzung	Absetzstelle
E365	B5	f83r	f83r.48	F132	B5-S003	dd0ecaf5e27d81befffc	dal	PRODUCTIVE_COMPOSITION	Stelle	Stelle
E366	B5	f83r	f83r.48	F132	B5-S003	dcda95c81a5460feb191	cheol	PRODUCTIVE_COMPOSITION	Fortsetzung	Fortsetzen
E367	B5	f83r	f83r.48	F132	B5-S003	8c97dfde96fbc78e3355	lol	PRODUCTIVE_COMPOSITION	Weiterabzug	Warm
E368	B5	f83r	f83r.48	F132	B5-S003	00d8ebe3c68294eeac39	chdal	PRODUCTIVE_COMPOSITION	Zieltransfer	An der Stelle umsetzen
E369	B5	f83r	f83r.48	F132	B5-S003	2f1c5e56e8f0ff459065	aiin	PRODUCTIVE_COMPOSITION	Sollmaß	Sollmaß
E370	B5	f83r	f83r.49	F133	B5-S003	dcda95c81a5460feb191	sol	PRODUCTIVE_COMPOSITION	Fortsetzung	Fortsetzen
E371	B5	f83r	f83r.49	F133	B5-S003	fcc1deda9e24ec268eb0	daiiin	PRODUCTIVE_COMPOSITION	Endstufe	Zweite Öffnungsstufe
E372	B5	f83r	f83r.49	F133	B5-S003	6f7ff8287eddf4da9fdb	chedy	PRODUCTIVE_COMPOSITION	Umsetzen	Den laufenden Posten umsetzen oder durcharbeiten
E373	B6	f83r	f83r.52	F134	B6-S001	1bfd786e6b8b63734a59	solkeey	PRODUCTIVE_COMPOSITION	Langsammlung	Länger auffangen
E374	B6	f83r	f83r.52	F134	B6-S001	43eb9aa12959b4d5cdc9	qekey	MEMORIZED_WHOLE_CARD	Kurzbearbeitung	Roh
E375	B6	f83r	f83r.52	F134	B6-S001	3e9c7f217843b588489d	raly	PRODUCTIVE_COMPOSITION	Endposten	Die erste Öffnung
E376	B6	f83r	f83r.52	F134	B6-S001	dcda95c81a5460feb191	ol	PRODUCTIVE_COMPOSITION	Fortsetzung	Fortsetzen
E377	B6	f83r	f83r.54	F135	B6-S001	2f1c5e56e8f0ff459065	daiin	PRODUCTIVE_COMPOSITION	Sollmaß	Sollmaß
E378	B6	f83r	f83r.54	F135	B6-S001	dcda95c81a5460feb191	ol	PRODUCTIVE_COMPOSITION	Fortsetzung	Fortsetzen
E379	B6	f83r	f83r.54	F135	B6-S001	53cd0637c6820ba5e91f	dain	MEMORIZED_WHOLE_CARD	Einlage	Tuch
E380	B6	f83r	f83r.54	F135	B6-S001	b921a237be883a820352	chey	PRODUCTIVE_COMPOSITION	Diesposten	Dieser Arbeitsposten
E381	B6	f83r	f83r.54	F135	B6-S001	97ddca78c9ebcc956d04	ldalor	PRODUCTIVE_COMPOSITION	Endziel	Bezeichnete Stelle
