event_id	page	record	statement_id	case_id	surface	card_no	semantic_component_parse	standard_command_de	image_owner_or_station_de	case_material_de	application_context_de	card_word_contains_concrete_substance
E206	f82r	B2	B2-S012	C2	lcheey	PROC118	L+EE+Y	WEITERLEITEN · LANG · ARBEITSPOSTEN	mittlere rechte unklare Station	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E207	f82r	B2	B2-S012	C2	daiin	PROC009	AIIN	SOLLMASS	mittlere rechte unklare Station	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E208	f82r	B2	B2-S012	C2	chey	PROC019	Y	ARBEITSPOSTEN	mittlere rechte unklare Station	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E209	f82r	B2	B2-S012	C2	qokeeedy	PROC119	OK+EEE+DY	ANSETZEN · VOLL; SCHLUSS	mittlere rechte unklare Station	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E210	f82r	B2	B2-S013	C2	lchedy	PROC120	L+CHD+DY	WEITERLEITEN · UMSETZEN; SCHLUSS	unteres grünes Mehrfigurenbecken	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E211	f82r	B2	B2-S014	C2	lar	PROC121	L+AR	WEITERLEITEN · VORRAT	unteres grünes Mehrfigurenbecken	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E212	f82r	B2	B2-S015	C2	tshey	PROC122	SH+E+Y	HALTEN · KURZ · ARBEITSPOSTEN	kleine Randstationen des unteren Beckens	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E213	f82r	B2	B2-S015	C2	qokeedy	PROC100	OK+EE+DY	ANSETZEN · LANG; SCHLUSS	kleine Randstationen des unteren Beckens	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E214	f82r	B2	B2-S016	C2	cheal	PROC055	AL	ZIELSTELLE	kleine Randstationen des unteren Beckens	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E215	f82r	B2	B2-S016	C2	lchedar	PROC123	L+CHD+AR	WEITERLEITEN · UMSETZEN · VORRAT	kleine Randstationen des unteren Beckens	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E216	f82r	B2	B2-S016	C2	ches	PROC124	CH+E+S	ABNEHMEN · KURZ · TEILEN	kleine Randstationen des unteren Beckens	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E217	f82r	B2	B2-S016	C2	aiin	PROC009	AIIN	SOLLMASS	kleine Randstationen des unteren Beckens	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E218	f82r	B2	B2-S016	C2	oteey	PROC109	OT+EE+Y	DANACH · LANG · ARBEITSPOSTEN	kleine Randstationen des unteren Beckens	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E219	f82r	B2	B2-S016	C2	qokaiin	PROC038	OK+AIIN	ANSETZEN · SOLLMASS	kleine Randstationen des unteren Beckens	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E220	f82r	B2	B2-S016	C2	okey	PROC085	OK+E+Y	ANSETZEN · KURZ · ARBEITSPOSTEN	kleine Randstationen des unteren Beckens	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E221	f82r	B2	B2-S016	C2	pchedy	PROC125	P+CHD+DY	EINFUELLEN · UMSETZEN; SCHLUSS	kleine Randstationen des unteren Beckens	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E222	f82r	B2	B2-S017	C2	rsheal	PROC126	R+SH+E+AL	KUEHLEN · HALTEN · KURZ · ZIELSTELLE	kleine Randstationen des unteren Beckens	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E223	f82r	B2	B2-S017	C2	daldy	PROC127	AL+DY	ZIELSTELLE; SCHLUSS	kleine Randstationen des unteren Beckens	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E224	f82r	B2	B2-S018	C2	qokeedy	PROC100	OK+EE+DY	ANSETZEN · LANG; SCHLUSS	kleine Randstationen des unteren Beckens	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E225	f82r	B2	B2-S019	C2	rshedy	PROC128	R+SHED+DY	KUEHLEN · ABSETZEN; SCHLUSS	kleine Randstationen des unteren Beckens	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E226	f82r	B2	B2-S020	C2	qoteedy	PROC129	OT+EE+DY	DANACH · LANG; SCHLUSS	kleine Randstationen des unteren Beckens	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E227	f82r	B2	B2-S021	C2	qokeedy	PROC100	OK+EE+DY	ANSETZEN · LANG; SCHLUSS	kleine Randstationen des unteren Beckens	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E228	f82r	B2	B2-S022	C2	lochedy	PROC130	L+O+CHD+DY	WEITERLEITEN · ARBEITSGANG · UMSETZEN; SCHLUSS	kleine Randstationen des unteren Beckens	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E229	f83r	B3	B3-S001	C3	olkeedy	PROC098	SOLK+EE+DY	AUFFANGEN · LANG; SCHLUSS	obere offene Fächerstation am Rand	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E230	f83r	B3	B3-S002	C3	qotal	PROC131	OT+AL	DANACH · ZIELSTELLE	obere offene Fächerstation am Rand	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E231	f83r	B3	B3-S002	C3	chkeedy	PROC132	CHK+EE+DY	WAERMEN · LANG; SCHLUSS	obere offene Fächerstation am Rand	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E232	f83r	B3	B3-S003	C3	chey	PROC019	Y	ARBEITSPOSTEN	obere offene Fächerstation am Rand	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E233	f83r	B3	B3-S003	C3	daiin	PROC009	AIIN	SOLLMASS	obere offene Fächerstation am Rand	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E234	f83r	B3	B3-S003	C3	chey	PROC019	Y	ARBEITSPOSTEN	obere offene Fächerstation am Rand	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E235	f83r	B3	B3-S003	C3	lchedy	PROC120	L+CHD+DY	WEITERLEITEN · UMSETZEN; SCHLUSS	obere offene Fächerstation am Rand	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E236	f83r	B3	B3-S004	C3	qokaiin	PROC038	OK+AIIN	ANSETZEN · SOLLMASS	obere offene Fächerstation am Rand	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E237	f83r	B3	B3-S004	C3	qotal	PROC131	OT+AL	DANACH · ZIELSTELLE	obere offene Fächerstation am Rand	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E238	f83r	B3	B3-S004	C3	dar	PROC003	AR	VORRAT	obere offene Fächerstation am Rand	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E239	f83r	B3	B3-S005	C3	schedy	PROC076	CHD+DY	UMSETZEN; SCHLUSS	mittlere Randfigur im runden Gefäß	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E240	f83r	B3	B3-S006	C3	chedchy	PROC133	CHD+Y	UMSETZEN · ARBEITSPOSTEN	mittlere Randfigur im runden Gefäß	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E241	f83r	B3	B3-S006	C3	qokal	PROC048	OK+AL	ANSETZEN · ZIELSTELLE	mittlere Randfigur im runden Gefäß	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E242	f83r	B3	B3-S006	C3	olchedy	PROC079	OL+CHD+DY	FORTSETZEN · UMSETZEN; SCHLUSS	mittlere Randfigur im runden Gefäß	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E243	f83r	B3	B3-S007	C3	qokaiin	PROC038	OK+AIIN	ANSETZEN · SOLLMASS	mittlere Randfigur im runden Gefäß	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E244	f83r	B3	B3-S007	C3	chedy	PROC042	CHD+Y	UMSETZEN · ARBEITSPOSTEN	mittlere Randfigur im runden Gefäß	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E245	f83r	B3	B3-S007	C3	qokeedy	PROC100	OK+EE+DY	ANSETZEN · LANG; SCHLUSS	mittlere Randfigur im runden Gefäß	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E246	f83r	B3	B3-S008	C3	lchedy	PROC120	L+CHD+DY	WEITERLEITEN · UMSETZEN; SCHLUSS	mittlere Randfigur im runden Gefäß	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E247	f83r	B3	B3-S009	C3	qoky	PROC008	OK+Y	ANSETZEN · ARBEITSPOSTEN	mittlere Randfigur im runden Gefäß	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E248	f83r	B3	B3-S010	C3	pchedal	PROC134	P+CHD+AL	EINFUELLEN · UMSETZEN · ZIELSTELLE	untere Randfigur im korbartigen Gefäß	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E249	f83r	B3	B3-S010	C3	otedy	PROC135	OT+E+DY	DANACH · KURZ; SCHLUSS	untere Randfigur im korbartigen Gefäß	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E250	f83r	B3	B3-S011	C3	shecthedchy	PROC136	SH+E+CTH+CHD+Y	HALTEN · KURZ · BIS BEREIT; UMSETZEN · ARBEITSPOSTEN	untere Randfigur im korbartigen Gefäß	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E251	f83r	B3	B3-S011	C3	qoky	PROC008	OK+Y	ANSETZEN · ARBEITSPOSTEN	untere Randfigur im korbartigen Gefäß	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E252	f83r	B3	B3-S011	C3	chedy	PROC042	CHD+Y	UMSETZEN · ARBEITSPOSTEN	untere Randfigur im korbartigen Gefäß	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E253	f83r	B3	B3-S011	C3	chary	PROC137	AR+Y	VORRAT · ARBEITSPOSTEN	untere Randfigur im korbartigen Gefäß	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E254	f83r	B3	B3-S012	C3	sor	PROC016	OR	ANSATZ	untere Randfigur im korbartigen Gefäß	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E255	f83r	B3	B3-S012	C3	shedy	PROC078	SHED+DY	ABSETZEN; SCHLUSS	untere Randfigur im korbartigen Gefäß	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E256	f83r	B3	B3-S013	C3	qokaiin	PROC038	OK+AIIN	ANSETZEN · SOLLMASS	untere Randfigur im korbartigen Gefäß	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E257	f83r	B3	B3-S013	C3	chkain	PROC069	K+AIN	ZUDOSIEREN · PORTION	untere Randfigur im korbartigen Gefäß	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E258	f83r	B3	B3-S013	C3	shcthey	PROC117	CTH+E+Y	BEREIT · KURZ · ARBEITSPOSTEN	untere Randfigur im korbartigen Gefäß	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E259	f83r	B3	B3-S013	C3	qokedy	PROC067	OK+E+DY	ANSETZEN · KURZ; SCHLUSS	untere Randfigur im korbartigen Gefäß	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E260	f83r	B3	B3-S014	C3	okair	PROC138	OK+AIR	ANSETZEN · FLUESSIGKEITSLAUF	untere Randfigur im korbartigen Gefäß	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E261	f83r	B3	B3-S014	C3	sheedy	PROC139	SH+EE+DY	HALTEN · LANG; SCHLUSS	untere Randfigur im korbartigen Gefäß	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E262	f83r	B3	B3-S015	C3	lchedy	PROC120	L+CHD+DY	WEITERLEITEN · UMSETZEN; SCHLUSS	untere Randfigur im korbartigen Gefäß	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E263	f83r	B3	B3-S016	C3	lo	PROC140	L+O	WEITERLEITEN · ARBEITSGANG	untere Randfigur im korbartigen Gefäß	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E264	f83r	B3	B3-S016	C3	qokchedy	PROC091	OK+CHD+DY	ANSETZEN · UMSETZEN; SCHLUSS	untere Randfigur im korbartigen Gefäß	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E265	f83r	B3	B3-S017	C3	qokeedy	PROC100	OK+EE+DY	ANSETZEN · LANG; SCHLUSS	unverbundener Zwischenbereich	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E266	f83r	B3	B3-S018	C3	shedy	PROC078	SHED+DY	ABSETZEN; SCHLUSS	unverbundener Zwischenbereich	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E267	f83r	B3	B3-S019	C3	qokshedy	PROC141	OK+SH+E+DY	ANSETZEN · HALTEN · KURZ; SCHLUSS	unverbundener Zwischenbereich	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E268	f83r	B3	B3-S020	C3	dal	PROC055	AL	ZIELSTELLE	unverbundener Zwischenbereich	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E269	f83r	B3	B3-S020	C3	lchedy	PROC120	L+CHD+DY	WEITERLEITEN · UMSETZEN; SCHLUSS	unverbundener Zwischenbereich	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E270	f83r	B3	B3-S021	C3	qokaiin	PROC038	OK+AIIN	ANSETZEN · SOLLMASS	unverbundener Zwischenbereich	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E271	f83r	B3	B3-S021	C3	shcthy	PROC014	CTH+Y	BEREIT · ARBEITSPOSTEN	unverbundener Zwischenbereich	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E272	f83r	B3	B3-S021	C3	dal	PROC055	AL	ZIELSTELLE	unverbundener Zwischenbereich	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E273	f83r	B3	B3-S021	C3	sy	PROC019	Y	ARBEITSPOSTEN	unverbundener Zwischenbereich	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E274	f83r	B3	B3-S021	C3	saiin	PROC009	AIIN	SOLLMASS	unverbundener Zwischenbereich	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E275	f83r	B3	B3-S021	C3	shedal	PROC142	SHED+AL	ABSETZEN · ZIELSTELLE	unverbundener Zwischenbereich	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E276	f83r	B3	B3-S021	C3	shecthy	PROC143	SH+E+CTH+Y	HALTEN · KURZ · BEREIT · ARBEITSPOSTEN	unverbundener Zwischenbereich	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E277	f83r	B3	B3-S021	C3	chey	PROC019	Y	ARBEITSPOSTEN	unverbundener Zwischenbereich	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E278	f83r	B3	B3-S021	C3	tal	PROC055	AL	ZIELSTELLE	unverbundener Zwischenbereich	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E279	f83r	B3	B3-S021	C3	shcthy	PROC014	CTH+Y	BEREIT · ARBEITSPOSTEN	unverbundener Zwischenbereich	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E280	f83r	B3	B3-S021	C3	dalchdy	PROC144	AL+CHD+DY	ZIELSTELLE · UMSETZEN; SCHLUSS	unverbundener Zwischenbereich	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E281	f83r	B3	B3-S022	C3	qotchedy	PROC145	OT+CHD+DY	DANACH · UMSETZEN; SCHLUSS	unverbundener Zwischenbereich	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E282	f83r	B3	B3-S023	C3	lchedy	PROC120	L+CHD+DY	WEITERLEITEN · UMSETZEN; SCHLUSS	unverbundener Zwischenbereich	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E283	f83r	B3	B3-S024	C3	tchedy	PROC076	CHD+DY	UMSETZEN; SCHLUSS	unverbundener Zwischenbereich	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E284	f83r	B3	B3-S025	C3	qokchdy	PROC082	OK+CHD+DY	ANSETZEN · UMSETZEN; SCHLUSS	unverbundener Zwischenbereich	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E285	f83r	B3	B3-S026	C3	cheedar	PROC146	EE+AR	LANG · VORRAT	unverbundener Zwischenbereich	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E286	f83r	B3	B3-S026	C3	chldaiin	PROC147	L+AIIN	WEITERLEITEN · SOLLMASS	unverbundener Zwischenbereich	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E287	f83r	B3	B3-S026	C3	chedy	PROC042	CHD+Y	UMSETZEN · ARBEITSPOSTEN	unverbundener Zwischenbereich	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E288	f83r	B3	B3-S026	C3	qokain	PROC080	OK+AIN	ANSETZEN · PORTION	unverbundener Zwischenbereich	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E289	f83r	B3	B3-S026	C3	checthy	PROC014	CTH+Y	BEREIT · ARBEITSPOSTEN	unverbundener Zwischenbereich	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E290	f83r	B3	B3-S026	C3	chealror	PROC148	AL+R+OR	ZIELSTELLE · KUEHLEN · ANSATZ	unverbundener Zwischenbereich	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E291	f83r	B3	B3-S026	C3	solkeedy	PROC098	SOLK+EE+DY	AUFFANGEN · LANG; SCHLUSS	unverbundener Zwischenbereich	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E292	f83r	B3	B3-S027	C3	qoteedy	PROC129	OT+EE+DY	DANACH · LANG; SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E293	f83r	B3	B3-S028	C3	qokeey	PROC092	OK+EE+Y	ANSETZEN · LANG · ARBEITSPOSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E294	f83r	B3	B3-S028	C3	qokedy	PROC067	OK+E+DY	ANSETZEN · KURZ; SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E295	f83r	B3	B3-S029	C3	sol	PROC013	OL	FORTSETZEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E296	f83r	B3	B3-S029	C3	cheeety	PROC149	EEE+T+Y	VOLL · EINTRAGEN · ARBEITSPOSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E297	f83r	B3	B3-S029	C3	qokedy	PROC067	OK+E+DY	ANSETZEN · KURZ; SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E298	f83r	B3	B3-S030	C3	qoky	PROC008	OK+Y	ANSETZEN · ARBEITSPOSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E299	f83r	B3	B3-S030	C3	saiin	PROC009	AIIN	SOLLMASS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E300	f83r	B3	B3-S030	C3	schedair	PROC150	CHD+AIR	UMSETZEN · FLUESSIGKEITSLAUF	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E301	f83r	B3	B3-S030	C3	otchedy	PROC145	OT+CHD+DY	DANACH · UMSETZEN; SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E302	f83r	B3	B3-S031	C3	qokeedy	PROC100	OK+EE+DY	ANSETZEN · LANG; SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E303	f83r	B3	B3-S032	C3	chedain	PROC151	CHD+AIN	UMSETZEN · PORTION	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E304	f83r	B3	B3-S032	C3	chedy	PROC042	CHD+Y	UMSETZEN · ARBEITSPOSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E305	f83r	B3	B3-S032	C3	qotedaiin	PROC152	OT+E+AIIN	DANACH · KURZ · SOLLMASS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E306	f83r	B3	B3-S032	C3	otaiin	PROC112	OT+AIIN	DANACH · SOLLMASS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E307	f83r	B3	B3-S032	C3	otedy	PROC135	OT+E+DY	DANACH · KURZ; SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E308	f83r	B3	B3-S033	C3	ldy	PROC108	L+DY	WEITERLEITEN; SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E309	f83r	B3	B3-S034	C3	soiiin	PROC097	O+IIN	ARBEITSGANG · ARBEITSSTUFE	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E310	f83r	B3	B3-S034	C3	checthy	PROC014	CTH+Y	BEREIT · ARBEITSPOSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E311	f83r	B3	B3-S034	C3	chety	PROC004	T+Y	EINTRAGEN · ARBEITSPOSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E312	f83r	B3	B3-S034	C3	otaiin	PROC112	OT+AIIN	DANACH · SOLLMASS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
E313	f83r	B3	B3-S034	C3	olsaly	PROC153	OL+AL+Y	FORTSETZEN · ZIELSTELLE · ARBEITSPOSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	NO
