language	config	seed	unit	category	output	train_occurrences	held_occurrences
middle_high_german	B3_W8	107	k	W	nieman	1025	478
middle_high_german	B3_W8	107	al	S	uua	915	476
middle_high_german	B3_W8	107	S	S	ge	910	439
middle_high_german	B3_W8	107	t	W	uuurde	883	359
middle_high_german	B3_W8	107	Ce	N	<EMPTY>	866	609
middle_high_german	B3_W8	107	qok	S	gen	862	444
middle_high_german	B3_W8	107	daN	S	mit	844	387
middle_high_german	B3_W8	107	Cedy	S	ere	732	448
middle_high_german	B3_W8	107	qot	B	<EMPTY>	727	353
middle_high_german	B3_W8	107	e	N	<EMPTY>	699	453
middle_high_german	B3_W8	107	Cy	S	ist	671	212
middle_high_german	B3_W8	107	E	N	<EMPTY>	669	497
middle_high_german	B3_W8	107	l	B	<EMPTY>	666	524
middle_high_german	B3_W8	107	ody	S	man	608	272
middle_high_german	B3_W8	107	dy	S	hen	603	204
middle_high_german	B3_W8	107	aI	S	als	597	414
middle_high_german	B3_W8	107	p	S	ben	572	338
middle_high_german	B3_W8	107	Se	L	e	570	260
middle_high_german	B3_W8	107	Col	S	sol	522	188
middle_high_german	B3_W8	107	Cey	S	den	521	264
middle_high_german	B3_W8	107	Ey	S	sin	505	370
middle_high_german	B3_W8	107	ey	S	und	498	259
middle_high_german	B3_W8	107	Edy	S	ir	469	312
middle_high_german	B3_W8	107	edy	S	des	446	253
middle_high_german	B3_W8	107	od	S	sch	445	222
middle_high_german	B3_W8	107	Sedy	S	uue	418	173
middle_high_german	B3_W8	107	am	S	er	408	242
middle_high_german	B3_W8	107	olk	L	m	402	152
middle_high_german	B3_W8	107	yk	B	<EMPTY>	396	149
middle_high_german	B3_W8	107	Cor	S	ent	376	100
middle_high_german	B3_W8	107	yt	N	<EMPTY>	375	90
middle_high_german	B3_W8	107	r	L	s	374	250
middle_high_german	B3_W8	107	qo	S	ver	371	233
middle_high_german	B3_W8	107	Co	L	e	364	121
middle_high_german	B3_W8	107	dal	S	her	362	174
middle_high_german	B3_W8	107	T	N	<EMPTY>	344	121
middle_high_german	B3_W8	107	dar	S	dem	341	227
middle_high_german	B3_W8	107	Cdy	S	ant	331	167
middle_high_german	B3_W8	107	a	L	e	278	128
middle_high_german	B3_W8	107	Ky	L	r	273	120
middle_high_german	B3_W8	107	ai	L	e	264	143
middle_high_german	B3_W8	107	air	L	e	254	210
middle_high_german	B3_W8	107	Ty	L	r	251	74
middle_high_german	B3_W8	107	K	L	s	250	98
middle_high_german	B3_W8	107	Sey	S	min	236	148
middle_high_german	B3_W8	107	N	L	z	222	88
middle_high_german	B3_W8	107	f	L	l	220	104
middle_high_german	B3_W8	107	ky	L	t	204	69
middle_high_german	B3_W8	107	So	S	zen	201	76
middle_high_german	B3_W8	107	qokaI	S	daz	201	74
middle_high_german	B3_W8	107	i	L	r	199	118
middle_high_german	B3_W8	107	op	L	s	198	110
middle_high_german	B3_W8	107	Sol	L	t	195	51
middle_high_german	B3_W8	107	qokaN	D	ll	190	72
middle_high_german	B3_W8	107	qokEdy	D	pp	189	105
middle_high_german	B3_W8	107	qokal	L	n	187	41
middle_high_german	B3_W8	107	qokedy	D	ff	185	62
middle_high_german	B3_W8	107	CE	L	o	178	98
middle_high_german	B3_W8	107	Sy	S	die	173	68
middle_high_german	B3_W8	107	eol	L	e	173	75
middle_high_german	B3_W8	107	q	L	i	173	71
middle_high_german	B3_W8	107	CEy	L	t	171	113
middle_high_german	B3_W8	107	Ceol	S	est	167	77
middle_high_german	B3_W8	107	daI	S	ite	165	148
middle_high_german	B3_W8	107	os	S	rit	164	86
middle_high_german	B3_W8	107	qol	L	m	158	45
middle_high_german	B3_W8	107	lk	L	m	156	249
middle_high_german	B3_W8	107	qokEy	L	n	149	134
middle_high_german	B3_W8	107	okaN	L	n	144	92
middle_high_german	B3_W8	107	okal	L	r	143	52
middle_high_german	B3_W8	107	m	L	z	138	80
middle_high_german	B3_W8	107	otal	L	s	130	48
middle_high_german	B3_W8	107	oky	L	t	129	44
middle_high_german	B3_W8	107	oty	L	z	127	48
middle_high_german	B3_W8	107	P	L	i	107	66
middle_high_german	B3_W8	107	n	L	r	86	37
middle_high_german	B3_W8	107	g	L	z	73	38
middle_high_german	B3_W8	107	F	L	n	35	13
middle_high_german	B3_W8	107	I	L	t	18	9
middle_high_german	B3_W8	107	x	L	r	14	11
middle_high_german	B3_W8	107	b	L	z	12	3
middle_high_german	B3_W8	107	j	L	t	7	3
middle_high_german	B3_W8	107	u	L	p	5	3
middle_high_german	B3_W8	107	c	L	z	4	1
middle_high_german	B3_W8	107	h	L	o	2	1
middle_high_german	B3_W8	107	z	D	rr	2	1
middle_high_german	B3_W8	107	v	L	s	1	0
middle_high_german	B6_W5	11	ol	W	enmohte	1825	712
middle_high_german	B6_W5	11	y	W	vrouuuen	1554	554
middle_high_german	B6_W5	11	C	S	uui	1445	711
middle_high_german	B6_W5	11	ar	S	den	1423	766
middle_high_german	B6_W5	11	or	S	ten	1322	535
middle_high_german	B6_W5	11	s	W	gesehen	1322	486
middle_high_german	B6_W5	11	aN	S	ste	1169	556
middle_high_german	B6_W5	11	d	S	gen	1144	597
middle_high_german	B6_W5	11	o	W	schoene	1126	609
middle_high_german	B6_W5	11	ok	S	sin	1084	625
middle_high_german	B6_W5	11	ot	S	ver	1033	689
middle_high_german	B6_W5	11	k	W	ungemach	1025	478
middle_high_german	B6_W5	11	al	S	der	915	476
middle_high_german	B6_W5	11	S	S	uua	910	439
middle_high_german	B6_W5	11	t	S	ge	883	359
middle_high_german	B6_W5	11	Ce	S	uue	866	609
middle_high_german	B6_W5	11	qok	S	er	862	444
middle_high_german	B6_W5	11	daN	S	ze	844	387
middle_high_german	B6_W5	11	Cedy	S	daz	732	448
middle_high_german	B6_W5	11	qot	S	ber	727	353
middle_high_german	B6_W5	11	e	N	<EMPTY>	699	453
middle_high_german	B6_W5	11	Cy	S	ich	671	212
middle_high_german	B6_W5	11	E	N	<EMPTY>	669	497
middle_high_german	B6_W5	11	l	B	<EMPTY>	666	524
middle_high_german	B6_W5	11	ody	S	te	608	272
middle_high_german	B6_W5	11	dy	S	sch	603	204
middle_high_german	B6_W5	11	aI	L	t	597	414
middle_high_german	B6_W5	11	p	B	<EMPTY>	572	338
middle_high_german	B6_W5	11	Se	S	man	570	260
middle_high_german	B6_W5	11	Col	S	ere	522	188
middle_high_german	B6_W5	11	Cey	S	des	521	264
middle_high_german	B6_W5	11	Ey	L	n	505	370
middle_high_german	B6_W5	11	ey	L	n	498	259
middle_high_german	B6_W5	11	Edy	L	n	469	312
middle_high_german	B6_W5	11	edy	L	n	446	253
middle_high_german	B6_W5	11	od	L	n	445	222
middle_high_german	B6_W5	11	Sedy	S	und	418	173
middle_high_german	B6_W5	11	am	S	zen	408	242
middle_high_german	B6_W5	11	olk	S	sta	402	152
middle_high_german	B6_W5	11	yk	S	ger	396	149
middle_high_german	B6_W5	11	Cor	S	diu	376	100
middle_high_german	B6_W5	11	yt	L	i	375	90
middle_high_german	B6_W5	11	r	B	<EMPTY>	374	250
middle_high_german	B6_W5	11	qo	S	mir	371	233
middle_high_german	B6_W5	11	Co	S	ein	364	121
middle_high_german	B6_W5	11	dal	S	hen	362	174
middle_high_german	B6_W5	11	T	L	e	344	121
middle_high_german	B6_W5	11	dar	S	von	341	227
middle_high_german	B6_W5	11	Cdy	S	nie	331	167
middle_high_german	B6_W5	11	a	N	<EMPTY>	278	128
middle_high_german	B6_W5	11	Ky	L	s	273	120
middle_high_german	B6_W5	11	ai	L	e	264	143
middle_high_german	B6_W5	11	air	L	e	254	210
middle_high_german	B6_W5	11	Ty	L	z	251	74
middle_high_german	B6_W5	11	K	L	e	250	98
middle_high_german	B6_W5	11	Sey	S	nen	236	148
middle_high_german	B6_W5	11	N	B	<EMPTY>	222	88
middle_high_german	B6_W5	11	f	B	<EMPTY>	220	104
middle_high_german	B6_W5	11	ky	L	s	204	69
middle_high_german	B6_W5	11	So	L	r	201	76
middle_high_german	B6_W5	11	qokaI	D	ff	201	74
middle_high_german	B6_W5	11	i	L	r	199	118
middle_high_german	B6_W5	11	op	B	<EMPTY>	198	110
middle_high_german	B6_W5	11	Sol	L	z	195	51
middle_high_german	B6_W5	11	qokaN	D	pp	190	72
middle_high_german	B6_W5	11	qokEdy	D	zz	189	105
middle_high_german	B6_W5	11	qokal	L	a	187	41
middle_high_german	B6_W5	11	qokedy	D	tt	185	62
middle_high_german	B6_W5	11	CE	N	<EMPTY>	178	98
middle_high_german	B6_W5	11	Sy	L	e	173	68
middle_high_german	B6_W5	11	eol	L	t	173	75
middle_high_german	B6_W5	11	q	L	a	173	71
middle_high_german	B6_W5	11	CEy	L	e	171	113
middle_high_german	B6_W5	11	Ceol	S	ir	167	77
middle_high_german	B6_W5	11	daI	S	nde	165	148
middle_high_german	B6_W5	11	os	L	t	164	86
middle_high_german	B6_W5	11	qol	L	r	158	45
middle_high_german	B6_W5	11	lk	L	i	156	249
middle_high_german	B6_W5	11	qokEy	L	z	149	134
middle_high_german	B6_W5	11	okaN	L	z	144	92
middle_high_german	B6_W5	11	okal	L	r	143	52
middle_high_german	B6_W5	11	m	N	<EMPTY>	138	80
middle_high_german	B6_W5	11	otal	L	a	130	48
middle_high_german	B6_W5	11	oky	L	n	129	44
middle_high_german	B6_W5	11	oty	L	r	127	48
middle_high_german	B6_W5	11	P	L	i	107	66
middle_high_german	B6_W5	11	n	L	t	86	37
middle_high_german	B6_W5	11	g	L	t	73	38
middle_high_german	B6_W5	11	F	N	<EMPTY>	35	13
middle_high_german	B6_W5	11	I	L	t	18	9
middle_high_german	B6_W5	11	x	L	o	14	11
middle_high_german	B6_W5	11	b	L	z	12	3
middle_high_german	B6_W5	11	j	N	<EMPTY>	7	3
middle_high_german	B6_W5	11	u	L	z	5	3
middle_high_german	B6_W5	11	c	L	l	4	1
middle_high_german	B6_W5	11	h	L	m	2	1
middle_high_german	B6_W5	11	z	L	r	2	1
middle_high_german	B6_W5	11	v	L	a	1	0
middle_high_german	B6_W5	29	ol	W	geschiht	1825	712
middle_high_german	B6_W5	29	y	W	vrouuuen	1554	554
middle_high_german	B6_W5	29	C	S	sin	1445	711
middle_high_german	B6_W5	29	ar	W	herre	1423	766
middle_high_german	B6_W5	29	or	S	ist	1322	535
middle_high_german	B6_W5	29	s	W	schoene	1322	486
middle_high_german	B6_W5	29	aN	S	ich	1169	556
middle_high_german	B6_W5	29	d	W	ritter	1144	597
middle_high_german	B6_W5	29	o	S	ent	1126	609
middle_high_german	B6_W5	29	ok	B	<EMPTY>	1084	625
middle_high_german	B6_W5	29	ot	B	<EMPTY>	1033	689
middle_high_german	B6_W5	29	k	B	<EMPTY>	1025	478
middle_high_german	B6_W5	29	al	S	den	915	476
middle_high_german	B6_W5	29	S	S	der	910	439
middle_high_german	B6_W5	29	t	B	<EMPTY>	883	359
middle_high_german	B6_W5	29	Ce	S	ein	866	609
middle_high_german	B6_W5	29	qok	N	<EMPTY>	862	444
middle_high_german	B6_W5	29	daN	S	han	844	387
middle_high_german	B6_W5	29	Cedy	S	uue	732	448
middle_high_german	B6_W5	29	qot	N	<EMPTY>	727	353
middle_high_german	B6_W5	29	e	S	uua	699	453
middle_high_german	B6_W5	29	Cy	S	man	671	212
middle_high_german	B6_W5	29	E	N	<EMPTY>	669	497
middle_high_german	B6_W5	29	l	S	gen	666	524
middle_high_german	B6_W5	29	ody	S	ere	608	272
middle_high_german	B6_W5	29	dy	S	zen	603	204
middle_high_german	B6_W5	29	aI	S	daz	597	414
middle_high_german	B6_W5	29	p	N	<EMPTY>	572	338
middle_high_german	B6_W5	29	Se	S	gel	570	260
middle_high_german	B6_W5	29	Col	S	her	522	188
middle_high_german	B6_W5	29	Cey	S	ane	521	264
middle_high_german	B6_W5	29	Ey	S	vil	505	370
middle_high_german	B6_W5	29	ey	S	von	498	259
middle_high_german	B6_W5	29	Edy	S	diu	469	312
middle_high_german	B6_W5	29	edy	S	als	446	253
middle_high_german	B6_W5	29	od	L	e	445	222
middle_high_german	B6_W5	29	Sedy	S	iu	418	173
middle_high_german	B6_W5	29	am	S	hen	408	242
middle_high_german	B6_W5	29	olk	B	<EMPTY>	402	152
middle_high_german	B6_W5	29	yk	N	<EMPTY>	396	149
middle_high_german	B6_W5	29	Cor	S	sol	376	100
middle_high_german	B6_W5	29	yt	N	<EMPTY>	375	90
middle_high_german	B6_W5	29	r	L	s	374	250
middle_high_german	B6_W5	29	qo	S	ver	371	233
middle_high_german	B6_W5	29	Co	S	ger	364	121
middle_high_german	B6_W5	29	dal	L	t	362	174
middle_high_german	B6_W5	29	T	B	<EMPTY>	344	121
middle_high_german	B6_W5	29	dar	S	get	341	227
middle_high_german	B6_W5	29	Cdy	S	mir	331	167
middle_high_german	B6_W5	29	a	L	e	278	128
middle_high_german	B6_W5	29	Ky	L	s	273	120
middle_high_german	B6_W5	29	ai	D	uu	264	143
middle_high_german	B6_W5	29	air	S	ber	254	210
middle_high_german	B6_W5	29	Ty	L	n	251	74
middle_high_german	B6_W5	29	K	L	t	250	98
middle_high_german	B6_W5	29	Sey	L	e	236	148
middle_high_german	B6_W5	29	N	L	e	222	88
middle_high_german	B6_W5	29	f	L	i	220	104
middle_high_german	B6_W5	29	ky	L	t	204	69
middle_high_german	B6_W5	29	So	L	r	201	76
middle_high_german	B6_W5	29	qokaI	L	n	201	74
middle_high_german	B6_W5	29	i	L	i	199	118
middle_high_german	B6_W5	29	op	L	i	198	110
middle_high_german	B6_W5	29	Sol	S	uen	195	51
middle_high_german	B6_W5	29	qokaN	D	ff	190	72
middle_high_german	B6_W5	29	qokEdy	D	mm	189	105
middle_high_german	B6_W5	29	qokal	L	n	187	41
middle_high_german	B6_W5	29	qokedy	L	z	185	62
middle_high_german	B6_W5	29	CE	L	s	178	98
middle_high_german	B6_W5	29	Sy	S	ez	173	68
middle_high_german	B6_W5	29	eol	S	und	173	75
middle_high_german	B6_W5	29	q	L	s	173	71
middle_high_german	B6_W5	29	CEy	L	e	171	113
middle_high_german	B6_W5	29	Ceol	S	art	167	77
middle_high_german	B6_W5	29	daI	L	z	165	148
middle_high_german	B6_W5	29	os	L	t	164	86
middle_high_german	B6_W5	29	qol	L	r	158	45
middle_high_german	B6_W5	29	lk	L	s	156	249
middle_high_german	B6_W5	29	qokEy	D	pp	149	134
middle_high_german	B6_W5	29	okaN	L	z	144	92
middle_high_german	B6_W5	29	okal	L	n	143	52
middle_high_german	B6_W5	29	m	L	e	138	80
middle_high_german	B6_W5	29	otal	L	r	130	48
middle_high_german	B6_W5	29	oky	L	t	129	44
middle_high_german	B6_W5	29	oty	L	t	127	48
middle_high_german	B6_W5	29	P	N	<EMPTY>	107	66
middle_high_german	B6_W5	29	n	L	r	86	37
middle_high_german	B6_W5	29	g	L	r	73	38
middle_high_german	B6_W5	29	F	L	o	35	13
middle_high_german	B6_W5	29	I	L	h	18	9
middle_high_german	B6_W5	29	x	L	r	14	11
middle_high_german	B6_W5	29	b	L	n	12	3
middle_high_german	B6_W5	29	j	L	s	7	3
middle_high_german	B6_W5	29	u	L	n	5	3
middle_high_german	B6_W5	29	c	L	l	4	1
middle_high_german	B6_W5	29	h	L	d	2	1
middle_high_german	B6_W5	29	z	L	l	2	1
middle_high_german	B6_W5	29	v	L	b	1	0
middle_high_german	B6_W5	47	ol	W	suuaere	1825	712
middle_high_german	B6_W5	47	y	W	geschiht	1554	554
middle_high_german	B6_W5	47	C	S	ger	1445	711
middle_high_german	B6_W5	47	ar	S	ein	1423	766
middle_high_german	B6_W5	47	or	S	gen	1322	535
middle_high_german	B6_W5	47	s	W	geschach	1322	486
middle_high_german	B6_W5	47	aN	S	ich	1169	556
middle_high_german	B6_W5	47	d	W	geschehen	1144	597
middle_high_german	B6_W5	47	o	S	er	1126	609
middle_high_german	B6_W5	47	ok	S	gel	1084	625
middle_high_german	B6_W5	47	ot	B	<EMPTY>	1033	689
middle_high_german	B6_W5	47	k	W	dehein	1025	478
middle_high_german	B6_W5	47	al	S	uue	915	476
middle_high_german	B6_W5	47	S	S	sch	910	439
middle_high_german	B6_W5	47	t	B	<EMPTY>	883	359
middle_high_german	B6_W5	47	Ce	B	<EMPTY>	866	609
middle_high_german	B6_W5	47	qok	N	<EMPTY>	862	444
middle_high_german	B6_W5	47	daN	S	den	844	387
middle_high_german	B6_W5	47	Cedy	S	daz	732	448
middle_high_german	B6_W5	47	qot	N	<EMPTY>	727	353
middle_high_german	B6_W5	47	e	N	<EMPTY>	699	453
middle_high_german	B6_W5	47	Cy	S	die	671	212
middle_high_german	B6_W5	47	E	N	<EMPTY>	669	497
middle_high_german	B6_W5	47	l	S	sin	666	524
middle_high_german	B6_W5	47	ody	S	ist	608	272
middle_high_german	B6_W5	47	dy	S	ten	603	204
middle_high_german	B6_W5	47	aI	S	in	597	414
middle_high_german	B6_W5	47	p	B	<EMPTY>	572	338
middle_high_german	B6_W5	47	Se	S	ge	570	260
middle_high_german	B6_W5	47	Col	S	han	522	188
middle_high_german	B6_W5	47	Cey	S	dem	521	264
middle_high_german	B6_W5	47	Ey	S	und	505	370
middle_high_german	B6_W5	47	ey	L	e	498	259
middle_high_german	B6_W5	47	Edy	L	e	469	312
middle_high_german	B6_W5	47	edy	S	ere	446	253
middle_high_german	B6_W5	47	od	S	ers	445	222
middle_high_german	B6_W5	47	Sedy	S	im	418	173
middle_high_german	B6_W5	47	am	S	als	408	242
middle_high_german	B6_W5	47	olk	S	uui	402	152
middle_high_german	B6_W5	47	yk	L	s	396	149
middle_high_german	B6_W5	47	Cor	S	sol	376	100
middle_high_german	B6_W5	47	yt	B	<EMPTY>	375	90
middle_high_german	B6_W5	47	r	N	<EMPTY>	374	250
middle_high_german	B6_W5	47	qo	S	ber	371	233
middle_high_german	B6_W5	47	Co	S	si	364	121
middle_high_german	B6_W5	47	dal	S	dar	362	174
middle_high_german	B6_W5	47	T	D	uu	344	121
middle_high_german	B6_W5	47	dar	S	mir	341	227
middle_high_german	B6_W5	47	Cdy	S	vil	331	167
middle_high_german	B6_W5	47	a	L	s	278	128
middle_high_german	B6_W5	47	Ky	L	t	273	120
middle_high_german	B6_W5	47	ai	S	se	264	143
middle_high_german	B6_W5	47	air	S	ges	254	210
middle_high_german	B6_W5	47	Ty	L	t	251	74
middle_high_german	B6_W5	47	K	L	i	250	98
middle_high_german	B6_W5	47	Sey	S	ze	236	148
middle_high_german	B6_W5	47	N	L	n	222	88
middle_high_german	B6_W5	47	f	B	<EMPTY>	220	104
middle_high_german	B6_W5	47	ky	L	t	204	69
middle_high_german	B6_W5	47	So	L	e	201	76
middle_high_german	B6_W5	47	qokaI	L	z	201	74
middle_high_german	B6_W5	47	i	L	l	199	118
middle_high_german	B6_W5	47	op	N	<EMPTY>	198	110
middle_high_german	B6_W5	47	Sol	L	r	195	51
middle_high_german	B6_W5	47	qokaN	D	pp	190	72
middle_high_german	B6_W5	47	qokEdy	D	mm	189	105
middle_high_german	B6_W5	47	qokal	L	r	187	41
middle_high_german	B6_W5	47	qokedy	D	ff	185	62
middle_high_german	B6_W5	47	CE	L	s	178	98
middle_high_german	B6_W5	47	Sy	L	t	173	68
middle_high_german	B6_W5	47	eol	L	e	173	75
middle_high_german	B6_W5	47	q	L	s	173	71
middle_high_german	B6_W5	47	CEy	L	e	171	113
middle_high_german	B6_W5	47	Ceol	L	e	167	77
middle_high_german	B6_W5	47	daI	L	n	165	148
middle_high_german	B6_W5	47	os	S	ben	164	86
middle_high_german	B6_W5	47	qol	L	r	158	45
middle_high_german	B6_W5	47	lk	N	<EMPTY>	156	249
middle_high_german	B6_W5	47	qokEy	L	z	149	134
middle_high_german	B6_W5	47	okaN	L	z	144	92
middle_high_german	B6_W5	47	okal	L	z	143	52
middle_high_german	B6_W5	47	m	L	n	138	80
middle_high_german	B6_W5	47	otal	L	r	130	48
middle_high_german	B6_W5	47	oky	L	n	129	44
middle_high_german	B6_W5	47	oty	L	n	127	48
middle_high_german	B6_W5	47	P	L	s	107	66
middle_high_german	B6_W5	47	n	L	t	86	37
middle_high_german	B6_W5	47	g	L	t	73	38
middle_high_german	B6_W5	47	F	L	z	35	13
middle_high_german	B6_W5	47	I	L	s	18	9
middle_high_german	B6_W5	47	x	L	n	14	11
middle_high_german	B6_W5	47	b	L	o	12	3
middle_high_german	B6_W5	47	j	L	m	7	3
middle_high_german	B6_W5	47	u	L	o	5	3
middle_high_german	B6_W5	47	c	L	z	4	1
middle_high_german	B6_W5	47	h	L	u	2	1
middle_high_german	B6_W5	47	z	L	p	2	1
middle_high_german	B6_W5	47	v	L	m	1	0
middle_high_german	B6_W5	71	ol	W	geuuan	1825	712
middle_high_german	B6_W5	71	y	W	enmohte	1554	554
middle_high_german	B6_W5	71	C	W	vrouuuen	1445	711
middle_high_german	B6_W5	71	ar	S	ich	1423	766
middle_high_german	B6_W5	71	or	W	geschehen	1322	535
middle_high_german	B6_W5	71	s	S	gen	1322	486
middle_high_german	B6_W5	71	aN	S	ant	1169	556
middle_high_german	B6_W5	71	d	S	der	1144	597
middle_high_german	B6_W5	71	o	W	geschach	1126	609
middle_high_german	B6_W5	71	ok	S	gel	1084	625
middle_high_german	B6_W5	71	ot	S	sch	1033	689
middle_high_german	B6_W5	71	k	B	<EMPTY>	1025	478
middle_high_german	B6_W5	71	al	S	uue	915	476
middle_high_german	B6_W5	71	S	S	sin	910	439
middle_high_german	B6_W5	71	t	S	ges	883	359
middle_high_german	B6_W5	71	Ce	S	her	866	609
middle_high_german	B6_W5	71	qok	S	ger	862	444
middle_high_german	B6_W5	71	daN	S	des	844	387
middle_high_german	B6_W5	71	Cedy	S	und	732	448
middle_high_german	B6_W5	71	qot	N	<EMPTY>	727	353
middle_high_german	B6_W5	71	e	N	<EMPTY>	699	453
middle_high_german	B6_W5	71	Cy	S	mir	671	212
middle_high_german	B6_W5	71	E	N	<EMPTY>	669	497
middle_high_german	B6_W5	71	l	B	<EMPTY>	666	524
middle_high_german	B6_W5	71	ody	S	ten	608	272
middle_high_german	B6_W5	71	dy	S	den	603	204
middle_high_german	B6_W5	71	aI	S	et	597	414
middle_high_german	B6_W5	71	p	B	<EMPTY>	572	338
middle_high_german	B6_W5	71	Se	S	han	570	260
middle_high_german	B6_W5	71	Col	S	dar	522	188
middle_high_german	B6_W5	71	Cey	S	ane	521	264
middle_high_german	B6_W5	71	Ey	L	e	505	370
middle_high_german	B6_W5	71	ey	S	ere	498	259
middle_high_german	B6_W5	71	Edy	L	e	469	312
middle_high_german	B6_W5	71	edy	S	nie	446	253
middle_high_german	B6_W5	71	od	S	ent	445	222
middle_high_german	B6_W5	71	Sedy	S	dem	418	173
middle_high_german	B6_W5	71	am	L	e	408	242
middle_high_german	B6_W5	71	olk	L	s	402	152
middle_high_german	B6_W5	71	yk	N	<EMPTY>	396	149
middle_high_german	B6_W5	71	Cor	S	ein	376	100
middle_high_german	B6_W5	71	yt	B	<EMPTY>	375	90
middle_high_german	B6_W5	71	r	S	art	374	250
middle_high_german	B6_W5	71	qo	S	er	371	233
middle_high_german	B6_W5	71	Co	S	uua	364	121
middle_high_german	B6_W5	71	dal	S	ber	362	174
middle_high_german	B6_W5	71	T	L	s	344	121
middle_high_german	B6_W5	71	dar	S	sol	341	227
middle_high_german	B6_W5	71	Cdy	S	get	331	167
middle_high_german	B6_W5	71	a	B	<EMPTY>	278	128
middle_high_german	B6_W5	71	Ky	L	t	273	120
middle_high_german	B6_W5	71	ai	L	i	264	143
middle_high_german	B6_W5	71	air	L	t	254	210
middle_high_german	B6_W5	71	Ty	L	e	251	74
middle_high_german	B6_W5	71	K	L	s	250	98
middle_high_german	B6_W5	71	Sey	L	e	236	148
middle_high_german	B6_W5	71	N	L	n	222	88
middle_high_german	B6_W5	71	f	B	<EMPTY>	220	104
middle_high_german	B6_W5	71	ky	L	z	204	69
middle_high_german	B6_W5	71	So	L	i	201	76
middle_high_german	B6_W5	71	qokaI	D	ff	201	74
middle_high_german	B6_W5	71	i	L	u	199	118
middle_high_german	B6_W5	71	op	N	<EMPTY>	198	110
middle_high_german	B6_W5	71	Sol	L	n	195	51
middle_high_german	B6_W5	71	qokaN	D	pp	190	72
middle_high_german	B6_W5	71	qokEdy	L	n	189	105
middle_high_german	B6_W5	71	qokal	L	r	187	41
middle_high_german	B6_W5	71	qokedy	D	mm	185	62
middle_high_german	B6_W5	71	CE	N	<EMPTY>	178	98
middle_high_german	B6_W5	71	Sy	S	iu	173	68
middle_high_german	B6_W5	71	eol	L	o	173	75
middle_high_german	B6_W5	71	q	N	<EMPTY>	173	71
middle_high_german	B6_W5	71	CEy	S	ien	171	113
middle_high_german	B6_W5	71	Ceol	S	hie	167	77
middle_high_german	B6_W5	71	daI	L	e	165	148
middle_high_german	B6_W5	71	os	L	t	164	86
middle_high_german	B6_W5	71	qol	L	r	158	45
middle_high_german	B6_W5	71	lk	D	uu	156	249
middle_high_german	B6_W5	71	qokEy	L	z	149	134
middle_high_german	B6_W5	71	okaN	L	z	144	92
middle_high_german	B6_W5	71	okal	L	s	143	52
middle_high_german	B6_W5	71	m	L	n	138	80
middle_high_german	B6_W5	71	otal	L	n	130	48
middle_high_german	B6_W5	71	oky	L	t	129	44
middle_high_german	B6_W5	71	oty	L	z	127	48
middle_high_german	B6_W5	71	P	L	s	107	66
middle_high_german	B6_W5	71	n	L	t	86	37
middle_high_german	B6_W5	71	g	L	t	73	38
middle_high_german	B6_W5	71	F	L	r	35	13
middle_high_german	B6_W5	71	I	L	r	18	9
middle_high_german	B6_W5	71	x	L	m	14	11
middle_high_german	B6_W5	71	b	L	o	12	3
middle_high_german	B6_W5	71	j	L	o	7	3
middle_high_german	B6_W5	71	u	L	m	5	3
middle_high_german	B6_W5	71	c	L	r	4	1
middle_high_german	B6_W5	71	h	L	o	2	1
middle_high_german	B6_W5	71	z	L	h	2	1
middle_high_german	B6_W5	71	v	L	r	1	0
middle_high_german	B6_W5	89	ol	W	uuider	1825	712
middle_high_german	B6_W5	89	y	W	vrouuuen	1554	554
middle_high_german	B6_W5	89	C	W	cunegin	1445	711
middle_high_german	B6_W5	89	ar	S	gen	1423	766
middle_high_german	B6_W5	89	or	W	schoene	1322	535
middle_high_german	B6_W5	89	s	S	sin	1322	486
middle_high_german	B6_W5	89	aN	S	ten	1169	556
middle_high_german	B6_W5	89	d	S	der	1144	597
middle_high_german	B6_W5	89	o	W	geschach	1126	609
middle_high_german	B6_W5	89	ok	S	uua	1084	625
middle_high_german	B6_W5	89	ot	S	si	1033	689
middle_high_german	B6_W5	89	k	S	ger	1025	478
middle_high_german	B6_W5	89	al	S	den	915	476
middle_high_german	B6_W5	89	S	S	ge	910	439
middle_high_german	B6_W5	89	t	S	er	883	359
middle_high_german	B6_W5	89	Ce	S	her	866	609
middle_high_german	B6_W5	89	qok	S	man	862	444
middle_high_german	B6_W5	89	daN	S	nie	844	387
middle_high_german	B6_W5	89	Cedy	S	mit	732	448
middle_high_german	B6_W5	89	qot	S	ere	727	353
middle_high_german	B6_W5	89	e	B	<EMPTY>	699	453
middle_high_german	B6_W5	89	Cy	S	des	671	212
middle_high_german	B6_W5	89	E	N	<EMPTY>	669	497
middle_high_german	B6_W5	89	l	B	<EMPTY>	666	524
middle_high_german	B6_W5	89	ody	S	ste	608	272
middle_high_german	B6_W5	89	dy	S	ist	603	204
middle_high_german	B6_W5	89	aI	L	t	597	414
middle_high_german	B6_W5	89	p	B	<EMPTY>	572	338
middle_high_german	B6_W5	89	Se	S	uue	570	260
middle_high_german	B6_W5	89	Col	S	gel	522	188
middle_high_german	B6_W5	89	Cey	S	in	521	264
middle_high_german	B6_W5	89	Ey	L	n	505	370
middle_high_german	B6_W5	89	ey	L	t	498	259
middle_high_german	B6_W5	89	Edy	L	n	469	312
