event_id	statement_id	record_unit_id	page	field_id	field_position	visible_surface	normalized_master_form	master_card_id	portable_value_de	normalization_rule	field_frame_mode	visible_owner	terminal_status	previous_portable_value_de	r221_revision
E256	B3-S013	B3	f83r	F083	1	qokaiin	okaiin	MC120	bemessen	R1_Q_ACTIVE	MIXED	untere korbartige Gefäß-Randstation	NONCLOSE	bemessen	UNCHANGED
E257	B3-S013	B3	f83r	F083	2	chkain	chkain	MC105	Portion	MASTER_FORM	MIXED	untere korbartige Gefäß-Randstation	NONCLOSE	Portion	UNCHANGED
E258	B3-S013	B3	f83r	F083	3	shcthey	qcthey	MC073	kurz vorbereiten	R10_PAIRED_ALLOGRAPH	MIXED	untere korbartige Gefäß-Randstation	NONCLOSE	kurz vorbereiten	UNCHANGED
E259	B3-S013	B3	f83r	F083	4	qokedy	qokedy	MC083	kurz einwirken; Schluss	MASTER_FORM	MIXED	untere korbartige Gefäß-Randstation	TERMINAL	kurz einwirken; Schluss	UNCHANGED
E260	B3-S014	B3	f83r	F084	1	okair	okair	MC081	Laufeinsatz	MASTER_FORM	LOW_DATA	untere korbartige Gefäß-Randstation	NONCLOSE	Laufeinsatz	UNCHANGED
E261	B3-S014	B3	f83r	F084	2	sheedy	sheedy	MC003	Langabsetzen; Schluss	MASTER_FORM	LOW_DATA	untere korbartige Gefäß-Randstation	TERMINAL	Langabsetzen; Schluss	UNCHANGED
E262	B3-S015	B3	f83r	F085	1	lchedy	lchedy	MC155	abführen; Schluss	MASTER_FORM	LOW_DATA	untere korbartige Gefäß-Randstation	TERMINAL	abführen; Schluss	UNCHANGED
E263	B3-S016	B3	f83r	F086	1	lo	lo	MC030	Abzug	MASTER_FORM	LOW_DATA	untere korbartige Gefäß-Randstation	NONCLOSE	Abzug	UNCHANGED
E264	B3-S016	B3	f83r	F087	1	qokchedy	okchedy	MC005	einführen; Schluss	R1_Q_ACTIVE	LOW_DATA	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	TERMINAL	einführen; Schluss	UNCHANGED
E265	B3-S017	B3	f83r	F088	1	qokeedy	qokeedy	MC082	lange einwirken; Schluss	MASTER_FORM	LOW_DATA	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	TERMINAL	lange einwirken; Schluss	UNCHANGED
E266	B3-S018	B3	f83r	F089	1	shedy	cheedy	MC128	kurz absetzen; Schluss	R9_CHEDY_CLOSE	LOW_DATA	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	TERMINAL	kurz absetzen; Schluss	UNCHANGED
E267	B3-S019	B3	f83r	F090	1	qokshedy	qokshedy	MC151	Einsatzabsetzen; Schluss	MASTER_FORM	LOW_DATA	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	TERMINAL	Einsatzabsetzen; Schluss	UNCHANGED
E268	B3-S020	B3	f83r	F091	1	dal	al	MC154	dorthin	R3_AL_TARGET	LOW_DATA	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NONCLOSE	dorthin	UNCHANGED
E269	B3-S020	B3	f83r	F091	2	lchedy	lchedy	MC155	abführen; Schluss	MASTER_FORM	LOW_DATA	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	TERMINAL	abführen; Schluss	UNCHANGED
E270	B3-S021	B3	f83r	F092	1	qokaiin	okaiin	MC120	bemessen	R1_Q_ACTIVE	S	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NONCLOSE	bemessen	UNCHANGED
E271	B3-S021	B3	f83r	F092	2	shcthy	checthy	MC161	bereit	R8_CTH_STATE	S	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NONCLOSE	bereit	UNCHANGED
E272	B3-S021	B3	f83r	F092	3	dal	al	MC154	dorthin	R3_AL_TARGET	S	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NONCLOSE	dorthin	UNCHANGED
E273	B3-S021	B3	f83r	F092	4	sy	chey	MC123	dies	R4_Y_REFERENT	S	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NONCLOSE	dies	UNCHANGED
E274	B3-S021	B3	f83r	F093	1	saiin	aiin	MC039	Sollwert	R2_AIIN_MEASURE	S	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NONCLOSE	Sollwert	UNCHANGED
E275	B3-S021	B3	f83r	F093	2	shedal	shedal	MC113	am Ziel absetzen	MASTER_FORM	S	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NONCLOSE	am Ziel absetzen	UNCHANGED
E276	B3-S021	B3	f83r	F093	3	shecthy	shecthy	MC137	Kurzvorbereitung	MASTER_FORM	S	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NONCLOSE	Kurzvorbereitung	UNCHANGED
E277	B3-S021	B3	f83r	F093	4	chey	chey	MC123	dies	MASTER_FORM	S	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NONCLOSE	dies	UNCHANGED
E278	B3-S021	B3	f83r	F093	5	tal	al	MC154	dorthin	R3_AL_TARGET	S	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NONCLOSE	dorthin	UNCHANGED
E279	B3-S021	B3	f83r	F093	6	shcthy	checthy	MC161	bereit	R8_CTH_STATE	S	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NONCLOSE	bereit	UNCHANGED
E280	B3-S021	B3	f83r	F093	7	dalchdy	dalchdy	MC031	Zieltransfer; Schluss	MASTER_FORM	S	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	TERMINAL	Zieltransfer; Schluss	UNCHANGED
E281	B3-S022	B3	f83r	F094	1	qotchedy	otchedy	MC057	Folgetransfer; Schluss	R1_Q_ACTIVE	LOW_DATA	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	TERMINAL	Folgetransfer; Schluss	UNCHANGED
E282	B3-S023	B3	f83r	F095	1	lchedy	lchedy	MC155	abführen; Schluss	MASTER_FORM	LOW_DATA	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	TERMINAL	abführen; Schluss	UNCHANGED
E283	B3-S024	B3	f83r	F096	1	tchedy	dchedy	MC025	überführen; Schluss	R9_CHEDY_CLOSE	LOW_DATA	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	TERMINAL	überführen; Schluss	UNCHANGED
E284	B3-S025	B3	f83r	F097	1	qokchdy	qokchdy	MC088	einführen; Schluss	MASTER_FORM	LOW_DATA	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	TERMINAL	einführen; Schluss	UNCHANGED
E285	B3-S026	B3	f83r	F098	1	cheedar	cheedar	MC042	Quelltransfer	MASTER_FORM	CH	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NONCLOSE	Quelltransfer	UNCHANGED
E286	B3-S026	B3	f83r	F098	2	chldaiin	chldaiin	MC144	Sollabsetzung	MASTER_FORM	CH	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NONCLOSE	Sollabsetzung	UNCHANGED
E287	B3-S026	B3	f83r	F098	3	chedy	chdy	MC074	überführen	R10_PAIRED_ALLOGRAPH	CH	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NONCLOSE	überführen	UNCHANGED
E288	B3-S026	B3	f83r	F098	4	qokain	okain	MC017	Anteil zugeben	R1_Q_ACTIVE	CH	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NONCLOSE	Anteil zugeben	UNCHANGED
E289	B3-S026	B3	f83r	F098	5	checthy	checthy	MC161	bereit	MASTER_FORM	CH	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NONCLOSE	bereit	UNCHANGED
E290	B3-S026	B3	f83r	F098	6	chealror	chealror	MC146	Zielbereitung	MASTER_FORM	CH	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NONCLOSE	Zielbereitung	UNCHANGED
E291	B3-S026	B3	f83r	F099	1	solkeedy	olkeedy	MC045	lange sammeln; Schluss	R10_PAIRED_ALLOGRAPH	LOW_DATA	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	lange sammeln; Schluss	UNCHANGED
E292	B3-S027	B3	f83r	F100	1	qoteedy	qoteedy	MC173	lange Folgestufe; Schluss	MASTER_FORM	LOW_DATA	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	lange Folgestufe; Schluss	UNCHANGED
E293	B3-S028	B3	f83r	F101	1	qokeey	okeey	MC002	lange einwirken	R1_Q_ACTIVE	LOW_DATA	Hauptpaar am sichtbaren ungerichteten Bogen	NONCLOSE	lange einwirken	UNCHANGED
E294	B3-S028	B3	f83r	F101	2	qokedy	qokedy	MC083	kurz einwirken; Schluss	MASTER_FORM	LOW_DATA	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	kurz einwirken; Schluss	UNCHANGED
E295	B3-S029	B3	f83r	F102	1	sol	cheol	MC153	weiter	R5_OL_CONTINUE	LOW_DATA	Hauptpaar am sichtbaren ungerichteten Bogen	NONCLOSE	weiter	UNCHANGED
E296	B3-S029	B3	f83r	F102	2	cheeety	cheeety	MC094	Vollteil	MASTER_FORM	LOW_DATA	Hauptpaar am sichtbaren ungerichteten Bogen	NONCLOSE	Vollteil	UNCHANGED
E297	B3-S029	B3	f83r	F102	3	qokedy	qokedy	MC083	kurz einwirken; Schluss	MASTER_FORM	LOW_DATA	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	kurz einwirken; Schluss	UNCHANGED
E298	B3-S030	B3	f83r	F103	1	qoky	choky	MC026	einsetzen	R1_Q_ACTIVE	MIXED	Hauptpaar am sichtbaren ungerichteten Bogen	NONCLOSE	einsetzen	UNCHANGED
E299	B3-S030	B3	f83r	F103	2	saiin	aiin	MC039	Sollwert	R2_AIIN_MEASURE	MIXED	Hauptpaar am sichtbaren ungerichteten Bogen	NONCLOSE	Sollwert	UNCHANGED
E300	B3-S030	B3	f83r	F104	1	schedair	schedair	MC116	Weiterlauf	MASTER_FORM	LOW_DATA	Hauptpaar am sichtbaren ungerichteten Bogen	NONCLOSE	Weiterlauf	UNCHANGED
E301	B3-S030	B3	f83r	F104	2	otchedy	otchedy	MC057	Folgetransfer; Schluss	MASTER_FORM	LOW_DATA	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	Folgetransfer; Schluss	UNCHANGED
E302	B3-S031	B3	f83r	F105	1	qokeedy	qokeedy	MC082	lange einwirken; Schluss	MASTER_FORM	LOW_DATA	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	lange einwirken; Schluss	UNCHANGED
E303	B3-S032	B3	f83r	F106	1	chedain	chedain	MC145	Anteilstransfer	MASTER_FORM	MIXED	Hauptpaar am sichtbaren ungerichteten Bogen	NONCLOSE	Anteilstransfer	UNCHANGED
E304	B3-S032	B3	f83r	F106	2	chedy	chdy	MC074	überführen	R10_PAIRED_ALLOGRAPH	MIXED	Hauptpaar am sichtbaren ungerichteten Bogen	NONCLOSE	überführen	UNCHANGED
E305	B3-S032	B3	f83r	F106	3	qotedaiin	qotedaiin	MC018	Kurzsoll	MASTER_FORM	MIXED	Hauptpaar am sichtbaren ungerichteten Bogen	NONCLOSE	Kurzsoll	UNCHANGED
E306	B3-S032	B3	f83r	F106	4	otaiin	otaiin	MC060	Folgemaß	MASTER_FORM	MIXED	Hauptpaar am sichtbaren ungerichteten Bogen	NONCLOSE	Folgemaß	UNCHANGED
E307	B3-S032	B3	f83r	F106	5	otedy	otedy	MC135	Kurzfolge; Schluss	MASTER_FORM	MIXED	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	Kurzfolge; Schluss	UNCHANGED
E308	B3-S033	B3	f83r	F107	1	ldy	ldy	MC004	abziehen; Schluss	MASTER_FORM	LOW_DATA	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	abziehen; Schluss	UNCHANGED
E309	B3-S034	B3	f83r	F108	1	soiiin	oiiin	MC033	Arbeitsstufe	R10_PAIRED_ALLOGRAPH	MIXED	Hauptpaar am sichtbaren ungerichteten Bogen	NONCLOSE	Arbeitsstufe	UNCHANGED
E310	B3-S034	B3	f83r	F108	2	checthy	checthy	MC161	bereit	MASTER_FORM	MIXED	Hauptpaar am sichtbaren ungerichteten Bogen	NONCLOSE	bereit	UNCHANGED
E311	B3-S034	B3	f83r	F108	3	chety	chety	MC086	Teil	MASTER_FORM	MIXED	Hauptpaar am sichtbaren ungerichteten Bogen	NONCLOSE	Teil	UNCHANGED
E312	B3-S034	B3	f83r	F108	4	otaiin	otaiin	MC060	Folgemaß	MASTER_FORM	MIXED	Hauptpaar am sichtbaren ungerichteten Bogen	NONCLOSE	Folgemaß	UNCHANGED
E313	B3-S034	B3	f83r	F108	5	olsaly	olsaly	MC078	Zwischenziel	MASTER_FORM	MIXED	Hauptpaar am sichtbaren ungerichteten Bogen	NONCLOSE	Zwischenziel	UNCHANGED
E314	B3-S034	B3	f83r	F108	6	shedy	cheedy	MC128	kurz absetzen; Schluss	R9_CHEDY_CLOSE	MIXED	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	kurz absetzen; Schluss	UNCHANGED
E315	B4-S001	B4	f83r	F109	1	qokeedy	qokeedy	MC082	lange einwirken; Schluss	MASTER_FORM	LOW_DATA	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	lange einwirken; Schluss	UNCHANGED
E316	B4-S002	B4	f83r	F110	1	qolchey	qolchey	MC162	Weiterposten	MASTER_FORM	LOW_DATA	Hauptpaar am sichtbaren ungerichteten Bogen	NONCLOSE	Weiterposten	UNCHANGED
E317	B4-S002	B4	f83r	F110	2	qokeey	okeey	MC002	lange einwirken	R1_Q_ACTIVE	LOW_DATA	Hauptpaar am sichtbaren ungerichteten Bogen	NONCLOSE	lange einwirken	UNCHANGED
E318	B4-S002	B4	f83r	F110	3	qokedy	qokedy	MC083	kurz einwirken; Schluss	MASTER_FORM	LOW_DATA	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	kurz einwirken; Schluss	UNCHANGED
E319	B4-S003	B4	f83r	F111	1	chedy	chdy	MC074	überführen	R10_PAIRED_ALLOGRAPH	MIXED	Hauptpaar am sichtbaren ungerichteten Bogen	NONCLOSE	überführen	UNCHANGED
E320	B4-S003	B4	f83r	F111	2	otal	otal	MC093	danach dorthin	MASTER_FORM	MIXED	Hauptpaar am sichtbaren ungerichteten Bogen	NONCLOSE	danach dorthin	UNCHANGED
E321	B4-S003	B4	f83r	F112	1	otchey	otchey	MC171	das nächste	MASTER_FORM	Q	Hauptpaar am sichtbaren ungerichteten Bogen	NONCLOSE	das nächste	UNCHANGED
E322	B4-S003	B4	f83r	F112	2	qokeey	okeey	MC002	lange einwirken	R1_Q_ACTIVE	Q	Hauptpaar am sichtbaren ungerichteten Bogen	NONCLOSE	lange einwirken	UNCHANGED
E323	B4-S003	B4	f83r	F112	3	qoky	choky	MC026	einsetzen	R1_Q_ACTIVE	Q	Hauptpaar am sichtbaren ungerichteten Bogen	NONCLOSE	einsetzen	UNCHANGED
E324	B4-S003	B4	f83r	F112	4	tol	cheol	MC153	weiter	R5_OL_CONTINUE	Q	Hauptpaar am sichtbaren ungerichteten Bogen	NONCLOSE	weiter	UNCHANGED
E325	B4-S003	B4	f83r	F112	5	shedy	cheedy	MC128	kurz absetzen; Schluss	R9_CHEDY_CLOSE	Q	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	kurz absetzen; Schluss	UNCHANGED
E326	B4-S004	B4	f83r	F113	1	qokylddy	qokylddy	MC164	befestigen; Schluss	MASTER_FORM	LOW_DATA	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	befestigen; Schluss	UNCHANGED
E327	B4-S005	B4	f83r	F114	1	dain	dain	MC059	Einlage	MASTER_FORM	LOW_DATA	Hauptpaar am sichtbaren ungerichteten Bogen	NONCLOSE	Einlage	UNCHANGED
E328	B4-S005	B4	f83r	F114	2	chedy	chdy	MC074	überführen	R10_PAIRED_ALLOGRAPH	LOW_DATA	Hauptpaar am sichtbaren ungerichteten Bogen	NONCLOSE	überführen	UNCHANGED
E329	B4-S005	B4	f83r	F114	3	qokeedy	qokeedy	MC082	lange einwirken; Schluss	MASTER_FORM	LOW_DATA	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	lange einwirken; Schluss	UNCHANGED
E330	B4-S006	B4	f83r	F115	1	shckhedy	shckhedy	MC143	durchlassen; Schluss	MASTER_FORM	LOW_DATA	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	durchlassen; Schluss	UNCHANGED
E331	B4-S007	B4	f83r	F116	1	shckhedy	shckhedy	MC143	durchlassen; Schluss	MASTER_FORM	LOW_DATA	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	durchlassen; Schluss	UNCHANGED
E332	B4-S008	B4	f83r	F117	1	saiin	aiin	MC039	Sollwert	R2_AIIN_MEASURE	LOW_DATA	Hauptpaar am sichtbaren ungerichteten Bogen	NONCLOSE	Sollwert	UNCHANGED
E333	B4-S008	B4	f83r	F117	2	cheeky	cheeky	MC032	länger bearbeiten	MASTER_FORM	LOW_DATA	Hauptpaar am sichtbaren ungerichteten Bogen	NONCLOSE	länger bearbeiten	UNCHANGED
E334	B4-S008	B4	f83r	F117	3	sheey	sheey	MC095	Langhalt	MASTER_FORM	LOW_DATA	Hauptpaar am sichtbaren ungerichteten Bogen	NONCLOSE	Langhalt	UNCHANGED
E335	B4-S008	B4	f83r	F117	4	qokedy	qokedy	MC083	kurz einwirken; Schluss	MASTER_FORM	LOW_DATA	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	kurz einwirken; Schluss	UNCHANGED
E336	B4-S009	B4	f83r	F118	1	shedy	cheedy	MC128	kurz absetzen; Schluss	R9_CHEDY_CLOSE	LOW_DATA	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	kurz absetzen; Schluss	UNCHANGED
E337	B4-S010	B4	f83r	F119	1	oldy	oldy	MC019	Schluss	MASTER_FORM	LOW_DATA	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL	fertig	THREE_OWNER_SIMPLIFICATION
E338	B4-S011	B4	f83r	F120	1	saiin	aiin	MC039	Sollwert	R2_AIIN_MEASURE	MIXED	linke offene Fransen-/Unterlaufstation	NONCLOSE	Sollwert	UNCHANGED
E339	B4-S011	B4	f83r	F120	2	cheky	cheky	MC147	kurz wärmen	MASTER_FORM	MIXED	linke offene Fransen-/Unterlaufstation	NONCLOSE	kurz wärmen	UNCHANGED
E340	B4-S011	B4	f83r	F120	3	okeeol	okeeol	MC150	Langfortsetzung	MASTER_FORM	MIXED	linke offene Fransen-/Unterlaufstation	NONCLOSE	Langfortsetzung	UNCHANGED
E341	B4-S011	B4	f83r	F120	4	okain	okain	MC017	Anteil zugeben	MASTER_FORM	MIXED	linke offene Fransen-/Unterlaufstation	NONCLOSE	Anteil zugeben	UNCHANGED
E342	B4-S011	B4	f83r	F120	5	chdy	chdy	MC074	überführen	MASTER_FORM	MIXED	linke offene Fransen-/Unterlaufstation	NONCLOSE	überführen	UNCHANGED
E343	B4-S011	B4	f83r	F121	1	sol	cheol	MC153	weiter	R5_OL_CONTINUE	LOW_DATA	linke offene Fransen-/Unterlaufstation	NONCLOSE	weiter	UNCHANGED
E344	B4-S011	B4	f83r	F121	2	lkedy	lkedy	MC124	Kurzabzug; Schluss	MASTER_FORM	LOW_DATA	linke offene Fransen-/Unterlaufstation	TERMINAL	Kurzabzug; Schluss	UNCHANGED
E345	B4-S012	B4	f83r	F122	1	lchedy	lchedy	MC155	abführen; Schluss	MASTER_FORM	LOW_DATA	linke offene Fransen-/Unterlaufstation	TERMINAL	abführen; Schluss	UNCHANGED
E346	B4-S013	B4	f83r	F123	1	qokol	qokol	MC024	Weiter einsetzen	MASTER_FORM	LOW_DATA	linke offene Fransen-/Unterlaufstation	NONCLOSE	Weiter einsetzen	UNCHANGED
E347	B4-S013	B4	f83r	F123	2	shedy	cheedy	MC128	kurz absetzen; Schluss	R9_CHEDY_CLOSE	LOW_DATA	linke offene Fransen-/Unterlaufstation	TERMINAL	kurz absetzen; Schluss	UNCHANGED
E348	B4-S014	B4	f83r	F124	1	or	chor	MC080	Ansatz	R6_OR_PREPARATION	MIXED	linke offene Fransen-/Unterlaufstation	NONCLOSE	Ansatz	UNCHANGED
E349	B4-S014	B4	f83r	F124	2	chey	chey	MC123	dies	MASTER_FORM	MIXED	linke offene Fransen-/Unterlaufstation	NONCLOSE	dies	UNCHANGED
E350	B4-S014	B4	f83r	F124	3	qockhey	qockhey	MC165	Kurzdurchgang	MASTER_FORM	MIXED	linke offene Fransen-/Unterlaufstation	NONCLOSE	Kurzdurchgang	UNCHANGED
E351	B4-S014	B4	f83r	F124	4	dairydy	dairydy	MC091	Laufschluss	MASTER_FORM	MIXED	linke offene Fransen-/Unterlaufstation	TERMINAL	Laufschluss	UNCHANGED
E352	B4-S015	B4	f83r	F125	1	qokain	okain	MC017	Anteil zugeben	R1_Q_ACTIVE	MIXED	linke offene Fransen-/Unterlaufstation	NONCLOSE	Anteil zugeben	UNCHANGED
E353	B4-S015	B4	f83r	F125	2	shey	cheey	MC119	Ergebnis	R10_PAIRED_ALLOGRAPH	MIXED	linke offene Fransen-/Unterlaufstation	NONCLOSE	Freigabewert	THREE_OWNER_SIMPLIFICATION
E354	B4-S015	B4	f83r	F125	3	kain	chkain	MC105	Portion	R10_PAIRED_ALLOGRAPH	MIXED	linke offene Fransen-/Unterlaufstation	NONCLOSE	Portion	UNCHANGED
E355	B4-S015	B4	f83r	F125	4	chckhal	chckhal	MC022	Zielpassage	MASTER_FORM	MIXED	linke offene Fransen-/Unterlaufstation	NONCLOSE	Zielpassage	UNCHANGED
E356	B4-S015	B4	f83r	F126	1	solkey	solkey	MC050	Kurzsammlung	MASTER_FORM	LOW_DATA	rechte S-Lauf-/Mehrarmknotenstation	NONCLOSE	Kurzsammlung	UNCHANGED
E357	B4-S015	B4	f83r	F126	2	lchedy	lchedy	MC155	abführen; Schluss	MASTER_FORM	LOW_DATA	rechte S-Lauf-/Mehrarmknotenstation	TERMINAL	abführen; Schluss	UNCHANGED
E358	B4-S016	B4	f83r	F127	1	qolkain	olkain	MC097	weiterer Anteil	R1_Q_ACTIVE	MIXED	rechte S-Lauf-/Mehrarmknotenstation	NONCLOSE	weiterer Anteil	UNCHANGED
E359	B4-S016	B4	f83r	F127	2	dal	al	MC154	dorthin	R3_AL_TARGET	MIXED	rechte S-Lauf-/Mehrarmknotenstation	NONCLOSE	dorthin	UNCHANGED
E360	B4-S016	B4	f83r	F128	1	skar	skar	MC089	Quellausguss	MASTER_FORM	LOW_DATA	rechte S-Lauf-/Mehrarmknotenstation	NONCLOSE	Quellausguss	UNCHANGED
E361	B4-S016	B4	f83r	F128	2	shedy	cheedy	MC128	kurz absetzen; Schluss	R9_CHEDY_CLOSE	LOW_DATA	rechte S-Lauf-/Mehrarmknotenstation	TERMINAL	kurz absetzen; Schluss	UNCHANGED
E362	B5-S001	B5	f83r	F129	1	otchdy	otchdy	MC067	Nachtransfer; Schluss	MASTER_FORM	LOW_DATA	linker offener Fransen-Endposten	TERMINAL	Nachtransfer; Schluss	UNCHANGED
E363	B5-S002	B5	f83r	F130	1	qokchdy	qokchdy	MC088	einführen; Schluss	MASTER_FORM	LOW_DATA	linker offener Fransen-Endposten	TERMINAL	einführen; Schluss	UNCHANGED
E364	B5-S003	B5	f83r	F131	1	shedal	shedal	MC113	am Ziel absetzen	MASTER_FORM	LOW_DATA	linker offener Fransen-Endposten	NONCLOSE	am Ziel absetzen	UNCHANGED
E365	B5-S003	B5	f83r	F132	1	dal	al	MC154	dorthin	R3_AL_TARGET	MIXED	linker offener Fransen-Endposten	NONCLOSE	dorthin	UNCHANGED
E366	B5-S003	B5	f83r	F132	2	cheol	cheol	MC153	weiter	MASTER_FORM	MIXED	linker offener Fransen-Endposten	NONCLOSE	weiter	UNCHANGED
E367	B5-S003	B5	f83r	F132	3	lol	lol	MC092	Weiterabzug	MASTER_FORM	MIXED	linker offener Fransen-Endposten	NONCLOSE	Weiterabzug	UNCHANGED
E368	B5-S003	B5	f83r	F132	4	chdal	chdal	MC001	Zieltransfer	MASTER_FORM	MIXED	linker offener Fransen-Endposten	NONCLOSE	Zieltransfer	UNCHANGED
E369	B5-S003	B5	f83r	F132	5	aiin	aiin	MC039	Sollwert	MASTER_FORM	MIXED	linker offener Fransen-Endposten	NONCLOSE	Sollwert	UNCHANGED
E370	B5-S003	B5	f83r	F133	1	sol	cheol	MC153	weiter	R5_OL_CONTINUE	MIXED	linker offener Fransen-Endposten	NONCLOSE	weiter	UNCHANGED
E371	B5-S003	B5	f83r	F133	2	daiiin	daiiin	MC172	Endstufe	MASTER_FORM	MIXED	linker offener Fransen-Endposten	NONCLOSE	Endstufe	UNCHANGED
E372	B5-S003	B5	f83r	F133	3	chedy	chdy	MC074	überführen	R10_PAIRED_ALLOGRAPH	MIXED	linker offener Fransen-Endposten	NONCLOSE	überführen	UNCHANGED
E373	B6-S001	B6	f83r	F134	1	solkeey	solkeey	MC020	Langsammlung	MASTER_FORM	LOW_DATA	rechter S-Lauf-/Mehrarm-Endposten	NONCLOSE	Langsammlung	UNCHANGED
E374	B6-S001	B6	f83r	F134	2	qekey	qekey	MC052	kurz bearbeiten	MASTER_FORM	LOW_DATA	rechter S-Lauf-/Mehrarm-Endposten	NONCLOSE	kurz bearbeiten	UNCHANGED
E375	B6-S001	B6	f83r	F134	3	raly	raly	MC046	Endposten	MASTER_FORM	LOW_DATA	rechter S-Lauf-/Mehrarm-Endposten	NONCLOSE	Endposten	UNCHANGED
E376	B6-S001	B6	f83r	F134	4	ol	cheol	MC153	weiter	R5_OL_CONTINUE	LOW_DATA	rechter S-Lauf-/Mehrarm-Endposten	NONCLOSE	weiter	UNCHANGED
E377	B6-S001	B6	f83r	F135	1	daiin	aiin	MC039	Sollwert	R2_AIIN_MEASURE	MIXED	rechter S-Lauf-/Mehrarm-Endposten	NONCLOSE	Sollwert	UNCHANGED
E378	B6-S001	B6	f83r	F135	2	ol	cheol	MC153	weiter	R5_OL_CONTINUE	MIXED	rechter S-Lauf-/Mehrarm-Endposten	NONCLOSE	weiter	UNCHANGED
E379	B6-S001	B6	f83r	F135	3	dain	dain	MC059	Einlage	MASTER_FORM	MIXED	rechter S-Lauf-/Mehrarm-Endposten	NONCLOSE	Einlage	UNCHANGED
E380	B6-S001	B6	f83r	F135	4	chey	chey	MC123	dies	MASTER_FORM	MIXED	rechter S-Lauf-/Mehrarm-Endposten	NONCLOSE	dies	UNCHANGED
E381	B6-S001	B6	f83r	F135	5	ldalor	ldalor	MC101	Endziel	MASTER_FORM	MIXED	rechter S-Lauf-/Mehrarm-Endposten	NONCLOSE	Endziel	UNCHANGED
