timing	source_event	execution_index	candidate	world	event	order	kind	location	form	patient	second	object	second_object	source_object	before	after	assertion	status	debts	state_origin	alias_collision	row_status
I	16	16	H	E|ZL3b|B|f24r|f24r.1-f24r.20	16	41	MATERIAL	f24r.7:5	cthol	f24r.7:5		f24r.7:5			{}	{}		EXTERNAL_PORTION			False	recorded
I	17	17	H	E|ZL3b|B|f24r|f24r.1-f24r.20	17	48	MATERIAL	f24r.8:6	qokeol	f24r.8:6		f24r.8:6			{}	{}		EXTERNAL_PORTION			False	recorded
I	18	18	H	E|ZL3b|B|f24r|f24r.1-f24r.20	18	48	PROCESSED_NOMINAL	f24r.8:6	qokeol			f24r.8:6			{}	"{""PHYSICAL:thermal"":""hot""}"	PHYSICAL:thermal=hot	INITIAL_CONSTRAINT			False	recorded
I	19	19	H	E|ZL3b|B|f24r|f24r.1-f24r.20	19	56	MATERIAL	f24r.10:3	chor	f24r.10:3		f24r.1:4			{}	{}		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
I	20	20	H	E|ZL3b|B|f24r|f24r.1-f24r.20	20	64	MATERIAL	f24r.11:4	cheor	f24r.11:4		f24r.7:4			{}	{}		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
I	21	21	H	E|ZL3b|B|f24r|f24r.1-f24r.20	21	65	MATERIAL	f24r.11:5	qokain	f24r.11:5		f24r.11:5			{}	{}		EXTERNAL_PORTION			False	recorded
I	22	22	H	E|ZL3b|B|f24r|f24r.1-f24r.20	22	65	PROCESSED_NOMINAL	f24r.11:5	qokain			f24r.11:5			{}	"{""PHYSICAL:thermal"":""warm""}"	PHYSICAL:thermal=warm	INITIAL_CONSTRAINT			False	recorded
I	23	23	H	E|ZL3b|B|f24r|f24r.1-f24r.20	23	66	ACTION	f24r.12:1	qokchy	f24r.11:5		f24r.11:5			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"		NO_STATE_TRANSITION_MODELLED	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT		False	recorded
I	24	24	H	E|ZL3b|B|f24r|f24r.1-f24r.20	24	68	MATERIAL	f24r.12:3	tol	f24r.12:3		f24r.12:3			{}	{}		EXTERNAL_PORTION			False	recorded
I	25	25	H	E|ZL3b|B|f24r|f24r.1-f24r.20	25	68	BARE_NOMINAL	f24r.12:3	tol			f24r.12:3			{}	"{""CONSTITUTION:thermal"":""cold""}"	CONSTITUTION:thermal=cold	INITIAL_CONSTRAINT			False	recorded
I	26	26	H	E|ZL3b|B|f24r|f24r.1-f24r.20	26	69	MATERIAL	f24r.12:4	tod	f24r.12:4		f24r.12:4			{}	{}		EXTERNAL_PORTION			False	recorded
I	27	27	H	E|ZL3b|B|f24r|f24r.1-f24r.20	27	69	BARE_NOMINAL	f24r.12:4	tod			f24r.12:4			{}	"{""CONSTITUTION:thermal"":""cold""}"	CONSTITUTION:thermal=cold	INITIAL_CONSTRAINT			False	recorded
I	28	28	H	E|ZL3b|B|f24r|f24r.1-f24r.20	28	69	ACTION	f24r.12:2	qotchy	f24r.12:3	f24r.12:4	f24r.12:3	f24r.12:4		"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"		NO_STATE_TRANSITION_MODELLED			False	recorded
I	29	29	H	E|ZL3b|B|f24r|f24r.1-f24r.20	29	70	ACTION	f24r.12:5	ckhy	f24r.12:4		f24r.12:4			"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"		NO_STATE_TRANSITION_MODELLED			False	recorded
I	30	30	H	E|ZL3b|B|f24r|f24r.1-f24r.20	30	74	ACTION	f24r.13:4	chey	f24r.12:4		f24r.12:4			"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"		NO_STATE_TRANSITION_MODELLED	IMPLICIT_SUBJECT_CONTINUATION		False	recorded
I	31	31	H	E|ZL3b|B|f24r|f24r.1-f24r.20	31	81	MATERIAL	f24r.14:4	char	f24r.14:4		f24r.2:2			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
I	32	32	H	E|ZL3b|B|f24r|f24r.1-f24r.20	32	81	ACTION	f24r.14:2	cheey	f24r.14:4		f24r.2:2			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f24r.14:3		False	recorded
I	33	33	H	E|ZL3b|B|f24r|f24r.1-f24r.20	33	82	MATERIAL	f24r.14:5	cthal	f24r.14:5		f24r.3:2			{}	{}		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
I	34	34	H	E|ZL3b|B|f24r|f24r.1-f24r.20	34	88	MATERIAL	f24r.16:1	sham	f24r.16:1		f24r.16:1			{}	{}		EXTERNAL_PORTION			False	recorded
I	35	35	H	E|ZL3b|B|f24r|f24r.1-f24r.20	35	88	BARE_NOMINAL	f24r.16:1	sham			f24r.16:1			{}	"{""CONSTITUTION:moisture"":""wet""}"	CONSTITUTION:moisture=wet	INITIAL_CONSTRAINT			False	recorded
I	36	36	H	E|ZL3b|B|f24r|f24r.1-f24r.20	36	94	MATERIAL	f24r.17:2	otam	f24r.17:2		f24r.17:2			{}	{}		EXTERNAL_PORTION			False	recorded
I	37	37	H	E|ZL3b|B|f24r|f24r.1-f24r.20	37	95	MATERIAL	f24r.17:3	sham	f24r.17:3		f24r.16:1			"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
I	38	38	H	E|ZL3b|B|f24r|f24r.1-f24r.20	38	95	BARE_NOMINAL	f24r.17:3	sham			f24r.16:1			"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet""}"	CONSTITUTION:moisture=wet	MATCH		f24r.16:1	False	recorded
I	39	39	H	E|ZL3b|B|f24r|f24r.1-f24r.20	39	97	QUALITY	f24r.17:5	oky	f24r.17:3		f24r.16:1			"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	PHYSICAL:thermal=warm	INITIAL_CONSTRAINT	UNREAD_BETWEEN:f24r.17:4		False	recorded
I	40	40	H	E|ZL3b|B|f24r|f24r.1-f24r.20	40	99	ACTION	f24r.18:2	chol	f24r.17:3		f24r.16:1			"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION		False	recorded
I	41	41	H	E|ZL3b|B|f24r|f24r.1-f24r.20	41	101	ACTION	f24r.18:4	chol	f24r.17:3		f24r.16:1			"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION		False	recorded
I	42	42	H	E|ZL3b|B|f24r|f24r.1-f24r.20	42	105	ACTION	f24r.19:3	chol	f24r.17:3		f24r.16:1			"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION		False	recorded
O	0	0	D	E|ZL3b|J|f24r|f24r.1-f24r.20	0	3	MATERIAL	f24r.1:4	chor	f24r.1:4		f24r.1:4			{}	{}		EXTERNAL_PORTION			False	recorded
O	1	1	D	E|ZL3b|J|f24r|f24r.1-f24r.20	1	5	ACTION	f24r.1:6	she	f24r.1:4		f24r.1:4			{}	{}		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f24r.1:5		False	recorded
O	2	2	D	E|ZL3b|J|f24r|f24r.1-f24r.20	2	6	MATERIAL	f24r.1:7	cheol	f24r.1:7		f24r.1:7			{}	{}		EXTERNAL_PORTION			False	recorded
O	3	3	D	E|ZL3b|J|f24r|f24r.1-f24r.20	3	10	MATERIAL	f24r.2:2	char	f24r.2:2		f24r.2:2			{}	{}		EXTERNAL_PORTION			False	recorded
O	4	4	D	E|ZL3b|J|f24r|f24r.1-f24r.20	4	13	QUALITY	f24r.2:5	oky	f24r.2:2		f24r.2:2			{}	"{""PHYSICAL:thermal"":""warm""}"	PHYSICAL:thermal=warm	INITIAL_CONSTRAINT	UNREAD_BETWEEN:f24r.2:4		False	recorded
O	5	5	D	E|ZL3b|J|f24r|f24r.1-f24r.20	5	15	MATERIAL	f24r.3:2	cthal	f24r.3:2		f24r.3:2			{}	{}		EXTERNAL_PORTION			False	recorded
O	6	6	D	E|ZL3b|J|f24r|f24r.1-f24r.20	6	16	MATERIAL	f24r.3:3	okol	f24r.3:3		f24r.3:3			{}	{}		EXTERNAL_PORTION			False	recorded
O	7	7	D	E|ZL3b|J|f24r|f24r.1-f24r.20	7	18	ACTION	f24r.3:5	ckhy	f24r.3:3		f24r.3:3			{}	{}		NO_STATE_TRANSITION_MODELLED			False	recorded
O	8	8	D	E|ZL3b|J|f24r|f24r.1-f24r.20	8	21	MATERIAL	f24r.4:3	cthar	f24r.4:3		f24r.4:3			{}	{}		EXTERNAL_PORTION			False	recorded
O	9	9	D	E|ZL3b|J|f24r|f24r.1-f24r.20	9	29	MATERIAL	f24r.5:5	cthy	f24r.5:5		f24r.5:5			{}	{}		EXTERNAL_PORTION			False	recorded
O	10	10	D	E|ZL3b|J|f24r|f24r.1-f24r.20	10	29	ACTION	f24r.5:4	chey	f24r.5:5		f24r.5:5			{}	{}		NO_STATE_TRANSITION_MODELLED			False	recorded
O	11	11	D	E|ZL3b|J|f24r|f24r.1-f24r.20	11	33	MATERIAL	f24r.6:2	cthor	f24r.6:2		f24r.6:2			{}	{}		EXTERNAL_PORTION			False	recorded
O	12	12	D	E|ZL3b|J|f24r|f24r.1-f24r.20	12	34	MATERIAL	f24r.6:3	otal	f24r.6:3		f24r.6:3			{}	{}		EXTERNAL_PORTION			False	recorded
O	13	13	D	E|ZL3b|J|f24r|f24r.1-f24r.20	13	34	BARE_NOMINAL	f24r.6:3	otal			f24r.6:3			{}	"{""CONSTITUTION:thermal"":""cold""}"	CONSTITUTION:thermal=cold	INITIAL_CONSTRAINT			False	recorded
O	14	14	D	E|ZL3b|J|f24r|f24r.1-f24r.20	14	36	ACTION	f24r.6:5	qoky	f24r.6:3		f24r.6:3			"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""warm""}"	"{""axis"":""thermal"",""value"":""warm""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f24r.6:4		False	recorded
O	15	15	D	E|ZL3b|J|f24r|f24r.1-f24r.20	15	40	MATERIAL	f24r.7:4	cheor	f24r.7:4		f24r.7:4			{}	{}		EXTERNAL_PORTION			False	recorded
O	16	16	D	E|ZL3b|J|f24r|f24r.1-f24r.20	16	41	MATERIAL	f24r.7:5	cthol	f24r.7:5		f24r.7:5			{}	{}		EXTERNAL_PORTION			False	recorded
O	17	17	D	E|ZL3b|J|f24r|f24r.1-f24r.20	17	48	MATERIAL	f24r.8:6	qokeol	f24r.8:6		f24r.8:6			{}	{}		EXTERNAL_PORTION			False	recorded
O	18	18	D	E|ZL3b|J|f24r|f24r.1-f24r.20	18	48	PROCESSED_NOMINAL	f24r.8:6	qokeol			f24r.8:6			{}	"{""PHYSICAL:thermal"":""hot""}"	PHYSICAL:thermal=hot	INITIAL_CONSTRAINT			False	recorded
O	19	19	D	E|ZL3b|J|f24r|f24r.1-f24r.20	19	56	MATERIAL	f24r.10:3	chor	f24r.10:3		f24r.1:4			{}	{}		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
O	20	20	D	E|ZL3b|J|f24r|f24r.1-f24r.20	20	64	MATERIAL	f24r.11:4	cheor	f24r.11:4		f24r.7:4			{}	{}		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
O	21	21	D	E|ZL3b|J|f24r|f24r.1-f24r.20	21	65	MATERIAL	f24r.11:5	qokain	f24r.11:5		f24r.11:5			{}	{}		EXTERNAL_PORTION			False	recorded
O	22	22	D	E|ZL3b|J|f24r|f24r.1-f24r.20	22	65	PROCESSED_NOMINAL	f24r.11:5	qokain			f24r.11:5			{}	"{""PHYSICAL:thermal"":""warm""}"	PHYSICAL:thermal=warm	INITIAL_CONSTRAINT			False	recorded
O	23	23	D	E|ZL3b|J|f24r|f24r.1-f24r.20	23	68	MATERIAL	f24r.12:3	tol	f24r.12:3		f24r.12:3			{}	{}		EXTERNAL_PORTION			False	recorded
O	24	24	D	E|ZL3b|J|f24r|f24r.1-f24r.20	24	68	BARE_NOMINAL	f24r.12:3	tol			f24r.12:3			{}	"{""CONSTITUTION:thermal"":""cold""}"	CONSTITUTION:thermal=cold	INITIAL_CONSTRAINT			False	recorded
O	25	25	D	E|ZL3b|J|f24r|f24r.1-f24r.20	25	69	MATERIAL	f24r.12:4	tod	f24r.12:4		f24r.12:4			{}	{}		EXTERNAL_PORTION			False	recorded
O	26	26	D	E|ZL3b|J|f24r|f24r.1-f24r.20	26	69	BARE_NOMINAL	f24r.12:4	tod			f24r.12:4			{}	"{""CONSTITUTION:thermal"":""cold""}"	CONSTITUTION:thermal=cold	INITIAL_CONSTRAINT			False	recorded
O	27	27	D	E|ZL3b|J|f24r|f24r.1-f24r.20	27	69	ACTION	f24r.12:1	qokchy	f24r.12:3	f24r.12:4	f24r.12:3	f24r.12:4		"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"		NO_STATE_TRANSITION_MODELLED			False	recorded
O	28	28	D	E|ZL3b|J|f24r|f24r.1-f24r.20	28	69	ACTION	f24r.12:2	qotchy	f24r.12:3	f24r.12:4	f24r.12:3	f24r.12:4		"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"		NO_STATE_TRANSITION_MODELLED			False	recorded
O	29	29	D	E|ZL3b|J|f24r|f24r.1-f24r.20	29	70	ACTION	f24r.12:5	ckhy	f24r.12:4		f24r.12:4			"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"		NO_STATE_TRANSITION_MODELLED			False	recorded
O	30	30	D	E|ZL3b|J|f24r|f24r.1-f24r.20	30	74	ACTION	f24r.13:4	chey	f24r.12:4		f24r.12:4			"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"		NO_STATE_TRANSITION_MODELLED	IMPLICIT_SUBJECT_CONTINUATION		False	recorded
O	31	31	D	E|ZL3b|J|f24r|f24r.1-f24r.20	31	81	MATERIAL	f24r.14:4	char	f24r.14:4		f24r.2:2			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
O	32	32	D	E|ZL3b|J|f24r|f24r.1-f24r.20	32	81	ACTION	f24r.14:2	cheey	f24r.14:4		f24r.2:2			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f24r.14:3		False	recorded
O	33	33	D	E|ZL3b|J|f24r|f24r.1-f24r.20	33	82	MATERIAL	f24r.14:5	cthal	f24r.14:5		f24r.3:2			{}	{}		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
O	34	34	D	E|ZL3b|J|f24r|f24r.1-f24r.20	34	88	MATERIAL	f24r.16:1	sham	f24r.16:1		f24r.16:1			{}	{}		EXTERNAL_PORTION			False	recorded
O	35	35	D	E|ZL3b|J|f24r|f24r.1-f24r.20	35	88	BARE_NOMINAL	f24r.16:1	sham			f24r.16:1			{}	"{""CONSTITUTION:moisture"":""wet""}"	CONSTITUTION:moisture=wet	INITIAL_CONSTRAINT			False	recorded
O	36	36	D	E|ZL3b|J|f24r|f24r.1-f24r.20	36	94	MATERIAL	f24r.17:2	otam	f24r.17:2		f24r.17:2			{}	{}		EXTERNAL_PORTION			False	recorded
O	37	37	D	E|ZL3b|J|f24r|f24r.1-f24r.20	37	95	MATERIAL	f24r.17:3	sham	f24r.17:3		f24r.16:1			"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
O	38	38	D	E|ZL3b|J|f24r|f24r.1-f24r.20	38	95	BARE_NOMINAL	f24r.17:3	sham			f24r.16:1			"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet""}"	CONSTITUTION:moisture=wet	MATCH		f24r.16:1	False	recorded
O	39	39	D	E|ZL3b|J|f24r|f24r.1-f24r.20	39	97	QUALITY	f24r.17:5	oky	f24r.17:3		f24r.16:1			"{""CONSTITUTION:moisture"":""wet""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	PHYSICAL:thermal=warm	INITIAL_CONSTRAINT	UNREAD_BETWEEN:f24r.17:4		False	recorded
O	40	40	D	E|ZL3b|J|f24r|f24r.1-f24r.20	40	99	ACTION	f24r.18:2	chol	f24r.17:3		f24r.16:1			"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION		False	recorded
O	41	41	D	E|ZL3b|J|f24r|f24r.1-f24r.20	41	101	ACTION	f24r.18:4	chol	f24r.17:3		f24r.16:1			"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION		False	recorded
O	42	42	D	E|ZL3b|J|f24r|f24r.1-f24r.20	42	105	ACTION	f24r.19:3	chol	f24r.17:3		f24r.16:1			"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION		False	recorded
I	0	0	D	E|ZL3b|J|f24r|f24r.1-f24r.20	0	3	MATERIAL	f24r.1:4	chor	f24r.1:4		f24r.1:4			{}	{}		EXTERNAL_PORTION			False	recorded
I	1	1	D	E|ZL3b|J|f24r|f24r.1-f24r.20	1	5	ACTION	f24r.1:6	she	f24r.1:4		f24r.1:4			{}	{}		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f24r.1:5		False	recorded
I	2	2	D	E|ZL3b|J|f24r|f24r.1-f24r.20	2	6	MATERIAL	f24r.1:7	cheol	f24r.1:7		f24r.1:7			{}	{}		EXTERNAL_PORTION			False	recorded
I	3	3	D	E|ZL3b|J|f24r|f24r.1-f24r.20	3	10	MATERIAL	f24r.2:2	char	f24r.2:2		f24r.2:2			{}	{}		EXTERNAL_PORTION			False	recorded
I	4	4	D	E|ZL3b|J|f24r|f24r.1-f24r.20	4	13	QUALITY	f24r.2:5	oky	f24r.2:2		f24r.2:2			{}	"{""PHYSICAL:thermal"":""warm""}"	PHYSICAL:thermal=warm	INITIAL_CONSTRAINT	UNREAD_BETWEEN:f24r.2:4		False	recorded
I	5	5	D	E|ZL3b|J|f24r|f24r.1-f24r.20	5	15	MATERIAL	f24r.3:2	cthal	f24r.3:2		f24r.3:2			{}	{}		EXTERNAL_PORTION			False	recorded
I	6	6	D	E|ZL3b|J|f24r|f24r.1-f24r.20	6	16	MATERIAL	f24r.3:3	okol	f24r.3:3		f24r.3:3			{}	{}		EXTERNAL_PORTION			False	recorded
I	7	7	D	E|ZL3b|J|f24r|f24r.1-f24r.20	7	18	ACTION	f24r.3:5	ckhy	f24r.3:3		f24r.3:3			{}	{}		NO_STATE_TRANSITION_MODELLED			False	recorded
I	8	8	D	E|ZL3b|J|f24r|f24r.1-f24r.20	8	21	MATERIAL	f24r.4:3	cthar	f24r.4:3		f24r.4:3			{}	{}		EXTERNAL_PORTION			False	recorded
I	9	9	D	E|ZL3b|J|f24r|f24r.1-f24r.20	9	29	MATERIAL	f24r.5:5	cthy	f24r.5:5		f24r.5:5			{}	{}		EXTERNAL_PORTION			False	recorded
I	10	10	D	E|ZL3b|J|f24r|f24r.1-f24r.20	10	29	ACTION	f24r.5:4	chey	f24r.5:5		f24r.5:5			{}	{}		NO_STATE_TRANSITION_MODELLED			False	recorded
I	11	11	D	E|ZL3b|J|f24r|f24r.1-f24r.20	11	33	MATERIAL	f24r.6:2	cthor	f24r.6:2		f24r.6:2			{}	{}		EXTERNAL_PORTION			False	recorded
I	12	12	D	E|ZL3b|J|f24r|f24r.1-f24r.20	12	34	MATERIAL	f24r.6:3	otal	f24r.6:3		f24r.6:3			{}	{}		EXTERNAL_PORTION			False	recorded
I	13	13	D	E|ZL3b|J|f24r|f24r.1-f24r.20	13	34	BARE_NOMINAL	f24r.6:3	otal			f24r.6:3			{}	"{""CONSTITUTION:thermal"":""cold""}"	CONSTITUTION:thermal=cold	INITIAL_CONSTRAINT			False	recorded
I	14	14	D	E|ZL3b|J|f24r|f24r.1-f24r.20	14	36	ACTION	f24r.6:5	qoky	f24r.6:3		f24r.6:3			"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""warm""}"	"{""axis"":""thermal"",""value"":""warm""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f24r.6:4		False	recorded
I	15	15	D	E|ZL3b|J|f24r|f24r.1-f24r.20	15	40	MATERIAL	f24r.7:4	cheor	f24r.7:4		f24r.7:4			{}	{}		EXTERNAL_PORTION			False	recorded
I	16	16	D	E|ZL3b|J|f24r|f24r.1-f24r.20	16	41	MATERIAL	f24r.7:5	cthol	f24r.7:5		f24r.7:5			{}	{}		EXTERNAL_PORTION			False	recorded
I	17	17	D	E|ZL3b|J|f24r|f24r.1-f24r.20	17	48	MATERIAL	f24r.8:6	qokeol	f24r.8:6		f24r.8:6			{}	{}		EXTERNAL_PORTION			False	recorded
I	18	18	D	E|ZL3b|J|f24r|f24r.1-f24r.20	18	48	PROCESSED_NOMINAL	f24r.8:6	qokeol			f24r.8:6			{}	"{""PHYSICAL:thermal"":""hot""}"	PHYSICAL:thermal=hot	INITIAL_CONSTRAINT			False	recorded
I	19	19	D	E|ZL3b|J|f24r|f24r.1-f24r.20	19	56	MATERIAL	f24r.10:3	chor	f24r.10:3		f24r.1:4			{}	{}		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
I	20	20	D	E|ZL3b|J|f24r|f24r.1-f24r.20	20	64	MATERIAL	f24r.11:4	cheor	f24r.11:4		f24r.7:4			{}	{}		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
I	21	21	D	E|ZL3b|J|f24r|f24r.1-f24r.20	21	65	MATERIAL	f24r.11:5	qokain	f24r.11:5		f24r.11:5			{}	{}		EXTERNAL_PORTION			False	recorded
I	22	22	D	E|ZL3b|J|f24r|f24r.1-f24r.20	22	65	PROCESSED_NOMINAL	f24r.11:5	qokain			f24r.11:5			{}	"{""PHYSICAL:thermal"":""warm""}"	PHYSICAL:thermal=warm	INITIAL_CONSTRAINT			False	recorded
I	23	23	D	E|ZL3b|J|f24r|f24r.1-f24r.20	23	68	MATERIAL	f24r.12:3	tol	f24r.12:3		f24r.12:3			{}	{}		EXTERNAL_PORTION			False	recorded
I	24	24	D	E|ZL3b|J|f24r|f24r.1-f24r.20	24	68	BARE_NOMINAL	f24r.12:3	tol			f24r.12:3			{}	"{""CONSTITUTION:thermal"":""cold""}"	CONSTITUTION:thermal=cold	INITIAL_CONSTRAINT			False	recorded
I	25	25	D	E|ZL3b|J|f24r|f24r.1-f24r.20	25	69	MATERIAL	f24r.12:4	tod	f24r.12:4		f24r.12:4			{}	{}		EXTERNAL_PORTION			False	recorded
I	26	26	D	E|ZL3b|J|f24r|f24r.1-f24r.20	26	69	BARE_NOMINAL	f24r.12:4	tod			f24r.12:4			{}	"{""CONSTITUTION:thermal"":""cold""}"	CONSTITUTION:thermal=cold	INITIAL_CONSTRAINT			False	recorded
I	27	27	D	E|ZL3b|J|f24r|f24r.1-f24r.20	27	69	ACTION	f24r.12:1	qokchy	f24r.12:3	f24r.12:4	f24r.12:3	f24r.12:4		"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"		NO_STATE_TRANSITION_MODELLED			False	recorded
I	28	28	D	E|ZL3b|J|f24r|f24r.1-f24r.20	28	69	ACTION	f24r.12:2	qotchy	f24r.12:3	f24r.12:4	f24r.12:3	f24r.12:4		"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"		NO_STATE_TRANSITION_MODELLED			False	recorded
I	29	29	D	E|ZL3b|J|f24r|f24r.1-f24r.20	29	70	ACTION	f24r.12:5	ckhy	f24r.12:4		f24r.12:4			"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"		NO_STATE_TRANSITION_MODELLED			False	recorded
I	30	30	D	E|ZL3b|J|f24r|f24r.1-f24r.20	30	74	ACTION	f24r.13:4	chey	f24r.12:4		f24r.12:4			"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"		NO_STATE_TRANSITION_MODELLED	IMPLICIT_SUBJECT_CONTINUATION		False	recorded
I	31	31	D	E|ZL3b|J|f24r|f24r.1-f24r.20	31	81	MATERIAL	f24r.14:4	char	f24r.14:4		f24r.2:2			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
I	32	32	D	E|ZL3b|J|f24r|f24r.1-f24r.20	32	81	ACTION	f24r.14:2	cheey	f24r.14:4		f24r.2:2			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f24r.14:3		False	recorded
