chol	world	timing	object	state	row_status
H	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.14:4	"{""CONSTITUTION:moisture"":""dry""}"	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.14:5	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.15:2	{}	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.15:4	{}	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.15:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.15:6	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.17:6	{}	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.18:2	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.18:6	{}	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.20:5	{}	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.22:6	{}	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.1:2	{}	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.2:2	{}	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.2:4	"{""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.2:6	{}	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.4:1	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.5:4	"{""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.6:3	{}	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.6:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.7:4	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.9:3	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""wet""}"	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.10:2	"{""CONSTITUTION:thermal"":""warm""}"	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.13:4	"{""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.13:6	"{""CONSTITUTION:moisture"":""wet""}"	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.14:4	"{""CONSTITUTION:moisture"":""dry""}"	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.14:5	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.15:2	{}	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.15:4	{}	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.15:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.15:6	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.17:6	{}	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.18:2	"{""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.18:6	{}	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.20:5	{}	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.22:6	{}	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.1:2	{}	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.2:2	{}	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.2:4	"{""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.2:6	{}	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.4:1	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.5:4	"{""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.6:3	{}	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.6:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.7:4	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.9:3	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""wet""}"	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.10:2	"{""CONSTITUTION:thermal"":""warm""}"	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.13:4	"{""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.13:6	"{""CONSTITUTION:moisture"":""wet""}"	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.14:4	"{""CONSTITUTION:moisture"":""dry""}"	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.14:5	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.15:2	{}	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.15:4	{}	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.15:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.15:6	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.17:6	{}	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.18:2	"{""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.18:6	{}	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.20:5	{}	recorded
D	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.22:6	{}	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.1:2	{}	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.2:2	{}	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.2:4	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.2:6	{}	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.4:1	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry""}"	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.5:4	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.6:3	{}	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.6:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.7:4	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.9:3	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""wet""}"	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.10:2	"{""CONSTITUTION:thermal"":""warm""}"	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.13:4	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.13:6	"{""CONSTITUTION:moisture"":""wet""}"	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.14:4	"{""CONSTITUTION:moisture"":""dry""}"	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.14:5	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.15:2	{}	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.15:4	{}	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.15:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.15:6	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.17:6	{}	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.18:2	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.18:6	{}	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.20:5	{}	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	O	f17v.22:6	{}	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.1:2	{}	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.2:2	{}	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.2:4	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.2:6	{}	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.4:1	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry""}"	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.5:4	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.6:3	{}	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.6:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.7:4	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.9:3	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""wet""}"	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.10:2	"{""CONSTITUTION:thermal"":""warm""}"	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.13:4	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.13:6	"{""CONSTITUTION:moisture"":""wet""}"	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.14:4	"{""CONSTITUTION:moisture"":""dry""}"	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.14:5	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.15:2	{}	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.15:4	{}	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.15:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.15:6	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.17:6	{}	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.18:2	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.18:6	{}	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.20:5	{}	recorded
H	E|ZL3b|M|f17v|f17v.1-f17v.23	I	f17v.22:6	{}	recorded
D	E|ZL3b|B|f19v|f19v.8-f19v.14	O	f19v.9:3	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|B|f19v|f19v.8-f19v.14	O	f19v.11:1	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|B|f19v|f19v.8-f19v.14	O	f19v.11:5	{}	recorded
D	E|ZL3b|B|f19v|f19v.8-f19v.14	O	f19v.11:6	{}	recorded
D	E|ZL3b|B|f19v|f19v.8-f19v.14	O	f19v.12:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|B|f19v|f19v.8-f19v.14	O	f19v.13:7	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""cold""}"	recorded
D	E|ZL3b|B|f19v|f19v.8-f19v.14	O	f19v.14:3	{}	recorded
D	E|ZL3b|B|f19v|f19v.8-f19v.14	I	f19v.9:3	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|B|f19v|f19v.8-f19v.14	I	f19v.11:1	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|B|f19v|f19v.8-f19v.14	I	f19v.11:5	{}	recorded
D	E|ZL3b|B|f19v|f19v.8-f19v.14	I	f19v.11:6	{}	recorded
D	E|ZL3b|B|f19v|f19v.8-f19v.14	I	f19v.12:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|B|f19v|f19v.8-f19v.14	I	f19v.13:7	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""cold""}"	recorded
D	E|ZL3b|B|f19v|f19v.8-f19v.14	I	f19v.14:3	{}	recorded
H	E|ZL3b|B|f19v|f19v.8-f19v.14	O	f19v.9:3	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|B|f19v|f19v.8-f19v.14	O	f19v.11:1	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|B|f19v|f19v.8-f19v.14	O	f19v.11:5	{}	recorded
H	E|ZL3b|B|f19v|f19v.8-f19v.14	O	f19v.11:6	{}	recorded
H	E|ZL3b|B|f19v|f19v.8-f19v.14	O	f19v.12:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|B|f19v|f19v.8-f19v.14	O	f19v.13:7	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""cold""}"	recorded
H	E|ZL3b|B|f19v|f19v.8-f19v.14	O	f19v.14:3	{}	recorded
H	E|ZL3b|B|f19v|f19v.8-f19v.14	I	f19v.9:3	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|B|f19v|f19v.8-f19v.14	I	f19v.11:1	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|B|f19v|f19v.8-f19v.14	I	f19v.11:5	{}	recorded
H	E|ZL3b|B|f19v|f19v.8-f19v.14	I	f19v.11:6	{}	recorded
H	E|ZL3b|B|f19v|f19v.8-f19v.14	I	f19v.12:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|B|f19v|f19v.8-f19v.14	I	f19v.13:7	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""cold""}"	recorded
H	E|ZL3b|B|f19v|f19v.8-f19v.14	I	f19v.14:3	{}	recorded
D	E|ZL3b|J|f19v|f19v.8-f19v.14	O	f19v.9:3	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|J|f19v|f19v.8-f19v.14	O	f19v.11:1	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|J|f19v|f19v.8-f19v.14	O	f19v.11:5	{}	recorded
D	E|ZL3b|J|f19v|f19v.8-f19v.14	O	f19v.11:6	{}	recorded
D	E|ZL3b|J|f19v|f19v.8-f19v.14	O	f19v.12:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|J|f19v|f19v.8-f19v.14	O	f19v.13:7	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""cold""}"	recorded
D	E|ZL3b|J|f19v|f19v.8-f19v.14	O	f19v.14:3	{}	recorded
D	E|ZL3b|J|f19v|f19v.8-f19v.14	I	f19v.9:3	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|J|f19v|f19v.8-f19v.14	I	f19v.11:1	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|J|f19v|f19v.8-f19v.14	I	f19v.11:5	{}	recorded
D	E|ZL3b|J|f19v|f19v.8-f19v.14	I	f19v.11:6	{}	recorded
D	E|ZL3b|J|f19v|f19v.8-f19v.14	I	f19v.12:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|J|f19v|f19v.8-f19v.14	I	f19v.13:7	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""cold""}"	recorded
D	E|ZL3b|J|f19v|f19v.8-f19v.14	I	f19v.14:3	{}	recorded
H	E|ZL3b|J|f19v|f19v.8-f19v.14	O	f19v.9:3	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|J|f19v|f19v.8-f19v.14	O	f19v.11:1	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|J|f19v|f19v.8-f19v.14	O	f19v.11:5	{}	recorded
H	E|ZL3b|J|f19v|f19v.8-f19v.14	O	f19v.11:6	{}	recorded
H	E|ZL3b|J|f19v|f19v.8-f19v.14	O	f19v.12:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|J|f19v|f19v.8-f19v.14	O	f19v.13:7	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""cold""}"	recorded
H	E|ZL3b|J|f19v|f19v.8-f19v.14	O	f19v.14:3	{}	recorded
H	E|ZL3b|J|f19v|f19v.8-f19v.14	I	f19v.9:3	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|J|f19v|f19v.8-f19v.14	I	f19v.11:1	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|J|f19v|f19v.8-f19v.14	I	f19v.11:5	{}	recorded
H	E|ZL3b|J|f19v|f19v.8-f19v.14	I	f19v.11:6	{}	recorded
H	E|ZL3b|J|f19v|f19v.8-f19v.14	I	f19v.12:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|J|f19v|f19v.8-f19v.14	I	f19v.13:7	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""cold""}"	recorded
H	E|ZL3b|J|f19v|f19v.8-f19v.14	I	f19v.14:3	{}	recorded
D	E|ZL3b|M|f19v|f19v.8-f19v.14	O	f19v.9:3	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|M|f19v|f19v.8-f19v.14	O	f19v.11:1	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|M|f19v|f19v.8-f19v.14	O	f19v.11:5	{}	recorded
D	E|ZL3b|M|f19v|f19v.8-f19v.14	O	f19v.11:6	{}	recorded
D	E|ZL3b|M|f19v|f19v.8-f19v.14	O	f19v.12:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|M|f19v|f19v.8-f19v.14	O	f19v.13:7	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""cold""}"	recorded
D	E|ZL3b|M|f19v|f19v.8-f19v.14	O	f19v.14:3	{}	recorded
D	E|ZL3b|M|f19v|f19v.8-f19v.14	I	f19v.9:3	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|M|f19v|f19v.8-f19v.14	I	f19v.11:1	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|M|f19v|f19v.8-f19v.14	I	f19v.11:5	{}	recorded
D	E|ZL3b|M|f19v|f19v.8-f19v.14	I	f19v.11:6	{}	recorded
D	E|ZL3b|M|f19v|f19v.8-f19v.14	I	f19v.12:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|M|f19v|f19v.8-f19v.14	I	f19v.13:7	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""cold""}"	recorded
D	E|ZL3b|M|f19v|f19v.8-f19v.14	I	f19v.14:3	{}	recorded
H	E|ZL3b|M|f19v|f19v.8-f19v.14	O	f19v.9:3	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|M|f19v|f19v.8-f19v.14	O	f19v.11:1	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|M|f19v|f19v.8-f19v.14	O	f19v.11:5	{}	recorded
H	E|ZL3b|M|f19v|f19v.8-f19v.14	O	f19v.11:6	{}	recorded
H	E|ZL3b|M|f19v|f19v.8-f19v.14	O	f19v.12:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|M|f19v|f19v.8-f19v.14	O	f19v.13:7	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""cold""}"	recorded
H	E|ZL3b|M|f19v|f19v.8-f19v.14	O	f19v.14:3	{}	recorded
H	E|ZL3b|M|f19v|f19v.8-f19v.14	I	f19v.9:3	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|M|f19v|f19v.8-f19v.14	I	f19v.11:1	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|M|f19v|f19v.8-f19v.14	I	f19v.11:5	{}	recorded
H	E|ZL3b|M|f19v|f19v.8-f19v.14	I	f19v.11:6	{}	recorded
H	E|ZL3b|M|f19v|f19v.8-f19v.14	I	f19v.12:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|M|f19v|f19v.8-f19v.14	I	f19v.13:7	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""cold""}"	recorded
H	E|ZL3b|M|f19v|f19v.8-f19v.14	I	f19v.14:3	{}	recorded
D	E|ZL3b|B|f22v|f22v.6-f22v.16	O	f22v.6:3	"{""PHYSICAL:moisture"":""wet""}"	recorded
D	E|ZL3b|B|f22v|f22v.6-f22v.16	O	f22v.6:4	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|B|f22v|f22v.6-f22v.16	O	f22v.7:2	{}	recorded
D	E|ZL3b|B|f22v|f22v.6-f22v.16	O	f22v.7:3	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|B|f22v|f22v.6-f22v.16	O	f22v.7:4	{}	recorded
D	E|ZL3b|B|f22v|f22v.6-f22v.16	O	f22v.8:2	{}	recorded
D	E|ZL3b|B|f22v|f22v.6-f22v.16	O	f22v.8:3	"{""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|B|f22v|f22v.6-f22v.16	O	f22v.9:2	"{""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|B|f22v|f22v.6-f22v.16	O	f22v.9:4	"{""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|B|f22v|f22v.6-f22v.16	O	f22v.15:1	{}	recorded
D	E|ZL3b|B|f22v|f22v.6-f22v.16	I	f22v.6:3	"{""PHYSICAL:moisture"":""wet""}"	recorded
D	E|ZL3b|B|f22v|f22v.6-f22v.16	I	f22v.6:4	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|B|f22v|f22v.6-f22v.16	I	f22v.7:2	{}	recorded
D	E|ZL3b|B|f22v|f22v.6-f22v.16	I	f22v.7:3	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|B|f22v|f22v.6-f22v.16	I	f22v.7:4	{}	recorded
D	E|ZL3b|B|f22v|f22v.6-f22v.16	I	f22v.8:2	{}	recorded
D	E|ZL3b|B|f22v|f22v.6-f22v.16	I	f22v.8:3	"{""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|B|f22v|f22v.6-f22v.16	I	f22v.9:2	"{""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|B|f22v|f22v.6-f22v.16	I	f22v.9:4	"{""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|B|f22v|f22v.6-f22v.16	I	f22v.15:1	{}	recorded
H	E|ZL3b|B|f22v|f22v.6-f22v.16	O	f22v.6:3	"{""PHYSICAL:moisture"":""wet""}"	recorded
H	E|ZL3b|B|f22v|f22v.6-f22v.16	O	f22v.6:4	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|B|f22v|f22v.6-f22v.16	O	f22v.7:2	{}	recorded
H	E|ZL3b|B|f22v|f22v.6-f22v.16	O	f22v.7:3	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|B|f22v|f22v.6-f22v.16	O	f22v.7:4	{}	recorded
H	E|ZL3b|B|f22v|f22v.6-f22v.16	O	f22v.8:2	{}	recorded
H	E|ZL3b|B|f22v|f22v.6-f22v.16	O	f22v.8:3	"{""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|B|f22v|f22v.6-f22v.16	O	f22v.9:2	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|B|f22v|f22v.6-f22v.16	O	f22v.9:4	"{""PHYSICAL:moisture"":""dry""}"	recorded
H	E|ZL3b|B|f22v|f22v.6-f22v.16	O	f22v.15:1	{}	recorded
H	E|ZL3b|B|f22v|f22v.6-f22v.16	I	f22v.6:3	"{""PHYSICAL:moisture"":""wet""}"	recorded
H	E|ZL3b|B|f22v|f22v.6-f22v.16	I	f22v.6:4	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|B|f22v|f22v.6-f22v.16	I	f22v.7:2	{}	recorded
H	E|ZL3b|B|f22v|f22v.6-f22v.16	I	f22v.7:3	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|B|f22v|f22v.6-f22v.16	I	f22v.7:4	{}	recorded
H	E|ZL3b|B|f22v|f22v.6-f22v.16	I	f22v.8:2	{}	recorded
H	E|ZL3b|B|f22v|f22v.6-f22v.16	I	f22v.8:3	"{""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|B|f22v|f22v.6-f22v.16	I	f22v.9:2	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|B|f22v|f22v.6-f22v.16	I	f22v.9:4	"{""PHYSICAL:moisture"":""dry""}"	recorded
H	E|ZL3b|B|f22v|f22v.6-f22v.16	I	f22v.15:1	{}	recorded
D	E|ZL3b|J|f22v|f22v.6-f22v.16	O	f22v.6:3	"{""PHYSICAL:moisture"":""wet""}"	recorded
