paragraph	locus	index	raw	unchanged_W04_C	status	row_status
f86v5|f86v5.18-f86v5.25	f86v5.22	8	otodaiin	[ungelesen: otodaiin]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.22	9	okain	[ungelesen: okain]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	1	ykaiin	erwärmte Dosis Q	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	2	or	Anteil	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	3	aiin	Maßzahl Q	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	4	okol	Grundansatz	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	5	chokar	[ungelesen: chokar]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	6	sheol	feuchtes Gemenge [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	7	qokar	erwärmter Anteil	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	8	cheey	zerreibe fein	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	9	or	Anteil	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	10	aiin	Maßzahl Q	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.23	11	ody	Endprodukt	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.24	1	oar	Anteil davon	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.24	2	aiin	Maßzahl Q	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.24	3	ykain	[ungelesen: ykain]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.24	4	okal	Ausgangsmaterial	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.24	5	kchody	[ungelesen: kchody]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.24	6	chckhy	[ungelesen: chckhy]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.24	7	otaiin	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.24	8	olkar	[ungelesen: olkar]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.24	9	otaiin	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.25	1	sair	[ungelesen: sair]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.25	2	kain	[ungelesen: kain]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.25	3	ar	Teil	ASSUMED	recorded
f86v5|f86v5.18-f86v5.25	f86v5.25	4	alosheey	[ungelesen: alosheey]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.25	5	qoeey	[ungelesen: qoeey]	UNREAD	recorded
f86v5|f86v5.18-f86v5.25	f86v5.25	6	lkesy	[ungelesen: lkesy]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.1	1	kodshol	[ungelesen: kodshol]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.1	2	otolsheeos	[ungelesen: otolsheeos]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.1	3	octhodaly	[ungelesen: octhodaly]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.1	4	opalepam	[ungelesen: opalepam]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.1	5	oepchksheey	[ungelesen: oepchksheey]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.1	6	qotodain	[ungelesen: qotodain]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.1	7	s	jeweils	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.1	8	oar	Anteil davon	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.2	1	ycham	[ungelesen: ycham]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.2	2	s	jeweils	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.2	3	chol	trockne	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.2	4	chotom	[ungelesen: chotom]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.2	5	cthodar	[ungelesen: cthodar]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.2	6	sheo	feuchte Zubereitung [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.2	7	s	jeweils	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.2	8	oteodal	[ungelesen: oteodal]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.2	9	s	jeweils	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.2	10	ofchoshy	[ungelesen: ofchoshy]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.2	11	cthoshol	[ungelesen: cthoshol]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.3	1	dsho	[ungelesen: dsho]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.3	2	dal	Maß	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.3	3	dalody	[ungelesen: dalody]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.3	4	ytchchy	[ungelesen: ytchchy]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.3	5	dam	Restmenge	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.3	6	chody	getrocknetes Material	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.3	7	dal	Maß	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.3	8	ol	mit	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.3	9	schodchy	[ungelesen: schodchy]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.3	10	qotchd	[ungelesen: qotchd]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.4	1	sol	[ungelesen: sol]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.4	2	shotol	[ungelesen: shotol]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.4	3	qokchodal	[ungelesen: qokchodal]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.4	4	shody	benetztes Material	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.4	5	chotol	[ungelesen: chotol]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.4	6	s	jeweils	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.4	7	otol	[ungelesen: otol]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.4	8	ytchdg	[ungelesen: ytchdg]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.5	1	ol	mit	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.5	2	chody	getrocknetes Material	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.5	3	cfhol	[ungelesen: cfhol]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.5	4	dol	Portion	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.5	5	qokol	erwärmter Grundansatz	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.5	6	otodar	[ungelesen: otodar]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.5	7	chodain	[ungelesen: chodain]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.6	1	tar	[ungelesen: tar]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.6	2	otor	kühler Anteil [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.6	3	s	jeweils	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.6	4	cho	Inneres	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.6	5	s	jeweils	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.6	6	chol	trockne	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.6	7	sheoees	[ungelesen: sheoees]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.7	1	shor	Samen	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.7	2	shol	feucht	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.7	3	ody	Endprodukt	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.7	4	cheodaiin	[ungelesen: cheodaiin]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.7	5	s	jeweils	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.8	1	lor	mit	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.8	2	sheeody	[ungelesen: sheeody]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.8	3	chodaiin	Dosis Q des Trockenmaterials [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.8	4	s	jeweils	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.8	5	odar	[ungelesen: odar]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.9	1	shodam	[ungelesen: shodam]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.9	2	okcheody	[ungelesen: okcheody]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.9	3	cthoctho'l	[ungelesen: cthoctho'l]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.10	1	ychos	zerkleinere	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.10	2	chey	prüfe	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.10	3	keol	[ungelesen: keol]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.10	4	cheol	flüssige Zubereitung	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.10	5	ckhody	[ungelesen: ckhody]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.11	1	okeol	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.11	2	oteol	kühle Flüssigkeit [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.11	3	s	jeweils	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.11	4	odam	[ungelesen: odam]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.11	5	sheo	feuchte Zubereitung [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.11	6	al	davon	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.11	7	sal	[ungelesen: sal]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.12	1	qokor	erhitze	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.12	2	shey	[ungelesen: shey]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.12	3	okcheor	[ungelesen: okcheor]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.12	4	sheodom	[ungelesen: sheodom]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.13	1	shodaiin	Dosis Q des feuchten Materials [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.13	2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.13	3	kchol	Trockenmaterial [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.13	4	r	darauf	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.14	1	ychey	[ungelesen: ychey]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.14	2	ckhos	[ungelesen: ckhos]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.14	3	okcheod	[ungelesen: okcheod]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.14	4	chr	Blütenrest	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.15	1	ochol	[ungelesen: ochol]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.15	2	shodal	[ungelesen: shodal]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.15	3	dol	Portion	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.15	4	cheodam	[ungelesen: cheodam]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.16	1	choshy	[ungelesen: choshy]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.16	2	qokor	erhitze	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.16	3	chckhs	[ungelesen: chckhs]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.17	1	tcheo	[ungelesen: tcheo]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.17	2	l	[ungelesen: l]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.17	3	cholchecthody	[ungelesen: cholchecthody]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.18	1	olkees	[ungelesen: olkees]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.18	2	shodaiin	Dosis Q des feuchten Materials [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.18	3	shody	benetztes Material	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.19	1	tchor	verarbeitetes Blütenmaterial	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.19	2	shol	feucht	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.19	3	r	darauf	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.19	4	sheoky	[ungelesen: sheoky]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.20	1	ychockhy	[ungelesen: ychockhy]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.20	2	cthol	Krautpulver	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.20	3	osos	[ungelesen: osos]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.21	1	dol	Portion	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.21	2	shol	feucht	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.21	3	daiin	Dosis Q	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.21	4	shcthy	[ungelesen: shcthy]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.22	1	kchor	trockene Blüten [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.22	2	cthy	Kraut	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.22	3	chakal	[ungelesen: chakal]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.22	4	daiin	Dosis Q	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.23	1	oain	[ungelesen: oain]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.23	2	okor	[ungelesen: okor]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.23	3	shody	benetztes Material	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.23	4	teols	[ungelesen: teols]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.24	1	ychocthy	[ungelesen: ychocthy]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.24	2	chotey	[ungelesen: chotey]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.24	3	teey	[ungelesen: teey]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.24	4	s	jeweils	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.25	1	ysaiin	[ungelesen: ysaiin]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.25	2	chotar	[ungelesen: chotar]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.25	3	shody	benetztes Material	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.26	1	ocheodaiin	[ungelesen: ocheodaiin]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.26	2	tchos	[ungelesen: tchos]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.26	3	sor	weiterer Bestandteil	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.27	1	qokor	erhitze	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.27	2	cheo	Zubereitung	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.27	3	los	[ungelesen: los]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.27	4	ckheody	[ungelesen: ckheody]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.28	1	ychor	ferner	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.28	2	odol	abgemessene Zubereitung	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.28	3	chodaiin	Dosis Q des Trockenmaterials [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.28	4	s	jeweils	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.29	1	dain	Dosis P	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.29	2	{ck}cho	[ungelesen: {ck}cho]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.29	3	ctho	Krautmehl	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.29	4	ctho[s:e]g	[ungelesen: ctho[s:e]g]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.30	1	shodaiin	Dosis Q des feuchten Materials [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.30	2	qokcho	verarbeite warm	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.30	3	cthol	Krautpulver	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.31	1	ol	mit	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.31	2	chol	trockne	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.31	3	cthol	Krautpulver	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.31	4	olchod	[ungelesen: olchod]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.32	1	dol	Portion	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.32	2	chokal	[ungelesen: chokal]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.32	3	schos	[ungelesen: schos]	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.47	1	tol	kühles Material [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.47	2	keey	[ungelesen: keey]	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.47	3	ctheey	Krautzubereitung	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.48	1	ykeol	[ungelesen: ykeol]	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.48	2	okeol	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.48	3	ockhey	[ungelesen: ockhey]	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.48	4	chol	trockne	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.48	5	cheodal	[ungelesen: cheodal]	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.48	6	okeo	[ungelesen: okeo]	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.48	7	r	darauf	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.48	8	alcheeg	[ungelesen: alcheeg]	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.48	9	orar	[ungelesen: orar]	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.49	1	okeeey	[ungelesen: okeeey]	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.49	2	keey	[ungelesen: keey]	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.49	3	keear	[ungelesen: keear]	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.49	4	okeey	erwärme vorsichtig	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.49	5	daiin	Dosis Q	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.49	6	okeol	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.49	7	s	jeweils	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.49	8	aiin	Maßzahl Q	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.49	9	olaiir	[ungelesen: olaiir]	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.49	10	oolsal	[ungelesen: oolsal]	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.50	1	qokeeo	[ungelesen: qokeeo]	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.50	2	okeey	erwärme vorsichtig	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.50	3	qokeey	erhitze anhaltend	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.50	4	okesy	[ungelesen: okesy]	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.50	5	qokeeo	[ungelesen: qokeeo]	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.50	6	sar	je Teil	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.50	7	sheseky	[ungelesen: sheseky]	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.50	8	or	Anteil	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.50	9	al	davon	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.51	1	yshaiin	[ungelesen: yshaiin]	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.51	2	{ykh}ey	[ungelesen: {ykh}ey]	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.51	3	octhey	[ungelesen: octhey]	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.51	4	dy	fertig	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.51	5	daiin	Dosis Q	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.51	6	okor	[ungelesen: okor]	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.51	7	okeey	erwärme vorsichtig	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.51	8	sh{cty}sh	[ungelesen: sh{cty}sh]	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.52	1	ychor	ferner	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.52	2	ols	Endzubereitung	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.52	3	or	Anteil	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.52	4	agairom	[ungelesen: agairom]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.30	1	pyd[ch:?]y	[ungelesen: pyd[ch:?]y]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.30	2	od[i:e]y	[ungelesen: od[i:e]y]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.30	3	pcheady	[ungelesen: pcheady]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.30	4	qoekeey	[ungelesen: qoekeey]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.30	5	oteey	[ungelesen: oteey]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.30	6	qokeod	[ungelesen: qokeod]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.30	7	sheey	benetze	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.30	8	opaiin	[ungelesen: opaiin]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.30	9	deear	[ungelesen: deear]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.31	1	oldeey	[ungelesen: oldeey]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.31	2	ckhy	stampfe	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.31	3	sheeody	[ungelesen: sheeody]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.31	4	eeos	[ungelesen: eeos]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.31	5	sheshe<!corr?>	[ungelesen: sheshe<!corr?>]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.31	6	oeeor	[ungelesen: oeeor]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.31	7	ykeear	[ungelesen: ykeear]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.31	8	chekeey	[ungelesen: chekeey]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.31	9	ykory	[ungelesen: ykory]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	1	dar	Teilmenge	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	2	cheor	Auszug	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	3	shoar	[ungelesen: shoar]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	4	okeol	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	5	shoy	[ungelesen: shoy]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	6	s	jeweils	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	7	ar	Teil	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	8	oky	warm	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	9	cheeor	geklärter Auszug	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	10	ol	mit	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	11	daiin	Dosis Q	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	12	sy	abgesetzt	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	1	qokeor	erhitze den Auszug	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	2	sho	Flüssigkeit	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	3	?keeeos	[ungelesen: ?keeeos]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	4	cheor	Auszug	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	5	o	und	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	6	s	jeweils	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	7	al	davon	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	8	chos	[ungelesen: chos]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	9	aiiin	[ungelesen: aiiin]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	10	o	und	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	11	ky	[ungelesen: ky]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	12	okaraiin	[ungelesen: okaraiin]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.34	1	sorshey	[ungelesen: sorshey]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.34	2	okeeor	[ungelesen: okeeor]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.34	3	sheockhey	[ungelesen: sheockhey]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.34	4	qokeos	[ungelesen: qokeos]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.34	5	okchol	[ungelesen: okchol]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.34	6	ctheor	[ungelesen: ctheor]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.34	7	okey	erwärmt	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.34	8	sal	[ungelesen: sal]	UNREAD	recorded
