occurrence_id	page	locus	token_index	ordinal	line_length	surface	token_kind	position	section	language	hand	family	card_type	scope_mode	rendering_class	left_surface	right_surface	reader_merge_direction	reader_merge_surface	working_gloss_de	working_render_de	composition	strongest_rival_de	reader_exact	split_normalized	all_three_present	all_present_exact	zl3b_line	it2a_line	rf1b_line	v39_gloss_de	v40_gloss_de	v39_scope_state	v40_scope_state	v40_working_translation_de	exact_surface_dispatch	context_or_reader_dispatch	substring_dispatch
G663-T0485	f18r	f18r.2	2	2	8	qokchol	P	MEDIAL	H	A	1	HOT_DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	otshol	chykchy	NONE	NONE	heiß-trockenes Drogenmaterial	heiß-trockenes Drogenmaterial	QO_FRAME+K_HOT+CHOL_DRY_MATERIAL	Trockengut erhitzen	1	1	1	0	otshol qokchol chykchy okchal daiin dy chol dain	otshol qokchol chykchy okchal daiin dy chol diiin	otshol qokchol chykchy okchal daiin dy chol diiin	[qokchol:?]	heiß-trockenes Drogenmaterial	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[otshol:?]; heiß-trockenes Drogenmaterial; [chykchy:?]; Ansatz aus heiß-trockenem Rohstoff Klasse I am Gradanfang; drei Maße; Trockengut; Stufe II	1	0	0
G663-T0486	f18r	f18r.3	6	6	8	qokchol	P	MEDIAL	H	A	1	HOT_DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	chey	dy	NONE	NONE	heiß-trockenes Drogenmaterial	heiß-trockenes Drogenmaterial	QO_FRAME+K_HOT+CHOL_DRY_MATERIAL	Trockengut erhitzen	1	1	1	0	qokchor chor ey or chey qokchol dy ytcharg	qokchor chor chckhy orchey qokchol dy ytchar g	qokchor chor ckhy orchey qokchol dy ytcharg	[qokchol:?]	heiß-trockenes Drogenmaterial	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[qokchor:?]; Pflanzenteil; anschließend: Drogenportion; bis zur mittleren Trockenstufe; heiß-trockenes Drogenmaterial; [ytcharg:?]	1	0	0
G663-T0487	f18r	f18r.7	4	4	6	sholdy	P	MEDIAL	H	A	1	MOIST_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	cthy	doldy	NONE	NONE	vollständig eingeweichte Droge	vollständig eingeweichte Droge	SHOL_MOIST_MATERIAL+DY_FINISHED	einweichen	1	1	1	1	oshor shaiin cthy sholdy doldy doldaiin	oshor shaiin cthy sholdy doldy doldaiin	oshor shaiin cthy sholdy doldy doldaiin	[sholdy:?]	vollständig eingeweichte Droge	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[oshor:?]; feucht, Grad III; Krautdroge; vollständig eingeweichte Droge; [doldy:?]; [doldaiin:?]	1	0	0
G663-T0488	f18r	f18r.8	6	6	6	dary	P	EOS	H	A	1	FRACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	dy	<EOS>	NONE	NONE	abgemessene Fraktion I, abgeschlossen	abgemessene Fraktion I, abgeschlossen	D_MEASURE+AR_FRACTION_I+Y_CLOSE	Rohfraktion I	1	1	1	0	qokchor ckhol olody okal dy dary	qokchor ckhol olody okaldy dary	qokchor ckhol ol dy okal dy dary	[dary:?]	abgemessene Fraktion I, abgeschlossen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[qokchor:?]; [ckhol:?]; [olody:?]; Rohstoff I, leicht erhitzt im Ansatz; abgemessene Fraktion I, abgeschlossen	1	0	0
G663-T0489	f19v	f19v.1	4	4	6	opchey	P	MEDIAL	H	A	1	POWDER	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	chpcheos	py	NONE	NONE	Trockenpulver-Ansatz, Form I	Trockenpulver-Ansatz, Form I	O_PREP+P_POWDER+CHEY_DRY_MIDDLE	trockenes Pulver ohne Ansatz	1	1	1	0	pochaiin cthor chpcheos opchey py kchy	pochaiin cthor chpcheos opchey py kchy	pochaiin cthor chpcheos opchey pykchy	[opchey:?]	Trockenpulver-Ansatz, Form I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[pochaiin:?]; Drogenteil/-portion; Portion Blatt-/Krautdroge; [chpcheos:?]; Trockenpulver-Ansatz, Form I; Pulver in Grundform; heiß und angetrocknet	1	0	0
G663-T0490	f19v	f19v.13	7	7	7	ytaiin	P	EOS	H	A	1	ENTRY	ENTRY_COMPOSITE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	REFERENCE_WHOLE	ytchor	<EOS>	NONE	NONE	Eintrag: kalt, Stufe III	hierzu: kalt, Stufe III	Y_ENTRY+T_COLD+A+IIN_III	hierzu auf Stufe III kühlen	1	1	1	0	yees ykchol oty ytor ytar ytchor ytaiin	yees ykchol oty ytor ytar ytchor ytaiin	yees kchol oty ytor ytar ytchor ytaiin	[ytaiin:?]	Eintrag: kalt, Stufe III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[yees:?]; [ykchol:?]; kalter Ansatz am Anfang des Grades; [ytor:?]; [ytar:?]; kalt-trockene Portion dieser Droge; hierzu: kalt, Stufe III	1	0	0
G663-T0491	f20r	f20r.1	6	6	7	dchor	P	MEDIAL	H	A	1	PLANT_PART	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qotoeey	chaiin	NONE	NONE	abgemessener Pflanzenteil	abgemessener Pflanzenteil	D_MEASURE+CHOR_PLANT_PART	trockene Portion	1	1	1	0	kdchody chopy cheey qotchol qotoeey dchor chaiin	kdchody chopy cheey qotchol qotoeey dchor choiin	kdchody chopy cheey qotchol qotoeey dchor ch iin	[dchor:?]	abgemessener Pflanzenteil	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[kdchody:?]; [chopy:?]; vollständig getrocknet; Material: kalt und trocken; [qotoeey:?]; abgemessener Pflanzenteil; trocken, Grad III	1	0	0
G663-T0492	f20r	f20r.11	3	3	8	ytchy	P	MEDIAL	H	A	1	ENTRY	ENTRY_COMPOSITE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	REFERENCE_WHOLE	qoteeody	qo	NONE	NONE	Eintrag: kalt-trockene Grundform	hierzu: kalt-trockene Grundform	Y_ENTRY+T_COLD+CH_DRY+Y_BASE	hierzu kalt-trocken	1	1	1	0	dchod qoteeody ytchy qo tshey dchaiin chol ody	dchod qoteeody ytchy qotshey dchaiin cholody	dchod qoteeody ytchy qotshey dchaiin cholody	[ytchy:?]	Eintrag: kalt-trockene Grundform	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[dchod:?]; [qoteeody:?]; hierzu: kalt-trockene Grundform; nimm Folgendes: kalt und bis zur mittleren Einweichstufe; abgemessene Trockendroge, Grad III; Trockengut; [ody:?]	1	0	0
G663-T0493	f20r	f20r.5	5	5	6	opchey	P	MEDIAL	H	A	1	POWDER	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	cheeeb	shosaiin	NONE	NONE	Trockenpulver-Ansatz, Form I	Trockenpulver-Ansatz, Form I	O_PREP+P_POWDER+CHEY_DRY_MIDDLE	trockenes Pulver ohne Ansatz	1	1	1	0	pchocthy chokoaiin y cheeeb opchey shosaiin	pchocthy chokoaiin cpy cheeen opchey shosaiin r	pchocthy chokoaiin y cheeeb opchey shosaiin	[opchey:?]	Trockenpulver-Ansatz, Form I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[pchocthy:?]; [chokoaiin:?]; hierzu: [cheeeb:?]; Trockenpulver-Ansatz, Form I; eingeweichtes Saatgut, Charge III	1	0	0
G663-T0494	f20r	f20r.5	6	6	6	shosaiin	P	EOS	H	A	1	SEED	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	opchey	<EOS>	NONE	NONE	eingeweichtes Saatgut, Charge III	eingeweichtes Saatgut, Charge III	SH_MOIST+O_PREP+S_SEED+A+IIN_III	feuchte Salzlösung, Menge III	1	1	1	0	pchocthy chokoaiin y cheeeb opchey shosaiin	pchocthy chokoaiin cpy cheeen opchey shosaiin r	pchocthy chokoaiin y cheeeb opchey shosaiin	[shosaiin:?]	eingeweichtes Saatgut, Charge III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[pchocthy:?]; [chokoaiin:?]; hierzu: [cheeeb:?]; Trockenpulver-Ansatz, Form I; eingeweichtes Saatgut, Charge III	1	0	0
G663-T0495	f20r	f20r.9	2	2	6	shody	P	MEDIAL	H	A	1	MOIST_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	fchodees	qotchey	NONE	NONE	vollständig eingeweichter Ansatz	vollständig eingeweichter Ansatz	SH_MOIST+O_PREP+DY_FINISHED	einweichen	1	1	1	1	fchodees shody qotchey qokchey qocphy chokoldy	fchodees shody qotchey qokchey qocphy chokoldy	fchodees shody qotchey qokchey qocphy chokoldy	[shody:?]	vollständig eingeweichter Ansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[fchodees:?]; vollständig eingeweichter Ansatz; kalt und bis zur mittleren Trockenstufe; heiß und bis zur mittleren Trockenstufe; [qocphy:?]; [chokoldy:?]	1	0	0
G663-T0496	f20v	f20v.6	7	7	8	char	P	MEDIAL	H	A	1	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	cheos	aiin	NONE	NONE	Trockenfraktion I	Trockenfraktion I	CH_DRY+AR_FRACTION_I	CHOR als Pflanzenteil	0	0	1	0	doiiin chockhy dan cheoy shos cheos char aiin	doiiin chockhy dar cheockhy shos cheos char cthaiin	doiiin chockhy dan cheoy shos cheos ch r cthaiin	[char:?]	Trockenfraktion I	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[doiiin:?]; Arzneikompositum im Trockenansatz am Gradanfang; Grad-/Maßwert I; [cheoy:?]; [shos:?]; [cheos:?]; Trockenfraktion I; drei Teile	1	0	0
G663-T0497	f21r	f21r.11	9	9	9	shody	P	EOS	H	A	1	MOIST_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	yteol	<EOS>	NONE	NONE	vollständig eingeweichter Ansatz	vollständig eingeweichter Ansatz	SH_MOIST+O_PREP+DY_FINISHED	einweichen	1	1	1	1	shol chol shol tchol chcthy otyky shey yteol shody	shol chol shol tchol chcthy otyky shey yteol shody	shol chol shol tchol chcthy otyky shey yteol shody	[shody:?]	vollständig eingeweichter Ansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Feuchtgut; Trockengut; Feuchtgut; kalt-trockenes Drogenmaterial; getrocknete Krautdroge; [otyky:?]; bis zur mittleren Einweichstufe; [yteol:?]; vollständig eingeweichter Ansatz	1	0	0
G663-T0498	f21r	f21r.3	4	4	10	l	P	MEDIAL	H	A	1	MEASURE	CONTEXT_SCOPED_LEARNED_SIGLUM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_SIGLUM	L_READER_MERGE_LEFT	o	cheor	LEFT	ol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	LEARNED_FREE_LIBRA_SIGLUM	freies Holzzeichen	0	0	1	0	qotol shy o l cheor chy qokchey chey keey dy	qotol shy ol cheor chy qokchey chey keey dy	qotolshy o l cheor chy qokchey chey keey dy	[l:?]	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	kaltes Material; leicht angefeuchtet; Grundansatz; trockener Drogenteil; angetrocknet; heiß und bis zur mittleren Trockenstufe; bis zur mittleren Trockenstufe; bis zur Heizendstufe.	0	1	0
G663-T0499	f21r	f21r.6	1	1	12	dchor	P	BOS	H	A	1	PLANT_PART	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	<BOS>	y	NONE	NONE	abgemessener Pflanzenteil	abgemessener Pflanzenteil	D_MEASURE+CHOR_PLANT_PART	trockene Portion	1	1	1	0	dchor y kol y ky chol kol qokeol chol ol qoteeol dady	dchor y kolyky chol kol qokeol cholol qoteeol dady	dchor y kolyky chol kol qokeol cholol qoteeol d dy	[dchor:?]	abgemessener Pflanzenteil	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	abgemessener Pflanzenteil; hierzu: heiß; nominal heißes Gut/Material; hierzu: leicht erhitzt; Trockengut; heiß; nominal heißes Gut/Material; [qokeol:?]; Trockengut; Grundansatz; [qoteeol:?]; [dady:?]	1	0	0
G663-T0500	f21v	f21v.2	3	3	8	chody	P	MEDIAL	H	A	1	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qokchy	qotchy	NONE	NONE	Trockenansatz, abgeschlossen	Trockenansatz, abgeschlossen	CH_DRY+O_PREP+DY_FINISHED	bloß getrockneter Zustand	1	1	1	1	oeeesoy qokchy chody qotchy qokchy choty tchol daiin	oeeesoy qokchy chody qotchy qokchy choty tchol daiin	oeeesoy qokchy chody qotchy qokchy choty tchol daiin	[chody:?]	Trockenansatz, abgeschlossen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[oeeesoy:?]; heiß und angetrocknet; Trockenansatz, abgeschlossen; kalt und angetrocknet; heiß und angetrocknet; kalter Trockenansatz; kalt-trockenes Drogenmaterial; Stufe III	1	0	0
G663-T0501	f21v	f21v.3	4	4	9	tcho	P	MEDIAL	H	A	1	COLD	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	chotchy	choty	NONE	NONE	Kalt-Trockenansatz	Kalt-Trockenansatz	T_COLD+CHO_DRY_PREP	kühlen und trocknen	1	1	1	1	qotol keeees chotchy tcho choty chor qotol daiin dal	qotol keeees chotchy tcho choty chor qotol daiin dal	qotol keeees chotchy tcho choty chor qotol daiin dal	[tcho:?]	Kalt-Trockenansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	kaltes Material; [keeees:?]; [chotchy:?]; Kalt-Trockenansatz; kalter Trockenansatz; Pflanzenteil; kaltes Material; Stufe III; abgemessene Rohstoffmenge I	1	0	0
G663-T0502	f21v	f21v.5	4	4	9	l	P	MEDIAL	H	A	1	MEASURE	CONTEXT_SCOPED_LEARNED_SIGLUM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_SIGLUM	L_FREE_WEIGHT_SIGLUM	ctho	sho	NONE	NONE	Pfund / Gewichtseinheit	ein Pfund	LEARNED_FREE_LIBRA_SIGLUM	freies Holzzeichen	1	1	1	0	osho deey ctho l sho cthy daiin dait oky	osho deey ctho l sho cthy daiin dait oky	osho deey ctho l shocthy daiin dait oky	[l:?]	Pfund / Gewichtseinheit	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	[osho:?]; [deey:?]; Krautansatz; ein Pfund; feuchter Ansatz; Krautdroge; Menge/Portion III; [dait:?]; leicht erhitzter Ansatz	0	1	0
G663-T0503	f21v	f21v.7	4	4	8	l	P	MEDIAL	H	A	1	MEASURE	CONTEXT_SCOPED_LEARNED_SIGLUM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_SIGLUM	L_FREE_WEIGHT_SIGLUM	cho	chaiin	NONE	NONE	Pfund / Gewichtseinheit	ein Pfund	LEARNED_FREE_LIBRA_SIGLUM	freies Holzzeichen	0	0	1	0	ykcho lchol cho l chaiin otchy s sheaiin	ykcho lchol cholchaiin otchy s sheaiin	ykcho lchol cholchaiin otchy s sheaiin	[l:?]	Pfund / Gewichtseinheit	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[ykcho:?]; trockener Drogenholzstoff/Trockengut; Trockenansatz; ein Pfund; trocken, Grad III; kalt-trockener Ansatz am Anfang des Grades; Samen-/Saatgutposten; [sheaiin:?]	0	1	0
G663-T0504	f21v	f21v.8	2	2	3	l	P	MEDIAL	H	A	1	MEASURE	CONTEXT_SCOPED_LEARNED_SIGLUM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_SIGLUM	L_FREE_WEIGHT_SIGLUM	cho	kchochaiin	NONE	NONE	Pfund / Gewichtseinheit	ein Pfund	LEARNED_FREE_LIBRA_SIGLUM	freies Holzzeichen	1	1	1	1	cho l kchochaiin	cho l kchochaiin	cho l kchochaiin	[l:?]	Pfund / Gewichtseinheit	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	Trockenansatz; ein Pfund; [kchochaiin:?]	0	1	0
G663-T0505	f22r	f22r.10	5	5	10	dchor	P	MEDIAL	H	A	1	PLANT_PART	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	cthoiin	chey	NONE	NONE	abgemessener Pflanzenteil	abgemessener Pflanzenteil	D_MEASURE+CHOR_PLANT_PART	trockene Portion	1	1	1	1	kchol chor daiin cthoiin dchor chey qokol dy opchol oldam	kchol chor daiin cthoiin dchor chey qokol dy opchol oldam	kchol chor daiin cthoiin dchor chey qokol dy opchol oldam	[dchor:?]	abgemessener Pflanzenteil	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[kchol:?]; Pflanzenteil; Menge/Portion III; Blatt-/Krautzubereitung, Form III; abgemessener Pflanzenteil; bis zur mittleren Trockenstufe; erhitze Folgendes: [opchol:?]; [oldam:?]	1	0	0
G663-T0506	f22r	f22r.12	1	1	7	odchaiin	P	BOS	H	A	1	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	<BOS>	cthy	NONE	NONE	Ansatz aus abgemessener Trockendroge, Stufe III	Ansatz aus abgemessener Trockendroge, Stufe III	O_PREP+D_MEASURE+CH_DRY+A+IIN_III	Trockenheitsstufe III ohne Dosis	1	1	1	0	odchaiin cthy okchy kchy dchol daiin ydaiin	odchaiin cthy okchy kchy dchol daiin ydaiin	odchaiin cth okchy kchy dchol aiin ydaiin	[odchaiin:?]	Ansatz aus abgemessener Trockendroge, Stufe III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Ansatz aus abgemessener Trockendroge, Stufe III; Krautdroge; heiß-trockener Ansatz am Anfang des Grades; heiß und angetrocknet; Maß trockenen Materials; Stufe III; davon drei Maße	1	0	0
G663-T0507	f22r	f22r.13	1	1	6	dchor	P	BOS	H	A	1	PLANT_PART	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	<BOS>	dy	NONE	NONE	abgemessener Pflanzenteil	abgemessener Pflanzenteil	D_MEASURE+CHOR_PLANT_PART	trockene Portion	1	1	1	0	dchor dy dain qockhy ykol okain	dchor dydain qockhy ykalokain	dchor d dain qockhy ykolokain	[dchor:?]	abgemessener Pflanzenteil	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	abgemessener Pflanzenteil; zwei Maße; [qockhy:?]; [ykol:?]; heiß im Zubereitungsrahmen, Grad II	1	0	0
G663-T0508	f22r	f22r.2	6	6	12	qokchol	P	MEDIAL	H	A	1	HOT_DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	kor	daiin	NONE	NONE	heiß-trockenes Drogenmaterial	heiß-trockenes Drogenmaterial	QO_FRAME+K_HOT+CHOL_DRY_MATERIAL	Trockengut erhitzen	1	1	1	0	ol oiin shol o kor qokchol daiin okaiin cthor dain ckhy dom	ol oiin shol o kor qokchol daiin otaiin cthor dain ckhydom	ol oiin shol o kor qokchol daiin otaiin cthor dain ckhy dom	[qokchol:?]	heiß-trockenes Drogenmaterial	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Grundansatz; Zubereitungsform III; Feuchtgut; [o:?]; heiße Drogenportion; heiß-trockenes Drogenmaterial; Stufe III; Ansatz auf Heizstufe III; Drogenteil/-portion; Portion Blatt-/Krautdroge; Menge/Portion II; Arzneikompositum am Gradanfang; [dom:?]	1	0	0
G663-T0509	f22r	f22r.7	5	5	8	ytaiin	P	MEDIAL	H	A	1	ENTRY	ENTRY_COMPOSITE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	REFERENCE_WHOLE	chdoly	ol	NONE	NONE	Eintrag: kalt, Stufe III	hierzu: kalt, Stufe III	Y_ENTRY+T_COLD+A+IIN_III	hierzu auf Stufe III kühlen	1	1	1	0	kchol shol dsheor chdoly ytaiin ol otchy cphal	kchol shol dsheor ska chdoly ytaiin ol otchy cphal	kchol shol sheor chdoly ytaiin ol otchy cphal	[ytaiin:?]	Eintrag: kalt, Stufe III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[kchol:?]; Feuchtgut; [dsheor:?]; [chdoly:?]; hierzu: kalt, Stufe III; Grundansatz; kalt-trockener Ansatz am Anfang des Grades; [cphal:?]	1	0	0
G663-T0510	f22r	f22r.8	1	1	10	dchor	P	BOS	H	A	1	PLANT_PART	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	<BOS>	oty	NONE	NONE	abgemessener Pflanzenteil	abgemessener Pflanzenteil	D_MEASURE+CHOR_PLANT_PART	trockene Portion	1	1	1	0	dchor oty daiin ctholy qoky chotaiin chocthy do iin dchor	dchor oty daiin ctholy qoky chotaiin chocthy doiiin dchor	dchor ot daiin ctholy qoky chotaiin chocth do iin dchor	[dchor:?]	abgemessener Pflanzenteil	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	abgemessener Pflanzenteil; kalter Ansatz am Anfang des Grades; drei Maße; Blatt-/Krautdroge, Grundform; leicht erhitzt; trockene Zubereitung: kalt, Grad III; trockene CTH-Drogenzubereitung; trockene Blatt-/Krautzubereitung; [do:?]; [iin:?]; abgemessener Pflanzenteil	1	0	0
G663-T0511	f22r	f22r.8	10	10	10	dchor	P	EOS	H	A	1	PLANT_PART	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	iin	<EOS>	NONE	NONE	abgemessener Pflanzenteil	abgemessener Pflanzenteil	D_MEASURE+CHOR_PLANT_PART	trockene Portion	1	1	1	0	dchor oty daiin ctholy qoky chotaiin chocthy do iin dchor	dchor oty daiin ctholy qoky chotaiin chocthy doiiin dchor	dchor ot daiin ctholy qoky chotaiin chocth do iin dchor	[dchor:?]	abgemessener Pflanzenteil	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	abgemessener Pflanzenteil; kalter Ansatz am Anfang des Grades; drei Maße; Blatt-/Krautdroge, Grundform; leicht erhitzt; trockene Zubereitung: kalt, Grad III; trockene CTH-Drogenzubereitung; trockene Blatt-/Krautzubereitung; [do:?]; [iin:?]; abgemessener Pflanzenteil	1	0	0
G663-T0512	f22v	f22v.4	6	6	6	ytaiin	P	EOS	H	A	1	ENTRY	ENTRY_COMPOSITE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	REFERENCE_WHOLE	odaiin	<EOS>	NONE	NONE	Eintrag: kalt, Stufe III	hierzu: kalt, Stufe III	Y_ENTRY+T_COLD+A+IIN_III	hierzu auf Stufe III kühlen	1	1	1	1	otchaiin shoty qoky saiin odaiin ytaiin	otchaiin shoty qoky saiin odaiin ytaiin	otchaiin shoty qoky saiin odaiin ytaiin	[ytaiin:?]	Eintrag: kalt, Stufe III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[otchaiin:?]; [shoty:?]; leicht erhitzt; Samen/Saatgut, Typ/Charge III; Zubereitungsdosis III; hierzu: kalt, Stufe III	1	0	0
G663-T0513	f22v	f22v.6	1	1	4	fshor	P	BOS	H	A	1	FLOWER	LEARNED_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	<BOS>	shy	NONE	NONE	Blütendroge / Blütenstand	Blütendroge / Blütenstand	LEARNED_F_FLOWER+SHOR_PART	undurchsichtiges Pflanzenteil	1	1	1	0	fshor shy tchor otaiin	fshor shy tchor otaiin	fshor shytchor otaiin	[fshor:?]	Blütendroge / Blütenstand	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Blütendroge / Blütenstand; leicht angefeuchtet; kalt-trockene Drogenportion; kalt im Zubereitungsrahmen, Grad III	1	0	0
G663-T0514	f22v	f22v.7	3	3	4	qokchol	P	MEDIAL	H	A	1	HOT_DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	chor	chory	NONE	NONE	heiß-trockenes Drogenmaterial	heiß-trockenes Drogenmaterial	QO_FRAME+K_HOT+CHOL_DRY_MATERIAL	Trockengut erhitzen	1	1	1	1	ychor chor qokchol chory	ychor chor qokchol chory	ychor chor qokchol chory	[qokchol:?]	heiß-trockenes Drogenmaterial	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[ychor:?]; Pflanzenteil; heiß-trockenes Drogenmaterial; [chory:?]	1	0	0
G663-T0515	f22v	f22v.9	2	2	6	shody	P	MEDIAL	H	A	1	MOIST_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	okshor	chol	NONE	NONE	vollständig eingeweichter Ansatz	vollständig eingeweichter Ansatz	SH_MOIST+O_PREP+DY_FINISHED	einweichen	1	1	1	0	okshor shody chol tchol otaiin daiin	okshor shody chol teeol otaiin daiin	okshor shody chol tchol otaiin daiin	[shody:?]	vollständig eingeweichter Ansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[okshor:?]; vollständig eingeweichter Ansatz; Trockengut; kalt-trockenes Drogenmaterial; kalt im Zubereitungsrahmen, Grad III; drei Maße	1	0	0
