event_id	page	record	statement_id	locus	owner_de	card_no	observed_surface	component_recipe	pass724_semantic_de	pass729_semantic_de	quantity_root	form_owner_boundary_status
E275	f83r	B3	B3-S021	f83r.15	unverbundener Zwischenbereich	PROC142	shedal	SHED+AL	ABSETZEN · ZIEL	ABSETZEN · ZIEL	NONE	UNCHANGED
E276	f83r	B3	B3-S021	f83r.15	unverbundener Zwischenbereich	PROC143	shecthy	SH+E+CTH+Y	HALTEN · KURZ · BEREITEN · DIES	HALTEN · KURZ · BEREITEN · DIES	NONE	UNCHANGED
E277	f83r	B3	B3-S021	f83r.15	unverbundener Zwischenbereich	PROC019	chey	Y	DIES	DIES	NONE	UNCHANGED
E278	f83r	B3	B3-S021	f83r.15	unverbundener Zwischenbereich	PROC055	tal	AL	ZIEL	ZIEL	NONE	UNCHANGED
E279	f83r	B3	B3-S021	f83r.15	unverbundener Zwischenbereich	PROC014	shcthy	CTH+Y	BEREITEN · DIES	BEREITEN · DIES	NONE	UNCHANGED
E280	f83r	B3	B3-S021	f83r.15	unverbundener Zwischenbereich	PROC144	dalchdy	AL+CHD+DY	ZIEL · UMSETZEN · SCHLUSS	ZIEL · UMSETZEN · SCHLUSS	NONE	UNCHANGED
E281	f83r	B3	B3-S022	f83r.15	unverbundener Zwischenbereich	PROC145	qotchedy	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	DANACH · UMSETZEN · SCHLUSS	NONE	UNCHANGED
E282	f83r	B3	B3-S023	f83r.15	unverbundener Zwischenbereich	PROC120	lchedy	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	WEITERLEITEN · UMSETZEN · SCHLUSS	NONE	UNCHANGED
E283	f83r	B3	B3-S024	f83r.16	unverbundener Zwischenbereich	PROC076	tchedy	CHD+DY	UMSETZEN · SCHLUSS	UMSETZEN · SCHLUSS	NONE	UNCHANGED
E284	f83r	B3	B3-S025	f83r.16	unverbundener Zwischenbereich	PROC082	qokchdy	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	ANSETZEN · UMSETZEN · SCHLUSS	NONE	UNCHANGED
E285	f83r	B3	B3-S026	f83r.16	unverbundener Zwischenbereich	PROC146	cheedar	EE+AR	LANG · QUELLE	LANG · QUELLE	NONE	UNCHANGED
E286	f83r	B3	B3-S026	f83r.16	unverbundener Zwischenbereich	PROC147	chldaiin	L+AIIN	WEITERLEITEN · MASS	WEITERLEITEN · SOLLMASS	AIIN	UNCHANGED
E287	f83r	B3	B3-S026	f83r.16	unverbundener Zwischenbereich	PROC042	chedy	CHD+Y	UMSETZEN · DIES	UMSETZEN · DIES	NONE	UNCHANGED
E288	f83r	B3	B3-S026	f83r.16	unverbundener Zwischenbereich	PROC080	qokain	OK+AIN	ANSETZEN · PORTION	ANSETZEN · PORTION	AIN	UNCHANGED
E289	f83r	B3	B3-S026	f83r.16	unverbundener Zwischenbereich	PROC014	checthy	CTH+Y	BEREITEN · DIES	BEREITEN · DIES	NONE	UNCHANGED
E290	f83r	B3	B3-S026	f83r.16	unverbundener Zwischenbereich	PROC148	chealror	AL+R+OR	ZIEL · KUEHLEN · ANSATZ	ZIEL · KUEHLEN · ANSATZ	NONE	UNCHANGED
E291	f83r	B3	B3-S026	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC098	solkeedy	SOLK+EE+DY	AUFFANGEN · LANG · SCHLUSS	AUFFANGEN · LANG · SCHLUSS	NONE	UNCHANGED
E292	f83r	B3	B3-S027	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC129	qoteedy	OT+EE+DY	DANACH · LANG · SCHLUSS	DANACH · LANG · SCHLUSS	NONE	UNCHANGED
E293	f83r	B3	B3-S028	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC092	qokeey	OK+EE+Y	ANSETZEN · LANG · DIES	ANSETZEN · LANG · DIES	NONE	UNCHANGED
E294	f83r	B3	B3-S028	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	ANSETZEN · KURZ · SCHLUSS	NONE	UNCHANGED
E295	f83r	B3	B3-S029	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC013	sol	OL	FORTSETZEN	FORTSETZEN	NONE	UNCHANGED
E296	f83r	B3	B3-S029	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC149	cheeety	EEE+T+Y	VOLL · ANWENDEN · DIES	VOLL · ANWENDEN · DIES	NONE	UNCHANGED
E297	f83r	B3	B3-S029	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	ANSETZEN · KURZ · SCHLUSS	NONE	UNCHANGED
E298	f83r	B3	B3-S030	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC008	qoky	OK+Y	ANSETZEN · DIES	ANSETZEN · DIES	NONE	UNCHANGED
E299	f83r	B3	B3-S030	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC009	saiin	AIIN	MASS	SOLLMASS	AIIN	UNCHANGED
E300	f83r	B3	B3-S030	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC150	schedair	CHD+AIR	UMSETZEN · WASSER	UMSETZEN · WASSER	NONE	UNCHANGED
E301	f83r	B3	B3-S030	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC145	otchedy	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	DANACH · UMSETZEN · SCHLUSS	NONE	UNCHANGED
E302	f83r	B3	B3-S031	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG · SCHLUSS	NONE	UNCHANGED
E303	f83r	B3	B3-S032	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC151	chedain	CHD+AIN	UMSETZEN · PORTION	UMSETZEN · PORTION	AIN	UNCHANGED
E304	f83r	B3	B3-S032	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC042	chedy	CHD+Y	UMSETZEN · DIES	UMSETZEN · DIES	NONE	UNCHANGED
E305	f83r	B3	B3-S032	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC152	qotedaiin	OT+E+AIIN	DANACH · KURZ · MASS	DANACH · KURZ · SOLLMASS	AIIN	UNCHANGED
E306	f83r	B3	B3-S032	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC112	otaiin	OT+AIIN	DANACH · MASS	DANACH · SOLLMASS	AIIN	UNCHANGED
E307	f83r	B3	B3-S032	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC135	otedy	OT+E+DY	DANACH · KURZ · SCHLUSS	DANACH · KURZ · SCHLUSS	NONE	UNCHANGED
E308	f83r	B3	B3-S033	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC108	ldy	L+DY	WEITERLEITEN · SCHLUSS	WEITERLEITEN · SCHLUSS	NONE	UNCHANGED
E309	f83r	B3	B3-S034	f83r.24	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC097	soiiin	O+IIN	ARBEITSGANG · STUFE	ARBEITSGANG · ARBEITSSTUFE	IIN	UNCHANGED
E310	f83r	B3	B3-S034	f83r.24	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC014	checthy	CTH+Y	BEREITEN · DIES	BEREITEN · DIES	NONE	UNCHANGED
E311	f83r	B3	B3-S034	f83r.24	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC004	chety	T+Y	ANWENDEN · DIES	ANWENDEN · DIES	NONE	UNCHANGED
E312	f83r	B3	B3-S034	f83r.24	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC112	otaiin	OT+AIIN	DANACH · MASS	DANACH · SOLLMASS	AIIN	UNCHANGED
E313	f83r	B3	B3-S034	f83r.24	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC153	olsaly	OL+AL+Y	FORTSETZEN · ZIEL · DIES	FORTSETZEN · ZIEL · DIES	NONE	UNCHANGED
E314	f83r	B3	B3-S034	f83r.24	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	NONE	UNCHANGED
E315	f83r	B4	B4-S001	f83r.25	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG · SCHLUSS	NONE	UNCHANGED
E316	f83r	B4	B4-S002	f83r.25	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC154	qolchey	OL+Y	FORTSETZEN · DIES	FORTSETZEN · DIES	NONE	UNCHANGED
E317	f83r	B4	B4-S002	f83r.25	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC092	qokeey	OK+EE+Y	ANSETZEN · LANG · DIES	ANSETZEN · LANG · DIES	NONE	UNCHANGED
E318	f83r	B4	B4-S002	f83r.25	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	ANSETZEN · KURZ · SCHLUSS	NONE	UNCHANGED
E319	f83r	B4	B4-S003	f83r.25	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC042	chedy	CHD+Y	UMSETZEN · DIES	UMSETZEN · DIES	NONE	UNCHANGED
E320	f83r	B4	B4-S003	f83r.25	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC131	otal	OT+AL	DANACH · ZIEL	DANACH · ZIEL	NONE	UNCHANGED
E321	f83r	B4	B4-S003	f83r.26	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC065	otchey	OT+Y	DANACH · DIES	DANACH · DIES	NONE	UNCHANGED
E322	f83r	B4	B4-S003	f83r.26	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC092	qokeey	OK+EE+Y	ANSETZEN · LANG · DIES	ANSETZEN · LANG · DIES	NONE	UNCHANGED
E323	f83r	B4	B4-S003	f83r.26	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC008	qoky	OK+Y	ANSETZEN · DIES	ANSETZEN · DIES	NONE	UNCHANGED
E324	f83r	B4	B4-S003	f83r.26	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC013	tol	OL	FORTSETZEN	FORTSETZEN	NONE	UNCHANGED
E325	f83r	B4	B4-S003	f83r.26	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	NONE	UNCHANGED
E326	f83r	B4	B4-S004	f83r.26	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC155	qokylddy	OK+Y+LD+DY	ANSETZEN · DIES · BEFESTIGEN · SCHLUSS	ANSETZEN · DIES · BEFESTIGEN · SCHLUSS	NONE	UNCHANGED
E327	f83r	B4	B4-S005	f83r.27	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC156	dain	AIN	PORTION	PORTION	AIN	UNCHANGED
E328	f83r	B4	B4-S005	f83r.27	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC042	chedy	CHD+Y	UMSETZEN · DIES	UMSETZEN · DIES	NONE	UNCHANGED
E329	f83r	B4	B4-S005	f83r.27	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG · SCHLUSS	NONE	UNCHANGED
E330	f83r	B4	B4-S006	f83r.27	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC099	shckhedy	SH+CKH+E+DY	HALTEN · DURCHLASS · KURZ · SCHLUSS	HALTEN · DURCHLASS · KURZ · SCHLUSS	NONE	UNCHANGED
E331	f83r	B4	B4-S007	f83r.27	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC099	shckhedy	SH+CKH+E+DY	HALTEN · DURCHLASS · KURZ · SCHLUSS	HALTEN · DURCHLASS · KURZ · SCHLUSS	NONE	UNCHANGED
E332	f83r	B4	B4-S008	f83r.28	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC009	saiin	AIIN	MASS	SOLLMASS	AIIN	UNCHANGED
E333	f83r	B4	B4-S008	f83r.28	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC046	cheeky	CHK+EE+Y	WAERMEN · LANG · DIES	WAERMEN · LANG · DIES	NONE	UNCHANGED
E334	f83r	B4	B4-S008	f83r.28	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC157	sheey	SH+EE+Y	HALTEN · LANG · DIES	HALTEN · LANG · DIES	NONE	UNCHANGED
E335	f83r	B4	B4-S008	f83r.28	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	ANSETZEN · KURZ · SCHLUSS	NONE	UNCHANGED
E336	f83r	B4	B4-S009	f83r.28	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	NONE	UNCHANGED
E337	f83r	B4	B4-S010	f83r.28	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC047	oldy	OL+DY	FORTSETZEN · SCHLUSS	FORTSETZEN · SCHLUSS	NONE	UNCHANGED
E338	f83r	B4	B4-S011	f83r.35	linke Hauptstation mit offenem Fransenlauf	PROC009	saiin	AIIN	MASS	SOLLMASS	AIIN	UNCHANGED
E339	f83r	B4	B4-S011	f83r.35	linke Hauptstation mit offenem Fransenlauf	PROC083	cheky	CHK+E+Y	WAERMEN · KURZ · DIES	WAERMEN · KURZ · DIES	NONE	UNCHANGED
E340	f83r	B4	B4-S011	f83r.35	linke Hauptstation mit offenem Fransenlauf	PROC158	okeeol	OK+EE+OL	ANSETZEN · LANG · FORTSETZEN	ANSETZEN · LANG · FORTSETZEN	NONE	UNCHANGED
E341	f83r	B4	B4-S011	f83r.35	linke Hauptstation mit offenem Fransenlauf	PROC080	okain	OK+AIN	ANSETZEN · PORTION	ANSETZEN · PORTION	AIN	UNCHANGED
E342	f83r	B4	B4-S011	f83r.35	linke Hauptstation mit offenem Fransenlauf	PROC042	chdy	CHD+Y	UMSETZEN · DIES	UMSETZEN · DIES	NONE	UNCHANGED
E343	f83r	B4	B4-S011	f83r.37	linke Hauptstation mit offenem Fransenlauf	PROC013	sol	OL	FORTSETZEN	FORTSETZEN	NONE	UNCHANGED
E344	f83r	B4	B4-S011	f83r.37	linke Hauptstation mit offenem Fransenlauf	PROC159	lkedy	L+K+E+DY	WEITERLEITEN · ZUGEBEN · KURZ · SCHLUSS	WEITERLEITEN · ZUGEBEN · KURZ · SCHLUSS	NONE	UNCHANGED
E345	f83r	B4	B4-S012	f83r.37	linke Hauptstation mit offenem Fransenlauf	PROC120	lchedy	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	WEITERLEITEN · UMSETZEN · SCHLUSS	NONE	UNCHANGED
E346	f83r	B4	B4-S013	f83r.37	linke Hauptstation mit offenem Fransenlauf	PROC160	qokol	OK+OL	ANSETZEN · FORTSETZEN	ANSETZEN · FORTSETZEN	NONE	UNCHANGED
E347	f83r	B4	B4-S013	f83r.37	linke Hauptstation mit offenem Fransenlauf	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	NONE	UNCHANGED
E348	f83r	B4	B4-S014	f83r.38	linke Hauptstation mit offenem Fransenlauf	PROC016	or	OR	ANSATZ	ANSATZ	NONE	UNCHANGED
E349	f83r	B4	B4-S014	f83r.38	linke Hauptstation mit offenem Fransenlauf	PROC019	chey	Y	DIES	DIES	NONE	UNCHANGED
E350	f83r	B4	B4-S014	f83r.38	linke Hauptstation mit offenem Fransenlauf	PROC161	qockhey	O+CKH+E+Y	ARBEITSGANG · DURCHLASS · KURZ · DIES	ARBEITSGANG · DURCHLASS · KURZ · DIES	NONE	UNCHANGED
E351	f83r	B4	B4-S014	f83r.38	linke Hauptstation mit offenem Fransenlauf	PROC162	dairydy	AIR+Y+DY	WASSER · DIES · SCHLUSS	WASSER · DIES · SCHLUSS	NONE	UNCHANGED
E352	f83r	B4	B4-S015	f83r.39	linke Hauptstation mit offenem Fransenlauf	PROC080	qokain	OK+AIN	ANSETZEN · PORTION	ANSETZEN · PORTION	AIN	UNCHANGED
E353	f83r	B4	B4-S015	f83r.39	linke Hauptstation mit offenem Fransenlauf	PROC031	shey	SH+EE+Y	HALTEN · LANG · DIES	HALTEN · LANG · DIES	NONE	UNCHANGED
E354	f83r	B4	B4-S015	f83r.39	linke Hauptstation mit offenem Fransenlauf	PROC069	kain	K+AIN	ZUGEBEN · PORTION	ZUGEBEN · PORTION	AIN	UNCHANGED
E355	f83r	B4	B4-S015	f83r.39	linke Hauptstation mit offenem Fransenlauf	PROC163	chckhal	CH+CKH+AL	ENTNEHMEN · DURCHLASS · ZIEL	ENTNEHMEN · DURCHLASS · ZIEL	NONE	UNCHANGED
E356	f83r	B4	B4-S015	f83r.41	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC164	solkey	SOLK+E+Y	AUFFANGEN · KURZ · DIES	AUFFANGEN · KURZ · DIES	NONE	UNCHANGED
E357	f83r	B4	B4-S015	f83r.41	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC120	lchedy	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	WEITERLEITEN · UMSETZEN · SCHLUSS	NONE	UNCHANGED
E358	f83r	B4	B4-S016	f83r.41	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC070	qolkain	OL+K+AIN	FORTSETZEN · ZUGEBEN · PORTION	FORTSETZEN · ZUGEBEN · PORTION	AIN	UNCHANGED
E359	f83r	B4	B4-S016	f83r.41	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC055	dal	AL	ZIEL	ZIEL	NONE	UNCHANGED
E360	f83r	B4	B4-S016	f83r.44	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC165	skar	K+AR	ZUGEBEN · QUELLE	ZUGEBEN · QUELLE	NONE	UNCHANGED
E361	f83r	B4	B4-S016	f83r.44	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	NONE	UNCHANGED
E362	f83r	B5	B5-S001	f83r.47	linke Fransenstation im B5-Nachtrag	PROC166	otchdy	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	DANACH · UMSETZEN · SCHLUSS	NONE	UNCHANGED
E363	f83r	B5	B5-S002	f83r.47	linke Fransenstation im B5-Nachtrag	PROC082	qokchdy	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	ANSETZEN · UMSETZEN · SCHLUSS	NONE	UNCHANGED
E364	f83r	B5	B5-S003	f83r.47	linke Fransenstation im B5-Nachtrag	PROC142	shedal	SHED+AL	ABSETZEN · ZIEL	ABSETZEN · ZIEL	NONE	UNCHANGED
E365	f83r	B5	B5-S003	f83r.48	linke Fransenstation im B5-Nachtrag	PROC055	dal	AL	ZIEL	ZIEL	NONE	UNCHANGED
E366	f83r	B5	B5-S003	f83r.48	linke Fransenstation im B5-Nachtrag	PROC013	cheol	OL	FORTSETZEN	FORTSETZEN	NONE	UNCHANGED
E367	f83r	B5	B5-S003	f83r.48	linke Fransenstation im B5-Nachtrag	PROC167	lol	L+OL	WEITERLEITEN · FORTSETZEN	WEITERLEITEN · FORTSETZEN	NONE	UNCHANGED
E368	f83r	B5	B5-S003	f83r.48	linke Fransenstation im B5-Nachtrag	PROC168	chdal	CHD+AL	UMSETZEN · ZIEL	UMSETZEN · ZIEL	NONE	UNCHANGED
E369	f83r	B5	B5-S003	f83r.48	linke Fransenstation im B5-Nachtrag	PROC009	aiin	AIIN	MASS	SOLLMASS	AIIN	UNCHANGED
E370	f83r	B5	B5-S003	f83r.49	linke Fransenstation im B5-Nachtrag	PROC013	sol	OL	FORTSETZEN	FORTSETZEN	NONE	UNCHANGED
E371	f83r	B5	B5-S003	f83r.49	linke Fransenstation im B5-Nachtrag	PROC169	daiiin	DA+IIN	ZWEIT · STUFE	ZWEIT · ARBEITSSTUFE	IIN	UNCHANGED
E372	f83r	B5	B5-S003	f83r.49	linke Fransenstation im B5-Nachtrag	PROC042	chedy	CHD+Y	UMSETZEN · DIES	UMSETZEN · DIES	NONE	UNCHANGED
E373	f83r	B6	B6-S001	f83r.52	rechter S-Lauf im B6-Nachtrag	PROC170	solkeey	SOLK+EE+Y	AUFFANGEN · LANG · DIES	AUFFANGEN · LANG · DIES	NONE	UNCHANGED
E374	f83r	B6	B6-S001	f83r.52	rechter S-Lauf im B6-Nachtrag	PROC171	qekey	E+K+E+Y	KURZ · ZUGEBEN · KURZ · DIES	KURZ · ZUGEBEN · KURZ · DIES	NONE	UNCHANGED
E375	f83r	B6	B6-S001	f83r.52	rechter S-Lauf im B6-Nachtrag	PROC172	raly	R+AL+Y	KUEHLEN · ZIEL · DIES	KUEHLEN · ZIEL · DIES	NONE	UNCHANGED
E376	f83r	B6	B6-S001	f83r.52	rechter S-Lauf im B6-Nachtrag	PROC013	ol	OL	FORTSETZEN	FORTSETZEN	NONE	UNCHANGED
E377	f83r	B6	B6-S001	f83r.54	rechter S-Lauf im B6-Nachtrag	PROC009	daiin	AIIN	MASS	SOLLMASS	AIIN	UNCHANGED
E378	f83r	B6	B6-S001	f83r.54	rechter S-Lauf im B6-Nachtrag	PROC013	ol	OL	FORTSETZEN	FORTSETZEN	NONE	UNCHANGED
E379	f83r	B6	B6-S001	f83r.54	rechter S-Lauf im B6-Nachtrag	PROC156	dain	AIN	PORTION	PORTION	AIN	UNCHANGED
E380	f83r	B6	B6-S001	f83r.54	rechter S-Lauf im B6-Nachtrag	PROC019	chey	Y	DIES	DIES	NONE	UNCHANGED
E381	f83r	B6	B6-S001	f83r.54	rechter S-Lauf im B6-Nachtrag	PROC173	ldalor	L+AL+OR	WEITERLEITEN · ZIEL · ANSATZ	WEITERLEITEN · ZIEL · ANSATZ	NONE	UNCHANGED
