order_id	order_mark_id	stage	page	unit	source_id	surface	identity	component_recipe	concrete_default_de	owner_or_handle_de	calibration_set
WH03	WH03-M050	APPLY_B3	f83r	B3-S021	E270	qokaiin	PROC038	OK+AIIN	ANSETZEN · EIN KLEINER SCHOEPFBECHER	unverbundener Zwischenbereich	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M051	APPLY_B3	f83r	B3-S021	E271	shcthy	PROC014	CTH+Y	BEREITEN · POSTEN	unverbundener Zwischenbereich	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M052	APPLY_B3	f83r	B3-S021	E272	dal	PROC055	AL	ZIELSTELLE	unverbundener Zwischenbereich	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M053	APPLY_B3	f83r	B3-S021	E273	sy	PROC019	Y	POSTEN	unverbundener Zwischenbereich	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M054	APPLY_B3	f83r	B3-S021	E274	saiin	PROC009	AIIN	EIN KLEINER SCHOEPFBECHER	unverbundener Zwischenbereich	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M055	APPLY_B3	f83r	B3-S021	E275	shedal	PROC142	SHED+AL	STEHENLASSEN · ZIELSTELLE	unverbundener Zwischenbereich	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M056	APPLY_B3	f83r	B3-S021	E276	shecthy	PROC143	SH+E+CTH+Y	HALTEN · EIN KURZER ARBEITSGANG · BEREITEN · POSTEN	unverbundener Zwischenbereich	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M057	APPLY_B3	f83r	B3-S021	E277	chey	PROC019	Y	POSTEN	unverbundener Zwischenbereich	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M058	APPLY_B3	f83r	B3-S021	E278	tal	PROC055	AL	ZIELSTELLE	unverbundener Zwischenbereich	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M059	APPLY_B3	f83r	B3-S021	E279	shcthy	PROC014	CTH+Y	BEREITEN · POSTEN	unverbundener Zwischenbereich	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M060	APPLY_B3	f83r	B3-S021	E280	dalchdy	PROC144	AL+CHD+DY	ZIELSTELLE · UMSETZEN · SCHLUSS	unverbundener Zwischenbereich	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M061	APPLY_B3	f83r	B3-S022	E281	qotchedy	PROC145	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	unverbundener Zwischenbereich	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M062	APPLY_B3	f83r	B3-S023	E282	lchedy	PROC120	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	unverbundener Zwischenbereich	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M063	APPLY_B3	f83r	B3-S024	E283	tchedy	PROC076	CHD+DY	UMSETZEN · SCHLUSS	unverbundener Zwischenbereich	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M064	APPLY_B3	f83r	B3-S025	E284	qokchdy	PROC082	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	unverbundener Zwischenbereich	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M065	APPLY_B3	f83r	B3-S026	E285	cheedar	PROC146	EE+AR	DREI KURZE ARBEITSGAENGE · QUELLE	unverbundener Zwischenbereich	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M066	APPLY_B3	f83r	B3-S026	E286	chldaiin	PROC147	L+AIIN	LEITEN · EIN KLEINER SCHOEPFBECHER	unverbundener Zwischenbereich	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M067	APPLY_B3	f83r	B3-S026	E287	chedy	PROC042	CHD+Y	UMSETZEN · POSTEN	unverbundener Zwischenbereich	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M068	APPLY_B3	f83r	B3-S026	E288	qokain	PROC080	OK+AIN	ANSETZEN · EIN ABGEGRENZTER TEIL	unverbundener Zwischenbereich	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M069	APPLY_B3	f83r	B3-S026	E289	checthy	PROC014	CTH+Y	BEREITEN · POSTEN	unverbundener Zwischenbereich	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M070	APPLY_B3	f83r	B3-S026	E290	chealror	PROC148	AL+R+OR	ZIELSTELLE · KUEHLEN · ANSATZ	unverbundener Zwischenbereich	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M071	APPLY_B3	f83r	B3-S026	E291	solkeedy	PROC098	SOLK+EE+DY	SAMMELN · DREI KURZE ARBEITSGAENGE · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M072	APPLY_B3	f83r	B3-S027	E292	qoteedy	PROC129	OT+EE+DY	DANACH · DREI KURZE ARBEITSGAENGE · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M073	APPLY_B3	f83r	B3-S028	E293	qokeey	PROC092	OK+EE+Y	ANSETZEN · DREI KURZE ARBEITSGAENGE · POSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M074	APPLY_B3	f83r	B3-S028	E294	qokedy	PROC067	OK+E+DY	ANSETZEN · EIN KURZER ARBEITSGANG · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M075	APPLY_B3	f83r	B3-S029	E295	sol	PROC013	OL	WEITER	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M076	APPLY_B3	f83r	B3-S029	E296	cheeety	PROC149	EEE+T+Y	BIS DER GANZE POSTEN ERFASST IST · BEARBEITEN · POSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M077	APPLY_B3	f83r	B3-S029	E297	qokedy	PROC067	OK+E+DY	ANSETZEN · EIN KURZER ARBEITSGANG · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M078	APPLY_B3	f83r	B3-S030	E298	qoky	PROC008	OK+Y	ANSETZEN · POSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M079	APPLY_B3	f83r	B3-S030	E299	saiin	PROC009	AIIN	EIN KLEINER SCHOEPFBECHER	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M080	APPLY_B3	f83r	B3-S030	E300	schedair	PROC150	CHD+AIR	UMSETZEN · WASSER	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M081	APPLY_B3	f83r	B3-S030	E301	otchedy	PROC145	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M082	APPLY_B3	f83r	B3-S031	E302	qokeedy	PROC100	OK+EE+DY	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M083	APPLY_B3	f83r	B3-S032	E303	chedain	PROC151	CHD+AIN	UMSETZEN · EIN ABGEGRENZTER TEIL	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M084	APPLY_B3	f83r	B3-S032	E304	chedy	PROC042	CHD+Y	UMSETZEN · POSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M085	APPLY_B3	f83r	B3-S032	E305	qotedaiin	PROC152	OT+E+AIIN	DANACH · EIN KURZER ARBEITSGANG · EIN KLEINER SCHOEPFBECHER	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M086	APPLY_B3	f83r	B3-S032	E306	otaiin	PROC112	OT+AIIN	DANACH · EIN KLEINER SCHOEPFBECHER	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M087	APPLY_B3	f83r	B3-S032	E307	otedy	PROC135	OT+E+DY	DANACH · EIN KURZER ARBEITSGANG · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M088	APPLY_B3	f83r	B3-S033	E308	ldy	PROC108	L+DY	LEITEN · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M089	APPLY_B3	f83r	B3-S034	E309	soiiin	PROC097	O+IIN	ARBEITSGANG · EINE EINGESTELLTE ARBEITSSTUFE	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M090	APPLY_B3	f83r	B3-S034	E310	checthy	PROC014	CTH+Y	BEREITEN · POSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M091	APPLY_B3	f83r	B3-S034	E311	chety	PROC004	T+Y	BEARBEITEN · POSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M092	APPLY_B3	f83r	B3-S034	E312	otaiin	PROC112	OT+AIIN	DANACH · EIN KLEINER SCHOEPFBECHER	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M093	APPLY_B3	f83r	B3-S034	E313	olsaly	PROC153	OL+AL+Y	WEITER · ZIELSTELLE · POSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M094	APPLY_B3	f83r	B3-S034	E314	shedy	PROC078	SHED+DY	STEHENLASSEN · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M095	CONDITION_C2@f67r2.15	f67r2	f67r2.15	A1:G036	dolchsody	A1:G036	D_ADDR+OL+CH+S_ADDR+O+DY	VON DER TEILADRESSE WEITER ZUM STERNBEZUG; DEN LOKALEN ARBEITSGANG SCHLIESSEN	C2@f67r2.15; linker Stern-/Aspektplatz	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M001	MAKE_C.W2	f55v	H4-S001	E056	qokaiin	PROC038	OK+AIIN	ANSETZEN · EIN KLEINER SCHOEPFBECHER	Bildprodukt C.W2	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M002	MAKE_C.W2	f55v	H4-S001	E057	chaiin	PROC009	AIIN	EIN KLEINER SCHOEPFBECHER	Bildprodukt C.W2	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M003	MAKE_C.W2	f55v	H4-S001	E058	ykain	PROC039	Y+K+AIN	POSTEN · ZUGEBEN · EIN ABGEGRENZTER TEIL	Bildprodukt C.W2	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M004	MAKE_C.W2	f55v	H4-S001	E059	ykan	PROC040	Y+K+AN	POSTEN · ZUGEBEN · NACHGABE	Bildprodukt C.W2	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M005	MAKE_C.W2	f55v	H4-S001	E060	ody	PROC041	O+DY	ARBEITSGANG · SCHLUSS	Bildprodukt C.W2	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M006	MAKE_C.W2	f55v	H4-S002	E061	daiin	PROC009	AIIN	EIN KLEINER SCHOEPFBECHER	Bildprodukt C.W2	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M007	MAKE_C.W2	f55v	H4-S002	E062	chedy	PROC042	CHD+Y	UMSETZEN · POSTEN	Bildprodukt C.W2	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M008	MAKE_C.W2	f55v	H4-S002	E063	talam	PROC043	TALAM	BEISEITESTELLEN	Bildprodukt C.W2	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M009	MAKE_C.W2	f55v	H4-S003	E064	ykaiin	PROC044	Y+K+AIIN	POSTEN · ZUGEBEN · EIN KLEINER SCHOEPFBECHER	Bildprodukt C.W2	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M010	MAKE_C.W2	f55v	H4-S003	E065	cheoar	PROC045	CH+E+O+AR	ENTNEHMEN · EIN KURZER ARBEITSGANG · ARBEITSGANG · QUELLE	Bildprodukt C.W2	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M011	MAKE_C.W2	f55v	H4-S003	E066	cheeky	PROC046	CHK+EE+Y	WAERMEN · DREI KURZE ARBEITSGAENGE · POSTEN	Bildprodukt C.W2	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M012	MAKE_C.W2	f55v	H4-S003	E067	oldy	PROC047	OL+DY	WEITER · SCHLUSS	Bildprodukt C.W2	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M013	MAKE_C.W2	f55v	H4-S004	E068	aiin	PROC009	AIIN	EIN KLEINER SCHOEPFBECHER	Bildprodukt C.W2	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M014	MAKE_C.W2	f55v	H4-S004	E069	okal	PROC048	OK+AL	ANSETZEN · ZIELSTELLE	Bildprodukt C.W2	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M015	MAKE_C.W2	f55v	H4-S004	E070	oltchy	PROC049	OL+T+Y	WEITER · BEARBEITEN · POSTEN	Bildprodukt C.W2	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M016	MAKE_C.W2	f55v	H4-S004	E071	or	PROC016	OR	ANSATZ	Bildprodukt C.W2	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M017	MAKE_C.W2	f55v	H4-S004	E072	y	PROC019	Y	POSTEN	Bildprodukt C.W2	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M018	MAKE_C.W2	f55v	H4-S004	E073	orain	PROC050	OR+AIN	ANSATZ · EIN ABGEGRENZTER TEIL	Bildprodukt C.W2	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M019	APPLY_B4	f83r	B4-S001	E315	qokeedy	PROC100	OK+EE+DY	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M020	APPLY_B4	f83r	B4-S002	E316	qolchey	PROC154	OL+Y	WEITER · POSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M021	APPLY_B4	f83r	B4-S002	E317	qokeey	PROC092	OK+EE+Y	ANSETZEN · DREI KURZE ARBEITSGAENGE · POSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M022	APPLY_B4	f83r	B4-S002	E318	qokedy	PROC067	OK+E+DY	ANSETZEN · EIN KURZER ARBEITSGANG · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M023	APPLY_B4	f83r	B4-S003	E319	chedy	PROC042	CHD+Y	UMSETZEN · POSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M024	APPLY_B4	f83r	B4-S003	E320	otal	PROC131	OT+AL	DANACH · ZIELSTELLE	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M025	APPLY_B4	f83r	B4-S003	E321	otchey	PROC065	OT+Y	DANACH · POSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M026	APPLY_B4	f83r	B4-S003	E322	qokeey	PROC092	OK+EE+Y	ANSETZEN · DREI KURZE ARBEITSGAENGE · POSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M027	APPLY_B4	f83r	B4-S003	E323	qoky	PROC008	OK+Y	ANSETZEN · POSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M028	APPLY_B4	f83r	B4-S003	E324	tol	PROC013	OL	WEITER	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M029	APPLY_B4	f83r	B4-S003	E325	shedy	PROC078	SHED+DY	STEHENLASSEN · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M030	APPLY_B4	f83r	B4-S004	E326	qokylddy	PROC155	OK+Y+LD+DY	ANSETZEN · POSTEN · BEFESTIGEN · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M031	APPLY_B4	f83r	B4-S005	E327	dain	PROC156	AIN	EIN ABGEGRENZTER TEIL	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M032	APPLY_B4	f83r	B4-S005	E328	chedy	PROC042	CHD+Y	UMSETZEN · POSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M033	APPLY_B4	f83r	B4-S005	E329	qokeedy	PROC100	OK+EE+DY	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M034	APPLY_B4	f83r	B4-S006	E330	shckhedy	PROC099	SH+CKH+E+DY	HALTEN · DURCHLASS · EIN KURZER ARBEITSGANG · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M035	APPLY_B4	f83r	B4-S007	E331	shckhedy	PROC099	SH+CKH+E+DY	HALTEN · DURCHLASS · EIN KURZER ARBEITSGANG · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M036	APPLY_B4	f83r	B4-S008	E332	saiin	PROC009	AIIN	EIN KLEINER SCHOEPFBECHER	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M037	APPLY_B4	f83r	B4-S008	E333	cheeky	PROC046	CHK+EE+Y	WAERMEN · DREI KURZE ARBEITSGAENGE · POSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M038	APPLY_B4	f83r	B4-S008	E334	sheey	PROC157	SH+EE+Y	HALTEN · DREI KURZE ARBEITSGAENGE · POSTEN	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M039	APPLY_B4	f83r	B4-S008	E335	qokedy	PROC067	OK+E+DY	ANSETZEN · EIN KURZER ARBEITSGANG · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M040	APPLY_B4	f83r	B4-S009	E336	shedy	PROC078	SHED+DY	STEHENLASSEN · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M041	APPLY_B4	f83r	B4-S010	E337	oldy	PROC047	OL+DY	WEITER · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M042	APPLY_B4	f83r	B4-S011	E338	saiin	PROC009	AIIN	EIN KLEINER SCHOEPFBECHER	linke Hauptstation mit offenem Fransenlauf	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M043	APPLY_B4	f83r	B4-S011	E339	cheky	PROC083	CHK+E+Y	WAERMEN · EIN KURZER ARBEITSGANG · POSTEN	linke Hauptstation mit offenem Fransenlauf	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M044	APPLY_B4	f83r	B4-S011	E340	okeeol	PROC158	OK+EE+OL	ANSETZEN · DREI KURZE ARBEITSGAENGE · WEITER	linke Hauptstation mit offenem Fransenlauf	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M045	APPLY_B4	f83r	B4-S011	E341	okain	PROC080	OK+AIN	ANSETZEN · EIN ABGEGRENZTER TEIL	linke Hauptstation mit offenem Fransenlauf	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M046	APPLY_B4	f83r	B4-S011	E342	chdy	PROC042	CHD+Y	UMSETZEN · POSTEN	linke Hauptstation mit offenem Fransenlauf	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M047	APPLY_B4	f83r	B4-S011	E343	sol	PROC013	OL	WEITER	linke Hauptstation mit offenem Fransenlauf	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M048	APPLY_B4	f83r	B4-S011	E344	lkedy	PROC159	L+K+E+DY	LEITEN · ZUGEBEN · EIN KURZER ARBEITSGANG · SCHLUSS	linke Hauptstation mit offenem Fransenlauf	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M049	APPLY_B4	f83r	B4-S012	E345	lchedy	PROC120	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	linke Hauptstation mit offenem Fransenlauf	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M050	APPLY_B4	f83r	B4-S013	E346	qokol	PROC160	OK+OL	ANSETZEN · WEITER	linke Hauptstation mit offenem Fransenlauf	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M051	APPLY_B4	f83r	B4-S013	E347	shedy	PROC078	SHED+DY	STEHENLASSEN · SCHLUSS	linke Hauptstation mit offenem Fransenlauf	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M052	APPLY_B4	f83r	B4-S014	E348	or	PROC016	OR	ANSATZ	linke Hauptstation mit offenem Fransenlauf	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M053	APPLY_B4	f83r	B4-S014	E349	chey	PROC019	Y	POSTEN	linke Hauptstation mit offenem Fransenlauf	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M054	APPLY_B4	f83r	B4-S014	E350	qockhey	PROC161	O+CKH+E+Y	ARBEITSGANG · DURCHLASS · EIN KURZER ARBEITSGANG · POSTEN	linke Hauptstation mit offenem Fransenlauf	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M055	APPLY_B4	f83r	B4-S014	E351	dairydy	PROC162	AIR+Y+DY	WASSER · POSTEN · SCHLUSS	linke Hauptstation mit offenem Fransenlauf	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M056	APPLY_B4	f83r	B4-S015	E352	qokain	PROC080	OK+AIN	ANSETZEN · EIN ABGEGRENZTER TEIL	linke Hauptstation mit offenem Fransenlauf	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M057	APPLY_B4	f83r	B4-S015	E353	shey	PROC031	SH+EE+Y	HALTEN · DREI KURZE ARBEITSGAENGE · POSTEN	linke Hauptstation mit offenem Fransenlauf	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M058	APPLY_B4	f83r	B4-S015	E354	kain	PROC069	K+AIN	ZUGEBEN · EIN ABGEGRENZTER TEIL	linke Hauptstation mit offenem Fransenlauf	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M059	APPLY_B4	f83r	B4-S015	E355	chckhal	PROC163	CH+CKH+AL	ENTNEHMEN · DURCHLASS · ZIELSTELLE	linke Hauptstation mit offenem Fransenlauf	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M060	APPLY_B4	f83r	B4-S015	E356	solkey	PROC164	SOLK+E+Y	SAMMELN · EIN KURZER ARBEITSGANG · POSTEN	rechte Hauptstation mit S-Lauf und Mehrarmknoten	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M061	APPLY_B4	f83r	B4-S015	E357	lchedy	PROC120	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	rechte Hauptstation mit S-Lauf und Mehrarmknoten	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M062	APPLY_B4	f83r	B4-S016	E358	qolkain	PROC070	OL+K+AIN	WEITER · ZUGEBEN · EIN ABGEGRENZTER TEIL	rechte Hauptstation mit S-Lauf und Mehrarmknoten	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M063	APPLY_B4	f83r	B4-S016	E359	dal	PROC055	AL	ZIELSTELLE	rechte Hauptstation mit S-Lauf und Mehrarmknoten	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M064	APPLY_B4	f83r	B4-S016	E360	skar	PROC165	K+AR	ZUGEBEN · QUELLE	rechte Hauptstation mit S-Lauf und Mehrarmknoten	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M065	APPLY_B4	f83r	B4-S016	E361	shedy	PROC078	SHED+DY	STEHENLASSEN · SCHLUSS	rechte Hauptstation mit S-Lauf und Mehrarmknoten	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M066	CONDITION_C6@f69v.3	f69v	f69v.3	A3:G079	doair	A3:G079	D_ADDR+O+AIR	BEDINGUNGSTEIL 1 VON C6@f69v.3 KOPIEREN	C6@f69v.3; rechter Licht-/Körperqualitätsring	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M067	CONDITION_C6@f69v.3	f69v	f69v.3	A3:G080	otaldal	A3:G080	OT+AL+AL	FOLGEND · AN · AN	C6@f69v.3; rechter Licht-/Körperqualitätsring	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M068	CONDITION_C6@f69v.3	f69v	f69v.3	A3:G081	dair	A3:G081	D_ADDR+AIR	BEDINGUNGSTEIL 3 VON C6@f69v.3 KOPIEREN	C6@f69v.3; rechter Licht-/Körperqualitätsring	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M069	CONDITION_C6@f69v.3	f69v	f69v.3	A3:G082	chdy	A3:G082	CHD+Y	DIESER_EINTRAG · BEDINGUNGSTEIL 4 VON C6@f69v.3	C6@f69v.3; rechter Licht-/Körperqualitätsring	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M070	CONDITION_C6@f69v.3	f69v	f69v.3	A3:G083	otoar	A3:G083	OT+O+AR	FOLGEND · VON · BEDINGUNGSTEIL 5 VON C6@f69v.3	C6@f69v.3; rechter Licht-/Körperqualitätsring	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M071	CONDITION_C6@f69v.3	f69v	f69v.3	A3:G084	ar	A3:G084	AR	VON	C6@f69v.3; rechter Licht-/Körperqualitätsring	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M072	CONDITION_C6@f69v.3	f69v	f69v.3	A3:G085	chy	A3:G085	Y	DIESER_EINTRAG	C6@f69v.3; rechter Licht-/Körperqualitätsring	CAL1_TO_CAL6_UNCHANGED
WH04	WH04-M073	CONDITION_C6@f69v.3	f69v	f69v.3	A3:G086	qoteor	A3:G086	OT+E+OR	FOLGEND · KURZ · BEDINGUNGSTEIL 8 VON C6@f69v.3	C6@f69v.3; rechter Licht-/Körperqualitätsring	CAL1_TO_CAL6_UNCHANGED
