clause_id	physical_page	locus_span	visible_owner_or_namespace_de	event_count	surface_sequence	exact_event_phrase_chain_de	natural_workshop_reading_de	rewrite_mode	global_network_claim	end_reason	event_ids
P915-C123	f75r	f75r.45	großes Bad-/Stationsblatt mit dreieckiger Insel	1	qotedy	kurz zum nächsten Teilgang gehen, dann den Teilgang abschließen	Auf dem großen Bad- und Stationsblatt den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E0836
P915-C124	f75r	f75r.45	großes Bad-/Stationsblatt mit dreieckiger Insel	1	otedy	kurz zum nächsten Teilgang gehen, dann den Teilgang abschließen	Auf dem großen Bad- und Stationsblatt den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E0837
P915-C125	f75r	f75r.45|f75r.46	großes Bad-/Stationsblatt mit dreieckiger Insel	3	okaiin qokey qokedy	die bezeichnete Einstellung übernehmen → kurz den aktuellen Posten beibehalten → kurz den Teilgang abschließen	Auf dem großen Bad- und Stationsblatt den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E0838|P912-E0839|P912-E0840
P915-C126	f75r	f75r.46	großes Bad-/Stationsblatt mit dreieckiger Insel	2	sheol qokedy	kurz den Posten halten, dann den Teilgang fortsetzen → kurz den Teilgang abschließen	Auf dem großen Bad- und Stationsblatt kurz halten und behandeln und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E0841|P912-E0842
P915-C127	f75r	f75r.46	großes Bad-/Stationsblatt mit dreieckiger Insel	2	dain shedy	TEILMENGE verwenden → den Posten absetzen lassen, dann den Teilgang abschließen	Auf dem großen Bad- und Stationsblatt die vorgesehene Füllung einstellen, absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E0843|P912-E0844
P915-C128	f75r	f75r.46	großes Bad-/Stationsblatt mit dreieckiger Insel	3	otol chedy olor	zum nächsten Teilgang gehen, dann den Teilgang fortsetzen → den Posten umsetzen → den Teilgang fortsetzen	Auf dem großen Bad- und Stationsblatt über den sichtbaren Weg zur nächsten Station führen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	P912-E0845|P912-E0846|P912-E0847
P915-C129	f81v	f81v.1	gemeinsames zweireihiges Badfeld	3	par shey keedy	den Posten einsetzen → kurz den Posten halten → länger den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld in die Arbeitsstation geben, länger halten und behandeln und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E0858|P912-E0859|P912-E0860
P915-C130	f81v	f81v.1	gemeinsames zweireihiges Badfeld	5	shekal dal dar ol pchedy	kurz den Posten halten → ZIELSTATION verwenden → die bezeichnete Einstellung übernehmen mit dem Teilposten → FORTSETZEN verwenden → den Posten einsetzen, dann den Posten umsetzen, dann den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld in die Arbeitsstation geben, kurz halten und behandeln, über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E0861|P912-E0862|P912-E0863|P912-E0864|P912-E0865
P915-C131	f81v	f81v.1|f81v.2	gemeinsames zweireihiges Badfeld	4	shek dain ofalsheky qokedy	kurz den Posten halten → TEILMENGE verwenden → kurz den Stationsgang ausführen am bezeichneten Ort, dann die Station spülen → kurz den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld die vorgesehene Füllung einstellen, kurz halten und behandeln, die Station spülen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E0866|P912-E0867|P912-E0868|P912-E0869
P915-C132	f81v	f81v.2|f81v.3	gemeinsames zweireihiges Badfeld	14	okaiin kair okal sar ol kain olkain al ol rol dl saiin daiin olkeedy	die bezeichnete Einstellung übernehmen → die bezeichnete Einstellung übernehmen → die bezeichnete Einstellung übernehmen → die bezeichnete Station auswählen → FORTSETZEN verwenden → die bezeichnete Einstellung übernehmen mit dem Teilposten → den Teilgang fortsetzen mit dem Teilposten → ZIELSTATION verwenden → FORTSETZEN verwenden → den Posten warm halten → den Zusatz zugeben → die bezeichnete Station auswählen → STATIONSWERT verwenden → länger den Posten auffangen, dann den Teilgang abschließen	Nach Sollwert den Beckenlauf zur Zielstelle öffnen, eine Portion aus der Quelle zugeben, den Ansatz warm weiterführen und länger im Empfangsbecken halten; schließen.	MANUAL_LONG_CLAUSE_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E0870|P912-E0871|P912-E0872|P912-E0873|P912-E0874|P912-E0875|P912-E0876|P912-E0877|P912-E0878|P912-E0879|P912-E0880|P912-E0881|P912-E0882|P912-E0883
P915-C133	f81v	f81v.3	gemeinsames zweireihiges Badfeld	1	okedy	kurz den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E0884
P915-C134	f81v	f81v.3	gemeinsames zweireihiges Badfeld	5	dykain shek chdy dalal oldy	den aktuellen Posten beibehalten mit dem Teilposten → kurz den Posten halten → den Posten umsetzen → die bezeichnete Einstellung übernehmen → den Teilgang fortsetzen, dann den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld die vorgesehene Füllung einstellen, kurz halten und behandeln, über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E0885|P912-E0886|P912-E0887|P912-E0888|P912-E0889
P915-C135	f81v	f81v.4|f81v.5	gemeinsames zweireihiges Badfeld	15	qokaiin okain cheeky dy ol kaiin dain dy daiin chcthy okaiin daiin otain chckhy okeedy	die bezeichnete Einstellung übernehmen → die bezeichnete Einstellung übernehmen mit dem Teilposten → länger den Posten behandeln → POSTEN verwenden → FORTSETZEN verwenden → die bezeichnete Einstellung übernehmen → TEILMENGE verwenden → POSTEN verwenden → STATIONSWERT verwenden → den Posten gebrauchsfertig machen → die bezeichnete Einstellung übernehmen → STATIONSWERT verwenden → zum nächsten Teilgang gehen mit dem Teilposten → den Posten durch den sichtbaren Durchlass führen → länger den Teilgang abschließen	Nach Sollwert eine Portion in das zweireihige Bad geben, länger behandeln, den nächsten Teil nach Sollwert zuführen und durch den angeschlossenen Durchlass leiten; länger einwirken lassen und schließen.	MANUAL_LONG_CLAUSE_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E0890|P912-E0891|P912-E0892|P912-E0893|P912-E0894|P912-E0895|P912-E0896|P912-E0897|P912-E0898|P912-E0899|P912-E0900|P912-E0901|P912-E0902|P912-E0903|P912-E0904
P915-C136	f81v	f81v.5|f81v.6	gemeinsames zweireihiges Badfeld	15	qoky kar daiin okar qokain okaiin ol chedy cheol lky l s aiin okain daldy	den aktuellen Posten beibehalten → die bezeichnete Einstellung übernehmen → STATIONSWERT verwenden → die bezeichnete Einstellung übernehmen → die bezeichnete Einstellung übernehmen mit dem Teilposten → die bezeichnete Einstellung übernehmen → FORTSETZEN verwenden → den Posten umsetzen → den Posten weiterleiten → den Posten weiterleiten → LEITEN verwenden → AUSWÄHLEN verwenden → STATIONSWERT verwenden → die bezeichnete Einstellung übernehmen mit dem Teilposten → den Teilgang abschließen	Den aktuellen Posten aus der Quellstation nach Sollwert ansetzen, zur nächsten Aufnahme umsetzen und den Auszug weiterleiten; eine weitere Portion zugeben und an der Zielstelle schließen.	MANUAL_LONG_CLAUSE_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E0905|P912-E0906|P912-E0907|P912-E0908|P912-E0909|P912-E0910|P912-E0911|P912-E0912|P912-E0913|P912-E0914|P912-E0915|P912-E0916|P912-E0917|P912-E0918|P912-E0919
P915-C137	f81v	f81v.7	gemeinsames zweireihiges Badfeld	8	olor ol sheckhal daiin qokeedal daiin chckhy schedy	den Teilgang fortsetzen → FORTSETZEN verwenden → Mittelmaß verwenden → STATIONSWERT verwenden → länger die bezeichnete Einstellung übernehmen → STATIONSWERT verwenden → den Posten durch den sichtbaren Durchlass führen → den Posten umsetzen, dann den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld über den sichtbaren Weg zur nächsten Station führen, durch den angeschlossenen Durchlass geben und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E0920|P912-E0921|P912-E0922|P912-E0923|P912-E0924|P912-E0925|P912-E0926|P912-E0927
P915-C138	f81v	f81v.7|f81v.8	gemeinsames zweireihiges Badfeld	4	qol ykol or shedy	FORTSETZEN verwenden → den Teilgang fortsetzen → ARBEITSSATZ verwenden → den Posten absetzen lassen, dann den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E0928|P912-E0929|P912-E0930|P912-E0931
P915-C139	f81v	f81v.8	gemeinsames zweireihiges Badfeld	1	sheedy	länger den Posten halten, dann den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld länger halten und behandeln und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E0932
P915-C140	f81v	f81v.8	gemeinsames zweireihiges Badfeld	4	qolkeedy daiin dkain cphedy	länger den Posten auffangen mit dem Teilposten → STATIONSWERT verwenden → die bezeichnete Einstellung übernehmen mit dem Teilposten → kurz den Posten umleiten, dann den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld die vorgesehene Füllung einstellen, über den sichtbaren Weg zur nächsten Station führen, im Empfangsbecken auffangen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E0933|P912-E0934|P912-E0935|P912-E0936
P915-C141	f81v	f81v.8	gemeinsames zweireihiges Badfeld	1	oldy	den Teilgang fortsetzen, dann den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E0937
P915-C142	f81v	f81v.9	gemeinsames zweireihiges Badfeld	8	yar olchey kaiin okeey daiin olor checkhy daiidy	den aktuellen Posten beibehalten → den Teilgang fortsetzen → die bezeichnete Einstellung übernehmen → länger den aktuellen Posten beibehalten → STATIONSWERT verwenden → den Teilgang fortsetzen → kurz den Posten durch den sichtbaren Durchlass führen → den Teilgang abschließen auf der eingestellten Stufe	Im gemeinsamen zweireihigen Badfeld durch den angeschlossenen Durchlass geben und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E0938|P912-E0939|P912-E0940|P912-E0941|P912-E0942|P912-E0943|P912-E0944|P912-E0945
P915-C143	f81v	f81v.10	gemeinsames zweireihiges Badfeld	4	polshy ashyteed qop okeedy	den Posten einsetzen, dann den Teilgang fortsetzen, dann den Posten halten → länger den Posten halten am bezeichneten Ort mit dem Teilposten, dann die Stufe einstellen → den Stationsgang ausführen, dann den Posten einsetzen → länger den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld in die Arbeitsstation geben, länger halten und behandeln und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E0946|P912-E0947|P912-E0948|P912-E0949
P915-C144	f81v	f81v.10	gemeinsames zweireihiges Badfeld	1	otedy	kurz zum nächsten Teilgang gehen, dann den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E0950
P915-C145	f81v	f81v.10	gemeinsames zweireihiges Badfeld	1	okshedy	kurz den Posten halten, dann den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld kurz halten und behandeln und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E0951
P915-C146	f81v	f81v.10|f81v.11|f81v.12	gemeinsames zweireihiges Badfeld	17	qoty dairam yshey qokeey okeey oky ykeey qoky oky lky olchy ky dsholyd qol ol chdy shedy	zum nächsten Teilgang gehen → die bezeichnete Einstellung übernehmen im inneren Becken am bezeichneten Ort mit dem Teilposten → kurz den Posten halten → länger den aktuellen Posten beibehalten → länger den aktuellen Posten beibehalten → den aktuellen Posten beibehalten → länger den aktuellen Posten beibehalten → den aktuellen Posten beibehalten → den aktuellen Posten beibehalten → den Posten weiterleiten → den Teilgang fortsetzen → den aktuellen Posten beibehalten → den Posten halten mit dem Teilposten, dann den Teilgang fortsetzen → FORTSETZEN verwenden → FORTSETZEN verwenden → den Posten umsetzen → den Posten absetzen lassen, dann den Teilgang abschließen	Im zweireihigen Bad den Posten in den inneren Beckenlauf geben, länger halten, von Becken zu Becken weiterführen und schließlich absetzen; den Teilgang schließen.	MANUAL_LONG_CLAUSE_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E0952|P912-E0953|P912-E0954|P912-E0955|P912-E0956|P912-E0957|P912-E0958|P912-E0959|P912-E0960|P912-E0961|P912-E0962|P912-E0963|P912-E0964|P912-E0965|P912-E0966|P912-E0967|P912-E0968
P915-C147	f81v	f81v.12	gemeinsames zweireihiges Badfeld	1	qokedy	kurz den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E0969
P915-C148	f81v	f81v.12	gemeinsames zweireihiges Badfeld	1	ytedy	kurz die Stufe einstellen, dann den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E0970
P915-C149	f81v	f81v.12	gemeinsames zweireihiges Badfeld	3	chetedy lkedey ytedy	kurz die Stufe einstellen mit dem Teilposten → kurz den Posten weiterleiten mit dem Teilposten → kurz die Stufe einstellen, dann den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E0971|P912-E0972|P912-E0973
P915-C150	f81v	f81v.13	gemeinsames zweireihiges Badfeld	3	ykeshey dchsed ytedy	kurz den Posten halten → kurz die bezeichnete Station auswählen mit dem Teilposten → kurz die Stufe einstellen, dann den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld den bezeichneten Stationsposten wählen, kurz halten und behandeln und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E0974|P912-E0975|P912-E0976
P915-C151	f81v	f81v.13	gemeinsames zweireihiges Badfeld	1	ytedy	kurz die Stufe einstellen, dann den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E0977
P915-C152	f81v	f81v.13	gemeinsames zweireihiges Badfeld	4	dar ykeday qoty ykedy	die bezeichnete Einstellung übernehmen mit dem Teilposten → kurz den aktuellen Posten beibehalten → zum nächsten Teilgang gehen → kurz den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E0978|P912-E0979|P912-E0980|P912-E0981
P915-C153	f81v	f81v.13|f81v.14	gemeinsames zweireihiges Badfeld	2	okal dshedy	die bezeichnete Einstellung übernehmen → kurz den Posten halten, dann den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld kurz halten und behandeln und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E0982|P912-E0983
P915-C154	f81v	f81v.14	gemeinsames zweireihiges Badfeld	4	ykeedy sheeky daiin okedy	länger den aktuellen Posten beibehalten mit dem Teilposten → länger den Posten halten → STATIONSWERT verwenden → kurz den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld länger halten und behandeln und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E0984|P912-E0985|P912-E0986|P912-E0987
P915-C155	f81v	f81v.14	gemeinsames zweireihiges Badfeld	2	qokeed qokedy	länger die bezeichnete Einstellung übernehmen mit dem Teilposten → kurz den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E0988|P912-E0989
P915-C156	f81v	f81v.14|f81v.15|f81v.16	gemeinsames zweireihiges Badfeld	12	lchpchdy qokal chedy ol sheey salshcthdy qofchedy r chedy ltary lor shedy	den Posten weiterleiten, dann den Posten einsetzen, dann den Posten umsetzen → die bezeichnete Einstellung übernehmen → den Posten umsetzen → FORTSETZEN verwenden → länger den Posten halten → die bezeichnete Station auswählen am bezeichneten Ort mit dem Teilposten, dann die Station spülen, dann den Posten gebrauchsfertig machen → den Stationsgang ausführen, dann den Posten umsetzen → MARKIEREN verwenden → den Posten umsetzen → den Posten weiterleiten, dann die Stufe einstellen → den Posten weiterleiten → den Posten absetzen lassen, dann den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld den bezeichneten Stationsposten wählen, in die Arbeitsstation geben, länger halten und behandeln, über den sichtbaren Weg zur nächsten Station führen, die Station spülen, bis zur Gebrauchsbereitschaft führen, absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E0990|P912-E0991|P912-E0992|P912-E0993|P912-E0994|P912-E0995|P912-E0996|P912-E0997|P912-E0998|P912-E0999|P912-E1000|P912-E1001
P915-C157	f81v	f81v.16	gemeinsames zweireihiges Badfeld	5	qoeedy ol chy rshdy lshedy	länger den Stationsgang ausführen mit dem Teilposten → FORTSETZEN verwenden → POSTEN verwenden → den Zustand markieren mit dem Teilposten, dann den Posten halten → kurz die Station spülen, dann den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld länger halten und behandeln, die Station spülen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1002|P912-E1003|P912-E1004|P912-E1005|P912-E1006
P915-C158	f81v	f81v.16|f81v.17	gemeinsames zweireihiges Badfeld	4	dar chdy pchdy sshkchdy	die bezeichnete Einstellung übernehmen mit dem Teilposten → den Posten umsetzen → den Posten einsetzen, dann den Posten umsetzen → schwenken verwenden	Im gemeinsamen zweireihigen Badfeld in die Arbeitsstation geben und über den sichtbaren Weg zur nächsten Station führen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1007|P912-E1008|P912-E1009|P912-E1010
P915-C159	f81v	f81v.17	gemeinsames zweireihiges Badfeld	3	chedy ol shedy	den Posten umsetzen → FORTSETZEN verwenden → den Posten absetzen lassen, dann den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld über den sichtbaren Weg zur nächsten Station führen, absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1011|P912-E1012|P912-E1013
P915-C160	f81v	f81v.17	gemeinsames zweireihiges Badfeld	1	qolchedy	den Teilgang fortsetzen, dann den Posten umsetzen, dann den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1014
P915-C161	f81v	f81v.17|f81v.18	gemeinsames zweireihiges Badfeld	5	qokain ckhy dl ral qokchdy	die bezeichnete Einstellung übernehmen mit dem Teilposten → den Posten durch den sichtbaren Durchlass führen → den Zusatz zugeben → abkühlen verwenden → den Posten umsetzen, dann den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld die vorgesehene Füllung einstellen, über den sichtbaren Weg zur nächsten Station führen, durch den angeschlossenen Durchlass geben und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1015|P912-E1016|P912-E1017|P912-E1018|P912-E1019
P915-C162	f81v	f81v.18	gemeinsames zweireihiges Badfeld	5	chey ol cheky ol shedy	POSTEN verwenden → FORTSETZEN verwenden → kurz den Posten behandeln → FORTSETZEN verwenden → den Posten absetzen lassen, dann den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld kurz halten und behandeln, absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1020|P912-E1021|P912-E1022|P912-E1023|P912-E1024
P915-C163	f81v	f81v.18	gemeinsames zweireihiges Badfeld	1	qokedy	kurz den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1025
P915-C164	f81v	f81v.18	gemeinsames zweireihiges Badfeld	1	qokedy	kurz den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1026
P915-C165	f81v	f81v.18|f81v.19	gemeinsames zweireihiges Badfeld	5	chckhy qoky solkeey ol shedy	den Posten durch den sichtbaren Durchlass führen → den aktuellen Posten beibehalten → länger den Posten auffangen → FORTSETZEN verwenden → den Posten absetzen lassen, dann den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld durch den angeschlossenen Durchlass geben, im Empfangsbecken auffangen, absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1027|P912-E1028|P912-E1029|P912-E1030|P912-E1031
P915-C166	f81v	f81v.19	gemeinsames zweireihiges Badfeld	3	qokar shckhy dedy	die bezeichnete Einstellung übernehmen → den Posten halten → kurz den Teilgang abschließen mit dem Teilposten	Im gemeinsamen zweireihigen Badfeld kurz halten und behandeln, durch den angeschlossenen Durchlass geben und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1032|P912-E1033|P912-E1034
P915-C167	f81v	f81v.19|f81v.20	gemeinsames zweireihiges Badfeld	8	qokar qokal dol chy qocthey chekal chedy qokedy	die bezeichnete Einstellung übernehmen → die bezeichnete Einstellung übernehmen → den Teilgang fortsetzen mit dem Teilposten → POSTEN verwenden → kurz den Stationsgang ausführen, dann den Posten gebrauchsfertig machen → den Posten behandeln → den Posten umsetzen → kurz den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld kurz halten und behandeln, über den sichtbaren Weg zur nächsten Station führen, bis zur Gebrauchsbereitschaft führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1035|P912-E1036|P912-E1037|P912-E1038|P912-E1039|P912-E1040|P912-E1041|P912-E1042
P915-C168	f81v	f81v.20	gemeinsames zweireihiges Badfeld	2	lshety qoldy	kurz die Station spülen, dann die Stufe einstellen → den Teilgang fortsetzen, dann den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld die Station spülen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1043|P912-E1044
P915-C169	f81v	f81v.20	gemeinsames zweireihiges Badfeld	1	ltedy	kurz den Posten weiterleiten, dann die Stufe einstellen, dann den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1045
P915-C170	f81v	f81v.20|f81v.21	gemeinsames zweireihiges Badfeld	4	qotain lsho qokey lshedy	zum nächsten Teilgang gehen mit dem Teilposten → die Station spülen, dann den Stationsgang ausführen → kurz den aktuellen Posten beibehalten → kurz die Station spülen, dann den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld die vorgesehene Füllung einstellen, die Station spülen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1046|P912-E1047|P912-E1048|P912-E1049
P915-C171	f81v	f81v.21	gemeinsames zweireihiges Badfeld	1	lshedy	kurz die Station spülen, dann den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld die Station spülen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1050
P915-C172	f81v	f81v.21|f81v.22	gemeinsames zweireihiges Badfeld	11	chedy qolky lchedal qol otar qokal qol oiin cheey dal lchedy	den Posten umsetzen → den Posten an die Arbeitsstelle bringen → den Posten weiterleiten, dann den Posten umsetzen → FORTSETZEN verwenden → zum nächsten Teilgang gehen → die bezeichnete Einstellung übernehmen → FORTSETZEN verwenden → den Stationsgang ausführen auf der eingestellten Stufe → länger den Posten halten → ZIELSTATION verwenden → den Posten weiterleiten, dann den Posten umsetzen, dann den Teilgang abschließen	Im gemeinsamen zweireihigen Badfeld länger halten und behandeln, über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1051|P912-E1052|P912-E1053|P912-E1054|P912-E1055|P912-E1056|P912-E1057|P912-E1058|P912-E1059|P912-E1060|P912-E1061
