gdt740_patch_id	gdt739_dispatch_id	patch_id	occurrence_id	page	locus	token_index	token_ordinal	surface	body	opaque_head_id	line_position	family	level	gdt739_state_mode	gdt740_state_mode	attachment_tier	selected_contact_count	direct_contact_count	radius_two_contact_count	radius_two_relay_contact_count	radius_two_held_contact_count	repeated_direct_contact_count	gdt739_dimension_dispatch	gdt740_dimension_dispatch	gdt739_carrier_dispatch	gdt740_carrier_dispatch	gdt739_working_render_de	gdt740_working_render_de	axis_specific_dispatch_retained	carrier_locally_bound_retained	specific_local_dispatch_retained	manual_override_applied	manual_override_reason	renderer_changed_from_gdt739	scope	literal_patient_or_species_claimed	literal_plaintext_claimed	unconditional_global_export	head_or_body_lexeme_credit	component_export_credit	unseen_form_export
G740-R0103	G739-D0103	G738-P0103	G737-O0312	f113r	f113r.43	3	3	lkar	kar	H4	MIDDLE	SCALAR	I	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe I; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0104	G739-D0104	G738-P0104	G737-O0313	f113r	f113r.43	12	12	lkar	kar	H4	MIDDLE	SCALAR	I	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe I; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0105	G739-D0105	G738-P0105	G737-O0319	f113v	f113v.1	11	11	lkar	kar	H4	MIDDLE	SCALAR	I	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe I; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0106	G739-D0106	G738-P0106	G737-O0366	f115r	f115r.15	11	11	lkar	kar	H4	MIDDLE	SCALAR	I	NOT_APPLICABLE	NOT_APPLICABLE	ATTACHED_PROVISIONAL_REVERSE	1	1	0	0	0	0	AMOUNT_DOSE	AMOUNT_DOSE	MATERIAL_PART	MATERIAL_PART	Mengen-/Portionsstufe I des Materialteils	Mengen-/Portionsstufe I des Materialteils	1	1	1	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0107	G739-D0107	G738-P0107	G737-O0398	f115v	f115v.42	9	9	lkar	kar	H4	MIDDLE	SCALAR	I	NOT_APPLICABLE	NOT_APPLICABLE	ATTACHED_SUPPORTED	1	1	0	0	0	0	QUALITY_DEGREE	QUALITY_DEGREE	OPEN	OPEN	Qualitätsstufe I im heiß/trocken-Feld	Qualitätsstufe I im heiß/trocken-Feld	1	0	1	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0108	G739-D0108	G738-P0108	G737-O0410	f116r	f116r.23	3	3	lkar	kar	H4	MIDDLE	SCALAR	I	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe I; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0109	G739-D0109	G738-P0109	G737-O0557	f75v	f75v.3	9	9	lkar	kar	H4	MIDDLE	SCALAR	I	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe I; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0110	G739-D0110	G738-P0110	G737-O0568	f76r	f76r.9	9	9	lkar	kar	H4	MIDDLE	SCALAR	I	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe I; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0111	G739-D0111	G738-P0111	G737-O0584	f76r	f76r.49	10	10	lkar	kar	H4	MIDDLE	SCALAR	I	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe I; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0112	G739-D0112	G738-P0112	G737-O0669	f80r	f80r.33	3	3	lkar	kar	H4	MIDDLE	SCALAR	I	NOT_APPLICABLE	NOT_APPLICABLE	ATTACHED_SUPPORTED	1	1	0	0	0	0	QUALITY_DEGREE	QUALITY_DEGREE	OPEN	OPEN	Heißgrad I	Heißgrad I	1	0	1	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0113	G739-D0113	G738-P0113	G737-O0764	f86v3	f86v3.20	8	8	lkar	kar	H4	MIDDLE	SCALAR	I	NOT_APPLICABLE	NOT_APPLICABLE	ATTACHED_PROVISIONAL_REVERSE	1	1	0	0	0	0	AMOUNT_DOSE	AMOUNT_DOSE	MATERIAL_PART	MATERIAL_PART	Mengen-/Portionsstufe I des Materialteils	Mengen-/Portionsstufe I des Materialteils	1	1	1	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0114	G739-D0114	G738-P0114	G737-O0773	f86v6	f86v6.18	9	9	lkar	kar	H4	MIDDLE	SCALAR	I	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe I; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0115	G739-D0115	G738-P0115	G737-O0774	f86v6	f86v6.27	2	2	lkar	kar	H4	MIDDLE	SCALAR	I	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe I; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0116	G739-D0116	G738-P0116	G737-O0781	f86v6	f86v6.42	7	7	lkar	kar	H4	MIDDLE	SCALAR	I	NOT_APPLICABLE	NOT_APPLICABLE	NEAR_ONLY_HOLD	1	0	1	0	1	0	OPEN_SCALAR	OPEN_SCALAR	MATERIAL	OPEN	Skalarstufe I des Materials; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	NONE	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0117	G739-D0117	G738-P0117	G737-O0586	f76r	f76r.52	6	6	lsheedy	sheedy	H4	MIDDLE	STATE_RESULT	II	PROCESS_RESULT	QUALITY_STATE	MODE_DOWNGRADED_OPEN	0	0	0	0	0	0	PROCESS_RESULT_AXIS_OPEN	QUALITY_STATE_AXIS_OPEN	OPEN	OPEN	Resultat-/Endstufe II; Zustandsachse offen; Träger offen	Zustandsstufe II; Zustandsachse offen; Träger offen	0	0	0	1	endpoint best-fit has no attached process-result host	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0118	G739-D0118	G738-P0118	G737-O0591	f76v	f76v.15	2	2	lsheedy	sheedy	H4	MIDDLE	STATE_RESULT	II	PROCESS_RESULT	QUALITY_STATE	MODE_DOWNGRADED_OPEN	0	0	0	0	0	0	PROCESS_RESULT_AXIS_OPEN	QUALITY_STATE_AXIS_OPEN	OPEN	OPEN	Resultat-/Endstufe II; Zustandsachse offen; Träger offen	Zustandsstufe II; Zustandsachse offen; Träger offen	0	0	0	1	endpoint best-fit has no attached process-result host	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0119	G739-D0119	G738-P0119	G737-O0725	f83r	f83r.7	2	2	lsheedy	sheedy	H4	MIDDLE	STATE_RESULT	II	QUALITY_STATE	QUALITY_STATE	NO_SELECTED_HOST	0	0	0	0	0	0	QUALITY_STATE_AXIS_OPEN	QUALITY_STATE_AXIS_OPEN	OPEN	OPEN	Zustandsstufe II; Zustandsachse offen; Träger offen	Zustandsstufe II; Zustandsachse offen; Träger offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0120	G739-D0120	G738-P0120	G737-O0729	f83r	f83r.9	4	4	lsheedy	sheedy	H4	MIDDLE	STATE_RESULT	II	PROCESS_RESULT	QUALITY_STATE	MODE_DOWNGRADED_OPEN	0	0	0	0	0	0	PROCESS_RESULT_AXIS_OPEN	QUALITY_STATE_AXIS_OPEN	OPEN	OPEN	Resultat-/Endstufe II; Zustandsachse offen; Träger offen	Zustandsstufe II; Zustandsachse offen; Träger offen	0	0	0	1	endpoint best-fit has no attached process-result host	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0121	G739-D0121	G738-P0121	G737-O0001	f100r	f100r.12	1	1	pcheol	cheol	H1	FIRST	STATE	NA	QUALITY_STATE	QUALITY_STATE	NO_SELECTED_HOST	0	0	0	0	0	0	QUALITY_STATE_AXIS_OPEN	QUALITY_STATE_AXIS_OPEN	OPEN	OPEN	Status-Eintrag; Zustandsachse offen; Träger offen	Status-Eintrag; Zustandsachse offen; Träger offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0122	G739-D0122	G738-P0122	G737-O0101	f106r	f106r.13	1	1	pcheol	cheol	H1	FIRST	STATE	NA	QUALITY_STATE	QUALITY_STATE	NEAR_ONLY_HOLD	1	0	1	0	1	0	QUALITY_STATE_AXIS_OPEN	QUALITY_STATE_AXIS_OPEN	PREPARATION	OPEN	Status-Eintrag der Zubereitung; Zustandsachse offen	Status-Eintrag; Zustandsachse offen; Träger offen	0	0	0	0	NONE	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0123	G739-D0123	G738-P0123	G737-O0325	f113v	f113v.15	8	8	pcheol	cheol	H1	MIDDLE	STATE	NA	QUALITY_STATE	QUALITY_STATE	ATTACHED_SUPPORTED	1	1	0	0	0	0	QUALITY_STATE_DRY_LOCAL	QUALITY_STATE_DRY_LOCAL	MATERIAL	MATERIAL	Trockenstatus des Materials	Trockenstatus des Materials	1	1	1	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0124	G739-D0124	G738-P0124	G737-O0334	f113v	f113v.25	5	5	pcheol	cheol	H1	MIDDLE	STATE	NA	QUALITY_STATE	QUALITY_STATE	ATTACHED_PROVISIONAL_REVERSE	1	1	0	0	0	0	QUALITY_STATE_AXIS_OPEN	QUALITY_STATE_AXIS_OPEN	PREPARATION	PREPARATION	Statusfeld der Zubereitung; Zustandsachse offen	Statusfeld der Zubereitung; Zustandsachse offen	0	1	1	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0125	G739-D0125	G738-P0125	G737-O0482	f3r	f3r.11	1	1	pcheol	cheol	H1	FIRST	STATE	NA	QUALITY_STATE	QUALITY_STATE	NO_SELECTED_HOST	0	0	0	0	0	0	QUALITY_STATE_AXIS_OPEN	QUALITY_STATE_AXIS_OPEN	OPEN	OPEN	Status-Eintrag; Zustandsachse offen; Träger offen	Status-Eintrag; Zustandsachse offen; Träger offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0126	G739-D0126	G738-P0126	G737-O0517	f52v	f52v.7	1	1	pcheol	cheol	H1	FIRST	STATE	NA	QUALITY_STATE	QUALITY_STATE	RELAY_R2_MANUAL	1	0	1	1	0	0	QUALITY_STATE_AXIS_OPEN	QUALITY_STATE_AXIS_OPEN	MATERIAL	MATERIAL	Status-Eintrag des Materials; Zustandsachse offen	Status-Eintrag des Materials; Zustandsachse offen	0	1	1	1	pcheol-sholoiin-cthor continues one broad material carrier across the middle cell	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0127	G739-D0127	G738-P0127	G737-O0617	f77v	f77v.29	6	6	pcheol	cheol	H1	MIDDLE	STATE	NA	QUALITY_STATE	QUALITY_STATE	NO_SELECTED_HOST	0	0	0	0	0	0	QUALITY_STATE_AXIS_OPEN	QUALITY_STATE_AXIS_OPEN	OPEN	OPEN	Statusfeld; Zustandsachse offen; Träger offen	Statusfeld; Zustandsachse offen; Träger offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0128	G739-D0128	G738-P0128	G737-O0677	f80v	f80v.6	3	3	pcheol	cheol	H1	MIDDLE	STATE	NA	QUALITY_STATE	QUALITY_STATE	NEAR_ONLY_HOLD	1	0	1	0	1	0	QUALITY_STATE_DRY_LOCAL	QUALITY_STATE_AXIS_OPEN	MATERIAL	OPEN	Trockenstatus des Materials	Statusfeld; Zustandsachse offen; Träger offen	0	0	0	0	NONE	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0129	G739-D0129	G738-P0129	G737-O0716	f82v	f82v.11	1	1	pcheol	cheol	H1	FIRST	STATE	NA	QUALITY_STATE	QUALITY_STATE	NO_SELECTED_HOST	0	0	0	0	0	0	QUALITY_STATE_AXIS_OPEN	QUALITY_STATE_AXIS_OPEN	OPEN	OPEN	Status-Eintrag; Zustandsachse offen; Träger offen	Status-Eintrag; Zustandsachse offen; Träger offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0130	G739-D0130	G738-P0130	G737-O0720	f82v	f82v.38	1	1	pcheol	cheol	H1	FIRST	STATE	NA	QUALITY_STATE	QUALITY_STATE	NO_SELECTED_HOST	0	0	0	0	0	0	QUALITY_STATE_AXIS_OPEN	QUALITY_STATE_AXIS_OPEN	OPEN	OPEN	Status-Eintrag; Zustandsachse offen; Träger offen	Status-Eintrag; Zustandsachse offen; Träger offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0131	G739-D0131	G738-P0131	G737-O0012	f103r	f103r.8	5	5	rain	ain	H3	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	ATTACHED_SUPPORTED	1	1	0	0	0	0	QUALITY_DEGREE	QUALITY_DEGREE	PREPARATION	PREPARATION	Heißgrad II der Zubereitung; interner Rückbezug	Heißgrad II der Zubereitung; interner Rückbezug	1	1	1	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0132	G739-D0132	G738-P0132	G737-O0046	f103v	f103v.40	10	10	rain	ain	H3	LAST	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen; Abschlussbezug	Skalarstufe II; Dimension offen; Abschlussbezug	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0133	G739-D0133	G738-P0133	G737-O0179	f108r	f108r.25	13	13	rain	ain	H3	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen; interner Rückbezug	Skalarstufe II; Dimension offen; interner Rückbezug	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0134	G739-D0134	G738-P0134	G737-O0358	f114v	f114v.30	11	11	rain	ain	H3	LAST	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	ATTACHED_SUPPORTED	2	1	1	0	1	0	QUALITY_DEGREE	QUALITY_DEGREE	PREPARATION	OPEN	Kältegrad II der Zubereitung; Abschlussbezug	Kältegrad II; Abschlussbezug	1	0	1	0	NONE	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0135	G739-D0135	G738-P0135	G737-O0361	f115r	f115r.11	8	8	rain	ain	H3	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	ATTACHED_PROVISIONAL_REVERSE	2	1	1	0	1	0	QUALITY_DEGREE	OPEN_SCALAR	PREPARATION	PREPARATION	Qualitätsstufe II im heiß/trocken-Feld der Zubereitung; interner Rückbezug	Skalarstufe II der Zubereitung; Dimension offen; interner Rückbezug	0	1	1	0	NONE	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0136	G739-D0136	G738-P0136	G737-O0394	f115v	f115v.35	10	10	rain	ain	H3	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	ATTACHED_PROVISIONAL_REVERSE	1	1	0	0	0	0	PROCESS_PASS	PROCESS_PASS	MATERIAL	MATERIAL	Verarbeitungsgang II des Materials; interner Rückbezug	Verarbeitungsgang II des Materials; interner Rückbezug	1	1	1	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0137	G739-D0137	G738-P0137	G737-O0405	f116r	f116r.10	7	7	rain	ain	H3	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NEAR_ONLY_HOLD	1	0	1	0	1	0	OPEN_SCALAR	OPEN_SCALAR	MATERIAL	OPEN	Skalarstufe II des Materials; Dimension offen; interner Rückbezug	Skalarstufe II; Dimension offen; interner Rückbezug	0	0	0	0	NONE	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0138	G739-D0138	G738-P0138	G737-O0408	f116r	f116r.19	9	9	rain	ain	H3	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	ATTACHED_PROVISIONAL_REVERSE	1	1	0	0	0	0	QUALITY_DEGREE	QUALITY_DEGREE	PREPARATION	PREPARATION	Kältegrad II der Zubereitung; interner Rückbezug	Kältegrad II der Zubereitung; interner Rückbezug	1	1	1	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0139	G739-D0139	G738-P0139	G737-O0419	f116r	f116r.31	4	4	rain	ain	H3	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	ATTACHED_SUPPORTED	1	1	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	PREPARATION_MATERIAL	PREPARATION_MATERIAL	Skalarstufe II des Zubereitungsmaterials; Dimension offen; interner Rückbezug	Skalarstufe II des Zubereitungsmaterials; Dimension offen; interner Rückbezug	0	1	1	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0140	G739-D0140	G738-P0140	G737-O0421	f116r	f116r.32	2	2	rain	ain	H3	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen; interner Rückbezug	Skalarstufe II; Dimension offen; interner Rückbezug	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0141	G739-D0141	G738-P0141	G737-O0423	f116r	f116r.36	2	2	rain	ain	H3	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	ATTACHED_SUPPORTED	1	1	0	0	0	0	QUALITY_DEGREE	QUALITY_DEGREE	OPEN	OPEN	Heißgrad II; interner Rückbezug	Heißgrad II; interner Rückbezug	1	0	1	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0142	G739-D0142	G738-P0142	G737-O0427	f116r	f116r.43	7	7	rain	ain	H3	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NEAR_ONLY_HOLD	1	0	1	0	1	0	QUALITY_DEGREE	OPEN_SCALAR	OPEN	OPEN	Kältegrad II; interner Rückbezug	Skalarstufe II; Dimension offen; interner Rückbezug	0	0	0	0	NONE	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0143	G739-D0143	G738-P0143	G737-O0619	f77v	f77v.33	10	10	rain	ain	H3	LAST	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NEAR_ONLY_HOLD	1	0	1	0	1	0	QUALITY_DEGREE	OPEN_SCALAR	MATERIAL	OPEN	Kältegrad II des Materials; Abschlussbezug	Skalarstufe II; Dimension offen; Abschlussbezug	0	0	0	0	NONE	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0144	G739-D0144	G738-P0144	G737-O0687	f81r	f81r.20	6	6	rain	ain	H3	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	ATTACHED_SUPPORTED	2	1	1	0	1	0	QUALITY_DEGREE	OPEN_SCALAR	PREPARATION	PREPARATION	Heißgrad II der Zubereitung; interner Rückbezug	Skalarstufe II der Zubereitung; Dimension offen; interner Rückbezug	0	1	1	0	NONE	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0145	G739-D0145	G738-P0145	G737-O0613	f77v	f77v.8	6	6	rsheedy	sheedy	H3	MIDDLE	STATE_RESULT	II	PROCESS_RESULT	QUALITY_STATE	NEAR_ONLY_HOLD	1	0	1	0	1	0	PROCESS_RESULT_MOIST_LOCAL	QUALITY_STATE_AXIS_OPEN	MATERIAL	OPEN	Feucht-/Einweich-Endstufe II des Materials; interner Rückbezug	Zustandsstufe II; Zustandsachse offen; interner Rückbezug; Träger offen	0	0	0	1	endpoint best-fit is not independent of the held radius-two moist carrier	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0146	G739-D0146	G738-P0146	G737-O0709	f82r	f82r.31	3	3	rsheedy	sheedy	H3	MIDDLE	STATE_RESULT	II	QUALITY_STATE	QUALITY_STATE	NO_SELECTED_HOST	0	0	0	0	0	0	QUALITY_STATE_AXIS_OPEN	QUALITY_STATE_AXIS_OPEN	OPEN	OPEN	Zustandsstufe II; Zustandsachse offen; interner Rückbezug; Träger offen	Zustandsstufe II; Zustandsachse offen; interner Rückbezug; Träger offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0147	G739-D0147	G738-P0147	G737-O0003	f100v	f100v.19	1	1	sain	ain	H2	FIRST	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0148	G739-D0148	G738-P0148	G737-O0033	f103v	f103v.8	1	1	sain	ain	H2	FIRST	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0149	G739-D0149	G738-P0149	G737-O0041	f103v	f103v.25	1	1	sain	ain	H2	FIRST	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0150	G739-D0150	G738-P0150	G737-O0051	f104r	f104r.1	10	10	sain	ain	H2	LAST	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0151	G739-D0151	G738-P0151	G737-O0118	f106v	f106v.19	9	9	sain	ain	H2	LAST	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NEAR_ONLY_HOLD	1	0	1	0	1	0	AMOUNT_DOSE	OPEN_SCALAR	MATERIAL	OPEN	Mengen-/Portionsstufe II des Materials	Skalarstufe II; Dimension offen	0	0	0	0	NONE	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0152	G739-D0152	G738-P0152	G737-O0150	f107v	f107v.3	1	1	sain	ain	H2	FIRST	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
