page	panel_id	record_id	locus	position	word	reading	status
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.25	9	sheey	⟦sheey⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.25	10	ry	⟦ry⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.26	1	tshey	⟦tshey⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.26	2	qokeedy	stelle Verbindung A–B her	HYPOTHESIS_ONLY
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.26	3	cheal	⟦cheal⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.26	4	lchedar	⟦lchedar⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.26	5	ches	⟦ches⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.26	6	aiin	⟦aiin⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.26	7	oteey	⟦oteey⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.26	8	qokaiin	⟦qokaiin⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.26	9	okey	⟦okey⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.27	1	pchedy	⟦pchedy⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.27	2	rsheal	⟦rsheal⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.27	3	daldy	⟦daldy⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.27	4	qokeedy	stelle Verbindung A–B her	HYPOTHESIS_ONLY
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.27	5	rshedy	⟦rshedy⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.27	6	qoteedy	⟦qoteedy⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.27	7	qokeedy	stelle Verbindung A–B her	HYPOTHESIS_ONLY
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.27	8	lochedy	⟦lochedy⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.28	1	qokoiin	⟦qokoiin⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.28	2	shedy	⟦shedy⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.28	3	qokeedy	stelle Verbindung A–B her	HYPOTHESIS_ONLY
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.28	4	qotaiin	⟦qotaiin⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.28	5	chcthey	⟦chcthey⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.28	6	qoteeol	⟦qoteeol⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.28	7	chey	⟦chey⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.28	8	qokaiin	⟦qokaiin⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.28	9	oly	⟦oly⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.29	1	d	⟦d⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.29	2	cheey	⟦cheey⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.29	3	lchedy	⟦lchedy⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.29	4	qokeedy	stelle Verbindung A–B her	HYPOTHESIS_ONLY
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.29	5	lchedy	⟦lchedy⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.29	6	rchedy	⟦rchedy⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.29	7	oky	⟦oky⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.29	8	qotedy	⟦qotedy⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.29	9	qoty	⟦qoty⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.29	10	qoty	⟦qoty⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.30	1	qoteey	⟦qoteey⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.30	2	raiin	⟦raiin⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.30	3	cheol	⟦cheol⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.30	4	qoteey	⟦qoteey⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.30	5	shedy	⟦shedy⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.30	6	qokeey	⟦qokeey⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.30	7	lshedy	⟦lshedy⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.30	8	qokeedy	stelle Verbindung A–B her	HYPOTHESIS_ONLY
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.30	9	rag	⟦rag⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.31	1	cheol	⟦cheol⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.31	2	ol	⟦ol⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.31	3	rsheedy	⟦rsheedy⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.31	4	lchedy	⟦lchedy⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.31	5	qoty	⟦qoty⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.31	6	lcheeor	⟦lcheeor⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.31	7	qokain	⟦qokain⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.31	8	cheedy	⟦cheedy⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.31	9	lched	⟦lched⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.32	1	taiin	⟦taiin⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.32	2	shedaiin	⟦shedaiin⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.32	3	chckhey	⟦chckhey⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.32	4	lchey	⟦lchey⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.32	5	lcheckhy	⟦lcheckhy⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.32	6	sheey	⟦sheey⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.32	7	lr	⟦lr⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.32	8	chey	⟦chey⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.32	9	rain	⟦rain⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.33	1	sain	⟦sain⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.33	2	ol	⟦ol⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.33	3	cheol	⟦cheol⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.33	4	ey	⟦ey⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.33	5	cheor	⟦cheor⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.33	6	chey	⟦chey⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.1	1	tchedy	⟦tchedy⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.1	2	lpchedy	⟦lpchedy⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.1	3	opedy	⟦opedy⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.1	4	chepol	⟦chepol⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.1	5	pchedar	⟦pchedar⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.1	6	shedy	⟦shedy⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.1	7	qopchedy	⟦qopchedy⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.2	1	sol	⟦sol⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.2	2	cheey	⟦cheey⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.2	3	qokaiin	⟦qokaiin⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.2	4	shol	⟦shol⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.2	5	lchs	⟦lchs⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.2	6	shey	⟦shey⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.2	7	qoteedy	⟦qoteedy⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.2	8	rches	⟦rches⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.2	9	ar	⟦ar⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.2	10	chedy	⟦chedy⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.2	11	dor	⟦dor⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.3	1	olkeedy	⟦olkeedy⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.3	2	qotal	⟦qotal⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.3	3	chkeedy	⟦chkeedy⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.3	4	chey	⟦chey⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.3	5	daiin	⟦daiin⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.3	6	chey	⟦chey⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.3	7	lchedy	⟦lchedy⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.3	8	qokaiin	⟦qokaiin⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.3	9	qotal	⟦qotal⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.3	10	dar	⟦dar⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.4	1	qokshedy	⟦qokshedy⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.4	2	chedy	⟦chedy⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.4	3	qokedy	löse Verbindung A–B	HYPOTHESIS_ONLY
f83r	F83_UPPER_SPRAY	F83_P1	f83r.4	4	chkedy	⟦chkedy⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.4	5	daiin	⟦daiin⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.4	6	shetar	⟦shetar⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.4	7	shedy	⟦shedy⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.4	8	qekaiin	⟦qekaiin⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.4	9	chedy	⟦chedy⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.5	1	deey	⟦deey⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.5	2	qotaiin	⟦qotaiin⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.5	3	checkhy	⟦checkhy⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.5	4	qoty	⟦qoty⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.5	5	cheg	⟦cheg⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.5	6	shedy	⟦shedy⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.5	7	qokeey	⟦qokeey⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.5	8	rchedy	⟦rchedy⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.5	9	qoteedy	⟦qoteedy⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.5	10	lo	⟦lo⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.6	1	schedy	⟦schedy⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.6	2	chedchy	⟦chedchy⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.6	3	qokal	⟦qokal⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.6	4	olchedy	⟦olchedy⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.6	5	qokaiin	⟦qokaiin⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.6	6	chedy	⟦chedy⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.6	7	qokeedy	stelle Verbindung A–B her	HYPOTHESIS_ONLY
f83r	F83_UPPER_SPRAY	F83_P1	f83r.6	8	lchedy	⟦lchedy⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.6	9	qoky	⟦qoky⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.7	1	solshed	⟦solshed⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.7	2	lsheedy	⟦lsheedy⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.7	3	qeeedy	⟦qeeedy⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.7	4	qoky	⟦qoky⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.7	5	o	⟦o⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.7	6	qol	⟦qol⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.7	7	rsheedy	⟦rsheedy⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.7	8	qokedy	löse Verbindung A–B	HYPOTHESIS_ONLY
f83r	F83_UPPER_SPRAY	F83_P1	f83r.7	9	qoteedy	⟦qoteedy⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.7	10	qoteedy	⟦qoteedy⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.8	1	pchedal	⟦pchedal⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.8	2	otedy	⟦otedy⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.8	3	shecthedchy	⟦shecthedchy⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.8	4	qoky	⟦qoky⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.8	5	chedy	⟦chedy⟧	OPEN
f83r	F83_UPPER_SPRAY	F83_P1	f83r.8	6	chary	⟦chary⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.9	1	pchor	⟦pchor⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.9	2	checphedy	⟦checphedy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.9	3	qokedy	löse Verbindung A–B	HYPOTHESIS_ONLY
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.9	4	lsheedy	⟦lsheedy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.9	5	qokchdy	⟦qokchdy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.9	6	r	⟦r⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.9	7	shedkedy	⟦shedkedy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.9	8	qopshdy	⟦qopshdy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.9	9	qopy	⟦qopy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.10	1	olkeey	⟦olkeey⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.10	2	rchs	⟦rchs⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.10	3	cheeb	⟦cheeb⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.10	4	ols	⟦ols⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.10	5	aiin	⟦aiin⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.10	6	skal	⟦skal⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.10	7	dain	⟦dain⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.10	8	cthal	⟦cthal⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.10	9	s	⟦s⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.10	10	aiin	⟦aiin⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.10	11	chky	⟦chky⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.10	12	lal	⟦lal⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.10	13	sam	⟦sam⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.11	1	sor	⟦sor⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.11	2	shedy	⟦shedy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.11	3	qokaiin	⟦qokaiin⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.11	4	chkain	⟦chkain⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.11	5	shcthey	⟦shcthey⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.11	6	qokedy	löse Verbindung A–B	HYPOTHESIS_ONLY
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.11	7	okair	⟦okair⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.11	8	sheedy	⟦sheedy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.11	9	lchedy	⟦lchedy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.11	10	lo	⟦lo⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.12	1	qockhol	⟦qockhol⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.12	2	sheckhy	⟦sheckhy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.12	3	otal	⟦otal⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.12	4	qokeal	⟦qokeal⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.12	5	sheckhdy	⟦sheckhdy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.12	6	al	⟦al⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.12	7	okedy	⟦okedy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.12	8	qokedy	löse Verbindung A–B	HYPOTHESIS_ONLY
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.12	9	qokal	⟦qokal⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.13	1	salcheol	⟦salcheol⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.13	2	tar	⟦tar⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.13	3	shedy	⟦shedy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.13	4	s	⟦s⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.13	5	altedy	⟦altedy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.13	6	sair	⟦sair⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.13	7	qokedy	löse Verbindung A–B	HYPOTHESIS_ONLY
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.13	8	qedy	⟦qedy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.13	9	lchcphedy	⟦lchcphedy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.13	10	ldar	⟦ldar⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.14	1	qokchedy	⟦qokchedy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.14	2	qokeedy	stelle Verbindung A–B her	HYPOTHESIS_ONLY
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.14	3	shedy	⟦shedy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.14	4	qokshedy	⟦qokshedy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.14	5	dal	⟦dal⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.14	6	lchedy	⟦lchedy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.14	7	qokaiin	⟦qokaiin⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.14	8	shcthy	⟦shcthy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.14	9	dal	⟦dal⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.14	10	sy	⟦sy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.15	1	saiin	⟦saiin⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.15	2	shedal	⟦shedal⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.15	3	shecthy	⟦shecthy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.15	4	chey	⟦chey⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.15	5	tal	⟦tal⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.15	6	shcthy	⟦shcthy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.15	7	dalchdy	⟦dalchdy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.15	8	qotchedy	⟦qotchedy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.15	9	lchedy	⟦lchedy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.16	1	tchedy	⟦tchedy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.16	2	qokchdy	⟦qokchdy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.16	3	cheedar	⟦cheedar⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.16	4	chldaiin	⟦chldaiin⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.16	5	chedy	⟦chedy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.16	6	qokain	⟦qokain⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.16	7	checthy	⟦checthy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.16	8	chealror	⟦chealror⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.17	1	dcheokedy	⟦dcheokedy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.17	2	lkeed	⟦lkeed⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.17	3	shckhey	⟦shckhey⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.17	4	ytaiin	⟦ytaiin⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.17	5	shechy	⟦shechy⟧	OPEN
f83r	F83_MIDDLE_LOOP	F83_P2	f83r.17	6	schety	⟦schety⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.18	1	pdalshdy	⟦pdalshdy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.18	2	shocphedy	⟦shocphedy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.18	3	otor	⟦otor⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.18	4	shedy	⟦shedy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.18	5	opshedy	⟦opshedy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.18	6	otshdy	⟦otshdy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.18	7	qokedol	⟦qokedol⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.18	8	shdy	⟦shdy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.18	9	soldy	⟦soldy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.19	1	sar	⟦sar⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.19	2	shedaiin	⟦shedaiin⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.19	3	ockhey	⟦ockhey⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.19	4	sain	⟦sain⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.19	5	ched	⟦ched⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.19	6	shedy	⟦shedy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.19	7	qetal	⟦qetal⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.19	8	dal	⟦dal⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.19	9	shedy	⟦shedy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.19	10	shey	⟦shey⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.19	11	lchedy	⟦lchedy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.20	1	solkeedy	⟦solkeedy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.20	2	qoteedy	⟦qoteedy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.20	3	qokeey	⟦qokeey⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.20	4	qokedy	löse Verbindung A–B	HYPOTHESIS_ONLY
f83r	F83_LOWER_DRIP	F83_P3	f83r.20	5	sol	⟦sol⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.20	6	cheeety	⟦cheeety⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.20	7	qokedy	löse Verbindung A–B	HYPOTHESIS_ONLY
f83r	F83_LOWER_DRIP	F83_P3	f83r.20	8	qoky	⟦qoky⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.20	9	saiin	⟦saiin⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.21	1	solkeedy	⟦solkeedy⟧	OPEN
f83r	F83_LOWER_DRIP	F83_P3	f83r.21	2	qokedy	löse Verbindung A–B	HYPOTHESIS_ONLY
f83r	F83_LOWER_DRIP	F83_P3	f83r.21	3	otedy	⟦otedy⟧	OPEN
