clause_serial	clause_id	statement_id	record_id	page	image_owner	head_event_id	member_event_ids	member_event_count	surface_sequence	atom_sequence	action_head	source_clause_family	short_head_de	latin_like_source_clause	german_clause_reading_de
224	B4-S009-U01	B4-S009	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	E336	E336	1	shedy	SHED+E+CLOSE	SHED	SETTLE	absetzen lassen	dimitte stare breviter et comple.	Lass kurz absetzen und schließe
225	B4-S010-U01	B4-S010	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	E337	E337	1	oldy	OL+CLOSE	OL	CONTINUE	fortsetzen	continua et comple.	Führe fort und schließe
226	B4-S011-U01	B4-S011	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION	E339	E339|E338	2	saiin cheky	AIIN | CHK+E+Y	CHK	WARM	wärmen	calefac ad mensuram breviter hoc.	Vorgabe Sollmaß: Wärme kurz
227	B4-S011-U02	B4-S011	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION	E340	E340	1	okeeol	OK+EE+OL	OK	SET	ansetzen	pone diutius.	Führe länger fort
228	B4-S011-U03	B4-S011	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION	E341	E341	1	okain	OK+AIN	OK	SET	ansetzen	pone portionem.	Gib einen gezählten Anteil zu
229	B4-S011-U04	B4-S011	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION	E342	E342	1	chdy	CHD+Y	CHD	TRANSFER	umsetzen	transfer hoc.	Übertrage den aktuellen Posten
230	B4-S011-U05	B4-S011	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION	E343	E343	1	sol	OL	OL	CONTINUE	fortsetzen	continua.	Führe fort
231	B4-S011-U06	B4-S011	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION	E344	E344	1	lkedy	L+E+CLOSE	L	LEAD_OUT	herausführen	educ breviter et comple.	Führe kurz ab und schließe
232	B4-S012-U01	B4-S012	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION	E345	E345	1	lchedy	L+CHD+CLOSE	L	LEAD_OUT	herausführen	educ et comple.	Führe ab und schließe
233	B4-S013-U01	B4-S013	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION	E346	E346	1	qokol	OK+OL	OK	SET	ansetzen	pone.	Setze die Fortsetzung
234	B4-S013-U02	B4-S013	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION	E347	E347	1	shedy	SHED+E+CLOSE	SHED	SETTLE	absetzen lassen	dimitte stare breviter et comple.	Lass kurz absetzen und schließe
235	B4-S014-U01	B4-S014	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION	E350	E350|E348|E349|E351	4	or chey qockhey dairydy	OR | Y | OK+CKH+E+Y | AIR+Y+CLOSE	OK	SET	ansetzen	pone per cursum in praeparato breviter hoc et comple.	Vorgabe Ansatz; dieser Posten: Setze den kurzen Durchlauf; dazu Wasserlauf schliessen; Schluss
236	B4-S015-U01	B4-S015	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION|B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	E352	E352|E353	2	qokain shey	OK+AIN | CHEEY	OK	SET	ansetzen	pone portionem.	Gib einen gezählten Anteil zu; dazu klarer Auszug
237	B4-S015-U02	B4-S015	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION|B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	E355	E355|E354	2	kain chckhal	AIN | CKH+AL	CKH	PASSAGE	durchführen	per conductum duc portionem ad locum.	Vorgabe eine Portion: Leite zum Ziel durch
238	B4-S015-U03	B4-S015	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION|B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	E356	E356	1	solkey	SOLK+E+Y	SOLK	COLLECT	auffangen	collige breviter hoc.	Sammle kurz
239	B4-S015-U04	B4-S015	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION|B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	E357	E357	1	lchedy	L+CHD+CLOSE	L	LEAD_OUT	herausführen	educ et comple.	Führe ab und schließe
240	B4-S016-U01	B4-S016	B4	f83r	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	E358	E358|E359	2	qolkain dal	OL+AIN | AL	OL	CONTINUE	fortsetzen	continua portionem ad locum.	Nimm einen weiteren Anteil; dazu dorthin
241	B4-S016-U02	B4-S016	B4	f83r	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	E360	E360	1	skar	SK+AR	SK	POUR	ausgießen	effunde ab fonte.	Gieße vom Ausgang aus
242	B4-S016-U03	B4-S016	B4	f83r	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	E361	E361	1	shedy	SHED+E+CLOSE	SHED	SETTLE	absetzen lassen	dimitte stare breviter et comple.	Lass kurz absetzen und schließe
243	B5-S001-U01	B5-S001	B5	f83r	B5_LEFT_OPEN_FRINGE_STATION	E362	E362	1	otchdy	OT+CHD+CLOSE	CHD	TRANSFER	umsetzen	transfer et comple.	Übertrage den Folgeposten und schließe
244	B5-S002-U01	B5-S002	B5	f83r	B5_LEFT_OPEN_FRINGE_STATION	E363	E363	1	qokchdy	OK+CHD+CLOSE	OK	SET	ansetzen	pone et comple.	Setze an, übertrage und schließe
245	B5-S003-U01	B5-S003	B5	f83r	B5_LEFT_OPEN_FRINGE_STATION	E364	E364|E365	2	shedal dal	SHED+AL | AL	SHED	SETTLE	absetzen lassen	dimitte stare ad locum.	Lass am Ziel absetzen; dazu dorthin
246	B5-S003-U02	B5-S003	B5	f83r	B5_LEFT_OPEN_FRINGE_STATION	E366	E366	1	cheol	OL	OL	CONTINUE	fortsetzen	continua.	Führe fort
247	B5-S003-U03	B5-S003	B5	f83r	B5_LEFT_OPEN_FRINGE_STATION	E367	E367	1	lol	L+OL	L	LEAD_OUT	herausführen	educ.	Führe die Abführung fort
248	B5-S003-U04	B5-S003	B5	f83r	B5_LEFT_OPEN_FRINGE_STATION	E368	E368|E369	2	chdal aiin	CHD+AL | AIIN	CHD	TRANSFER	umsetzen	transfer ad mensuram ad locum.	Übertrage zum Ziel; dazu Sollmaß
249	B5-S003-U05	B5-S003	B5	f83r	B5_LEFT_OPEN_FRINGE_STATION	E370	E370|E371	2	sol daiiin	OL | IIN	OL	CONTINUE	fortsetzen	continua ad gradum.	Führe fort; dazu Öffnungsstufe
250	B5-S003-U06	B5-S003	B5	f83r	B5_LEFT_OPEN_FRINGE_STATION	E372	E372	1	chedy	CHD+Y	CHD	TRANSFER	umsetzen	transfer hoc.	Übertrage den aktuellen Posten
251	B6-S001-U01	B6-S001	B6	f83r	B6_RIGHT_S_RUN_MULTIPORT_STATION	E373	E373	1	solkeey	SOLK+EE+Y	SOLK	COLLECT	auffangen	collige diutius hoc.	Sammle länger
252	B6-S001-U02	B6-S001	B6	f83r	B6_RIGHT_S_RUN_MULTIPORT_STATION	E374	E374|E375	2	qekey raly	KCH+E+Y | AL+Y	KCH	PROCESS	bearbeiten	opera ad locum breviter hoc.	Bearbeite den aktuellen Posten kurz; dazu diesen Posten dorthin
253	B6-S001-U03	B6-S001	B6	f83r	B6_RIGHT_S_RUN_MULTIPORT_STATION	E376	E376|E377	2	ol daiin	OL | AIIN	OL	CONTINUE	fortsetzen	continua ad mensuram.	Führe fort; dazu Sollmaß
254	B6-S001-U04	B6-S001	B6	f83r	B6_RIGHT_S_RUN_MULTIPORT_STATION	E378	E378|E379|E380|E381	4	ol dain chey ldalor	OL | DAIN | Y | AL	OL	CONTINUE	fortsetzen	continua ad locum hoc.	Führe fort; dazu Tuch; dieser Posten; Endziel
