target_occurrence_id	surface	page	physical_folio	locus	line_number	section	language	hand	ordinal	token_index	line_token_count	line_position	normalized_line_position	paragraph_start_line	paragraph_end_line	true_paragraph_opener	true_paragraph_closer	written_line_eva	ed0_d1_features	ed0_d1_donors	ed0_d1_family_blocked	ed0_d1_source_composed_blocked	ed0_d1_eligible_positions	ed0_d1_family_blocked_positions	ed0_d1_source_composed_blocked_positions	ed0_r3_features	ed0_r3_donors	ed0_r3_family_blocked	ed0_r3_source_composed_blocked	ed0_r3_eligible_positions	ed0_r3_family_blocked_positions	ed0_r3_source_composed_blocked_positions	ed0_line_features	ed0_line_donors	ed0_line_family_blocked	ed0_line_source_composed_blocked	ed0_line_eligible_positions	ed0_line_family_blocked_positions	ed0_line_source_composed_blocked_positions	ed1_d1_features	ed1_d1_donors	ed1_d1_family_blocked	ed1_d1_source_composed_blocked	ed1_d1_eligible_positions	ed1_d1_family_blocked_positions	ed1_d1_source_composed_blocked_positions	ed1_r3_features	ed1_r3_donors	ed1_r3_family_blocked	ed1_r3_source_composed_blocked	ed1_r3_eligible_positions	ed1_r3_family_blocked_positions	ed1_r3_source_composed_blocked_positions	ed1_line_features	ed1_line_donors	ed1_line_family_blocked	ed1_line_source_composed_blocked	ed1_line_eligible_positions	ed1_line_family_blocked_positions	ed1_line_source_composed_blocked_positions	ed2_d1_features	ed2_d1_donors	ed2_d1_family_blocked	ed2_d1_source_composed_blocked	ed2_d1_eligible_positions	ed2_d1_family_blocked_positions	ed2_d1_source_composed_blocked_positions	ed2_r3_features	ed2_r3_donors	ed2_r3_family_blocked	ed2_r3_source_composed_blocked	ed2_r3_eligible_positions	ed2_r3_family_blocked_positions	ed2_r3_source_composed_blocked_positions	ed2_line_features	ed2_line_donors	ed2_line_family_blocked	ed2_line_source_composed_blocked	ed2_line_eligible_positions	ed2_line_family_blocked_positions	ed2_line_source_composed_blocked_positions	reader_exact	gdt754_source_composed_gate	edit_distance_semantic_credit	component_export_credit
G768-T0288	shor	f52r	f52	f52r.2	2	H	A	1	2	2	9	MIDDLE	0.125000	0	0	0	0	oty shor ykoldy qoky koldal oteees dals otar dl	NONE	oty@1:d1[NONE]	NONE	NONE	1	0	0	HOT|STAGE	oty@1:d1[NONE];qoky@4:d2[HOT|STAGE];koldal@5:d3[NONE]	NONE	NONE	3	0	0	HOT|STAGE	oty@1:d1[NONE];qoky@4:d2[HOT|STAGE];koldal@5:d3[NONE];oteees@6:d4[NONE];otar@8:d6[NONE];dl@9:d7[NONE]	NONE	NONE	6	0	0	NONE	oty@1:d1[NONE]	NONE	NONE	1	0	0	HOT|STAGE	oty@1:d1[NONE];qoky@4:d2[HOT|STAGE];koldal@5:d3[NONE]	NONE	NONE	3	0	0	HOT|STAGE	oty@1:d1[NONE];qoky@4:d2[HOT|STAGE];koldal@5:d3[NONE];oteees@6:d4[NONE];otar@8:d6[NONE];dl@9:d7[NONE]	NONE	NONE	6	0	0	NONE	oty@1:d1[NONE]	NONE	NONE	1	0	0	HOT|STAGE	oty@1:d1[NONE];qoky@4:d2[HOT|STAGE];koldal@5:d3[NONE]	NONE	NONE	3	0	0	HOT|STAGE	oty@1:d1[NONE];qoky@4:d2[HOT|STAGE];koldal@5:d3[NONE];oteees@6:d4[NONE];otar@8:d6[NONE];dl@9:d7[NONE]	NONE	NONE	6	0	0	1	ACTIVE_172_SURFACES	0	0
G768-T0289	chor	f52r	f52	f52r.5	5	H	A	1	2	2	8	MIDDLE	0.142857	0	0	0	0	oky chor okchal okchar shor tol ykair ytchdam	DRY|HOT|STAGE|PREP	oky@1:d1[NONE];okchal@3:d1[DRY|HOT|STAGE|PREP]	NONE	NONE	2	0	0	DRY|HOT|STAGE|PREP|ANCHOR_SHOR	oky@1:d1[NONE];okchal@3:d1[DRY|HOT|STAGE|PREP];okchar@4:d2[NONE];shor@5:d3[ANCHOR_SHOR]	NONE	NONE	4	0	0	DRY|HOT|STAGE|VALUE_AMOUNT|PREP|ANCHOR_SHOR	oky@1:d1[NONE];okchal@3:d1[DRY|HOT|STAGE|PREP];okchar@4:d2[NONE];shor@5:d3[ANCHOR_SHOR];tol@6:d4[NONE];ykair@7:d5[HOT|VALUE_AMOUNT];ytchdam@8:d6[NONE]	NONE	NONE	7	0	0	DRY|HOT|STAGE|PREP	oky@1:d1[NONE];okchal@3:d1[DRY|HOT|STAGE|PREP]	NONE	NONE	2	0	0	DRY|HOT|STAGE|PREP	oky@1:d1[NONE];okchal@3:d1[DRY|HOT|STAGE|PREP];okchar@4:d2[NONE]	shor@5:d3	NONE	3	1	0	DRY|HOT|STAGE|VALUE_AMOUNT|PREP	oky@1:d1[NONE];okchal@3:d1[DRY|HOT|STAGE|PREP];okchar@4:d2[NONE];tol@6:d4[NONE];ykair@7:d5[HOT|VALUE_AMOUNT];ytchdam@8:d6[NONE]	shor@5:d3	NONE	6	1	0	DRY|HOT|STAGE|PREP	oky@1:d1[NONE];okchal@3:d1[DRY|HOT|STAGE|PREP]	NONE	NONE	2	0	0	DRY|HOT|STAGE|PREP	oky@1:d1[NONE];okchal@3:d1[DRY|HOT|STAGE|PREP];okchar@4:d2[NONE]	shor@5:d3	NONE	3	1	0	DRY|HOT|STAGE|VALUE_AMOUNT|PREP	oky@1:d1[NONE];okchal@3:d1[DRY|HOT|STAGE|PREP];okchar@4:d2[NONE];tol@6:d4[NONE];ykair@7:d5[HOT|VALUE_AMOUNT];ytchdam@8:d6[NONE]	shor@5:d3	NONE	6	1	0	1	ACTIVE_172_SURFACES	0	0
G768-T0290	shor	f52r	f52	f52r.5	5	H	A	1	5	5	8	MIDDLE	0.571429	0	0	0	0	oky chor okchal okchar shor tol ykair ytchdam	NONE	okchar@4:d1[NONE];tol@6:d1[NONE]	NONE	NONE	2	0	0	DRY|HOT|STAGE|VALUE_AMOUNT|PREP|ANCHOR_CHOR	chor@2:d3[ANCHOR_CHOR];okchal@3:d2[DRY|HOT|STAGE|PREP];okchar@4:d1[NONE];tol@6:d1[NONE];ykair@7:d2[HOT|VALUE_AMOUNT];ytchdam@8:d3[NONE]	NONE	NONE	6	0	0	DRY|HOT|STAGE|VALUE_AMOUNT|PREP|ANCHOR_CHOR	oky@1:d4[NONE];chor@2:d3[ANCHOR_CHOR];okchal@3:d2[DRY|HOT|STAGE|PREP];okchar@4:d1[NONE];tol@6:d1[NONE];ykair@7:d2[HOT|VALUE_AMOUNT];ytchdam@8:d3[NONE]	NONE	NONE	7	0	0	NONE	okchar@4:d1[NONE];tol@6:d1[NONE]	NONE	NONE	2	0	0	DRY|HOT|STAGE|VALUE_AMOUNT|PREP	okchal@3:d2[DRY|HOT|STAGE|PREP];okchar@4:d1[NONE];tol@6:d1[NONE];ykair@7:d2[HOT|VALUE_AMOUNT];ytchdam@8:d3[NONE]	chor@2:d3	NONE	5	1	0	DRY|HOT|STAGE|VALUE_AMOUNT|PREP	oky@1:d4[NONE];okchal@3:d2[DRY|HOT|STAGE|PREP];okchar@4:d1[NONE];tol@6:d1[NONE];ykair@7:d2[HOT|VALUE_AMOUNT];ytchdam@8:d3[NONE]	chor@2:d3	NONE	6	1	0	NONE	okchar@4:d1[NONE];tol@6:d1[NONE]	NONE	NONE	2	0	0	DRY|HOT|STAGE|VALUE_AMOUNT|PREP	okchal@3:d2[DRY|HOT|STAGE|PREP];okchar@4:d1[NONE];tol@6:d1[NONE];ykair@7:d2[HOT|VALUE_AMOUNT];ytchdam@8:d3[NONE]	chor@2:d3	NONE	5	1	0	DRY|HOT|STAGE|VALUE_AMOUNT|PREP	oky@1:d4[NONE];okchal@3:d2[DRY|HOT|STAGE|PREP];okchar@4:d1[NONE];tol@6:d1[NONE];ykair@7:d2[HOT|VALUE_AMOUNT];ytchdam@8:d3[NONE]	chor@2:d3	NONE	6	1	0	1	ACTIVE_172_SURFACES	0	0
G768-T0291	chor	f52v	f52	f52v.3	3	H	A	1	2	2	8	MIDDLE	0.142857	0	0	0	0	oor chor chochar ls chteeor ytol sheol otam	VALUE_AMOUNT|PREP	oor@1:d1[VALUE_AMOUNT|PREP];chochar@3:d1[NONE]	NONE	NONE	2	0	0	VALUE_AMOUNT|PREP	oor@1:d1[VALUE_AMOUNT|PREP];chochar@3:d1[NONE];ls@4:d2[NONE];chteeor@5:d3[NONE]	NONE	NONE	4	0	0	MOIST|VALUE_AMOUNT|PREP	oor@1:d1[VALUE_AMOUNT|PREP];chochar@3:d1[NONE];ls@4:d2[NONE];chteeor@5:d3[NONE];ytol@6:d4[NONE];sheol@7:d5[MOIST];otam@8:d6[NONE]	NONE	NONE	7	0	0	VALUE_AMOUNT|PREP	oor@1:d1[VALUE_AMOUNT|PREP];chochar@3:d1[NONE]	NONE	NONE	2	0	0	VALUE_AMOUNT|PREP	oor@1:d1[VALUE_AMOUNT|PREP];chochar@3:d1[NONE];ls@4:d2[NONE];chteeor@5:d3[NONE]	NONE	NONE	4	0	0	MOIST|VALUE_AMOUNT|PREP	oor@1:d1[VALUE_AMOUNT|PREP];chochar@3:d1[NONE];ls@4:d2[NONE];chteeor@5:d3[NONE];ytol@6:d4[NONE];sheol@7:d5[MOIST];otam@8:d6[NONE]	NONE	NONE	7	0	0	NONE	chochar@3:d1[NONE]	oor@1:d1	NONE	1	1	0	NONE	chochar@3:d1[NONE];ls@4:d2[NONE];chteeor@5:d3[NONE]	oor@1:d1	NONE	3	1	0	MOIST	chochar@3:d1[NONE];ls@4:d2[NONE];chteeor@5:d3[NONE];ytol@6:d4[NONE];sheol@7:d5[MOIST];otam@8:d6[NONE]	oor@1:d1	NONE	6	1	0	1	ACTIVE_172_SURFACES	0	0
G768-T0292	cthy	f52v	f52	f52v.8	8	H	A	1	2	2	5	MIDDLE	0.250000	0	0	0	0	kodaiin cthy qokeey s ol	HOT|STAGE|VALUE_AMOUNT|PREP	kodaiin@1:d1[HOT|VALUE_AMOUNT|PREP];qokeey@3:d1[HOT|STAGE]	NONE	NONE	2	0	0	HOT|STAGE|VALUE_AMOUNT|PREP	kodaiin@1:d1[HOT|VALUE_AMOUNT|PREP];qokeey@3:d1[HOT|STAGE];s@4:d2[NONE];ol@5:d3[NONE]	NONE	NONE	4	0	0	HOT|STAGE|VALUE_AMOUNT|PREP	kodaiin@1:d1[HOT|VALUE_AMOUNT|PREP];qokeey@3:d1[HOT|STAGE];s@4:d2[NONE];ol@5:d3[NONE]	NONE	NONE	4	0	0	HOT|STAGE|VALUE_AMOUNT|PREP	kodaiin@1:d1[HOT|VALUE_AMOUNT|PREP];qokeey@3:d1[HOT|STAGE]	NONE	NONE	2	0	0	HOT|STAGE|VALUE_AMOUNT|PREP	kodaiin@1:d1[HOT|VALUE_AMOUNT|PREP];qokeey@3:d1[HOT|STAGE];s@4:d2[NONE];ol@5:d3[NONE]	NONE	NONE	4	0	0	HOT|STAGE|VALUE_AMOUNT|PREP	kodaiin@1:d1[HOT|VALUE_AMOUNT|PREP];qokeey@3:d1[HOT|STAGE];s@4:d2[NONE];ol@5:d3[NONE]	NONE	NONE	4	0	0	HOT|STAGE|VALUE_AMOUNT|PREP	kodaiin@1:d1[HOT|VALUE_AMOUNT|PREP];qokeey@3:d1[HOT|STAGE]	NONE	NONE	2	0	0	HOT|STAGE|VALUE_AMOUNT|PREP	kodaiin@1:d1[HOT|VALUE_AMOUNT|PREP];qokeey@3:d1[HOT|STAGE];s@4:d2[NONE];ol@5:d3[NONE]	NONE	NONE	4	0	0	HOT|STAGE|VALUE_AMOUNT|PREP	kodaiin@1:d1[HOT|VALUE_AMOUNT|PREP];qokeey@3:d1[HOT|STAGE];s@4:d2[NONE];ol@5:d3[NONE]	NONE	NONE	4	0	0	1	ACTIVE_172_SURFACES	0	0
G768-T0293	shor	f52v	f52	f52v.11	11	H	A	1	2	2	5	MIDDLE	0.250000	0	0	0	0	daiin shor qodaiin ckhey sal	VALUE_AMOUNT	daiin@1:d1[VALUE_AMOUNT];qodaiin@3:d1[NONE]	NONE	NONE	2	0	0	STAGE|VALUE_AMOUNT|PREP|H2	daiin@1:d1[VALUE_AMOUNT];qodaiin@3:d1[NONE];ckhey@4:d2[STAGE|PREP];sal@5:d3[H2]	NONE	NONE	4	0	0	STAGE|VALUE_AMOUNT|PREP|H2	daiin@1:d1[VALUE_AMOUNT];qodaiin@3:d1[NONE];ckhey@4:d2[STAGE|PREP];sal@5:d3[H2]	NONE	NONE	4	0	0	VALUE_AMOUNT	daiin@1:d1[VALUE_AMOUNT];qodaiin@3:d1[NONE]	NONE	NONE	2	0	0	STAGE|VALUE_AMOUNT|PREP|H2	daiin@1:d1[VALUE_AMOUNT];qodaiin@3:d1[NONE];ckhey@4:d2[STAGE|PREP];sal@5:d3[H2]	NONE	NONE	4	0	0	STAGE|VALUE_AMOUNT|PREP|H2	daiin@1:d1[VALUE_AMOUNT];qodaiin@3:d1[NONE];ckhey@4:d2[STAGE|PREP];sal@5:d3[H2]	NONE	NONE	4	0	0	VALUE_AMOUNT	daiin@1:d1[VALUE_AMOUNT];qodaiin@3:d1[NONE]	NONE	NONE	2	0	0	STAGE|VALUE_AMOUNT|PREP|H2	daiin@1:d1[VALUE_AMOUNT];qodaiin@3:d1[NONE];ckhey@4:d2[STAGE|PREP];sal@5:d3[H2]	NONE	NONE	4	0	0	STAGE|VALUE_AMOUNT|PREP|H2	daiin@1:d1[VALUE_AMOUNT];qodaiin@3:d1[NONE];ckhey@4:d2[STAGE|PREP];sal@5:d3[H2]	NONE	NONE	4	0	0	1	ACTIVE_172_SURFACES	0	0
G768-T0294	cthy	f53v	f53	f53v.2	2	H	A	1	6	6	8	MIDDLE	0.714286	0	0	0	0	okeey daiin sheekol shom shol cthy dchom do	MOIST	shol@5:d1[MOIST]	NONE	NONE	1	0	0	MOIST	sheekol@3:d3[NONE];shom@4:d2[NONE];shol@5:d1[MOIST];do@8:d2[NONE]	NONE	NONE	4	0	0	MOIST|VALUE_AMOUNT	okeey@1:d5[NONE];daiin@2:d4[VALUE_AMOUNT];sheekol@3:d3[NONE];shom@4:d2[NONE];shol@5:d1[MOIST];do@8:d2[NONE]	NONE	NONE	6	0	0	MOIST	shol@5:d1[MOIST]	NONE	NONE	1	0	0	MOIST	sheekol@3:d3[NONE];shom@4:d2[NONE];shol@5:d1[MOIST];do@8:d2[NONE]	NONE	NONE	4	0	0	MOIST|VALUE_AMOUNT	okeey@1:d5[NONE];daiin@2:d4[VALUE_AMOUNT];sheekol@3:d3[NONE];shom@4:d2[NONE];shol@5:d1[MOIST];do@8:d2[NONE]	NONE	NONE	6	0	0	MOIST	shol@5:d1[MOIST]	NONE	NONE	1	0	0	MOIST	sheekol@3:d3[NONE];shom@4:d2[NONE];shol@5:d1[MOIST];do@8:d2[NONE]	NONE	NONE	4	0	0	MOIST|VALUE_AMOUNT	okeey@1:d5[NONE];daiin@2:d4[VALUE_AMOUNT];sheekol@3:d3[NONE];shom@4:d2[NONE];shol@5:d1[MOIST];do@8:d2[NONE]	NONE	NONE	6	0	0	1	ACTIVE_172_SURFACES	0	0
G768-T0295	chor	f54v	f54	f54v.4	4	H	A	1	2	2	8	MIDDLE	0.142857	0	0	0	0	dar chor cheky chol okaiin chody chol dy	NONE	dar@1:d1[NONE];cheky@3:d1[NONE]	NONE	NONE	2	0	0	DRY	dar@1:d1[NONE];cheky@3:d1[NONE];chol@4:d2[DRY];okaiin@5:d3[NONE]	NONE	NONE	4	0	0	DRY	dar@1:d1[NONE];cheky@3:d1[NONE];chol@4:d2[DRY];okaiin@5:d3[NONE];chody@6:d4[NONE];chol@7:d5[DRY]	NONE	NONE	6	0	0	NONE	dar@1:d1[NONE];cheky@3:d1[NONE]	NONE	NONE	2	0	0	NONE	dar@1:d1[NONE];cheky@3:d1[NONE];okaiin@5:d3[NONE]	chol@4:d2	NONE	3	1	0	NONE	dar@1:d1[NONE];cheky@3:d1[NONE];okaiin@5:d3[NONE];chody@6:d4[NONE]	chol@4:d2;chol@7:d5	NONE	4	2	0	NONE	dar@1:d1[NONE];cheky@3:d1[NONE]	NONE	NONE	2	0	0	NONE	dar@1:d1[NONE];cheky@3:d1[NONE];okaiin@5:d3[NONE]	chol@4:d2	NONE	3	1	0	NONE	dar@1:d1[NONE];cheky@3:d1[NONE];okaiin@5:d3[NONE]	chol@4:d2;chody@6:d4;chol@7:d5	NONE	3	3	0	1	ACTIVE_172_SURFACES	0	0
G768-T0296	dair	f55r	f55	f55r.10	10	H	B	2	1	1	11	FIRST	0.000000	0	0	0	0	dair okal qokar or or o ar odaiin okeey darchd ol	NONE	okal@2:d1[NONE]	NONE	NONE	1	0	0	NONE	okal@2:d1[NONE];qokar@3:d2[NONE]	NONE	NONE	2	0	0	STAGE|PREP	okal@2:d1[NONE];qokar@3:d2[NONE];o@6:d5[NONE];odaiin@8:d7[STAGE|PREP];okeey@9:d8[NONE];ol@11:d10[NONE]	NONE	NONE	6	0	0	NONE	okal@2:d1[NONE]	NONE	NONE	1	0	0	NONE	okal@2:d1[NONE];qokar@3:d2[NONE]	NONE	NONE	2	0	0	STAGE|PREP	okal@2:d1[NONE];qokar@3:d2[NONE];o@6:d5[NONE];odaiin@8:d7[STAGE|PREP];okeey@9:d8[NONE];ol@11:d10[NONE]	NONE	NONE	6	0	0	NONE	okal@2:d1[NONE]	NONE	NONE	1	0	0	NONE	okal@2:d1[NONE];qokar@3:d2[NONE]	NONE	NONE	2	0	0	STAGE|PREP	okal@2:d1[NONE];qokar@3:d2[NONE];o@6:d5[NONE];odaiin@8:d7[STAGE|PREP];okeey@9:d8[NONE];ol@11:d10[NONE]	NONE	NONE	6	0	0	1	ACTIVE_172_SURFACES	0	0
G768-T0297	chor	f56r	f56	f56r.4	4	H	A	1	2	2	8	MIDDLE	0.142857	0	0	0	0	qot chor chor chokor chkor chy okar chdy	NONE	NONE	NONE	NONE	0	0	0	NONE	NONE	NONE	chokor@4:d2	0	0	1	DRY|STAGE	okar@7:d5[NONE];chdy@8:d6[DRY|STAGE]	NONE	chokor@4:d2	2	0	1	NONE	NONE	NONE	NONE	0	0	0	NONE	NONE	NONE	chokor@4:d2	0	0	1	DRY|STAGE	okar@7:d5[NONE];chdy@8:d6[DRY|STAGE]	NONE	chokor@4:d2	2	0	1	NONE	NONE	NONE	NONE	0	0	0	NONE	NONE	NONE	chokor@4:d2	0	0	1	NONE	okar@7:d5[NONE]	chdy@8:d6	chokor@4:d2	1	1	1	1	ACTIVE_172_SURFACES	0	0
G768-T0298	cthy	f56r	f56	f56r.15	15	H	A	1	4	4	4	LAST	1.000000	0	0	0	0	tcho tchol chol cthy	DRY	chol@3:d1[DRY]	NONE	NONE	1	0	0	DRY	chol@3:d1[DRY]	NONE	NONE	1	0	0	DRY	chol@3:d1[DRY]	NONE	NONE	1	0	0	DRY	chol@3:d1[DRY]	NONE	NONE	1	0	0	DRY	chol@3:d1[DRY]	NONE	NONE	1	0	0	DRY	chol@3:d1[DRY]	NONE	NONE	1	0	0	DRY	chol@3:d1[DRY]	NONE	NONE	1	0	0	DRY	chol@3:d1[DRY]	NONE	NONE	1	0	0	DRY	chol@3:d1[DRY]	NONE	NONE	1	0	0	1	ACTIVE_172_SURFACES	0	0
G768-T0299	shor	f56v	f56	f56v.1	1	H	A	1	5	5	7	MIDDLE	0.666667	1	0	0	0	kcheat shol chey qokoiin shor qotcheol choror	NONE	qokoiin@4:d1[NONE];qotcheol@6:d1[NONE]	NONE	NONE	2	0	0	DRY|MOIST|STAGE|VALUE_AMOUNT	shol@2:d3[MOIST];chey@3:d2[DRY|STAGE];qokoiin@4:d1[NONE];qotcheol@6:d1[NONE];choror@7:d2[VALUE_AMOUNT]	NONE	NONE	5	0	0	DRY|MOIST|STAGE|VALUE_AMOUNT	shol@2:d3[MOIST];chey@3:d2[DRY|STAGE];qokoiin@4:d1[NONE];qotcheol@6:d1[NONE];choror@7:d2[VALUE_AMOUNT]	NONE	NONE	5	0	0	NONE	qokoiin@4:d1[NONE];qotcheol@6:d1[NONE]	NONE	NONE	2	0	0	DRY|STAGE|VALUE_AMOUNT	chey@3:d2[DRY|STAGE];qokoiin@4:d1[NONE];qotcheol@6:d1[NONE];choror@7:d2[VALUE_AMOUNT]	shol@2:d3	NONE	4	1	0	DRY|STAGE|VALUE_AMOUNT	chey@3:d2[DRY|STAGE];qokoiin@4:d1[NONE];qotcheol@6:d1[NONE];choror@7:d2[VALUE_AMOUNT]	shol@2:d3	NONE	4	1	0	NONE	qokoiin@4:d1[NONE];qotcheol@6:d1[NONE]	NONE	NONE	2	0	0	DRY|STAGE|VALUE_AMOUNT	chey@3:d2[DRY|STAGE];qokoiin@4:d1[NONE];qotcheol@6:d1[NONE];choror@7:d2[VALUE_AMOUNT]	shol@2:d3	NONE	4	1	0	DRY|STAGE|VALUE_AMOUNT	chey@3:d2[DRY|STAGE];qokoiin@4:d1[NONE];qotcheol@6:d1[NONE];choror@7:d2[VALUE_AMOUNT]	shol@2:d3	NONE	4	1	0	1	ACTIVE_172_SURFACES	0	0
G768-T0300	chor	f56v	f56	f56v.6	6	H	A	1	2	2	3	MIDDLE	0.500000	0	1	0	0	chokchol chor ckhos	NONE	chokchol@1:d1[NONE];ckhos@3:d1[NONE]	NONE	NONE	2	0	0	NONE	chokchol@1:d1[NONE];ckhos@3:d1[NONE]	NONE	NONE	2	0	0	NONE	chokchol@1:d1[NONE];ckhos@3:d1[NONE]	NONE	NONE	2	0	0	NONE	chokchol@1:d1[NONE];ckhos@3:d1[NONE]	NONE	NONE	2	0	0	NONE	chokchol@1:d1[NONE];ckhos@3:d1[NONE]	NONE	NONE	2	0	0	NONE	chokchol@1:d1[NONE];ckhos@3:d1[NONE]	NONE	NONE	2	0	0	NONE	chokchol@1:d1[NONE]	ckhos@3:d1	NONE	1	1	0	NONE	chokchol@1:d1[NONE]	ckhos@3:d1	NONE	1	1	0	NONE	chokchol@1:d1[NONE]	ckhos@3:d1	NONE	1	1	0	1	ACTIVE_172_SURFACES	0	0
G768-T0301	chor	f58r	f58	f58r.29	29	S	A	3	7	7	13	MIDDLE	0.500000	0	0	0	0	odalar cheor sar alol daly cheom chor ar aldam chal cheal r omy	NONE	cheom@6:d1[NONE];ar@8:d1[NONE]	NONE	NONE	2	0	0	STAGE|VALUE_AMOUNT	daly@5:d2[STAGE|VALUE_AMOUNT];cheom@6:d1[NONE];ar@8:d1[NONE];chal@10:d3[NONE]	NONE	alol@4:d3	4	0	1	DRY|STAGE|VALUE_AMOUNT|H2	odalar@1:d6[NONE];cheor@2:d5[DRY|VALUE_AMOUNT];sar@3:d4[H2];daly@5:d2[STAGE|VALUE_AMOUNT];cheom@6:d1[NONE];ar@8:d1[NONE];chal@10:d3[NONE];cheal@11:d4[DRY|STAGE]	NONE	alol@4:d3	8	0	1	NONE	cheom@6:d1[NONE];ar@8:d1[NONE]	NONE	NONE	2	0	0	STAGE|VALUE_AMOUNT	daly@5:d2[STAGE|VALUE_AMOUNT];cheom@6:d1[NONE];ar@8:d1[NONE];chal@10:d3[NONE]	NONE	alol@4:d3	4	0	1	DRY|STAGE|VALUE_AMOUNT|H2	odalar@1:d6[NONE];sar@3:d4[H2];daly@5:d2[STAGE|VALUE_AMOUNT];cheom@6:d1[NONE];ar@8:d1[NONE];chal@10:d3[NONE];cheal@11:d4[DRY|STAGE]	cheor@2:d5	alol@4:d3	7	1	1	NONE	ar@8:d1[NONE]	cheom@6:d1	NONE	1	1	0	STAGE|VALUE_AMOUNT	daly@5:d2[STAGE|VALUE_AMOUNT];ar@8:d1[NONE]	cheom@6:d1;chal@10:d3	alol@4:d3	2	2	1	DRY|STAGE|VALUE_AMOUNT|H2	odalar@1:d6[NONE];sar@3:d4[H2];daly@5:d2[STAGE|VALUE_AMOUNT];ar@8:d1[NONE];cheal@11:d4[DRY|STAGE]	cheor@2:d5;cheom@6:d1;chal@10:d3	alol@4:d3	5	3	1	1	ACTIVE_172_SURFACES	0	0
G768-T0302	dair	f58r	f58	f58r.30	30	S	A	3	6	6	10	MIDDLE	0.555556	0	0	0	0	ytor ar alom qokalor chdy dair chody cheol okolchy otaldy	DRY|STAGE	chdy@5:d1[DRY|STAGE]	NONE	NONE	1	0	0	DRY|STAGE	alom@3:d3[NONE];qokalor@4:d2[NONE];chdy@5:d1[DRY|STAGE];cheol@8:d2[DRY];okolchy@9:d3[NONE]	NONE	NONE	5	0	0	DRY|STAGE	ytor@1:d5[NONE];ar@2:d4[NONE];alom@3:d3[NONE];qokalor@4:d2[NONE];chdy@5:d1[DRY|STAGE];cheol@8:d2[DRY];okolchy@9:d3[NONE]	NONE	NONE	7	0	0	DRY|STAGE	chdy@5:d1[DRY|STAGE]	NONE	NONE	1	0	0	DRY|STAGE	alom@3:d3[NONE];qokalor@4:d2[NONE];chdy@5:d1[DRY|STAGE];cheol@8:d2[DRY];okolchy@9:d3[NONE]	NONE	NONE	5	0	0	DRY|STAGE	ytor@1:d5[NONE];ar@2:d4[NONE];alom@3:d3[NONE];qokalor@4:d2[NONE];chdy@5:d1[DRY|STAGE];cheol@8:d2[DRY];okolchy@9:d3[NONE]	NONE	NONE	7	0	0	DRY|STAGE	chdy@5:d1[DRY|STAGE]	NONE	NONE	1	0	0	DRY|STAGE	alom@3:d3[NONE];qokalor@4:d2[NONE];chdy@5:d1[DRY|STAGE];cheol@8:d2[DRY];okolchy@9:d3[NONE]	NONE	NONE	5	0	0	DRY|STAGE	ytor@1:d5[NONE];alom@3:d3[NONE];qokalor@4:d2[NONE];chdy@5:d1[DRY|STAGE];cheol@8:d2[DRY];okolchy@9:d3[NONE]	ar@2:d4	NONE	6	1	0	1	ACTIVE_172_SURFACES	0	0
G768-T0303	dair	f58v	f58	f58v.2	2	S	A	3	1	1	13	FIRST	0.000000	0	0	0	0	dair or aiin tair y qotalody s aiin okeody qotair ar alor orky	NONE	NONE	NONE	NONE	0	0	0	NONE	tair@4:d3[NONE]	NONE	NONE	1	0	0	NONE	tair@4:d3[NONE];y@5:d4[NONE];okeody@9:d8[NONE];qotair@10:d9[NONE];ar@11:d10[NONE];alor@12:d11[NONE];orky@13:d12[NONE]	NONE	NONE	7	0	0	NONE	NONE	NONE	NONE	0	0	0	NONE	NONE	tair@4:d3	NONE	0	1	0	NONE	y@5:d4[NONE];okeody@9:d8[NONE];qotair@10:d9[NONE];ar@11:d10[NONE];alor@12:d11[NONE];orky@13:d12[NONE]	tair@4:d3	NONE	6	1	0	NONE	NONE	NONE	NONE	0	0	0	NONE	NONE	tair@4:d3	NONE	0	1	0	NONE	y@5:d4[NONE];okeody@9:d8[NONE];qotair@10:d9[NONE];alor@12:d11[NONE];orky@13:d12[NONE]	tair@4:d3;ar@11:d10	NONE	5	2	0	1	ACTIVE_172_SURFACES	0	0
