gdt459_address_id	source_event_id	physical_page	register	locus	source_order	owner_de	surface	content_class	decision_tier	semantic_status	selected_recipe_or_whole_class	short_default_de	confidence	decision_evidence	running_surface_event_count	running_selected_recipe_event_count	local_surface_event_count	segmentation_candidate_count	minimal_segmentation_recipe	minimal_segmentation_forms	minimal_segmentation_atom_count	factor_gate_status	portable_factor_rules	amber_factor_rules	blocked_factor_rules	strongest_rival	image_object_id	image_url	review_image_sha256
G459-L073	P1008-E0282	f72r	CELESTIAL	f72r2.26	1514	lokale Kennung für Tierkreis-Ringgruppe E	otalshy	STAR_BEARING_RING_POSITION	B_ATTESTED_RECIPE_NEW_SURFACE	PORTABLE_ADDRESS_FORMULA	OT+AL+Y	DANACH · ZIELORT · POSTEN	HIGH_WORKING	MINIMAL_CONCATENATION_EQUALS_OBSERVED_RECIPE	0	3	1	8	OT+AL+Y	ot|al|shy	3	FACTOR_GREEN_CROSS_PAGE	FOCUS:OWNER<-AL|FOCUS:OWNER<-Y	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L074	P1008-E0283	f72r	CELESTIAL	f72r2.27	1515	lokale Kennung für Tierkreis-Ringgruppe E	okaldy	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	PORTABLE_ADDRESS_FORMULA	OK+AL+DY	SETZEN · ZIELORT · SCHLUSS	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	1	1	1	8	OK+AL+Y	ok|al|dy	3	EXACT_RUNNING_RECIPE	FOCUS:OK<-AL|FOCUS:OK<-Y	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L075	P1008-E0284	f72r	CELESTIAL	f72r2.28	1516	lokale Kennung für Tierkreis-Ringgruppe E	chosar	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	6	HO+S+AR	cho|s|ar	3	FACTOR_GREEN_CROSS_PAGE	FOCUS:S<-AR	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L076	P1008-E0285	f72r	CELESTIAL	f72r2.29	1517	lokale Kennung für Tierkreis-Ringgruppe E	otam	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	PORTABLE_ADDRESS_FORMULA	OT+AM_ADDR	DANACH · HIER	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	5	6	1	2	OT+AM_ADDR	ot|am	2	EXACT_RUNNING_RECIPE	NONE	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L077	P1008-E0286	f72r	CELESTIAL	f72r2.30	1518	lokale Kennung für Tierkreis-Ringgruppe E	ainaly	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	2	AIN+AL+Y	ain|al|y	3	FACTOR_GREEN_CROSS_PAGE	FOCUS:OWNER<-AIN|FOCUS:OWNER<-AL|FOCUS:OWNER<-Y	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L078	P1008-E0287	f72r	CELESTIAL	f72r2.31	1519	lokale Kennung für Tierkreis-Ringgruppe E	okarcham	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	4	OK+AR+CH+AM_ADDR	ok|ar|ch|am	4	FACTOR_GREEN_CROSS_PAGE	FOCUS:OK<-AR	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L079	P1008-E0350	f72r	CELESTIAL	f72r3.2	1582	lokale Kennung für Tierkreis-Ringgruppe G	olkalaiin	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	8	OL+K+AL+AIIN	ol|k|al|aiin	4	FACTOR_GREEN_CROSS_PAGE	FOCUS:K<-AL|FOCUS:K<-AIIN	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L080	P1008-E0351	f72r	CELESTIAL	f72r3.3	1583	lokale Kennung für Tierkreis-Ringgruppe G	olalsy	STAR_BEARING_RING_POSITION	B_ATTESTED_RECIPE_NEW_SURFACE	PORTABLE_ADDRESS_FORMULA	OL+AL+Y	FORTSETZEN · ZIELORT · POSTEN	HIGH_WORKING	MINIMAL_CONCATENATION_EQUALS_OBSERVED_RECIPE	0	1	1	10	OL+AL+Y	ol|al|sy	3	FACTOR_GREEN_CROSS_PAGE	FOCUS:OWNER<-AL|FOCUS:OWNER<-Y	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L081	P1008-E0352	f72r	CELESTIAL	f72r3.4	1584	lokale Kennung für Tierkreis-Ringgruppe G	oraiinam	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	4	OR+AIIN+AM_ADDR	or|aiin|am	3	FACTOR_GREEN_CROSS_PAGE	FOCUS:OWNER<-OR|FOCUS:OWNER<-AIIN	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L082	P1008-E0353	f72r	CELESTIAL	f72r3.5	1585	lokale Kennung für Tierkreis-Ringgruppe G	osarsheeeo	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	0	NONE	NONE	0	NOT_TESTED_NO_SEGMENTATION	NONE	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L083	P1008-E0354	f72r	CELESTIAL	f72r3.6	1586	lokale Kennung für Tierkreis-Ringgruppe G	oto	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	PORTABLE_ADDRESS_FORMULA	OT+O	DANACH · AUSFÜHRUNG	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	1	2	1	2	OT+O	ot|o	2	EXACT_RUNNING_RECIPE	NONE	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L084	P1008-E0355	f72r	CELESTIAL	f72r3.6	1587	lokale Kennung für Tierkreis-Ringgruppe G	aiin	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	PORTABLE_ADDRESS_FORMULA	AIIN	WERT	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	55	155	1	2	AIIN	aiin	1	EXACT_RUNNING_RECIPE	FOCUS:OWNER<-AIIN	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L085	P1008-E0356	f72r	CELESTIAL	f72r3.7	1588	lokale Kennung für Tierkreis-Ringgruppe G	opoiiinoin	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	0	NONE	NONE	0	NOT_TESTED_NO_SEGMENTATION	NONE	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L086	P1008-E0357	f72r	CELESTIAL	f72r3.7	1589	lokale Kennung für Tierkreis-Ringgruppe G	al	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	PORTABLE_ADDRESS_FORMULA	AL	ZIELORT	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	28	75	1	2	AL	al	1	EXACT_RUNNING_RECIPE	FOCUS:OWNER<-AL	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L087	P1008-E0358	f72r	CELESTIAL	f72r3.7	1590	lokale Kennung für Tierkreis-Ringgruppe G	ches	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	PORTABLE_ADDRESS_FORMULA	CH+E+S	NEHMEN · GRAD I · WÄHLEN	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	6	6	2	0	NONE	NONE	0	EXACT_RUNNING_RECIPE	NONE	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L088	P1008-E0359	f72r	CELESTIAL	f72r3.8	1591	lokale Kennung für Tierkreis-Ringgruppe G	ypaiin	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	0	NONE	NONE	0	NOT_TESTED_NO_SEGMENTATION	NONE	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L089	P1008-E0360	f72r	CELESTIAL	f72r3.8	1592	lokale Kennung für Tierkreis-Ringgruppe G	alaly	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	4	AL+AL+Y	al|al|y	3	FACTOR_GREEN_CROSS_PAGE	FOCUS:OWNER<-AL|FOCUS:OWNER<-AL|FOCUS:OWNER<-Y	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L090	P1008-E0361	f72r	CELESTIAL	f72r3.9	1593	lokale Kennung für Tierkreis-Ringgruppe G	oteey	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	PORTABLE_ADDRESS_FORMULA	OT+EE+Y	DANACH · GRAD II · POSTEN	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	16	22	1	0	NONE	NONE	0	EXACT_RUNNING_RECIPE	NONE	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L091	P1008-E0362	f72r	CELESTIAL	f72r3.9	1594	lokale Kennung für Tierkreis-Ringgruppe G	daiin	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	PORTABLE_ADDRESS_FORMULA	AIIN	WERT	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	100	155	1	3	AIIN	daiin	1	EXACT_RUNNING_RECIPE	FOCUS:OWNER<-AIIN	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L092	P1008-E0363	f72r	CELESTIAL	f72r3.10	1595	lokale Kennung für Tierkreis-Ringgruppe G	oeeodaiin	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	0	NONE	NONE	0	NOT_TESTED_NO_SEGMENTATION	NONE	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L093	P1008-E0364	f72r	CELESTIAL	f72r3.11	1596	lokale Kennung für Tierkreis-Ringgruppe G	ofsholdy	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	0	NONE	NONE	0	NOT_TESTED_NO_SEGMENTATION	NONE	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L094	P1008-E0365	f72r	CELESTIAL	f72r3.12	1597	lokale Kennung für Tierkreis-Ringgruppe G	opoeey	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	0	NONE	NONE	0	NOT_TESTED_NO_SEGMENTATION	NONE	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L095	P1008-E0366	f72r	CELESTIAL	f72r3.12	1598	lokale Kennung für Tierkreis-Ringgruppe G	okaiin	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	PORTABLE_ADDRESS_FORMULA	OK+AIIN	SETZEN · WERT	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	23	64	3	4	OK+AIIN	ok|aiin	2	EXACT_RUNNING_RECIPE	FOCUS:OK<-AIIN	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L096	P1008-E0367	f72r	CELESTIAL	f72r3.13	1599	lokale Kennung für Tierkreis-Ringgruppe G	ykolairol	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	4	Y+K+OL+AIR+OL	y|k|ol|air|ol	5	FACTOR_GREEN_CROSS_PAGE	FOCUS:K<-Y|FOCUS:K<-AIR	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L097	P1008-E0409	f72r	CELESTIAL	f72r3.15	1641	lokale Kennung für Tierkreis-Ringgruppe H	oralkam	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	4	OR+AL+K+AM_ADDR	or|al|k|am	4	FACTOR_GREEN_CROSS_PAGE	FOCUS:K<-OR|FOCUS:K<-AL	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L098	P1008-E0410	f72r	CELESTIAL	f72r3.16	1642	lokale Kennung für Tierkreis-Ringgruppe H	ytairal	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	2	Y+T+AIR+AL	y|t|air|al	4	FACTOR_GREEN_CROSS_PAGE	FOCUS:T<-Y|FOCUS:T<-AIR|FOCUS:T<-AL	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L099	P1008-E0411	f72r	CELESTIAL	f72r3.17	1643	lokale Kennung für Tierkreis-Ringgruppe H	oeeesaiin	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	0	NONE	NONE	0	NOT_TESTED_NO_SEGMENTATION	NONE	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L100	P1008-E0412	f72r	CELESTIAL	f72r3.18	1644	lokale Kennung für Tierkreis-Ringgruppe H	ory	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	PORTABLE_ADDRESS_FORMULA	OR+Y	EINHEIT · POSTEN	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	1	3	1	2	OR+Y	or|y	2	EXACT_RUNNING_RECIPE	FOCUS:OWNER<-OR|FOCUS:OWNER<-Y	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L101	P1008-E0413	f72r	CELESTIAL	f72r3.19	1645	lokale Kennung für Tierkreis-Ringgruppe H	ochey	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	PORTABLE_ADDRESS_FORMULA	O+CH+E+Y	AUSFÜHRUNG · NEHMEN · GRAD I · POSTEN	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	1	1	1	1	O+Y	o|chey	2	EXACT_RUNNING_RECIPE	FOCUS:OWNER<-Y	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L102	P1008-E0414	f72r	CELESTIAL	f72r3.19	1646	lokale Kennung für Tierkreis-Ringgruppe H	fydy	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	0	NONE	NONE	0	NOT_TESTED_NO_SEGMENTATION	NONE	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L103	P1008-E0415	f72r	CELESTIAL	f72r3.20	1647	lokale Kennung für Tierkreis-Ringgruppe H	of	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	0	NONE	NONE	0	NOT_TESTED_NO_SEGMENTATION	NONE	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L104	P1008-E0416	f72r	CELESTIAL	f72r3.20	1648	lokale Kennung für Tierkreis-Ringgruppe H	o	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	PORTABLE_ADDRESS_FORMULA	O	AUSFÜHRUNG	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	19	28	2	1	O	o	1	EXACT_RUNNING_RECIPE	NONE	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L105	P1008-E0417	f72r	CELESTIAL	f72r3.20	1649	lokale Kennung für Tierkreis-Ringgruppe H	eeesaly	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	0	NONE	NONE	0	NOT_TESTED_NO_SEGMENTATION	NONE	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L106	P1008-E0418	f72r	CELESTIAL	f72r3.21	1650	lokale Kennung für Tierkreis-Ringgruppe H	ykaraiin	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	4	Y+K+AR+AIIN	y|k|ar|aiin	4	FACTOR_GREEN_CROSS_PAGE	FOCUS:K<-Y|FOCUS:K<-AR|FOCUS:K<-AIIN	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L107	P1008-E0419	f72r	CELESTIAL	f72r3.21	1651	lokale Kennung für Tierkreis-Ringgruppe H	airal	STAR_BEARING_RING_POSITION	C_SHORT_OR_REPEATED_COMPOSITION	PROVISIONAL_ADDRESS_FORMULA	AIR+AL	BAHN · ZIELORT	MEDIUM_CREATIVE	TWO_ATOM_CONCATENATION_OR_REPEATED_LOCAL_FORM	0	0	1	2	AIR+AL	air|al	2	FACTOR_AMBER_LOCAL_APPENDIX	FOCUS:OWNER<-AL	FOCUS:OWNER<-AIR	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L108	P1008-E0420	f72r	CELESTIAL	f72r3.22	1652	lokale Kennung für Tierkreis-Ringgruppe H	okalar	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	PORTABLE_ADDRESS_FORMULA	OK+AL+AR	SETZEN · ZIELORT · AUSGANG	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	1	1	2	8	OK+AL+AR	ok|al|ar	3	EXACT_RUNNING_RECIPE	FOCUS:OK<-AL|FOCUS:OK<-AR	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
