event_serial	page	locus	record_unit_id	field_id	statement_id	exact_card_id	surface_display_only	literal_exact_card_layer	v71_whole_plant_owner	owner_status	default_slot_type	concrete_german_default	source_layer	known_card	known_formal_prompt	parse_status	terminal_status	working_confidence	confidence_label	confidence_scope	strongest_alternative	contradiction	v70_image_constraint	semantic_ceiling
46	f11r	f11r.1	H3	F007	H3-S002	577c03a928d674d420d7	shoyty	EXACT_CARD_ID=577c03a928d674d420d7 | SURFACE_DISPLAY_ONLY=shoyty | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PAGE_OWNER_ONLY	RESERVE_ARGUMENT	Behalte einen Teil der frischen Blüten für die zweite Zubereitung zurück.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.39	LOW_MEDIUM_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	einen Blütenkopf als Referenzfraktion H3-R02 zurücklegen.	keine Leiterlinie weist diesem Feld den genannten Pflanzenteil sichtbar zu.	NARROW_SPECIES_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
47	f11r	f11r.4	H3	F008	H3-S003	d665560c8ff80799a82c	dchol	EXACT_CARD_ID=d665560c8ff80799a82c | SURFACE_DISPLAY_ONLY=dchol | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PAGE_OWNER_ONLY	ACTIVE_ITEM_ARGUMENT	Nimm den ersten klaren Auszug wieder auf.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.45	LOW_MEDIUM_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Filtrat H3-P01 wieder aufnehmen.	der konkrete Wert ist ein occurrence-spezifischer Masterexemplar-Default; das Bild stützt nur den Ganzpflanzenartikel.	NARROW_SPECIES_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
48	f11r	f11r.4	H3	F008	H3-S003	b921a237be883a820352	chy	EXACT_CARD_ID=b921a237be883a820352 | SURFACE_DISPLAY_ONLY=chy | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PAGE_OWNER_ONLY	PORTION_ACTION	Nimm davon einen Anteil.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.45	LOW_MEDIUM_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	drei gleiche Probengläser bereitstellen.	der konkrete Wert ist ein occurrence-spezifischer Masterexemplar-Default; das Bild stützt nur den Ganzpflanzenartikel.	NARROW_SPECIES_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
49	f11r	f11r.4	H3	F008	H3-S003	b2812c8283c3a62438bd	kchy	EXACT_CARD_ID=b2812c8283c3a62438bd | SURFACE_DISPLAY_ONLY=kchy | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PAGE_OWNER_ONLY	USE_ACTION	Gib ihn als Trank.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.35	LOW_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Filtrat auf die Probengläser verteilen.	Indikation, Gebrauch und Zielstelle sind nicht abgebildet.	NARROW_SPECIES_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
50	f11r	f11r.4	H3	F008	H3-S003	b921a237be883a820352	dy	EXACT_CARD_ID=b921a237be883a820352 | SURFACE_DISPLAY_ONLY=dy | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PAGE_OWNER_ONLY	INDICATION_ARGUMENT	Verwende ihn bei bedrücktem Gemüt und beschwerter Brust.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.35	LOW_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Farbton und Niederschlag je Glas vermerken.	Indikation, Gebrauch und Zielstelle sind nicht abgebildet.	NARROW_SPECIES_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
51	f11r	f11r.4	H3	F008	H3-S003	2f1c5e56e8f0ff459065	daiin	EXACT_CARD_ID=2f1c5e56e8f0ff459065 | SURFACE_DISPLAY_ONLY=daiin | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=MASS? | KNOWN_FORMAL=VORGABEPARAMETER? | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=MNEMONIC_AND_FORMAL_CHANNELS	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PAGE_OWNER_ONLY	MEASURE_ARGUMENT	Gib nur das im Exemplar vorgeschriebene kleine Maß.	KNOWN_CARD_AND_FORMAL_WITH_EXEMPLAR_FILL	MASS?	VORGABEPARAMETER?	UNIQUE_CONVERGENT_CHANNELS	NONCLOSE	0.66	MEDIUM_HIGH_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Sollmenge je Probenglas buchen.	MASS? ist nur der bestehende unsichere Ganzkarten-Merksatz, keine bestätigte Wortbedeutung; VORGABEPARAMETER? ist eine formale Slotanweisung, keine Übersetzung.	NARROW_SPECIES_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
52	f11r	f11r.7	H3	F009	H3-S004	a48efd6c4491a046ba78	qotchy	EXACT_CARD_ID=a48efd6c4491a046ba78 | SURFACE_DISPLAY_ONLY=qotchy | OPAQUE_FORMULA=FRAME_OT(OPAQUE_PAYLOAD) | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PAGE_OWNER_ONLY	RESERVE_ARGUMENT	Nimm die zurückbehaltenen Blüten.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.39	LOW_MEDIUM_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Blattfraktion H3-R03 als neue Charge eröffnen.	keine Leiterlinie weist diesem Feld den genannten Pflanzenteil sichtbar zu.	NARROW_SPECIES_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
53	f11r	f11r.7	H3	F009	H3-S004	322281bd391aa621f568	okchol	EXACT_CARD_ID=322281bd391aa621f568 | SURFACE_DISPLAY_ONLY=okchol | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PAGE_OWNER_ONLY	MEDIUM_ACTION	Erwärme sie in Olivenöl.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.35	LOW_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Blätter warm in Wasser ausziehen.	Medium, Wasser, Wein, Öl, Honig, Tuch oder Gefäß sind nicht abgebildet.	NARROW_SPECIES_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
54	f11r	f11r.7	H3	F009	H3-S004	e0b630cb1b5df5e7105b	cthy	EXACT_CARD_ID=e0b630cb1b5df5e7105b | SURFACE_DISPLAY_ONLY=cthy | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=BEREIT? | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=EXACT_WORKING_MNEMONIC	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PAGE_OWNER_ONLY	READINESS_CONDITION	Halte das Öl, bis der im Exemplar bezeichnete Bereitschaftszustand erreicht ist.	KNOWN_CARD_WITH_EXEMPLAR_FILL	BEREIT?	NONE	UNIQUE_EXACT	NONCLOSE	0.62	MEDIUM_HIGH_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Arbeitsstand H3-P02 als bereit markieren.	BEREIT? ist nur der bestehende unsichere Ganzkarten-Merksatz, keine bestätigte Wortbedeutung.	NARROW_SPECIES_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
55	f11r	f11r.7	H3	F009	H3-S004	b921a237be883a820352	dy	EXACT_CARD_ID=b921a237be883a820352 | SURFACE_DISPLAY_ONLY=dy | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PAGE_OWNER_ONLY	USE_ACTION	Streiche es äußerlich um die Lider, ohne das Auge zu berühren.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.35	LOW_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Blattauszug und Referenzblüte getrennt verwahren.	Indikation, Gebrauch und Zielstelle sind nicht abgebildet.	NARROW_SPECIES_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
56	f55v	f55v.5	H4	F010	H4-S001	b5fcea1eaed06b2f2291	qokaiin	EXACT_CARD_ID=b5fcea1eaed06b2f2291 | SURFACE_DISPLAY_ONLY=qokaiin | OPAQUE_FORMULA=SET(<ARG_AIIN>) | KNOWN_CARD=NONE | KNOWN_FORMAL=STANDARDSLOT_SETZEN | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=STRICT_FORMAL_PROMPT_NO_WORD_VALUE	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PAGE_OWNER_ONLY	REGISTER_ACTION	Setze für die ganze Pflanze einen ersten Zubereitungsposten im Register an.	KNOWN_FORMAL_WITH_EXEMPLAR_FILL	NONE	STANDARDSLOT_SETZEN	UNIQUE_FORMAL_ONLY	NONCLOSE	0.66	MEDIUM_HIGH_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	formalen Standardslot für Blattposten H4-R01 setzen.	STANDARDSLOT_SETZEN ist eine formale Slotanweisung, keine Übersetzung.	NARROW_SPECIES_VISIBLE_WOUND_AND_VISIBLE_PROCESS_DEFAULTS_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
57	f55v	f55v.5	H4	F010	H4-S001	2f1c5e56e8f0ff459065	chaiin	EXACT_CARD_ID=2f1c5e56e8f0ff459065 | SURFACE_DISPLAY_ONLY=chaiin | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=MASS? | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=MNEMONIC_AND_FORMAL_CHANNELS	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PAGE_OWNER_ONLY	MEASURE_ARGUMENT	Nimm das vorgeschriebene Maß der breiten Blätter.	KNOWN_CARD_WITH_EXEMPLAR_FILL	MASS?	NONE	UNIQUE_EXACT	NONCLOSE	0.62	MEDIUM_HIGH_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Sollmenge frischer breiter Blätter buchen.	MASS? ist nur der bestehende unsichere Ganzkarten-Merksatz, keine bestätigte Wortbedeutung.	NARROW_SPECIES_VISIBLE_WOUND_AND_VISIBLE_PROCESS_DEFAULTS_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
58	f55v	f55v.5	H4	F010	H4-S001	403c1592f918c8f23b88	ykain	EXACT_CARD_ID=403c1592f918c8f23b88 | SURFACE_DISPLAY_ONLY=ykain | OPAQUE_FORMULA=OPAQUE_PAYLOAD + <ARG_AIN> | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PAGE_OWNER_ONLY	PREPARATION_ACTION	Wasche und zerstoße die Blätter grob.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.45	LOW_MEDIUM_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Blätter waschen und grob schneiden.	der konkrete Wert ist ein occurrence-spezifischer Masterexemplar-Default; das Bild stützt nur den Ganzpflanzenartikel.	NARROW_SPECIES_VISIBLE_WOUND_AND_VISIBLE_PROCESS_DEFAULTS_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
59	f55v	f55v.5	H4	F010	H4-S001	d929a14ec45749b2e805	ykan	EXACT_CARD_ID=d929a14ec45749b2e805 | SURFACE_DISPLAY_ONLY=ykan | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PAGE_OWNER_ONLY	MEDIUM_ACTION	Gib milden Weißwein hinzu.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.35	LOW_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Schnittgut in Wasser mazerieren.	Medium, Wasser, Wein, Öl, Honig, Tuch oder Gefäß sind nicht abgebildet.	NARROW_SPECIES_VISIBLE_WOUND_AND_VISIBLE_PROCESS_DEFAULTS_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
60	f55v	f55v.5	H4	F010	H4-S001	97cc9ac109148723c472	ody	EXACT_CARD_ID=97cc9ac109148723c472 | SURFACE_DISPLAY_ONLY=ody | OPAQUE_FORMULA=CLOSE(OPAQUE_PAYLOAD) | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=TERMINAL | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PAGE_OWNER_ONLY	CLOSURE_ACTION	Verschließe das Gefäß, lasse es kühl ziehen und schließe den Posten.	FORMAL_CLOSURE_MARKER_WITH_EXEMPLAR_FILL	NONE	NONE	UNPARSED_EXEMPLAR	TERMINAL	0.55	MEDIUM_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	erste Blattflotte absetzen lassen und Feld schließen.	der Schlussmarker stützt nur Feldabschluss, nicht die konkrete Schlussaktion.	NARROW_SPECIES_VISIBLE_WOUND_AND_VISIBLE_PROCESS_DEFAULTS_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
61	f55v	f55v.5	H4	F011	H4-S002	2f1c5e56e8f0ff459065	daiin	EXACT_CARD_ID=2f1c5e56e8f0ff459065 | SURFACE_DISPLAY_ONLY=daiin | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=MASS? | KNOWN_FORMAL=VORGABEPARAMETER? | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=MNEMONIC_AND_FORMAL_CHANNELS	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PAGE_OWNER_ONLY	MEASURE_ARGUMENT	Miss eine Portion des Ansatzes ab.	KNOWN_CARD_AND_FORMAL_WITH_EXEMPLAR_FILL	MASS?	VORGABEPARAMETER?	UNIQUE_CONVERGENT_CHANNELS	NONCLOSE	0.66	MEDIUM_HIGH_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Sollmenge aus H4-P01 abteilen.	MASS? ist nur der bestehende unsichere Ganzkarten-Merksatz, keine bestätigte Wortbedeutung; VORGABEPARAMETER? ist eine formale Slotanweisung, keine Übersetzung.	NARROW_SPECIES_VISIBLE_WOUND_AND_VISIBLE_PROCESS_DEFAULTS_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
62	f55v	f55v.5	H4	F011	H4-S002	6f7ff8287eddf4da9fdb	chedy	EXACT_CARD_ID=6f7ff8287eddf4da9fdb | SURFACE_DISPLAY_ONLY=chedy | OPAQUE_FORMULA=VARIANT_D(OPAQUE_PAYLOAD) | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PAGE_OWNER_ONLY	PREPARATION_ACTION	Wringe sie durch Leinentuch und lasse den Auszug klar absetzen.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.45	LOW_MEDIUM_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	weichen Blattrest aus der Flotte heben.	der konkrete Wert ist ein occurrence-spezifischer Masterexemplar-Default; das Bild stützt nur den Ganzpflanzenartikel.	NARROW_SPECIES_VISIBLE_WOUND_AND_VISIBLE_PROCESS_DEFAULTS_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
63	f55v	f55v.5	H4	F011	H4-S002	e026af581c99322fbd46	talam	EXACT_CARD_ID=e026af581c99322fbd46 | SURFACE_DISPLAY_ONLY=talam | OPAQUE_FORMULA=CLOSE_B3(OPAQUE_PAYLOAD) | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=TERMINAL | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PAGE_OWNER_ONLY	CLOSURE_ACTION	Verwahre den klaren Auszug und schließe die getrennten Restfraktionen.	FORMAL_CLOSURE_MARKER_WITH_EXEMPLAR_FILL	NONE	NONE	UNPARSED_EXEMPLAR	TERMINAL	0.55	MEDIUM_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Rest pressen, Flüssigkeit seihen und beide Fraktionen schließen.	der Schlussmarker stützt nur Feldabschluss, nicht die konkrete Schlussaktion.	NARROW_SPECIES_VISIBLE_WOUND_AND_VISIBLE_PROCESS_DEFAULTS_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
64	f55v	f55v.11	H4	F012	H4-S003	f7dc90b2c31fd341f0a4	ykaiin	EXACT_CARD_ID=f7dc90b2c31fd341f0a4 | SURFACE_DISPLAY_ONLY=ykaiin | OPAQUE_FORMULA=OPAQUE_PAYLOAD + <ARG_AIIN> | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PAGE_OWNER_ONLY	USE_ACTION	Wasche eine unreine äußere Wunde.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.35	LOW_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	zweite Blattfraktion H4-R02 eröffnen.	Indikation, Gebrauch und Zielstelle sind nicht abgebildet.	NARROW_SPECIES_VISIBLE_WOUND_AND_VISIBLE_PROCESS_DEFAULTS_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
65	f55v	f55v.11	H4	F012	H4-S003	807591efc3d3f7ddbfab	cheoar	EXACT_CARD_ID=807591efc3d3f7ddbfab | SURFACE_DISPLAY_ONLY=cheoar | OPAQUE_FORMULA=OPAQUE_PAYLOAD + <ARG_AR> | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PAGE_OWNER_ONLY	ACTIVE_ITEM_ARGUMENT	Verwende dafür den klaren Auszug.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.45	LOW_MEDIUM_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	zweite Fraktion mit frischem Wasser waschen.	der konkrete Wert ist ein occurrence-spezifischer Masterexemplar-Default; das Bild stützt nur den Ganzpflanzenartikel.	NARROW_SPECIES_VISIBLE_WOUND_AND_VISIBLE_PROCESS_DEFAULTS_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
66	f55v	f55v.11	H4	F012	H4-S003	2c1a5fd92b9e3c762242	cheeky	EXACT_CARD_ID=2c1a5fd92b9e3c762242 | SURFACE_DISPLAY_ONLY=cheeky | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PAGE_OWNER_ONLY	FREQUENCY_ARGUMENT	Wasche einmal oder so oft, wie das örtliche Exemplar vorschreibt.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.45	LOW_MEDIUM_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Fraktion warm mazerieren.	der konkrete Wert ist ein occurrence-spezifischer Masterexemplar-Default; das Bild stützt nur den Ganzpflanzenartikel.	NARROW_SPECIES_VISIBLE_WOUND_AND_VISIBLE_PROCESS_DEFAULTS_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
67	f55v	f55v.11	H4	F012	H4-S003	1b1ffdd869fb1429ad03	oldy	EXACT_CARD_ID=1b1ffdd869fb1429ad03 | SURFACE_DISPLAY_ONLY=oldy | OPAQUE_FORMULA=CLOSE(FRAME_O(LINK)) | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=TERMINAL | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PAGE_OWNER_ONLY	CLOSURE_ACTION	Beende diesen Gebrauch und schließe den Posten.	FORMAL_CLOSURE_MARKER_WITH_EXEMPLAR_FILL	NONE	NONE	UNPARSED_EXEMPLAR	TERMINAL	0.55	MEDIUM_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	zweite Blattflotte H4-P03 seihen und schließen.	der Schlussmarker stützt nur Feldabschluss, nicht die konkrete Schlussaktion.	NARROW_SPECIES_VISIBLE_WOUND_AND_VISIBLE_PROCESS_DEFAULTS_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
68	f55v	f55v.11	H4	F013	H4-S004	2f1c5e56e8f0ff459065	aiin	EXACT_CARD_ID=2f1c5e56e8f0ff459065 | SURFACE_DISPLAY_ONLY=aiin | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=MASS? | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=MNEMONIC_AND_FORMAL_CHANNELS	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PAGE_OWNER_ONLY	MEASURE_ARGUMENT	Nimm ein vorgeschriebenes Maß der zurückbehaltenen Blätter.	KNOWN_CARD_WITH_EXEMPLAR_FILL	MASS?	NONE	UNIQUE_EXACT	NONCLOSE	0.62	MEDIUM_HIGH_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Sollmenge der zweiten Flotte buchen.	MASS? ist nur der bestehende unsichere Ganzkarten-Merksatz, keine bestätigte Wortbedeutung.	NARROW_SPECIES_VISIBLE_WOUND_AND_VISIBLE_PROCESS_DEFAULTS_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
