event_id	page	record	statement_id	locus	owner_de	owner_renderer_tray	semantic_family	component_recipe	semantic_reading_de	exact_subfamilies	exact_card_selection_layer	default_exact_card	observed_exact_card	card_default_correct	surface_selection_layer	default_surface	observed_surface	surface_default_correct	exception_kind	final_copy_instruction_de
E139	f81v	B1	B1-S011	f81v.18	gemeinsame zweireihige Figuren-/Beckenstation	OT05	SEM073	CKH+Y	DURCHLASS · DIES	1	UNIQUE_EXACT_CARD	PROC075	PROC075	YES	GLOBAL_CARD_FORM	chckhy	chckhy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E140	f81v	B1	B1-S011	f81v.18	gemeinsame zweireihige Figuren-/Beckenstation	OT05	SEM008	OK+Y	ANSETZEN · DIES	2	LOCUS_BOUNDARY_PRIOR	PROC008	PROC008	YES	GLOBAL_CARD_FORM	qoky	qoky	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E141	f81v	B1	B1-S012	f81v.21	gemeinsame zweireihige Figuren-/Beckenstation	OT05	SEM082	LSH+O	WASCHEN · GANG	1	UNIQUE_EXACT_CARD	PROC084	PROC084	YES	GLOBAL_CARD_FORM	lsho	lsho	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E142	f81v	B1	B1-S012	f81v.21	gemeinsame zweireihige Figuren-/Beckenstation	OT05	SEM083	OK+E+Y	ANSETZEN · KURZ · DIES	1	UNIQUE_EXACT_CARD	PROC085	PROC085	YES	OWNER_CARD_DEFAULT	qokey	qokey	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E143	f81v	B1	B1-S012	f81v.21	gemeinsame zweireihige Figuren-/Beckenstation	OT05	SEM084	LSH+E+DY	WASCHEN · KURZ · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC086	PROC086	YES	GLOBAL_CARD_FORM	lshedy	lshedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E144	f81v	B1	B1-S013	f81v.21	gemeinsame zweireihige Figuren-/Beckenstation	OT05	SEM084	LSH+E+DY	WASCHEN · KURZ · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC086	PROC086	YES	GLOBAL_CARD_FORM	lshedy	lshedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E145	f81v	B1	B1-S014	f81v.21	gemeinsame zweireihige Figuren-/Beckenstation	OT05	SEM041	CHD+Y	UMSETZEN · DIES	2	LOCUS_BOUNDARY_PRIOR	PROC042	PROC042	YES	GLOBAL_CARD_FORM	chedy	chedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E146	f81v	B1	B1-S014	f81v.21	gemeinsame zweireihige Figuren-/Beckenstation	OT05	SEM085	SOLK+Y	AUFFANGEN · DIES	1	UNIQUE_EXACT_CARD	PROC087	PROC087	YES	GLOBAL_CARD_FORM	qolky	qolky	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E147	f81v	B1	B1-S014	f81v.21	gemeinsame zweireihige Figuren-/Beckenstation	OT05	SEM086	L+CHD+AL	WEITERLEITEN · UMSETZEN · ZIEL	1	UNIQUE_EXACT_CARD	PROC088	PROC088	YES	GLOBAL_CARD_FORM	lchedal	lchedal	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E148	f81v	B1	B1-S014	f81v.21	gemeinsame zweireihige Figuren-/Beckenstation	OT05	SEM012	OL	FORTSETZEN	2	OWNER_RECORD_SUBFAMILY	PROC013	PROC013	YES	OWNER_CARD_DEFAULT	qol	qol	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E149	f81v	B1	B1-S014	f81v.21	gemeinsame zweireihige Figuren-/Beckenstation	OT05	SEM087	OT+AR	DANACH · QUELLE	1	UNIQUE_EXACT_CARD	PROC089	PROC089	YES	GLOBAL_CARD_FORM	otar	otar	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E150	f81v	B1	B1-S015	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	OT05	SEM088	T+E+Y	EINTRAGEN · KURZ · DIES	1	UNIQUE_EXACT_CARD	PROC090	PROC090	YES	GLOBAL_CARD_FORM	ytey	ytey	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E151	f81v	B1	B1-S015	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	OT05	SEM080	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	2	BOUNDARY_CARD_OVERRIDE	PROC082	PROC091	NO	GLOBAL_CARD_FORM	okchedy	okchedy	YES	CARD_SUBFAMILY_OVERRIDE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E152	f81v	B1	B1-S016	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	OT05	SEM047	OK+AL	ANSETZEN · ZIEL	1	UNIQUE_EXACT_CARD	PROC048	PROC048	YES	GLOBAL_CARD_FORM	qokal	qokal	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E153	f81v	B1	B1-S016	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	OT05	SEM089	OK+EE+Y	ANSETZEN · LANG · DIES	1	UNIQUE_EXACT_CARD	PROC092	PROC092	YES	OWNER_CARD_DEFAULT	okeey	okeey	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E154	f81v	B1	B1-S016	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	OT05	SEM012	OL	FORTSETZEN	2	OWNER_RECORD_SUBFAMILY	PROC013	PROC013	YES	OWNER_CARD_DEFAULT	qol	qol	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E155	f81v	B1	B1-S016	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	OT05	SEM076	SHED+DY	ABSETZEN · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC078	PROC078	YES	OWNER_CARD_DEFAULT	cheedy	cheedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E156	f81v	B1	B1-S017	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	OT05	SEM054	AL	ZIEL	1	UNIQUE_EXACT_CARD	PROC055	PROC055	YES	SURFACE_OVERRIDE	al	sal	NO	SURFACE_OVERRIDE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E157	f81v	B1	B1-S017	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	OT05	SEM090	E+OL	KURZ · FORTSETZEN	1	UNIQUE_EXACT_CARD	PROC093	PROC093	YES	GLOBAL_CARD_FORM	teol	teol	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E158	f81v	B1	B1-S017	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	OT05	SEM074	CHD+DY	UMSETZEN · SCHLUSS	2	LOCUS_BOUNDARY_PRIOR	PROC094	PROC094	YES	GLOBAL_CARD_FORM	dchdy	dchdy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E159	f81v	B1	B1-S018	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	OT05	SEM091	L+Y	WEITERLEITEN · DIES	1	UNIQUE_EXACT_CARD	PROC095	PROC095	YES	GLOBAL_CARD_FORM	ly	ly	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E160	f81v	B1	B1-S018	f81v.27	gemeinsame zweireihige Figuren-/Beckenstation	OT05	SEM092	SH+E+OL	HALTEN · KURZ · FORTSETZEN	1	UNIQUE_EXACT_CARD	PROC096	PROC096	YES	GLOBAL_CARD_FORM	dsheol	dsheol	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E161	f81v	B1	B1-S018	f81v.27	gemeinsame zweireihige Figuren-/Beckenstation	OT05	SEM093	O+IIN	GANG · STUFE	1	UNIQUE_EXACT_CARD	PROC097	PROC097	YES	GLOBAL_CARD_FORM	oiiin	oiiin	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E162	f81v	B1	B1-S018	f81v.27	gemeinsame zweireihige Figuren-/Beckenstation	OT05	SEM094	SOLK+EE+DY	AUFFANGEN · LANG · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC098	PROC098	YES	GLOBAL_CARD_FORM	olkeedy	olkeedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E163	f81v	B1	B1-S019	f81v.27	gemeinsame zweireihige Figuren-/Beckenstation	OT05	SEM076	SHED+DY	ABSETZEN · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC078	PROC078	YES	SURFACE_OVERRIDE	cheedy	tedy	NO	SURFACE_OVERRIDE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E164	f81v	B1	B1-S020	f81v.27	gemeinsame zweireihige Figuren-/Beckenstation	OT05	SEM081	CHK+E+Y	WAERMEN · KURZ · DIES	1	UNIQUE_EXACT_CARD	PROC083	PROC083	YES	GLOBAL_CARD_FORM	cheky	cheky	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E165	f81v	B1	B1-S020	f81v.27	gemeinsame zweireihige Figuren-/Beckenstation	OT05	SEM095	SH+CKH+E+DY	HALTEN · DURCHLASS · KURZ · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC099	PROC099	YES	GLOBAL_CARD_FORM	shckhedy	shckhedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E166	f81v	B1	B1-S021	f81v.27	gemeinsame zweireihige Figuren-/Beckenstation	OT05	SEM054	AL	ZIEL	1	UNIQUE_EXACT_CARD	PROC055	PROC055	YES	SURFACE_OVERRIDE	al	chal	NO	SURFACE_OVERRIDE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E167	f82r	B2	B2-S001	f82r.2	oberes Beckenpaar mit Zylinder	OT06	SEM074	CHD+DY	UMSETZEN · SCHLUSS	2	LOCUS_BOUNDARY_PRIOR	PROC076	PROC076	YES	OWNER_CARD_DEFAULT	dchedy	dchedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E168	f82r	B2	B2-S002	f82r.2	oberes Beckenpaar mit Zylinder	OT06	SEM077	OL+CHD+DY	FORTSETZEN · UMSETZEN · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC079	PROC079	YES	GLOBAL_CARD_FORM	qolchedy	qolchedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E169	f82r	B2	B2-S003	f82r.2	oberes Beckenpaar mit Zylinder	OT06	SEM078	OK+AIN	ANSETZEN · PORTION	1	UNIQUE_EXACT_CARD	PROC080	PROC080	YES	GLOBAL_CARD_FORM	qokain	qokain	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E170	f82r	B2	B2-S003	f82r.2	oberes Beckenpaar mit Zylinder	OT06	SEM018	Y	DIES	1	UNIQUE_EXACT_CARD	PROC019	PROC019	YES	OWNER_CARD_DEFAULT	dy	dy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E171	f82r	B2	B2-S003	f82r.2	oberes Beckenpaar mit Zylinder	OT06	SEM096	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC100	PROC100	YES	GLOBAL_CARD_FORM	qokeedy	qokeedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E172	f82r	B2	B2-S004	f82r.2	oberes Beckenpaar mit Zylinder	OT06	SEM047	OK+AL	ANSETZEN · ZIEL	1	UNIQUE_EXACT_CARD	PROC048	PROC048	YES	GLOBAL_CARD_FORM	qokal	qokal	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E173	f82r	B2	B2-S004	f82r.2	oberes Beckenpaar mit Zylinder	OT06	SEM097	L+CKH+Y	WEITERLEITEN · DURCHLASS · DIES	1	UNIQUE_EXACT_CARD	PROC101	PROC101	YES	GLOBAL_CARD_FORM	lcheckhy	lcheckhy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E174	f82r	B2	B2-S004	f82r.2	oberes Beckenpaar mit Zylinder	OT06	SEM098	L+CHD	WEITERLEITEN · UMSETZEN	1	UNIQUE_EXACT_CARD	PROC102	PROC102	YES	GLOBAL_CARD_FORM	lched	lched	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E175	f82r	B2	B2-S004	f82r.3	oberes Beckenpaar mit Zylinder	OT06	SEM089	OK+EE+Y	ANSETZEN · LANG · DIES	1	UNIQUE_EXACT_CARD	PROC092	PROC092	YES	GLOBAL_CARD_FORM	qokeey	qokeey	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E176	f82r	B2	B2-S004	f82r.3	oberes Beckenpaar mit Zylinder	OT06	SEM099	L+CKH+E+DY	WEITERLEITEN · DURCHLASS · KURZ · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC103	PROC103	YES	GLOBAL_CARD_FORM	lcheckhedy	lcheckhedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E177	f82r	B2	B2-S005	f82r.3	oberes Beckenpaar mit Zylinder	OT06	SEM100	OK+AL+Y	ANSETZEN · ZIEL · DIES	1	UNIQUE_EXACT_CARD	PROC104	PROC104	YES	GLOBAL_CARD_FORM	qokaly	qokaly	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E178	f82r	B2	B2-S005	f82r.3	oberes Beckenpaar mit Zylinder	OT06	SEM101	SOLK+AIIN	AUFFANGEN · MASS	1	UNIQUE_EXACT_CARD	PROC105	PROC105	YES	GLOBAL_CARD_FORM	solkaiin	solkaiin	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E179	f82r	B2	B2-S005	f82r.3	oberes Beckenpaar mit Zylinder	OT06	SEM073	CKH+Y	DURCHLASS · DIES	1	UNIQUE_EXACT_CARD	PROC075	PROC075	YES	GLOBAL_CARD_FORM	chckhy	chckhy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E180	f82r	B2	B2-S005	f82r.3	oberes Beckenpaar mit Zylinder	OT06	SEM037	OK+AIIN	ANSETZEN · MASS	1	UNIQUE_EXACT_CARD	PROC038	PROC038	YES	GLOBAL_CARD_FORM	qokaiin	qokaiin	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E181	f82r	B2	B2-S005	f82r.4	oberes Beckenpaar mit Zylinder	OT06	SEM037	OK+AIIN	ANSETZEN · MASS	1	UNIQUE_EXACT_CARD	PROC038	PROC038	YES	GLOBAL_CARD_FORM	qokaiin	qokaiin	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E182	f82r	B2	B2-S005	f82r.4	oberes Beckenpaar mit Zylinder	OT06	SEM102	O+CTH+E+OL	GANG · BEREIT · KURZ · FORTSETZEN	1	UNIQUE_EXACT_CARD	PROC106	PROC106	YES	GLOBAL_CARD_FORM	octheol	octheol	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E183	f82r	B2	B2-S005	f82r.4	oberes Beckenpaar mit Zylinder	OT06	SEM045	CHK+EE+Y	WAERMEN · LANG · DIES	2	OWNER_RECORD_SUBFAMILY	PROC107	PROC107	YES	GLOBAL_CARD_FORM	chkeey	chkeey	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E184	f82r	B2	B2-S005	f82r.4	oberes Beckenpaar mit Zylinder	OT06	SEM103	L+DY	WEITERLEITEN · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC108	PROC108	YES	GLOBAL_CARD_FORM	ldy	ldy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E185	f82r	B2	B2-S006	f82r.4	oberes Beckenpaar mit Zylinder	OT06	SEM104	OT+EE+Y	DANACH · LANG · DIES	1	UNIQUE_EXACT_CARD	PROC109	PROC109	YES	GLOBAL_CARD_FORM	oteey	oteey	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E186	f82r	B2	B2-S006	f82r.4	oberes Beckenpaar mit Zylinder	OT06	SEM047	OK+AL	ANSETZEN · ZIEL	1	UNIQUE_EXACT_CARD	PROC048	PROC048	YES	GLOBAL_CARD_FORM	qokal	qokal	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E187	f82r	B2	B2-S006	f82r.4	oberes Beckenpaar mit Zylinder	OT06	SEM105	SH+E+CKH+Y	HALTEN · KURZ · DURCHLASS · DIES	1	UNIQUE_EXACT_CARD	PROC110	PROC110	YES	GLOBAL_CARD_FORM	sheckhy	sheckhy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E188	f82r	B2	B2-S006	f82r.4	oberes Beckenpaar mit Zylinder	OT06	SEM008	OK+Y	ANSETZEN · DIES	2	LOCUS_BOUNDARY_PRIOR	PROC008	PROC008	YES	GLOBAL_CARD_FORM	qoky	qoky	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E189	f82r	B2	B2-S007	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	OT07	SEM106	SH+E+DY	HALTEN · KURZ · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC111	PROC111	YES	GLOBAL_CARD_FORM	dshedy	dshedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E190	f82r	B2	B2-S008	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	OT07	SEM107	OT+AIIN	DANACH · MASS	1	UNIQUE_EXACT_CARD	PROC112	PROC112	YES	OWNER_CARD_DEFAULT	sotaiin	sotaiin	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E191	f82r	B2	B2-S008	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	OT07	SEM108	OK+AR	ANSETZEN · QUELLE	1	UNIQUE_EXACT_CARD	PROC113	PROC113	YES	GLOBAL_CARD_FORM	qokar	qokar	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E192	f82r	B2	B2-S008	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	OT07	SEM076	SHED+DY	ABSETZEN · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC078	PROC078	YES	GLOBAL_CARD_FORM	shedy	shedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E193	f82r	B2	B2-S009	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	OT07	SEM109	OL+SH+E+DY	FORTSETZEN · HALTEN · KURZ · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC114	PROC114	YES	GLOBAL_CARD_FORM	solshedy	solshedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E194	f82r	B2	B2-S010	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	OT07	SEM089	OK+EE+Y	ANSETZEN · LANG · DIES	1	UNIQUE_EXACT_CARD	PROC092	PROC092	YES	GLOBAL_CARD_FORM	qokeey	qokeey	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E195	f82r	B2	B2-S010	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	OT07	SEM008	OK+Y	ANSETZEN · DIES	2	LOCUS_BOUNDARY_PRIOR	PROC008	PROC008	YES	GLOBAL_CARD_FORM	qoky	qoky	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E196	f82r	B2	B2-S010	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	OT07	SEM012	OL	FORTSETZEN	2	OWNER_RECORD_SUBFAMILY	PROC115	PROC115	YES	GLOBAL_CARD_FORM	ls	ls	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E197	f82r	B2	B2-S010	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	OT07	SEM030	SH+EE+Y	HALTEN · LANG · DIES	2	OWNER_RECORD_SUBFAMILY	PROC031	PROC031	YES	GLOBAL_CARD_FORM	cheey	cheey	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E198	f82r	B2	B2-S011	f82r.19	mittlere rechte unklare Station	OT08	SEM078	OK+AIN	ANSETZEN · PORTION	1	UNIQUE_EXACT_CARD	PROC080	PROC080	YES	CONTEXT_WRAPPER_RULE	okain	okain	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E199	f82r	B2	B2-S011	f82r.19	mittlere rechte unklare Station	OT08	SEM003	AR	QUELLE	1	UNIQUE_EXACT_CARD	PROC003	PROC003	YES	GLOBAL_CARD_FORM	char	char	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E200	f82r	B2	B2-S011	f82r.19	mittlere rechte unklare Station	OT08	SEM078	OK+AIN	ANSETZEN · PORTION	1	UNIQUE_EXACT_CARD	PROC080	PROC080	YES	OWNER_CARD_DEFAULT	okain	okain	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E201	f82r	B2	B2-S011	f82r.19	mittlere rechte unklare Station	OT08	SEM096	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC100	PROC100	YES	GLOBAL_CARD_FORM	qokeedy	qokeedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E202	f82r	B2	B2-S012	f82r.19	mittlere rechte unklare Station	OT08	SEM110	L+CH+Y	WEITERLEITEN · ABNEHMEN · DIES	1	UNIQUE_EXACT_CARD	PROC116	PROC116	YES	GLOBAL_CARD_FORM	lchy	lchy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E203	f82r	B2	B2-S012	f82r.23	unteres grünes Mehrfigurenbecken	GLOBAL_ONLY	SEM030	SH+EE+Y	HALTEN · LANG · DIES	2	OWNER_RECORD_SUBFAMILY	PROC031	PROC031	YES	GLOBAL_CARD_FORM	cheey	cheey	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E204	f82r	B2	B2-S012	f82r.23	unteres grünes Mehrfigurenbecken	GLOBAL_ONLY	SEM111	CTH+E+Y	BEREIT · KURZ · DIES	1	UNIQUE_EXACT_CARD	PROC117	PROC117	YES	GLOBAL_CARD_FORM	qcthey	qcthey	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E205	f82r	B2	B2-S012	f82r.23	unteres grünes Mehrfigurenbecken	GLOBAL_ONLY	SEM089	OK+EE+Y	ANSETZEN · LANG · DIES	1	UNIQUE_EXACT_CARD	PROC092	PROC092	YES	GLOBAL_CARD_FORM	qokeey	qokeey	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E206	f82r	B2	B2-S012	f82r.23	unteres grünes Mehrfigurenbecken	GLOBAL_ONLY	SEM112	L+EE+Y	WEITERLEITEN · LANG · DIES	1	UNIQUE_EXACT_CARD	PROC118	PROC118	YES	GLOBAL_CARD_FORM	lcheey	lcheey	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
