occurrence_id	page	locus	token_index	ordinal	line_length	position	token_kind	section	language	hand	left_surface	right_surface	left_fused_surface	left_fused_occurrences	right_fused_surface	right_fused_occurrences	left_v35_known	left_v35_meaning_de	right_v35_known	right_v35_meaning_de	right_materia_preparation_head	base_context_class	context_class	materia_subtype	direction_override	label_subrole	structural_tag	token_gloss_de	working_render_de	live_rival_de	all_three_present	line_all_present_exact	all_reader_separate_y	it2a_boundary_class	it2a_matched_surface	rf1b_boundary_class	rf1b_matched_surface
G659-Y109	f21r	f21r.6	4	4	12	MEDIAL	P	H	A	1	kol	ky	koly	1	yky	12	1	heiß; nominal heißes Gut/Material	1	heiß am Anfang des Grades	0	Y_MEDIAL_BIDIRECTIONAL_HINGE	Y_MEDIAL_BIDIRECTIONAL_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=BOTH	; hierzu:	hierzu:	nur linkes Formende oder nur rechter Eintragskopf	1	0	0	MERGE_BOTH	kolyky	MERGE_BOTH	kolyky
G659-Y110	f22r	f22r.5	9	9	10	MEDIAL	P	H	A	1	oky	choldchy	okyy	0	ycholdchy	0	1	heißer Ansatz am Anfang des Grades	0	OPEN	0	Y_MEDIAL_UNRESOLVED_HINGE	Y_MEDIAL_UNRESOLVED_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=UNRESOLVED	hierzu:	hierzu:	gelernter lokaler Trenner ohne deiktische Funktion	1	0	0	SEPARATE	y	MERGE_RIGHT	ycholdchy
G659-Y111	f22r	f22r.6	1	1	3	BOS	P	H	A	1	<BOS>	chokshchy	NONE	0	ychokshchy	0	0	OPEN	0	OPEN	0	Y_BOS_ENTRY	Y_BOS_ENTRY	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=BOS|ROLE=ENTRY_HEAD	Eintrag:	Eintrag:	hierzu / zu derselben Droge, falls ein lokaler Antezedent sichtbar wird	1	0	1	SEPARATE	y	SEPARATE	y
G659-Y112	f22v	f22v.2	2	2	8	MEDIAL	P	H	A	1	daiin	kaiin	daiiny	3	ykaiin	43	1	Grad-/Maßwert III	1	heiß, Grad III	0	Y_MEDIAL_BIDIRECTIONAL_HINGE	Y_MEDIAL_BIDIRECTIONAL_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=BOTH	; hierzu:	hierzu:	nur linkes Formende oder nur rechter Eintragskopf	1	0	0	MERGE_RIGHT	ykaiin	MERGE_RIGHT	ykaiin
G659-Y113	f22v	f22v.5	2	2	4	MEDIAL	P	H	A	1	dor	kcheor	dory	4	ykcheor	1	0	OPEN	0	OPEN	0	Y_MEDIAL_BIDIRECTIONAL_HINGE	Y_MEDIAL_BIDIRECTIONAL_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=BOTH	; hierzu:	hierzu:	nur linkes Formende oder nur rechter Eintragskopf	1	0	0	MERGE_RIGHT	ykcheor	SEPARATE	y
G659-Y114	f23r	f23r.1	8	8	12	MEDIAL	P	H	A	1	opyaiin	yfchy	opyaiiny	0	yyfchy	0	0	OPEN	0	OPEN	0	Y_MEDIAL_UNRESOLVED_HINGE	Y_MEDIAL_UNRESOLVED_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=UNRESOLVED	hierzu:	hierzu:	gelernter lokaler Trenner ohne deiktische Funktion	1	0	0	SEPARATE	y	MERGE_RIGHT	yyfchy
G659-Y115	f23r	f23r.3	3	3	7	MEDIAL	P	H	A	1	ykor	kaiin	ykory	1	ykaiin	43	0	OPEN	1	heiß, Grad III	0	Y_MEDIAL_BIDIRECTIONAL_HINGE	Y_MEDIAL_BIDIRECTIONAL_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=BOTH	; hierzu:	hierzu:	nur linkes Formende oder nur rechter Eintragskopf	1	0	0	MERGE_RIGHT	ykaiin	MERGE_RIGHT	ykaiin
G659-Y116	f23r	f23r.6	2	2	12	MEDIAL	P	H	A	1	tshol	kor	tsholy	0	ykor	5	0	OPEN	1	heiße Drogenportion	1	Y_MEDIAL_RIGHT_REFERENCE	Y_MEDIAL_RIGHT_REFERENCE_MATERIA	1	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ROLE=RIGHT_REFERENCE|RIGHT_CLASS=MATERIA_PREPARATION	hierzu:	hierzu: heiße Drogenportion	plain mechanical right reference; f80v.21 retains its recorded LEFT-close rival	1	0	0	MERGE_RIGHT	ykor	MERGE_RIGHT	ykor
G659-Y117	f23r	f23r.9	9	9	12	MEDIAL	P	H	A	1	qokeees	oly	qokeeesy	0	yoly	0	0	OPEN	0	OPEN	0	Y_MEDIAL_UNRESOLVED_HINGE	Y_MEDIAL_UNRESOLVED_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=UNRESOLVED	hierzu:	hierzu:	gelernter lokaler Trenner ohne deiktische Funktion	1	0	1	SEPARATE	y	SEPARATE	y
G659-Y118	f23v	f23v.11	1	1	8	BOS	P	H	A	1	<BOS>	okaiin	NONE	0	yokaiin	0	0	OPEN	1	heiß, Grad III, im Ansatzrahmen	1	Y_BOS_ENTRY	Y_BOS_ENTRY	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=BOS|ROLE=ENTRY_HEAD	Eintrag:	Eintrag:	hierzu / zu derselben Droge, falls ein lokaler Antezedent sichtbar wird	1	0	0	SEPARATE	y	MERGE_RIGHT	yokaiin
G659-Y119	f24r	f24r.1	3	3	9	MEDIAL	P	H	A	1	or	chor	ory	13	ychor	14	1	Drogenportion	1	Pflanzen-/Reproduktionsteil	1	Y_MEDIAL_BIDIRECTIONAL_HINGE	Y_MEDIAL_BIDIRECTIONAL_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=BOTH	; hierzu:	hierzu:	nur linkes Formende oder nur rechter Eintragskopf	1	0	0	VARIANT_OTHER	NONE	VARIANT_OTHER	NONE
G659-Y120	f25r	f25r.1	4	4	9	MEDIAL	P	H	A	1	daiin	shody	daiiny	3	yshody	0	1	Grad-/Maßwert III	0	OPEN	0	Y_MEDIAL_LEFT_CLOSE	Y_MEDIAL_LEFT_CLOSE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=LEFT	Eintragsteil abgeschlossen	;	rechte Eintragsreferenz bei einem konkreten Folgekörper	1	0	0	VARIANT_OTHER	NONE	SEPARATE	y
G659-Y121	f26r	f26r.3	8	8	12	MEDIAL	P	H	B	2	dal	sheey	daly	24	ysheey	8	1	abgemessene Rohstoffmenge I	1	feucht am Ende des Grades	0	Y_MEDIAL_BIDIRECTIONAL_HINGE	Y_MEDIAL_BIDIRECTIONAL_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=BOTH	; hierzu:	hierzu:	nur linkes Formende oder nur rechter Eintragskopf	1	0	1	SEPARATE	y	SEPARATE	y
G659-Y122	f26v	f26v.2	6	6	12	MEDIAL	P	H	B	2	sar	etedy	sary	7	yetedy	0	1	Samenfraktion I	0	OPEN	0	Y_MEDIAL_LEFT_CLOSE	Y_MEDIAL_LEFT_CLOSE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=LEFT	Eintragsteil abgeschlossen	;	rechte Eintragsreferenz bei einem konkreten Folgekörper	1	0	1	SEPARATE	y	SEPARATE	y
G659-Y123	f27r	f27r.10	4	4	7	MEDIAL	P	H	A	1	s	chy	sy	28	ychy	4	0	OPEN	1	trocken am Anfang des Grades	0	Y_MEDIAL_BIDIRECTIONAL_HINGE	Y_MEDIAL_BIDIRECTIONAL_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=BOTH	; hierzu:	hierzu:	nur linkes Formende oder nur rechter Eintragskopf	1	1	1	SEPARATE	y	SEPARATE	y
G659-Y124	f27r	f27r.5	6	6	8	MEDIAL	P	H	A	1	ar	daiin	ary	15	ydaiin	14	1	Drogenfraktion I	1	Grad-/Maßwert III	0	Y_MEDIAL_BIDIRECTIONAL_HINGE	Y_MEDIAL_BIDIRECTIONAL_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=BOTH	; hierzu:	hierzu:	nur linkes Formende oder nur rechter Eintragskopf	1	0	0	VARIANT_OTHER	NONE	SEPARATE	y
G659-Y125	f28r	f28r.2	4	4	9	MEDIAL	P	H	A	1	cthol	ctheol	ctholy	4	yctheol	0	1	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	0	OPEN	0	Y_MEDIAL_LEFT_CLOSE	Y_MEDIAL_LEFT_CLOSE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=LEFT	Eintragsteil abgeschlossen	;	rechte Eintragsreferenz bei einem konkreten Folgekörper	1	0	0	VARIANT_OTHER	NONE	SEPARATE	y
G659-Y126	f29v	f29v.12	4	4	4	EOS	P	H	A	1	s	<EOS>	sy	28	NONE	0	0	OPEN	0	OPEN	0	Y_EOS_CLOSE	Y_EOS_CLOSE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=EOS|ROLE=ENTRY_CLOSE	Eintrag abgeschlossen	.	postponierter Bezug auf den linken Stoff	1	0	0	SEPARATE	y	MERGE_LEFT	sy
G659-Y127	f2r	f2r.3	3	3	7	MEDIAL	P	H	A	1	cthey	chor	ctheyy	0	ychor	14	1	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	1	Pflanzen-/Reproduktionsteil	1	Y_MEDIAL_RIGHT_REFERENCE	Y_MEDIAL_RIGHT_REFERENCE_MATERIA	1	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ROLE=RIGHT_REFERENCE|RIGHT_CLASS=MATERIA_PREPARATION	hierzu:	hierzu: Pflanzen-/Reproduktionsteil	plain mechanical right reference; f80v.21 retains its recorded LEFT-close rival	1	1	1	SEPARATE	y	SEPARATE	y
G659-Y128	f30v	f30v.6	5	5	5	EOS	P	H	A	1	dair	<EOS>	dairy	2	NONE	0	1	abgemessene Fraktion II	0	OPEN	0	Y_EOS_CLOSE	Y_EOS_CLOSE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=EOS|ROLE=ENTRY_CLOSE	Eintrag abgeschlossen	.	postponierter Bezug auf den linken Stoff	1	0	0	MERGE_LEFT	dairy	MERGE_LEFT	dairy
G659-Y129	f33r	f33r.3	2	2	11	MEDIAL	P	H	B	2	laiin	cheky	laiiny	0	ycheky	0	1	Drogenholz, Typ/Charge III	0	OPEN	0	Y_MEDIAL_UNRESOLVED_HINGE	Y_MEDIAL_UNRESOLVED_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=UNRESOLVED	hierzu:	hierzu:	gelernter lokaler Trenner ohne deiktische Funktion	1	0	1	SEPARATE	y	SEPARATE	y
G659-Y130	f34r	f34r.14	3	3	13	MEDIAL	P	H	B	2	ar	kar	ary	15	ykar	31	1	Drogenfraktion I	1	heiße Drogenfraktion I	1	Y_MEDIAL_BIDIRECTIONAL_HINGE	Y_MEDIAL_BIDIRECTIONAL_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=BOTH	; hierzu:	hierzu:	nur linkes Formende oder nur rechter Eintragskopf	1	0	1	SEPARATE	y	SEPARATE	y
G659-Y131	f35r	f35r.1	4	4	7	MEDIAL	P	H	A	1	choly	choty	cholyy	0	ychoty	0	0	OPEN	0	OPEN	0	Y_MEDIAL_UNRESOLVED_HINGE	Y_MEDIAL_UNRESOLVED_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=UNRESOLVED	hierzu:	hierzu:	gelernter lokaler Trenner ohne deiktische Funktion	1	0	0	VARIANT_OTHER	NONE	MERGE_LEFT	cholyy
G659-Y132	f35v	f35v.19	2	2	5	MEDIAL	P	H	A	1	schokey	keol	schokeyy	0	ykeol	11	0	OPEN	1	heißer Drogenstoff	1	Y_MEDIAL_RIGHT_REFERENCE	Y_MEDIAL_RIGHT_REFERENCE_MATERIA	1	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ROLE=RIGHT_REFERENCE|RIGHT_CLASS=MATERIA_PREPARATION	hierzu:	hierzu: heißer Drogenstoff	plain mechanical right reference; f80v.21 retains its recorded LEFT-close rival	1	0	0	MERGE_RIGHT	ykeol	MERGE_RIGHT	ykeol
G659-Y133	f36r	f36r.6	3	3	8	MEDIAL	P	H	A	1	cthor	kaiiin	cthory	2	ykaiiin	0	1	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	1	heiß, Grad IV	0	Y_MEDIAL_LEFT_CLOSE	Y_MEDIAL_LEFT_CLOSE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=LEFT	Eintragsteil abgeschlossen	;	rechte Eintragsreferenz bei einem konkreten Folgekörper	1	0	0	MERGE_RIGHT	ykaiiin	MERGE_RIGHT	ykaiiin
G659-Y134	f36v	f36v.4	2	2	7	MEDIAL	P	H	A	1	qotchor	ky	qotchory	0	yky	12	1	kalt-trockene Drogenportion	1	heiß am Anfang des Grades	0	Y_MEDIAL_RIGHT_REFERENCE	Y_MEDIAL_RIGHT_REFERENCE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=RIGHT	hierzu:	hierzu:	neuer Unterposten statt deiktischer Bezug	1	0	0	MERGE_RIGHT	yky	VARIANT_OTHER	NONE
G659-Y135	f36v	f36v.8	4	4	6	MEDIAL	P	H	A	1	dol	tydy	doly	4	ytydy	0	1	Materialmaß	0	OPEN	0	Y_MEDIAL_LEFT_CLOSE	Y_MEDIAL_LEFT_CLOSE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=LEFT	Eintragsteil abgeschlossen	;	rechte Eintragsreferenz bei einem konkreten Folgekörper	1	0	0	MERGE_RIGHT	ytydy	VARIANT_OTHER	NONE
G659-Y136	f36v	f36v.9	2	2	4	MEDIAL	P	H	A	1	okaiin	kcholqod	okaiiny	0	ykcholqod	0	1	heiß, Grad III, im Ansatzrahmen	0	OPEN	0	Y_MEDIAL_UNRESOLVED_HINGE	Y_MEDIAL_UNRESOLVED_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=UNRESOLVED	hierzu:	hierzu:	gelernter lokaler Trenner ohne deiktische Funktion	1	0	0	MERGE_RIGHT	ykcholqod	VARIANT_OTHER	NONE
G659-Y137	f37v	f37v.20	1	1	5	BOS	P	H	A	1	<BOS>	choy	NONE	0	ychoy	1	0	OPEN	0	OPEN	0	Y_BOS_ENTRY	Y_BOS_ENTRY	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=BOS|ROLE=ENTRY_HEAD	Eintrag:	Eintrag:	hierzu / zu derselben Droge, falls ein lokaler Antezedent sichtbar wird	1	0	0	VARIANT_OTHER	NONE	MERGE_RIGHT	ychoy
G659-Y138	f39r	f39r.11	4	4	12	MEDIAL	P	H	B	2	aiin	yken	aiiny	2	yyken	0	1	Menge III	0	OPEN	0	Y_MEDIAL_LEFT_CLOSE	Y_MEDIAL_LEFT_CLOSE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=LEFT	Eintragsteil abgeschlossen	;	rechte Eintragsreferenz bei einem konkreten Folgekörper	1	0	1	SEPARATE	y	SEPARATE	y
G659-Y139	f39v	f39v.13	8	8	8	EOS	P	H	B	2	daiiin	<EOS>	daiiiny	0	NONE	0	1	Grad-/Maßwert IV	0	OPEN	0	Y_EOS_CLOSE	Y_EOS_CLOSE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=EOS|ROLE=ENTRY_CLOSE	Eintrag abgeschlossen	.	postponierter Bezug auf den linken Stoff	1	0	0	MERGE_LEFT	daiiiny	SEPARATE	y
G659-Y140	f39v	f39v.4	1	1	14	BOS	P	H	B	2	<BOS>	okeey	NONE	0	yokeey	1	0	OPEN	1	heißer Ansatz am Ende des Grades	1	Y_BOS_ENTRY	Y_BOS_ENTRY	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=BOS|ROLE=ENTRY_HEAD	Eintrag:	Eintrag:	hierzu / zu derselben Droge, falls ein lokaler Antezedent sichtbar wird	1	0	1	SEPARATE	y	SEPARATE	y
G659-Y141	f39v	f39v.9	11	11	13	MEDIAL	P	H	B	2	shd	kshy	shdy	40	ykshy	2	0	OPEN	1	heiß und feucht am Anfang des Grades	0	Y_MEDIAL_BIDIRECTIONAL_HINGE	Y_MEDIAL_BIDIRECTIONAL_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=BOTH	; hierzu:	hierzu:	nur linkes Formende oder nur rechter Eintragskopf	1	0	0	MERGE_LEFT	shdy	SEPARATE	y
G659-Y142	f3v	f3v.14	3	3	4	MEDIAL	P	H	A	1	sheam	keam	sheamy	0	ykeam	0	0	OPEN	0	OPEN	0	Y_MEDIAL_UNRESOLVED_HINGE	Y_MEDIAL_UNRESOLVED_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=UNRESOLVED	hierzu:	hierzu:	gelernter lokaler Trenner ohne deiktische Funktion	1	0	0	VARIANT_OTHER	NONE	SEPARATE	y
G659-Y143	f41r	f41r.4	6	6	10	MEDIAL	P	H	B	5	ytedy	chees	ytedyy	0	ychees	2	0	OPEN	0	OPEN	0	Y_MEDIAL_RIGHT_REFERENCE	Y_MEDIAL_RIGHT_REFERENCE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=RIGHT	hierzu:	hierzu:	neuer Unterposten statt deiktischer Bezug	1	0	0	VARIANT_OTHER	NONE	SEPARATE	y
G659-Y144	f42r	f42r.19	5	5	7	MEDIAL	P	H	A	1	sho	s	shoy	10	ys	1	1	feuchter Ansatz	0	OPEN	0	Y_MEDIAL_BIDIRECTIONAL_HINGE	Y_MEDIAL_BIDIRECTIONAL_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=BOTH	; hierzu:	hierzu:	nur linkes Formende oder nur rechter Eintragskopf	1	0	0	VARIANT_OTHER	NONE	SEPARATE	y
G659-Y145	f42r	f42r.8	8	8	8	EOS	P	H	A	1	char	<EOS>	chary	5	NONE	0	0	OPEN	0	OPEN	0	Y_EOS_CLOSE	Y_EOS_CLOSE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=EOS|ROLE=ENTRY_CLOSE	Eintrag abgeschlossen	.	postponierter Bezug auf den linken Stoff	1	0	0	MERGE_LEFT	chary	MERGE_LEFT	chary
G659-Y146	f42v	f42v.12	8	8	8	EOS	P	H	A	1	taiin	<EOS>	taiiny	0	NONE	0	1	kalt, Grad III	0	OPEN	0	Y_EOS_CLOSE	Y_EOS_CLOSE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=EOS|ROLE=ENTRY_CLOSE	Eintrag abgeschlossen	.	postponierter Bezug auf den linken Stoff	1	1	1	SEPARATE	y	SEPARATE	y
G659-Y147	f42v	f42v.2	3	3	10	MEDIAL	P	H	A	1	tchey	kchey	tcheyy	0	ykchey	4	1	kalt und trocken in der Mitte des Grades	1	heiß und trocken in der Mitte des Grades	0	Y_MEDIAL_RIGHT_REFERENCE	Y_MEDIAL_RIGHT_REFERENCE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=RIGHT	hierzu:	hierzu:	neuer Unterposten statt deiktischer Bezug	1	0	1	SEPARATE	y	SEPARATE	y
G659-Y148	f42v	f42v.2	6	6	10	MEDIAL	P	H	A	1	chtchy	dan	chtchyy	0	ydan	0	0	OPEN	1	Grad-/Maßwert I	0	Y_MEDIAL_UNRESOLVED_HINGE	Y_MEDIAL_UNRESOLVED_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=UNRESOLVED	hierzu:	hierzu:	gelernter lokaler Trenner ohne deiktische Funktion	1	0	0	VARIANT_OTHER	NONE	SEPARATE	y
G659-Y149	f43r	f43r.13	10	10	11	MEDIAL	P	H	B	2	chckhy	kedydy	chckhyy	0	ykedydy	0	1	Arzneikompositum: trocken, Gradanfang	0	OPEN	0	Y_MEDIAL_UNRESOLVED_HINGE	Y_MEDIAL_UNRESOLVED_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=UNRESOLVED	hierzu:	hierzu:	gelernter lokaler Trenner ohne deiktische Funktion	1	0	0	VARIANT_OTHER	NONE	SEPARATE	y
G659-Y150	f43r	f43r.5	11	11	12	MEDIAL	P	H	B	2	otain	tam	otainy	0	ytam	12	1	kalt im Zubereitungsrahmen, Grad II	0	OPEN	0	Y_MEDIAL_RIGHT_REFERENCE	Y_MEDIAL_RIGHT_REFERENCE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=RIGHT	hierzu:	hierzu:	neuer Unterposten statt deiktischer Bezug	1	0	0	MERGE_RIGHT	ytam	SEPARATE	y
G659-Y151	f44r	f44r.2	3	3	9	MEDIAL	P	H	A	1	dyeees	ty	dyeeesy	0	yty	18	0	OPEN	1	kalt am Anfang des Grades	0	Y_MEDIAL_RIGHT_REFERENCE	Y_MEDIAL_RIGHT_REFERENCE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=RIGHT	hierzu:	hierzu:	neuer Unterposten statt deiktischer Bezug	1	0	0	MERGE_RIGHT	yty	MERGE_RIGHT	yty
G659-Y152	f44r	f44r.6	2	2	9	MEDIAL	P	H	A	1	dshor	tchol	dshory	0	ytchol	5	0	OPEN	0	OPEN	0	Y_MEDIAL_RIGHT_REFERENCE	Y_MEDIAL_RIGHT_REFERENCE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=RIGHT	hierzu:	hierzu:	neuer Unterposten statt deiktischer Bezug	1	0	0	MERGE_RIGHT	ytchol	MERGE_RIGHT	ytchol
G659-Y153	f44v	f44v.4	7	7	10	MEDIAL	P	H	A	1	sho	tchy	shoy	10	ytchy	14	1	feuchter Ansatz	1	kalt und trocken am Anfang des Grades	0	Y_MEDIAL_BIDIRECTIONAL_HINGE	Y_MEDIAL_BIDIRECTIONAL_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=BOTH	; hierzu:	hierzu:	nur linkes Formende oder nur rechter Eintragskopf	1	0	0	MERGE_RIGHT	ytchy	SEPARATE	y
G659-Y154	f44v	f44v.6	5	5	11	MEDIAL	P	H	A	1	dol	kchain	doly	4	ykchain	0	1	Materialmaß	0	OPEN	0	Y_MEDIAL_LEFT_CLOSE	Y_MEDIAL_LEFT_CLOSE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=LEFT	Eintragsteil abgeschlossen	;	rechte Eintragsreferenz bei einem konkreten Folgekörper	1	0	0	SEPARATE	y	MERGE_LEFT	doly
G659-Y155	f45r	f45r.4	2	2	6	MEDIAL	P	H	A	1	lor	kaiin	lory	1	ykaiin	43	1	Holzportion	1	heiß, Grad III	0	Y_MEDIAL_BIDIRECTIONAL_HINGE	Y_MEDIAL_BIDIRECTIONAL_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=BOTH	; hierzu:	hierzu:	nur linkes Formende oder nur rechter Eintragskopf	1	0	0	MERGE_LEFT	lory	SEPARATE	y
G659-Y156	f45r	f45r.7	3	3	5	MEDIAL	P	H	A	1	qor	kar	qory	0	ykar	31	0	OPEN	1	heiße Drogenfraktion I	1	Y_MEDIAL_RIGHT_REFERENCE	Y_MEDIAL_RIGHT_REFERENCE_MATERIA	1	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ROLE=RIGHT_REFERENCE|RIGHT_CLASS=MATERIA_PREPARATION	hierzu:	hierzu: heiße Drogenfraktion I	plain mechanical right reference; f80v.21 retains its recorded LEFT-close rival	1	1	1	SEPARATE	y	SEPARATE	y
G659-Y157	f46r	f46r.13	9	9	9	EOS	P	H	B	2	lain	<EOS>	lainy	0	NONE	0	0	OPEN	0	OPEN	0	Y_EOS_CLOSE	Y_EOS_CLOSE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=EOS|ROLE=ENTRY_CLOSE	Eintrag abgeschlossen	.	postponierter Bezug auf den linken Stoff	1	0	1	SEPARATE	y	SEPARATE	y
G659-Y158	f46v	f46v.4	11	11	13	MEDIAL	P	H	B	2	daiin	kaiir	daiiny	3	ykaiir	1	1	Grad-/Maßwert III	0	OPEN	0	Y_MEDIAL_BIDIRECTIONAL_HINGE	Y_MEDIAL_BIDIRECTIONAL_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=BOTH	; hierzu:	hierzu:	nur linkes Formende oder nur rechter Eintragskopf	1	0	0	MERGE_RIGHT	ykaiir	SEPARATE	y
G659-Y159	f48r	f48r.1	4	4	10	MEDIAL	P	H	B	5	opchey	dal	opcheyy	0	ydal	2	0	OPEN	1	abgemessene Rohstoffmenge I	1	Y_MEDIAL_RIGHT_REFERENCE	Y_MEDIAL_RIGHT_REFERENCE_MATERIA	1	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ROLE=RIGHT_REFERENCE|RIGHT_CLASS=MATERIA_PREPARATION	hierzu:	hierzu: abgemessene Rohstoffmenge I	plain mechanical right reference; f80v.21 retains its recorded LEFT-close rival	1	0	0	VARIANT_OTHER	NONE	VARIANT_OTHER	NONE
G659-Y160	f48v	f48v.1	12	12	13	MEDIAL	P	H	B	5	ypair	chedyty	ypairy	0	ychedyty	0	0	OPEN	0	OPEN	0	Y_MEDIAL_UNRESOLVED_HINGE	Y_MEDIAL_UNRESOLVED_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=UNRESOLVED	hierzu:	hierzu:	gelernter lokaler Trenner ohne deiktische Funktion	1	0	1	SEPARATE	y	SEPARATE	y
G659-Y161	f48v	f48v.11	4	4	8	MEDIAL	P	H	B	5	ykal	tam	ykaly	5	ytam	12	0	OPEN	0	OPEN	0	Y_MEDIAL_BIDIRECTIONAL_HINGE	Y_MEDIAL_BIDIRECTIONAL_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=BOTH	; hierzu:	hierzu:	nur linkes Formende oder nur rechter Eintragskopf	1	0	0	SEPARATE	y	MERGE_RIGHT	ytam
