surface	truth_recipe	candidate_is_truth	gdt517_compiler_rank	gdt519_rank	gdt520_rank	candidate_recipe	gdt519_score	segment_count	boundary_nll	gdt520_score	alignment_trace
okedals	OK+AL+S	NO	13	8	7	OK+E+AL+SH	8.906713073	4	1.735279765	9.480241049	ok=>ok~OK@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | dal=>dal~AL@edit0+alias0.273 | s=>h~SH@edit1+alias0.502
okedals	OK+AL+S	NO	6	7	8	OK+E+D_ADDR+A_ADDR+L	8.635140476	5	6.681060296	9.803246506	ok=>ok~OK@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | a=>a~A_ADDR@edit0+alias0.000 | ls=>ls~L@edit0+alias0.271
okedals	OK+AL+S	NO	55	10	9	OK+E+DA+AL+S	9.328102304	5	1.652839721	9.993386276	ok=>ok~OK@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | d=>da~DA@edit2+alias0.000 | al=>al~AL@edit0+alias0.000 | s=>s~S@edit0+alias0.000
okedals	OK+AL+S	NO	22	9	10	OK+E+D_ADDR+L	9.307600372	4	4.856653967	10.193265769	ok=>ok~OK@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | als=>ls~L@edit1+alias0.271
okedals	OK+AL+S	NO	15	11	11	O+K+E+AL+S	9.427969335	5	5.627100063	10.490679342	o=>o~O@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | dal=>dal~AL@edit0+alias0.273 | s=>s~S@edit0+alias0.000
okedals	OK+AL+S	NO	28	12	12	OK+E+DA+L+S	9.635301723	5	3.559686094	10.491270333	ok=>ok~OK@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | da=>da~DA@edit0+alias0.000 | l=>l~L@edit0+alias0.000 | s=>s~S@edit0+alias0.000
psheody	P+SH+E+O+D_ADDR+Y	NO	2	2	1	P+SH+E+O+DY	2.875535475	5	0.903836487	3.465919123	p=>p~P@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
psheody	P+SH+E+O+D_ADDR+Y	YES	1	1	2	P+SH+E+O+D_ADDR+Y	2.867511996	6	1.554469700	3.622958966	p=>p~P@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
psheody	P+SH+E+O+D_ADDR+Y	NO	3	3	3	P+SH+E+O+Y	5.141766393	5	0.903836487	5.732150042	p=>p~P@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>y~Y@edit1+alias0.000
psheody	P+SH+E+O+D_ADDR+Y	NO	4	4	4	P+E+O+DY	6.931926116	3	11.382973973	8.370223513	ps=>ps~P@edit0+alias0.253 | heo=>heo~E+O@edit0+alias0.272 | dy=>dy~DY@edit0+alias0.000
psheody	P+SH+E+O+D_ADDR+Y	NO	14	7	5	P+SH+E+O+D_ADDR+DY	8.120733278	6	0.903836487	8.811116927	p=>p~P@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | ∅=>d~D_ADDR@edit2+alias0.000 | dy=>dy~DY@edit0+alias0.000
psheody	P+SH+E+O+D_ADDR+Y	NO	19	5	6	P+S+SH+E+O+DY	7.867371587	6	4.795656785	8.946937266	p=>p~P@edit0+alias0.000 | s=>s~S@edit0+alias0.000 | h=>h~SH@edit0+alias0.502 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
psheody	P+SH+E+O+D_ADDR+Y	NO	10	6	7	P+S+SH+E+O+D_ADDR+Y	7.914914538	7	5.446289998	9.159543538	p=>p~P@edit0+alias0.000 | s=>s~S@edit0+alias0.000 | h=>h~SH@edit0+alias0.502 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
psheody	P+SH+E+O+D_ADDR+Y	NO	18	11	8	P+SH+E+O+R	8.696386608	5	0.903836487	9.286770257	p=>p~P@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>r~R@edit2+alias0.000
psheody	P+SH+E+O+D_ADDR+Y	NO	22	9	9	P+SH+SH+E+O+DY	8.341892209	6	4.795656785	9.421457888	p=>p~P@edit0+alias0.000 | s=>h~SH@edit1+alias0.502 | h=>h~SH@edit0+alias0.502 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
psheody	P+SH+E+O+D_ADDR+Y	NO	8	10	10	P+S+E+O+DY	8.349882087	4	9.292294336	9.679111521	p=>p~P@edit0+alias0.000 | s=>s~S@edit0+alias0.000 | heo=>heo~E+O@edit0+alias0.272 | dy=>dy~DY@edit0+alias0.000
psheody	P+SH+E+O+D_ADDR+Y	NO	7	8	11	P+E+O+D_ADDR+Y	8.167711657	4	12.033607186	9.771072376	ps=>ps~P@edit0+alias0.253 | heo=>heo~E+O@edit0+alias0.272 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
psheody	P+SH+E+O+D_ADDR+Y	NO	16	12	12	P+SH+SH+E+O+D_ADDR+Y	8.712713980	7	5.446289998	9.957342979	p=>p~P@edit0+alias0.000 | s=>h~SH@edit1+alias0.502 | h=>h~SH@edit0+alias0.502 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
qef	E+LOCAL_CHAR_F	NO	1	1	1	CARRIER_Q+E+LOCAL_CHAR_F	2.161535792	3	0.871106063	2.548646398	q=>q~CARRIER_Q@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | f=>f~LOCAL_CHAR_F@edit0+alias0.000
qef	E+LOCAL_CHAR_F	YES	3	2	2	E+LOCAL_CHAR_F	4.243960321	2	1.811011303	4.625061451	qe=>e~E@edit1+alias0.000 | f=>f~LOCAL_CHAR_F@edit0+alias0.000
qef	E+LOCAL_CHAR_F	NO	2	3	3	CARRIER_Q+D_ADDR	4.964795305	2	1.202001092	5.284995414	q=>q~CARRIER_Q@edit0+alias0.000 | ef=>d~D_ADDR@edit2+alias0.000
qef	E+LOCAL_CHAR_F	NO	4	4	4	CARRIER_Q+CH+E+LOCAL_CHAR_F	8.921370451	4	0.871106063	9.408481057	q=>q~CARRIER_Q@edit0+alias0.000 | ∅=>ch~CH@edit4+alias0.000 | e=>e~E@edit0+alias0.000 | f=>f~LOCAL_CHAR_F@edit0+alias0.000
qocthedy	CARRIER_Q+O+CH+T+E+Y	NO	1	1	1	CARRIER_Q+O+CH+T+E+DY	2.987508232	5	2.297952237	3.717303456	q=>q~CARRIER_Q@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | cth=>cth~CH+T@edit0+alias0.508 | e=>e~E@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
qocthedy	CARRIER_Q+O+CH+T+E+Y	NO	3	2	2	O+CH+T+E+DY	4.907900620	4	1.951795999	5.503080220	qo=>o~O@edit1+alias0.000 | cth=>cth~CH+T@edit0+alias0.508 | e=>e~E@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
qocthedy	CARRIER_Q+O+CH+T+E+Y	YES	4	3	3	CARRIER_Q+O+CH+T+E+Y	5.747534992	5	2.297952237	6.477330215	q=>q~CARRIER_Q@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | cth=>cth~CH+T@edit0+alias0.508 | e=>e~E@edit0+alias0.000 | dy=>y~Y@edit1+alias0.000
qocthedy	CARRIER_Q+O+CH+T+E+Y	NO	2	4	4	CARRIER_Q+O+CH+T+E+D_ADDR+Y	6.031267401	6	3.044423786	6.935709779	q=>q~CARRIER_Q@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | cth=>cth~CH+T@edit0+alias0.508 | e=>e~E@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
qocthedy	CARRIER_Q+O+CH+T+E+Y	NO	5	6	5	O+CH+T+E+D_ADDR+Y	7.766300391	5	2.698267548	8.536127146	qo=>o~O@edit1+alias0.000 | cth=>cth~CH+T@edit0+alias0.508 | e=>e~E@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
qocthedy	CARRIER_Q+O+CH+T+E+Y	NO	15	5	6	CARRIER_Q+O+LOCAL_C+T+E+DY	7.690113872	6	6.186809863	8.908794859	q=>q~CARRIER_Q@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | th=>th~T@edit0+alias0.251 | e=>e~E@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
qocthedy	CARRIER_Q+O+CH+T+E+Y	NO	25	8	7	O+CH+T+E+Y	8.397063681	4	1.951795999	8.992243281	qo=>o~O@edit1+alias0.000 | cth=>cth~CH+T@edit0+alias0.508 | e=>e~E@edit0+alias0.000 | dy=>y~Y@edit1+alias0.000
qocthedy	CARRIER_Q+O+CH+T+E+Y	NO	9	7	8	CH+T+E+DY	7.805656349	4	8.256034733	9.031259823	qoc=>qc~CH@edit1+alias0.500 | th=>th~T@edit0+alias0.251 | e=>e~E@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
qocthedy	CARRIER_Q+O+CH+T+E+Y	NO	7	9	9	CARRIER_Q+O+CH+T+SH+E+DY	8.539808457	5	7.445185227	9.784326979	q=>q~CARRIER_Q@edit0+alias0.000 | oct=>oct~O+CH+T@edit0+alias0.500 | h=>h~SH@edit0+alias0.502 | e=>e~E@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
qocthedy	CARRIER_Q+O+CH+T+E+Y	NO	19	10	10	O+LOCAL_C+T+E+DY	8.752763185	5	5.840653625	9.836828548	qo=>o~O@edit1+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | th=>th~T@edit0+alias0.251 | e=>e~E@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
qocthedy	CARRIER_Q+O+CH+T+E+Y	NO	6	11	11	O+CH+T+SH+E+DY	9.207137355	4	7.099028989	10.317040254	qoct=>oct~O+CH+T@edit1+alias0.500 | h=>h~SH@edit0+alias0.502 | e=>e~E@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
qocthedy	CARRIER_Q+O+CH+T+E+Y	NO	18	12	12	CARRIER_Q+O+CH+T+CHD+Y	9.796940307	4	9.446244668	11.141564773	q=>q~CARRIER_Q@edit0+alias0.000 | oct=>oct~O+CH+T@edit0+alias0.500 | hed=>ched~CHD@edit2+alias0.000 | y=>y~Y@edit0+alias0.000
saiis	S+IIN+S	NO	1	1	1	S+A_ADDR+IIN+S	4.579445972	4	2.260315349	5.205477507	s=>s~S@edit0+alias0.000 | a=>a~A_ADDR@edit0+alias0.000 | ii=>in~IIN@edit1+alias0.534 | s=>s~S@edit0+alias0.000
saiis	S+IIN+S	YES	4	2	2	S+IIN+S	5.041763798	3	0.687003288	5.410464127	s=>s~S@edit0+alias0.000 | aii=>iin~IIN@edit2+alias0.000 | s=>s~S@edit0+alias0.000
saiis	S+IIN+S	NO	3	3	3	S+AIIN+S	5.099803010	3	0.687003288	5.468503339	s=>s~S@edit0+alias0.000 | aii=>aiin~AIIN@edit2+alias0.000 | s=>s~S@edit0+alias0.000
saiis	S+IIN+S	NO	23	4	4	S+LOCAL_CHAR_I+S	7.153494189	3	4.382385561	7.891732745	s=>s~S@edit0+alias0.000 | ai=>i~LOCAL_CHAR_I@edit1+alias0.000 | is=>s~S@edit1+alias0.000
saiis	S+IIN+S	NO	15	5	5	S+A_ADDR+LOCAL_CHAR_I+S	7.448495172	4	5.955697622	8.444064934	s=>s~S@edit0+alias0.000 | a=>a~A_ADDR@edit0+alias0.000 | i=>i~LOCAL_CHAR_I@edit0+alias0.000 | is=>s~S@edit1+alias0.000
saiis	S+IIN+S	NO	9	6	6	SH+IIN+S	7.663499865	3	5.243569076	8.487856773	sa=>sh~SH@edit1+alias0.000 | ii=>in~IIN@edit1+alias0.534 | s=>s~S@edit0+alias0.000
saiis	S+IIN+S	NO	14	10	7	S+IIN+SH	8.843369663	3	0.687003288	9.212069992	s=>s~S@edit0+alias0.000 | aii=>iin~IIN@edit2+alias0.000 | s=>h~SH@edit1+alias0.502
saiis	S+IIN+S	NO	6	7	8	SH+A_ADDR+IIN+S	8.608935693	4	2.260315349	9.234967228	s=>h~SH@edit1+alias0.502 | a=>a~A_ADDR@edit0+alias0.000 | ii=>in~IIN@edit1+alias0.534 | s=>s~S@edit0+alias0.000
saiis	S+IIN+S	NO	8	11	9	S+AIIN+SH	8.879795943	3	0.687003288	9.248496272	s=>s~S@edit0+alias0.000 | aii=>aiin~AIIN@edit2+alias0.000 | s=>h~SH@edit1+alias0.502
saiis	S+IIN+S	NO	54	8	10	S+IIN+LOCAL_CHAR_I+S	8.697669439	4	3.672445998	9.464914038	s=>s~S@edit0+alias0.000 | ai=>in~IIN@edit2+alias0.534 | i=>i~LOCAL_CHAR_I@edit0+alias0.000 | s=>s~S@edit0+alias0.000
saiis	S+IIN+S	NO	19	13	11	S+A_ADDR+AIIN+S	9.217971216	4	0.687003288	9.686671545	s=>s~S@edit0+alias0.000 | ∅=>a~A_ADDR@edit2+alias0.000 | aii=>aiin~AIIN@edit2+alias0.000 | s=>s~S@edit0+alias0.000
saiis	S+IIN+S	NO	2	9	12	S+A_ADDR+IIN+S+S	8.838883898	5	5.245758058	9.863459703	s=>s~S@edit0+alias0.000 | a=>a~A_ADDR@edit0+alias0.000 | i=>in~IIN@edit2+alias0.534 | i=>s~S@edit1+alias0.000 | s=>s~S@edit0+alias0.000
shckheody	SH+CH+K+E+O+DY	YES	2	2	1	SH+CH+K+E+O+DY	3.370221937	4	1.334441184	3.903666055	shckh=>shckh~SH+CH+K@edit0+alias0.500 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
shckheody	SH+CH+K+E+O+DY	NO	1	1	2	SH+CH+K+E+O+D_ADDR+Y	3.289811826	5	1.985074397	3.988319266	shckh=>shckh~SH+CH+K@edit0+alias0.500 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
shckheody	SH+CH+K+E+O+DY	NO	3	3	3	SH+CH+K+E+O+Y	5.498300123	4	1.334441184	6.031744241	shckh=>shckh~SH+CH+K@edit0+alias0.500 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>y~Y@edit1+alias0.000
shckheody	SH+CH+K+E+O+DY	NO	5	5	4	SH+CH+K+E+O+R	7.935533753	4	1.334441184	8.468977872	shckh=>shckh~SH+CH+K@edit0+alias0.500 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>r~R@edit2+alias0.000
shckheody	SH+CH+K+E+O+DY	NO	9	4	5	S+SH+CH+K+E+O+DY	7.336882138	5	7.554866708	8.592368809	s=>s~S@edit0+alias0.000 | h=>h~SH@edit0+alias0.502 | ckhe=>ckhe~CH+K+E@edit0+alias0.514 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
shckheody	SH+CH+K+E+O+DY	NO	10	6	6	S+SH+CH+K+E+O+D_ADDR+Y	8.052291754	6	8.205499922	9.472841746	s=>s~S@edit0+alias0.000 | h=>h~SH@edit0+alias0.502 | ckhe=>ckhe~CH+K+E@edit0+alias0.514 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
shckheody	SH+CH+K+E+O+DY	NO	12	7	7	S+CH+K+E+O+DY	8.314077975	6	8.723336635	9.786411639	s=>s~S@edit0+alias0.000 | hc=>hc~CH@edit0+alias0.511 | kh=>kh~K@edit0+alias0.250 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
shckheody	SH+CH+K+E+O+DY	NO	35	10	8	SH+LOCAL_C+K+E+O+DY	8.633703608	6	6.037218101	9.837425418	sh=>sh~SH@edit0+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | kh=>kh~K@edit0+alias0.250 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
shckheody	SH+CH+K+E+O+DY	NO	7	8	9	SH+CH+K+SH+E+O+DY	8.517511826	6	8.723336635	9.989845489	shc=>shc~SH+CH@edit0+alias0.500 | k=>k~K@edit0+alias0.000 | h=>h~SH@edit0+alias0.502 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
shckheody	SH+CH+K+E+O+DY	NO	19	11	10	SH+SH+CH+K+E+O+DY	8.866279959	5	7.554866708	10.121766630	s=>h~SH@edit1+alias0.502 | h=>h~SH@edit0+alias0.502 | ckhe=>ckhe~CH+K+E@edit0+alias0.514 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
shckheody	SH+CH+K+E+O+DY	NO	4	9	11	SH+CH+K+SH+E+O+D_ADDR+Y	8.568847764	7	9.373969848	10.206244749	shc=>shc~SH+CH@edit0+alias0.500 | k=>k~K@edit0+alias0.000 | h=>h~SH@edit0+alias0.502 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
shckheody	SH+CH+K+E+O+DY	NO	11	13	12	S+SH+CH+K+E+O+Y	9.258089890	5	7.554866708	10.513576560	s=>s~S@edit0+alias0.000 | h=>h~SH@edit0+alias0.502 | ckhe=>ckhe~CH+K+E@edit0+alias0.514 | o=>o~O@edit0+alias0.000 | dy=>y~Y@edit1+alias0.000
