fold	surface	truth_recipe	candidate_count_capped	truth_generated	gdt519_rank	gdt520_rank	gdt519_top1	gdt520_top1	truth_segment_count	truth_boundary_nll	selected_top_segment_count	selected_top_boundary_nll
1	chod	CH+O+D_ADDR	9	YES	1	1	CH+O+D_ADDR	CH+O+D_ADDR	3	0.292494898	3	0.292494898
1	chodaiin	CH+O+D_ADDR+AIIN	100	YES	1	1	CH+O+D_ADDR+AIIN	CH+O+D_ADDR+AIIN	4	0.825053391	4	0.825053391
1	chodain	CH+O+D_ADDR+AIN	100	YES	1	1	CH+O+D_ADDR+AIN	CH+O+D_ADDR+AIN	4	0.675648731	4	0.675648731
1	chok	OK	6	YES	1	1	OK	OK	1	0.268145015	1	0.268145015
1	chokor	OK+OR	27	YES	2	1	CH+OK+OR	OK+OR	2	0.338122198	2	0.338122198
1	chol	OL	8	YES	1	1	OL	OL	1	0.495635038	1	0.495635038
1	choldshy	CH+OL+D_ADDR+SH+Y	67	YES	2	2	OL+D_ADDR+SH+Y	OL+D_ADDR+SH+Y	5	2.115308875	4	1.564590255
1	choldy	OL+Y	34	YES	5	5	CH+OL+DY	CH+OL+DY	2	0.911401292	3	1.462119912
1	choly	OL+Y	8	YES	1	1	OL+Y	OL+Y	2	0.545722182	2	0.545722182
1	chopchedy	CH+O+P+CHD+Y	71	YES	1	1	CH+O+P+CHD+Y	CH+O+P+CHD+Y	5	2.682056603	5	2.682056603
1	chos	CH+O+S	5	YES	1	1	CH+O+S	CH+O+S	3	0.327655835	3	0.327655835
1	chotol	CH+OT+OL	36	YES	1	1	CH+OT+OL	CH+OT+OL	3	0.501141802	3	0.501141802
1	choty	CH+OT+Y	13	YES	1	1	CH+OT+Y	CH+OT+Y	3	0.555706831	3	0.555706831
1	chtchor	CH+T+CH+OR	21	YES	1	1	CH+T+CH+OR	CH+T+CH+OR	4	0.537320452	4	0.537320452
1	cphar	CH+P+AR	3	YES	1	1	CH+P+AR	CH+P+AR	2	0.382782235	2	0.382782235
1	cphedy	CH+P+E+DY	10	YES	1	1	CH+P+E+DY	CH+P+E+DY	3	1.065014354	3	1.065014354
1	cpho	CH+P+O	3	YES	1	1	CH+P+O	CH+P+O	2	0.468020217	2	0.468020217
1	cphodaiils	CH+P+O+D_ADDR+AIIN+L+S	100	YES	2	2	CH+P+O+D_ADDR+IIN+L+S	CH+P+O+D_ADDR+IIN+L+S	6	1.856735251	6	1.856735251
1	cphor	CH+P+OR	7	YES	1	1	CH+P+OR	CH+P+OR	2	0.403783307	2	0.403783307
1	ctheod	CH+T+E+O+D_ADDR	20	YES	1	1	CH+T+E+O+D_ADDR	CH+T+E+O+D_ADDR	4	0.549052976	4	0.549052976
1	cthes	CH+T+E+S	3	YES	1	1	CH+T+E+S	CH+T+E+S	3	0.544337480	3	0.544337480
1	cthey	CH+T+E+Y	3	YES	1	1	CH+T+E+Y	CH+T+E+Y	3	0.378875865	3	0.378875865
1	cthoary	CH+T+O+AR+Y	13	YES	1	1	CH+T+O+AR+Y	CH+T+O+AR+Y	4	0.829603946	4	0.829603946
1	cthres	CH+T+R+E+S	4	YES	1	1	CH+T+R+E+S	CH+T+R+E+S	4	1.699429093	4	1.699429093
1	dag	DA+LOCAL_CHAR_G	8	YES	1	1	DA+LOCAL_CHAR_G	DA+LOCAL_CHAR_G	2	1.398978974	2	1.398978974
1	daiin	AIIN	100	YES	2	2	D_ADDR+AIIN	D_ADDR+AIIN	1	0.845179934	2	0.940145147
1	dainaldy	D_ADDR+AIN+AL+DY	100	YES	2	2	AIN+AL+DY	AIN+AL+DY	4	1.982571751	3	1.887606538
1	dairam	D_ADDR+AIR+A_ADDR+AM_ADDR	100	YES	3	3	D_ADDR+AIR+AM_ADDR	D_ADDR+AIR+AM_ADDR	4	2.090749543	3	1.717229062
1	dairchey	D_ADDR+AIR+CH+E+Y	100	YES	1	1	D_ADDR+AIR+CH+E+Y	D_ADDR+AIR+CH+E+Y	5	2.208524920	5	2.208524920
1	dairydy	AIR+Y+DY	100	NO	0	0	D_ADDR+AIR+Y+DY	NONE	0	NONE	0	NONE
1	dalchdy	AL+CHD+DY	100	YES	4	4	AL+CHD+Y	AL+CHD+Y	3	1.986780995	3	1.635206001
1	dchchy	D_ADDR+CH+Y	5	YES	2	2	D_ADDR+CH+CH+Y	D_ADDR+CH+CH+Y	3	1.078751624	4	1.214321740
1	dcheokedy	D_ADDR+CH+E+O+K+E+D_ADDR+Y	100	YES	3	4	D_ADDR+CH+E+O+K+E+DY	D_ADDR+CH+E+O+K+E+DY	8	3.524549441	7	2.809309773
1	dcheor	D_ADDR+CH+E+O+R	23	YES	2	2	D_ADDR+CH+E+OR	D_ADDR+CH+E+OR	5	2.063868647	4	0.591247832
1	dchey	CH+E+Y	9	NO	0	0	D_ADDR+Y	NONE	0	NONE	0	NONE
1	dchody	D_ADDR+CH+O+DY	35	YES	1	1	D_ADDR+CH+O+DY	D_ADDR+CH+O+DY	4	0.894412421	4	0.894412421
1	dchor	D_ADDR+CH+OR	21	YES	1	1	D_ADDR+CH+OR	D_ADDR+CH+OR	3	0.289292723	3	0.289292723
1	deey	D_ADDR+EE+Y	4	YES	1	1	D_ADDR+EE+Y	D_ADDR+EE+Y	3	0.401779086	3	0.401779086
1	dod	D_ADDR+O+D_ADDR	10	YES	1	1	D_ADDR+O+D_ADDR	D_ADDR+O+D_ADDR	3	0.193737672	3	0.193737672
1	dolchsyckheol	D_ADDR+OL+CH+S+Y+CH+K+E+OL	100	YES	1	1	D_ADDR+OL+CH+S+Y+CH+K+E+OL	D_ADDR+OL+CH+S+Y+CH+K+E+OL	8	2.116158272	8	2.116158272
1	doldaiin	OL+AIIN	100	YES	5	5	D_ADDR+OL+D_ADDR+AIIN	D_ADDR+OL+D_ADDR+AIIN	2	3.149304760	4	1.031448444
1	dosar	D_ADDR+O+S+AR	24	YES	1	1	D_ADDR+O+S+AR	D_ADDR+O+S+AR	4	0.497479969	4	0.497479969
1	dshdy	SH+DY	22	YES	5	5	D_ADDR+SH+D_ADDR+Y	D_ADDR+SH+D_ADDR+Y	2	2.271782605	4	1.281760253
1	dshedy	SH+E+DY	30	YES	2	2	D_ADDR+SH+E+DY	D_ADDR+SH+E+DY	3	2.153766195	4	1.557900124
1	dshey	D_ADDR+SH+E+Y	5	YES	1	1	D_ADDR+SH+E+Y	D_ADDR+SH+E+Y	4	0.697536545	4	0.697536545
1	dychear	D_ADDR+Y+CH+E+AR	76	YES	3	3	DY+CH+E+AR	DY+CH+E+AR	5	1.867268887	4	1.373227537
1	eckhear	E+CH+K+E+AR	18	YES	1	1	E+CH+K+E+AR	E+CH+K+E+AR	4	0.904341231	4	0.904341231
1	eo	E+O	1	YES	1	1	E+O	E+O	2	0.117695826	2	0.117695826
1	eteeey	E+T+EEE+Y	26	YES	1	1	E+T+EEE+Y	E+T+EEE+Y	4	0.526101613	4	0.526101613
1	ey	E+Y	1	YES	1	1	E+Y	E+Y	2	0.147388626	2	0.147388626
1	fcheey	LOCAL_CHAR_F+CH+EE+Y	10	YES	1	1	LOCAL_CHAR_F+CH+EE+Y	LOCAL_CHAR_F+CH+EE+Y	4	0.600904402	4	0.600904402
1	kaiiin	K+A_ADDR+LOCAL_CHAR_I+IIN	100	YES	5	5	K+AIIN+LOCAL_CHAR_I	K+AIIN+LOCAL_CHAR_I	4	4.317026302	3	4.086216920
1	kam	K+AM_ADDR	4	YES	1	1	K+AM_ADDR	K+AM_ADDR	2	0.272036206	2	0.272036206
1	kar	K+AR	4	YES	1	1	K+AR	K+AR	2	0.158593366	2	0.158593366
1	kchdy	K+CHD+Y	9	YES	1	1	K+CHD+Y	K+CHD+Y	3	1.278193601	3	1.278193601
1	kchedykary	K+CHD+Y+K+AR+Y	100	YES	1	1	K+CHD+Y+K+AR+Y	K+CHD+Y+K+AR+Y	6	2.668663768	6	2.668663768
1	kcheedchdy	K+CH+EE+D_ADDR+CHD+Y	100	YES	1	1	K+CH+EE+D_ADDR+CHD+Y	K+CH+EE+D_ADDR+CHD+Y	6	2.358534732	6	2.358534732
1	kedy	K+E+DY	11	YES	1	1	K+E+DY	K+E+DY	3	0.776765307	3	0.776765307
1	keeo	K+EE+O	4	YES	1	1	K+EE+O	K+EE+O	3	0.323594517	3	0.323594517
1	keeyfar	K+EE+Y+LOCAL_CHAR_F+AR	24	YES	1	1	K+EE+Y+LOCAL_CHAR_F+AR	K+EE+Y+LOCAL_CHAR_F+AR	5	1.372943991	5	1.372943991
1	keor	K+E+OR	10	YES	1	1	K+E+OR	K+E+OR	3	0.697015056	3	0.697015056
1	kod	K+O+D_ADDR	7	YES	1	1	K+O+D_ADDR	K+O+D_ADDR	3	0.183949875	3	0.183949875
1	kodaiin	K+O+D_ADDR+AIIN	100	YES	1	1	K+O+D_ADDR+AIIN	K+O+D_ADDR+AIIN	4	0.744012579	4	0.744012579
1	koey	K+O+E+Y	2	YES	1	1	K+O+E+Y	K+O+E+Y	4	0.466704198	4	0.466704198
1	kolchdy	K+OL+CHD+Y	52	YES	1	1	K+OL+CHD+Y	K+OL+CHD+Y	4	1.491389365	4	1.491389365
1	kom	K+O+M_LOCAL	4	YES	2	2	K+O+AM_ADDR	K+O+AM_ADDR	3	0.450487928	3	0.450487928
1	koshey	K+O+SH+E+Y	5	YES	1	1	K+O+SH+E+Y	K+O+SH+E+Y	5	0.483413954	5	0.483413954
1	kshey	K+SH+E+Y	5	YES	1	1	K+SH+E+Y	K+SH+E+Y	4	0.333298015	4	0.333298015
1	kshoy	K+SH+O+Y	3	YES	1	1	K+SH+O+Y	K+SH+O+Y	4	0.464416131	4	0.464416131
1	laiin	L+AIIN	100	YES	1	1	L+AIIN	L+AIIN	2	0.267613400	2	0.267613400
1	lcheckhy	L+CH+K+Y	20	YES	2	3	L+CH+E+CH+K+Y	L+CH+E+CH+K+Y	3	7.250160570	4	0.597249261
1	lchedy	L+CHD+DY	45	YES	3	3	L+CHD+Y	L+CHD+Y	3	0.933631338	3	2.305271960
1	lchey	L+Y	11	YES	3	3	L+CH+E+Y	L+CH+E+Y	2	2.531297190	4	0.927188731
1	lchpchdy	L+CH+P+CHD+Y	40	YES	1	1	L+CH+P+CHD+Y	L+CH+P+CHD+Y	5	1.761410777	5	1.761410777
1	ldaiin	L+AIIN	100	YES	2	2	L+D_ADDR+AIIN	L+D_ADDR+AIIN	2	1.149823703	3	0.861556009
1	ldain	L+AIN	100	YES	1	1	L+AIN	L+AIN	2	1.000419043	2	1.000419043
1	lkain	L+K+AIN	78	YES	1	1	L+K+AIN	L+K+AIN	3	0.279532708	3	0.279532708
1	lkedey	L+K+E+D_ADDR+E+Y	16	YES	1	1	L+K+E+D_ADDR+E+Y	L+K+E+D_ADDR+E+Y	6	1.210621685	6	1.210621685
1	lkeed	L+K+EE+D_ADDR	28	YES	1	1	L+K+EE+D_ADDR	L+K+EE+D_ADDR	4	0.506294204	4	0.506294204
1	lkeo	L+K+E+O	10	YES	1	1	L+K+E+O	L+K+E+O	4	0.394036740	4	0.394036740
1	loiiin	L+O+IIN	100	YES	2	2	L+O+LOCAL_CHAR_I+IIN	L+O+LOCAL_CHAR_I+IIN	3	0.749321467	4	2.096299272
1	lolchedy	L+OL+CHD+DY	100	YES	1	1	L+OL+CHD+DY	L+OL+CHD+DY	4	1.124793058	4	1.124793058
1	lolol	L+OL+OL	34	YES	1	1	L+OL+OL	L+OL+OL	3	0.374172959	3	0.374172959
1	loly	L+OL+Y	8	YES	1	1	L+OL+Y	L+OL+Y	3	0.221162372	3	0.221162372
1	lshety	L+SH+E+T+Y	25	YES	1	1	L+SH+E+T+Y	L+SH+E+T+Y	5	0.564931618	5	0.564931618
1	lsho	L+SH+O	5	YES	1	1	L+SH+O	L+SH+O	3	0.224276551	3	0.224276551
1	lteedy	L+T+EE+D_ADDR+Y	56	YES	2	3	L+T+EE+DY	L+T+EE+DY	5	1.594726995	4	0.879487328
1	mol	M_LOCAL+OL	6	YES	2	2	AM_ADDR+OL	AM_ADDR+OL	2	0.702637017	2	0.702637017
1	ochedy	O+CHD+Y	18	YES	1	1	O+CHD+Y	O+CHD+Y	3	2.356966448	3	2.356966448
1	ochey	O+CH+E+Y	5	YES	1	1	O+CH+E+Y	O+CH+E+Y	4	0.978883219	4	0.978883219
1	ockhey	O+CH+K+E+Y	4	YES	1	1	O+CH+K+E+Y	O+CH+K+E+Y	4	0.600073503	4	0.600073503
1	octhody	O+CH+T+O+D_ADDR+Y	21	YES	1	1	O+CH+T+O+D_ADDR+Y	O+CH+T+O+D_ADDR+Y	5	1.381220190	5	1.381220190
1	octhole	O+CH+T+OL+E	11	YES	1	1	O+CH+T+OL+E	O+CH+T+OL+E	3	1.048922987	3	1.048922987
1	odaiim	O+D_ADDR+AIIN+M_LOCAL	100	YES	8	6	O+DA+LOCAL_CHAR_I+AM_ADDR	O+DA+LOCAL_CHAR_I+AM_ADDR	4	1.262154046	4	6.759919819
1	odar	O+D_ADDR+AR	16	YES	1	1	O+D_ADDR+AR	O+D_ADDR+AR	3	0.492584802	3	0.492584802
1	odas	O+DA+S	10	YES	1	1	O+DA+S	O+DA+S	3	1.114259418	3	1.114259418
1	odchees	O+D_ADDR+CH+EE+S	26	YES	1	1	O+D_ADDR+CH+EE+S	O+D_ADDR+CH+EE+S	5	0.606888882	5	0.606888882
1	ods	O+D_ADDR+S	4	YES	1	1	O+D_ADDR+S	O+D_ADDR+S	3	0.594262449	3	0.594262449
1	ody	O+DY	6	YES	1	1	O+DY	O+DY	2	0.599001951	2	0.599001951
1	oeeedy	O+EEE+DY	31	YES	2	2	O+EEE+D_ADDR+Y	O+EEE+D_ADDR+Y	3	0.588163206	4	1.303402874
1	oeees	O+EEE+S	7	YES	1	1	O+EEE+S	O+EEE+S	3	0.236280676	3	0.236280676
1	oeeor	O+EE+OR	9	YES	1	1	O+EE+OR	O+EE+OR	3	0.397592662	3	0.397592662
1	oeor	O+E+OR	3	YES	1	1	O+E+OR	O+E+OR	3	0.516285433	3	0.516285433
1	ofydy	O+LOCAL_CHAR_F+Y+DY	5	YES	1	1	O+LOCAL_CHAR_F+Y+DY	O+LOCAL_CHAR_F+Y+DY	4	1.837022281	4	1.837022281
1	oiiin	O+IIN	100	YES	1	1	O+IIN	O+IIN	2	0.478842284	2	0.478842284
1	ok	OK	2	YES	1	1	OK	OK	1	0.075070010	1	0.075070010
1	okaikaly	OK+A_ADDR+IIN+K+AL+Y	68	YES	15	15	OK+A_ADDR+LOCAL_CHAR_I+K+AL+Y	OK+A_ADDR+LOCAL_CHAR_I+K+AL+Y	6	3.527064755	6	3.527064755
1	okain	OK+AIN	78	YES	1	1	OK+AIN	OK+AIN	2	0.324401690	2	0.324401690
1	okal	OK+AL	11	YES	1	1	OK+AL	OK+AL	2	0.198619464	2	0.198619464
1	okalaiin	OK+AIIN	100	YES	2	2	OK+AL+AIIN	OK+AL+AIIN	2	2.754155198	3	0.401563953
1	okalal	OK+AL+AL	38	YES	1	1	OK+AL+AL	OK+AL+AL	3	0.423725759	3	0.423725759
1	okalody	OK+AL+O+DY	90	YES	2	2	OK+AL+O+D_ADDR+Y	OK+AL+O+D_ADDR+Y	4	0.975044165	5	1.417660403
1	okam	OK+AM_ADDR	10	YES	1	1	OK+AM_ADDR	OK+AM_ADDR	2	0.291730119	2	0.291730119
1	okarar	OK+AR+AR	45	YES	1	1	OK+AR+AR	OK+AR+AR	3	0.733730254	3	0.733730254
1	okarchedy	OK+AR+CHD+Y	100	YES	1	1	OK+AR+CHD+Y	OK+AR+CHD+Y	4	2.905811786	4	2.905811786
1	okchdy	OK+CHD+DY	18	YES	4	4	OK+CHD+Y	OK+CHD+Y	3	1.683240339	3	1.331665344
1	okchedy	OK+CHD+DY	36	YES	3	3	OK+CHD+Y	OK+CHD+Y	3	0.991790311	3	2.363430934
1	okcheeg	OK+Y	34	NO	0	0	OK+SH+EE+LOCAL_CHAR_G	NONE	0	NONE	0	NONE
1	okchey	OK+Y	11	YES	2	2	OK+CH+E+Y	OK+CH+E+Y	2	2.589456163	4	0.985347704
1	okchom	OK+CH+O+AM_ADDR	22	YES	1	1	OK+CH+O+AM_ADDR	OK+CH+O+AM_ADDR	4	0.994593293	4	0.994593293
1	okchor	OK+CH+OR	26	YES	1	1	OK+CH+OR	OK+CH+OR	3	0.233742399	3	0.233742399
1	okedal	OK+AL	49	NO	0	0	OK+E+D_ADDR+AL	NONE	0	NONE	0	NONE
1	okeolor	OK+E+OL	66	NO	0	0	OK+E+OL+OR	NONE	0	NONE	0	NONE
1	okeom	OK+E+O+AM_ADDR	12	YES	1	1	OK+E+O+AM_ADDR	OK+E+O+AM_ADDR	4	0.791157253	4	0.791157253
1	okey	OK+E+Y	4	YES	1	1	OK+E+Y	OK+E+Y	3	0.578999183	3	0.578999183
1	okochey	OK+O+Y	15	YES	2	2	OK+O+CH+E+Y	OK+O+CH+E+Y	3	2.787355588	5	1.183247129
1	okol	OK+OL	8	YES	1	1	OK+OL	OK+OL	2	0.296680095	2	0.296680095
1	okshy	OK+Y	6	YES	3	2	OK+SH+Y	OK+SH+Y	2	1.287750665	3	0.475468979
1	olar	OL+AR	12	YES	1	1	OL+AR	OL+AR	2	0.241108913	2	0.241108913
1	olchdar	L+CHD+AR	72	NO	0	0	OL+CHD+AR	NONE	0	NONE	0	NONE
1	olchy	OL+CH+Y	9	YES	1	1	OL+CH+Y	OL+CH+Y	3	0.830009631	3	0.830009631
1	oldair	OL+D_ADDR+AIR	100	YES	1	1	OL+D_ADDR+AIR	OL+D_ADDR+AIR	3	0.770479285	3	0.770479285
1	olkchdy	OL+K+CHD+Y	31	YES	1	1	OL+K+CHD+Y	OL+K+CHD+Y	4	1.599568720	4	1.599568720
1	olkeedy	OL+K+EE+DY	67	YES	1	1	OL+K+EE+DY	OL+K+EE+DY	4	1.075490487	4	1.075490487
1	olkshdy	OL+K+SH+D_ADDR+Y	27	YES	1	1	OL+K+SH+D_ADDR+Y	OL+K+SH+D_ADDR+Y	5	1.372809897	5	1.372809897
1	olky	OL+K+Y	3	YES	1	1	OL+K+Y	OL+K+Y	3	0.722161135	3	0.722161135
1	olody	OL+O+DY	25	YES	1	1	OL+O+DY	OL+O+DY	3	0.758844440	3	0.758844440
1	olol	OL+OL	13	YES	1	1	OL+OL	OL+OL	2	0.223300439	2	0.223300439
1	olqo	OL+CARRIER_Q+O	6	YES	1	1	OL+CARRIER_Q+O	OL+CARRIER_Q+O	3	2.372457001	3	2.372457001
1	olsain	OL+S+AIN	100	YES	1	1	OL+S+AIN	OL+S+AIN	3	0.429557144	3	0.429557144
1	opchedy	O+P+CHD+DY	26	YES	3	3	O+P+CHD+Y	O+P+CHD+Y	4	1.024157357	4	2.395797979
1	opcheeol	O+P+CH+EE+OL	37	YES	1	1	O+P+CH+EE+OL	O+P+CH+EE+OL	5	0.751521504	5	0.751521504
1	opedy	O+P+E+DY	6	YES	1	1	O+P+E+DY	O+P+E+DY	4	1.573761073	4	1.573761073
1	opydg	O+P+Y+D_ADDR+LOCAL_CHAR_G	8	YES	1	1	O+P+Y+D_ADDR+LOCAL_CHAR_G	O+P+Y+D_ADDR+LOCAL_CHAR_G	5	1.472800774	5	1.472800774
1	opydy	O+P+Y+DY	5	YES	1	1	O+P+Y+DY	O+P+Y+DY	4	1.318102979	4	1.318102979
1	opykey	O+P+Y+K+E+Y	6	YES	1	1	O+P+Y+K+E+Y	O+P+Y+K+E+Y	6	1.016369555	6	1.016369555
1	oqokain	O+OK+AIN	100	YES	1	1	O+OK+AIN	O+OK+AIN	2	2.499361268	2	2.499361268
1	or	OR	3	YES	1	1	OR	OR	1	0.075404157	1	0.075404157
1	oraly	OR+AL+Y	13	YES	1	1	OR+AL+Y	OR+AL+Y	3	0.205742472	3	0.205742472
1	osheo	O+SH+E+O	4	YES	1	1	O+SH+E+O	O+SH+E+O	4	0.283301165	4	0.283301165
1	ot	OT	4	YES	1	1	OT	OT	1	0.037474029	1	0.037474029
1	otalam	OT+AL+AM_ADDR	67	YES	1	1	OT+AL+AM_ADDR	OT+AL+AM_ADDR	3	0.691273612	3	0.691273612
1	otardy	OT+AR+DY	76	YES	1	1	OT+AR+DY	OT+AR+DY	3	0.801761857	3	0.801761857
1	otedy	OT+E+DY	28	YES	1	1	OT+E+DY	OT+E+DY	3	1.015950234	3	1.015950234
1	otedyl	OT+E+DY+L	56	YES	1	1	OT+E+DY+L	OT+E+DY+L	4	1.592579060	4	1.592579060
1	oteedy	OT+EE+DY	49	YES	1	1	OT+EE+DY	OT+EE+DY	3	0.878427912	3	0.878427912
1	oteeor	OT+EE+OR	29	YES	1	1	OT+EE+OR	OT+EE+OR	3	0.703403884	3	0.703403884
1	otees	OT+EE+S	9	YES	1	1	OT+EE+S	OT+EE+S	3	0.526545382	3	0.526545382
1	oteeykeey	OT+E+O+K+EE+Y	100	NO	0	0	OT+EE+Y+K+EE+Y	NONE	0	NONE	0	NONE
1	oteody	OT+E+O+Y	41	YES	3	3	OT+E+O+DY	OT+E+O+DY	4	1.030972425	4	1.030972425
1	oteor	OT+E+OR	17	YES	1	1	OT+E+OR	OT+E+OR	3	0.639570891	3	0.639570891
1	oteos	OT+E+O+S_ADDR	15	NO	0	0	OT+E	NONE	0	NONE	0	NONE
1	otey	OT+E+Y	5	YES	1	1	OT+E+Y	OT+E+Y	3	0.505523039	3	0.505523039
1	otol	OT+OL	14	YES	1	1	OT+OL	OT+OL	2	0.124518335	2	0.124518335
1	otoldaiin	OT+OL+D_ADDR+AIIN	100	YES	1	1	OT+OL+D_ADDR+AIIN	OT+OL+D_ADDR+AIIN	4	0.962264164	4	0.962264164
1	oykchor	O+Y+K+CH+OR	26	YES	1	1	O+Y+K+CH+OR	O+Y+K+CH+OR	5	0.551685485	5	0.551685485
1	par	P+AR	5	YES	1	1	P+AR	P+AR	2	0.343275410	2	0.343275410
1	pchedal	P+CHD+AL	44	YES	1	1	P+CHD+AL	P+CHD+AL	3	1.547463338	3	1.547463338
1	pchey	P+Y	5	YES	4	4	P+CH+E+Y	P+CH+E+Y	2	2.549261252	4	0.945152794
1	pchor	P+CH+OR	10	YES	1	1	P+CH+OR	P+CH+OR	3	0.257097687	3	0.257097687
1	pdalshdy	P+DA+L+SH+D_ADDR+Y	100	YES	6	7	P+D_ADDR+AL+SH+DY	P+D_ADDR+AL+SH+DY	6	5.651187278	5	2.185442404
1	polalchdy	P+OL+AL+CHD+DY	100	YES	2	2	P+OL+AL+CHD+Y	P+OL+AL+CHD+Y	5	2.068268022	5	1.716693027
1	polchdy	P+OL+CHD+DY	58	YES	3	3	P+OL+CH+DY	P+OL+CH+DY	4	1.763154062	4	1.763154062
1	polched	P+OL+CHD	90	YES	1	1	P+OL+CHD	P+OL+CHD	3	0.783680659	3	0.783680659
1	poldarais	P+OL+D_ADDR+AR+A_ADDR+IIN+S	100	YES	23	22	P+OL+D_ADDR+AR+AIN+S	P+OL+D_ADDR+AR+AIN+S	7	4.475088489	6	2.025087577
1	porachol	P+O+R+A_ADDR+CH+OL	72	YES	4	4	P+OR+A_ADDR+OL	P+OR+A_ADDR+OL	6	4.505579017	4	1.407906495
1	pshedy	P+SH+E+DY	12	YES	1	1	P+SH+E+DY	P+SH+E+DY	4	1.271591379	4	1.271591379
1	pydeey	P+Y+D_ADDR+EE+Y	8	YES	1	1	P+Y+D_ADDR+EE+Y	P+Y+D_ADDR+EE+Y	5	1.231966121	5	1.231966121
1	qckhsy	CH+K+Y	1	NO	0	0	CARRIER_Q+CH+K+S+Y	NONE	0	NONE	0	NONE
1	qeaiin	CARRIER_Q+E+AIIN	100	YES	1	1	CARRIER_Q+E+AIIN	CARRIER_Q+E+AIIN	3	0.821863774	3	0.821863774
1	qeey	CARRIER_Q+EE+Y	3	YES	1	1	CARRIER_Q+EE+Y	CARRIER_Q+EE+Y	3	0.300829456	3	0.300829456
1	qepchedy	CARRIER_Q+E+P+CHD+Y	44	YES	1	1	CARRIER_Q+E+P+CHD+Y	CARRIER_Q+E+P+CHD+Y	5	3.182354617	5	3.182354617
1	qey	E+Y	2	YES	2	2	CARRIER_Q+E+Y	CARRIER_Q+E+Y	2	1.329714752	3	0.513486109
1	qeykeey	CARRIER_Q+E+Y+K+EE+Y	24	YES	1	1	CARRIER_Q+E+Y+K+EE+Y	CARRIER_Q+E+Y+K+EE+Y	6	0.781828438	6	0.781828438
1	qockhey	O+CH+K+E+Y	7	YES	2	1	CARRIER_Q+O+CH+K+E+Y	O+CH+K+E+Y	4	1.160719657	4	1.160719657
1	qodam	O+D_ADDR+AM_ADDR	29	YES	1	1	O+D_ADDR+AM_ADDR	O+D_ADDR+AM_ADDR	3	1.589003178	3	1.589003178
1	qodom	CARRIER_Q+O+D_ADDR+O+AM_ADDR	18	YES	2	2	O+D_ADDR+O+AM_ADDR	O+D_ADDR+O+AM_ADDR	5	1.613900561	4	0.993323422
1	qodor	CARRIER_Q+O+D_ADDR+OR	25	YES	1	1	CARRIER_Q+O+D_ADDR+OR	CARRIER_Q+O+D_ADDR+OR	4	1.296580615	4	1.296580615
1	qody	CARRIER_Q+O+DY	10	YES	1	1	CARRIER_Q+O+DY	CARRIER_Q+O+DY	3	1.649824000	3	1.649824000
1	qoeedy	CARRIER_Q+O+EE+D_ADDR+Y	26	YES	3	3	CARRIER_Q+O+EE+DY	CARRIER_Q+O+EE+DY	5	2.012638827	4	1.297399160
1	qoeeeo	O+EE+Y	11	NO	0	0	CARRIER_Q+O+E+EE+O	NONE	0	NONE	0	NONE
1	qoeey	O+EE+Y	5	YES	2	2	CARRIER_Q+O+EE+Y	CARRIER_Q+O+EE+Y	3	1.050507242	4	0.896357291
1	qokair	OK+AIR	71	YES	1	1	OK+AIR	OK+AIR	2	0.348881437	2	0.348881437
1	qokaldy	OK+AL+Y	80	YES	3	3	OK+AL+DY	OK+AL+DY	3	0.535379015	3	0.535379015
1	qokchdyl	OK+CHD+DY+L	72	YES	2	2	OK+CHD+Y+L	OK+CHD+Y+L	4	1.541415946	4	2.078038583
1	qokcheey	OK+CH+EE+Y	37	YES	1	1	OK+CH+EE+Y	OK+CH+EE+Y	4	0.423084629	4	0.423084629
1	qokeedal	OK+EE+AL	100	YES	1	1	OK+EE+AL	OK+EE+AL	2	2.511029208	2	2.511029208
1	qokeeody	OK+EE+O+D_ADDR+Y	85	YES	1	1	OK+EE+O+D_ADDR+Y	OK+EE+O+D_ADDR+Y	4	2.567071175	4	2.567071175
1	qokeodal	OK+E+O+AL	100	YES	3	3	OK+E+O+D_ADDR+AL	OK+E+O+D_ADDR+AL	3	2.381148953	4	1.995040022
1	qokeom	OK+E+O+AM_ADDR	26	YES	1	1	OK+E+O+AM_ADDR	OK+E+O+AM_ADDR	3	1.372833586	3	1.372833586
1	qokody	OK+O+DY	34	YES	2	1	OK+O+D_ADDR+Y	OK+O+DY	3	0.711805551	3	0.711805551
1	qokoiin	OK+O+IIN	100	YES	1	1	OK+O+IIN	OK+O+IIN	3	0.459991756	3	0.459991756
1	qol	OL	8	YES	1	1	OL	OL	1	0.107925712	1	0.107925712
1	qolchey	OL+Y	40	YES	5	4	OL+CH+E+Y	OL+CH+E+Y	2	2.622641459	4	1.018533000
1	qoldy	OL+DY	33	YES	1	1	OL+DY	OL+DY	2	0.523469080	2	0.523469080
1	qolkary	OL+K+AR+Y	44	YES	1	1	OL+K+AR+Y	OL+K+AR+Y	3	1.990615288	3	1.990615288
1	qolp	OL+P	9	YES	1	1	OL+P	OL+P	2	0.554934909	2	0.554934909
1	qoly	OL+Y	8	YES	1	1	OL+Y	OL+Y	2	0.152664152	2	0.152664152
1	qool	CARRIER_Q+O+OL	6	YES	1	1	CARRIER_Q+O+OL	CARRIER_Q+O+OL	3	1.550622989	3	1.550622989
