gdt744_field_id	gdt743_patch_id	gdt739_dispatch_id	patch_id	occurrence_id	page	locus	target_ordinal	surface	body	opaque_head_id	line_position	family	level	left_extent	right_extent	bounded_span_tokens	left_boundary_reason	right_boundary_reason	boundary_complete	strong_anchor_count	strong_anchor_surfaces	strong_anchor_tags	thermal_quality_conflict	moisture_quality_conflict	quality_conflict	strong_anchor_signature	strong_anchor_evidence	supplemental_whole_role_anchor_count	supplemental_whole_role_surfaces	raw_field_channel	w3_only_anchor_count	w3_only_anchor_signature	w3_only_field_channel	r2_anchor_count	r2_field_channel	unclipped_anchor_count	unclipped_field_channel	unresolved_candidate_count	unresolved_candidate_surfaces	gdt743_dimension_dispatch	gdt743_carrier_dispatch	gdt743_working_render_de	gdt743_specific_local_dispatch	field_scope	literal_lexeme_claimed	plaintext_clause_claimed	head_or_body_lexeme_credit	component_export_credit	unseen_form_export	surface_channel_occurrences	surface_channel_pages	surface_channel_anchor_signatures	complete_surface_channel_occurrences	complete_surface_channel_pages	complete_surface_channel_anchor_signatures	window_recurrence_gate	complete_template_gate	field_confidence_tier	template_backed_field_reading	exploratory_field_candidate	w3_only_complete_template_gate	w3_only_same_channel	w3_only_template_reading_retained	historical_mode	unresolved_content_slot_class	unresolved_slot_label_de	field_render_de	combined_target_field_render_de	combined_specific_dispatch
G744-F0101	G743-R0101	G739-D0101	G738-P0101	G737-O0237	f111r	f111r.46	8	lkar	kar	H4	MIDDLE	SCALAR	I	2	5	7	STRICT_INITIAL_BEFORE_R3	RADIUS5_CENSORED	0	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	0	OPEN	1	olchal	OPEN_SCALAR	OPEN	Skalarstufe I; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	18	12	1	16	11	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe I; Dimension offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0102	G743-R0102	G739-D0102	G738-P0102	G737-O0298	f113r	f113r.4	9	lkar	kar	H4	MIDDLE	SCALAR	I	1	3	4	PRIOR_CLOSE_BEFORE_R2	LINE_EDGE_AFTER_R3	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	0	OPEN	1	qotaly	OPEN_SCALAR	OPEN	Skalarstufe I; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	18	12	1	16	11	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe I; Dimension offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0103	G743-R0103	G739-D0103	G738-P0103	G737-O0312	f113r	f113r.43	3	lkar	kar	H4	MIDDLE	SCALAR	I	2	5	7	LINE_EDGE_AFTER_R2	RADIUS5_CENSORED	0	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	0	OPEN	2	cheeey|ykcheor	OPEN_SCALAR	OPEN	Skalarstufe I; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	18	12	1	16	11	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe I; Dimension offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0104	G743-R0104	G739-D0104	G738-P0104	G737-O0313	f113r	f113r.43	12	lkar	kar	H4	MIDDLE	SCALAR	I	0	2	2	STRICT_INITIAL_BEFORE_R1	LINE_EDGE_AFTER_R2	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	0	OPEN	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe I; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	18	12	1	16	11	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe I; Dimension offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0105	G743-R0105	G739-D0105	G738-P0105	G737-O0319	f113v	f113v.1	11	lkar	kar	H4	MIDDLE	SCALAR	I	0	2	2	STRICT_INITIAL_BEFORE_R1	LINE_EDGE_AFTER_R2	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	0	OPEN	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe I; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	18	12	1	16	11	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe I; Dimension offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0106	G743-R0106	G739-D0106	G738-P0106	G737-O0366	f115r	f115r.15	11	lkar	kar	H4	MIDDLE	SCALAR	I	2	2	4	PRIOR_CLOSE_BEFORE_R3	LINE_EDGE_AFTER_R2	1	1	air	MATERIAL|PART	0	0	0	R1@12:air:MATERIAL|PART	R1 air=zweite Drogenfraktion [MATERIAL|PART;W3_SOLID_WORKING_THEORY]	0	NONE	QUANTITY_OR_PART	1	R1@12:air:MATERIAL|PART	QUANTITY_OR_PART	1	QUANTITY_OR_PART	1	QUANTITY_OR_PART	0	NONE	AMOUNT_DOSE	MATERIAL_PART	Mengen-/Portionsstufe I des Materialteils	1	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	2	2	2	2	2	2	1	1	F3_RECURRENT_COMPLETE_CONTEXT	1	0	1	1	1	AMBIGUOUS_BOUND_FIELD	QUANTITY_REFERENT_OR_PART_NAME	Mengenbezug-/Teilname offen	Mengen-/Teilfeld: Bezugsstoff offen; Marker=Teil/Portion; Träger=Stoff+Teil/Portion; Wert=Skala/Stufe I; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt	Mengen-/Portionsstufe I des Materialteils ⟦Mengen-/Teilfeld: Bezugsstoff offen; Marker=Teil/Portion; Träger=Stoff+Teil/Portion; Wert=Skala/Stufe I; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt⟧	1
G744-F0107	G743-R0107	G739-D0107	G738-P0107	G737-O0398	f115v	f115v.42	9	lkar	kar	H4	MIDDLE	SCALAR	I	1	0	1	STRICT_INITIAL_BEFORE_R2	STRICT_INITIAL_BEFORE_R1	1	1	qokchey	DRY|HOT|VALUE	0	0	0	L1@8:qokchey:DRY|HOT|VALUE	L1 qokchey=heiß und trocken in der Mitte des Grades [DRY|HOT|VALUE;W3_SOLID_WORKING_THEORY]	0	NONE	DESCRIPTIVE_QUALITY	1	L1@8:qokchey:DRY|HOT|VALUE	DESCRIPTIVE_QUALITY	1	DESCRIPTIVE_QUALITY	1	DESCRIPTIVE_QUALITY	0	NONE	QUALITY_DEGREE	OPEN	Qualitätsstufe I im heiß/trocken-Feld	1	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	4	4	4	2	2	2	1	1	F3_RECURRENT_COMPLETE_CONTEXT	1	0	1	1	1	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	Materia-medica-Beschreibung: Lemma und Träger offen; Qualität=heiß+trocken; Skala/Stufe I; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt	Qualitätsstufe I im heiß/trocken-Feld ⟦Materia-medica-Beschreibung: Lemma und Träger offen; Qualität=heiß+trocken; Skala/Stufe I; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt⟧	1
G744-F0108	G743-R0108	G739-D0108	G738-P0108	G737-O0410	f116r	f116r.23	3	lkar	kar	H4	MIDDLE	SCALAR	I	2	1	3	LINE_EDGE_AFTER_R2	CURRENT_CLOSE_INCLUDED_R1	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	1	DESCRIPTIVE_QUALITY	1	cheeteey	OPEN_SCALAR	OPEN	Skalarstufe I; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	18	12	1	16	11	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe I; Dimension offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0109	G743-R0109	G739-D0109	G738-P0109	G737-O0557	f75v	f75v.3	9	lkar	kar	H4	MIDDLE	SCALAR	I	2	1	3	PRIOR_CLOSE_BEFORE_R3	STRICT_INITIAL_BEFORE_R2	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	0	OPEN	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe I; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	18	12	1	16	11	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe I; Dimension offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0110	G743-R0110	G739-D0110	G738-P0110	G737-O0568	f76r	f76r.9	9	lkar	kar	H4	MIDDLE	SCALAR	I	5	2	7	RADIUS5_CENSORED	NEXT_TARGET_BEFORE_R3	0	1	chcphedy	DRY|PREPARATION|PROCESS|VALUE	0	0	0	L3@6:chcphedy:DRY|PREPARATION|PROCESS|VALUE	L3 chcphedy=Arzneikompositum bis zur Mittelstufe trocknen und abschließen [DRY|PREPARATION|PROCESS|VALUE;W3_SOLID_WORKING_THEORY]	0	NONE	PRESCRIPTIVE_RECIPE	1	L3@6:chcphedy:DRY|PREPARATION|PROCESS|VALUE	PRESCRIPTIVE_RECIPE	0	OPEN	1	PRESCRIPTIVE_RECIPE	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe I; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	1	1	1	0	0	0	0	0	F1_SINGLE_CONTEXT	0	1	0	1	0	PRESCRIPTIVE	INGREDIENT_OR_COMMAND_CONTENT	Zutat-/Anweisungsinhalt offen	VORLÄUFIG: Rezeptanweisung: Zutat offen; Vorgang belegt; Träger=Zubereitung; Mengenmarker=nicht belegt; Bedingung=trocken; Ziel=Skala/Stufe I; Evidenz=Einzelkontext	Skalarstufe I; Dimension offen ⟦VORLÄUFIG: Rezeptanweisung: Zutat offen; Vorgang belegt; Träger=Zubereitung; Mengenmarker=nicht belegt; Bedingung=trocken; Ziel=Skala/Stufe I; Evidenz=Einzelkontext⟧	0
G744-F0111	G743-R0111	G739-D0111	G738-P0111	G737-O0584	f76r	f76r.49	10	lkar	kar	H4	MIDDLE	SCALAR	I	0	1	1	PRIOR_CLOSE_BEFORE_R1	STRICT_INITIAL_BEFORE_R2	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	0	OPEN	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe I; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	18	12	1	16	11	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe I; Dimension offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0112	G743-R0112	G739-D0112	G738-P0112	G737-O0669	f80r	f80r.33	3	lkar	kar	H4	MIDDLE	SCALAR	I	1	5	6	STRICT_INITIAL_BEFORE_R2	RADIUS5_CENSORED	0	1	qokeey	HOT|VALUE	0	0	0	L1@2:qokeey:HOT|VALUE	L1 qokeey=heiß am Ende des Grades [HOT|VALUE;W3_SOLID_WORKING_THEORY]	0	NONE	DESCRIPTIVE_QUALITY	1	L1@2:qokeey:HOT|VALUE	DESCRIPTIVE_QUALITY	1	DESCRIPTIVE_QUALITY	1	DESCRIPTIVE_QUALITY	0	NONE	QUALITY_DEGREE	OPEN	Heißgrad I	1	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	4	4	4	2	2	2	1	1	F2_RECURRENT_TEMPLATE_PARTIAL_CONTEXT	1	0	1	1	1	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	Materia-medica-Beschreibung: Lemma und Träger offen; Qualität=heiß; Skala/Stufe I; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen	Heißgrad I ⟦Materia-medica-Beschreibung: Lemma und Träger offen; Qualität=heiß; Skala/Stufe I; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen⟧	1
G744-F0113	G743-R0113	G739-D0113	G738-P0113	G737-O0764	f86v3	f86v3.20	8	lkar	kar	H4	MIDDLE	SCALAR	I	3	1	4	PRIOR_CLOSE_BEFORE_R4	CURRENT_CLOSE_INCLUDED_R1	1	1	ary	CLOSE|MATERIAL|PART	0	0	0	R1@9:ary:CLOSE|MATERIAL|PART	R1 ary=Drogenfraktion I, abgeschlossen [CLOSE|MATERIAL|PART;W3_SOLID_WORKING_THEORY]	0	NONE	QUANTITY_OR_PART	1	R1@9:ary:CLOSE|MATERIAL|PART	QUANTITY_OR_PART	1	QUANTITY_OR_PART	1	QUANTITY_OR_PART	2	qochey|ykeeody	AMOUNT_DOSE	MATERIAL_PART	Mengen-/Portionsstufe I des Materialteils	1	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	2	2	2	2	2	2	1	1	F3_RECURRENT_COMPLETE_CONTEXT	1	0	1	1	1	AMBIGUOUS_BOUND_FIELD	QUANTITY_REFERENT_OR_PART_NAME	Mengenbezug-/Teilname offen	Mengen-/Teilfeld: Bezugsstoff offen; Marker=Teil/Portion; Träger=Stoff+Teil/Portion; Wert=Skala/Stufe I; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt	Mengen-/Portionsstufe I des Materialteils ⟦Mengen-/Teilfeld: Bezugsstoff offen; Marker=Teil/Portion; Träger=Stoff+Teil/Portion; Wert=Skala/Stufe I; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt⟧	1
G744-F0114	G743-R0114	G739-D0114	G738-P0114	G737-O0773	f86v6	f86v6.18	9	lkar	kar	H4	MIDDLE	SCALAR	I	5	2	7	RADIUS5_CENSORED	LINE_EDGE_AFTER_R2	0	1	ytal	COLD|MATERIAL|VALUE	0	0	0	L5@4:ytal:COLD|MATERIAL|VALUE	L5 ytal=Eintrag: kalter Rohstoff I am Gradanfang [COLD|MATERIAL|VALUE;W3_SOLID_WORKING_THEORY]	0	NONE	DESCRIPTIVE_MATERIA	1	L5@4:ytal:COLD|MATERIAL|VALUE	DESCRIPTIVE_MATERIA	0	OPEN	1	DESCRIPTIVE_MATERIA	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe I; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	3	3	3	2	2	2	1	1	F2_RECURRENT_TEMPLATE_PARTIAL_CONTEXT	1	0	1	1	1	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	Materia-medica-Beschreibung: Lemma offen; Träger=Stoff; Qualität=kalt; Skala/Stufe I; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen	Skalarstufe I; Dimension offen ⟦Materia-medica-Beschreibung: Lemma offen; Träger=Stoff; Qualität=kalt; Skala/Stufe I; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen⟧	1
G744-F0115	G743-R0115	G739-D0115	G738-P0115	G737-O0774	f86v6	f86v6.27	2	lkar	kar	H4	MIDDLE	SCALAR	I	1	4	5	LINE_EDGE_AFTER_R1	CURRENT_CLOSE_INCLUDED_R4	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	0	OPEN	2	alshdr|kshd	OPEN_SCALAR	OPEN	Skalarstufe I; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	18	12	1	16	11	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe I; Dimension offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0116	G743-R0116	G739-D0116	G738-P0116	G737-O0781	f86v6	f86v6.42	7	lkar	kar	H4	MIDDLE	SCALAR	I	1	1	2	STRICT_INITIAL_BEFORE_R2	CURRENT_CLOSE_INCLUDED_R1	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	1	DESCRIPTIVE_MATERIA	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe I; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	18	12	1	16	11	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe I; Dimension offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0117	G743-R0117	G739-D0117	G738-P0117	G737-O0586	f76r	f76r.52	6	lsheedy	sheedy	H4	MIDDLE	STATE_RESULT	II	0	2	2	STRICT_INITIAL_BEFORE_R1	CURRENT_CLOSE_INCLUDED_R2	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	0	OPEN	0	NONE	QUALITY_STATE_AXIS_OPEN	OPEN	Zustandsstufe II; Zustandsachse offen; Träger offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	3	3	1	3	3	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Zustandsstufe II; Zustandsachse offen; Träger offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0118	G743-R0118	G739-D0118	G738-P0118	G737-O0591	f76v	f76v.15	2	lsheedy	sheedy	H4	MIDDLE	STATE_RESULT	II	0	2	2	PRIOR_CLOSE_BEFORE_R1	CURRENT_CLOSE_INCLUDED_R2	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	1	PRESCRIPTIVE_RECIPE	0	NONE	QUALITY_STATE_AXIS_OPEN	OPEN	Zustandsstufe II; Zustandsachse offen; Träger offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	3	3	1	3	3	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Zustandsstufe II; Zustandsachse offen; Träger offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0119	G743-R0119	G739-D0119	G738-P0119	G737-O0725	f83r	f83r.7	2	lsheedy	sheedy	H4	MIDDLE	STATE_RESULT	II	0	4	4	STRICT_INITIAL_BEFORE_R1	STRICT_INITIAL_BEFORE_R5	1	1	qoky	HOT|VALUE	0	0	0	R2@4:qoky:HOT|VALUE	R2 qoky=heiß am Anfang des Grades [HOT|VALUE;W3_SOLID_WORKING_THEORY]	0	NONE	DESCRIPTIVE_QUALITY	1	R2@4:qoky:HOT|VALUE	DESCRIPTIVE_QUALITY	1	DESCRIPTIVE_QUALITY	1	DESCRIPTIVE_QUALITY	1	qeeedy	QUALITY_STATE_AXIS_OPEN	OPEN	Zustandsstufe II; Zustandsachse offen; Träger offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	1	1	1	1	1	1	0	0	F1_SINGLE_CONTEXT	0	1	0	1	0	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	VORLÄUFIG: Materia-medica-Beschreibung: Lemma und Träger offen; Qualität=heiß; Zustands-/Resultatstufe II; Evidenz=Einzelkontext	Zustandsstufe II; Zustandsachse offen; Träger offen ⟦VORLÄUFIG: Materia-medica-Beschreibung: Lemma und Träger offen; Qualität=heiß; Zustands-/Resultatstufe II; Evidenz=Einzelkontext⟧	0
G744-F0120	G743-R0120	G739-D0120	G738-P0120	G737-O0729	f83r	f83r.9	4	lsheedy	sheedy	H4	MIDDLE	STATE_RESULT	II	0	1	1	PRIOR_CLOSE_BEFORE_R1	CURRENT_CLOSE_INCLUDED_R1	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	0	OPEN	0	NONE	QUALITY_STATE_AXIS_OPEN	OPEN	Zustandsstufe II; Zustandsachse offen; Träger offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	3	3	1	3	3	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Zustandsstufe II; Zustandsachse offen; Träger offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0121	G743-R0121	G739-D0121	G738-P0121	G737-O0001	f100r	f100r.12	1	pcheol	cheol	H1	FIRST	STATE	NA	0	5	5	LINE_EDGE_AFTER_R0	RADIUS5_CENSORED	0	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	0	OPEN	2	qocpheeckhy|shodol	QUALITY_STATE_AXIS_OPEN	OPEN	Status-Eintrag; Zustandsachse offen; Träger offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	4	4	1	3	3	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Status-Eintrag; Zustandsachse offen; Träger offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0122	G743-R0122	G739-D0122	G738-P0122	G737-O0101	f106r	f106r.13	1	pcheol	cheol	H1	FIRST	STATE	NA	0	5	5	LINE_EDGE_AFTER_R0	RADIUS5_CENSORED	0	2	otey|qokeeor	AMOUNT|COLD|HOT|PREPARATION|PROCESS|VALUE	1	0	1	R2@3:otey:COLD|PREPARATION|VALUE|R3@4:qokeeor:AMOUNT|HOT|PROCESS	R2 otey=kalter Ansatz in der Mitte des Grades [COLD|PREPARATION|VALUE;W3_SOLID_WORKING_THEORY] || R3 qokeeor=erhitze eine Portion vollständig [AMOUNT|HOT|PROCESS;W3_SOLID_WORKING_THEORY]	0	NONE	PRESCRIPTIVE_RECIPE	2	R2@3:otey:COLD|PREPARATION|VALUE|R3@4:qokeeor:AMOUNT|HOT|PROCESS	PRESCRIPTIVE_RECIPE	1	DESCRIPTIVE_MATERIA	2	PRESCRIPTIVE_RECIPE	1	sheokaiin	QUALITY_STATE_AXIS_OPEN	OPEN	Status-Eintrag; Zustandsachse offen; Träger offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	1	1	1	0	0	0	0	0	F1_SINGLE_CONTEXT	0	1	0	1	0	PRESCRIPTIVE	INGREDIENT_OR_COMMAND_CONTENT	Zutat-/Anweisungsinhalt offen	VORLÄUFIG: Rezeptanweisung: Zutat offen; Vorgang belegt; Träger=Zubereitung; Mengenmarker=vorhanden; Bedingung=heiß+kalt (konkurrierende Anker); Ziel=Statusfeld; Evidenz=Einzelkontext	Status-Eintrag; Zustandsachse offen; Träger offen ⟦VORLÄUFIG: Rezeptanweisung: Zutat offen; Vorgang belegt; Träger=Zubereitung; Mengenmarker=vorhanden; Bedingung=heiß+kalt (konkurrierende Anker); Ziel=Statusfeld; Evidenz=Einzelkontext⟧	0
G744-F0123	G743-R0123	G739-D0123	G738-P0123	G737-O0325	f113v	f113v.15	8	pcheol	cheol	H1	MIDDLE	STATE	NA	0	4	4	PRIOR_CLOSE_BEFORE_R1	LINE_EDGE_AFTER_R4	1	1	kcheor	AMOUNT|DRY|HOT|MATERIAL|VALUE	0	0	0	R1@9:kcheor:AMOUNT|DRY|HOT|MATERIAL|VALUE	R1 kcheor=eine Portion bis zur Mittelstufe heiß getrocknete Droge [AMOUNT|DRY|HOT|MATERIAL|VALUE;W3_SOLID_WORKING_THEORY]	0	NONE	DESCRIPTIVE_MATERIA	1	R1@9:kcheor:AMOUNT|DRY|HOT|MATERIAL|VALUE	DESCRIPTIVE_MATERIA	1	DESCRIPTIVE_MATERIA	1	DESCRIPTIVE_MATERIA	1	qokaram	QUALITY_STATE_DRY_LOCAL	MATERIAL	Trockenstatus des Materials	1	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	2	1	2	1	1	1	0	0	F1_SINGLE_CONTEXT	0	1	0	1	0	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	VORLÄUFIG: Materia-medica-Beschreibung: Lemma offen; Träger=Stoff; Qualität=heiß+trocken; Mengenmarker=vorhanden; Statusfeld; Evidenz=Einzelkontext	Trockenstatus des Materials ⟦VORLÄUFIG: Materia-medica-Beschreibung: Lemma offen; Träger=Stoff; Qualität=heiß+trocken; Mengenmarker=vorhanden; Statusfeld; Evidenz=Einzelkontext⟧	1
