event_id	page	locus	record_unit_id	statement_id	statement_position	joint_tuple_id	surface_display	candidate_family	selected_parse	decision	selected_y_chy_value_de	selected_card_reading_de	card_identity_and_renderer_note	previous_contextual_expansion_de	limit_or_contradiction
E304	f83r	f83r.22	B3	B3-S032	MIDDLE	6f7ff8287eddf4da9fdb	chedy	CHD_CHED_Y	CHD~CHED+Y	SELECTED_Y_REFERENT	DER AKTUELL GEMEINTE ARBEITSPOSTEN; DIES/ES	den laufenden Posten umsetzen oder durcharbeiten	Eine exakte Karte mit chdy|chedy; d gehoert hier zum Arbeitskern.	Ansatz umsetzen oder durcharbeiten	Kein blindes terminales DY; exakte Kartenidentitaet geht vor.
E307	f83r	f83r.22	B3	B3-S032	END	c45ebac60774620561e2	otedy	DY_CONSTRUCTION_COMPARATOR	OT+E+DY	TERMINAL_CONSTRUCTION_NOT_INDEPENDENT_Y_EVIDENCE	NO_INDEPENDENT_Y_CLAIM__DY_TERMINAL_CONSTRUCTION	danach kurz oder gewöhnlich einwirken lassen und abschließen	Eigene exakte Abschlusskarte; DY/TERMINAL_Y wird hier als lizenzierter Gesamtframe gelesen.	Danach kurz oder gewöhnlich einwirken lassen und abschließen	Mit Y=laufender Posten kompatibel, aber die Abschlusskarte liefert keinen unabhaengig abtrennbaren Y-Beleg.
E314	f83r	f83r.24	B3	B3-S034	END	bc4f1f5c006c74a4d26d	shedy	DY_CONSTRUCTION_COMPARATOR	SH+E+DY	TERMINAL_CONSTRUCTION_NOT_INDEPENDENT_Y_EVIDENCE	NO_INDEPENDENT_Y_CLAIM__DY_TERMINAL_CONSTRUCTION	kurz oder gewöhnlich halten oder ruhen lassen; Ende	Eigene exakte Abschlusskarte; DY/TERMINAL_Y wird hier als lizenzierter Gesamtframe gelesen.	Kurz oder gewöhnlich halten oder ruhen lassen; Ende	Mit Y=laufender Posten kompatibel, aber die Abschlusskarte liefert keinen unabhaengig abtrennbaren Y-Beleg.
E315	f83r	f83r.25	B4	B4-S001	ONLY	7d25241b0e56c836372a	qokeedy	DY_CONSTRUCTION_COMPARATOR	OK+EE+DY	TERMINAL_CONSTRUCTION_NOT_INDEPENDENT_Y_EVIDENCE	NO_INDEPENDENT_Y_CLAIM__DY_TERMINAL_CONSTRUCTION	eintauchen oder einweichen und den Schritt abschließen	Eigene exakte Abschlusskarte; DY/TERMINAL_Y wird hier als lizenzierter Gesamtframe gelesen.	Eintauchen oder einweichen und den Schritt abschließen	Mit Y=laufender Posten kompatibel, aber die Abschlusskarte liefert keinen unabhaengig abtrennbaren Y-Beleg.
E317	f83r	f83r.25	B4	B4-S002	MIDDLE	0275fbf14e07935b0a45	qokeey	OK_EE_Y	OK+EE+Y	SELECTED_Y_REFERENT	DER AKTUELL GEMEINTE ARBEITSPOSTEN; DIES/ES	den laufenden Posten anhaltend in Kontakt halten	Eine exakte Karte ueber vier biologische Records.	Aktiven Ansatz anhaltend in Kontakt halten	EE bestimmt den Grad; Y ist weder Waerme noch Medium.
E318	f83r	f83r.25	B4	B4-S002	END	7db18b2f0fb7ed0fcfd3	qokedy	DY_CONSTRUCTION_COMPARATOR	OK+E+DY	TERMINAL_CONSTRUCTION_NOT_INDEPENDENT_Y_EVIDENCE	NO_INDEPENDENT_Y_CLAIM__DY_TERMINAL_CONSTRUCTION	kurz spülen oder benetzen und den Schritt abschließen	Eigene exakte Abschlusskarte; DY/TERMINAL_Y wird hier als lizenzierter Gesamtframe gelesen.	Kurz spülen oder benetzen und den Schritt abschließen	Mit Y=laufender Posten kompatibel, aber die Abschlusskarte liefert keinen unabhaengig abtrennbaren Y-Beleg.
E319	f83r	f83r.25	B4	B4-S003	START	6f7ff8287eddf4da9fdb	chedy	CHD_CHED_Y	CHD~CHED+Y	SELECTED_Y_REFERENT	DER AKTUELL GEMEINTE ARBEITSPOSTEN; DIES/ES	den laufenden Posten umsetzen oder durcharbeiten	Eine exakte Karte mit chdy|chedy; d gehoert hier zum Arbeitskern.	Ansatz umsetzen oder durcharbeiten	Kein blindes terminales DY; exakte Kartenidentitaet geht vor.
E322	f83r	f83r.26	B4	B4-S003	MIDDLE	0275fbf14e07935b0a45	qokeey	OK_EE_Y	OK+EE+Y	SELECTED_Y_REFERENT	DER AKTUELL GEMEINTE ARBEITSPOSTEN; DIES/ES	den laufenden Posten anhaltend in Kontakt halten	Eine exakte Karte ueber vier biologische Records.	Aktiven Ansatz anhaltend in Kontakt halten	EE bestimmt den Grad; Y ist weder Waerme noch Medium.
E323	f83r	f83r.26	B4	B4-S003	MIDDLE	276a7c2d74d1143446f4	qoky	OK_Y	OK+Y	SELECTED_Y_REFERENT	DER AKTUELL GEMEINTE ARBEITSPOSTEN; DIES/ES	den laufenden Posten anwenden oder in Arbeit nehmen	Eine exakte OKY-Karte mit den Oberflaechen choky|oky|qoky.	Aktiven Ansatz einsetzen oder anwenden	Nicht mit der getrennten exakten OKCHY-Karte zusammenwerfen.
E325	f83r	f83r.26	B4	B4-S003	END	bc4f1f5c006c74a4d26d	shedy	DY_CONSTRUCTION_COMPARATOR	SH+E+DY	TERMINAL_CONSTRUCTION_NOT_INDEPENDENT_Y_EVIDENCE	NO_INDEPENDENT_Y_CLAIM__DY_TERMINAL_CONSTRUCTION	kurz oder gewöhnlich halten oder ruhen lassen; Ende	Eigene exakte Abschlusskarte; DY/TERMINAL_Y wird hier als lizenzierter Gesamtframe gelesen.	Kurz oder gewöhnlich halten oder ruhen lassen; Ende	Mit Y=laufender Posten kompatibel, aber die Abschlusskarte liefert keinen unabhaengig abtrennbaren Y-Beleg.
E326	f83r	f83r.26	B4	B4-S004	ONLY	eb2e4bc143f623ee03ac	qokylddy	OK_Y_LDDY	OK+Y+LDDY?	SELECTED_Y_REFERENT__OPAQUE_REMAINDER	DER AKTUELL GEMEINTE ARBEITSPOSTEN; DIES/ES	den laufenden Posten in die LDDY-Anwendung nehmen; lokaler Schluss	Einzelne exakte qokylddy-Karte; internes Y vor weiterem Rest.	Ansatz auflegen oder anwenden; Schritt schließen	LDDY bleibt opak; dies stuetzt Y als Teilnehmer statt Endmarker.
E328	f83r	f83r.27	B4	B4-S005	MIDDLE	6f7ff8287eddf4da9fdb	chedy	CHD_CHED_Y	CHD~CHED+Y	SELECTED_Y_REFERENT	DER AKTUELL GEMEINTE ARBEITSPOSTEN; DIES/ES	den laufenden Posten umsetzen oder durcharbeiten	Eine exakte Karte mit chdy|chedy; d gehoert hier zum Arbeitskern.	Ansatz umsetzen oder durcharbeiten	Kein blindes terminales DY; exakte Kartenidentitaet geht vor.
E329	f83r	f83r.27	B4	B4-S005	END	7d25241b0e56c836372a	qokeedy	DY_CONSTRUCTION_COMPARATOR	OK+EE+DY	TERMINAL_CONSTRUCTION_NOT_INDEPENDENT_Y_EVIDENCE	NO_INDEPENDENT_Y_CLAIM__DY_TERMINAL_CONSTRUCTION	eintauchen oder einweichen und den Schritt abschließen	Eigene exakte Abschlusskarte; DY/TERMINAL_Y wird hier als lizenzierter Gesamtframe gelesen.	Eintauchen oder einweichen und den Schritt abschließen	Mit Y=laufender Posten kompatibel, aber die Abschlusskarte liefert keinen unabhaengig abtrennbaren Y-Beleg.
E333	f83r	f83r.28	B4	B4-S008	MIDDLE	2c1a5fd92b9e3c762242	cheeky	CH_EE_KY_BOUNDARY	CH+EE+KY	KY_BOUNDARY_NOT_SPLIT	NO_INDEPENDENT_Y_CLAIM	laengere oder festgelegte Zustands-/Haltestufe	Eine exakte cheeky-Karte; KY hat kein unabhaengiges Minimalpaar.	Längere oder festgelegte Zustands- beziehungsweise Haltestufe	Kein selbststaendiger Y-Beleg; Kartenlesung behalten.
E335	f83r	f83r.28	B4	B4-S008	END	7db18b2f0fb7ed0fcfd3	qokedy	DY_CONSTRUCTION_COMPARATOR	OK+E+DY	TERMINAL_CONSTRUCTION_NOT_INDEPENDENT_Y_EVIDENCE	NO_INDEPENDENT_Y_CLAIM__DY_TERMINAL_CONSTRUCTION	kurz spülen oder benetzen und den Schritt abschließen	Eigene exakte Abschlusskarte; DY/TERMINAL_Y wird hier als lizenzierter Gesamtframe gelesen.	Kurz spülen oder benetzen und den Schritt abschließen	Mit Y=laufender Posten kompatibel, aber die Abschlusskarte liefert keinen unabhaengig abtrennbaren Y-Beleg.
E336	f83r	f83r.28	B4	B4-S009	ONLY	bc4f1f5c006c74a4d26d	shedy	DY_CONSTRUCTION_COMPARATOR	SH+E+DY	TERMINAL_CONSTRUCTION_NOT_INDEPENDENT_Y_EVIDENCE	NO_INDEPENDENT_Y_CLAIM__DY_TERMINAL_CONSTRUCTION	kurz oder gewöhnlich halten oder ruhen lassen; Ende	Eigene exakte Abschlusskarte; DY/TERMINAL_Y wird hier als lizenzierter Gesamtframe gelesen.	Kurz oder gewöhnlich halten oder ruhen lassen; Ende	Mit Y=laufender Posten kompatibel, aber die Abschlusskarte liefert keinen unabhaengig abtrennbaren Y-Beleg.
E339	f83r	f83r.35	B4	B4-S011	MIDDLE	d904bf7b044dd3922781	cheky	CH_E_KY_BOUNDARY	CH+E+KY	KY_BOUNDARY_NOT_SPLIT	NO_INDEPENDENT_Y_CLAIM	kurze oder milde Zustands-/Haltestufe	Eine exakte cheky-Karte; KY hat kein unabhaengiges Minimalpaar.	Kurze oder milde Zustands- beziehungsweise Haltestufe	Kein selbststaendiger Y-Beleg; Kartenlesung behalten.
E342	f83r	f83r.35	B4	B4-S011	MIDDLE	6f7ff8287eddf4da9fdb	chdy	CHD_CHED_Y	CHD~CHED+Y	SELECTED_Y_REFERENT	DER AKTUELL GEMEINTE ARBEITSPOSTEN; DIES/ES	den laufenden Posten umsetzen oder durcharbeiten	Eine exakte Karte mit chdy|chedy; d gehoert hier zum Arbeitskern.	Ansatz umsetzen oder durcharbeiten	Kein blindes terminales DY; exakte Kartenidentitaet geht vor.
E345	f83r	f83r.37	B4	B4-S012	ONLY	de7321bface5628e35d6	lchedy	TERMINAL_Y_CONSTRUCTION_COMPARATOR	L+CHED+TERMINAL_Y	TERMINAL_CONSTRUCTION_NOT_INDEPENDENT_Y_EVIDENCE	NO_INDEPENDENT_Y_CLAIM__DY_TERMINAL_CONSTRUCTION	abführen; Schluss	Eigene exakte Abschlusskarte; DY/TERMINAL_Y wird hier als lizenzierter Gesamtframe gelesen.	Abführen; Schluss	Mit Y=laufender Posten kompatibel, aber die Abschlusskarte liefert keinen unabhaengig abtrennbaren Y-Beleg.
E347	f83r	f83r.37	B4	B4-S013	END	bc4f1f5c006c74a4d26d	shedy	DY_CONSTRUCTION_COMPARATOR	SH+E+DY	TERMINAL_CONSTRUCTION_NOT_INDEPENDENT_Y_EVIDENCE	NO_INDEPENDENT_Y_CLAIM__DY_TERMINAL_CONSTRUCTION	kurz oder gewöhnlich halten oder ruhen lassen; Ende	Eigene exakte Abschlusskarte; DY/TERMINAL_Y wird hier als lizenzierter Gesamtframe gelesen.	Kurz oder gewöhnlich halten oder ruhen lassen; Ende	Mit Y=laufender Posten kompatibel, aber die Abschlusskarte liefert keinen unabhaengig abtrennbaren Y-Beleg.
E349	f83r	f83r.38	B4	B4-S014	MIDDLE	b921a237be883a820352	chey	BASE_Y_CARD	Y_CARD	SELECTED_Y_REFERENT	DER AKTUELL GEMEINTE ARBEITSPOSTEN; DIES/ES	der laufende Posten; dies/es	Eine exakte Karte; chey|chy|dy|shy|sy|y sind Huellen, keine sechs Bedeutungen.	Diese aktive Portion	Die lokale Handlung oder Substanz kommt aus dem Besitzer, nicht aus Y.
E357	f83r	f83r.41	B4	B4-S015	END	de7321bface5628e35d6	lchedy	TERMINAL_Y_CONSTRUCTION_COMPARATOR	L+CHED+TERMINAL_Y	TERMINAL_CONSTRUCTION_NOT_INDEPENDENT_Y_EVIDENCE	NO_INDEPENDENT_Y_CLAIM__DY_TERMINAL_CONSTRUCTION	abführen; Schluss	Eigene exakte Abschlusskarte; DY/TERMINAL_Y wird hier als lizenzierter Gesamtframe gelesen.	Abführen; Schluss	Mit Y=laufender Posten kompatibel, aber die Abschlusskarte liefert keinen unabhaengig abtrennbaren Y-Beleg.
E361	f83r	f83r.44	B4	B4-S016	END	bc4f1f5c006c74a4d26d	shedy	DY_CONSTRUCTION_COMPARATOR	SH+E+DY	TERMINAL_CONSTRUCTION_NOT_INDEPENDENT_Y_EVIDENCE	NO_INDEPENDENT_Y_CLAIM__DY_TERMINAL_CONSTRUCTION	kurz oder gewöhnlich halten oder ruhen lassen; Ende	Eigene exakte Abschlusskarte; DY/TERMINAL_Y wird hier als lizenzierter Gesamtframe gelesen.	Kurz oder gewöhnlich halten oder ruhen lassen; Ende	Mit Y=laufender Posten kompatibel, aber die Abschlusskarte liefert keinen unabhaengig abtrennbaren Y-Beleg.
E362	f83r	f83r.47	B5	B5-S001	ONLY	601b77449028deed39de	otchdy	TERMINAL_Y_CONSTRUCTION_COMPARATOR	OT+CHD+TERMINAL_Y	TERMINAL_CONSTRUCTION_NOT_INDEPENDENT_Y_EVIDENCE	NO_INDEPENDENT_Y_CLAIM__DY_TERMINAL_CONSTRUCTION	danach umsetzen; Schluss	Eigene exakte Abschlusskarte; DY/TERMINAL_Y wird hier als lizenzierter Gesamtframe gelesen.	Danach umsetzen; Schluss	Mit Y=laufender Posten kompatibel, aber die Abschlusskarte liefert keinen unabhaengig abtrennbaren Y-Beleg.
E363	f83r	f83r.47	B5	B5-S002	ONLY	87411f84689b4f93a303	qokchdy	TERMINAL_Y_CONSTRUCTION_COMPARATOR	RENDERER_Q+OK+CHD+TERMINAL_Y	TERMINAL_CONSTRUCTION_NOT_INDEPENDENT_Y_EVIDENCE	NO_INDEPENDENT_Y_CLAIM__DY_TERMINAL_CONSTRUCTION	Ansatz umsetzen; Schluss	Eigene exakte Abschlusskarte; DY/TERMINAL_Y wird hier als lizenzierter Gesamtframe gelesen.	Ansatz umsetzen; Schluss	Mit Y=laufender Posten kompatibel, aber die Abschlusskarte liefert keinen unabhaengig abtrennbaren Y-Beleg.
E372	f83r	f83r.49	B5	B5-S003	END	6f7ff8287eddf4da9fdb	chedy	CHD_CHED_Y	CHD~CHED+Y	SELECTED_Y_REFERENT	DER AKTUELL GEMEINTE ARBEITSPOSTEN; DIES/ES	den laufenden Posten umsetzen oder durcharbeiten	Eine exakte Karte mit chdy|chedy; d gehoert hier zum Arbeitskern.	Ansatz umsetzen oder durcharbeiten	Kein blindes terminales DY; exakte Kartenidentitaet geht vor.
E380	f83r	f83r.54	B6	B6-S001	MIDDLE	b921a237be883a820352	chey	BASE_Y_CARD	Y_CARD	SELECTED_Y_REFERENT	DER AKTUELL GEMEINTE ARBEITSPOSTEN; DIES/ES	der laufende Posten; dies/es	Eine exakte Karte; chey|chy|dy|shy|sy|y sind Huellen, keine sechs Bedeutungen.	Diese aktive Portion	Die lokale Handlung oder Substanz kommt aus dem Besitzer, nicht aus Y.
