page	locus	namespace_id	visible_kind	visible_owner	group_count	surface_sequence	atom_sequence	portable_card_reading_de	spoken_instruction_de	answer_slot_de	orientation_rule	crosspage_rule
f68r1	f68r1.2	F68_MIDDLE_PANEL_HEADER_NS	MIDDLE_PANEL_HEADER	A2_MIDDLE_PANEL_HEADER	9	tochso otchl qokeeedy cheey cheeteey yteody chpor cheokorchey chod	T+O+CH+S | OT | OK | CHEEY | EE+EE | YT+E+OD+Y | OR | CHEO+OR | HO	sekundärer Grundzustand der Phase; naechster Platz oder folgende Bedingung; vollstaendig setzen und den Eintrag schliessen; sichtbares Ergebnis / Ablesewert; zwei lange Tabellenstufen; diesen Platz kurz markieren; Bedingungs-, Tabellen- oder Wahlansatz; Auszug/Ausgabe + Ansatz/Satz; Eingangsposten	Setze den lokalen Modus dieses Teilbildes: sekundärer Grundzustand der Phase; naechster Platz oder folgende Bedingung; vollstaendig setzen und den Eintrag schliessen; sichtbares Ergebnis / Ablesewert; zwei lange Tabellenstufen; diesen Platz kurz markieren; Bedingungs-, Tabellen- oder Wahlansatz; Auszug/Ausgabe + Ansatz/Satz; Eingangsposten. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f68r1	f68r1.3	F68_RIGHT_PANEL_HEADER_NS	RIGHT_PANEL_HEADER	A2_RIGHT_PANEL_HEADER	8	ykor shey qocheey chokal okeey ror eckhear daram	YK+OR | CHEEY | CHEEY | HO+AL | OK | OR | CKHE+AR | AR+AM	bezeichnete Klasse oder Haus + OR; sichtbares Ergebnis / Ablesewert; Ablesewert; Eingangsposten + Ziel; in langer Stufe setzen; Bedingungs-, Tabellen- oder Wahlansatz; Seihen/Trennen + Quelle; Quellaspekt	Setze den lokalen Modus dieses Teilbildes: bezeichnete Klasse oder Haus + OR; sichtbares Ergebnis / Ablesewert; Ablesewert; Eingangsposten + Ziel; in langer Stufe setzen; Bedingungs-, Tabellen- oder Wahlansatz; Seihen/Trennen + Quelle; Quellaspekt. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f68r1	f68r1.4	F68_MULTIPANEL_HEADER_QUARANTINE_NS	UNRESOLVED_MULTIPANEL_HEADER	A2_MULTIPANEL_HEADER_FRAGMENT_04	2	dchor okaiiin	HO | OK+IIN	Bedingungs-, Tabellen- oder Wahlansatz; Stufe aktivieren	Kopiere diesen Hinweis separat und lasse seine Zuordnung offen: Bedingungs-, Tabellen- oder Wahlansatz; Stufe aktivieren. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f68r1	f68r1.5	F68_MULTIPANEL_HEADER_QUARANTINE_NS	UNRESOLVED_MULTIPANEL_HEADER	A2_MULTIPANEL_HEADER_FRAGMENT_05	1	yky	YK	bezeichnete Klasse oder Haus	Kopiere diesen Hinweis separat und lasse seine Zuordnung offen: bezeichnete Klasse oder Haus. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f68r1	f68r1.6	F68_MULTIPANEL_HEADER_QUARANTINE_NS	UNRESOLVED_MULTIPANEL_HEADER	A2_MULTIPANEL_HEADER_FRAGMENT_06	1	dary	AR	Ausgangssektor, Ursprung oder Bezugswert	Kopiere diesen Hinweis separat und lasse seine Zuordnung offen: Ausgangssektor, Ursprung oder Bezugswert. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f68r1	f68r1.7	F68_MULTIPANEL_HEADER_QUARANTINE_NS	UNRESOLVED_MULTIPANEL_HEADER	A2_MULTIPANEL_HEADER_FRAGMENT_07	1	chkchykoly	KCH+OL	Bearbeiten + Fortsetzen	Kopiere diesen Hinweis separat und lasse seine Zuordnung offen: Bearbeiten + Fortsetzen. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f68r1	f68r1.8	F68_CENTRE_KEY_QUARANTINE_NS	UNRESOLVED_FACE_CENTRE_KEY	A2_CENTRE_KEY_UNRESOLVED	1	okodaly	OK+OD+AL+Y	dieses markierte Ziel aktivieren	Kopiere diesen Hinweis separat und lasse seine Zuordnung offen: dieses markierte Ziel aktivieren. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f68r1	f68r1.9	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_SLOT_POOL	A2_STAR_STATION_01	1	odchecthy	OD+CTH	Bereitbedingung markieren	Wähle diesen gezeichneten Sternplatz: Bereitbedingung markieren. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f68r1	f68r1.10	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_SLOT_POOL	A2_STAR_STATION_02	1	otcheody	OT+CHEO	Folge + Auszug/Ausgabe	Wähle diesen gezeichneten Sternplatz: Folge + Auszug/Ausgabe. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f68r1	f68r1.11	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_SLOT_POOL	A2_STAR_STATION_03	1	okoaly	OK+AL+Y	dieses Ziel aktivieren	Wähle diesen gezeichneten Sternplatz: dieses Ziel aktivieren. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f68r1	f68r1.12	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_SLOT_POOL	A2_STAR_STATION_04	1	chocfhy	HO	Himmelsobjekt oder Eingangsbedingung	Wähle diesen gezeichneten Sternplatz: Himmelsobjekt oder Eingangsbedingung. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f68r1	f68r1.13	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_SLOT_POOL	A2_STAR_STATION_05	1	octhey	CTH	ausgewählte Grundbedingung	Wähle diesen gezeichneten Sternplatz: ausgewählte Grundbedingung. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f68r1	f68r1.14	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_SLOT_POOL	A2_STAR_STATION_06	1	otshey	OT+CHEEY	nächster Ablesewert	Wähle diesen gezeichneten Sternplatz: nächster Ablesewert. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f68r1	f68r1.15	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_SLOT_POOL	A2_STAR_STATION_07	1	otydy	OT	Teilsektor oder Untereintrag	Wähle diesen gezeichneten Sternplatz: Teilsektor oder Untereintrag. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f68r1	f68r1.16	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_SLOT_POOL	A2_STAR_STATION_08	1	okear	OK+E+AR	Quelle kurz aktivieren	Wähle diesen gezeichneten Sternplatz: Quelle kurz aktivieren. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f68r1	f68r1.17	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_SLOT_POOL	A2_STAR_STATION_09	1	cphocthy	CTH	Himmelsobjekt oder Eingangsbedingung	Wähle diesen gezeichneten Sternplatz: Himmelsobjekt oder Eingangsbedingung. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f68r1	f68r1.18	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_SLOT_POOL	A2_STAR_STATION_10	1	ytchody	YT+HO	bezeichneter Platz oder Phase + HO	Wähle diesen gezeichneten Sternplatz: bezeichneter Platz oder Phase + HO. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f68r1	f68r1.19	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_SLOT_POOL	A2_STAR_STATION_11	1	otys	OT	Teilsektor oder Untereintrag	Wähle diesen gezeichneten Sternplatz: Teilsektor oder Untereintrag. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f68r1	f68r1.20	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_SLOT_POOL	A2_STAR_STATION_12	1	olor	OL+OR	fortgesetzter Bedingungs- oder Tabellensatz	Wähle diesen gezeichneten Sternplatz: fortgesetzter Bedingungs- oder Tabellensatz. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f68r1	f68r1.21	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_SLOT_POOL	A2_STAR_STATION_13	1	ockhy	CKH	durch Sektor, Ring oder Pruefweg fuehren	Wähle diesen gezeichneten Sternplatz: durch Sektor, Ring oder Pruefweg fuehren. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f68r1	f68r1.22	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_SLOT_POOL	A2_STAR_STATION_14	1	ofcheor	CHEO	Bedingungs-, Tabellen- oder Wahlansatz	Wähle diesen gezeichneten Sternplatz: Bedingungs-, Tabellen- oder Wahlansatz. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f68r1	f68r1.23	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_SLOT_POOL	A2_STAR_STATION_15	1	otchdy	OT+CHD	den folgenden Platz uebertragen und den Eintrag schliessen	Wähle diesen gezeichneten Sternplatz: den folgenden Platz uebertragen und den Eintrag schliessen. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f68r1	f68r1.24	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_SLOT_POOL	A2_STAR_STATION_16	1	otykchs	OT+KCH	Folge + Bearbeiten	Wähle diesen gezeichneten Sternplatz: Folge + Bearbeiten. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f68r1	f68r1.25	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_SLOT_POOL	A2_STAR_STATION_17	1	otol	OT+OL	danach im selben Ring oder Band fortsetzen	Wähle diesen gezeichneten Sternplatz: danach im selben Ring oder Band fortsetzen. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f68r1	f68r1.26	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_SLOT_POOL	A2_STAR_STATION_18	1	otor	OT+OR	nächster Satz	Wähle diesen gezeichneten Sternplatz: nächster Satz. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f68r1	f68r1.27	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_SLOT_POOL	A2_STAR_STATION_19	1	oiinar	IIN+AR	Stufe mit Quellenbezug	Wähle diesen gezeichneten Sternplatz: Stufe mit Quellenbezug. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f68r1	f68r1.28	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_SLOT_POOL	A2_STAR_STATION_20	1	okoldy	OK+OL+DY_BOUND	Fortsetzung aktivieren und festhalten	Wähle diesen gezeichneten Sternplatz: Fortsetzung aktivieren und festhalten. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f68r1	f68r1.29	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_SLOT_POOL	A2_STAR_STATION_21	1	ykchdy	YK+KCH	bezeichnete Klasse oder Haus + KCH	Wähle diesen gezeichneten Sternplatz: bezeichnete Klasse oder Haus + KCH. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f68r1	f68r1.30	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_SLOT_POOL	A2_STAR_STATION_22	1	oeeody	EE+OD+Y	diesen Posten in langer Stufe eintragen	Wähle diesen gezeichneten Sternplatz: diesen Posten in langer Stufe eintragen. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f68r1	f68r1.31	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_SLOT_POOL	A2_STAR_STATION_23	1	ocphy	O+CPH_ASTRO+Y	aktuelle Grundauswahl	Wähle diesen gezeichneten Sternplatz: aktuelle Grundauswahl. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f68r1	f68r1.32	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_SLOT_POOL	A2_STAR_STATION_24	1	okeeodal	OK+EE+OD+AL	markiertes Ziel länger aktivieren	Wähle diesen gezeichneten Sternplatz: markiertes Ziel länger aktivieren. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f68r1	f68r1.33	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_SLOT_POOL	A2_STAR_STATION_25	1	okshor	OK+HO	Aktivieren + Eingangsposten	Wähle diesen gezeichneten Sternplatz: Aktivieren + Eingangsposten. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f68r1	f68r1.34	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_SLOT_POOL	A2_STAR_STATION_26	1	osdaiin	OS+AIIN	Feld-Sollwert	Wähle diesen gezeichneten Sternplatz: Feld-Sollwert. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f68r1	f68r1.35	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_SLOT_POOL	A2_STAR_STATION_27	1	otochedy	OT+CHD	Folge + Umsetzen	Wähle diesen gezeichneten Sternplatz: Folge + Umsetzen. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f68r1	f68r1.36	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_SLOT_POOL	A2_STAR_STATION_28	1	dolchedy	OL+CHD	Fortsetzen + Umsetzen	Wähle diesen gezeichneten Sternplatz: Fortsetzen + Umsetzen. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f68r1	f68r1.37	F68_CENTRAL_LEGEND_QUARANTINE_NS	UNRESOLVED_CENTRAL_LEGEND	A2_CENTRAL_LEGEND_UNRESOLVED	5	oky okchdy okardy qear oygy	OK | KCH | OK+AR+DY_BOUND | AR | O+G+Y	diesen Diagrammposten setzen; Diagrammposten setzen oder aktivieren + Wert oder Platzbezug uebertragen; Quelle aktivieren und Auswahl festhalten; Ausgangssektor, Ursprung oder Bezugswert; aktueller Grundgrad	Kopiere diesen Hinweis separat und lasse seine Zuordnung offen: diesen Diagrammposten setzen; Diagrammposten setzen oder aktivieren + Wert oder Platzbezug uebertragen; Quelle aktivieren und Auswahl festhalten; Ausgangssektor, Ursprung oder Bezugswert; aktueller Grundgrad. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f69v	f69v.1	F69_LEFT_WHEEL_NS	LEFT_WHEEL_WITH_28_UNORDERED_SLOTS	A3_LEFT_WHEEL_RING_TEXT	40	dair cheyky otaza sar ar chykar okoirsh ar chetody okeeos o tey otokeeey okeeody okeey doiir teeo y chey ot y okedy chsdy okeod y dy choaiin okar okar chol chees yto odair oty oteeo dar o eykeody dchor char	AIR | CHEEY+YK | OT | AR | AR | AR | OK+SH | AR | CH+T+OD+Y | OK+EE+OS | O | T+Y | OT+OK+EEE | OK+EE+OD+Y | OK | D+O+IIR | EE | NONE | NONE | OT | NONE | OK | CH+S+DY | OK+E+OD | NONE | NONE | HO+AIIN | OK+AR | OK+AR | HO | EE | YT | OD+AIR | OT | OT+EE | AR | O | E+YK+E+OD+Y | HO | AR	Lauf/Bahn; Ablesewert der Klasse/des Hauses; naechster Platz oder folgende Bedingung; Quelle; Ausgangssektor, Ursprung oder Bezugswert; Ausgangssektor, Ursprung oder Bezugswert; aktivieren und halten; Ausgangssektor, Ursprung oder Bezugswert; aktuellen Phasen-Zustand eintragen; zweites Feld aktivieren; Grundwert; aktuelle Phase; nächsten Posten vollständig aktivieren; diesen Posten länger aktivieren und eintragen; in langer Stufe setzen; fester Grundindex; lange Tabellenstufe; dieser lokale Diagrammposten; dieser lokale Diagrammposten; naechster Platz oder folgende Bedingung; dieser lokale Diagrammposten; Diagrammposten setzen oder aktivieren; sekundären Zustand festhalten; kurz aktivieren und markieren; dieser lokale Diagrammposten; dieser lokale Diagrammposten; Eingangsposten mit Sollwert; Quelle aktivieren; Quelle aktivieren; im selben Ring oder Band fortsetzen; lange Tabellenstufe; bezeichneter Platz oder Phase; Lauf oder Bahn markieren; Teilsektor oder Untereintrag; nächste lange Stufe; Quelle; Grundwert; Klassenposten in kurzer Stufe markieren; Bedingungs-, Tabellen- oder Wahlansatz; Quelle	Wähle diesen sichtbaren Platz des linken 28er-Inventars: Lauf/Bahn; Ablesewert der Klasse/des Hauses; naechster Platz oder folgende Bedingung; Quelle; Ausgangssektor, Ursprung oder Bezugswert; Ausgangssektor, Ursprung oder Bezugswert; aktivieren und halten; Ausgangssektor, Ursprung oder Bezugswert; aktuellen Phasen-Zustand eintragen; zweites Feld aktivieren; Grundwert; aktuelle Phase; nächsten Posten vollständig aktivieren; diesen Posten länger aktivieren und eintragen; in langer Stufe setzen; fester Grundindex; lange Tabellenstufe; dieser lokale Diagrammposten; dieser lokale Diagrammposten; naechster Platz oder folgende Bedingung; dieser lokale Diagrammposten; Diagrammposten setzen oder aktivieren; sekundären Zustand festhalten; kurz aktivieren und markieren; dieser lokale Diagrammposten; dieser lokale Diagrammposten; Eingangsposten mit Sollwert; Quelle aktivieren; Quelle aktivieren; im selben Ring oder Band fortsetzen; lange Tabellenstufe; bezeichneter Platz oder Phase; Lauf oder Bahn markieren; Teilsektor oder Untereintrag; nächste lange Stufe; Quelle; Grundwert; Klassenposten in kurzer Stufe markieren; Bedingungs-, Tabellen- oder Wahlansatz; Quelle. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
