held_page	surface	held_event_count	held_recipe_count	held_recipes	exact_surface_other_pages	exact_recipe_other_pages	surface_portability	recipe_portability
f77r	or	1	1	OR	f10r|f17r|f18r|f1r|f24v|f55v|f67r2|f71v|f75r|f76r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	f10r|f17r|f18r|f1r|f24v|f55v|f67r2|f71v|f75r|f76r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f77r	otedy	1	1	OT+E+DY	f75r|f76r|f81r|f81v|f82r|f83r|f95v	f75r|f76r|f81r|f81v|f82r|f83r|f95v	CROSS_PAGE	CROSS_PAGE
f77r	oteedy	1	1	OT+EE+DY	f72r|f75r|f76r	f72r|f75r|f76r|f81r|f82r|f83r	CROSS_PAGE	CROSS_PAGE
f77r	otey	1	1	OT+E+Y	f72r|f75r|f76r|f81r	f72r|f75r|f76r|f81r|f89r	CROSS_PAGE	CROSS_PAGE
f77r	pchedy	1	1	P+CHD+DY	f75r|f76r|f81r|f81v|f82r	f75r|f76r|f81r|f81v|f82r	CROSS_PAGE	CROSS_PAGE
f77r	pol	1	1	P+OL	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f77r	poldarais	1	1	P+OL+D_ADDR+AR+A_ADDR+IIN+S	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f77r	qeey	1	1	CARRIER_Q+EE+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f77r	qepchedy	1	1	CARRIER_Q+E+P+CHD+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f77r	qeteiiin	1	1	CARRIER_Q+E+T+IIN	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f77r	qo	1	1	O	f75r|f76r|f89r	f10r|f17r|f1r|f24v|f56r|f72r|f75r|f76r|f83r|f89r	CROSS_PAGE	CROSS_PAGE
f77r	qodeedy	1	1	O+D_ADDR+EE+DY	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f77r	qoeedy	1	1	CARRIER_Q+O+EE+D_ADDR+Y	f81v	f81v	CROSS_PAGE	CROSS_PAGE
f77r	qokaiin	13	1	OK+AIIN	f55v|f76r|f81v|f82r|f83r|f95v	f17r|f1r|f24v|f55v|f56r|f71v|f72r|f75r|f76r|f81v|f82r|f83r|f88r|f95v	CROSS_PAGE	CROSS_PAGE
f77r	qokain	7	1	OK+AIN	f55v|f75r|f76r|f81r|f81v|f82r|f83r|f89r|f95v	f18r|f1r|f55v|f75r|f76r|f81r|f81v|f82r|f83r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f77r	qokal	2	1	OK+AL	f75r|f76r|f81r|f81v|f82r|f83r|f89r|f95v	f18r|f55v|f68r1|f71v|f72r|f75r|f76r|f81r|f81v|f82r|f83r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f77r	qokaly	1	1	OK+AL+Y	f82r	f72r|f76r|f82r	CROSS_PAGE	CROSS_PAGE
f77r	qokar	2	1	OK+AR	f72r|f75r|f76r|f81r|f81v|f82r|f89r|f95v	f55v|f56r|f72r|f75r|f76r|f81r|f81v|f82r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f77r	qokear	1	1	OK+E+AR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f77r	qokedy	3	1	OK+E+DY	f75r|f76r|f81r|f81v|f82r|f83r|f89r|f95v	f75r|f76r|f81r|f81v|f82r|f83r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f77r	qokeed	1	1	OK+EE+D_ADDR	f76r|f81v	f76r|f81v	CROSS_PAGE	CROSS_PAGE
f77r	qokeedy	20	1	OK+EE+DY	f75r|f76r|f81r|f82r|f83r	f55v|f72r|f75r|f76r|f81r|f81v|f82r|f83r	CROSS_PAGE	CROSS_PAGE
f77r	qokeey	4	1	OK+EE+Y	f56r|f75r|f76r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f1r|f56r|f68r1|f71v|f72r|f75r|f76r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f77r	qokol	3	1	OK+OL	f17r|f81r|f83r|f88r|f89r	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f71v|f81r|f83r|f88r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f77r	qoky	1	1	OK+Y	f13r|f75r|f76r|f81v|f82r|f83r|f88v	f10r|f13r|f17r|f18r|f1r|f55v|f56r|f75r|f76r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f77r	qol	6	1	OL	f55v|f75r|f76r|f81r|f81v|f82r|f83r|f89r	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f77r	qolal	1	1	OL+AL	f76r	f76r	CROSS_PAGE	CROSS_PAGE
f77r	qolchedy	1	1	OL+CHD+DY	f76r|f81v|f82r	f75r|f76r|f81v|f82r|f83r	CROSS_PAGE	CROSS_PAGE
f77r	qolcheedy	1	1	OL+SH+EE+DY	NONE	f75r|f81r	PAGE_PRIVATE	CROSS_PAGE
f77r	qolchey	1	1	OL+Y	f76r|f83r	f56r|f67r2|f72r|f75r|f76r|f81r|f81v|f82r|f83r|f89r	CROSS_PAGE	CROSS_PAGE
f77r	qolchy	1	1	OL+CH+Y	NONE	f76r|f81v|f82r	PAGE_PRIVATE	CROSS_PAGE
f77r	qolkain	1	1	OL+K+AIN	f83r	f81v|f83r|f95v	CROSS_PAGE	CROSS_PAGE
f77r	qopchedy	2	1	CARRIER_Q+O+P+CHD+Y	f76r|f81r|f83r	f76r|f81r|f83r	CROSS_PAGE	CROSS_PAGE
f77r	qor	1	1	OR	f17r|f75r	f10r|f17r|f18r|f1r|f24v|f55v|f67r2|f71v|f75r|f76r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f77r	qotaiin	5	1	OT+AIIN	f82r|f83r|f95v	f71v|f72r|f82r|f83r|f95v	CROSS_PAGE	CROSS_PAGE
f77r	qotain	2	1	OT+AIN	f76r|f81r|f81v	f75r|f76r|f81r|f81v|f82r|f95v	CROSS_PAGE	CROSS_PAGE
f77r	qotal	2	1	OT+AL	f76r|f81r|f82r|f83r	f71v|f72r|f76r|f81r|f82r|f83r|f95v	CROSS_PAGE	CROSS_PAGE
f77r	qotary	1	1	OT+AR+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f77r	qotedy	9	1	OT+E+DY	f75r|f76r|f81r|f81v|f82r|f83r	f75r|f76r|f81r|f81v|f82r|f83r|f95v	CROSS_PAGE	CROSS_PAGE
f77r	qoteedy	9	1	OT+EE+DY	f75r|f76r|f81r|f82r|f83r	f72r|f75r|f76r|f81r|f82r|f83r	CROSS_PAGE	CROSS_PAGE
f77r	qoteeedy	1	1	OT+EEE+DY	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f77r	qoteey	1	1	OT+EE+Y	f75r|f82r	f1r|f71v|f72r|f75r|f76r|f81r|f82r	CROSS_PAGE	CROSS_PAGE
f77r	qotey	1	1	OT+E+Y	f76r|f81r|f89r	f72r|f75r|f76r|f81r|f89r	CROSS_PAGE	CROSS_PAGE
f77r	qotol	1	1	OT+OL	f89r	f10r|f11r|f1r|f24v|f75r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f77r	qoty	1	1	OT+Y	f10r|f11r|f13r|f75r|f76r|f81v|f82r|f83r	f10r|f11r|f13r|f56r|f67r2|f71v|f72r|f75r|f76r|f81r|f81v|f82r|f83r|f95v	CROSS_PAGE	CROSS_PAGE
f77r	qykaiin	1	1	Y+K+AIIN	NONE	f1r|f55v|f81v	PAGE_PRIVATE	CROSS_PAGE
f77r	r	2	1	R	f1r|f24v|f56r|f67r2|f72r|f75r|f76r|f81v|f82r|f83r|f88v|f89r	f1r|f24v|f56r|f67r2|f72r|f75r|f76r|f81v|f82r|f83r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f77r	raiin	3	1	R+AIIN	f76r|f82r|f95v	f76r|f82r|f95v	CROSS_PAGE	CROSS_PAGE
f77r	s	3	1	S	f11r|f13r|f1r|f55v|f56r|f67r2|f72r|f75r|f76r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f11r|f13r|f1r|f55v|f56r|f67r2|f72r|f75r|f76r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f77r	sa	1	1	S+A_ADDR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f77r	saiin	2	1	S+AIIN	f67r2|f72r|f75r|f76r|f81v|f83r|f88r|f88v|f89r	f67r2|f72r|f75r|f76r|f81v|f83r|f88r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f77r	saiisol	1	1	S+A_ADDR+IIN+S+OL	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f77r	sain	1	1	S+AIN	f17r|f24v|f67r2|f75r|f76r|f81r|f82r|f83r|f89r|f95v	f17r|f24v|f67r2|f75r|f76r|f81r|f82r|f83r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f77r	sal	2	1	S+AL	f67r2|f72r|f75r|f76r|f81v|f82r	f67r2|f72r|f75r|f76r|f81v|f82r	CROSS_PAGE	CROSS_PAGE
f77r	sar	2	1	S+AR	f55v|f75r|f76r|f81r|f81v|f82r|f83r|f88r	f17r|f55v|f75r|f76r|f81r|f81v|f82r|f83r|f88r	CROSS_PAGE	CROSS_PAGE
f77r	sh	1	1	SH	f1r|f24v|f56r	f1r|f24v|f56r	CROSS_PAGE	CROSS_PAGE
f77r	shcthey	1	1	SH+CH+T+E+Y	f83r	f83r	CROSS_PAGE	CROSS_PAGE
f77r	sheal	1	1	SH+E+AL	f72r	f72r|f76r|f83r	CROSS_PAGE	CROSS_PAGE
f77r	shealol	1	1	SH+E+AL+OL	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f77r	shear	2	1	SH+E+AR	f1r|f72r|f76r|f88r	f1r|f72r|f76r|f88r	CROSS_PAGE	CROSS_PAGE
f77r	sheckhedy	1	1	SH+E+CH+K+E+DY	f81r	f81r	CROSS_PAGE	CROSS_PAGE
f77r	sheckhey	1	1	SH+E+CH+K+E+Y	f76r	f76r	CROSS_PAGE	CROSS_PAGE
f77r	shedaiin	1	1	SH+E+AIIN	f82r|f83r	f82r|f83r	CROSS_PAGE	CROSS_PAGE
f77r	shedar	1	1	SH+E+D_ADDR+AR	f95v	f95v	CROSS_PAGE	CROSS_PAGE
f77r	shedy	12	1	SH+E+DY	f75r|f76r|f81r|f81v|f82r|f83r|f88v|f95v	f75r|f76r|f81r|f81v|f82r|f83r|f88v|f95v	CROSS_PAGE	CROSS_PAGE
f77r	sheed	1	1	SH+EE+D_ADDR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f77r	sheedy	3	1	SH+EE+DY	f72r|f75r|f76r|f81r|f81v|f82r|f83r|f88v	f72r|f75r|f76r|f81r|f81v|f82r|f83r|f88v	CROSS_PAGE	CROSS_PAGE
f77r	sheeol	2	1	SH+EE+OL	f88r	f76r|f88r|f88v	CROSS_PAGE	CROSS_PAGE
f77r	sheety	2	1	SH+EE+T+Y	f75r	f75r	CROSS_PAGE	CROSS_PAGE
f77r	sheey	2	1	SH+EE+Y	f72r|f76r|f81v|f82r|f83r|f89r	f68r1|f71v|f72r|f75r|f76r|f81r|f81v|f82r|f83r|f88r|f89r	CROSS_PAGE	CROSS_PAGE
f77r	sheoky	1	1	SH+E+OK+Y	f88r	f88r	CROSS_PAGE	CROSS_PAGE
f77r	shey	1	1	SH+E+Y	f11r|f13r|f1r|f68r1|f72r|f75r|f76r|f81r|f81v|f82r|f83r|f89r	f11r|f13r|f1r|f68r1|f72r|f75r|f76r|f81r|f81v|f82r|f83r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f77r	shody	1	1	SH+O+DY	f1r|f89r|f95v	f1r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f77r	shol	1	1	SH+OL	f13r|f17r|f1r|f24v|f56r|f72r|f76r|f81r|f81v|f83r|f95v	f13r|f17r|f1r|f24v|f56r|f72r|f76r|f81r|f81v|f83r|f95v	CROSS_PAGE	CROSS_PAGE
f77r	shor	1	1	SH+OR	f10r|f11r|f17r|f18r|f81r|f88v|f89r|f95v	f10r|f11r|f17r|f18r|f81r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f77r	sl	1	1	S+L	f55v	f55v	CROSS_PAGE	CROSS_PAGE
f77r	sodar	1	1	S+O+DA+R	f67r2	f67r2	CROSS_PAGE	CROSS_PAGE
f77r	sokcheey	1	1	S+OK+CH+EE+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f77r	solchedy	1	1	S+OL+CHD+Y	f76r|f83r	f76r|f83r	CROSS_PAGE	CROSS_PAGE
f77r	solkeey	1	1	OL+K+EE+Y	f81v|f83r	f75r|f76r|f81r|f81v|f83r|f88r	CROSS_PAGE	CROSS_PAGE
f77r	solteedy	1	1	OL+T+EE+DY	NONE	f95v	PAGE_PRIVATE	CROSS_PAGE
f77r	sshedy	1	1	S+SH+E+DY	f75r	f75r	CROSS_PAGE	CROSS_PAGE
f77r	tain	1	1	T+AIN	NONE	f89r	PAGE_PRIVATE	CROSS_PAGE
f77r	tal	1	1	T+AL	f71v|f83r	f71v|f83r	CROSS_PAGE	CROSS_PAGE
f77r	tedy	1	1	T+E+DY	f75r|f81r|f81v	f75r|f81r|f81v	CROSS_PAGE	CROSS_PAGE
f77r	teeolain	1	1	T+EE+OL+AIN	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f77r	tolchd	1	1	T+OL+CHD	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f77r	y	1	1	Y	f10r|f11r|f13r|f17r|f18r|f1r|f55v|f56r|f67r2|f72r|f76r|f81r|f81v|f88v|f89r|f95v	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f77r	ysheey	1	1	Y+SH+EE+Y	NONE	f1r	PAGE_PRIVATE	CROSS_PAGE
f81r	ain	2	1	AIN	f1r|f55v|f67r2|f75r|f76r|f77r|f88v|f89r	f10r|f11r|f18r|f1r|f55v|f67r2|f75r|f76r|f77r|f81v|f83r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81r	al	1	1	AL	f55v|f71v|f72r|f75r|f76r|f77r|f81v|f83r|f89r|f95v	f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81r	alched	1	1	AL+CHD	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81r	ar	1	1	AR	f1r|f55v|f67r2|f71v|f72r|f75r|f76r|f77r|f83r|f88r|f89r|f95v	f10r|f1r|f55v|f67r2|f71v|f72r|f75r|f76r|f77r|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81r	arol	1	1	AR+OL	f71v|f77r	f71v|f77r|f89r	CROSS_PAGE	CROSS_PAGE
f81r	chcphey	1	1	CH+CH+P+E+Y	f77r	f77r|f89r	CROSS_PAGE	CROSS_PAGE
f81r	chcthy	3	1	CH+CH+T+Y	f10r|f18r|f24v|f75r|f76r|f77r|f81v|f95v	f10r|f18r|f24v|f75r|f76r|f77r|f81v|f95v	CROSS_PAGE	CROSS_PAGE
f81r	checthy	1	1	CH+T+Y	f75r|f76r|f83r	f10r|f11r|f17r|f18r|f1r|f56r|f75r|f76r|f83r	CROSS_PAGE	CROSS_PAGE
f81r	chedar	1	1	CHD+AR	f82r	f82r	CROSS_PAGE	CROSS_PAGE
f81r	chedy	9	1	CHD+Y	f55v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f89r|f95v	f1r|f55v|f56r|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81r	cheedy	1	1	CH+EE+D_ADDR+Y	f72r|f76r|f77r|f81v|f82r|f88v|f89r	f72r|f76r|f77r|f81v|f82r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f81r	chees	1	1	SH+EE+S_ADDR	f77r|f88v	f77r|f88v	CROSS_PAGE	CROSS_PAGE
f81r	cheey	1	1	SH+EE+Y	f68r1|f71v|f72r|f75r|f77r|f81v|f82r|f83r|f88r|f89r	f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f89r	CROSS_PAGE	CROSS_PAGE
f81r	cheol	2	1	CH+E+O+L	f24v|f71v|f72r|f76r|f77r|f81v|f82r|f83r|f88r|f89r	f24v|f71v|f72r|f76r|f77r|f81v|f82r|f83r|f88r|f89r	CROSS_PAGE	CROSS_PAGE
f81r	ches	1	1	CH+E+S	f72r|f76r|f77r|f82r	f72r|f76r|f77r|f82r	CROSS_PAGE	CROSS_PAGE
f81r	chetyry	1	1	CH+E+T+Y+R+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81r	chey	4	1	Y	f18r|f1r|f55v|f56r|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f89r|f95v	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81r	chol	2	1	OL	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f67r2|f72r|f76r|f77r|f88r|f89r	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81r	daiin	1	1	AIIN	f10r|f11r|f13r|f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f10r|f11r|f13r|f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81r	dain	1	1	AIN	f10r|f11r|f18r|f1r|f67r2|f75r|f76r|f81v|f83r|f88v|f89r|f95v	f10r|f11r|f18r|f1r|f55v|f67r2|f75r|f76r|f77r|f81v|f83r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81r	daly	1	1	AL+Y	f76r|f89r	f71v|f72r|f75r|f76r|f77r|f89r	CROSS_PAGE	CROSS_PAGE
f81r	dchedy	1	1	D_ADDR+CHD+Y	f75r|f81v|f82r	f75r|f81v|f82r	CROSS_PAGE	CROSS_PAGE
f81r	dchey	1	1	CH+E+Y	f10r|f24v|f56r|f88r	f10r|f24v|f56r|f88r	CROSS_PAGE	CROSS_PAGE
f81r	dchol	1	1	D_ADDR+OL	f11r|f13r	f11r|f13r|f76r|f77r|f81v|f82r|f88r|f89r	CROSS_PAGE	CROSS_PAGE
f81r	dol	1	1	D_ADDR+OL	f13r|f76r|f77r|f81v|f82r|f88r|f89r	f11r|f13r|f76r|f77r|f81v|f82r|f88r|f89r	CROSS_PAGE	CROSS_PAGE
f81r	dshedy	1	1	SH+E+DY	f75r|f76r|f77r|f81v|f82r	f75r|f76r|f77r|f81v|f82r|f83r|f88v|f95v	CROSS_PAGE	CROSS_PAGE
f81r	dshees	1	1	D_ADDR+SH+EE+S	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81r	dy	1	1	Y	f10r|f11r|f13r|f18r|f24v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88v|f89r	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81r	eses	1	1	E+S+E+S	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81r	kaiin	1	1	K+AIIN	f1r|f71v|f81v	f1r|f71v|f81v	CROSS_PAGE	CROSS_PAGE
f81r	l	3	1	L	f72r|f75r|f76r|f77r|f81v|f82r|f83r|f89r	f72r|f75r|f76r|f77r|f81v|f82r|f83r|f89r	CROSS_PAGE	CROSS_PAGE
f81r	lchedy	1	1	L+CHD+DY	f75r|f76r|f77r|f81v|f82r|f83r	f75r|f76r|f77r|f81v|f82r|f83r	CROSS_PAGE	CROSS_PAGE
f81r	lchey	1	1	L+Y	f75r|f76r|f77r|f82r|f88v	f75r|f76r|f77r|f81v|f82r|f88v	CROSS_PAGE	CROSS_PAGE
f81r	lchl	1	1	L+CH+L	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81r	lol	1	1	L+OL	f75r|f76r|f77r|f83r	f18r|f72r|f75r|f76r|f77r|f83r	CROSS_PAGE	CROSS_PAGE
f81r	loly	1	1	L+OL+Y	f77r	f77r	CROSS_PAGE	CROSS_PAGE
f81r	lshl	1	1	L+SH+L	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81r	ly	1	1	L+Y	f75r|f81v	f75r|f76r|f77r|f81v|f82r|f88v	CROSS_PAGE	CROSS_PAGE
f81r	ochedar	1	1	O+CHD+AR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81r	odaiin	1	1	O+D_ADDR+AIIN	f10r|f1r|f24v|f88v|f95v	f10r|f1r|f24v|f88v|f95v	CROSS_PAGE	CROSS_PAGE
f81r	ody	1	1	O+DY	f10r|f55v|f95v	f10r|f55v|f95v	CROSS_PAGE	CROSS_PAGE
f81r	oeeedy	1	1	O+EEE+DY	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81r	ofshdy	1	1	O+LOCAL_CHAR_F+SH+D_ADDR+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81r	okain	3	1	OK+AIN	f18r|f1r|f76r|f81v|f82r|f83r|f95v	f18r|f1r|f55v|f75r|f76r|f77r|f81v|f82r|f83r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81r	okair	1	1	OK+AIR	f83r	f75r|f83r|f89r	CROSS_PAGE	CROSS_PAGE
f81r	okal	1	1	OK+AL	f18r|f55v|f71v|f72r|f75r|f76r|f81v|f82r|f95v	f18r|f55v|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81r	okar	1	1	OK+AR	f55v|f56r|f72r|f75r|f76r|f81v|f89r|f95v	f55v|f56r|f72r|f75r|f76r|f77r|f81v|f82r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81r	okeedy	2	1	OK+EE+DY	f55v|f72r|f75r|f76r|f81v|f83r	f55v|f72r|f75r|f76r|f77r|f81v|f82r|f83r	CROSS_PAGE	CROSS_PAGE
f81r	okeey	1	1	OK+EE+Y	f1r|f68r1|f71v|f72r|f75r|f76r|f81v|f89r	f1r|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81r	oky	1	1	OK+Y	f10r|f1r|f55v|f76r|f81v|f82r|f88r|f89r	f10r|f13r|f17r|f18r|f1r|f55v|f56r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81r	ol	18	1	OL	f18r|f55v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81r	olaiin	1	1	OL+AIIN	f17r|f72r|f75r|f76r|f77r|f88v|f95v	f17r|f18r|f72r|f75r|f76r|f77r|f88v|f95v	CROSS_PAGE	CROSS_PAGE
f81r	olam	1	1	OL+AM_ADDR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81r	olkaiin	1	1	OL+K+AIIN	f95v	f82r|f95v	CROSS_PAGE	CROSS_PAGE
f81r	olkal	1	1	OL+K+AL	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81r	olkar	1	1	OL+K+AR	f75r|f95v	f75r|f95v	CROSS_PAGE	CROSS_PAGE
f81r	olkedy	3	1	OL+K+E+DY	f75r|f76r|f77r	f75r|f76r|f77r	CROSS_PAGE	CROSS_PAGE
f81r	olkeey	1	1	OL+K+EE+Y	f75r|f76r|f83r|f88r	f75r|f76r|f77r|f81v|f83r|f88r	CROSS_PAGE	CROSS_PAGE
f81r	olkshdy	1	1	OL+K+SH+D_ADDR+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81r	olpchedy	2	1	OL+P+CHD+DY	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81r	olsheol	1	1	OL+K+E+OL	f76r	f76r|f81v	CROSS_PAGE	CROSS_PAGE
f81r	olshey	1	1	OL+SH+E+Y	NONE	f76r	PAGE_PRIVATE	CROSS_PAGE
f81r	oltedy	1	1	OL+T+E+DY	f75r	f75r	CROSS_PAGE	CROSS_PAGE
f81r	oly	4	1	OL+Y	f67r2|f72r|f75r|f76r|f82r	f56r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f89r	CROSS_PAGE	CROSS_PAGE
f81r	opchedy	1	1	O+P+CHD+DY	f76r	f76r	CROSS_PAGE	CROSS_PAGE
f81r	opol	1	1	O+P+OL	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81r	or	3	1	OR	f10r|f17r|f18r|f1r|f24v|f55v|f67r2|f71v|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f89r|f95v	f10r|f17r|f18r|f1r|f24v|f55v|f67r2|f71v|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f81r	oraiiin	1	1	OR+LOCAL_CHAR_I+AIIN	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81r	oraisy	1	1	OR+AIN+S+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81r	oror	1	1	OR+OR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81r	osheedy	1	1	O+SH+EE+DY	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f81r	otain	1	1	OT+AIN	f75r|f76r|f81v|f82r|f95v	f75r|f76r|f77r|f81v|f82r|f95v	CROSS_PAGE	CROSS_PAGE
f81r	otar	1	1	OT+AR	f10r|f55v|f71v|f72r|f75r|f76r|f81v|f95v	f10r|f55v|f71v|f72r|f75r|f76r|f81v|f83r|f95v	CROSS_PAGE	CROSS_PAGE
f81r	otedy	3	1	OT+E+DY	f75r|f76r|f77r|f81v|f82r|f83r|f95v	f75r|f76r|f77r|f81v|f82r|f83r|f95v	CROSS_PAGE	CROSS_PAGE
f81r	oteey	3	1	OT+EE+Y	f1r|f71v|f72r|f76r|f82r	f1r|f71v|f72r|f75r|f76r|f77r|f82r	CROSS_PAGE	CROSS_PAGE
f81r	oteol	1	1	OT+E+OL	f1r|f72r|f88v	f1r|f72r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
