held_page	source_event_id	locus	surface	component_recipe	source_local_role	other_surface_pages	other_recipe_pages	leave_one_page_replay_class
f70v	P912-E2210	f70v1.12	chekey	CHK+E+Y	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2211	f70v1.12	okeolol	OK+E+OL+OL	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2212	f70v1.12	chees	SH+EE+S_ADDR	LOCAL_ADDRESS_OR_LABEL	f69v	f69v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2213	f70v1.12	oeey	O+EE+Y	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2214	f70v1.12	opotey	O+P+O+T+E+Y	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2215	f70v1.12	dal	AL	LOCAL_ADDRESS_OR_LABEL	f67r2|f69v	f67r2|f69v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2216	f70v1.12	al	AL	LOCAL_ADDRESS_OR_LABEL	f72r	f67r2|f69v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2217	f70v1.12	s	S	LOCAL_ADDRESS_OR_LABEL	f67r2|f76r	f67r2	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2218	f70v1.12	otecheo	OT+E+CHEO	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2219	f70v1.12	dal	AL	LOCAL_ADDRESS_OR_LABEL	f67r2|f69v	f67r2|f69v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2220	f70v1.13	okoly	OK+OL+Y	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2221	f70v1.14	otalaiin	OT+AL+AIIN	LOCAL_ADDRESS_OR_LABEL	f71v	NONE	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2222	f70v1.15	oteo	OT+E+O	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2223	f70v1.15	alals	AL+AL+S_ADDR	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2224	f70v1.15	araly	AR+AL+Y	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2225	f70v1.16	oteoeey	OT+E+O+EE+Y	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2226	f70v1.16	otal	OT+AL	LOCAL_ADDRESS_OR_LABEL	f72r	NONE	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2227	f70v1.16	okealar	OK+E+AL+AR	LOCAL_ADDRESS_OR_LABEL	f72r	NONE	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2228	f70v1.17	otear	OT+E+AR	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2229	f70v1.17	araydy	AR+A_ADDR+Y+DY	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2230	f70v2.1	okcheo	OK+CHEO	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2231	f70v2.1	dar	D_ADDR+AR	LOCAL_ADDRESS_OR_LABEL	f69v	f69v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2232	f70v2.1	otey	OT+E+Y	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2233	f70v2.1	ykeey	Y+K+EE+Y	LOCAL_ADDRESS_OR_LABEL	f69v	f69v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2234	f70v2.1	tchy	T+Y	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2235	f70v2.1	otsheo	OT+SH+E+O	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2236	f70v2.1	oteotey	OT+E+O+T+E+Y	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2237	f70v2.1	shey	SH+E+Y	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2238	f70v2.1	shecth	SH+E+CTH	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2239	f70v2.1	opcheoldair	O+P+CH+E+OL+D_ADDR+AIR	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2240	f70v2.1	dateey	DA+T+EE+Y	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2241	f70v2.1	sal	S+AL	LOCAL_ADDRESS_OR_LABEL	f75r	f75r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2242	f70v2.1	ody	O+DY	LOCAL_ADDRESS_OR_LABEL	f69v	f69v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2243	f70v2.1	choteey	CH+OT+EE+Y	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2244	f70v2.1	choeteedy	HO+E+T+EE+DY	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2245	f70v2.1	oteoteotsho	OT+E+O+T+E+O+T+SH+O	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2246	f70v2.1	yteos	Y+T+E+O+S_ADDR	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2247	f70v2.1	alain	AL+AIN	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2248	f70v2.1	sheodaly	SH+E+O+AL+Y	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2249	f70v2.1	o	O	LOCAL_ADDRESS_OR_LABEL	f69v|f72r|f76r|f77r	f69v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2250	f70v2.1	aiin	AIIN	LOCAL_ADDRESS_OR_LABEL	f69v|f72r	f67r2|f69v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2251	f70v2.1	cholkal	OL+K+AL	LOCAL_ADDRESS_OR_LABEL	NONE	f81v	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f70v	P912-E2252	f70v2.1	chokear	OK+E+AR	LOCAL_ADDRESS_OR_LABEL	NONE	f68r1	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f70v	P912-E2253	f70v2.1	oteody	OT+E+O+Y	LOCAL_ADDRESS_OR_LABEL	f69v	f69v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2254	f70v2.1	cholaiin	OL+AIIN	LOCAL_ADDRESS_OR_LABEL	NONE	f82r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f70v	P912-E2255	f70v2.1	oteeoal	OT+EE+O+AL	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2256	f70v2.1	al	AL	LOCAL_ADDRESS_OR_LABEL	f72r	f67r2|f69v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2257	f70v2.1	sheeos	SH+EE+O+S_ADDR	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2258	f70v2.1	okey	OK+E+Y	LOCAL_ADDRESS_OR_LABEL	f69v	f69v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2259	f70v2.1	chol	OL	LOCAL_ADDRESS_OR_LABEL	f69v|f89r	f69v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2260	f70v2.1	dy	Y	LOCAL_ADDRESS_OR_LABEL	f67r2|f69v|f72r|f89r	f67r2|f69v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2261	f70v2.1	otees	OT+EE+S_ADDR	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2262	f70v2.1	cho	HO	LOCAL_ADDRESS_OR_LABEL	f67r2|f69v	f67r2|f69v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2263	f70v2.1	s	S	LOCAL_ADDRESS_OR_LABEL	f67r2|f76r	f67r2	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2264	f70v2.1	olar	OL+AR	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2265	f70v2.1	otoaiin	OT+O+AIIN	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2266	f70v2.1	oteeody	OT+EE+O+DY	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2267	f70v2.1	sos	S_ADDR+O+S_ADDR	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2268	f70v2.1	todaiin	T+O+AIIN	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2269	f70v2.1	chokain	OK+AIN	LOCAL_ADDRESS_OR_LABEL	NONE	f67r2	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f70v	P912-E2270	f70v2.1	otalal	OT+AL+AL	LOCAL_ADDRESS_OR_LABEL	NONE	f69v	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f70v	P912-E2271	f70v2.1	oteeam	OT+EE+AM_ADDR	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2272	f70v2.2	otalalg	OT+AL+AL+G_LABEL	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2273	f70v2.3	ykary	Y+K+AR+Y	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2274	f70v2.4	otar	OT+AR	LOCAL_ADDRESS_OR_LABEL	f67r2|f71v|f72r|f88v	f67r2	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2275	f70v2.5	oty	OT+Y	LOCAL_ADDRESS_OR_LABEL	f69v	f69v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2276	f70v2.6	oky	OK+Y	LOCAL_ADDRESS_OR_LABEL	f68r1	f67r2|f68r1|f69v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2277	f70v2.6	ody	O+DY	LOCAL_ADDRESS_OR_LABEL	f69v	f69v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2278	f70v2.7	oty	OT+Y	LOCAL_ADDRESS_OR_LABEL	f69v	f69v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2279	f70v2.7	ar	AR	LOCAL_ADDRESS_OR_LABEL	f69v|f71v|f72r	f69v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2280	f70v2.8	okala	OK+AL+A_ADDR	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2281	f70v2.9	otody	OT+O+DY	LOCAL_ADDRESS_OR_LABEL	f69v	f69v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2282	f70v2.10	otald	OT+AL+D_LABEL	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2283	f70v2.11	otaldar	OT+AL+D_ADDR+AR	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2284	f70v2.12	okody	OK+O+Y	LOCAL_ADDRESS_OR_LABEL	f69v	f69v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2285	f70v2.13	opysam	O+P+Y+S_ADDR+AM_ADDR	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2286	f70v2.14	chy	Y	LOCAL_ADDRESS_OR_LABEL	f67r2|f69v	f67r2|f69v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2287	f70v2.15	otaly	OT+AL+Y	LOCAL_ADDRESS_OR_LABEL	f88r	f88r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2288	f70v2.16	otal	OT+AL	LOCAL_ADDRESS_OR_LABEL	f72r	NONE	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2289	f70v2.16	arar	AR+AR	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2290	f70v2.17	otaldy	OT+AL+DY	LOCAL_ADDRESS_OR_LABEL	f88r	f88r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2291	f70v2.18	okeoly	OK+E+OL+Y	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2292	f70v2.19	okydy	OK+Y+DY	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2293	f70v2.20	okees	OK+EE+S_LABEL	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2294	f70v2.21	daii	DA+IIN	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2295	f70v2.21	amdy	AM_ADDR+DY	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2296	f70v2.21	otar	OT+AR	LOCAL_ADDRESS_OR_LABEL	f67r2|f71v|f72r|f88v	f67r2	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2297	f70v2.21	am	AM_ADDR	LOCAL_ADDRESS_OR_LABEL	f67r2|f71v|f88r	f67r2|f88r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2298	f70v2.21	aral	AR+AL	LOCAL_ADDRESS_OR_LABEL	f72r	NONE	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2299	f70v2.21	otair	OT+AIR	LOCAL_ADDRESS_OR_LABEL	f72r	f69v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2300	f70v2.21	chedaiin	CHD+AIIN	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2301	f70v2.21	oteey	OT+EE+Y	LOCAL_ADDRESS_OR_LABEL	f69v|f72r	f69v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2302	f70v2.21	dair	D_ADDR+AIR	LOCAL_ADDRESS_OR_LABEL	f69v	f69v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2303	f70v2.21	shchey	SH+Y	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2304	f70v2.21	daiin	AIIN	LOCAL_ADDRESS_OR_LABEL	f67r2|f72r	f67r2|f69v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2305	f70v2.21	chalaly	CH+AL+AL+Y	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2306	f70v2.21	oteody	OT+E+O+Y	LOCAL_ADDRESS_OR_LABEL	f69v	f69v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2307	f70v2.21	chotol	CH+OT+OL	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2308	f70v2.21	chedy	CHD+Y	LOCAL_ADDRESS_OR_LABEL	NONE	f69v	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f70v	P912-E2309	f70v2.21	oteotey	OT+E+O+T+E+Y	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2310	f70v2.21	oteeeor	OT+EEE+OR	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2311	f70v2.21	ar	AR	LOCAL_ADDRESS_OR_LABEL	f69v|f71v|f72r	f69v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2312	f70v2.21	alody	AL+O+DY	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2313	f70v2.21	daiir	DA+IIN+R	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2314	f70v2.21	oteedar	OT+EE+AR	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2315	f70v2.21	oteey	OT+EE+Y	LOCAL_ADDRESS_OR_LABEL	f69v|f72r	f69v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2316	f70v2.21	teey	T+EE+Y	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2317	f70v2.21	dalal	AL+AL	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2318	f70v2.21	cheoltey	CH+E+OL+T+E+Y	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2319	f70v2.21	oteedy	OT+EE+DY	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2320	f70v2.21	sheeteey	SH+EE+T+EE+Y	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2321	f70v2.21	okeeol	OK+EE+OL	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2322	f70v2.21	ykeeos	Y+K+EE+O+S_ADDR	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2323	f70v2.21	shey	SH+E+Y	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2324	f70v2.21	ykair	Y+K+AIR	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2325	f70v2.21	arar	AR+AR	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2326	f70v2.21	alos	AL+O+S_ADDR	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2327	f70v2.22	otar	OT+AR	LOCAL_ADDRESS_OR_LABEL	f67r2|f71v|f72r|f88v	f67r2	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2328	f70v2.22	am	AM_ADDR	LOCAL_ADDRESS_OR_LABEL	f67r2|f71v|f88r	f67r2|f88r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2329	f70v2.23	otar	OT+AR	LOCAL_ADDRESS_OR_LABEL	f67r2|f71v|f72r|f88v	f67r2	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2330	f70v2.23	al	AL	LOCAL_ADDRESS_OR_LABEL	f72r	f67r2|f69v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2331	f70v2.24	otalar	OT+AL+AR	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2332	f70v2.25	otalam	OT+AL+AM_ADDR	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2333	f70v2.26	dolaram	D_ADDR+OL+AR+AM_ADDR	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2334	f70v2.27	okaram	OK+AR+AM_ADDR	LOCAL_ADDRESS_OR_LABEL	f72r	NONE	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2335	f70v2.28	oteosal	OT+E+O+S_ADDR+AL	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2336	f70v2.29	salols	S_LABEL+AL+OL+S_LABEL	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2337	f70v2.30	okaldal	OK+AL+AL	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2338	f70v2.31	ykolaiin	Y+K+OL+AIIN	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2339	f70v2.32	otal	OT+AL	LOCAL_ADDRESS_OR_LABEL	f72r	NONE	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2340	f70v2.32	daly	AL+Y	LOCAL_ADDRESS_OR_LABEL	f75r	f75r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2341	f70v2.32	oteoal	OT+E+O+AL	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2342	f70v2.32	dal	AL	LOCAL_ADDRESS_OR_LABEL	f67r2|f69v	f67r2|f69v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2343	f70v2.32	aildy	A_ADDR+IIN+L+DY	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2344	f70v2.32	otaiin	OT+AIIN	LOCAL_ADDRESS_OR_LABEL	f71v|f72r	NONE	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2345	f70v2.32	ar	AR	LOCAL_ADDRESS_OR_LABEL	f69v|f71v|f72r	f69v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2346	f70v2.32	oteey	OT+EE+Y	LOCAL_ADDRESS_OR_LABEL	f69v|f72r	f69v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2347	f70v2.32	shal	SH+AL	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2348	f70v2.32	o	O	LOCAL_ADDRESS_OR_LABEL	f69v|f72r|f76r|f77r	f69v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2349	f70v2.32	qoteeal	OT+EE+AL	LOCAL_ADDRESS_OR_LABEL	NONE	f69v	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f70v	P912-E2350	f70v2.32	ar	AR	LOCAL_ADDRESS_OR_LABEL	f69v|f71v|f72r	f69v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2351	f70v2.32	al	AL	LOCAL_ADDRESS_OR_LABEL	f72r	f67r2|f69v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2352	f70v2.32	otaiin	OT+AIIN	LOCAL_ADDRESS_OR_LABEL	f71v|f72r	NONE	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2353	f70v2.32	al	AL	LOCAL_ADDRESS_OR_LABEL	f72r	f67r2|f69v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2354	f70v2.32	teodaiin	T+E+O+AIIN	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2355	f70v2.32	oteeo	OT+EE+O	LOCAL_ADDRESS_OR_LABEL	f69v	f69v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2356	f70v2.32	cthey	CTH+E+Y	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2357	f70v2.32	oteeos	OT+EE+O+S_ADDR	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2358	f70v2.32	oteos	OT+E+O+S_ADDR	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2359	f70v2.32	aiin	AIIN	LOCAL_ADDRESS_OR_LABEL	f69v|f72r	f67r2|f69v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f70v	P912-E2360	f70v2.32	daim	DA+IIN+M_LOCAL	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f70v	P912-E2361	f70v2.33	otolal	OT+OL+AL	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f71v	P1003-E0595	f71v.2	char	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	f69v|f72r	f17r|f72r|f77r|f88v|f89r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f71v	P1003-E0596	f71v.2	arom	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	NONE	f17r|f72r|f77r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
