held_page	global_attachment_id	global_running_event_id	surface	focus_core	selector_rule	attachment_geometry	action_core	head_kind	r_topology	duplicate_mode	duplicate_role	missing_factor_values	selector_geometry_seen_other_page	selector_head_seen_other_page	leave_one_page_replay_class
f81r	G407-A03124	G407-E2920	ches	E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81r	G407-A03125	G407-E2921	ar	AR	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	S	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81r	G407-A03126	G407-E2922	or	OR	INHERITED_ACTION_STACK	INHERITED_ACTION	S	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81r	G407-A03127	G407-E2923	oraiiin	OR	INHERITED_ACTION_STACK	INHERITED_ACTION	S	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81r	G407-A03128	G407-E2923	oraiiin	AIIN	INHERITED_ACTION_STACK	INHERITED_ACTION	S	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03129	G407-E2924	par	AR	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	P	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03130	G407-E2925	shey	E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03131	G407-E2925	shey	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03132	G407-E2926	keedy	EE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03133	G407-E2927	shekal	E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03134	G407-E2927	shekal	AL	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03135	G407-E2928	dal	AL	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03136	G407-E2929	dar	AR	AL_AR_ORDERED_FALLBACK	INHERITED_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03137	G407-E2932	shek	E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03138	G407-E2933	dain	AIN	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03139	G407-E2934	ofalsheky	L	L_AIR_RIGHT_FALLBACK	SAME_CARD_RIGHT_ACTION	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03140	G407-E2934	ofalsheky	E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03141	G407-E2934	ofalsheky	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03142	G407-E2935	qokedy	E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03143	G407-E2936	okaiin	AIIN	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03144	G407-E2937	kair	AIR	L_AIR_RIGHT_FALLBACK	SAME_CARD_LEFT_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03145	G407-E2938	okal	AL	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03146	G407-E2939	sar	AR	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	S	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03147	G407-E2941	kain	AIN	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03148	G407-E2942	olkain	AIN	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03149	G407-E2943	al	AL	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03150	G407-E2946	dl	L	L_AIR_RIGHT_FALLBACK	INHERITED_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03151	G407-E2947	saiin	AIIN	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	S	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03152	G407-E2948	daiin	AIIN	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	S	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03153	G407-E2949	olkeedy	EE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03154	G407-E2950	okedy	E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03155	G407-E2951	dykain	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03156	G407-E2951	dykain	AIN	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03157	G407-E2952	shek	E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03158	G407-E2953	chdy	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	CHD	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03159	G407-E2954	dalal	AL	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	CHD	ORDINARY_ACTION_HEAD	NONE	FREE_PLURAL_OR_REPEAT	FREE_PEER_1	NONE	YES	YES	FACTORIZED_COMPOSITION_FROM_OTHER_PAGES
f81v	G407-A03160	G407-E2954	dalal	AL	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	CHD	ORDINARY_ACTION_HEAD	NONE	FREE_PLURAL_OR_REPEAT	FREE_PEER_2	NONE	YES	YES	FACTORIZED_COMPOSITION_FROM_OTHER_PAGES
f81v	G407-A03161	G407-E2956	qokaiin	AIIN	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03162	G407-E2957	okain	AIN	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03163	G407-E2958	cheeky	EE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03164	G407-E2958	cheeky	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03165	G407-E2959	dy	Y	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03166	G407-E2961	kaiin	AIIN	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03167	G407-E2962	dain	AIN	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03168	G407-E2963	dy	Y	INHERITED_ACTION_STACK	INHERITED_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03169	G407-E2964	daiin	AIIN	INHERITED_ACTION_STACK	INHERITED_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03170	G407-E2965	chcthy	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03171	G407-E2966	okaiin	AIIN	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03172	G407-E2967	daiin	AIIN	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03173	G407-E2968	otain	AIN	INHERITED_ACTION_STACK	INHERITED_ACTION	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03174	G407-E2969	chckhy	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03175	G407-E2970	okeedy	EE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03176	G407-E2971	qoky	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03177	G407-E2972	kar	AR	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03178	G407-E2973	daiin	AIIN	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03179	G407-E2974	okar	AR	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03180	G407-E2975	qokain	AIN	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03181	G407-E2976	okaiin	AIIN	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03182	G407-E2978	chedy	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	CHD	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03183	G407-E2979	cheol	E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03184	G407-E2979	cheol	L	L_AIR_RIGHT_FALLBACK	SAME_CARD_LEFT_ACTION	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03185	G407-E2980	lky	L	L_AIR_RIGHT_FALLBACK	SAME_CARD_RIGHT_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03186	G407-E2980	lky	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03187	G407-E2981	l	L	L_AIR_RIGHT_FALLBACK	PREVIOUS_CARD_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03188	G407-E2983	aiin	AIIN	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	S	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03189	G407-E2984	okain	AIN	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03190	G407-E2985	daldy	AL	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03191	G407-E2986	olor	OR	OWNER_CONTEXT	OWNER_ONLY	OWNER	VISIBLE_OWNER	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03192	G407-E2988	sheckhal	E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03193	G407-E2988	sheckhal	AL	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03194	G407-E2989	daiin	AIIN	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03195	G407-E2990	qokeedal	EE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03196	G407-E2990	qokeedal	AL	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03197	G407-E2991	daiin	AIIN	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03198	G407-E2992	chckhy	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03199	G407-E2995	ykol	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03200	G407-E2996	or	OR	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03201	G407-E2997	shedy	E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03202	G407-E2998	sheedy	EE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03203	G407-E2999	qolkeedy	EE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03204	G407-E2999	qolkeedy	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03205	G407-E3000	daiin	AIIN	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03206	G407-E3001	dkain	AIN	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03207	G407-E3002	cphedy	E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03208	G407-E3004	yar	Y	OWNER_CONTEXT	OWNER_ONLY	OWNER	VISIBLE_OWNER	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03209	G407-E3004	yar	AR	AL_AR_ORDERED_FALLBACK	OWNER_ONLY	OWNER	VISIBLE_OWNER	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03210	G407-E3005	olchey	Y	ONE_CARD_FORWARD	BOUNDED_NEXT_CARD_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03211	G407-E3006	kaiin	AIIN	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03212	G407-E3007	okeey	EE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03213	G407-E3007	okeey	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03214	G407-E3008	daiin	AIIN	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03215	G407-E3009	olor	OR	INHERITED_ACTION_STACK	INHERITED_ACTION	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03216	G407-E3010	checkhy	E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03217	G407-E3010	checkhy	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03218	G407-E3012	polshy	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03219	G407-E3013	ashyteed	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03220	G407-E3013	ashyteed	EE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03221	G407-E3015	okeedy	EE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03222	G407-E3016	otedy	E	OWNER_CONTEXT	OWNER_ONLY	OWNER	VISIBLE_OWNER	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03223	G407-E3017	okshedy	E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03224	G407-E3018	qoty	Y	OWNER_CONTEXT	OWNER_ONLY	OWNER	VISIBLE_OWNER	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f81v	G407-A03225	G407-E3019	dairam	AIR	L_AIR_RIGHT_FALLBACK	BOUNDED_NEXT_CARD_ACTION	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
