cohort_id	locus	page	line_class	line_token_count	ordinal	surface	is_target	target_mask_id	scoring_identity	frozen_non_target_default_de	structural_axes	structural_roles	reader_exact	span_id	span_member_role	render_once_owner_ordinal	left_neighbor_roles	right_neighbor_roles	left_neighbor_exact	right_neighbor_exact	source_artifact	source_row	current_provenance	old_target_default_credit	old_target_role_credit	old_target_evidence_credit	old_target_confidence_credit	default_is_translation	confirmed_lexeme	confirmed_plaintext	component_export_credit
G770-L014	f15v.7	f15v	MASKED_COHORT_LINE	8	7	tor	0	NONE	NON_TARGET	kalte Drogenportion	COLD	PATIENT|FIELD|MATERIAL	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C12226	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS	0	0	0	0	0	0	0	0
G770-L014	f15v.7	f15v	MASKED_COHORT_LINE	8	8	ols	1	TM-H8R1	TM-H8R1		NONE	NONE	1	NONE	NONE	NONE	PATIENT|FIELD|MATERIAL	NONE	1	0	experiments/yolo/gdt769_liquid_process_role_identity_dispatch/artifacts/TARGET_526_EXACT_CONTEXT_ATLAS.tsv	G769-T0153	GDT769_TARGET_EXACT_CONTEXT__SURFACE_PROVENANCE_ONLY__SEMANTIC_DEFAULT_ROLE_EVIDENCE_CONFIDENCE_WITHHELD	0	0	0	0	0	0	0	0
G770-L015	f46v.2	f46v	MASKED_COHORT_LINE	14	1	ytair	0	NONE	NON_TARGET	kühle hiervon die zweite Fraktion	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C18149	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS__NONEXACT_UNSCORABLE	0	0	0	0	0	0	0	0
G770-L015	f46v.2	f46v	MASKED_COHORT_LINE	14	2	aiin	0	NONE	NON_TARGET	Menge III	LEVEL_III	VALUE|FIELD	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C18150	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS	0	0	0	0	0	0	0	0
G770-L015	f46v.2	f46v	MASKED_COHORT_LINE	14	3	otchdy	0	NONE	NON_TARGET	kalt-trockener Ansatz, Anfangsstufe erreicht; abgeschlossen	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C18151	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS__NONEXACT_UNSCORABLE	0	0	0	0	0	0	0	0
G770-L015	f46v.2	f46v	MASKED_COHORT_LINE	14	4	okaly	0	NONE	NON_TARGET	Rohstoff-I-Ansatz leicht erhitzen und abschließen	HOT|END_STAGE	RESULT|PROCESS|ENDPOINT|FIELD|CLOSE|MATERIAL|PREPARATION	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C18152	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS	0	0	0	0	0	0	0	0
G770-L015	f46v.2	f46v	MASKED_COHORT_LINE	14	5	daiin	0	NONE	NON_TARGET	Grad-/Maßwert III	LEVEL_III	VALUE|FIELD	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C18153	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS	0	0	0	0	0	0	0	0
G770-L015	f46v.2	f46v	MASKED_COHORT_LINE	14	6	qokedy	0	NONE	NON_TARGET	bis zur Mittelstufe erhitzt; abgeschlossen	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C18154	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS__NONEXACT_UNSCORABLE	0	0	0	0	0	0	0	0
G770-L015	f46v.2	f46v	MASKED_COHORT_LINE	14	7	otar	1	TM-N5K6	TM-N5K6		NONE	NONE	1	NONE	NONE	NONE	NONE	FIELD	0	1	experiments/yolo/gdt769_liquid_process_role_identity_dispatch/artifacts/TARGET_526_EXACT_CONTEXT_ATLAS.tsv	G769-T0214	GDT769_TARGET_EXACT_CONTEXT__SURFACE_PROVENANCE_ONLY__SEMANTIC_DEFAULT_ROLE_EVIDENCE_CONFIDENCE_WITHHELD	0	0	0	0	0	0	0	0
G770-L015	f46v.2	f46v	MASKED_COHORT_LINE	14	8	ar	0	NONE	NON_TARGET	Drogenfraktion I	LEVEL_I	FIELD	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C18156	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS	0	0	0	0	0	0	0	0
G770-L015	f46v.2	f46v	MASKED_COHORT_LINE	14	9	oldy	0	NONE	NON_TARGET	fertiger Auszug	END_STAGE	RESULT|ENDPOINT|FIELD|CLOSE|PRODUCT	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv|experiments/yolo/gdt769_liquid_process_role_identity_dispatch/src/LINE_READER_DEFAULT_SPECS.tsv	G733-C18157|f75r.43@3	GDT769_CURRENT_EXACT_WHOLE_IDENTITY_RECAST	0	0	0	0	0	0	0	0
G770-L015	f46v.2	f46v	MASKED_COHORT_LINE	14	10	otedy	0	NONE	NON_TARGET	bis zur Mittelstufe abgekühlter Ansatz; abgeschlossen	COLD|MIDDLE_STAGE|END_STAGE	RESULT|ENDPOINT|FIELD|CLOSE|PREPARATION	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C18158	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS	0	0	0	0	0	0	0	0
G770-L015	f46v.2	f46v	MASKED_COHORT_LINE	14	11	saim	0	NONE	NON_TARGET	Wert-/Mengenposten II; Referent offen	LEVEL_II|MEASURED	AMOUNT|VALUE|FIELD	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv|experiments/yolo/gdt748_complete_whole_serial_paradigm_census/artifacts/ELIGIBLE_ONE_OPEN_FRAME_CENSUS.tsv	G733-C18159|G748-F02302	GDT748_WITHHELD_RETIRED_LITERAL_TARGET__C0_NEUTRAL_WHOLE_PLACEHOLDER	0	0	0	0	0	0	0	0
G770-L015	f46v.2	f46v	MASKED_COHORT_LINE	14	12	okey	0	NONE	NON_TARGET	bis zur Mittelstufe erhitzter Ansatz	HOT|MIDDLE_STAGE	FIELD|PREPARATION	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C18160	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS	0	0	0	0	0	0	0	0
G770-L015	f46v.2	f46v	MASKED_COHORT_LINE	14	13	tody	0	NONE	NON_TARGET	kalten Ansatz fertigstellen	COLD|END_STAGE	RESULT|PROCESS|ENDPOINT|FIELD|CLOSE|PREPARATION	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C18161	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS	0	0	0	0	0	0	0	0
G770-L015	f46v.2	f46v	MASKED_COHORT_LINE	14	14	daiin	0	NONE	NON_TARGET	Grad-/Maßwert III	LEVEL_III	VALUE|FIELD	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C18162	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS	0	0	0	0	0	0	0	0
