page	target_locus	kind	source_loci	reader	model	source_lines_json	literal_hypotheses_json	confidence
f72r1	f72r1.1	C	f72r1.1	rf1b_clean	R	"[""oteeo cthe chlol cheol olchear al oteey chedal otee y okeo aly chol chokeol cheolky okaiir okee y sheoltey cheor aiin dal okochey sho okaley ol chalaiin chekeol kol otos ar aiin otam otam chotam sal okeo dar ar adal ar okeeos aiin oteey o kaiin""]"	"[""[oteeo]"", ""[cthe]"", ""[chlol]"", ""[cheol]"", ""[olchear]"", ""[al]"", ""[oteey]"", ""[chedal]"", ""[otee]"", ""[y]"", ""[okeo]"", ""[aly]"", ""trocken?"", ""[chokeol]"", ""[cheolky]"", ""[okaiir]"", ""[okee]"", ""[y]"", ""[sheoltey]"", ""[cheor]"", ""[aiin]"", ""[dal]"", ""[okochey]"", ""[sho]"", ""[okaley]"", ""[ol]"", ""[chalaiin]"", ""[chekeol]"", ""[kol]"", ""[otos]"", ""[ar]"", ""[aiin]"", ""[otam]"", ""[otam]"", ""[chotam]"", ""[sal]"", ""[okeo]"", ""[dar]"", ""[ar]"", ""[adal]"", ""[ar]"", ""[okeeos]"", ""[aiin]"", ""[oteey]"", ""[o]"", ""[kaiin]""]"	C0_UNCONFIRMED
f72r1	f72r1.12	C	f72r1.12	zl3b_clean	N	"[""oteodar ytey otey shetey chokshor okalal otaiin sheolaiin otaiin chetey cheolor oteo teeody otar chokaiin okaiin al alo cheedy otear ar cheky chokal otar al o qokar""]"	"[""[oteodar]"", ""[ytey]"", ""[otey]"", ""[shetey]"", ""[chokshor]"", ""[okalal]"", ""[otaiin]"", ""[sheolaiin]"", ""[otaiin]"", ""[chetey]"", ""[cheolor]"", ""[oteo]"", ""[teeody]"", ""[otar]"", ""[chokaiin]"", ""Pulver?"", ""[al]"", ""[alo]"", ""[cheedy]"", ""[otear]"", ""[ar]"", ""[cheky]"", ""[chokal]"", ""[otar]"", ""[al]"", ""[o]"", ""[qokar]""]"	C0_UNCONFIRMED
f72r1	f72r1.12	C	f72r1.12	zl3b_clean	G	"[""oteodar ytey otey shetey chokshor okalal otaiin sheolaiin otaiin chetey cheolor oteo teeody otar chokaiin okaiin al alo cheedy otear ar cheky chokal otar al o qokar""]"	"[""[oteodar]"", ""[ytey]"", ""[otey]"", ""[shetey]"", ""[chokshor]"", ""[okalal]"", ""[otaiin]"", ""[sheolaiin]"", ""[otaiin]"", ""[chetey]"", ""[cheolor]"", ""[oteo]"", ""[teeody]"", ""[otar]"", ""[chokaiin]"", ""ist?"", ""[al]"", ""[alo]"", ""[cheedy]"", ""[otear]"", ""[ar]"", ""[cheky]"", ""[chokal]"", ""[otar]"", ""[al]"", ""[o]"", ""[qokar]""]"	C0_UNCONFIRMED
f72r1	f72r1.12	C	f72r1.12	zl3b_clean	Q	"[""oteodar ytey otey shetey chokshor okalal otaiin sheolaiin otaiin chetey cheolor oteo teeody otar chokaiin okaiin al alo cheedy otear ar cheky chokal otar al o qokar""]"	"[""[oteodar]"", ""[ytey]"", ""[otey]"", ""[shetey]"", ""[chokshor]"", ""[okalal]"", ""[otaiin]"", ""[sheolaiin]"", ""[otaiin]"", ""[chetey]"", ""[cheolor]"", ""[oteo]"", ""[teeody]"", ""[otar]"", ""[chokaiin]"", ""warm?"", ""[al]"", ""[alo]"", ""[cheedy]"", ""[otear]"", ""[ar]"", ""[cheky]"", ""[chokal]"", ""[otar]"", ""[al]"", ""[o]"", ""[qokar]""]"	C0_UNCONFIRMED
f72r1	f72r1.12	C	f72r1.12	zl3b_clean	R	"[""oteodar ytey otey shetey chokshor okalal otaiin sheolaiin otaiin chetey cheolor oteo teeody otar chokaiin okaiin al alo cheedy otear ar cheky chokal otar al o qokar""]"	"[""[oteodar]"", ""[ytey]"", ""[otey]"", ""[shetey]"", ""[chokshor]"", ""[okalal]"", ""[otaiin]"", ""[sheolaiin]"", ""[otaiin]"", ""[chetey]"", ""[cheolor]"", ""[oteo]"", ""[teeody]"", ""[otar]"", ""[chokaiin]"", ""dessen?"", ""[al]"", ""[alo]"", ""[cheedy]"", ""[otear]"", ""[ar]"", ""[cheky]"", ""[chokal]"", ""[otar]"", ""[al]"", ""[o]"", ""[qokar]""]"	C0_UNCONFIRMED
f72r1	f72r1.12	C	f72r1.12	it2a_clean	N	"[""oteodar ytey otey shetey chokshor okalal otaiin sheol aiin otaiin chetey cheolor oteoteeody otor chokaiin okaiin al alo cheedy oteorar cheky chokal otas al oqokar""]"	"[""[oteodar]"", ""[ytey]"", ""[otey]"", ""[shetey]"", ""[chokshor]"", ""[okalal]"", ""[otaiin]"", ""[sheol]"", ""[aiin]"", ""[otaiin]"", ""[chetey]"", ""[cheolor]"", ""[oteoteeody]"", ""[otor]"", ""[chokaiin]"", ""Pulver?"", ""[al]"", ""[alo]"", ""[cheedy]"", ""[oteorar]"", ""[cheky]"", ""[chokal]"", ""[otas]"", ""[al]"", ""[oqokar]""]"	C0_UNCONFIRMED
f72r1	f72r1.12	C	f72r1.12	it2a_clean	G	"[""oteodar ytey otey shetey chokshor okalal otaiin sheol aiin otaiin chetey cheolor oteoteeody otor chokaiin okaiin al alo cheedy oteorar cheky chokal otas al oqokar""]"	"[""[oteodar]"", ""[ytey]"", ""[otey]"", ""[shetey]"", ""[chokshor]"", ""[okalal]"", ""[otaiin]"", ""[sheol]"", ""[aiin]"", ""[otaiin]"", ""[chetey]"", ""[cheolor]"", ""[oteoteeody]"", ""[otor]"", ""[chokaiin]"", ""ist?"", ""[al]"", ""[alo]"", ""[cheedy]"", ""[oteorar]"", ""[cheky]"", ""[chokal]"", ""[otas]"", ""[al]"", ""[oqokar]""]"	C0_UNCONFIRMED
f72r1	f72r1.12	C	f72r1.12	it2a_clean	Q	"[""oteodar ytey otey shetey chokshor okalal otaiin sheol aiin otaiin chetey cheolor oteoteeody otor chokaiin okaiin al alo cheedy oteorar cheky chokal otas al oqokar""]"	"[""[oteodar]"", ""[ytey]"", ""[otey]"", ""[shetey]"", ""[chokshor]"", ""[okalal]"", ""[otaiin]"", ""[sheol]"", ""[aiin]"", ""[otaiin]"", ""[chetey]"", ""[cheolor]"", ""[oteoteeody]"", ""[otor]"", ""[chokaiin]"", ""warm?"", ""[al]"", ""[alo]"", ""[cheedy]"", ""[oteorar]"", ""[cheky]"", ""[chokal]"", ""[otas]"", ""[al]"", ""[oqokar]""]"	C0_UNCONFIRMED
f72r1	f72r1.12	C	f72r1.12	it2a_clean	R	"[""oteodar ytey otey shetey chokshor okalal otaiin sheol aiin otaiin chetey cheolor oteoteeody otor chokaiin okaiin al alo cheedy oteorar cheky chokal otas al oqokar""]"	"[""[oteodar]"", ""[ytey]"", ""[otey]"", ""[shetey]"", ""[chokshor]"", ""[okalal]"", ""[otaiin]"", ""[sheol]"", ""[aiin]"", ""[otaiin]"", ""[chetey]"", ""[cheolor]"", ""[oteoteeody]"", ""[otor]"", ""[chokaiin]"", ""dessen?"", ""[al]"", ""[alo]"", ""[cheedy]"", ""[oteorar]"", ""[cheky]"", ""[chokal]"", ""[otas]"", ""[al]"", ""[oqokar]""]"	C0_UNCONFIRMED
f72r1	f72r1.12	C	f72r1.12	rf1b_clean	N	"[""oteo ar ytey otey shetey chokshor okalal otaiin sheolaiin otaiin chetey cheolor oteoteeo y otar chokaiin okaiin al alo chee y oteorar cheky chokal otar aloqokar""]"	"[""[oteo]"", ""[ar]"", ""[ytey]"", ""[otey]"", ""[shetey]"", ""[chokshor]"", ""[okalal]"", ""[otaiin]"", ""[sheolaiin]"", ""[otaiin]"", ""[chetey]"", ""[cheolor]"", ""[oteoteeo]"", ""[y]"", ""[otar]"", ""[chokaiin]"", ""Pulver?"", ""[al]"", ""[alo]"", ""[chee]"", ""[y]"", ""[oteorar]"", ""[cheky]"", ""[chokal]"", ""[otar]"", ""[aloqokar]""]"	C0_UNCONFIRMED
f72r1	f72r1.12	C	f72r1.12	rf1b_clean	G	"[""oteo ar ytey otey shetey chokshor okalal otaiin sheolaiin otaiin chetey cheolor oteoteeo y otar chokaiin okaiin al alo chee y oteorar cheky chokal otar aloqokar""]"	"[""[oteo]"", ""[ar]"", ""[ytey]"", ""[otey]"", ""[shetey]"", ""[chokshor]"", ""[okalal]"", ""[otaiin]"", ""[sheolaiin]"", ""[otaiin]"", ""[chetey]"", ""[cheolor]"", ""[oteoteeo]"", ""[y]"", ""[otar]"", ""[chokaiin]"", ""ist?"", ""[al]"", ""[alo]"", ""[chee]"", ""[y]"", ""[oteorar]"", ""[cheky]"", ""[chokal]"", ""[otar]"", ""[aloqokar]""]"	C0_UNCONFIRMED
f72r1	f72r1.12	C	f72r1.12	rf1b_clean	Q	"[""oteo ar ytey otey shetey chokshor okalal otaiin sheolaiin otaiin chetey cheolor oteoteeo y otar chokaiin okaiin al alo chee y oteorar cheky chokal otar aloqokar""]"	"[""[oteo]"", ""[ar]"", ""[ytey]"", ""[otey]"", ""[shetey]"", ""[chokshor]"", ""[okalal]"", ""[otaiin]"", ""[sheolaiin]"", ""[otaiin]"", ""[chetey]"", ""[cheolor]"", ""[oteoteeo]"", ""[y]"", ""[otar]"", ""[chokaiin]"", ""warm?"", ""[al]"", ""[alo]"", ""[chee]"", ""[y]"", ""[oteorar]"", ""[cheky]"", ""[chokal]"", ""[otar]"", ""[aloqokar]""]"	C0_UNCONFIRMED
f72r1	f72r1.12	C	f72r1.12	rf1b_clean	R	"[""oteo ar ytey otey shetey chokshor okalal otaiin sheolaiin otaiin chetey cheolor oteoteeo y otar chokaiin okaiin al alo chee y oteorar cheky chokal otar aloqokar""]"	"[""[oteo]"", ""[ar]"", ""[ytey]"", ""[otey]"", ""[shetey]"", ""[chokshor]"", ""[okalal]"", ""[otaiin]"", ""[sheolaiin]"", ""[otaiin]"", ""[chetey]"", ""[cheolor]"", ""[oteoteeo]"", ""[y]"", ""[otar]"", ""[chokaiin]"", ""dessen?"", ""[al]"", ""[alo]"", ""[chee]"", ""[y]"", ""[oteorar]"", ""[cheky]"", ""[chokal]"", ""[otar]"", ""[aloqokar]""]"	C0_UNCONFIRMED
f72r2	f72r2.32	C	f72r2.32	zl3b_clean	N	"[""otoar air aloy okaiin otees chs chchs ar aly taly dar otchey okaiin olaiin y""]"	"[""[otoar]"", ""[air]"", ""[aloy]"", ""Pulver?"", ""[otees]"", ""[chs]"", ""[chchs]"", ""[ar]"", ""[aly]"", ""[taly]"", ""[dar]"", ""[otchey]"", ""Pulver?"", ""[olaiin]"", ""[y]""]"	C0_UNCONFIRMED
f72r2	f72r2.32	C	f72r2.32	zl3b_clean	G	"[""otoar air aloy okaiin otees chs chchs ar aly taly dar otchey okaiin olaiin y""]"	"[""[otoar]"", ""[air]"", ""[aloy]"", ""ist?"", ""[otees]"", ""[chs]"", ""[chchs]"", ""[ar]"", ""[aly]"", ""[taly]"", ""[dar]"", ""[otchey]"", ""ist?"", ""[olaiin]"", ""[y]""]"	C0_UNCONFIRMED
f72r2	f72r2.32	C	f72r2.32	zl3b_clean	Q	"[""otoar air aloy okaiin otees chs chchs ar aly taly dar otchey okaiin olaiin y""]"	"[""[otoar]"", ""[air]"", ""[aloy]"", ""warm?"", ""[otees]"", ""[chs]"", ""[chchs]"", ""[ar]"", ""[aly]"", ""[taly]"", ""[dar]"", ""[otchey]"", ""warm?"", ""[olaiin]"", ""[y]""]"	C0_UNCONFIRMED
f72r2	f72r2.32	C	f72r2.32	zl3b_clean	R	"[""otoar air aloy okaiin otees chs chchs ar aly taly dar otchey okaiin olaiin y""]"	"[""[otoar]"", ""[air]"", ""[aloy]"", ""dessen?"", ""[otees]"", ""[chs]"", ""[chchs]"", ""[ar]"", ""[aly]"", ""[taly]"", ""[dar]"", ""[otchey]"", ""dessen?"", ""[olaiin]"", ""[y]""]"	C0_UNCONFIRMED
f72r2	f72r2.32	C	f72r2.32	it2a_clean	N	"[""otoar air aloy okaiin otees chs chchs ar yly kaly dar otchey okaiin ola in dy""]"	"[""[otoar]"", ""[air]"", ""[aloy]"", ""Pulver?"", ""[otees]"", ""[chs]"", ""[chchs]"", ""[ar]"", ""[yly]"", ""[kaly]"", ""[dar]"", ""[otchey]"", ""Pulver?"", ""[ola]"", ""[in]"", ""[dy]""]"	C0_UNCONFIRMED
f72r2	f72r2.32	C	f72r2.32	it2a_clean	G	"[""otoar air aloy okaiin otees chs chchs ar yly kaly dar otchey okaiin ola in dy""]"	"[""[otoar]"", ""[air]"", ""[aloy]"", ""ist?"", ""[otees]"", ""[chs]"", ""[chchs]"", ""[ar]"", ""[yly]"", ""[kaly]"", ""[dar]"", ""[otchey]"", ""ist?"", ""[ola]"", ""[in]"", ""[dy]""]"	C0_UNCONFIRMED
f72r2	f72r2.32	C	f72r2.32	it2a_clean	Q	"[""otoar air aloy okaiin otees chs chchs ar yly kaly dar otchey okaiin ola in dy""]"	"[""[otoar]"", ""[air]"", ""[aloy]"", ""warm?"", ""[otees]"", ""[chs]"", ""[chchs]"", ""[ar]"", ""[yly]"", ""[kaly]"", ""[dar]"", ""[otchey]"", ""warm?"", ""[ola]"", ""[in]"", ""[dy]""]"	C0_UNCONFIRMED
f72r2	f72r2.32	C	f72r2.32	it2a_clean	R	"[""otoar air aloy okaiin otees chs chchs ar yly kaly dar otchey okaiin ola in dy""]"	"[""[otoar]"", ""[air]"", ""[aloy]"", ""dessen?"", ""[otees]"", ""[chs]"", ""[chchs]"", ""[ar]"", ""[yly]"", ""[kaly]"", ""[dar]"", ""[otchey]"", ""dessen?"", ""[ola]"", ""[in]"", ""[dy]""]"	C0_UNCONFIRMED
f72r2	f72r2.32	C	f72r2.32	rf1b_clean	N	"[""otoar air alo okaiin otees chs chchs ar aly kaly ar oteeey okaiin olaiin y""]"	"[""[otoar]"", ""[air]"", ""[alo]"", ""Pulver?"", ""[otees]"", ""[chs]"", ""[chchs]"", ""[ar]"", ""[aly]"", ""[kaly]"", ""[ar]"", ""[oteeey]"", ""Pulver?"", ""[olaiin]"", ""[y]""]"	C0_UNCONFIRMED
f72r2	f72r2.32	C	f72r2.32	rf1b_clean	G	"[""otoar air alo okaiin otees chs chchs ar aly kaly ar oteeey okaiin olaiin y""]"	"[""[otoar]"", ""[air]"", ""[alo]"", ""ist?"", ""[otees]"", ""[chs]"", ""[chchs]"", ""[ar]"", ""[aly]"", ""[kaly]"", ""[ar]"", ""[oteeey]"", ""ist?"", ""[olaiin]"", ""[y]""]"	C0_UNCONFIRMED
f72r2	f72r2.32	C	f72r2.32	rf1b_clean	Q	"[""otoar air alo okaiin otees chs chchs ar aly kaly ar oteeey okaiin olaiin y""]"	"[""[otoar]"", ""[air]"", ""[alo]"", ""warm?"", ""[otees]"", ""[chs]"", ""[chchs]"", ""[ar]"", ""[aly]"", ""[kaly]"", ""[ar]"", ""[oteeey]"", ""warm?"", ""[olaiin]"", ""[y]""]"	C0_UNCONFIRMED
f72r2	f72r2.32	C	f72r2.32	rf1b_clean	R	"[""otoar air alo okaiin otees chs chchs ar aly kaly ar oteeey okaiin olaiin y""]"	"[""[otoar]"", ""[air]"", ""[alo]"", ""dessen?"", ""[otees]"", ""[chs]"", ""[chchs]"", ""[ar]"", ""[aly]"", ""[kaly]"", ""[ar]"", ""[oteeey]"", ""dessen?"", ""[olaiin]"", ""[y]""]"	C0_UNCONFIRMED
f72r3	f72r3.12	L	f72r3.12	zl3b_clean	N	"[""opoeey okaiin""]"	"[""[opoeey]"", ""Pulver?""]"	C0_UNCONFIRMED
f72r3	f72r3.12	L	f72r3.12	zl3b_clean	G	"[""opoeey okaiin""]"	"[""[opoeey]"", ""ist?""]"	C0_UNCONFIRMED
f72r3	f72r3.12	L	f72r3.12	zl3b_clean	Q	"[""opoeey okaiin""]"	"[""[opoeey]"", ""warm?""]"	C0_UNCONFIRMED
f72r3	f72r3.12	L	f72r3.12	zl3b_clean	R	"[""opoeey okaiin""]"	"[""[opoeey]"", ""dessen?""]"	C0_UNCONFIRMED
f72r3	f72r3.12	L	f72r3.12	it2a_clean	N	"[""opoeey okaiin""]"	"[""[opoeey]"", ""Pulver?""]"	C0_UNCONFIRMED
f72r3	f72r3.12	L	f72r3.12	it2a_clean	G	"[""opoeey okaiin""]"	"[""[opoeey]"", ""ist?""]"	C0_UNCONFIRMED
f72r3	f72r3.12	L	f72r3.12	it2a_clean	Q	"[""opoeey okaiin""]"	"[""[opoeey]"", ""warm?""]"	C0_UNCONFIRMED
f72r3	f72r3.12	L	f72r3.12	it2a_clean	R	"[""opoeey okaiin""]"	"[""[opoeey]"", ""dessen?""]"	C0_UNCONFIRMED
f72r3	f72r3.12	L	f72r3.12	rf1b_clean	N	"[""opoeey okaiin""]"	"[""[opoeey]"", ""Pulver?""]"	C0_UNCONFIRMED
f72r3	f72r3.12	L	f72r3.12	rf1b_clean	G	"[""opoeey okaiin""]"	"[""[opoeey]"", ""ist?""]"	C0_UNCONFIRMED
f72r3	f72r3.12	L	f72r3.12	rf1b_clean	Q	"[""opoeey okaiin""]"	"[""[opoeey]"", ""warm?""]"	C0_UNCONFIRMED
f72r3	f72r3.12	L	f72r3.12	rf1b_clean	R	"[""opoeey okaiin""]"	"[""[opoeey]"", ""dessen?""]"	C0_UNCONFIRMED
f75r	f75r.45	P	f75r.45	zl3b_clean	N	"[""sshedy shckhy qokey okedy sarol oty otedy qotedy otedy okaiin""]"	"[""[sshedy]"", ""[shckhy]"", ""[qokey]"", ""[okedy]"", ""[sarol]"", ""[oty]"", ""[otedy]"", ""[qotedy]"", ""[otedy]"", ""Pulver?""]"	C0_UNCONFIRMED
f75r	f75r.45	P	f75r.45	zl3b_clean	G	"[""sshedy shckhy qokey okedy sarol oty otedy qotedy otedy okaiin""]"	"[""[sshedy]"", ""[shckhy]"", ""[qokey]"", ""[okedy]"", ""[sarol]"", ""[oty]"", ""[otedy]"", ""[qotedy]"", ""[otedy]"", ""ist?""]"	C0_UNCONFIRMED
f75r	f75r.45	P	f75r.45	zl3b_clean	Q	"[""sshedy shckhy qokey okedy sarol oty otedy qotedy otedy okaiin""]"	"[""[sshedy]"", ""[shckhy]"", ""[qokey]"", ""[okedy]"", ""[sarol]"", ""[oty]"", ""[otedy]"", ""[qotedy]"", ""[otedy]"", ""warm?""]"	C0_UNCONFIRMED
f75r	f75r.45	P	f75r.45	zl3b_clean	R	"[""sshedy shckhy qokey okedy sarol oty otedy qotedy otedy okaiin""]"	"[""[sshedy]"", ""[shckhy]"", ""[qokey]"", ""[okedy]"", ""[sarol]"", ""[oty]"", ""[otedy]"", ""[qotedy]"", ""[otedy]"", ""dessen?""]"	C0_UNCONFIRMED
f75r	f75r.45	P	f75r.45	it2a_clean	N	"[""sshedy shckhy qokey okedy sorol oty otedy qotedy otedy okaiin""]"	"[""[sshedy]"", ""[shckhy]"", ""[qokey]"", ""[okedy]"", ""[sorol]"", ""[oty]"", ""[otedy]"", ""[qotedy]"", ""[otedy]"", ""Pulver?""]"	C0_UNCONFIRMED
f75r	f75r.45	P	f75r.45	it2a_clean	G	"[""sshedy shckhy qokey okedy sorol oty otedy qotedy otedy okaiin""]"	"[""[sshedy]"", ""[shckhy]"", ""[qokey]"", ""[okedy]"", ""[sorol]"", ""[oty]"", ""[otedy]"", ""[qotedy]"", ""[otedy]"", ""ist?""]"	C0_UNCONFIRMED
f75r	f75r.45	P	f75r.45	it2a_clean	Q	"[""sshedy shckhy qokey okedy sorol oty otedy qotedy otedy okaiin""]"	"[""[sshedy]"", ""[shckhy]"", ""[qokey]"", ""[okedy]"", ""[sorol]"", ""[oty]"", ""[otedy]"", ""[qotedy]"", ""[otedy]"", ""warm?""]"	C0_UNCONFIRMED
f75r	f75r.45	P	f75r.45	it2a_clean	R	"[""sshedy shckhy qokey okedy sorol oty otedy qotedy otedy okaiin""]"	"[""[sshedy]"", ""[shckhy]"", ""[qokey]"", ""[okedy]"", ""[sorol]"", ""[oty]"", ""[otedy]"", ""[qotedy]"", ""[otedy]"", ""dessen?""]"	C0_UNCONFIRMED
f75r	f75r.45	P	f75r.45	rf1b_clean	N	"[""sshedy shckhy qokey okedy s rol oty otedy qote y otedy okaiin""]"	"[""[sshedy]"", ""[shckhy]"", ""[qokey]"", ""[okedy]"", ""[s]"", ""[rol]"", ""[oty]"", ""[otedy]"", ""[qote]"", ""[y]"", ""[otedy]"", ""Pulver?""]"	C0_UNCONFIRMED
f75r	f75r.45	P	f75r.45	rf1b_clean	G	"[""sshedy shckhy qokey okedy s rol oty otedy qote y otedy okaiin""]"	"[""[sshedy]"", ""[shckhy]"", ""[qokey]"", ""[okedy]"", ""[s]"", ""[rol]"", ""[oty]"", ""[otedy]"", ""[qote]"", ""[y]"", ""[otedy]"", ""ist?""]"	C0_UNCONFIRMED
f75r	f75r.45	P	f75r.45	rf1b_clean	Q	"[""sshedy shckhy qokey okedy s rol oty otedy qote y otedy okaiin""]"	"[""[sshedy]"", ""[shckhy]"", ""[qokey]"", ""[okedy]"", ""[s]"", ""[rol]"", ""[oty]"", ""[otedy]"", ""[qote]"", ""[y]"", ""[otedy]"", ""warm?""]"	C0_UNCONFIRMED
f75r	f75r.45	P	f75r.45	rf1b_clean	R	"[""sshedy shckhy qokey okedy s rol oty otedy qote y otedy okaiin""]"	"[""[sshedy]"", ""[shckhy]"", ""[qokey]"", ""[okedy]"", ""[s]"", ""[rol]"", ""[oty]"", ""[otedy]"", ""[qote]"", ""[y]"", ""[otedy]"", ""dessen?""]"	C0_UNCONFIRMED
f76r	f76r.13	P	f76r.13	zl3b_clean	N	"[""qokeedy checthy chckhey okal okaiin sheckhey okeedy otey dal y kal chedy sar""]"	"[""[qokeedy]"", ""[checthy]"", ""[chckhey]"", ""[okal]"", ""Pulver?"", ""[sheckhey]"", ""[okeedy]"", ""[otey]"", ""[dal]"", ""[y]"", ""[kal]"", ""[chedy]"", ""[sar]""]"	C0_UNCONFIRMED
f76r	f76r.13	P	f76r.13	zl3b_clean	G	"[""qokeedy checthy chckhey okal okaiin sheckhey okeedy otey dal y kal chedy sar""]"	"[""[qokeedy]"", ""[checthy]"", ""[chckhey]"", ""[okal]"", ""ist?"", ""[sheckhey]"", ""[okeedy]"", ""[otey]"", ""[dal]"", ""[y]"", ""[kal]"", ""[chedy]"", ""[sar]""]"	C0_UNCONFIRMED
f76r	f76r.13	P	f76r.13	zl3b_clean	Q	"[""qokeedy checthy chckhey okal okaiin sheckhey okeedy otey dal y kal chedy sar""]"	"[""[qokeedy]"", ""[checthy]"", ""[chckhey]"", ""[okal]"", ""warm?"", ""[sheckhey]"", ""[okeedy]"", ""[otey]"", ""[dal]"", ""[y]"", ""[kal]"", ""[chedy]"", ""[sar]""]"	C0_UNCONFIRMED
f76r	f76r.13	P	f76r.13	zl3b_clean	R	"[""qokeedy checthy chckhey okal okaiin sheckhey okeedy otey dal y kal chedy sar""]"	"[""[qokeedy]"", ""[checthy]"", ""[chckhey]"", ""[okal]"", ""dessen?"", ""[sheckhey]"", ""[okeedy]"", ""[otey]"", ""[dal]"", ""[y]"", ""[kal]"", ""[chedy]"", ""[sar]""]"	C0_UNCONFIRMED
f76r	f76r.13	P	f76r.13	it2a_clean	N	"[""qokeedy checthy chckhey okol okaiin sheckhey okeedy otey dal ykal chedy sar""]"	"[""[qokeedy]"", ""[checthy]"", ""[chckhey]"", ""[okol]"", ""Pulver?"", ""[sheckhey]"", ""[okeedy]"", ""[otey]"", ""[dal]"", ""[ykal]"", ""[chedy]"", ""[sar]""]"	C0_UNCONFIRMED
f76r	f76r.13	P	f76r.13	it2a_clean	G	"[""qokeedy checthy chckhey okol okaiin sheckhey okeedy otey dal ykal chedy sar""]"	"[""[qokeedy]"", ""[checthy]"", ""[chckhey]"", ""[okol]"", ""ist?"", ""[sheckhey]"", ""[okeedy]"", ""[otey]"", ""[dal]"", ""[ykal]"", ""[chedy]"", ""[sar]""]"	C0_UNCONFIRMED
f76r	f76r.13	P	f76r.13	it2a_clean	Q	"[""qokeedy checthy chckhey okol okaiin sheckhey okeedy otey dal ykal chedy sar""]"	"[""[qokeedy]"", ""[checthy]"", ""[chckhey]"", ""[okol]"", ""warm?"", ""[sheckhey]"", ""[okeedy]"", ""[otey]"", ""[dal]"", ""[ykal]"", ""[chedy]"", ""[sar]""]"	C0_UNCONFIRMED
f76r	f76r.13	P	f76r.13	it2a_clean	R	"[""qokeedy checthy chckhey okol okaiin sheckhey okeedy otey dal ykal chedy sar""]"	"[""[qokeedy]"", ""[checthy]"", ""[chckhey]"", ""[okol]"", ""dessen?"", ""[sheckhey]"", ""[okeedy]"", ""[otey]"", ""[dal]"", ""[ykal]"", ""[chedy]"", ""[sar]""]"	C0_UNCONFIRMED
f76r	f76r.13	P	f76r.13	rf1b_clean	N	"[""qokeedy checthy chckhey okal okaiin sheckhey okeedy otey dal ykal chedy sar""]"	"[""[qokeedy]"", ""[checthy]"", ""[chckhey]"", ""[okal]"", ""Pulver?"", ""[sheckhey]"", ""[okeedy]"", ""[otey]"", ""[dal]"", ""[ykal]"", ""[chedy]"", ""[sar]""]"	C0_UNCONFIRMED
f76r	f76r.13	P	f76r.13	rf1b_clean	G	"[""qokeedy checthy chckhey okal okaiin sheckhey okeedy otey dal ykal chedy sar""]"	"[""[qokeedy]"", ""[checthy]"", ""[chckhey]"", ""[okal]"", ""ist?"", ""[sheckhey]"", ""[okeedy]"", ""[otey]"", ""[dal]"", ""[ykal]"", ""[chedy]"", ""[sar]""]"	C0_UNCONFIRMED
f76r	f76r.13	P	f76r.13	rf1b_clean	Q	"[""qokeedy checthy chckhey okal okaiin sheckhey okeedy otey dal ykal chedy sar""]"	"[""[qokeedy]"", ""[checthy]"", ""[chckhey]"", ""[okal]"", ""warm?"", ""[sheckhey]"", ""[okeedy]"", ""[otey]"", ""[dal]"", ""[ykal]"", ""[chedy]"", ""[sar]""]"	C0_UNCONFIRMED
f76r	f76r.13	P	f76r.13	rf1b_clean	R	"[""qokeedy checthy chckhey okal okaiin sheckhey okeedy otey dal ykal chedy sar""]"	"[""[qokeedy]"", ""[checthy]"", ""[chckhey]"", ""[okal]"", ""dessen?"", ""[sheckhey]"", ""[okeedy]"", ""[otey]"", ""[dal]"", ""[ykal]"", ""[chedy]"", ""[sar]""]"	C0_UNCONFIRMED
f76r	f76r.32	P	f76r.32	zl3b_clean	N	"[""cheo r ain okaiin dain chey dalshedy qokaiin cheol shy chedy rain chedy shy""]"	"[""[cheo]"", ""[r]"", ""[ain]"", ""Pulver?"", ""wenig?"", ""[chey]"", ""[dalshedy]"", ""[qokaiin]"", ""[cheol]"", ""[shy]"", ""[chedy]"", ""[rain]"", ""[chedy]"", ""[shy]""]"	C0_UNCONFIRMED
f76r	f76r.32	P	f76r.32	zl3b_clean	G	"[""cheo r ain okaiin dain chey dalshedy qokaiin cheol shy chedy rain chedy shy""]"	"[""[cheo]"", ""[r]"", ""[ain]"", ""ist?"", ""wenig?"", ""[chey]"", ""[dalshedy]"", ""[qokaiin]"", ""[cheol]"", ""[shy]"", ""[chedy]"", ""[rain]"", ""[chedy]"", ""[shy]""]"	C0_UNCONFIRMED
f76r	f76r.32	P	f76r.32	zl3b_clean	Q	"[""cheo r ain okaiin dain chey dalshedy qokaiin cheol shy chedy rain chedy shy""]"	"[""[cheo]"", ""[r]"", ""[ain]"", ""warm?"", ""wenig?"", ""[chey]"", ""[dalshedy]"", ""[qokaiin]"", ""[cheol]"", ""[shy]"", ""[chedy]"", ""[rain]"", ""[chedy]"", ""[shy]""]"	C0_UNCONFIRMED
