occurrence_id	page	locus	ordinal	surface	position	reader_exact	split_normalized	reader_merge_direction	reader_merge_surface	reader_merge_readers	reader_merge_known_surface	raw_line_set_candidates	reader_merge_decision	all_present_exact	zl3b_line	it2a_line	rf1b_line	claim_boundary
G668-T0143	f50r	f50r.8	7	shedain	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	yk ykaiin sheekar otchdy dar kar shedain taipar orolkain	ykykaiin sheekar otchdy dar kar shelain taipar orolkain	ykykaiin sheekar otchdy dar kar she ain taipar orolkain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0144	f50v	f50v.8	10	qod	EOS	1	1	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	0	ykar okair otor qokedy ykchol kar chckhy olkaiin okain qod	ykar okair otor qokedy ykchol kar chckhy olkaiin okain qod	ykar okair ot r qokedy ykchol kar chckhy olkaiin okain qod	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0145	f51r	f51r.12	5	okeor	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	yoees ckheey kol cheeal okeor qockhey pchodal	yoees ckheey kol cheeal okeor qockhey pchodal	yoees ckheey kol cheeal okeor qockhey pchodal	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0146	f51r	f51r.7	1	ychos	BOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ychos ar eeckhy kcho qokchy qotal	ychosar chckhy kcho qokchy qotal	ychosar chckhy kcho qokchy qotal	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0147	f51v	f51v.3	4	qod	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	1	tchody cthy chckhey qod ytchody dchol saiin ytam	tchody cthy chckhey qod ytchody dchol saiin ytam	tchody cthy chckhey qod ytchody dchol saiin ytam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0148	f51v	f51v.7	6	chod	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	qotol chodaiin qokcheody cho r chod ycthol s olcheety	qotol chodaiin qokcheody cho r chod ycthol s olcheety	qotol chodaiin qokcheody cho r chod ycthol s olcheety	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0149	f52v	f52v.1	4	otcheor	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pchor chcphol cphaiiin otcheor ytor kol chocphar	pchor chcphol cphaiin otcheor ytor kol chocphor	pchor chcphol cphaiiin otcheor ytorkol chocphos	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0150	f52v	f52v.4	4	cheeor	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	tchor ctheor ctheol cheeor cheol chckheey sody	tchor ctheor ctheol cheeor cheol chckheey sody	tchor ctheor ctheol cheeor cheol chckheey sody	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0151	f53r	f53r.9	6	chod	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	otol chol ctheees os orol chod qoty	otol chol ctheees os orol chod qoty	otol chol ctheees os orol chod qoty	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0152	f55r	f55r.12	7	chelal	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	oain ckhy dl oiiin daiin okaiin chelal qokaiin okain r	oain ckhy dl oiiin daiin okaiin chelal qokaiin okain r	oain ckhy dl oiiin aiin okaiin chelal qokaiin okain r	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0153	f56r	f56r.4	5	chkor	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qot chor chor chokor chkor chy okar chdy	qotchor chor chokor chkar chy okar chdy	qot chor chor chokor chkorchy okar chdy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0154	f56r	f56r.8	4	cheeckhody	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	schol choy choky cheeckhody	schol choy choky cheeckhody	schol choy choky cheeckhody	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0155	f56v	f56v.7	5	otchyd	EOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	kchokchy chol shol chol otchyd	kchokchy ckchol shol chol oteey d	kchokchy chol shol chol otchyd	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0156	f56v	f56v.8	1	ykchor	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	ykchor chokchy qokcho tcheey kol	ykchor chokchy qokcho tcheey kol	ykchor chokchy qokcho tcheey kol	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0157	f58v	f58v.15	8	talchos	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qot oiin okal aral s air qoal talchos okal cho ytam dam	qotoiin otal aral s air qoal talchos okal cho ytam dam	qot oiin okal aral s air qoal talchos okal cho ytam am	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0158	f58v	f58v.25	2	okeor	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qotain okeor sheey qokeol okeoly qokaly qokair or tas ykal	qotain okeor sheey qokeol okeoly qokaly qokairor tas ykal	qotain okeor sheey qokeol okeoly qokaly qokair or tar ykal	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0159	f58v	f58v.28	6	okeor	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ycheockhy okey okal otaly okaldy okeor sheey	ycheo ckhy okey okal otaly okaldy okeor sheey	ycheockhy okey okal otaly okaldy okeor sheey	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0160	f58v	f58v.30	3	ykey	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	daiin sheoy ykey sheky qokal qokeey okain okar ol dam	daiin sheoikhy ykey sheky qokal qokeey okain okar ol dam	daiin sheoy ykey sheky qokal qokeey otain kar ol am	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0161	f58v	f58v.36	2	okeor	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	tcheody okeor ockhy qokal okal shokey qokeey dalar	tcheody okeor ockhy qokal okal shokey qokeey dalas	tcheody okeor ockhy qokal okal shokey qokeey alar	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0162	f58v	f58v.4	11	olkaly	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	or aiin okair y dair al qokal qokaiin qokaly okar olkaly okal	or aiin okair y dairal qokal qokaiin qokaly okar olkaly okal	or aiin okair y air al qokal qokaiin qokaly okar olkaly okal	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0163	f5v	f5v.3	1	qotcho	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qotcho ytor daiin daiin otchor daiin qo darchor do	qotcho ytor daiin daiin otchor daiir qo darchor do	qotcho ytor daiin daiin otchor daiir qo darchor do	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0164	f66r	f66r.69	8	okees	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	tosheo qokaldy oky ol kcheeky qoky dary okees oly	tosheo qokaldy oky ol kcheeky qoky dary okees oly	tosheo qokaldy oky ol kcheeky qoky dary okees oly	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0165	f6r	f6r.5	6	odam	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	tar okoiin shees ytaly cthaiin odam	tar okoiin shees ytaly cthaiin odam	tar okoiin shees ytaly cthaiin odam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0166	f6v	f6v.7	1	ychos	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	ychos ychol daiin cthol dol	ychos ychol daiin cthol dol	ychos ychol daiin cthol dol	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0167	f75r	f75r.11	10	chekam	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qokeedy qokair oly qokeedy dy qokal okar shedy dor chekam	qokeedy qokain oly qokeedy dy qokal okar shedy dor chekam	qokeedy qokain oly qokeedy dy qokal okar shedy dar chekam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0168	f75v	f75v.13	1	ocheain	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ocheain cheedy qokal dain sheeky qoky sshedy tedy otedy tedy taral	ocheain cheedy qokal dain sheeky qoky sshedy tedy otedy tedy taral	ocheain cheed qokal dain sheety qoky s shedy te y ote y te y taral	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0169	f75v	f75v.3	11	rom	EOS	0	0	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	0	sor sheky qokain okal dal olchedy daiin chckhy lkar chckhy rom	sor sheky qokain okal dal olchedy daiin chckhy lkar chckhy rom	sor eky qokain okal dal ol chedy daiin chckhy lkar chckhy om	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0170	f75v	f75v.48	5	ycheedy	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qokear chedy shckhy dol ycheedy saino ol cheedy qokar otar dal daiin	qokeor chedy shckhy dol ycheedy saino ol cheedy qokar otar dal daiin	qokear chedy shckhy dol ychee y saino ol cheedy qokar otar dal daiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0171	f75v	f75v.58	3	solkedy	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	s alchedy solkedy	solchedy solkedy	solchedy solkedy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0172	f76r	f76r.15	3	okees	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	chorshedy qoked okees al ar aiin ar ain chckheed lchedy shedy qolair chedy	chor shedy qoked okees al ar aiin ar ain chckheed lchedy shedy qolair chedy	chorshedy qoked okees al ar aiin ar ain chckheedlched shedy qolair chedy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0173	f76r	f76r.19	2	qolchey	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dcheedy qolchey qokeey qokeey chedy qokar shedy shedy lshedy qolchedy otedyl	dcheedy qolchey qokeey qokeey chedy qokar shedy shedy lshedy qolchedy otedyl	dcheedy qolchey qokeey qokee chedy qokar shedy she y lshedy qolchedy otedyl	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0174	f76r	f76r.20	6	qolchey	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dshedy qo chedy lchedy qokey qolchey qotain chckhy shckhy lchar okar alchdy	dshedy qo chedy lchedy qokey qolchey qotain chckhy shckhy lchar okar alchdy	shedy qo che y lchedy qokey qolchey qotain chckhy shckhy lchar okar alchdy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0175	f76r	f76r.36	12	okeor	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qokal shedy sheol cheol alshy chol chdy talor ol alor chol okeor ar o oly	qokal shedy sheol cheal alshy chol chdy talor olalor chol okeyr ar oly	qokal edy eol cheal alshy cholchdy talor ol alor chol oke r ar o ol	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0176	f76r	f76r.40	1	qolchey	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qolchey shckhy qokey lchy opchey dain shdy qokedar olchdy sor oty dy lchedy	qolchey shckhy qokey lchy opchey dain shdy qokedar olchdy sor oty dy lchedy	qolchey ckhy qokey lchy opchey dain shdy qokedar olchdy s r oty dy lche y	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0177	f76r	f76r.6	9	okees	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	solchedy qokeedy qopchedy qokeeo rol shedy qokedy sheey okees al al chedain dar	solchedy qokeedy qopchedy qokeeo sol shedy qokedy sheey okees al al chedain dar	solchedy qokeedy qopchedy qokeeo sol shedy qokedy sheey okees al al chedain dar	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0178	f76v	f76v.39	6	san	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	0	sshey lshedy qokaiin shedy okedy san ol keedy sor qoky dedy	sshey lshedy qokaiin shedy okedy san ol keedy sar qoky dedy	sshey lshedy qokaiin shedy okedy san ol keedy ror qoky dedy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0179	f77r	f77r.29	2	cheeol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	saiin cheeol qokeedy qokeedy qotal	saiin cheeol qokeedy qokeedy qotal	saiin cheeol qokeedy qokeedy qotal	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0180	f77r	f77r.41	3	qolchey	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	daiin sh qolchey qotedy qotal r ain chl s arol	daiin sh qolchey qotedy qotal rain chlr arol	aiin sh qol che qotedy qotal r ain chl s rol	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0181	f77v	f77v.7	5	ycheedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	olshedy qolsheedy qy rr ycheedy okedy lshedy chs shdal chedy qolky	olshedy qolsheedy qy rchr ycheedy okedy lshedy chr shdal chedy qolky	oledy qol sheedy qy rchr ycheedy okedy lshedy chr shdal chedy qolky	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0182	f78r	f78r.34	8	keeal	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dshedy qokeedy qopchedy qokaly dar okaiin o keeal am	dshedy qokeedy qopchedy qokaly dar okaiin okeeal am	ded qokee y qopche y qokaly dar okaiin okeeal am	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0183	f78v	f78v.4	4	lcheckhy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ol chy lshdy lcheckhy ol keedy lcheckhey l olkedykain ol	ol chy lshdy lcheckhy ol keedy lcheckhey lolkedy kain ol	ol chy lshdy lcheckhy ol kee y lcheckhey lolke ykain ol	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0184	f79r	f79r.9	6	qolchey	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	saiin shedy psheedy qokar sheol qolchey qoty qokal qokam	saiin shedy psheedy qokar sheol qolchey qoty qokal qokam	s iin she y peedy qokar sheol qolchey qoty qokal qokam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0185	f79v	f79v.30	7	skain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qokain sheeky okar okey qokey tedy skain oteedy qoky	qokain sheeky okar okey qokey tedy skain oteedy qoky	qokain sheeky okar okey qokey tedy skain oteedy qoty	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0186	f79v	f79v.40	6	qokoin	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	qokees aiin okain ol oiin qokoin sheky qokeedy qokar ol	qokees aiin okain ol oiin qokoin sheky qokeedy qokar ol	qokees aiin okain ol oiin qokoin sheky qokeedy qokar ol	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0187	f79v	f79v.42	8	daral	EOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	okchedy qokain sheky chedy ol ain y daral	okchedy qokain sheky chedy olaiin ydaral	okchedy qokain eky che y olain y daral	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0188	f80v	f80v.40	3	cheeor	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qokain ol cheeor olar chey tchar ol chedy qotal olchedy	qokain ol cheeor olar chey tchar ol chedy qotal olchedy	qokain ol cheeor olar chey tchar l chedy qotal olchedy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0189	f81r	f81r.16	1	polchdy	BOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	polchdy qopchol qokor olpchedy opol oraisy	polchdy qopchol qokor olpchedy opol oroiry	polch y qopchol qo or olpche y opol oraisy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0190	f81r	f81r.26	7	qcthdys	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pchedy qokey oteol qol sheor shedy qcthdys	pchedy qokey oteol qol sheor shedy qcthdys	pchedy qokey oteol qol shear shedy qcthdys	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0191	f81v	f81v.14	8	lchpchdy	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dshedy ykeedy sheeky daiin okedy qokeed qokedy lchpchdy	dshedy ykeedy cseeky daiin okedy qokeed qokedy lchpchdy	dshedy ykeedy eeky daiin okedy qokeed qokedy lchpchdy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0192	f82r	f82r.2	7	lcheckhy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dchedy qolchedy qokain dy qokeedy qokal lcheckhy lched	dchedy qolchedy qokain dy qokeedy qokal lcheckhy lched	dche y qolchedy qokain dy qokeedy qokal lcheckhy lched	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0193	f82r	f82r.32	5	lcheckhy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	taiin shedaiin chckhey lchey lcheckhy sheey lr chey rain	teoiin she daiin chckhey lchey lcheckhy sheey lr chey rain	teoiin she daiin chckhey lchey lcheckhy sheey lr chey r ain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0194	f82v	f82v.23	2	qolchey	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	yshedy qolchey qolaiin otain olkeedy qotshedy oll	yshedy qolchey qolaiin otain olkeedy qotshedy oll	yshedy qolchey qolaiin otain lkee y qoted ll	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0195	f82v	f82v.28	4	qolchey	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	tchal olkair sheeky qolchey qokar shey qokain otshedy	tchal olkair sheeky qolchey qokar shey qokain otshedy	tchal olkair sheeky qolchey qokar shey qokain otshedy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0196	f83r	f83r.25	2	qolchey	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	qokeedy qolchey qokeey qokedy chedy otal	qokeedy qolchey qokeey qokedy chedy otal	qokeedy qolchey qokeey qokedy chedy otal	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0197	f83v	f83v.25	3	otechd	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	y shey otechd ar okol dal shedy qokaly	y shey otechd ar okol dal shedy qokaly	y ey otechd ar okol dal shedy qokaly	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0198	f85r1	f85r1.32	4	tody	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ytor chol shdy tody qotchdy otchol chees or eeodaiin or aral olkam	ytor chol shdytody qotchdy otchol chees ar eeodaiin or aral alkam	ytor chol shdytody qotchdy otchol chees ar eeodaiin or ar al olkam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0199	f85r1	f85r1.34	5	chod	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ysheedy ksheey qokor or chod lkchedy qotody qokar shty otarar	ysheedy ksheey qokoror chod lkchedy qotody qokar shty otarar	yshee ksheey qokor or chod lkchedy qotody qokar shty otarar	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0200	f85r2	f85r2.18	1	okees	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	okees olaiin qokal chdy sary	okees olaiin qokal chdy sary	okees laiin qokal chdy sary	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0201	f85r2	f85r2.24	1	okees	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	okees ochar otedor ochedy otody olchedy oteedo ar or airol otees ar aram	okees ochar otedar ochedy otody olchedy otchdo ar or air ol otees ar ar am	okees ochar otedas oche y otody l che y oteedo ar or air ol otees ar ar am	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0202	f85r2	f85r2.8	2	chotey	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	otchedy chotey qocthey oteey ol oloqorain	otchedy chotey qocthey oteey ol oloeorain	otche y chotey qocthey oteey ol oloqorain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0203	f86v3	f86v3.27	7	cheeor	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	teeos aiin yteey qoteey otchey qoteeody cheeor cheedaiin	teeos aiin yteey qoteey otchey qoteeody cheeor cheedaiin	teeos aiin yteey qoteey otchey qoteeod cheeor cheedaiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0204	f86v5	f86v5.22	4	chod	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ykaiin ykeey ykal chod aiin oeey teodkaiin otodaiin okain	ykaiin ykeey ykal chod aiin oeey teodkaiin otodaiin okain	ykaiin ykeey ykal chod aiin oeey teo kaiin otodaiin kain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0205	f86v6	f86v6.24	9	tody	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	chey keody choty dal ody qokeedy pchedy ytshy tody dal tchedy qokar oly	chey keody choty dal ody qokeedy pchedy ytshy tody dal tchedy qokar oly	chey keody choty dal ody qokeedy pchedy ytsh tody dal tche y qokar oly	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0206	f87v	f87v.11	3	cheeol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	kchor ol cheeol qok odal lseeey keodam	kchor ol cheeol qokodal lseeey keodam	kchor ol cheeol qokodal lseee keodam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0207	f87v	f87v.14	1	san	BOS	1	1	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	0	san ainy keol dair old ain atolg	san ainy keol dair old aiin atolg	san ainy keol air old ain atolg	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0208	f88r	f88r.9	6	cheeor	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	oain or om otam okeom cheeor qokeody dar or om cheody	oain or om otam okeom cheeor qokeody dar or om cheody	oain or om otam okeom cheeor qokeody dar or om cheody	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0209	f88v	f88v.18	4	cheeol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	ykeeor chockhy otol cheeol cheody qotody soteol chotam	ykeeor chockhy otol cheeol cheody qotody soteol chotam	ykeeor chockhy otol cheeol cheody qotody soteol chotam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0210	f88v	f88v.20	1	sqokeodaiin	BOS	0	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	sqokeodaiin cheody oteol cheockhy chody	sqokeo daiin cheody oteol cheockhy chody	sqokeo daiin cheody oteol cheockhy chody	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0211	f89r1	f89r1.16	6	dalchom	MEDIAL	0	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	om sheey qokey l daiin dalchom chy chol cheos aiin dy	om sheey qokey l daiin dal chom chekechy chol cheos aiin dy	om sheey qokey l aiin dal chom chy chol cheos aiin y	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0212	f89v1	f89v1.10	3	cheeor	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	tor sheor cheeor cthey qokol daiin chekal dals chear qotam	tor sheor cheor cthey qokol daiin chekal dal s chear qotam	tor sheor cheeor cthey qokol aiin chekal dals chear qotam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0213	f89v1	f89v1.15	6	okeor	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dcheo daiin cthol daiin daldy okeor ytey keor cheyty ochy	dcheocy daiin cthol daiin daldy okeor ytey keor cheyty ochy	dcheo daiin cthol aiin dal y okeor ytey keor cheyty ochy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0214	f93r	f93r.10	1	ychos	BOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ychos chey keol cheol ckhody	ychor chey keol cheol ckhody	ychos chey keol cheol ckhody	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0215	f93r	f93r.11	4	odam	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	okeol oteol s odam sheo al sal	okeol oteol sodal sheo al sal	okeol oteol s odal sheo al sal	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
