event_id	case_id	page	record	statement_id	surface	card_no	semantic_component_parse	standard_command_de	semantic_burden_class	surface_writer_layer	compact_exception_entry	predicted_surface	exact_roundtrip
E239	C3	f83r	B3	B3-S005	schedy	PROC076	CHD+DY	UMSETZEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SIXTEEN_ENTRY_LOCAL_EXCEPTION_DECK	X_E239	schedy	YES
E240	C3	f83r	B3	B3-S006	chedchy	PROC133	CHD+Y	UMSETZEN · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	chedchy	YES
E241	C3	f83r	B3	B3-S006	qokal	PROC048	OK+AL	ANSETZEN · ZIELSTELLE	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	qokal	YES
E242	C3	f83r	B3	B3-S006	olchedy	PROC079	OL+CHD+DY	FORTSETZEN · UMSETZEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	olchedy	YES
E243	C3	f83r	B3	B3-S007	qokaiin	PROC038	OK+AIIN	ANSETZEN · SOLLMASS	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	qokaiin	YES
E244	C3	f83r	B3	B3-S007	chedy	PROC042	CHD+Y	UMSETZEN · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	chedy	YES
E245	C3	f83r	B3	B3-S007	qokeedy	PROC100	OK+EE+DY	ANSETZEN · LANG; SCHLUSS	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	NONE	qokeedy	YES
E246	C3	f83r	B3	B3-S008	lchedy	PROC120	L+CHD+DY	WEITERLEITEN · UMSETZEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	lchedy	YES
E247	C3	f83r	B3	B3-S009	qoky	PROC008	OK+Y	ANSETZEN · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	qoky	YES
E248	C3	f83r	B3	B3-S010	pchedal	PROC134	P+CHD+AL	EINFUELLEN · UMSETZEN · ZIELSTELLE	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	pchedal	YES
E249	C3	f83r	B3	B3-S010	otedy	PROC135	OT+E+DY	DANACH · KURZ; SCHLUSS	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	NONE	otedy	YES
E250	C3	f83r	B3	B3-S011	shecthedchy	PROC136	SH+E+CTH+CHD+Y	HALTEN · KURZ · BIS BEREIT; UMSETZEN · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	shecthedchy	YES
E251	C3	f83r	B3	B3-S011	qoky	PROC008	OK+Y	ANSETZEN · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	qoky	YES
E252	C3	f83r	B3	B3-S011	chedy	PROC042	CHD+Y	UMSETZEN · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	chedy	YES
E253	C3	f83r	B3	B3-S011	chary	PROC137	AR+Y	VORRAT · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	chary	YES
E254	C3	f83r	B3	B3-S012	sor	PROC016	OR	ANSATZ	FULLY_COMPOSITIONAL_CARD	SIXTEEN_ENTRY_LOCAL_EXCEPTION_DECK	X_E254	sor	YES
E255	C3	f83r	B3	B3-S012	shedy	PROC078	SHED+DY	ABSETZEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	shedy	YES
E256	C3	f83r	B3	B3-S013	qokaiin	PROC038	OK+AIIN	ANSETZEN · SOLLMASS	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	qokaiin	YES
E257	C3	f83r	B3	B3-S013	chkain	PROC069	K+AIN	ZUDOSIEREN · PORTION	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	chkain	YES
E258	C3	f83r	B3	B3-S013	shcthey	PROC117	CTH+E+Y	BEREIT · KURZ · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	shcthey	YES
E259	C3	f83r	B3	B3-S013	qokedy	PROC067	OK+E+DY	ANSETZEN · KURZ; SCHLUSS	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	NONE	qokedy	YES
E260	C3	f83r	B3	B3-S014	okair	PROC138	OK+AIR	ANSETZEN · FLUESSIGKEITSLAUF	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	okair	YES
E261	C3	f83r	B3	B3-S014	sheedy	PROC139	SH+EE+DY	HALTEN · LANG; SCHLUSS	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	NONE	sheedy	YES
E262	C3	f83r	B3	B3-S015	lchedy	PROC120	L+CHD+DY	WEITERLEITEN · UMSETZEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	lchedy	YES
E263	C3	f83r	B3	B3-S016	lo	PROC140	L+O	WEITERLEITEN · ARBEITSGANG	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	lo	YES
E264	C3	f83r	B3	B3-S016	qokchedy	PROC091	OK+CHD+DY	ANSETZEN · UMSETZEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	qokchedy	YES
E265	C3	f83r	B3	B3-S017	qokeedy	PROC100	OK+EE+DY	ANSETZEN · LANG; SCHLUSS	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	NONE	qokeedy	YES
E266	C3	f83r	B3	B3-S018	shedy	PROC078	SHED+DY	ABSETZEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	shedy	YES
E267	C3	f83r	B3	B3-S019	qokshedy	PROC141	OK+SH+E+DY	ANSETZEN · HALTEN · KURZ; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	qokshedy	YES
E268	C3	f83r	B3	B3-S020	dal	PROC055	AL	ZIELSTELLE	FULLY_COMPOSITIONAL_CARD	SIXTEEN_ENTRY_LOCAL_EXCEPTION_DECK	X_E268	dal	YES
E269	C3	f83r	B3	B3-S020	lchedy	PROC120	L+CHD+DY	WEITERLEITEN · UMSETZEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	lchedy	YES
E270	C3	f83r	B3	B3-S021	qokaiin	PROC038	OK+AIIN	ANSETZEN · SOLLMASS	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	qokaiin	YES
E271	C3	f83r	B3	B3-S021	shcthy	PROC014	CTH+Y	BEREIT · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SIXTEEN_ENTRY_LOCAL_EXCEPTION_DECK	X_E271	shcthy	YES
E272	C3	f83r	B3	B3-S021	dal	PROC055	AL	ZIELSTELLE	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	dal	YES
E273	C3	f83r	B3	B3-S021	sy	PROC019	Y	ARBEITSPOSTEN	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	sy	YES
E274	C3	f83r	B3	B3-S021	saiin	PROC009	AIIN	SOLLMASS	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	saiin	YES
E275	C3	f83r	B3	B3-S021	shedal	PROC142	SHED+AL	ABSETZEN · ZIELSTELLE	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	shedal	YES
E276	C3	f83r	B3	B3-S021	shecthy	PROC143	SH+E+CTH+Y	HALTEN · KURZ · BEREIT · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	shecthy	YES
E277	C3	f83r	B3	B3-S021	chey	PROC019	Y	ARBEITSPOSTEN	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	chey	YES
E278	C3	f83r	B3	B3-S021	tal	PROC055	AL	ZIELSTELLE	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	tal	YES
E279	C3	f83r	B3	B3-S021	shcthy	PROC014	CTH+Y	BEREIT · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	shcthy	YES
E280	C3	f83r	B3	B3-S021	dalchdy	PROC144	AL+CHD+DY	ZIELSTELLE · UMSETZEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	dalchdy	YES
E281	C3	f83r	B3	B3-S022	qotchedy	PROC145	OT+CHD+DY	DANACH · UMSETZEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	qotchedy	YES
E282	C3	f83r	B3	B3-S023	lchedy	PROC120	L+CHD+DY	WEITERLEITEN · UMSETZEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	lchedy	YES
E283	C3	f83r	B3	B3-S024	tchedy	PROC076	CHD+DY	UMSETZEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SIXTEEN_ENTRY_LOCAL_EXCEPTION_DECK	X_E283	tchedy	YES
E284	C3	f83r	B3	B3-S025	qokchdy	PROC082	OK+CHD+DY	ANSETZEN · UMSETZEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	qokchdy	YES
E285	C3	f83r	B3	B3-S026	cheedar	PROC146	EE+AR	LANG · VORRAT	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	cheedar	YES
E286	C3	f83r	B3	B3-S026	chldaiin	PROC147	L+AIIN	WEITERLEITEN · SOLLMASS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	chldaiin	YES
E287	C3	f83r	B3	B3-S026	chedy	PROC042	CHD+Y	UMSETZEN · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	chedy	YES
E288	C3	f83r	B3	B3-S026	qokain	PROC080	OK+AIN	ANSETZEN · PORTION	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	qokain	YES
E289	C3	f83r	B3	B3-S026	checthy	PROC014	CTH+Y	BEREIT · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	checthy	YES
E290	C3	f83r	B3	B3-S026	chealror	PROC148	AL+R+OR	ZIELSTELLE · KUEHLEN · ANSATZ	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	chealror	YES
E291	C3	f83r	B3	B3-S026	solkeedy	PROC098	SOLK+EE+DY	AUFFANGEN · LANG; SCHLUSS	FULLY_COMPOSITIONAL_CARD	SIXTEEN_ENTRY_LOCAL_EXCEPTION_DECK	X_E291	solkeedy	YES
E292	C3	f83r	B3	B3-S027	qoteedy	PROC129	OT+EE+DY	DANACH · LANG; SCHLUSS	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	NONE	qoteedy	YES
E293	C3	f83r	B3	B3-S028	qokeey	PROC092	OK+EE+Y	ANSETZEN · LANG · ARBEITSPOSTEN	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	qokeey	YES
E294	C3	f83r	B3	B3-S028	qokedy	PROC067	OK+E+DY	ANSETZEN · KURZ; SCHLUSS	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	NONE	qokedy	YES
E295	C3	f83r	B3	B3-S029	sol	PROC013	OL	FORTSETZEN	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	sol	YES
E296	C3	f83r	B3	B3-S029	cheeety	PROC149	EEE+T+Y	VOLL · EINTRAGEN · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	cheeety	YES
E297	C3	f83r	B3	B3-S029	qokedy	PROC067	OK+E+DY	ANSETZEN · KURZ; SCHLUSS	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	NONE	qokedy	YES
E298	C3	f83r	B3	B3-S030	qoky	PROC008	OK+Y	ANSETZEN · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	qoky	YES
E299	C3	f83r	B3	B3-S030	saiin	PROC009	AIIN	SOLLMASS	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	saiin	YES
E300	C3	f83r	B3	B3-S030	schedair	PROC150	CHD+AIR	UMSETZEN · FLUESSIGKEITSLAUF	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	schedair	YES
E301	C3	f83r	B3	B3-S030	otchedy	PROC145	OT+CHD+DY	DANACH · UMSETZEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	otchedy	YES
E302	C3	f83r	B3	B3-S031	qokeedy	PROC100	OK+EE+DY	ANSETZEN · LANG; SCHLUSS	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	NONE	qokeedy	YES
E303	C3	f83r	B3	B3-S032	chedain	PROC151	CHD+AIN	UMSETZEN · PORTION	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	chedain	YES
E304	C3	f83r	B3	B3-S032	chedy	PROC042	CHD+Y	UMSETZEN · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	chedy	YES
E305	C3	f83r	B3	B3-S032	qotedaiin	PROC152	OT+E+AIIN	DANACH · KURZ · SOLLMASS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	qotedaiin	YES
E306	C3	f83r	B3	B3-S032	otaiin	PROC112	OT+AIIN	DANACH · SOLLMASS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	otaiin	YES
E307	C3	f83r	B3	B3-S032	otedy	PROC135	OT+E+DY	DANACH · KURZ; SCHLUSS	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	NONE	otedy	YES
E308	C3	f83r	B3	B3-S033	ldy	PROC108	L+DY	WEITERLEITEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	ldy	YES
E309	C3	f83r	B3	B3-S034	soiiin	PROC097	O+IIN	ARBEITSGANG · ARBEITSSTUFE	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	soiiin	YES
E310	C3	f83r	B3	B3-S034	checthy	PROC014	CTH+Y	BEREIT · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	checthy	YES
E311	C3	f83r	B3	B3-S034	chety	PROC004	T+Y	EINTRAGEN · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	chety	YES
E312	C3	f83r	B3	B3-S034	otaiin	PROC112	OT+AIIN	DANACH · SOLLMASS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	otaiin	YES
E313	C3	f83r	B3	B3-S034	olsaly	PROC153	OL+AL+Y	FORTSETZEN · ZIELSTELLE · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	olsaly	YES
E314	C3	f83r	B3	B3-S034	shedy	PROC078	SHED+DY	ABSETZEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	shedy	YES
E315	C4	f83r	B4	B4-S001	qokeedy	PROC100	OK+EE+DY	ANSETZEN · LANG; SCHLUSS	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	NONE	qokeedy	YES
E316	C4	f83r	B4	B4-S002	qolchey	PROC154	OL+Y	FORTSETZEN · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	qolchey	YES
E317	C4	f83r	B4	B4-S002	qokeey	PROC092	OK+EE+Y	ANSETZEN · LANG · ARBEITSPOSTEN	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	qokeey	YES
E318	C4	f83r	B4	B4-S002	qokedy	PROC067	OK+E+DY	ANSETZEN · KURZ; SCHLUSS	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	NONE	qokedy	YES
E319	C4	f83r	B4	B4-S003	chedy	PROC042	CHD+Y	UMSETZEN · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	chedy	YES
E320	C4	f83r	B4	B4-S003	otal	PROC131	OT+AL	DANACH · ZIELSTELLE	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	otal	YES
E321	C4	f83r	B4	B4-S003	otchey	PROC065	OT+Y	DANACH · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	otchey	YES
E322	C4	f83r	B4	B4-S003	qokeey	PROC092	OK+EE+Y	ANSETZEN · LANG · ARBEITSPOSTEN	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	qokeey	YES
E323	C4	f83r	B4	B4-S003	qoky	PROC008	OK+Y	ANSETZEN · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	qoky	YES
E324	C4	f83r	B4	B4-S003	tol	PROC013	OL	FORTSETZEN	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	tol	YES
E325	C4	f83r	B4	B4-S003	shedy	PROC078	SHED+DY	ABSETZEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	shedy	YES
E326	C4	f83r	B4	B4-S004	qokylddy	PROC155	OK+Y+LD+DY	ANSETZEN · ARBEITSPOSTEN · BEFESTIGEN; SCHLUSS	PARTIAL_COMPOSITION_ONE_LEARNED_CORE	SEMANTIC_CARD_OR_DESK_RULE	NONE	qokylddy	YES
E327	C4	f83r	B4	B4-S005	dain	PROC156	AIN	PORTION	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	NONE	dain	YES
E328	C4	f83r	B4	B4-S005	chedy	PROC042	CHD+Y	UMSETZEN · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	chedy	YES
E329	C4	f83r	B4	B4-S005	qokeedy	PROC100	OK+EE+DY	ANSETZEN · LANG; SCHLUSS	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	NONE	qokeedy	YES
E330	C4	f83r	B4	B4-S006	shckhedy	PROC099	SH+CKH+E+DY	HALTEN · DURCHLASSKANAL · KURZ; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	shckhedy	YES
E331	C4	f83r	B4	B4-S007	shckhedy	PROC099	SH+CKH+E+DY	HALTEN · DURCHLASSKANAL · KURZ; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	shckhedy	YES
E332	C4	f83r	B4	B4-S008	saiin	PROC009	AIIN	SOLLMASS	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	saiin	YES
E333	C4	f83r	B4	B4-S008	cheeky	PROC046	CHK+EE+Y	WAERMEN · LANG · ARBEITSPOSTEN	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	NONE	cheeky	YES
E334	C4	f83r	B4	B4-S008	sheey	PROC157	SH+EE+Y	HALTEN · LANG · ARBEITSPOSTEN	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	NONE	sheey	YES
E335	C4	f83r	B4	B4-S008	qokedy	PROC067	OK+E+DY	ANSETZEN · KURZ; SCHLUSS	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	NONE	qokedy	YES
E336	C4	f83r	B4	B4-S009	shedy	PROC078	SHED+DY	ABSETZEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	shedy	YES
E337	C4	f83r	B4	B4-S010	oldy	PROC047	OL+DY	FORTSETZEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	oldy	YES
E338	C4	f83r	B4	B4-S011	saiin	PROC009	AIIN	SOLLMASS	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	saiin	YES
E339	C4	f83r	B4	B4-S011	cheky	PROC083	CHK+E+Y	WAERMEN · KURZ · ARBEITSPOSTEN	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	NONE	cheky	YES
E340	C4	f83r	B4	B4-S011	okeeol	PROC158	OK+EE+OL	ANSETZEN · LANG · FORTSETZEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	okeeol	YES
E341	C4	f83r	B4	B4-S011	okain	PROC080	OK+AIN	ANSETZEN · PORTION	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	okain	YES
E342	C4	f83r	B4	B4-S011	chdy	PROC042	CHD+Y	UMSETZEN · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	chdy	YES
E343	C4	f83r	B4	B4-S011	sol	PROC013	OL	FORTSETZEN	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	sol	YES
E344	C4	f83r	B4	B4-S011	lkedy	PROC159	L+K+E+DY	WEITERLEITEN · ZUDOSIEREN · KURZ; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	lkedy	YES
E345	C4	f83r	B4	B4-S012	lchedy	PROC120	L+CHD+DY	WEITERLEITEN · UMSETZEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	lchedy	YES
E346	C4	f83r	B4	B4-S013	qokol	PROC160	OK+OL	ANSETZEN · FORTSETZEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	qokol	YES
E347	C4	f83r	B4	B4-S013	shedy	PROC078	SHED+DY	ABSETZEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	shedy	YES
E348	C4	f83r	B4	B4-S014	or	PROC016	OR	ANSATZ	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	or	YES
E349	C4	f83r	B4	B4-S014	chey	PROC019	Y	ARBEITSPOSTEN	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	chey	YES
E350	C4	f83r	B4	B4-S014	qockhey	PROC161	O+CKH+E+Y	ARBEITSGANG · DURCHLASSKANAL · KURZ · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	qockhey	YES
E351	C4	f83r	B4	B4-S014	dairydy	PROC162	AIR+Y+DY	FLUESSIGKEITSLAUF · ARBEITSPOSTEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	dairydy	YES
E352	C4	f83r	B4	B4-S015	qokain	PROC080	OK+AIN	ANSETZEN · PORTION	FULLY_COMPOSITIONAL_CARD	ADDITIONAL_COMPACT_RULE	NONE	qokain	YES
E353	C4	f83r	B4	B4-S015	shey	PROC031	SH+EE+Y	HALTEN · LANG · ARBEITSPOSTEN	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	NONE	shey	YES
E354	C4	f83r	B4	B4-S015	kain	PROC069	K+AIN	ZUDOSIEREN · PORTION	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	kain	YES
