cell_id	page	locus	token_ordinal	surface	inherited_v48_gloss_de	current_semantic_value_de	v99r6_spoken_cell_de	integration_class	authority_id	authority_reading_id	authority_score_0_100_not_probability	authority_confidence_level	authority_semantic_scope	authority_global_export_scope	grade_policy_id	formal_stage	workflow_closure	modality_class	practical_unit_layer	practical_unit_id	practical_unit_role	practical_render_once_de	practical_source_positions	practical_source_surfaces	semantic_changed_from_v48	spoken_changed_from_semantic	final_changed_from_v48	component_relation_credit
G733-C17735	f44v	f44v.4	7	y	; hierzu:	; hierzu:	; hierzu:	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	; hierzu:	f44v.4:7	y	0	0	0	0
G733-C17736	f44v	f44v.4	8	tchy	kalt und trocken am Anfang des Grades	kalt und trocken am Anfang des Grades	kalt und trocken, Anfangsstufe	GDT732_GLOBAL_SPOKEN_OVERLAY	tchy#GLOBAL	tchy#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	GDT732:MIXED_NEUTRAL_STAGE	BEGIN	OPEN	KALT>TROCKEN	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	kalt und trocken, Anfangsstufe	f44v.4:8	tchy	0	1	1	0
G733-C17737	f44v	f44v.4	9	opchod	[opchod:?]	[opchod:?]	[opchod:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[opchod:?]	f44v.4:9	opchod	0	0	0	0
G733-C17738	f44v	f44v.4	10	opy	[opy:?]	[opy:?]	[opy:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[opy:?]	f44v.4:10	opy	0	0	0	0
G733-C17739	f44v	f44v.5	1	oain	zwei Teile Ansatz	zwei Teile Ansatz	zwei Teile Ansatz	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	oain#GLOBAL	oain#GLOBAL	68	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	zwei Teile Ansatz	f44v.5:1	oain	0	0	0	0
G733-C17740	f44v	f44v.5	2	shol	feucht; nominal feuchtes Gut/Material	feucht; nominal feuchtes Gut/Material	feucht; nominal feuchtes Gut/Material	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	feucht; nominal feuchtes Gut/Material	f44v.5:2	shol	0	0	0	0
G733-C17741	f44v	f44v.5	3	cthy	CTH-Drogenmaterial	CTH-Drogenmaterial	CTH-Drogenmaterial	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	cthy#GLOBAL	cthy#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	CTH-Drogenmaterial	f44v.5:3	cthy	0	0	0	0
G733-C17742	f44v	f44v.5	4	cphaiin	[cphaiin:?]	[cphaiin:?]	[cphaiin:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[cphaiin:?]	f44v.5:4	cphaiin	0	0	0	0
G733-C17743	f44v	f44v.5	5	ykchor	erhitze hiervon den Pflanzenteil	erhitze hiervon den Pflanzenteil	erhitze hiervon den Pflanzenteil	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	ykchor#GLOBAL	ykchor#GLOBAL	68	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	erhitze hiervon den Pflanzenteil	f44v.5:5	ykchor	0	0	0	0
G733-C17744	f44v	f44v.5	6	otchy	kalt-trockener Ansatz am Anfang des Grades	kalt-trockener Ansatz am Anfang des Grades	kalt-trockener Ansatz, Anfangsstufe	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X2395	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T032	BEGIN	OPEN	KALT>TROCKEN	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	kalt-trockener Ansatz, Anfangsstufe	f44v.5:6	otchy	0	1	1	0
G733-C17745	f44v	f44v.5	7	qoty	kalt am Anfang des Grades	kalt am Anfang des Grades	leicht abgekühlt	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X2396	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T022	BEGIN	OPEN	KALT	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	leicht abgekühlt	f44v.5:7	qoty	0	1	1	0
G733-C17746	f44v	f44v.5	8	ytchear	[ytchear:?]	[ytchear:?]	[ytchear:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[ytchear:?]	f44v.5:8	ytchear	0	0	0	0
G733-C17747	f44v	f44v.5	9	cthain	Blatt-/Krautgut, Menge/Klasse II	Blatt-/Krautgut, Menge/Klasse II	Blatt-/Krautgut, Menge/Klasse II	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Blatt-/Krautgut, Menge/Klasse II	f44v.5:9	cthain	0	0	0	0
G733-C17748	f44v	f44v.6	1	tol	kalt; nominal kaltes Gut/Material	kalt; nominal kaltes Gut/Material	kalt; nominal kaltes Gut/Material	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	kalt; nominal kaltes Gut/Material	f44v.6:1	tol	0	0	0	0
G733-C17749	f44v	f44v.6	2	dair	abgemessene Fraktion II	abgemessene Fraktion II	abgemessene Fraktion II	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	abgemessene Fraktion II	f44v.6:2	dair	0	0	0	0
G733-C17750	f44v	f44v.6	3	ytaiin	Eintrag: kalt, Stufe III	Eintrag: kalt, Stufe III	Eintrag: kalt, Stufe III	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	ytaiin#GLOBAL	ytaiin#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Eintrag: kalt, Stufe III	f44v.6:3	ytaiin	0	0	0	0
G733-C17751	f44v	f44v.6	4	dol	Materialmaß	Materialmaß	Materialmaß	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Materialmaß	f44v.6:4	dol	0	0	0	0
G733-C17752	f44v	f44v.6	5	y	Eintragsteil abgeschlossen	Eintragsteil abgeschlossen	Eintragsteil abgeschlossen	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Eintragsteil abgeschlossen	f44v.6:5	y	0	0	0	0
G733-C17753	f44v	f44v.6	6	kchain	heiß getrocknete Droge, Stufe II	heiß getrocknete Droge, Stufe II	heiß getrocknete Droge, Stufe II	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	kchain#GLOBAL	kchain#GLOBAL	36	W1_WEAK_WORKING	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiß getrocknete Droge, Stufe II	f44v.6:6	kchain	0	0	0	0
G733-C17754	f44v	f44v.6	7	oty	kalter Ansatz am Anfang des Grades	kalter Ansatz am Anfang des Grades	leicht abgekühlter Ansatz	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X2397	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T017	BEGIN	OPEN	KALT	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	leicht abgekühlter Ansatz	f44v.6:7	oty	0	1	1	0
G733-C17755	f44v	f44v.6	8	keey	heiß am Ende des Grades	heiß am Ende des Grades	vollständig erhitzt	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X2398	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T029	END	OPEN	HEISS	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig erhitzt	f44v.6:8	keey	0	1	1	0
G733-C17756	f44v	f44v.6	9	otchol	kalt-trockener Zubereitungsstoff	kalt-trockener Zubereitungsstoff	kalt-trockener Zubereitungsstoff	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	otchol#GLOBAL	otchol#GLOBAL	66	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	kalt-trockener Zubereitungsstoff	f44v.6:9	otchol	0	0	0	0
G733-C17757	f44v	f44v.6	10	ytaiin	Eintrag: kalt, Stufe III	Eintrag: kalt, Stufe III	Eintrag: kalt, Stufe III	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	ytaiin#GLOBAL	ytaiin#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Eintrag: kalt, Stufe III	f44v.6:10	ytaiin	0	0	0	0
G733-C17758	f44v	f44v.6	11	dy	Qualitäts-/Wertfeld geschlossen	Qualitäts-/Wertfeld geschlossen	Qualitäts-/Wertfeld geschlossen	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Qualitäts-/Wertfeld geschlossen	f44v.6:11	dy	0	0	0	0
G733-C17759	f44v	f44v.7	1	oky	heißer Ansatz am Anfang des Grades	heißer Ansatz am Anfang des Grades	leicht erhitzter Ansatz	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X2399	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T019	BEGIN	OPEN	HEISS	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	leicht erhitzter Ansatz	f44v.7:1	oky	0	1	1	0
G733-C17760	f44v	f44v.7	2	tchaiin	[tchaiin:?]	[tchaiin:?]	[tchaiin:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[tchaiin:?]	f44v.7:2	tchaiin	0	0	0	0
G733-C17761	f44v	f44v.7	3	cthol	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	Pflanzendrogenstoff	Pflanzendrogenstoff	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	cthol#GLOBAL	cthol#GLOBAL	66	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Pflanzendrogenstoff	f44v.7:3	cthol	1	0	1	0
G733-C17762	f44v	f44v.7	4	dy	Qualitäts-/Wertfeld geschlossen	Qualitäts-/Wertfeld geschlossen	Qualitäts-/Wertfeld geschlossen	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Qualitäts-/Wertfeld geschlossen	f44v.7:4	dy	0	0	0	0
G733-C17763	f44v	f44v.7	5	cheol	trockener Drogenstoff	trockener Drogenstoff	trockener Drogenstoff	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trockener Drogenstoff	f44v.7:5	cheol	0	0	0	0
G733-C17764	f44v	f44v.7	6	ololy	[ololy:?]	[ololy:?]	[ololy:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[ololy:?]	f44v.7:6	ololy	0	0	0	0
G733-C17765	f44v	f44v.8	1	tsheody	[tsheody:?]	[tsheody:?]	[tsheody:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[tsheody:?]	f44v.8:1	tsheody	0	0	0	0
G733-C17766	f44v	f44v.8	2	cthaiin	Blatt-/Krautgut, Menge/Klasse III	Blatt-/Krautgut, Menge/Klasse III	Blatt-/Krautgut, Menge/Klasse III	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Blatt-/Krautgut, Menge/Klasse III	f44v.8:2	cthaiin	0	0	0	0
G733-C17767	f44v	f44v.8	3	odaiin	Zubereitungsdosis III	Zubereitung, Wertstufe III	Zubereitung, Wertstufe III	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	odaiin#GLOBAL	odaiin#GLOBAL	63	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Zubereitung, Wertstufe III	f44v.8:3	odaiin	1	0	1	0
G733-C17768	f44v	f44v.8	4	shol	feucht; nominal feuchtes Gut/Material	feucht; nominal feuchtes Gut/Material	feucht; nominal feuchtes Gut/Material	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	feucht; nominal feuchtes Gut/Material	f44v.8:4	shol	0	0	0	0
G733-C17769	f44v	f44v.8	5	shey	feucht in der Mitte des Grades	feucht in der Mitte des Grades	bis zur Mittelstufe angefeuchtet	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X2400	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T006	MIDDLE	OPEN	FEUCHT	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	bis zur Mittelstufe angefeuchtet	f44v.8:5	shey	0	1	1	0
G733-C17770	f44v	f44v.8	6	cthy	CTH-Drogenmaterial	CTH-Drogenmaterial	CTH-Drogenmaterial	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	cthy#GLOBAL	cthy#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	CTH-Drogenmaterial	f44v.8:6	cthy	0	0	0	0
G733-C17771	f44v	f44v.8	7	ykoda	[ykoda:?]	[ykoda:?]	[ykoda:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[ykoda:?]	f44v.8:7	ykoda	0	0	0	0
G733-C17772	f44v	f44v.8	8	ol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	f44v.8:8	ol	0	0	0	0
G733-C17773	f44v	f44v.9	1	dshor	abgemessene Blüten-/Fruchtdroge	abgemessene Blüten-/Fruchtdroge	abgemessene Blüten-/Fruchtdroge	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	abgemessene Blüten-/Fruchtdroge	f44v.9:1	dshor	0	0	0	0
G733-C17774	f44v	f44v.9	2	cthees	[cthees:?]	[cthees:?]	[cthees:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[cthees:?]	f44v.9:2	cthees	0	0	0	0
G733-C17775	f44v	f44v.9	3	l	Holzabsud	Holzabsud	Holzabsud	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Holzabsud	f44v.9:3	l	0	0	0	0
G733-C17776	f44v	f44v.9	4	o	Pfund / Gewichtseinheit im Ansatz mit lkeees	Pfund / Gewichtseinheit im Ansatz mit lkeees	Pfund / Gewichtseinheit im Ansatz mit lkeees	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Pfund / Gewichtseinheit im Ansatz mit lkeees	f44v.9:4	o	0	0	0	0
G733-C17777	f44v	f44v.9	5	lkeees	[lkeees:?]	[lkeees:?]	[lkeees:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[lkeees:?]	f44v.9:5	lkeees	0	0	0	0
G733-C17778	f44v	f44v.9	6	ckhy	Arzneikompositum am Gradanfang	Arzneikompositum am Gradanfang	Arzneikompositum, Anfangsstufe	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X2401	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T034	BEGIN	OPEN	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Arzneikompositum, Anfangsstufe	f44v.9:6	ckhy	0	1	1	0
G733-C17779	f44v	f44v.9	7	chcthy	trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	f44v.9:7	chcthy	0	0	0	0
G733-C17780	f44v	f44v.9	8	lo	Holzabsud	Holzabsud	Holzabsud	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	lo#GLOBAL	lo#GLOBAL	66	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Holzabsud	f44v.9:8	lo	0	0	0	0
G733-C17781	f45r	f45r.1	1	pykydal	[pykydal:?]	[pykydal:?]	[pykydal:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[pykydal:?]	f45r.1:1	pykydal	0	0	0	0
G733-C17782	f45r	f45r.1	2	shay	[shay:?]	[shay:?]	[shay:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[shay:?]	f45r.1:2	shay	0	0	0	0
G733-C17783	f45r	f45r.1	3	oty	kalter Ansatz am Anfang des Grades	kalter Ansatz am Anfang des Grades	leicht abgekühlter Ansatz	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X2402	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T017	BEGIN	OPEN	KALT	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	leicht abgekühlter Ansatz	f45r.1:3	oty	0	1	1	0
G733-C17784	f45r	f45r.1	4	shey	feucht in der Mitte des Grades	feucht in der Mitte des Grades	bis zur Mittelstufe angefeuchtet	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X2403	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T006	MIDDLE	OPEN	FEUCHT	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	bis zur Mittelstufe angefeuchtet	f45r.1:4	shey	0	1	1	0
G733-C17785	f45r	f45r.1	5	qop	[qop:?]	[qop:?]	[qop:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[qop:?]	f45r.1:5	qop	0	0	0	0
G733-C17786	f45r	f45r.1	6	char	Trockenfraktion I	Trockenfraktion I	Trockenfraktion I	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Trockenfraktion I	f45r.1:6	char	0	0	0	0
G733-C17787	f45r	f45r.1	7	opchal	[opchal:?]	[opchal:?]	[opchal:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[opchal:?]	f45r.1:7	opchal	0	0	0	0
G733-C17788	f45r	f45r.1	8	ypchor	[ypchor:?]	[ypchor:?]	[ypchor:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[ypchor:?]	f45r.1:8	ypchor	0	0	0	0
G733-C17789	f45r	f45r.1	9	ofchar	[ofchar:?]	[ofchar:?]	[ofchar:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[ofchar:?]	f45r.1:9	ofchar	0	0	0	0
G733-C17790	f45r	f45r.10	1	okaiin	heiß, Grad III, im Ansatzrahmen	heiß, Grad III, im Ansatzrahmen	heiß, Grad III, im Ansatzrahmen	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiß, Grad III, im Ansatzrahmen	f45r.10:1	okaiin	0	0	0	0
G733-C17791	f45r	f45r.10	2	shar	angefeuchtete Drogenfraktion I	angefeuchtete Drogenfraktion I	angefeuchtete Drogenfraktion I	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	shar#GLOBAL	shar#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	angefeuchtete Drogenfraktion I	f45r.10:2	shar	0	0	0	0
G733-C17792	f45r	f45r.10	3	yky	hierzu leicht erhitzen	hierzu leicht erhitzen	hierzu leicht erhitzen	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	hierzu leicht erhitzen	f45r.10:3	yky	0	0	0	0
G733-C17793	f45r	f45r.10	4	oky	heißer Ansatz am Anfang des Grades	heißer Ansatz am Anfang des Grades	leicht erhitzter Ansatz	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X2404	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T019	BEGIN	OPEN	HEISS	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	leicht erhitzter Ansatz	f45r.10:4	oky	0	1	1	0
