unified_index	kind	page	local_unit	visible_id	source_position_id	surface_or_opaque_id	dictionary_or_namespace_id	literal_value_de	practical_expansion_de	provenance	blank
U280	PROSE_CARD	f83r	B3-S021	E280	SRC_E280	dalchdy	PROC144	Zielstelle · umsetzen · Schluss	Bei unverbundener Zwischenbereich: Zielstelle umsetzen; schließen	COMPOSITIONAL	NO
U281	PROSE_CARD	f83r	B3-S022	E281	SRC_E281	qotchedy	PROC145	danach · umsetzen · Schluss	Bei unverbundener Zwischenbereich: danach umsetzen; schließen	COMPOSITIONAL	NO
U282	PROSE_CARD	f83r	B3-S023	E282	SRC_E282	lchedy	PROC120	führen · umsetzen · Schluss	Bei unverbundener Zwischenbereich: führen umsetzen; schließen	COMPOSITIONAL	NO
U283	PROSE_CARD	f83r	B3-S024	E283	SRC_E283	tchedy	PROC076	umsetzen · Schluss	Bei unverbundener Zwischenbereich: umsetzen; schließen	COMPOSITIONAL	NO
U284	PROSE_CARD	f83r	B3-S025	E284	SRC_E284	qokchdy	PROC082	ansetzen · umsetzen · Schluss	Bei unverbundener Zwischenbereich: ansetzen umsetzen; schließen	COMPOSITIONAL	NO
U285	PROSE_CARD	f83r	B3-S026	E285	SRC_E285	cheedar	PROC146	länger · von dort	Bei unverbundener Zwischenbereich: länger von dort	COMPOSITIONAL	NO
U286	PROSE_CARD	f83r	B3-S026	E286	SRC_E286	chldaiin	PROC147	führen · Maß	Bei unverbundener Zwischenbereich: führen Maß	COMPOSITIONAL	NO
U287	PROSE_CARD	f83r	B3-S026	E287	SRC_E287	chedy	PROC042	umsetzen · dies	Bei unverbundener Zwischenbereich: umsetzen dies	COMPOSITIONAL	NO
U288	PROSE_CARD	f83r	B3-S026	E288	SRC_E288	qokain	PROC080	ansetzen · Portion	Bei unverbundener Zwischenbereich: ansetzen Portion	COMPOSITIONAL	NO
U289	PROSE_CARD	f83r	B3-S026	E289	SRC_E289	checthy	PROC014	bereit · dies	Bei unverbundener Zwischenbereich: bereit dies	COMPOSITIONAL	NO
U290	PROSE_CARD	f83r	B3-S026	E290	SRC_E290	chealror	PROC148	Zielstelle · abkühlen · Ansatz	Bei unverbundener Zwischenbereich: Zielstelle abkühlen Ansatz	COMPOSITIONAL	NO
U291	PROSE_CARD	f83r	B3-S026	E291	SRC_E291	solkeedy	PROC098	auffangen · länger · Schluss	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: auffangen länger; schließen	COMPOSITIONAL	NO
U292	PROSE_CARD	f83r	B3-S027	E292	SRC_E292	qoteedy	PROC129	danach · länger · Schluss	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: danach länger; schließen	COMPOSITIONAL	NO
U293	PROSE_CARD	f83r	B3-S028	E293	SRC_E293	qokeey	PROC092	ansetzen · länger · dies	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: ansetzen länger dies	COMPOSITIONAL	NO
U294	PROSE_CARD	f83r	B3-S028	E294	SRC_E294	qokedy	PROC067	ansetzen · kurz · Schluss	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: ansetzen kurz; schließen	COMPOSITIONAL	NO
U295	PROSE_CARD	f83r	B3-S029	E295	SRC_E295	sol	PROC013	fortsetzen	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: fortsetzen	COMPOSITIONAL	NO
U296	PROSE_CARD	f83r	B3-S029	E296	SRC_E296	cheeety	PROC149	vollständig · eintragen · dies	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: vollständig eintragen dies	COMPOSITIONAL	NO
U297	PROSE_CARD	f83r	B3-S029	E297	SRC_E297	qokedy	PROC067	ansetzen · kurz · Schluss	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: ansetzen kurz; schließen	COMPOSITIONAL	NO
U298	PROSE_CARD	f83r	B3-S030	E298	SRC_E298	qoky	PROC008	ansetzen · dies	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: ansetzen dies	COMPOSITIONAL	NO
U299	PROSE_CARD	f83r	B3-S030	E299	SRC_E299	saiin	PROC009	Maß	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: Maß	COMPOSITIONAL	NO
U300	PROSE_CARD	f83r	B3-S030	E300	SRC_E300	schedair	PROC150	umsetzen · Lauf	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: umsetzen Lauf	COMPOSITIONAL	NO
U301	PROSE_CARD	f83r	B3-S030	E301	SRC_E301	otchedy	PROC145	danach · umsetzen · Schluss	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: danach umsetzen; schließen	COMPOSITIONAL	NO
U302	PROSE_CARD	f83r	B3-S031	E302	SRC_E302	qokeedy	PROC100	ansetzen · länger · Schluss	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: ansetzen länger; schließen	COMPOSITIONAL	NO
U303	PROSE_CARD	f83r	B3-S032	E303	SRC_E303	chedain	PROC151	umsetzen · Portion	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: umsetzen Portion	COMPOSITIONAL	NO
U304	PROSE_CARD	f83r	B3-S032	E304	SRC_E304	chedy	PROC042	umsetzen · dies	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: umsetzen dies	COMPOSITIONAL	NO
U305	PROSE_CARD	f83r	B3-S032	E305	SRC_E305	qotedaiin	PROC152	danach · kurz · Maß	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: danach kurz Maß	COMPOSITIONAL	NO
U306	PROSE_CARD	f83r	B3-S032	E306	SRC_E306	otaiin	PROC112	danach · Maß	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: danach Maß	COMPOSITIONAL	NO
U307	PROSE_CARD	f83r	B3-S032	E307	SRC_E307	otedy	PROC135	danach · kurz · Schluss	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: danach kurz; schließen	COMPOSITIONAL	NO
U308	PROSE_CARD	f83r	B3-S033	E308	SRC_E308	ldy	PROC108	führen · Schluss	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: führen; schließen	COMPOSITIONAL	NO
U309	PROSE_CARD	f83r	B3-S034	E309	SRC_E309	soiiin	PROC097	Arbeitsgang · Sollstufe	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: Arbeitsgang Sollstufe	COMPOSITIONAL	NO
U310	PROSE_CARD	f83r	B3-S034	E310	SRC_E310	checthy	PROC014	bereit · dies	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: bereit dies	COMPOSITIONAL	NO
U311	PROSE_CARD	f83r	B3-S034	E311	SRC_E311	chety	PROC004	eintragen · dies	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: eintragen dies	COMPOSITIONAL	NO
U312	PROSE_CARD	f83r	B3-S034	E312	SRC_E312	otaiin	PROC112	danach · Maß	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: danach Maß	COMPOSITIONAL	NO
U313	PROSE_CARD	f83r	B3-S034	E313	SRC_E313	olsaly	PROC153	fortsetzen · Zielstelle · dies	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: fortsetzen Zielstelle dies	COMPOSITIONAL	NO
U314	PROSE_CARD	f83r	B3-S034	E314	SRC_E314	shedy	PROC078	absetzen · Schluss	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: absetzen; schließen	COMPOSITIONAL	NO
U315	PROSE_CARD	f83r	B4-S001	E315	SRC_E315	qokeedy	PROC100	ansetzen · länger · Schluss	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: ansetzen länger; schließen	COMPOSITIONAL	NO
U316	PROSE_CARD	f83r	B4-S002	E316	SRC_E316	qolchey	PROC154	fortsetzen · dies	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: fortsetzen dies	COMPOSITIONAL	NO
U317	PROSE_CARD	f83r	B4-S002	E317	SRC_E317	qokeey	PROC092	ansetzen · länger · dies	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: ansetzen länger dies	COMPOSITIONAL	NO
U318	PROSE_CARD	f83r	B4-S002	E318	SRC_E318	qokedy	PROC067	ansetzen · kurz · Schluss	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: ansetzen kurz; schließen	COMPOSITIONAL	NO
U319	PROSE_CARD	f83r	B4-S003	E319	SRC_E319	chedy	PROC042	umsetzen · dies	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: umsetzen dies	COMPOSITIONAL	NO
U320	PROSE_CARD	f83r	B4-S003	E320	SRC_E320	otal	PROC131	danach · Zielstelle	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: danach Zielstelle	COMPOSITIONAL	NO
U321	PROSE_CARD	f83r	B4-S003	E321	SRC_E321	otchey	PROC065	danach · dies	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: danach dies	COMPOSITIONAL	NO
U322	PROSE_CARD	f83r	B4-S003	E322	SRC_E322	qokeey	PROC092	ansetzen · länger · dies	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: ansetzen länger dies	COMPOSITIONAL	NO
U323	PROSE_CARD	f83r	B4-S003	E323	SRC_E323	qoky	PROC008	ansetzen · dies	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: ansetzen dies	COMPOSITIONAL	NO
U324	PROSE_CARD	f83r	B4-S003	E324	SRC_E324	tol	PROC013	fortsetzen	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: fortsetzen	COMPOSITIONAL	NO
U325	PROSE_CARD	f83r	B4-S003	E325	SRC_E325	shedy	PROC078	absetzen · Schluss	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: absetzen; schließen	COMPOSITIONAL	NO
U326	PROSE_CARD	f83r	B4-S004	E326	SRC_E326	qokylddy	PROC155	ansetzen · dies · befestigen · Schluss	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: ansetzen dies befestigen; schließen	PARTIAL_WITH_LEARNED_ATOM	NO
U327	PROSE_CARD	f83r	B4-S005	E327	SRC_E327	dain	PROC156	Portion	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: Portion	COMPOSITIONAL	NO
U328	PROSE_CARD	f83r	B4-S005	E328	SRC_E328	chedy	PROC042	umsetzen · dies	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: umsetzen dies	COMPOSITIONAL	NO
U329	PROSE_CARD	f83r	B4-S005	E329	SRC_E329	qokeedy	PROC100	ansetzen · länger · Schluss	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: ansetzen länger; schließen	COMPOSITIONAL	NO
U330	PROSE_CARD	f83r	B4-S006	E330	SRC_E330	shckhedy	PROC099	halten · Durchlass · kurz · Schluss	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: halten Durchlass kurz; schließen	COMPOSITIONAL	NO
U331	PROSE_CARD	f83r	B4-S007	E331	SRC_E331	shckhedy	PROC099	halten · Durchlass · kurz · Schluss	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: halten Durchlass kurz; schließen	COMPOSITIONAL	NO
U332	PROSE_CARD	f83r	B4-S008	E332	SRC_E332	saiin	PROC009	Maß	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: Maß	COMPOSITIONAL	NO
U333	PROSE_CARD	f83r	B4-S008	E333	SRC_E333	cheeky	PROC046	wärmen · länger · dies	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: wärmen länger dies	COMPOSITIONAL	NO
U334	PROSE_CARD	f83r	B4-S008	E334	SRC_E334	sheey	PROC157	halten · länger · dies	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: halten länger dies	COMPOSITIONAL	NO
U335	PROSE_CARD	f83r	B4-S008	E335	SRC_E335	qokedy	PROC067	ansetzen · kurz · Schluss	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: ansetzen kurz; schließen	COMPOSITIONAL	NO
U336	PROSE_CARD	f83r	B4-S009	E336	SRC_E336	shedy	PROC078	absetzen · Schluss	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: absetzen; schließen	COMPOSITIONAL	NO
U337	PROSE_CARD	f83r	B4-S010	E337	SRC_E337	oldy	PROC047	fortsetzen · Schluss	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: fortsetzen; schließen	COMPOSITIONAL	NO
U338	PROSE_CARD	f83r	B4-S011	E338	SRC_E338	saiin	PROC009	Maß	Bei linke Hauptstation mit offenem Fransenlauf: Maß	COMPOSITIONAL	NO
U339	PROSE_CARD	f83r	B4-S011	E339	SRC_E339	cheky	PROC083	wärmen · kurz · dies	Bei linke Hauptstation mit offenem Fransenlauf: wärmen kurz dies	COMPOSITIONAL	NO
U340	PROSE_CARD	f83r	B4-S011	E340	SRC_E340	okeeol	PROC158	ansetzen · länger · fortsetzen	Bei linke Hauptstation mit offenem Fransenlauf: ansetzen länger fortsetzen	COMPOSITIONAL	NO
U341	PROSE_CARD	f83r	B4-S011	E341	SRC_E341	okain	PROC080	ansetzen · Portion	Bei linke Hauptstation mit offenem Fransenlauf: ansetzen Portion	COMPOSITIONAL	NO
U342	PROSE_CARD	f83r	B4-S011	E342	SRC_E342	chdy	PROC042	umsetzen · dies	Bei linke Hauptstation mit offenem Fransenlauf: umsetzen dies	COMPOSITIONAL	NO
U343	PROSE_CARD	f83r	B4-S011	E343	SRC_E343	sol	PROC013	fortsetzen	Bei linke Hauptstation mit offenem Fransenlauf: fortsetzen	COMPOSITIONAL	NO
U344	PROSE_CARD	f83r	B4-S011	E344	SRC_E344	lkedy	PROC159	führen · zuführen · kurz · Schluss	Bei linke Hauptstation mit offenem Fransenlauf: führen zuführen kurz; schließen	COMPOSITIONAL	NO
U345	PROSE_CARD	f83r	B4-S012	E345	SRC_E345	lchedy	PROC120	führen · umsetzen · Schluss	Bei linke Hauptstation mit offenem Fransenlauf: führen umsetzen; schließen	COMPOSITIONAL	NO
U346	PROSE_CARD	f83r	B4-S013	E346	SRC_E346	qokol	PROC160	ansetzen · fortsetzen	Bei linke Hauptstation mit offenem Fransenlauf: ansetzen fortsetzen	COMPOSITIONAL	NO
U347	PROSE_CARD	f83r	B4-S013	E347	SRC_E347	shedy	PROC078	absetzen · Schluss	Bei linke Hauptstation mit offenem Fransenlauf: absetzen; schließen	COMPOSITIONAL	NO
U348	PROSE_CARD	f83r	B4-S014	E348	SRC_E348	or	PROC016	Ansatz	Bei linke Hauptstation mit offenem Fransenlauf: Ansatz	COMPOSITIONAL	NO
U349	PROSE_CARD	f83r	B4-S014	E349	SRC_E349	chey	PROC019	dies	Bei linke Hauptstation mit offenem Fransenlauf: dies	COMPOSITIONAL	NO
U350	PROSE_CARD	f83r	B4-S014	E350	SRC_E350	qockhey	PROC161	Arbeitsgang · Durchlass · kurz · dies	Bei linke Hauptstation mit offenem Fransenlauf: Arbeitsgang Durchlass kurz dies	COMPOSITIONAL	NO
U351	PROSE_CARD	f83r	B4-S014	E351	SRC_E351	dairydy	PROC162	Lauf · dies · Schluss	Bei linke Hauptstation mit offenem Fransenlauf: Lauf dies; schließen	COMPOSITIONAL	NO
U352	PROSE_CARD	f83r	B4-S015	E352	SRC_E352	qokain	PROC080	ansetzen · Portion	Bei linke Hauptstation mit offenem Fransenlauf: ansetzen Portion	COMPOSITIONAL	NO
U353	PROSE_CARD	f83r	B4-S015	E353	SRC_E353	shey	PROC031	halten · länger · dies	Bei linke Hauptstation mit offenem Fransenlauf: halten länger dies	COMPOSITIONAL	NO
U354	PROSE_CARD	f83r	B4-S015	E354	SRC_E354	kain	PROC069	zuführen · Portion	Bei linke Hauptstation mit offenem Fransenlauf: zuführen Portion	COMPOSITIONAL	NO
U355	PROSE_CARD	f83r	B4-S015	E355	SRC_E355	chckhal	PROC163	abziehen · Durchlass · Zielstelle	Bei linke Hauptstation mit offenem Fransenlauf: abziehen Durchlass Zielstelle	COMPOSITIONAL	NO
U356	PROSE_CARD	f83r	B4-S015	E356	SRC_E356	solkey	PROC164	auffangen · kurz · dies	Bei rechte Hauptstation mit S-Lauf und Mehrarmknoten: auffangen kurz dies	COMPOSITIONAL	NO
U357	PROSE_CARD	f83r	B4-S015	E357	SRC_E357	lchedy	PROC120	führen · umsetzen · Schluss	Bei rechte Hauptstation mit S-Lauf und Mehrarmknoten: führen umsetzen; schließen	COMPOSITIONAL	NO
U358	PROSE_CARD	f83r	B4-S016	E358	SRC_E358	qolkain	PROC070	fortsetzen · zuführen · Portion	Bei rechte Hauptstation mit S-Lauf und Mehrarmknoten: fortsetzen zuführen Portion	COMPOSITIONAL	NO
U359	PROSE_CARD	f83r	B4-S016	E359	SRC_E359	dal	PROC055	Zielstelle	Bei rechte Hauptstation mit S-Lauf und Mehrarmknoten: Zielstelle	COMPOSITIONAL	NO
U360	PROSE_CARD	f83r	B4-S016	E360	SRC_E360	skar	PROC165	zuführen · von dort	Bei rechte Hauptstation mit S-Lauf und Mehrarmknoten: zuführen von dort	COMPOSITIONAL	NO
U361	PROSE_CARD	f83r	B4-S016	E361	SRC_E361	shedy	PROC078	absetzen · Schluss	Bei rechte Hauptstation mit S-Lauf und Mehrarmknoten: absetzen; schließen	COMPOSITIONAL	NO
U362	PROSE_CARD	f83r	B5-S001	E362	SRC_E362	otchdy	PROC166	danach · umsetzen · Schluss	Bei linke Fransenstation im B5-Nachtrag: danach umsetzen; schließen	COMPOSITIONAL	NO
U363	PROSE_CARD	f83r	B5-S002	E363	SRC_E363	qokchdy	PROC082	ansetzen · umsetzen · Schluss	Bei linke Fransenstation im B5-Nachtrag: ansetzen umsetzen; schließen	COMPOSITIONAL	NO
U364	PROSE_CARD	f83r	B5-S003	E364	SRC_E364	shedal	PROC142	absetzen · Zielstelle	Bei linke Fransenstation im B5-Nachtrag: absetzen Zielstelle	COMPOSITIONAL	NO
U365	PROSE_CARD	f83r	B5-S003	E365	SRC_E365	dal	PROC055	Zielstelle	Bei linke Fransenstation im B5-Nachtrag: Zielstelle	COMPOSITIONAL	NO
U366	PROSE_CARD	f83r	B5-S003	E366	SRC_E366	cheol	PROC013	fortsetzen	Bei linke Fransenstation im B5-Nachtrag: fortsetzen	COMPOSITIONAL	NO
U367	PROSE_CARD	f83r	B5-S003	E367	SRC_E367	lol	PROC167	führen · fortsetzen	Bei linke Fransenstation im B5-Nachtrag: führen fortsetzen	COMPOSITIONAL	NO
U368	PROSE_CARD	f83r	B5-S003	E368	SRC_E368	chdal	PROC168	umsetzen · Zielstelle	Bei linke Fransenstation im B5-Nachtrag: umsetzen Zielstelle	COMPOSITIONAL	NO
U369	PROSE_CARD	f83r	B5-S003	E369	SRC_E369	aiin	PROC009	Maß	Bei linke Fransenstation im B5-Nachtrag: Maß	COMPOSITIONAL	NO
U370	PROSE_CARD	f83r	B5-S003	E370	SRC_E370	sol	PROC013	fortsetzen	Bei linke Fransenstation im B5-Nachtrag: fortsetzen	COMPOSITIONAL	NO
U371	PROSE_CARD	f83r	B5-S003	E371	SRC_E371	daiiin	PROC169	zweite · Sollstufe	Bei linke Fransenstation im B5-Nachtrag: zweite Sollstufe	PARTIAL_WITH_LEARNED_ATOM	NO
U372	PROSE_CARD	f83r	B5-S003	E372	SRC_E372	chedy	PROC042	umsetzen · dies	Bei linke Fransenstation im B5-Nachtrag: umsetzen dies	COMPOSITIONAL	NO
U373	PROSE_CARD	f83r	B6-S001	E373	SRC_E373	solkeey	PROC170	auffangen · länger · dies	Bei rechter S-Lauf im B6-Nachtrag: auffangen länger dies	COMPOSITIONAL	NO
U374	PROSE_CARD	f83r	B6-S001	E374	SRC_E374	qekey	PROC171	kurz · zuführen · kurz · dies	Bei rechter S-Lauf im B6-Nachtrag: kurz zuführen kurz dies	COMPOSITIONAL	NO
U375	PROSE_CARD	f83r	B6-S001	E375	SRC_E375	raly	PROC172	abkühlen · Zielstelle · dies	Bei rechter S-Lauf im B6-Nachtrag: abkühlen Zielstelle dies	COMPOSITIONAL	NO
U376	PROSE_CARD	f83r	B6-S001	E376	SRC_E376	ol	PROC013	fortsetzen	Bei rechter S-Lauf im B6-Nachtrag: fortsetzen	COMPOSITIONAL	NO
U377	PROSE_CARD	f83r	B6-S001	E377	SRC_E377	daiin	PROC009	Maß	Bei rechter S-Lauf im B6-Nachtrag: Maß	COMPOSITIONAL	NO
U378	PROSE_CARD	f83r	B6-S001	E378	SRC_E378	ol	PROC013	fortsetzen	Bei rechter S-Lauf im B6-Nachtrag: fortsetzen	COMPOSITIONAL	NO
U379	PROSE_CARD	f83r	B6-S001	E379	SRC_E379	dain	PROC156	Portion	Bei rechter S-Lauf im B6-Nachtrag: Portion	COMPOSITIONAL	NO
U380	PROSE_CARD	f83r	B6-S001	E380	SRC_E380	chey	PROC019	dies	Bei rechter S-Lauf im B6-Nachtrag: dies	COMPOSITIONAL	NO
U381	PROSE_CARD	f83r	B6-S001	E381	SRC_E381	ldalor	PROC173	führen · Zielstelle · Ansatz	Bei rechter S-Lauf im B6-Nachtrag: führen Zielstelle Ansatz	COMPOSITIONAL	NO
U382	ASTRO_GROUP	f67r2	f67r2.1	A1:G001	ASTRO_A1:G001	A1:G001	F67_RIGHT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.1: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U383	ASTRO_GROUP	f67r2	f67r2.1	A1:G002	ASTRO_A1:G002	A1:G002	F67_RIGHT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.1: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U384	ASTRO_GROUP	f67r2	f67r2.1	A1:G003	ASTRO_A1:G003	A1:G003	F67_RIGHT_WHEEL_NS	Etikettsegment 3 am lokalen Bildplatz	f67r2.1: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U385	ASTRO_GROUP	f67r2	f67r2.2	A1:G004	ASTRO_A1:G004	A1:G004	F67_RIGHT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.2: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U386	ASTRO_GROUP	f67r2	f67r2.2	A1:G005	ASTRO_A1:G005	A1:G005	F67_RIGHT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.2: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U387	ASTRO_GROUP	f67r2	f67r2.2	A1:G006	ASTRO_A1:G006	A1:G006	F67_RIGHT_WHEEL_NS	Etikettsegment 3 am lokalen Bildplatz	f67r2.2: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U388	ASTRO_GROUP	f67r2	f67r2.3	A1:G007	ASTRO_A1:G007	A1:G007	F67_RIGHT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.3: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U389	ASTRO_GROUP	f67r2	f67r2.3	A1:G008	ASTRO_A1:G008	A1:G008	F67_RIGHT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.3: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U390	ASTRO_GROUP	f67r2	f67r2.3	A1:G009	ASTRO_A1:G009	A1:G009	F67_RIGHT_WHEEL_NS	Etikettsegment 3 am lokalen Bildplatz	f67r2.3: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U391	ASTRO_GROUP	f67r2	f67r2.4	A1:G010	ASTRO_A1:G010	A1:G010	F67_RIGHT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.4: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U392	ASTRO_GROUP	f67r2	f67r2.4	A1:G011	ASTRO_A1:G011	A1:G011	F67_RIGHT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.4: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U393	ASTRO_GROUP	f67r2	f67r2.5	A1:G012	ASTRO_A1:G012	A1:G012	F67_RIGHT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.5: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U394	ASTRO_GROUP	f67r2	f67r2.5	A1:G013	ASTRO_A1:G013	A1:G013	F67_RIGHT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.5: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U395	ASTRO_GROUP	f67r2	f67r2.6	A1:G014	ASTRO_A1:G014	A1:G014	F67_RIGHT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.6: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U396	ASTRO_GROUP	f67r2	f67r2.7	A1:G015	ASTRO_A1:G015	A1:G015	F67_RIGHT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.7: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U397	ASTRO_GROUP	f67r2	f67r2.7	A1:G016	ASTRO_A1:G016	A1:G016	F67_RIGHT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.7: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U398	ASTRO_GROUP	f67r2	f67r2.7	A1:G017	ASTRO_A1:G017	A1:G017	F67_RIGHT_WHEEL_NS	Etikettsegment 3 am lokalen Bildplatz	f67r2.7: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U399	ASTRO_GROUP	f67r2	f67r2.8	A1:G018	ASTRO_A1:G018	A1:G018	F67_RIGHT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.8: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U400	ASTRO_GROUP	f67r2	f67r2.9	A1:G019	ASTRO_A1:G019	A1:G019	F67_RIGHT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.9: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
