event_id	page	record	statement_id	owner_de	exact_card_id	surface	component_recipe	component_values_de	working_reading_de	exact_semantic_rebuild	card_tier	core15_touch	form_owner_boundary_status
E246	f83r	B3	B3-S008	mittlere Randfigur im runden Gefäß	PROC120	lchedy	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	LEITEN · UMSETZEN · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E247	f83r	B3	B3-S009	mittlere Randfigur im runden Gefäß	PROC008	qoky	OK+Y	ANSETZEN · DIES	ANSETZEN · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E248	f83r	B3	B3-S010	untere Randfigur im korbartigen Gefäß	PROC134	pchedal	P+CHD+AL	FUELLEN · UMSETZEN · ZIELSTELLE	FUELLEN · UMSETZEN · ZIELSTELLE	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E249	f83r	B3	B3-S010	untere Randfigur im korbartigen Gefäß	PROC135	otedy	OT+E+DY	DANACH · KURZ · SCHLUSS	DANACH · KURZ · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E250	f83r	B3	B3-S011	untere Randfigur im korbartigen Gefäß	PROC136	shecthedchy	SH+E+CTH+CHD+Y	HALTEN · KURZ · BEREITEN · UMSETZEN · DIES	HALTEN · KURZ · BEREITEN · UMSETZEN · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E251	f83r	B3	B3-S011	untere Randfigur im korbartigen Gefäß	PROC008	qoky	OK+Y	ANSETZEN · DIES	ANSETZEN · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E252	f83r	B3	B3-S011	untere Randfigur im korbartigen Gefäß	PROC042	chedy	CHD+Y	UMSETZEN · DIES	UMSETZEN · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E253	f83r	B3	B3-S011	untere Randfigur im korbartigen Gefäß	PROC137	chary	AR+Y	QUELLE · DIES	QUELLE · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E254	f83r	B3	B3-S012	untere Randfigur im korbartigen Gefäß	PROC016	sor	OR	ANSATZ	ANSATZ	YES	PRODUCTIVE_RECIPE	NO	UNCHANGED
E255	f83r	B3	B3-S012	untere Randfigur im korbartigen Gefäß	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E256	f83r	B3	B3-S013	untere Randfigur im korbartigen Gefäß	PROC038	qokaiin	OK+AIIN	ANSETZEN · SOLLMASS	ANSETZEN · SOLLMASS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E257	f83r	B3	B3-S013	untere Randfigur im korbartigen Gefäß	PROC069	chkain	K+AIN	ZUGEBEN · PORTION	ZUGEBEN · PORTION	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E258	f83r	B3	B3-S013	untere Randfigur im korbartigen Gefäß	PROC117	shcthey	CTH+E+Y	BEREITEN · KURZ · DIES	BEREITEN · KURZ · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E259	f83r	B3	B3-S013	untere Randfigur im korbartigen Gefäß	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	ANSETZEN · KURZ · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E260	f83r	B3	B3-S014	untere Randfigur im korbartigen Gefäß	PROC138	okair	OK+AIR	ANSETZEN · WASSER	ANSETZEN · WASSER	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E261	f83r	B3	B3-S014	untere Randfigur im korbartigen Gefäß	PROC139	sheedy	SH+EE+DY	HALTEN · LANG · SCHLUSS	HALTEN · LANG · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E262	f83r	B3	B3-S015	untere Randfigur im korbartigen Gefäß	PROC120	lchedy	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	LEITEN · UMSETZEN · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E263	f83r	B3	B3-S016	untere Randfigur im korbartigen Gefäß	PROC140	lo	L+O	LEITEN · ARBEITSGANG	LEITEN · ARBEITSGANG	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E264	f83r	B3	B3-S016	unverbundener Zwischenbereich	PROC091	qokchedy	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	ANSETZEN · UMSETZEN · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E265	f83r	B3	B3-S017	unverbundener Zwischenbereich	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E266	f83r	B3	B3-S018	unverbundener Zwischenbereich	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E267	f83r	B3	B3-S019	unverbundener Zwischenbereich	PROC141	qokshedy	OK+SH+E+DY	ANSETZEN · HALTEN · KURZ · SCHLUSS	ANSETZEN · HALTEN · KURZ · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E268	f83r	B3	B3-S020	unverbundener Zwischenbereich	PROC055	dal	AL	ZIELSTELLE	ZIELSTELLE	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E269	f83r	B3	B3-S020	unverbundener Zwischenbereich	PROC120	lchedy	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	LEITEN · UMSETZEN · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E270	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC038	qokaiin	OK+AIIN	ANSETZEN · SOLLMASS	ANSETZEN · SOLLMASS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E271	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC014	shcthy	CTH+Y	BEREITEN · DIES	BEREITEN · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E272	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC055	dal	AL	ZIELSTELLE	ZIELSTELLE	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E273	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC019	sy	Y	DIES	DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E274	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC009	saiin	AIIN	SOLLMASS	SOLLMASS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E275	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC142	shedal	SHED+AL	ABSETZEN · ZIELSTELLE	ABSETZEN · ZIELSTELLE	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E276	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC143	shecthy	SH+E+CTH+Y	HALTEN · KURZ · BEREITEN · DIES	HALTEN · KURZ · BEREITEN · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E277	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC019	chey	Y	DIES	DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E278	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC055	tal	AL	ZIELSTELLE	ZIELSTELLE	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E279	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC014	shcthy	CTH+Y	BEREITEN · DIES	BEREITEN · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E280	f83r	B3	B3-S021	unverbundener Zwischenbereich	PROC144	dalchdy	AL+CHD+DY	ZIELSTELLE · UMSETZEN · SCHLUSS	ZIELSTELLE · UMSETZEN · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E281	f83r	B3	B3-S022	unverbundener Zwischenbereich	PROC145	qotchedy	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	DANACH · UMSETZEN · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E282	f83r	B3	B3-S023	unverbundener Zwischenbereich	PROC120	lchedy	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	LEITEN · UMSETZEN · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E283	f83r	B3	B3-S024	unverbundener Zwischenbereich	PROC076	tchedy	CHD+DY	UMSETZEN · SCHLUSS	UMSETZEN · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E284	f83r	B3	B3-S025	unverbundener Zwischenbereich	PROC082	qokchdy	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	ANSETZEN · UMSETZEN · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E285	f83r	B3	B3-S026	unverbundener Zwischenbereich	PROC146	cheedar	EE+AR	LANG · QUELLE	LANG · QUELLE	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E286	f83r	B3	B3-S026	unverbundener Zwischenbereich	PROC147	chldaiin	L+AIIN	LEITEN · SOLLMASS	LEITEN · SOLLMASS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E287	f83r	B3	B3-S026	unverbundener Zwischenbereich	PROC042	chedy	CHD+Y	UMSETZEN · DIES	UMSETZEN · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E288	f83r	B3	B3-S026	unverbundener Zwischenbereich	PROC080	qokain	OK+AIN	ANSETZEN · PORTION	ANSETZEN · PORTION	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E289	f83r	B3	B3-S026	unverbundener Zwischenbereich	PROC014	checthy	CTH+Y	BEREITEN · DIES	BEREITEN · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E290	f83r	B3	B3-S026	unverbundener Zwischenbereich	PROC148	chealror	AL+R+OR	ZIELSTELLE · KUEHLEN · ANSATZ	ZIELSTELLE · KUEHLEN · ANSATZ	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E291	f83r	B3	B3-S026	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC098	solkeedy	SOLK+EE+DY	SAMMELSTELLE · LANG · SCHLUSS	SAMMELSTELLE · LANG · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E292	f83r	B3	B3-S027	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC129	qoteedy	OT+EE+DY	DANACH · LANG · SCHLUSS	DANACH · LANG · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E293	f83r	B3	B3-S028	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC092	qokeey	OK+EE+Y	ANSETZEN · LANG · DIES	ANSETZEN · LANG · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E294	f83r	B3	B3-S028	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	ANSETZEN · KURZ · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E295	f83r	B3	B3-S029	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC013	sol	OL	WEITER	WEITER	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E296	f83r	B3	B3-S029	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC149	cheeety	EEE+T+Y	VOLL · ANWENDEN · DIES	VOLL · ANWENDEN · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E297	f83r	B3	B3-S029	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	ANSETZEN · KURZ · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E298	f83r	B3	B3-S030	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC008	qoky	OK+Y	ANSETZEN · DIES	ANSETZEN · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E299	f83r	B3	B3-S030	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC009	saiin	AIIN	SOLLMASS	SOLLMASS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E300	f83r	B3	B3-S030	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC150	schedair	CHD+AIR	UMSETZEN · WASSER	UMSETZEN · WASSER	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E301	f83r	B3	B3-S030	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC145	otchedy	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	DANACH · UMSETZEN · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E302	f83r	B3	B3-S031	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E303	f83r	B3	B3-S032	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC151	chedain	CHD+AIN	UMSETZEN · PORTION	UMSETZEN · PORTION	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E304	f83r	B3	B3-S032	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC042	chedy	CHD+Y	UMSETZEN · DIES	UMSETZEN · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E305	f83r	B3	B3-S032	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC152	qotedaiin	OT+E+AIIN	DANACH · KURZ · SOLLMASS	DANACH · KURZ · SOLLMASS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E306	f83r	B3	B3-S032	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC112	otaiin	OT+AIIN	DANACH · SOLLMASS	DANACH · SOLLMASS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E307	f83r	B3	B3-S032	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC135	otedy	OT+E+DY	DANACH · KURZ · SCHLUSS	DANACH · KURZ · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E308	f83r	B3	B3-S033	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC108	ldy	L+DY	LEITEN · SCHLUSS	LEITEN · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E309	f83r	B3	B3-S034	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC097	soiiin	O+IIN	ARBEITSGANG · ARBEITSSTUFE	ARBEITSGANG · ARBEITSSTUFE	YES	PRODUCTIVE_RECIPE	NO	UNCHANGED
E310	f83r	B3	B3-S034	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC014	checthy	CTH+Y	BEREITEN · DIES	BEREITEN · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E311	f83r	B3	B3-S034	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC004	chety	T+Y	ANWENDEN · DIES	ANWENDEN · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E312	f83r	B3	B3-S034	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC112	otaiin	OT+AIIN	DANACH · SOLLMASS	DANACH · SOLLMASS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E313	f83r	B3	B3-S034	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC153	olsaly	OL+AL+Y	WEITER · ZIELSTELLE · DIES	WEITER · ZIELSTELLE · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E314	f83r	B3	B3-S034	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E315	f83r	B4	B4-S001	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E316	f83r	B4	B4-S002	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC154	qolchey	OL+Y	WEITER · DIES	WEITER · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E317	f83r	B4	B4-S002	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC092	qokeey	OK+EE+Y	ANSETZEN · LANG · DIES	ANSETZEN · LANG · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E318	f83r	B4	B4-S002	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	ANSETZEN · KURZ · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E319	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC042	chedy	CHD+Y	UMSETZEN · DIES	UMSETZEN · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E320	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC131	otal	OT+AL	DANACH · ZIELSTELLE	DANACH · ZIELSTELLE	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E321	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC065	otchey	OT+Y	DANACH · DIES	DANACH · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E322	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC092	qokeey	OK+EE+Y	ANSETZEN · LANG · DIES	ANSETZEN · LANG · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E323	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC008	qoky	OK+Y	ANSETZEN · DIES	ANSETZEN · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E324	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC013	tol	OL	WEITER	WEITER	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E325	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E326	f83r	B4	B4-S004	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC155	qokylddy	OK+Y+LD+DY	ANSETZEN · DIES · BEFESTIGEN · SCHLUSS	ANSETZEN · DIES · BEFESTIGEN · SCHLUSS	YES	LOCAL_SINGLETON_PLUS_RULES	YES	UNCHANGED
E327	f83r	B4	B4-S005	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC156	dain	AIN	PORTION	PORTION	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E328	f83r	B4	B4-S005	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC042	chedy	CHD+Y	UMSETZEN · DIES	UMSETZEN · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E329	f83r	B4	B4-S005	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E330	f83r	B4	B4-S006	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC099	shckhedy	SH+CKH+E+DY	HALTEN · DURCHLASS · KURZ · SCHLUSS	HALTEN · DURCHLASS · KURZ · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E331	f83r	B4	B4-S007	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC099	shckhedy	SH+CKH+E+DY	HALTEN · DURCHLASS · KURZ · SCHLUSS	HALTEN · DURCHLASS · KURZ · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E332	f83r	B4	B4-S008	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC009	saiin	AIIN	SOLLMASS	SOLLMASS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E333	f83r	B4	B4-S008	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC046	cheeky	CHK+EE+Y	WAERMEN · LANG · DIES	WAERMEN · LANG · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E334	f83r	B4	B4-S008	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC157	sheey	SH+EE+Y	HALTEN · LANG · DIES	HALTEN · LANG · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E335	f83r	B4	B4-S008	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	ANSETZEN · KURZ · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E336	f83r	B4	B4-S009	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E337	f83r	B4	B4-S010	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC047	oldy	OL+DY	WEITER · SCHLUSS	WEITER · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E338	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	PROC009	saiin	AIIN	SOLLMASS	SOLLMASS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E339	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	PROC083	cheky	CHK+E+Y	WAERMEN · KURZ · DIES	WAERMEN · KURZ · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E340	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	PROC158	okeeol	OK+EE+OL	ANSETZEN · LANG · WEITER	ANSETZEN · LANG · WEITER	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E341	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	PROC080	okain	OK+AIN	ANSETZEN · PORTION	ANSETZEN · PORTION	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E342	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	PROC042	chdy	CHD+Y	UMSETZEN · DIES	UMSETZEN · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E343	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	PROC013	sol	OL	WEITER	WEITER	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E344	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	PROC159	lkedy	L+K+E+DY	LEITEN · ZUGEBEN · KURZ · SCHLUSS	LEITEN · ZUGEBEN · KURZ · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E345	f83r	B4	B4-S012	linke Hauptstation mit offenem Fransenlauf	PROC120	lchedy	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	LEITEN · UMSETZEN · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E346	f83r	B4	B4-S013	linke Hauptstation mit offenem Fransenlauf	PROC160	qokol	OK+OL	ANSETZEN · WEITER	ANSETZEN · WEITER	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E347	f83r	B4	B4-S013	linke Hauptstation mit offenem Fransenlauf	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E348	f83r	B4	B4-S014	linke Hauptstation mit offenem Fransenlauf	PROC016	or	OR	ANSATZ	ANSATZ	YES	PRODUCTIVE_RECIPE	NO	UNCHANGED
E349	f83r	B4	B4-S014	linke Hauptstation mit offenem Fransenlauf	PROC019	chey	Y	DIES	DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E350	f83r	B4	B4-S014	linke Hauptstation mit offenem Fransenlauf	PROC161	qockhey	O+CKH+E+Y	ARBEITSGANG · DURCHLASS · KURZ · DIES	ARBEITSGANG · DURCHLASS · KURZ · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E351	f83r	B4	B4-S014	linke Hauptstation mit offenem Fransenlauf	PROC162	dairydy	AIR+Y+DY	WASSER · DIES · SCHLUSS	WASSER · DIES · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E352	f83r	B4	B4-S015	linke Hauptstation mit offenem Fransenlauf	PROC080	qokain	OK+AIN	ANSETZEN · PORTION	ANSETZEN · PORTION	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E353	f83r	B4	B4-S015	linke Hauptstation mit offenem Fransenlauf	PROC031	shey	SH+EE+Y	HALTEN · LANG · DIES	HALTEN · LANG · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E354	f83r	B4	B4-S015	linke Hauptstation mit offenem Fransenlauf	PROC069	kain	K+AIN	ZUGEBEN · PORTION	ZUGEBEN · PORTION	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E355	f83r	B4	B4-S015	linke Hauptstation mit offenem Fransenlauf	PROC163	chckhal	CH+CKH+AL	ENTNEHMEN · DURCHLASS · ZIELSTELLE	ENTNEHMEN · DURCHLASS · ZIELSTELLE	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E356	f83r	B4	B4-S015	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC164	solkey	SOLK+E+Y	SAMMELSTELLE · KURZ · DIES	SAMMELSTELLE · KURZ · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E357	f83r	B4	B4-S015	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC120	lchedy	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	LEITEN · UMSETZEN · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E358	f83r	B4	B4-S016	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC070	qolkain	OL+K+AIN	WEITER · ZUGEBEN · PORTION	WEITER · ZUGEBEN · PORTION	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E359	f83r	B4	B4-S016	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC055	dal	AL	ZIELSTELLE	ZIELSTELLE	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E360	f83r	B4	B4-S016	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC165	skar	K+AR	ZUGEBEN · QUELLE	ZUGEBEN · QUELLE	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E361	f83r	B4	B4-S016	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E362	f83r	B5	B5-S001	linke Fransenstation im B5-Nachtrag	PROC166	otchdy	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	DANACH · UMSETZEN · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E363	f83r	B5	B5-S002	linke Fransenstation im B5-Nachtrag	PROC082	qokchdy	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	ANSETZEN · UMSETZEN · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
