source_index	page	locus	section	language	hand	entry_id	paragraph_start	word_count	hierarchy_rows	extreme_gap_count	extreme_gap_positions	soft_break_count	soft_break_positions	high_break_count	high_break_positions	right_restart_count	right_restart_positions	right_restart_initials	boundary_classes	raw_eva	layout_aware_eva	candidate_segment_count	candidate_segments
2256	f84r	f84r.14	B	B	2	f84r:E01	0	16	0	0		0		0		0				tol or sheey chckhdy schckhy dal y shedy otedy qol or ol eedy qokeey or oly	tol or sheey chckhdy schckhy dal y shedy otedy qol or ol eedy qokeey or oly	1	tol or sheey chckhdy schckhy dal y shedy otedy qol or ol eedy qokeey or oly
2257	f84r	f84r.15	B	B	2	f84r:E01	0	12	0	0		0		0		0				qokeey dar shedy qokedy qokeedy qokedy chedy okain chey qokedy dar olardy	qokeey dar shedy qokedy qokeedy qokedy chedy okain chey qokedy dar olardy	1	qokeey dar shedy qokedy qokeedy qokedy chedy okain chey qokedy dar olardy
2258	f84r	f84r.16	B	B	2	f84r:E01	0	9	0	0		0		0		0				tor shedytedy ol ol cheol shedy shckhy qokal olkedy	tor shedytedy ol ol cheol shedy shckhy qokal olkedy	1	tor shedytedy ol ol cheol shedy shckhy qokal olkedy
2259	f84r	f84r.17	B	B	2	f84r:E02	1	13	0	0		0		0		0				pchol cphol sol teol tedy qotedy qokeedy qokeey ol keedy teyqokedy qopor oly	pchol cphol sol teol tedy qotedy qokeedy qokeey ol keedy teyqokedy qopor oly	1	pchol cphol sol teol tedy qotedy qokeedy qokeey ol keedy teyqokedy qopor oly
2260	f84r	f84r.18	B	B	2	f84r:E02	0	12	0	0		0		0		0				otchy olshedy qokedy shedy okedy shckhy chckhy olchey schey dal chckhy ral	otchy olshedy qokedy shedy okedy shckhy chckhy olchey schey dal chckhy ral	1	otchy olshedy qokedy shedy okedy shckhy chckhy olchey schey dal chckhy ral
2261	f84r	f84r.19	B	B	2	f84r:E02	0	8	0	0		0		0		0				qokey sol yqokain qolkeey qotedy qokain shedy salchedy	qokey sol yqokain qolkeey qotedy qokain shedy salchedy	1	qokey sol yqokain qolkeey qotedy qokain shedy salchedy
2262	f84r	f84r.20	B	B	2	f84r:E03	1	11	0	0		0		0		0				psholpchcfhdy qokeedy dy qokedy daiin shckhedy qokaiin checthy dar checthy am	psholpchcfhdy qokeedy dy qokedy daiin shckhedy qokaiin checthy dar checthy am	1	psholpchcfhdy qokeedy dy qokedy daiin shckhedy qokaiin checthy dar checthy am
2263	f84r	f84r.21	B	B	2	f84r:E03	0	14	0	0		0		0		0				qokaiin chol cheky okal y chey okal chedy tor y otshedy qokey l shedy	qokaiin chol cheky okal y chey okal chedy tor y otshedy qokey l shedy	1	qokaiin chol cheky okal y chey okal chedy tor y otshedy qokey l shedy
2264	f84r	f84r.22	B	B	2	f84r:E04	1	13	0	0		0		0		0				qotchsdy ykeedy qokal ol shedy qokedy qokeedy qokeedy chedy raiin chey otar dar	qotchsdy ykeedy qokal ol shedy qokedy qokeedy qokeedy chedy raiin chey otar dar	1	qotchsdy ykeedy qokal ol shedy qokedy qokeedy qokeedy chedy raiin chey otar dar
2265	f84r	f84r.23	B	B	2	f84r:E04	0	14	0	0		0		0		0				dar sheor shcthy qokeor qotedy rshedy qolchey oteey qol shedy ol dain ol or	dar sheor shcthy qokeor qotedy rshedy qolchey oteey qol shedy ol dain ol or	1	dar sheor shcthy qokeor qotedy rshedy qolchey oteey qol shedy ol dain ol or
2266	f84r	f84r.24	B	B	2	f84r:E04	0	12	0	0		0		0		0				pol tar shedy qokedy okal shey qokar chckhy otchey qokchedy chey qokaiin	pol tar shedy qokedy okal shey qokar chckhy otchey qokchedy chey qokaiin	1	pol tar shedy qokedy okal shey qokar chckhy otchey qokchedy chey qokaiin
2267	f84r	f84r.25	B	B	2	f84r:E04	0	12	0	0		0		0		0				pchedy qotchedy otaiiin chcthy shedy otedy qoty qotedy ol okedy otedy ram	pchedy qotchedy otaiiin chcthy shedy otedy qoty qotedy ol okedy otedy ram	1	pchedy qotchedy otaiiin chcthy shedy otedy qoty qotedy ol okedy otedy ram
2268	f84r	f84r.26	B	B	2	f84r:E04	0	8	0	0		0		0		0				qotol shy oty dar shcthy schdy qokeedy olkey	qotol shy oty dar shcthy schdy qokeedy olkey	1	qotol shy oty dar shcthy schdy qokeedy olkey
2269	f84r	f84r.27	B	B	2	f84r:E05	1	12	0	0		0		0		0				palchd chedy shcthy olky dar opalkaiin o qofchedy or aiiin ofoly oroly	palchd chedy shcthy olky dar opalkaiin o qofchedy or aiiin ofoly oroly	1	palchd chedy shcthy olky dar opalkaiin o qofchedy or aiiin ofoly oroly
2270	f84r	f84r.28	B	B	2	f84r:E05	0	14	0	0		0		0		0				sar ol olaiin y qol y qor or ckhedy chkedy okain shedy qokolchedy olain	sar ol olaiin y qol y qor or ckhedy chkedy okain shedy qokolchedy olain	1	sar ol olaiin y qol y qor or ckhedy chkedy okain shedy qokolchedy olain
2271	f84r	f84r.29	B	B	2	f84r:E05	0	11	0	0		0		0		0				qokeedy okeey dar olchedy qsolkeedy rar checkhy otar chedy olchcthy lor	qokeedy okeey dar olchedy qsolkeedy rar checkhy otar chedy olchcthy lor	1	qokeedy okeey dar olchedy qsolkeedy rar checkhy otar chedy olchcthy lor
2272	f84r	f84r.30	B	B	2	f84r:E05	0	12	0	0		0		0		0				dchdy qokedy ol chckhy olchdy sar or ykeedy chetey rain shedy shekam	dchdy qokedy ol chckhy olchdy sar or ykeedy chetey rain shedy shekam	1	dchdy qokedy ol chckhy olchdy sar or ykeedy chetey rain shedy shekam
2273	f84r	f84r.31	B	B	2	f84r:E05	0	12	0	0		0		0		0				ykchdar or arar shedy qokal daiin shedy olkedy qokedy qoky chedy daiin	ykchdar or arar shedy qokal daiin shedy olkedy qokedy qoky chedy daiin	1	ykchdar or arar shedy qokal daiin shedy olkedy qokedy qoky chedy daiin
2274	f84r	f84r.32	B	B	2	f84r:E05	0	12	0	0		0		0		0				qotar ytedy tedy dar olkedy qotedy shckhy chtol tedy dar or oly	qotar ytedy tedy dar olkedy qotedy shckhy chtol tedy dar or oly	1	qotar ytedy tedy dar olkedy qotedy shckhy chtol tedy dar or oly
2275	f84r	f84r.33	B	B	2	f84r:E05	0	15	0	0		0		0		0				shol tchdy tedy ykain shey cheol y tedy ol kedy okedar ol keed ol ary	shol tchdy tedy ykain shey cheol y tedy ol kedy okedar ol keed ol ary	1	shol tchdy tedy ykain shey cheol y tedy ol kedy okedar ol keed ol ary
2276	f84r	f84r.34	B	B	2	f84r:E05	0	10	0	0		0		0		0				dsheyteey sor ol shedy daraldy otedaiin shckhchy chckhy daiin aryly	dsheyteey sor ol shedy daraldy otedaiin shckhchy chckhy daiin aryly	1	dsheyteey sor ol shedy daraldy otedaiin shckhchy chckhy daiin aryly
2277	f84r	f84r.35	B	B	2	f84r:E05	0	10	0	0		0		0		0				qokal daiin dain otey cheor air shckhy or air oro	qokal daiin dain otey cheor air shckhy or air oro	1	qokal daiin dain otey cheor air shckhy or air oro
2278	f84r	f84r.36	B	B	2	f84r:E06	1	14	0	0		0		0		0				shey dar shey dain aiin shedy orol ykar okedy qoky chedy okedar chey alol	shey dar shey dain aiin shedy orol ykar okedy qoky chedy okedar chey alol	1	shey dar shey dain aiin shedy orol ykar okedy qoky chedy okedar chey alol
2279	f84r	f84r.37	B	B	2	f84r:E07	1	8	0	0		0		0		0				qoteedy qokol otedy shedy qokeedy dal ol dam	qoteedy qokol otedy shedy qokeedy dal ol dam	1	qoteedy qokol otedy shedy qokeedy dal ol dam
2280	f84r	f84r.38	B	B	2	f84r:E07	0	9	0	0		0		0		0				s or olchdy lshedy qokchy dol otedy ytchor olky	s or olchdy lshedy qokchy dol otedy ytchor olky	1	s or olchdy lshedy qokchy dol otedy ytchor olky
2281	f84r	f84r.39	B	B	2	f84r:E07	0	6	0	0		0		0		0				dshedy sheedy qokedy chedy teedy qokeedy	dshedy sheedy qokedy chedy teedy qokeedy	1	dshedy sheedy qokedy chedy teedy qokeedy
2282	f84r	f84r.40	B	B	2	f84r:E07	0	6	0	0		0		0		0				qokeedy dkedy olshedy qokal shckhy olkeedy	qokeedy dkedy olshedy qokal shckhy olkeedy	1	qokeedy dkedy olshedy qokal shckhy olkeedy
2283	f84r	f84r.41	B	B	2	f84r:E07	0	6	0	0		0		0		0				dsheedy oteedy qotar chekar orshedy saiin	dsheedy oteedy qotar chekar orshedy saiin	1	dsheedy oteedy qotar chekar orshedy saiin
2284	f84r	f84r.42	B	B	2	f84r:E07	0	6	0	0		0		0		0				okaiin otchdy qokain shedy qokeey qotedy	okaiin otchdy qokain shedy qokeey qotedy	1	okaiin otchdy qokain shedy qokeey qotedy
2285	f84r	f84r.43	B	B	2	f84r:E07	0	6	0	0		0		0		0				qokain otchedy skeey rcheky dal okeedy	qokain otchedy skeey rcheky dal okeedy	1	qokain otchedy skeey rcheky dal okeedy
2286	f84r	f84r.44	B	B	2	f84r:E07	0	8	0	0		0		0		0				ykedy qotedy chcthy ol chcthy dar ar ory	ykedy qotedy chcthy ol chcthy dar ar ory	1	ykedy qotedy chcthy ol chcthy dar ar ory
2287	f84r	f84r.45	B	B	2	f84r:E07	0	6	0	0		0		0		0				yteolchedy qokor shekedy okedy y dam	yteolchedy qokor shekedy okedy y dam	1	yteolchedy qokor shekedy okedy y dam
2288	f84r	f84r.46	B	B	2	f84r:E07	0	6	0	0		0		0		0				dchedy qokedy ar oror okedy okedy	dchedy qokedy ar oror okedy okedy	1	dchedy qokedy ar oror okedy okedy
2289	f84v	f84v.1	B	B	2	f84v:E01	1	5	0	0		0		0		0				otdy dar chdy dar oram	otdy dar chdy dar oram	1	otdy dar chdy dar oram
2290	f84v	f84v.2	B	B	2	f84v:E01	0	4	0	0		0		0		0				soiin okeeey sol okaly	soiin okeeey sol okaly	1	soiin okeeey sol okaly
2291	f84v	f84v.3	B	B	2	f84v:E02	1	6	0	0		0		0		0				kor shedy otedy qotedy otedar cfhdarol	kor shedy otedy qotedy otedar cfhdarol	1	kor shedy otedy qotedy otedar cfhdarol
2292	f84v	f84v.4	B	B	2	f84v:E02	0	7	0	0		0		0		0				oteey qoteey okey chetain sheeky daiin al	oteey qoteey okey chetain sheeky daiin al	1	oteey qoteey okey chetain sheeky daiin al
2293	f84v	f84v.5	B	B	2	f84v:E02	0	7	0	0		0		0		0				qokeey oteedy shedy qokeed or okeedy ry	qokeey oteedy shedy qokeed or okeedy ry	1	qokeey oteedy shedy qokeed or okeedy ry
2294	f84v	f84v.6	B	B	2	f84v:E02	0	5	0	0		0		0		0				ykeedy qoeedy olkeey sheky qokeey	ykeedy qoeedy olkeey sheky qokeey	1	ykeedy qoeedy olkeey sheky qokeey
2295	f84v	f84v.7	B	B	2	f84v:E03	1	7	0	0		0		0		0				poiin ol kedy okedy qoky okchdy qokey	poiin ol kedy okedy qoky okchdy qokey	1	poiin ol kedy okedy qoky okchdy qokey
2296	f84v	f84v.8	B	B	2	f84v:E03	0	6	0	0		0		0		0				qokedy okedy qokeedy okeedy shedy qoky	qokedy okedy qokeedy okeedy shedy qoky	1	qokedy okedy qokeedy okeedy shedy qoky
2297	f84v	f84v.9	B	B	2	f84v:E03	0	6	0	0		0		0		0				eol qolchey okeedy saiin okeedy chkeedy	eol qolchey okeedy saiin okeedy chkeedy	1	eol qolchey okeedy saiin okeedy chkeedy
2298	f84v	f84v.10	B	B	2	f84v:E03	0	7	0	0		0		0		0				qoteed otedy sheedy qokeedy qoeedy okeedy dam	qoteed otedy sheedy qokeedy qoeedy okeedy dam	1	qoteed otedy sheedy qokeedy qoeedy okeedy dam
2299	f84v	f84v.11	B	B	2	f84v:E03	0	9	0	0		0		0		0				edy qoeedy ol cheey daiin chckhedy dain dy daiin	edy qoeedy ol cheey daiin chckhedy dain dy daiin	1	edy qoeedy ol cheey daiin chckhedy dain dy daiin
2300	f84v	f84v.12	B	B	2	f84v:E03	0	9	0	0		0		0		0				qokees qokedy otedy shedy qokedy dol olkeedy dol teedam	qokees qokedy otedy shedy qokedy dol olkeedy dol teedam	1	qokees qokedy otedy shedy qokedy dol olkeedy dol teedam
2301	f84v	f84v.13	B	B	2	f84v:E03	0	10	0	0		0		0		0				shedol chedy okedy otal chckhedy qotedy dokedy dol lkeey qokydy	shedol chedy okedy otal chckhedy qotedy dokedy dol lkeey qokydy	1	shedol chedy okedy otal chckhedy qotedy dokedy dol lkeey qokydy
2302	f84v	f84v.14	B	B	2	f84v:E03	0	13	0	0		0		0		0				dshey olkeey dol ol otedy okedy okedy qokedy dal dar ol chedy sain	dshey olkeey dol ol otedy okedy okedy qokedy dal dar ol chedy sain	1	dshey olkeey dol ol otedy okedy okedy qokedy dal dar ol chedy sain
2303	f84v	f84v.15	B	B	2	f84v:E03	0	11	0	0		0		0		0				qokshedy qokeed y daiin checthy okal ol kedy chedy dolkedy okedam	qokshedy qokeed y daiin checthy okal ol kedy chedy dolkedy okedam	1	qokshedy qokeed y daiin checthy okal ol kedy chedy dolkedy okedam
2304	f84v	f84v.16	B	B	2	f84v:E03	0	13	0	0		0		0		0				soiiin ol chedy qol tedy shey qokedy qokey dol y ol shedy qokedy	soiiin ol chedy qol tedy shey qokedy qokey dol y ol shedy qokedy	1	soiiin ol chedy qol tedy shey qokedy qokey dol y ol shedy qokedy
2305	f84v	f84v.17	B	B	2	f84v:E03	0	12	0	0		0		0		0				qokeey otol chedy daiin dol sheedy chedy okedy r kchdy kol koldy	qokeey otol chedy daiin dol sheedy chedy okedy r kchdy kol koldy	1	qokeey otol chedy daiin dol sheedy chedy okedy r kchdy kol koldy
2306	f84v	f84v.18	B	B	2	f84v:E03	0	11	0	0		0		0		0				dsheey qokeedy ykedy qokor shedy qoky dol shckhy qokain ol koldy	dsheey qokeedy ykedy qokor shedy qoky dol shckhy qokain ol koldy	1	dsheey qokeedy ykedy qokor shedy qoky dol shckhy qokain ol koldy
2307	f84v	f84v.19	B	B	2	f84v:E03	0	12	0	0		0		0		0				solkes olokar sheky shkol qokar chdy tal shedy okar okedy shedy dy	solkes olokar sheky shkol qokar chdy tal shedy okar okedy shedy dy	1	solkes olokar sheky shkol qokar chdy tal shedy okar okedy shedy dy
2308	f84v	f84v.20	B	B	2	f84v:E03	0	5	0	0		0		0		0				tolshy qoky qokedy shedy qoteedy	tolshy qoky qokedy shedy qoteedy	1	tolshy qoky qokedy shedy qoteedy
2309	f84v	f84v.21	B	B	2	f84v:E04	1	11	0	0		0		0		0				pcholshedy shtol okedy opcholor kchdy ofched y r aiin cfheey ols	pcholshedy shtol okedy opcholor kchdy ofched y r aiin cfheey ols	1	pcholshedy shtol okedy opcholor kchdy ofched y r aiin cfheey ols
2310	f84v	f84v.22	B	B	2	f84v:E04	0	11	0	0		0		0		0				oshey tedy okain shey qokedy kchdy okedy okey dy okedy olshdy	oshey tedy okain shey qokedy kchdy okedy okey dy okedy olshdy	1	oshey tedy okain shey qokedy kchdy okedy okey dy okedy olshdy
2311	f84v	f84v.23	B	B	2	f84v:E04	0	7	0	0		0		0		0				qokeey olkaiin okol shedy cthy korol oror	qokeey olkaiin okol shedy cthy korol oror	1	qokeey olkaiin okol shedy cthy korol oror
2312	f84v	f84v.24	B	B	2	f84v:E04	0	7	0	0		0		0		0				y cheey okeedy olkain olchey saiin oly	y cheey okeedy olkain olchey saiin oly	1	y cheey okeedy olkain olchey saiin oly
2313	f84v	f84v.25	B	B	2	f84v:E04	0	6	0	0		0		0		0				qokain okain olol okal chedy chedy	qokain okain olol okal chedy chedy	1	qokain okain olol okal chedy chedy
2314	f84v	f84v.26	B	B	2	f84v:E04	0	6	0	0		0		0		0				ol qokar shdy qol otedy olchedy	ol qokar shdy qol otedy olchedy	1	ol qokar shdy qol otedy olchedy
2315	f84v	f84v.27	B	B	2	f84v:E04	0	6	0	0		0		0		0				y or shedy qolkeedy olchedy olkal	y or shedy qolkeedy olchedy olkal	1	y or shedy qolkeedy olchedy olkal
2316	f84v	f84v.28	B	B	2	f84v:E04	0	6	0	0		0		0		0				dal shedy qokedy shedy dain daiin	dal shedy qokedy shedy dain daiin	1	dal shedy qokedy shedy dain daiin
2317	f84v	f84v.29	B	B	2	f84v:E04	0	6	0	0		0		0		0				sain shedy qokeey daiin okedy oldy	sain shedy qokeey daiin okedy oldy	1	sain shedy qokeey daiin okedy oldy
2318	f84v	f84v.30	B	B	2	f84v:E04	0	6	0	0		0		0		0				qokey ol keed qokedy qokey qokeoly	qokey ol keed qokedy qokey qokeoly	1	qokey ol keed qokedy qokey qokeoly
2319	f84v	f84v.31	B	B	2	f84v:E04	0	7	0	0		0		0		0				chal daiin otal chdy otal chckhor aly	chal daiin otal chdy otal chckhor aly	1	chal daiin otal chdy otal chckhor aly
2320	f84v	f84v.32	B	B	2	f84v:E04	0	7	0	0		0		0		0				qokedy shey kal okedy yfchedy tedy lolor	qokedy shey kal okedy yfchedy tedy lolor	1	qokedy shey kal okedy yfchedy tedy lolor
2321	f84v	f84v.33	B	B	2	f84v:E04	0	8	0	0		0		0		0				shedy qokey qokedy chey dar okey okeshy olchy	shedy qokey qokedy chey dar okey okeshy olchy	1	shedy qokey qokedy chey dar okey okeshy olchy
2322	f84v	f84v.34	B	B	2	f84v:E04	0	11	0	0		0		0		0				qokain ol chedy alchey s al or chdy dchey okey lchy	qokain ol chedy alchey s al or chdy dchey okey lchy	1	qokain ol chedy alchey s al or chdy dchey okey lchy
2323	f84v	f84v.35	B	B	2	f84v:E04	0	10	0	0		0		0		0				shor ol okain shedy olshedy tol okeedy chedy okedy lol	shor ol okain shedy olshedy tol okeedy chedy okedy lol	1	shor ol okain shedy olshedy tol okeedy chedy okedy lol
2324	f84v	f84v.36	B	B	2	f84v:E04	0	11	0	0		0		0		0				qokey sol kedy okey lkain shey shes ol shedy qokeey ror	qokey sol kedy okey lkain shey shes ol shedy qokeey ror	1	qokey sol kedy okey lkain shey shes ol shedy qokeey ror
2325	f84v	f84v.37	B	B	2	f84v:E04	0	9	0	0		0		0		0				chckhy qokaiin shey dain qokeey daiin okaiin qokal dys	chckhy qokaiin shey dain qokeey daiin okaiin qokal dys	1	chckhy qokaiin shey dain qokeey daiin okaiin qokal dys
2326	f84v	f84v.38	B	B	2	f84v:E04	0	8	0	0		0		0		0				qokchey qokeedy okedy dolor ol chedy oteol olol	qokchey qokeedy okedy dolor ol chedy oteol olol	1	qokchey qokeedy okedy dolor ol chedy oteol olol
2327	f84v	f84v.39	B	B	2	f84v:E04	0	9	0	0		0		0		0				lshedy qol aiin okey olchey lchey olshedy shckhy soly	lshedy qol aiin okey olchey lchey olshedy shckhy soly	1	lshedy qol aiin okey olchey lchey olshedy shckhy soly
2328	f84v	f84v.40	B	B	2	f84v:E04	0	8	0	0		0		0		0				yteedar olkeey olchey qokey lkeoldy daiin olkedy ykaiin	yteedar olkeey olchey qokey lkeoldy daiin olkedy ykaiin	1	yteedar olkeey olchey qokey lkeoldy daiin olkedy ykaiin
2329	f84v	f84v.41	B	B	2	f84v:E04	0	5	0	0		0		0		0				sor otes doltedy otol chedy	sor otes doltedy otol chedy	1	sor otes doltedy otol chedy
2330	f84v	f84v.42	B	B	2	f84v:E05	1	1	0	0		0		0		0				okar	okar	1	okar
2331	f84v	f84v.43	B	B	2	f84v:E05	0	1	0	0		0		0		0				ydairol	ydairol	1	ydairol
2332	f84v	f84v.44	B	B	2	f84v:E05	0	1	0	0		0		0		0				ychckhy	ychckhy	1	ychckhy
2333	f84v	f84v.45	B	B	2	f84v:E05	0	1	0	0		0		0		0				dshedy	dshedy	1	dshedy
2334	f84v	f84v.46	B	B	2	f84v:E06	1	1	0	0		0		0		0				okchdy	okchdy	1	okchdy
2335	f84v	f84v.47	B	B	2	f84v:E06	0	1	0	0		0		0		0				solchey	solchey	1	solchey
2336	f84v	f84v.48	B	B	2	f84v:E06	0	2	0	0		0		0		0				dair oldy	dair oldy	1	dair oldy
2337	f84v	f84v.49	B	B	2	f84v:E06	0	1	0	0		0		0		0				darchy	darchy	1	darchy
2338	f84v	f84v.50	B	B	2	f84v:E06	0	1	0	0		0		0		0				yy	yy	1	yy
2339	f84v	f84v.51	B	B	2	f84v:E06	0	1	0	0		0		0		0				ochedy	ochedy	1	ochedy
2340	f85r1	f85r1.1	T	B	2	f85r1:E01	1	11	0	0		0		0		0				pdsheody shdol shey otchdy dshedy soeeedy dchefoey sair shedy sodair shey	pdsheody shdol shey otchdy dshedy soeeedy dchefoey sair shedy sodair shey	1	pdsheody shdol shey otchdy dshedy soeeedy dchefoey sair shedy sodair shey
2341	f85r1	f85r1.2	T	B	2	f85r1:E01	0	12	0	0		0		0		0				yoiin cheey qocthdy otedy dol ar aiin okshd okchedy otedy chckhdy otam	yoiin cheey qocthdy otedy dol ar aiin okshd okchedy otedy chckhdy otam	1	yoiin cheey qocthdy otedy dol ar aiin okshd okchedy otedy chckhdy otam
2342	f85r1	f85r1.3	T	B	2	f85r1:E01	0	11	0	0		0		0		0				tarar otedy opcheey ykdair chy qotedy qokchdy otedy cheol saiin otedam	tarar otedy opcheey ykdair chy qotedy qokchdy otedy cheol saiin otedam	1	tarar otedy opcheey ykdair chy qotedy qokchdy otedy cheol saiin otedam
2343	f85r1	f85r1.4	T	B	2	f85r1:E01	0	10	0	0		0		0		0				odeedaiin qokechy daiin chekchy olshedy qokeedy doltshdy otar otchdy ols	odeedaiin qokechy daiin chekchy olshedy qokeedy doltshdy otar otchdy ols	1	odeedaiin qokechy daiin chekchy olshedy qokeedy doltshdy otar otchdy ols
2344	f85r1	f85r1.5	T	B	2	f85r1:E01	0	10	0	0		0		0		0				tchedy kchedy qodaiin olkeedy oraiin olshedy okchy kedy tedy tdam	tchedy kchedy qodaiin olkeedy oraiin olshedy okchy kedy tedy tdam	1	tchedy kchedy qodaiin olkeedy oraiin olshedy okchy kedy tedy tdam
2345	f85r1	f85r1.6	T	B	2	f85r1:E01	0	7	0	0		0		0		0				roraiin shey pchey qokeey chor ol shedy	roraiin shey pchey qokeey chor ol shedy	1	roraiin shey pchey qokeey chor ol shedy
2346	f85r1	f85r1.7	T	B	2	f85r1:E02	1	10	0	0		0		0		0				pchedy oraiin shefchdy qopar sheedy qokedy qotchedy kchdar ypchdy ldo	pchedy oraiin shefchdy qopar sheedy qokedy qotchedy kchdar ypchdy ldo	1	pchedy oraiin shefchdy qopar sheedy qokedy qotchedy kchdar ypchdy ldo
2347	f85r1	f85r1.8	T	B	2	f85r1:E02	0	11	0	0		0		0		0				daiin chckhdy qotchdy opchsd qokchdy otchy qodal daiin dal shdar oram	daiin chckhdy qotchdy opchsd qokchdy otchy qodal daiin dal shdar oram	1	daiin chckhdy qotchdy opchsd qokchdy otchy qodal daiin dal shdar oram
2348	f85r1	f85r1.9	T	B	2	f85r1:E02	0	11	0	0		0		0		0				tsheed lchey qokeshy dair shedar sheol qo ar chofchdy qotdy ofar	tsheed lchey qokeshy dair shedar sheol qo ar chofchdy qotdy ofar	1	tsheed lchey qokeshy dair shedar sheol qo ar chofchdy qotdy ofar
2349	f85r1	f85r1.10	T	B	2	f85r1:E02	0	4	0	0		0		0		0				dair chotaiin cheod cheolkeedy	dair chotaiin cheod cheolkeedy	1	dair chotaiin cheod cheolkeedy
2350	f85r1	f85r1.11	T	B	2	f85r1:E03	1	12	0	0		0		0		0				pdar ol shdair qopcheedy dal chdal chor shefshoro raiin dolor aiin opakam	pdar ol shdair qopcheedy dal chdal chor shefshoro raiin dolor aiin opakam	1	pdar ol shdair qopcheedy dal chdal chor shefshoro raiin dolor aiin opakam
2351	f85r1	f85r1.12	T	B	2	f85r1:E03	0	11	0	0		0		0		0				tdain okeody lchdy lkor oeeseary dar shedaiin oto daiin dlar am	tdain okeody lchdy lkor oeeseary dar shedaiin oto daiin dlar am	1	tdain okeody lchdy lkor oeeseary dar shedaiin oto daiin dlar am
2352	f85r1	f85r1.13	T	B	2	f85r1:E03	0	12	0	0		0		0		0				rsheodar qocthy kar okaiin ykeeeody qotal ol s aiin ol daldy shody	rsheodar qocthy kar okaiin ykeeeody qotal ol s aiin ol daldy shody	1	rsheodar qocthy kar okaiin ykeeeody qotal ol s aiin ol daldy shody
2353	f85r1	f85r1.14	T	B	2	f85r1:E03	0	12	0	0		0		0		0				daror sheedy keody oteody s ar aiin cheedy otaiin dar al odaiiin	daror sheedy keody oteody s ar aiin cheedy otaiin dar al odaiiin	1	daror sheedy keody oteody s ar aiin cheedy otaiin dar al odaiiin
2354	f85r1	f85r1.15	T	B	2	f85r1:E03	0	12	0	0		0		0		0				qokeeodaiin chey okaiin okal al dl sheokey cheokaiin ol keeo dal olky	qokeeodaiin chey okaiin okal al dl sheokey cheokaiin ol keeo dal olky	1	qokeeodaiin chey okaiin okal al dl sheokey cheokaiin ol keeo dal olky
2355	f85r1	f85r1.16	T	B	2	f85r1:E03	0	5	0	0		0		0		0				shoiin qokar okar y cheey	shoiin qokar okar y cheey	1	shoiin qokar okar y cheey
2356	f85r1	f85r1.17	T	B	2	f85r1:E04	1	10	0	0		0		0		0				polky shey olkedaiin shor cphedy dair shy opchey shtor aiinsham	polky shey olkedaiin shor cphedy dair shy opchey shtor aiinsham	1	polky shey olkedaiin shor cphedy dair shy opchey shtor aiinsham
2357	f85r1	f85r1.18	T	B	2	f85r1:E04	0	10	0	0		0		0		0				olkeey otchey qokedy qodaiin chy checphey otshey qokshey schdy dam	olkeey otchey qokedy qodaiin chy checphey otshey qokshey schdy dam	1	olkeey otchey qokedy qodaiin chy checphey otshey qokshey schdy dam
2358	f85r1	f85r1.19	T	B	2	f85r1:E04	0	5	0	0		0		0		0				okchy okchdy otchedy dam lam	okchy okchdy otchedy dam lam	1	okchy okchdy otchedy dam lam
2359	f85r1	f85r1.20	T	B	2	f85r1:E05	1	11	0	0		0		0		0				pcheo y kshedy qocphdy qofol shdaldy dairar cheeteey otchedy qokchdy dy	pcheo y kshedy qocphdy qofol shdaldy dairar cheeteey otchedy qokchdy dy	1	pcheo y kshedy qocphdy qofol shdaldy dairar cheeteey otchedy qokchdy dy
2360	f85r1	f85r1.21	T	B	2	f85r1:E05	0	11	0	0		0		0		0				daiir cheody oraiin ol okaiin cheocthey olor otedy qotaiin chor chedy	daiir cheody oraiin ol okaiin cheocthey olor otedy qotaiin chor chedy	1	daiir cheody oraiin ol okaiin cheocthey olor otedy qotaiin chor chedy
2361	f85r1	f85r1.22	T	B	2	f85r1:E05	0	6	0	0		0		0		0				ydair tar chedy oraiin ychedy okedy	ydair tar chedy oraiin ychedy okedy	1	ydair tar chedy oraiin ychedy okedy
2362	f85r1	f85r1.23	T	B	2	f85r1:E06	1	11	0	0		0		0		0				pchdaiin shodaiin shofshedy yteody ypar ches aiin chol dy qopar shetam	pchdaiin shodaiin shofshedy yteody ypar ches aiin chol dy qopar shetam	1	pchdaiin shodaiin shofshedy yteody ypar ches aiin chol dy qopar shetam
2363	f85r1	f85r1.24	T	B	2	f85r1:E06	0	10	0	0		0		0		0				tedair ykeedy dain cheedy qokar chedy okar sheekeey qokedy olchedy	tedair ykeedy dain cheedy qokar chedy okar sheekeey qokedy olchedy	1	tedair ykeedy dain cheedy qokar chedy okar sheekeey qokedy olchedy
2364	f85r1	f85r1.25	T	B	2	f85r1:E06	0	5	0	0		0		0		0				schedaiir oteody chcthdy qokaiin ykchedy	schedaiir oteody chcthdy qokaiin ykchedy	1	schedaiir oteody chcthdy qokaiin ykchedy
2365	f85r1	f85r1.26	T	B	2	f85r1:E07	1	13	0	0		0		0		0				pchdair or shshdar qopchedy opchdy qofchdy dar s aiin chcphdy dar or daiin	pchdair or shshdar qopchedy opchdy qofchdy dar s aiin chcphdy dar or daiin	1	pchdair or shshdar qopchedy opchdy qofchdy dar s aiin chcphdy dar or daiin
