page	locus	all_three_present	all_present_exact	zl3b_it2a_similarity	zl3b_rf1b_similarity	zl3b_clean	it2a_clean	rf1b_clean
f85r1	f85r1.9	1	0	0.636364	0.666667	tsheed lchey qokeshy dair shedar sheol qo ar chofchdy qotdy ofar	tsheed lchey qokeshy dair csedar sheol qoar chofchdy qotdcty ofar	tsheed lchey qoteshy dair e ar eol qo ar chofchdy qotdy ofar
f85r1	f85r1.10	1	0	0.750000	0.200000	dair chotaiin cheod cheolkeedy	dair chokaiin cheod cheolkeedy	dair chokaiin cheo che lkeedy
f85r1	f85r1.11	1	0	0.916667	0.846154	pdar ol shdair qopcheedy dal chdal chor shefshoro raiin dolor aiin opakam	pdar ol shdair qopcheedy dal chdal chor shefshoro raiin dalor aiin opakam	pdar ol shdair qopchee y dal chdal chor shefshoro raiin dolor aiin opakam
f85r1	f85r1.12	1	0	0.909091	0.500000	tdain okeody lchdy lkor oeeseary dar shedaiin oto daiin dlar am	tdain okeody lchdy lkor oeeseary dar shedaiin oto daiin dxar am	t ain okeody lch y lkor oeeseary dar she aiin oto daiin lar am
f85r1	f85r1.13	1	0	0.833333	0.692308	rsheodar qocthy kar okaiin ykeeeody qotal ol s aiin ol daldy shody	rsheodor qoctho kar okaiin ykeeeody qotal ol s aiin ol daldy shody	reodar qocth kar okaiin ykeeeody qotal ol s aiin ol al y shody
f85r1	f85r1.14	1	0	0.833333	0.642857	daror sheedy keody oteody s ar aiin cheedy otaiin dar al odaiiin	daror sheedy keody oteody sar aiin cheedy otaiin dar al odaiiin	dar r sheedy keody oteo y s ar aiin cheedy otaiin ar al odaiiin
f85r1	f85r1.15	1	0	0.833333	0.750000	qokeeodaiin chey okaiin okal al dl sheokey cheokaiin ol keeo dal olky	qokeeodain chey okaiin okal al dl sheokey cheokain ol keeo dal olky	qokeeodaiin chey okaiin okal al dl sheokey cheokaiin olkeeo al olky
f85r1	f85r1.16	1	0	0.600000	0.666667	shoiin qokar okar y cheey	shoiin qokar okary cheey	shoiin qok r okar y cheey
f85r1	f85r1.17	1	0	0.636364	0.666667	polky shey olkedaiin shor cphedy dair shy opchey shtor aiinsham	polky shey olkedaiin shor cphedy dair shcphhy ofchey shtor aiin sham	polky shey olkedaiin shor cphe y dair shy opchey shtor aiin sham
f85r1	f85r1.18	1	0	0.900000	0.583333	olkeey otchey qokedy qodaiin chy checphey otshey qokshey schdy dam	olkeey otchey qokedy qodaiin chcthihy checphey otshey qokshey schdy dam	olkeey otchey qoke y qodaiin chy checphey otshey qokshey sch y am
f85r1	f85r1.19	1	0	1.000000	0.333333	okchy okchdy otchedy dam lam	okchy okchdy otchedy dam lam	okchy otchdy otche y ag lam
f85r1	f85r1.20	1	0	0.818182	0.384615	pcheo y kshedy qocphdy qofol shdaldy dairar cheeteey otchedy qokchdy dy	pcheoy kshedy qocphdy qofol shdaldy dairar cheeteey otchedy qokchdy dy	pcheoykshe y qocph y qofol shdaldy dairar cheeteey otche y qokch y y
f85r1	f85r1.21	1	0	0.909091	0.615385	daiir cheody oraiin ol okaiin cheocthey olor otedy qotaiin chor chedy	daiin cheody oraiin ol okaiin cheocthey olor otedy qotaiin chor chedy	daiin cheo y oraiin ol okaiin cheocthey olor otedy qotaiin chor che y
f85r1	f85r1.22	1	0	1.000000	0.714286	ydair tar chedy oraiin ychedy okedy	ydair tar chedy oraiin ychedy okedy	ydair tar che y oraiin ychedy okedy
f85r1	f85r1.23	1	0	1.000000	0.615385	pchdaiin shodaiin shofshedy yteody ypar ches aiin chol dy qopar shetam	pchdaiin shodaiin shofshedy yteody ypar ches aiin chol dy qopar shetam	pch aiin shodaiin shopedy yteody yp r ches aiin chol dy qopar shetam
f85r1	f85r1.24	1	0	0.800000	0.266667	tedair ykeedy dain cheedy qokar chedy okar sheekeey qokedy olchedy	tedair ykeedy dain cheedy qokor chedy okar sheekchy qokedy olchedy	te air ykee y dain cheedy qok r che y okar sheetee qokedy olche y
f85r1	f85r1.25	1	0	1.000000	0.666667	schedaiir oteody chcthdy qokaiin ykchedy	schedaiir oteody chcthdy qokaiin ykchedy	schedaiir oteody chcthdy qokaiin ykche y
f85r1	f85r1.26	1	0	0.538462	0.733333	pchdair or shshdar qopchedy opchdy qofchdy dar s aiin chcphdy dar or daiin	pchdairor shshdar qopchedy opchdy qofchdy dar s ain chcphdy darordaiin	pchdair or shshdar qopchedy opchdy qofch y dar s aiin chcph y dar or daiin
f85r1	f85r1.27	1	0	0.888889	0.636364	ychedy shetshdy qotar okedy qokal saiin ol karar odeeeg	ychedy shetshdy qotar okedy qokal saiin ol karar odeeed	yche y shetsh y qotar okedy qokal saiin ol karar odeeeg
f85r1	f85r1.28	1	0	0.909091	0.833333	kchedar yteol okchdy qekedy otor odor ar chedy otechdy dal cphedy	kchedar yteol okchdy qekedy otor odor or chedy otechdy dal cphedy	kchedar yteol okchdy qekedy otor odor ar che y otechdy dal cphedy
f85r1	f85r1.29	1	0	0.615385	0.692308	oees aiin ol keeody or s cheey qokchdy qotol okar otar otchy okam	oees aiin olkeeody ors cheey qokchdy qotol okar otar otchy dkam	oees aiin olkeeody or s cheey qokch y qotol okar otar otchy okam
f85r1	f85r1.30	1	0	0.800000	0.357143	dorchdy oraiin okeder chcthy okedy chdy chdy otal otchdy otalom	dorchdy osaiin okedes chcthy okedy chdy chdy otal otchdy otalom	dorchdy osaiin oke es chcthy oke y chdy ch y otal otch y otalom
f85r1	f85r1.31	1	0	0.666667	0.416667	podaiin shdar ypchdar dar ypchdy qopol dar keshar dchdal chol air y	podaiin shdar ypchdar dar ypchdy qopol dar keshor dchdal cholairy	podaiin shdar ypchdar dar ypch y qopol dar kesh r dchdal cholairy
f85r1	f85r1.32	1	0	0.666667	0.583333	ytor chol shdy tody qotchdy otchol chees or eeodaiin or aral olkam	ytor chol shdytody qotchdy otchol chees ar eeodaiin or aral alkam	ytor chol shdytody qotchdy otchol chees ar eeodaiin or ar al olkam
f85r1	f85r1.33	1	0	0.909091	0.666667	raraiiin shey osaiin otar ytar otedy or aiin otar olar olkeedy	raraiiin shey osaiin otar ytar otedy or aiin otar alar olkeedy	saraiiin ey osaiin otar ytar otedy or aiin otar olar olkee y
f85r1	f85r1.34	1	0	0.800000	0.900000	ysheedy ksheey qokor or chod lkchedy qotody qokar shty otarar	ysheedy ksheey qokoror chod lkchedy qotody qokar shty otarar	yshee ksheey qokor or chod lkchedy qotody qokar shty otarar
f85r1	f85r1.35	1	0	0.666667	0.285714	s ar chedar olpchdy otol otchedy	sar chedar olpchdy otol otchedy	sar che ar olpchdy otol otche y
f85r2	f85r2.1	1	0	0.742857	0.650000	odeedy otedy opaees ar chcthy otchdy otody otar chepaiin otodar otodaiin opaiin otaiin qopchas otchedy olkaiin odar aloees otchedy qotedaiin odar octhody shedaiin olaiin olfor daiin ol lkechch os aiin oteedy dar otees opaiin chcphdar	odchdy otedy opoees ar chcthy otchdy otedy otar chepaiin otadar otodaiin opoiin otaiin qopchchs otchedy olkaiin odar aloees otchedy qotedaiin odar octhody shedaiin olaiin olfor daiin ol lkech os aiin otchdy dar otees ofaiin chcphdar	odee y otedy opoees ar chcthy otchdy oto y otar chepaiin ot dar otodaiin opaiin otaiin qopchas otche y olkaiin odar aloees otchedy qotedaiin odar octhody shedaiin olaiin olfor daiin ol lkechch os iin otchdy dar otees ofaiin chcph ar
f85r2	f85r2.2	1	1	1.000000	1.000000	sain or or aiin opchdy	sain or or aiin opchdy	sain or or aiin opchdy
f85r2	f85r2.3	1	1	1.000000	1.000000	qotor sheedy shodaiin olfar ary	qotor sheedy shodaiin olfar ary	qotor sheedy shodaiin olfar ary
f85r2	f85r2.4	1	1	1.000000	1.000000	dair sheo oraiin chol daiin	dair sheo oraiin chol daiin	dair sheo oraiin chol daiin
f85r2	f85r2.5	1	0	0.333333	0.500000	ockhdar olkar shoral	ockhdor olkor shoral	ockhdar ol ar shoral
f85r2	f85r2.6	1	0	0.000000	0.000000	roseer	sosees	sosees
f85r2	f85r2.7	1	0	1.000000	0.500000	pchedeey olkey qokedy sheos fcheey	pchedeey olkey qokedy sheos fcheey	pchedeey olkey qoke y eos fcheey
f85r2	f85r2.8	1	0	0.833333	0.714286	otchedy chotey qocthey oteey ol oloqorain	otchedy chotey qocthey oteey ol oloeorain	otche y chotey qocthey oteey ol oloqorain
f85r2	f85r2.9	1	0	1.000000	0.714286	daiin qotaiin tchedy otedy qotchdy chckhey	daiin qotaiin tchedy otedy qotchdy chckhey	daiin qotaiin tchedy ote y qotchdy chckhey
f85r2	f85r2.10	1	0	0.833333	0.714286	ytchedy qodar qotedar qokar qotchd qotom	qtchedy qodar qotedar qokar qotchd qotom	ytchedy qo ar qotedar qokar qotchd qotom
f85r2	f85r2.11	1	0	0.750000	0.750000	soiis aiin shedaiin chokm	soiis aiin shedaiin chokcod	soiis aiin shedaiin chotg
f85r2	f85r2.12	1	1	1.000000	1.000000	otchs shedor chey sorain	otchs shedor chey sorain	otchs shedor chey sorain
f85r2	f85r2.13	1	0	1.000000	0.800000	or shedy tedy sodaiiin chy	or shedy tedy sodaiiin chy	or edy tedy sodaiiin chy
f85r2	f85r2.14	1	0	0.750000	0.600000	ytedar chzs aiin arody	ytedar chs aiin arody	ytedar ch s aiin arody
f85r2	f85r2.15	1	0	1.000000	0.666667	ypshedy dar chedy or am	ypshedy dar chedy or am	yfshe y dar chedy or am
f85r2	f85r2.16	1	0	0.800000	1.000000	oteey qodaiin odain an chey	oteey qodain odain an chey	oteey qodaiin odain an chey
f85r2	f85r2.17	1	1	1.000000	1.000000	orar oldar ain	orar oldar ain	orar oldar ain
f85r2	f85r2.18	1	0	1.000000	0.800000	okees olaiin qokal chdy sary	okees olaiin qokal chdy sary	okees laiin qokal chdy sary
f85r2	f85r2.19	1	0	1.000000	0.666667	qokshedy qodain chckhy ykeedy chedy	qokshedy qodain chckhy ykeedy chedy	qokshedy qo ain chckhy ykeedy chedy
f85r2	f85r2.20	1	0	0.750000	0.555556	or aiin ckheda or ain olchey qokal shedy	ar aiin ckhedy or ain olchey qokal shedy	ar aiin ckhe y or ain olchey qokal edy
f85r2	f85r2.21	1	0	0.800000	1.000000	qokeody qoekedy dody shedy qodaiin	qokeody qoekedy dody csedy qodaiin	qokeody qoekedy dody shedy qodaiin
f85r2	f85r2.22	1	0	0.625000	0.600000	los ar shedy qokshey qosey or aiin og	los ar shedy qokshey qoseey or aiinog	los ar she y qokshey qose eey or aiin og
f85r2	f85r2.23	1	1	1.000000	1.000000	ol lcheol chol ol sheoly	ol lcheol chol ol sheoly	ol lcheol chol ol sheoly
f85r2	f85r2.24	1	0	0.600000	0.444444	okees ochar otedor ochedy otody olchedy oteedo ar or airol otees ar aram	okees ochar otedar ochedy otody olchedy otchdo ar or air ol otees ar ar am	okees ochar otedas oche y otody l che y oteedo ar or air ol otees ar ar am
fRos	fRos.1	0	1		1.000000	saeeasa		saeeasa
fRos	fRos.2	0	0		0.552632	oto tosaes adar otar otes okaiin dal al chdar otdar chefchs okor ol om olkeeodaiin shol okal orshees qoeey okalol otodr ochs ar ol oqokam oteed oteedy okedy lraiin or aiin okor okeedy		oto tos air dar otar otes kaiin al al chdar ot ar chefchs okos ol om olkeeo aiin shol okal orshees qoeey okalol oto r oees ar ol oqokam otee oteedy oke lraiin or aiin okor okee y
fRos	fRos.3	0	1		1.000000	ofain ain		ofain ain
fRos	fRos.4	0	1		1.000000	ych ais		ych ais
fRos	fRos.5	0	1		1.000000	ydekam		ydekam
fRos	fRos.6	0	1		1.000000	darchedy		darchedy
fRos	fRos.7	0	1		1.000000	otochedy sy		otochedy sy
fRos	fRos.8	0	1		1.000000	soeedoy olal		soeedoy olal
fRos	fRos.9	0	1		1.000000	dchor orary		dchor orary
fRos	fRos.10	0	1		1.000000	sairojam		sairojam
fRos	fRos.11	0	1		1.000000	okchdarar		okchdarar
fRos	fRos.12	0	1		1.000000	soiindy		soiindy
fRos	fRos.13	0	1		1.000000	ytedar		ytedar
fRos	fRos.14	0	1		1.000000	ddsschx		ddsschx
fRos	fRos.15	0	1		1.000000	daldar		daldar
fRos	fRos.16	0	0		0.000000	ofardy		ofar y
fRos	fRos.17	0	1		1.000000	orarol		orarol
fRos	fRos.18	0	1		1.000000	daldal		daldal
fRos	fRos.19	0	1		1.000000	daraldy		daraldy
fRos	fRos.20	0	0		0.600000	sais od r ar or okal okal or alal ykal ol ar ol al ol al lor okan okod oked okeo ldy opashs otedy chedchs sheekedy odal shd olkeedy yky kaiir okchdy otol ar y aiin aiir oeal okchdy oly okain olkaiin ody		sais od r ar or okal okal or al al ykal ol ar ol ar ol al l okeer okod oked okeo l y opashs ote chedchs sheeke e o al shd olkee y yky kaiir okch y otol ar y aiin aiir cheal okch y oly okain olkaiin ady
fRos	fRos.21	0	0		0.000000	oko		ok
fRos	fRos.22	0	1		1.000000	daiiny		daiiny
fRos	fRos.23	0	1		1.000000	doy		doy
fRos	fRos.24	0	0		0.000000	okedy		oke y
fRos	fRos.25	0	1		1.000000	okary		okary
fRos	fRos.26	0	0		0.000000	opain		ofain
fRos	fRos.27	0	1		1.000000	opar		opar
fRos	fRos.28	0	0		0.000000	adairy		a airy
fRos	fRos.29	0	1		1.000000	dxar		dxar
fRos	fRos.30	0	1		1.000000	okory		okory
fRos	fRos.31	0	0		0.000000	opokchosody		opokchos ody
fRos	fRos.32	0	1		1.000000	adashgasain		adashgasain
fRos	fRos.33	0	1		1.000000	cfair o oly		cfair o oly
fRos	fRos.34	0	0		0.000000	okody		oko y
fRos	fRos.35	0	0		0.571429	okos or air u oteoteedy otos otedar ches okodainol ykedy eedor tchdaiin sy sarald todar chkar odair or oal okchdy seedy oteedy ykchda cheky o aiin okees olar or ykeedy okeo lodaiin or olaiiin olar		okos epar chir u oteoteedy otos yto ar ches okodainol yke y chdar tch iin sy sarald to ar chkar odair or oal okchdy she y oteedy ykchda eeeky o aiin okees ol ar or ykeedy okeo lodaiin or olaiiin ol r
fRos	fRos.36	0	0		0.318182	oochs octhey osar aram arkeeody ochdor ol oekairy ytodaro opalshy or arodar ykodar ykodar ykary opalxy		chochs octhchy osar aram as keeody och ar al o ekairy ytodaro opal shy or arodar yk dar yko ar ykary opalxy
fRos	fRos.37	0	1		1.000000	opoor daly		opoor daly
fRos	fRos.38	0	1		1.000000	okas oedady		okas oedady
fRos	fRos.39	0	0		0.500000	kechy qolchedar ar		kechy qolche ar ar
fRos	fRos.40	0	0		0.500000	otedy chdaiin oty		otedy ch aiin oty
fRos	fRos.41	0	0		0.000000	osal		oral
fRos	fRos.42	0	1		1.000000	eey		eey
fRos	fRos.43	0	1		1.000000	okor		okor
fRos	fRos.44	0	1		1.000000	sarchcphdy		sarchcphdy
fRos	fRos.45	0	0		0.333333	otchdy otoldy		otch y otoldy
fRos	fRos.46	0	1		1.000000	ofchedaiin		ofchedaiin
fRos	fRos.47	0	0		0.472222	osar otar otodeedy oty daiin sheor oar otedy qotedy oteey otoraiin chekadr ol aiin okedal olor opoiiral eeealky ytar qokeo l tched oiin oteedaiin odal cheky otchdor or olkoaiin okal o laiin		osar otar otodeedy oty aiin sheor oar ote y qote y otchy ot raiin chekadar ol aiin okedal olor opoiir al eeealky ytar qokeol tched oiin oteedaiin o al cheky otch ar or olkoaiin okal olaiin
fRos	fRos.48	0	0		0.000000	otedal		ote al
fRos	fRos.49	0	0		0.000000	opaiin o		opaiino
fRos	fRos.50	0	1		1.000000	otchdy		otchdy
fRos	fRos.51	0	1		1.000000	okchy		okchy
fRos	fRos.52	0	1		1.000000	chkeedy		chkeedy
fRos	fRos.53	0	0		0.000000	opairar		oopairar
fRos	fRos.54	0	0		0.000000	odeey		o ee y
fRos	fRos.55	0	0		0.000000	okody		oky y
fRos	fRos.56	0	1		1.000000	depcheky		depcheky
fRos	fRos.57	0	1		1.000000	otch		otch
fRos	fRos.58	0	1		1.000000	osy		osy
fRos	fRos.59	0	1		1.000000	odl		odl
fRos	fRos.60	0	0		0.500000	d dy		d y
fRos	fRos.61	0	1		1.000000	oteey		oteey
fRos	fRos.62	0	0		0.557692	otor os om araiin okeody okar odsheedy odaiin okchdy okar shor okaiin daiin ofair oly olkair odal olkalor olor s y o d esha x k r olar oteedaiin otes ar yqos aiiin ol qotody ol oir or oroa oteeedy okal okodar otshe okody otedy chdar o		okor or om araiin okeody otar o sheedy odaiin okch y kar shor okaiin daiin ofair oly olkair odal olkalor olar s y o d ax k r olar otee aiin otes ar ykos aiiin l qotady ol or or oroa oteeedy okal okodar otshe oko y ote y ch ar o
fRos	fRos.63	0	1		1.000000	oteedy		oteedy
fRos	fRos.64	0	1		1.000000	opy		opy
fRos	fRos.65	0	1		1.000000	odal		odal
fRos	fRos.66	0	1		1.000000	shdy		shdy
fRos	fRos.67	0	1		1.000000	opchees		opchees
fRos	fRos.68	0	1		1.000000	opar		opar
fRos	fRos.69	0	1		1.000000	daral		daral
fRos	fRos.70	0	0		0.000000	otdodar oedy		ot o as oe y
fRos	fRos.71	0	0		0.500000	soshxor arar		soshxos arar
fRos	fRos.72	0	0		0.000000	otedain otedy		ote ain ote y
fRos	fRos.73	0	0		0.333333	ytedar ary		yte ar ary
fRos	fRos.74	0	1		1.000000	opchedaiin		opchedaiin
fRos	fRos.75	0	1		1.000000	ols		ols
fRos	fRos.76	0	1		1.000000	ypal		ypal
fRos	fRos.77	0	1		1.000000	opydsh		opydsh
fRos	fRos.78	0	0		0.000000	rshy		sshy
fRos	fRos.79	0	0		0.000000	olz		o l
fRos	fRos.80	0	1		1.000000	dtedg		dtedg
fRos	fRos.81	0	1		1.000000	opy		opy
fRos	fRos.82	0	0		0.000000	ofdaj		ofdag
fRos	fRos.83	0	1		1.000000	ddary		ddary
fRos	fRos.84	0	1		1.000000	otody		otody
fRos	fRos.85	0	1		1.000000	dairdy		dairdy
fRos	fRos.86	0	0		0.000000	rody		so y
fRos	fRos.87	0	0		0.486486	yke okees olchedy okal y dol otodar shekal olkar cheykar shal qokal okchr otar otody otody otody otas chfol okshy okem okar ar okedy okedy okchedy eeekchedy ofchdor qotchdy kar chdar chekolko		yke okees olcheda okaly ol otodar shekal olkar cheykar al qokal okchr otar otody oto y otody otar chfol okshy oky okar ar okedy okedy okche y eee che y ofch r qotch y kar chdar chekolkocph
fRos	fRos.88	0	0		0.000000	ofary		opary
fRos	fRos.89	0	0		0.000000	okady		okal in
fRos	fRos.90	0	0		0.500000	okchdy kary		otchdy kary
fRos	fRos.91	0	0		0.500000	oraiin eey		oraiin chy
fRos	fRos.92	0	1		1.000000	opodchdal		opodchdal
fRos	fRos.93	0	0		0.000000	darchdy		darch y
fRos	fRos.94	0	0		0.512195	otchdaiin otodar otedar otar odaiin olkaiin otl xasashe ol ar ae chedaiin ockhedy sheda otody okedal d or aiin otody toor chepar ol chckhy opchdar o r a r al xar opor olchedy okalm or afalairidy		otchdaiin otodar ote ar otar odaiin olkaiin otl xasashe ol ar ae che aiin ockhedy she y oto y okedald or aiin oto y toor chepar ol chckhy opchdar or ar al xar op r olchedy okalm or afal airi dy
fRos	fRos.95	0	0		0.000000	okaramal		okaradal
fRos	fRos.96	0	1		1.000000	opchdy		opchdy
fRos	fRos.97	0	0		0.000000	ofdoram		ofdaram
fRos	fRos.98	0	1		1.000000	oda		oda
fRos	fRos.99	0	1		1.000000	ofchdar		ofchdar
fRos	fRos.100	0	0		0.000000	otedam		ote am
fRos	fRos.101	0	1		1.000000	lokedshs		lokedshs
fRos	fRos.102	0	0		0.000000	otodar		oto ar
fRos	fRos.103	0	0		0.000000	otedaiin		ytedaiin
fRos	fRos.104	0	1		1.000000	okedy		okedy
fRos	fRos.105	0	0		0.000000	xoltedy		xolte y
fRos	fRos.106	0	1		1.000000	opchdam		opchdam
fRos	fRos.107	0	0		0.000000	otedy oporam		ote y oparam
fRos	fRos.108	0	1		1.000000	otchdy		otchdy
fRos	fRos.109	0	1		1.000000	otody		otody
fRos	fRos.110	0	1		1.000000	chdain		chdain
fRos	fRos.111	0	1		1.000000	otedy		otedy
fRos	fRos.112	0	0		0.000000	opaefchdy		opashefchdy
fRos	fRos.113	0	0		0.666667	sar odaiin or		sar adyiin or
fRos	fRos.114	0	0		0.200000	o dar aiird		o d ar aiin d
fRos	fRos.115	0	1		1.000000	oteoly		oteoly
fRos	fRos.116	0	0		0.000000	ofodady		ofodydy
fRos	fRos.117	0	1		1.000000	opdady		opdady
fRos	fRos.118	0	1		1.000000	otodey		otodey
fRos	fRos.119	0	1		1.000000	otodedy		otodedy
fRos	fRos.120	0	1		1.000000	opchdain		opchdain
fRos	fRos.121	0	0		0.500000	otdar shed		otdar ed
fRos	fRos.122	0	0		0.525000	okedar okody okair chedy opar ol keeedy s ar olkchedy otedaiin olky or aiin ody osain xdar odaiin okedal ol ar oekaiin al o saldan oteedy otchdaiin otedy otar aiin yky odaiin okal okalar		oke ar okody okair chedy opar al keee y sar al kchedy ote aiin olky or aiin ody osain xdar odaiin oke al ol ar oekaiin alo sal an oteedy otch aiin ote y otar aiin yky odaiin okal okalar
fRos	fRos.123	0	0		0.000000	ofaraiin		oparaiin
fRos	fRos.124	0	0		0.000000	okolar		okalar
fRos	fRos.125	0	1		1.000000	okchdy		okchdy
fRos	fRos.126	0	1		1.000000	ykedy		ykedy
fRos	fRos.127	0	0		0.000000	oteedy		oteed
fRos	fRos.128	0	1		1.000000	otosaiin		otosaiin
fRos	fRos.129	0	1		1.000000	otchdam		otchdam
fRos	fRos.130	0	1		1.000000	otedy		otedy
fRos	fRos.131	0	1		1.000000	okar		okar
fRos	fRos.132	0	1		1.000000	lashalg		lashalg
fRos	fRos.133	0	0		0.545455	ok ar ar okary otodeed odar chekaiin oees oiin okees oiir odaiin okalol aiiin okal ol otar chchdam chetey otodches oteesey chckhy otody otal chedal opal olkar okedaiin oror		okchr ar okary oto ad o dar chekaiin oees aiin okees oiir odaiin okalol aiiin okal l otar chchdam chetey oto eees oteesey chckhy oto y otal chedal opal olkar oke aiin ror
fRos	fRos.134	0	0		0.000000	o alda		op ldar
fRos	fRos.135	0	1		1.000000	osaram		osaram
fRos	fRos.136	0	1		1.000000	oparodam		oparodam
fRos	fRos.137	0	0		0.666667	otam opchody oteey		otam opchody otchy
fRos	fRos.138	0	0		0.333333	opar chepchey oteedy olaiin osshy		yopar chepchey ytee y olaiin orshy
fRos	fRos.139	0	1		1.000000	tol ofar chefaiin ol		tol ofar chefaiin ol
fRos	fRos.140	0	0		0.500000	okchy qokedy qokedy		okchy qokedy qoke y
fRos	fRos.141	0	0		0.600000	tol teoor o l chekor		tol teoor ol chekor
fRos	fRos.142	0	0		0.500000	okar olchety daiin		okar ol cheky daiin
fRos	fRos.143	0	0		0.000000	okdy qokcho chfady oro		okee y qokchy chfa y ory
fRos	fRos.144	0	0		0.250000	okeechy okol sheeo tolfchd		ykeechy okol sheey tolpchg
fRos	fRos.145	0	0		0.500000	saiir shodaiin		raiir shodaiin
fRos	fRos.146	0	0		0.000000	dor		dar
fRos	fRos.147	0	1		1.000000	oky		oky
fRos	fRos.148	0	0		0.000000	roo		soa
fRos	fRos.149	0	1		1.000000	otol		otol
fRos	fRos.150	0	0		0.000000	ardas		ardar
fRos	fRos.151	0	1		1.000000	l chdy		l chdy
fRos	fRos.152	0	1		1.000000	oparod		oparod
fRos	fRos.153	0	0		0.000000	shckhdy		shckh y
fRos	fRos.154	0	0		0.000000	tshda		tshdy
fRos	fRos.155	0	1		1.000000	opchd		opchd
fRos	fRos.156	0	1		1.000000	opchdy		opchdy
fRos	fRos.157	0	0		0.000000	qokal		qokol
fRos	fRos.158	0	0		0.000000	shet		shety
fRos	fRos.159	0	1		1.000000	opchsy		opchsy
fRos	fRos.160	0	0		0.000000	cheky		cheyky
f86v4	f86v4.1	1	0	0.769231	0.595745	opos os sheody pchar odsheo qody cheepchdy lpchedy olkar shdar dchdor qopcher ches os eeedar odaiin pcheodar chdair orarorchy shar opchsey otedy chy chedy sarshed odar sheey scheor al cheefar shetchy qoteol otor shar qoteshy do ofor arar dl	opor os sheody pchedar odsheo qody cheepchdy lpchedy olkar shdar dchdor qopcher cher oseeedar odaiin pcheodar chdair orarorchy shar opchsey otedy chcphhy chedy sar shed odar sheey scheor al cheefar shetchy qoteol otor shar qoteshy doin ofor arar dl	opos os sheody pch ar odsheo qody cheepch y lpche y olkar shdar dch or qopcher ches os eeedar odaiin pcheodar chdair or arorchy shar opchsey ote y chy che y sar she odar eey scheos al cheefar shetchy qoteol otor shar qotey do ofor arar dl
f86v4	f86v4.2	1	0	0.687500	0.395349	oeeey o daiin otedaiin otedy oteey chedaiin octhedy chy shedaiin chotaiin oraiin otodeee ar yteeody oteedaraiin shedaiin chdar shedy qotedaiin chedy tchdy chetdy chedy qotar chedy chckhy daiin otedy seeedy yteey sam	oeeey odaiin otedaiin otedy oteey chedaiin octhedy chy shedaiin chotaiin oraiin otodeeeo or yteeody oteedar aiin shedaiin chdar shedy qotedain chedy tchdy chetdy chedy qotor chedy chckhy daiin otedy schsdy tchy sam	oeeey o daiin ote aiin ote y otee che aiin octhe y chy shedaiin chotaiin oraiin otodeeeo or yteeody oteedar aiin shedaiin chdar shedy qote aiin che y tch y chet y che y qotar che y chckhy daiin otedy seeedy ctheey sam
f86v4	f86v4.3	1	0	0.675676	0.578947	tchey dair alody shes qeeor or odarchdy chdy orcheos os ain or oteed chedees oteedy qoty otedy shedy otedy dar shd shy y schdy chdeedy dodar oiin or oiin sar orchedy qotchdy dchdes ar sheody opcho fcheom	kchey dair alody shes qeeor or odarchdy chdy olcheos orain or oteed chedees oteedy qoty otedy shedy otedy dar shd shyy scody chdchdy dodar aiin or aiin sar orchedy qotchdy deedes ar sheody opcho fchsom	tchey air alody shes qeeor or odareedy chdy orcheos osain or otee chedees otee y qoty otedy shedy otedy dar shd shyy sch y chdchdy dodar aiin or aiin sar or chedy qotchdy dchdes ar eody opcho fcheom
f86v4	f86v4.4	1	0	0.800000	0.914286	pchedar ar oor otees oes aiir olkeor dar ain desy doeedey opchedy shedaiin dar otedy dain otey dam otedy daiin chocthy dtedair chody sheos otedos qokechy pchdeedy dan ol dol oty sho pol otoldyl	pchedar ar oepor oteer o cs aiin olkeor dar air dery doeedey opchedy shedaiin dar otedy dain otey dam otedy daiin chocthy dtedair chody sheos otedos qokechy pchdeedy dan ol dol oty sho pol otoldyl	pchedar ar oor otees oes aiir olkeor dar air desy doeedey opchedy shedaiin dar ote y dain otey dam otedy daiin chocthy dtedair chody sheos otedos qokechy pchdeedy dan ol dol oty sho pol otoldyl
f86v4	f86v4.5	1	0	0.888889	1.000000	pcheodar oedy qokeol qoeol oqokeol dar ol olair am	pchsodar oedy qokeol qoeol oqokeol dar ol olair am	pcheodar oedy qokeol qoeol oqokeol dar ol olair am
f86v4	f86v4.6	1	0	0.769231	0.857143	ycheoltar ol ol sheey qokey or aiin sheeor sar al ol sheey qockheey	ycseol tar ol olsheey qokey or aiin sheeor sar al ol sheey qockheey	ycheol tar ol ol sheey qokey or aiin sheeor sar al ol sheey qockheey
f86v4	f86v4.7	1	0	0.666667	0.538462	tol sh s or aiin ol keeod lcheody okedy qokeody qoain a	tol shs or aiin ol keeod lcheody okedy qokeody qoaiin al	tol shis or aiin ol keeod lcheody okedy qokeo d y qoain ar
f86v4	f86v4.8	1	0	0.818182	0.909091	daiin ol keedy otar olshedy okol aiin okal cheockhy shoy daiin	dain ol keedy otar olshedy okol aiin okal cheockhy shockhhy daiin	daiin ol keedy otar olshedy okol aiin kal cheockhy shoy daiin
f86v4	f86v4.9	1	0	1.000000	0.750000	dar oleey ol yy	dar oleey ol yy	dor oleey ol yy
