page	locus	source_page	source_locus	old_locus	code	continuation	transcription	word_count	clean_text	raw_text	section	language	hand
f70r1	f70r1.3	f70r1	f70r1.3	f70r1.R1.3	+Cc	-	U	34	okeol choly yky okchedy chkal ofchon qokal opolaiin okeos oty dal chockhey dal cheo al oteeoky chety chodalar otol chear aly oteor ar os al okolair dy oteodar chy oteody tochady okchody ytar ytory	<!::>okeol.choly.yky.okchedy.chkal.ofchon.qokal.opolaiin.okeos.oty.dal.chockhey.dal.cheo,al.oteeoky.chety.chodalar.otol,chear,aly.oteor.ar.os.al.okolair.dy-<!:>oteodar.chy.oteody.tochady.okchody.ytar.ytory.<$>	C		
f70r1	f70r1.6	f70r1	f70r1.6	f70r1.Y1.1	@Ri	-	U	3	otcho dar yky	otcho.dar.yky<$>	C		
f70r1	f70r1.7	f70r1	f70r1.7	f70r1.Y1.2	@Ri	-	U	2	opar ykchy	opar.ykchy<$>	C		
f70r1	f70r1.8	f70r1	f70r1.8	f70r1.Y1.3	@Ri	-	U	3	y saikchy dam	y,saikchy.dam<$>	C		
f70r1	f70r1.9	f70r1	f70r1.9	f70r1.Y1.4	@Ri	-	U	2	otair oroldy	otair,oroldy<$>	C		
f70r1	f70r1.10	f70r1	f70r1.10	f70r1.Y1.5	@Ri	-	U	2	dchal daim	dchal.daim<$>	C		
f70r1	f70r1.11	f70r1	f70r1.11	f70r1.Y1.6	@Ri	-	U	2	yteody sam	yteody.sam<$>	C		
f70r1	f70r1.12	f70r1	f70r1.12	f70r1.Y1.7	@Ri	-	U	3	okchy dal dy	okchy.dal,dy<$>	C		
f70r1	f70r1.4	f70r1	f70r1.4	f70r1.Y1.8	@Ri	-	U	1	yzcheodly	yzcheodly<$>	C		
f70r1	f70r1.5	f70r1	f70r1.5	f70r1.Y1.9	@Ri	-	U	2	ytcheos aly	ytcheos.aly<$>	C		
f70r1	f70r1.13	f70r1	f70r1.13	f70r1.R2.1	@Cc	-	U	18	tshsy ol oteey ched ar oteos cheor al al otar ar y oteod chey keody oteos al okeeed	<!:>tshsy.ol.oteey.ched,ar.oteos.cheor,al,al.otar,ar,y.oteod,chey.keody.oteos,al.okeeed.<$>	C		
f70r1	f70r1.15	f70r1	f70r1.15	f70r1.X1.1	@Ri	-	U	1	okeody	okeody<$>	C		
f70r1	f70r1.16	f70r1	f70r1.16	f70r1.X1.2	@Ri	-	U	1	otody	otody<$>	C		
f70r1	f70r1.17	f70r1	f70r1.17	f70r1.X1.3	@Ri	-	U	1	ypolol	ypolol<$>	C		
f70r1	f70r1.18	f70r1	f70r1.18	f70r1.X1.4	@Ri	-	U	1	chodal	chodal<$>	C		
f70r1	f70r1.19	f70r1	f70r1.19	f70r1.X1.5	@Ri	-	U	1	okasd	okasd<$>	C		
f70r1	f70r1.14	f70r1	f70r1.14	f70r1.X1.6	@Ri	-	U	1	ykeal	ykeal<$>	C		
f70r2	f70r2.15	f70r2	f70r2.15	f70r2.R1.1	@Cc	-	U	38	sal air am shedy chokal choikhy shokeey choky chol dy okeeal o teedy dgs dair aiin okees okeear ar alekeey arkam oteeodalsy chekeoar chokey dar dcheoky otai doithy dair otchetchar okear okeeo l al kchm okar ar dar	sal,air.am.shedy.chokal.choikhy.shokeey.choky.chol.dy.okeeal.o,teedy.dgs.dair,aiin.okees.okeear.ar,alekeey.arkam.oteeodalsy.chekeoar.chokey.dar.dcheoky.otai.doithy.dair.otchetchar.okear.okeeo,l,al.kchm.okar,ar,dar<|>	C		
f70r2	f70r2.16	f70r2	f70r2.16	f70r2.R1.2	+Cc	-	U	36	otar ar chedal oar al aldaiin ykeeeedaiir sheo l dar chal ykees aiir dy cheey s keeo d oteeodar aiin aral daiir sheedyl sheodaiin choar chol chotealy cho otey chotey choeky chedy choteos am oteodar ockhe	otar.ar.chedal.oar,al.aldaiin.ykeeeedaiir.sheo,l,dar.chal.ykees,aiir,dy.cheey.s,keeo,d.oteeodar,aiin.aral.daiir.sheedyl.sheodaiin.choar.chol.chotealy.cho.otey.chotey.choeky.chedy.choteos,am.oteodar.ockhe<|>	C		
f70r2	f70r2.17	f70r2	f70r2.17	f70r2.R1.3	+Cc	-	U	35	oches air chesh ctheey sheeody shopchy yteody ykaldy oteeos aiir shea shee zar ar aim cheoteeodal sho shoeteealdy dal aiir ches otes ar dalol chtam opaiir chokeo oteedy o tcho otol chotal otol al dl	oches,air.chesh.ctheey.sheeody.shopchy.yteody.ykaldy.oteeos,aiir.shea.shee.zar,ar.aim.cheoteeodal.sho.shoeteealdy.dal.aiir.ches.otes,ar.dalol.chtam-<!wide gap>opaiir,chokeo.oteedy.o,tcho.otol.chotal.otol,al,dl<|>	C		
f70r2	f70r2.18	f70r2	f70r2.18	f70r2.R1.4	+Cc	-	U	33	otoy ar arodchedy cheocpheey oteeos chs cheol sheeey okeedaly cheeoekey ykeed oteey s al s air oteody oteady dar aiir ody cheeos chey daiin otoeeseor air chedy okodar al sho chotol gal dy	otoy,ar.arodchedy.cheocpheey.oteeos.chs.cheol.sheeey.okeedaly.cheeoekey.ykeed&Cr;.oteey.s.al.s.air.oteody.oteady.dar.aiir,ody.cheeos,chey.daiin.otoeeseor.air.chedy.okodar,al.sho.chotol.gal,dy<|>	C		
f70r2	f70r2.19	f70r2	f70r2.19	f70r2.R2.1	@Cc	-	U	10	otchoshy otchsy ol chy oteo sal ol keey oteol choky	otchoshy.otchsy.ol.chy.oteo.sal,ol,keey.oteol.choky.<$>	C		
f70r2	f70r2.1	f70r2	f70r2.1	f70r2.P1.1	@P1	1	U	10	otchey sheol chkey shep al r ar chly sheteal aram	otchey.sheol.<!�>chkey.shep.al.r.ar.chly.sheteal.aram<|>	C		
f70r2	f70r2.2	f70r2	f70r2.2	f70r2.P1.2	+P1	-	U	9	dair cheey s cheotey dshy dam chchet al ykedly	<:>dair.cheey.s.<!�>cheotey.dshy.dam.chchet,al.ykedly<|>	C		
f70r2	f70r2.3	f70r2	f70r2.3	f70r2.P1.3	+P1	-	U	10	ykeeo y s ald shey cthy shckhy qokal aiir oteom	<:>ykeeo,y.s,al<!�>d.shey.cthy.shckhy.qokal.aiir.oteom<|>	C		
f70r2	f70r2.4	f70r2	f70r2.4	f70r2.P1.4	+P1	-	U	8	daiin okeey shoaiin ckheey otal shshy tal dam	<:>daiin.okeey.<!�>shoaiin.ckheey.otal.shshy,tal,dam<|>	C		
f70r2	f70r2.5	f70r2	f70r2.5	f70r2.P1.5	+P1	-	U	9	tal cheeod dal chcthy qotal ddl ar chal dal	<:>tal.cheeod.<!�>dal.chcthy.qotal.ddl,ar.chal.dal<|>	C		
f70r2	f70r2.6	f70r2	f70r2.6	f70r2.P1.6	+P1	-	U	10	ytar ar al y ol al aloees ytaiir otal dal	<:>ytar.ar,<!�>al.y,ol.al.aloees.ytaiir.otal,dal<|>	C		
f70r2	f70r2.7	f70r2	f70r2.7	f70r2.P1.7	+P1	-	U	8	daiin daiin sho tal qokal chol ckhey dy	<:>daiin.<!�>daiin.sho.tal.qokal.chol.ckhey,dy<|>	C		
f70r2	f70r2.8	f70r2	f70r2.8	f70r2.P1.8	+P1	-	U	7	ytals alal dalam dal cthol opar am	<:>yta<!�>ls.alal.dalam.dal.cthol.opar,am<|>	C		
f70r2	f70r2.9	f70r2	f70r2.9	f70r2.P1.9	+P1	-	U	5	dolshol shol shol shocthey dalaly	<:>d<!�>olshol.shol.shol.shocthey.dalaly<|>	C		
f70r2	f70r2.10	f70r2	f70r2.10	f70r2.P1.9a	+P1	-	U	6	shokal chol kshody tol cheey okal	<!�>shokal.chol.kshody.tol.cheey.okal<|>	C		
f70r2	f70r2.11	f70r2	f70r2.11	f70r2.P1.10	+P1	-	U	5	daiin chotal qokal chol chotals	daiin.chotal.qokal,chol.chotals<|>	C		
f70r2	f70r2.12	f70r2	f70r2.12	f70r2.P1.10a	+P1	-	U	6	qokal shkal dal shy qokal chdy	qokal.shkal.dal.shy.qokal.chdy<|>	C		
f70r2	f70r2.13	f70r2	f70r2.13	f70r2.P1.11	+P1	-	U	6	qotal chey key okeeey chdy cham	qotal,chey,key.okeeey.chdy.cham<|>	C		
f70r2	f70r2.14	f70r2	f70r2.14	f70r2.P1.11a	+P1	L	U	5	okaiin chcthey s or ary	okaiin.chcthey.s.or.ary<$>	C		
f70v2	f70v2.1	f70v2	f70v2.1	f70v2.R3.1	@Cc	-	U	45	okcheo dar otey ykeey tchy otsheo oteotey shey sheckh opcheol dair dateey sal ody choteey choeteedy oteoteotsho yteos alain sheodaly ckho aiin cholkal chokear oteady cholaiin oteeeo al ol sheeor okey chol dy okees cho s ol ar otoaiin oteeody sos todaiin chokain otalal otcham	okcheo,dar.otey.ykeey.t<!�>chy.otsheo.oteotey.shey.<!�>sheckh.opcheol,dair.dateey.sal.ody.choteey.choeteedy.oteoteotsho.yteos.alain.sheodaly.ckho,aiin.cholkal.chokear.oteady.cholaiin.oteeeo,al.ol.sheeor.okey<!�>.chol.dy.okees.cho.s.ol,ar.otoaiin.oteeody.sos.todaiin.chokain.otalal.otcham.<$>	Z		
f70v2	f70v2.5	f70v2	f70v2.5	f70v2.S2.1	&Lz	-	U	1	oty	oty<$>	Z		
f70v2	f70v2.6	f70v2	f70v2.6	f70v2.S2.2	&Lz	-	U	2	oky ody	oky.ody<$>	Z		
f70v2	f70v2.7	f70v2	f70v2.7	f70v2.S2.3	&Lz	-	U	2	oty ar	oty.ar<$>	Z		
f70v2	f70v2.8	f70v2	f70v2.8	f70v2.S2.4	&Lz	-	U	1	okaly	okaly<$>	Z		
f70v2	f70v2.9	f70v2	f70v2.9	f70v2.S2.5	&Lz	-	U	1	otody	otody<$>	Z		
f70v2	f70v2.10	f70v2	f70v2.10	f70v2.S2.6	&Lz	-	U	1	otald	otald<$>	Z		
f70v2	f70v2.11	f70v2	f70v2.11	f70v2.S2.7	&Lz	-	U	1	otaldar	otaldar<$>	Z		
f70v2	f70v2.12	f70v2	f70v2.12	f70v2.S2.8	&Lz	-	U	1	okody	okody<$>	Z		
f70v2	f70v2.13	f70v2	f70v2.13	f70v2.S2.9	&Lz	-	U	3	o ys am	o&246;ys,am<$>	Z		
f70v2	f70v2.14	f70v2	f70v2.14	f70v2.S2.10	&Lz	-	U	1	chckhey	chckhey<$>	Z		
f70v2	f70v2.15	f70v2	f70v2.15	f70v2.S2.11	&Lz	-	U	1	otaly	otaly<$>	Z		
f70v2	f70v2.16	f70v2	f70v2.16	f70v2.S2.12	&Lz	-	U	2	otal arar	otal,arar<$>	Z		
f70v2	f70v2.17	f70v2	f70v2.17	f70v2.S2.13	&Lz	-	U	2	otal dy	otal,dy<$>	Z		
f70v2	f70v2.18	f70v2	f70v2.18	f70v2.S2.14	&Lz	-	U	1	okeoly	okeoly<$>	Z		
f70v2	f70v2.19	f70v2	f70v2.19	f70v2.S2.15	&Lz	-	U	2	oky dy	oky,dy<$>	Z		
f70v2	f70v2.20	f70v2	f70v2.20	f70v2.S2.16	&Lz	-	U	1	okees	okees<$>	Z		
f70v2	f70v2.2	f70v2	f70v2.2	f70v2.S2.17	@Lz	-	U	1	otalalg	otalalg<$>	Z		
f70v2	f70v2.3	f70v2	f70v2.3	f70v2.S2.18	&Lz	-	U	1	ykary	ykary<$>	Z		
f70v2	f70v2.4	f70v2	f70v2.4	f70v2.S2.19	&Lz	-	U	1	otar	otar<!�><$>	Z		
f70v2	f70v2.21	f70v2	f70v2.21	f70v2.R2.1	@Cc	-	U	38	chedaiin oteey dair shchey daiin chalaly oteody chotol chedy oteotey oteeeor ar alody daiir oteedar oteey teey dal al cheoltey oteedy sheeteey sh okeeol okeeos shey ykair ar ar alos daim am dy otar am ar al ota	chedaiin.oteey.dair.shchey.daiin.chalaly.oteody.chotol,chedy.oteotey.oteeeor,ar,alody,daiir.oteedar.oteey,teey.dal,al.cheoltey.oteedy.sheeteey.sh-<!�>okeeol.okeeos,shey.ykair.ar,ar,alos.daim,am,dy.otar,am.ar,al.ota?<!�><$>	Z		
f70v2	f70v2.23	f70v2	f70v2.23	f70v2.S1.1	&Lz	-	U	1	otaral	otaral<$>	Z		
f70v2	f70v2.24	f70v2	f70v2.24	f70v2.S1.2	&Lz	-	U	1	otalar	otalar<$>	Z		
f70v2	f70v2.25	f70v2	f70v2.25	f70v2.S1.3	&Lz	-	U	1	otalam	otalam<$>	Z		
f70v2	f70v2.26	f70v2	f70v2.26	f70v2.S1.4	&Lz	-	U	1	dolararm	dolararm<$>	Z		
f70v2	f70v2.27	f70v2	f70v2.27	f70v2.S1.5	&Lz	-	U	1	okaram	okaram<$>	Z		
f70v2	f70v2.28	f70v2	f70v2.28	f70v2.S1.6	&Lz	-	U	1	oteosal	oteosal<$>	Z		
f70v2	f70v2.29	f70v2	f70v2.29	f70v2.S1.7	&Lz	-	U	2	sal ols	sal,ols<$>	Z		
f70v2	f70v2.30	f70v2	f70v2.30	f70v2.S1.8	&Lz	-	U	2	otal dal	otal,dal<$>	Z		
f70v2	f70v2.31	f70v2	f70v2.31	f70v2.S1.9	&Lz	-	U	1	ykolaiin	ykolaiin<$>	Z		
f70v2	f70v2.22	f70v2	f70v2.22	f70v2.S1.10	@Lz	-	U	2	otar am	otar.am<$>	Z		
f70v2	f70v2.32	f70v2	f70v2.32	f70v2.R1.1	@Cc	-	U	23	otol daly oteoal dal ail dy otaiin ar oteey shal o qoteeal ar al otaiin al teodaiin oteeo cthey oteeos oteos aiin dshy	otol.daly.oteoal.dal,ail,dy.otaiin.ar.oteey.shal.o.qoteeal.ar,al.otaiin.al.teodaiin.oteeo.cthey.oteeos.oteos.aiin.dshy.<$>	Z		
f70v2	f70v2.33	f70v2	f70v2.33	f70v2.C1.1	@Lz	-	U	1	otolal	otolal<$>	Z		
f70v1	f70v1.1	f70v1	f70v1.1	f70v1.R2.1	@Cc	-	U	36	sheal dalalody oteoshey okoksheo shokey raiin otor ochy s ais cheody cheey oteo chy daiir chcthy dlal oteodaiin ykeody oteody sheo daiin oteedy chekalchr dar shoteeody okeeodal cheody okchoteees oteeody cheokeo otaiin shes toar aly daly	<!S??>sheal.dalalody.oteoshey.okoksheo.shokey.raiin.otor.ochy.s,ais.cheody.cheey.oteo,chy.daiir.chcthy.dlal.<!:>oteodaiin.ykeody.oteody.sheo.daiin.oteedy.chekalchr.dar.shoteeody.okeeodal.cheody.okchoteees.oteeody.cheokeo.otaiin.shes.toar.aly.daly.<$>	Z		
f70v1	f70v1.2	f70v1	f70v1.2	f70v1.S2.1	@Lz	-	U	4	otalchy tar am dy	otalchy.tar.am,dy<$>	Z		
f70v1	f70v1.3	f70v1	f70v1.3	f70v1.S2.2	&Lz	-	U	2	opchey sal	opchey.sal<$>	Z		
f70v1	f70v1.4	f70v1	f70v1.4	f70v1.S2.3	&Lz	-	U	2	otakai an	otakai&174;an<$>	Z		
f70v1	f70v1.5	f70v1	f70v1.5	f70v1.S2.4	&Lz	-	U	1	okalal	okalal<$>	Z		
f70v1	f70v1.6	f70v1	f70v1.6	f70v1.S2.5	&Lz	-	U	1	otaly	otaly<$>	Z		
f70v1	f70v1.7	f70v1	f70v1.7	f70v1.S2.6	&Lz	-	U	1	oalcheg	oalcheg<$>	Z		
f70v1	f70v1.8	f70v1	f70v1.8	f70v1.S2.7	&Lz	-	U	1	otchodals	otchodals<$>	Z		
f70v1	f70v1.9	f70v1	f70v1.9	f70v1.S2.8	&Lz	-	U	1	okolshy	okolshy<$>	Z		
f70v1	f70v1.10	f70v1	f70v1.10	f70v1.S2.9	&Lz	-	U	1	otshshdy	otshshdy<$>	Z		
f70v1	f70v1.11	f70v1	f70v1.11	f70v1.S2.10	&Lz	-	U	2	otal ypsharal	otal.ypsharal<$>	Z		
f70v1	f70v1.12	f70v1	f70v1.12	f70v1.R1.2	@Cc	-	U	27	dal daiin okey otodal cheokeeo okeodal shol olaiin s aiin sheo qokeeol oteey key chekeal oteo s aiin chekey okeolol chees oteey tey dal al s otecheo	<!S??>dal.daiin.okey.otodal.cheokeeo.okeodal.shol.olaiin.s,aiin.sheo,qokeeol.oteey,key.chekeal.oteo,s,aiin.chekey.okeolol,chees.oteey.&OPo;tey.dal,al,s.otecheo.<$>	Z		
f70v1	f70v1.13	f70v1	f70v1.13	f70v1.S1.1	@Lz	-	U	1	okoly	okoly<$>	Z		
f70v1	f70v1.14	f70v1	f70v1.14	f70v1.S1.2	&Lz	-	U	1	otalaiin	otalaiin<$>	Z		
f70v1	f70v1.15	f70v1	f70v1.15	f70v1.S1.3	&Lz	-	U	3	oteo alols araly	oteo,alols.araly<$>	Z		
f70v1	f70v1.16	f70v1	f70v1.16	f70v1.S1.4	&Lz	-	U	4	oteoeey otal okeal ar	oteoeey.otal.okeal,ar<$>	Z		
f70v1	f70v1.17	f70v1	f70v1.17	f70v1.S1.5	&Lz	-	U	2	otear araydy	otear.araydy<$>	Z		
f71r	f71r.1	f71r	f71r.1	f71r.R1.1	@Cc	-	U	42	olkeeody okody okeeedy oky eey okeodar okeoky oteody oto otol oteey ar ykodar aiin oekeeey okeo keo keody okeodar chy s aiin oto keoar os ar al otol al shckhy oteeeodar oteody otol aiin shoekey sal al ald cheeokeeo oe y choly	<!|+|>olkeeody.okody.okeeedy.oky,eey.okeodar.okeoky.oteody.oto.otol.oteey,ar.ykodar.aiin.oekeeey.okeo,keo,keody.okeodar.chy.s,aiin.oto,keoar.os.ar,al.otol.al.shckhy.oteeeodar.oteody.otol,aiin.shoekey.sal,al,ald.cheeokeeo.???oe?y.choly<$>	Z		
f71r	f71r.2	f71r	f71r.2	f71r.S1.1	@Lz	-	U	2	oteos arar	oteos.arar<$>	Z		
f71r	f71r.3	f71r	f71r.3	f71r.S1.2	&Lz	-	U	1	okldam	okldam<$>	Z		
f71r	f71r.4	f71r	f71r.4	f71r.S1.3	&Lz	-	U	1	oteoaldy	oteoaldy<$>	Z		
f71r	f71r.5	f71r	f71r.5	f71r.S1.4	&Lz	-	U	1	oteolar	oteolar<$>	Z		
f71r	f71r.6	f71r	f71r.6	f71r.S1.5	&Lz	-	U	1	okeoaly	okeoaly<$>	Z		
f71r	f71r.7	f71r	f71r.7	f71r.S1.6	&Lz	-	U	1	otaleky	otaleky<$>	Z		
f71r	f71r.8	f71r	f71r.8	f71r.S1.7	&Lz	-	U	1	otalsar	otalsar<$>	Z		
f71r	f71r.9	f71r	f71r.9	f71r.S1.8	&Lz	-	U	1	cheary	cheary<$>	Z		
f71r	f71r.10	f71r	f71r.10	f71r.S1.9	&Lz	-	U	2	oteotey sary	oteotey.sary<$>	Z		
f71r	f71r.11	f71r	f71r.11	f71r.S1.10	&Lz	-	U	1	otalaly	otalaly<$>	Z		
f71r	f71r.12	f71r	f71r.12	f71r.R2.1	@Cc	-	U	24	oteody oteor ockhhy oteeschey lsheotey okalody shs shey oteey otechar checkal otody eeedy oteodal chokol lkchol daiin okchees ykees al okeey otey oteoshaly o	<!|+|>oteody.oteor.ockhhy.oteeschey.lsheotey.okalody.shs.shey.oteey.otechar.checkal.otody.eeedy.oteodal.chokol.lkchol.daiin.okchees.ykees,al,okeey.otey.oteoshaly-<!:>o<|>	Z		
f71r	f71r.13	f71r	f71r.13	f71r.S2.1	@Lz	-	U	2	otol chdy	otol,chdy<$>	Z		
f71r	f71r.14	f71r	f71r.14	f71r.S2.2	&Lz	-	U	1	otoloaram	otoloaram<$>	Z		
f71r	f71r.15	f71r	f71r.15	f71r.S2.3	&Lz	-	U	1	oteeol	oteeol<$>	Z		
f71r	f71r.16	f71r	f71r.16	f71r.S2.4	&Lz	-	U	1	otolchd	otolchd<$>	Z		
f71r	f71r.17	f71r	f71r.17	f71r.S2.5	&Lz	-	U	2	otal dar	otal,dar<$>	Z		
f71r	f71r.18	f71r	f71r.18	f71r.R3.1	@Cc	-	U	10	oteeol otal chs char cheky chetshy okeeody oteey cheke okeol	oteeol.otal,chs.char.cheky.chetshy.okeeody.oteey.cheke&395;.okeol<$>	Z		
f71v	f71v.1	f71v	f71v.1	f71v.R1.1	@Cc	-	U	39	okaikaly osheo war ar oteeodaiin she ateey daiin oteokeey dal al oteey teey dy otchy keey sheeo ochey o eodal sheealody cheol otar okam oteodar chwchy ar al aiin oteoshar okeodaly oteey teeey o eey keor or arol cheols	<!:>okaikaly-<!:>osheo.war,ar.oteeodaiin.she.ateey.daiin.oteokeey.dal.al.oteey.teey,dy.otchy.keey.sheeo.ochey.???.o???eodal.sheealody.cheol.otar.okam.oteodar.chwchy.&Cp;ar.al.aiin.oteoshar.okeodaly.oteey.teeey.o?eey.keor.or.arol.cheols<|>	Z		
f71v	f71v.2	f71v	f71v.2	f71v.S1.1	@Lz	-	U	2	char arom	char.arom<$>	Z		
f71v	f71v.3	f71v	f71v.3	f71v.S1.2	&Lz	-	U	1	chfaly	chfaly<$>	Z		
f71v	f71v.4	f71v	f71v.4	f71v.S1.3	&Lz	-	U	1	okolar	okolar<$>	Z		
f71v	f71v.5	f71v	f71v.5	f71v.S1.4	&Lz	-	U	1	otchody	otchody<$>	Z		
f71v	f71v.6	f71v	f71v.6	f71v.S1.5	&Lz	-	U	1	alcphy	alcphy<$>	Z		
f71v	f71v.7	f71v	f71v.7	f71v.S1.6	&Lz	-	U	1	otaiin	otaiin<$>	Z		
f71v	f71v.8	f71v	f71v.8	f71v.S1.7	&Lz	-	U	1	okaraiin	okaraiin<$>	Z		
f71v	f71v.9	f71v	f71v.9	f71v.S1.8	&Lz	-	U	3	otar ar aly	otar.ar,aly<$>	Z		
f71v	f71v.10	f71v	f71v.10	f71v.S1.9	&Lz	-	U	3	opalar am dan	opalar.am,dan<$>	Z		
f71v	f71v.11	f71v	f71v.11	f71v.S1.10	&Lz	-	U	2	opalar ar	opalar.ar<$>	Z		
f71v	f71v.12	f71v	f71v.12	f71v.R2.1	@Cc	-	U	30	okol cheeor chal oteeos al sheky okalar ar okeo dar oty oto kaiin chey tol otar chtos cheor shepchol otor sheo shopcho ar aly okeo cheey okal al shldy otaly	<!:>okol.cheeor-<!:>chal.oteeos.al.sheky.okalar.ar.okeo.dar.oty.oto.kaiin.chey.tol.otar.chtos.cheor.shepchol.otor.sheo.shopcho.ar,aly.okeo.cheey.okal.al.shldy.otaly<|>	Z		
f71v	f71v.13	f71v	f71v.13	f71v.S2.1	@Lz	-	U	2	ofa om	ofa&I-z;om<$>	Z		
f71v	f71v.14	f71v	f71v.14	f71v.S2.2	&Lz	-	U	1	otalody	otalody<$>	Z		
f71v	f71v.15	f71v	f71v.15	f71v.S2.3	&Lz	-	U	1	otalaiin	otalaiin<$>	Z		
f71v	f71v.16	f71v	f71v.16	f71v.S2.4	&Lz	-	U	2	otar shar	otar.shar<$>	Z		
f71v	f71v.17	f71v	f71v.17	f71v.S2.5	&Lz	-	U	1	sholshdy	sholshdy<$>	Z		
f71v	f71v.18	f71v	f71v.18	f71v.R3.1	@Cc	-	U	11	okaiin okchor dar oteey kal okeey okeosar otaiin chkeeal okal cheekaiin	<!:>okaiin.<!:>okchor.dar.oteey.kal.<!:>okeey.<!:>okeosar.<!:>otaiin.<!:>chkeeal.okal.cheekaiin<$>	Z		
f72r1	f72r1.1	f72r1	f72r1.1	f72r1.R1.1	@Cc	-	U	44	okeeos aiin oteey o kaiin oteeo cthey chlol cheol olcheor al oteey chedal oteedy okeodaly chol chokeol cheolky okaiir okeedy ch ltey cheor aiin ydal okochey sho okalshey shol chalaiin chekeol kol otor ar aiin otam otam chotam sal oteo dar ar adal dar	<!sm>okeeos.aiin.oteey.<!bg>o,kaiin.oteeo,cthey.chlol.cheol.olcheor.al.oteey.chedal.oteedy.okeodaly.chol.chokeol.cheolky.okaiir.okeedy.ch???ltey.cheor.aiin.ydal.okochey.sho.okalshey.shol,chalaiin.chekeol,kol.otor,ar,aiin.otam.otam.chotam,sal.oteo,dar.ar,adal.dar.<$>	Z		
f72r1	f72r1.2	f72r1	f72r1.2	f72r1.S1.1	@Lz	-	U	1	oshodady	oshodady<$>	Z		
f72r1	f72r1.3	f72r1	f72r1.3	f72r1.S1.2	&Lz	-	U	2	chdaiir dainy	chdaiir,dainy<$>	Z		
f72r1	f72r1.4	f72r1	f72r1.4	f72r1.S1.3	&Lz	-	U	3	oaiin ar ary	oaiin,ar,ary<$>	Z		
f72r1	f72r1.5	f72r1	f72r1.5	f72r1.S1.4	&Lz	-	U	1	okalam	okalam<$>	Z		
f72r1	f72r1.6	f72r1	f72r1.6	f72r1.S1.5	&Lz	-	U	1	ytalshdy	ytalshdy<$>	Z		
f72r1	f72r1.7	f72r1	f72r1.7	f72r1.S1.6	&Lz	-	U	2	char alef	char,alef<$>	Z		
f72r1	f72r1.8	f72r1	f72r1.8	f72r1.S1.7	&Lz	-	U	1	otaraldy	otaraldy<$>	Z		
f72r1	f72r1.9	f72r1	f72r1.9	f72r1.S1.8	&Lz	-	U	2	otaiin otain	otaiin.otain<$>	Z		
f72r1	f72r1.10	f72r1	f72r1.10	f72r1.S1.9	&Lz	-	U	3	otalef ys ainam	otalef,ys.ainam<$>	Z		
f72r1	f72r1.11	f72r1	f72r1.11	f72r1.S1.10	&Lz	-	U	2	ochol sharam	ochol,sharam<$>	Z		
f72r1	f72r1.12	f72r1	f72r1.12	f72r1.R2.1	@Cc	-	U	28	oteodar ytey otey shetey chokshor okalal otaiin sheolaiin o taiin chetey cheolor oteo teeody otor chokaiin okaiin al alo cheedy otear ar cheky chokal otar al o qokar	<!:>oteodar.ytey.otey.shetey.chokshor.okalal.otaiin.sheolaiin.o,taiin.chetey.cheolor.oteo,teeody.otor.chokaiin.okaiin.al,alo.cheedy.otear,ar.cheky.chokal.otar.al,o,qokar<|>	Z		
f72r1	f72r1.13	f72r1	f72r1.13	f72r1.S2.1	@Lz	-	U	1	ozaralar	ozaralar<$>	Z		
f72r1	f72r1.14	f72r1	f72r1.14	f72r1.S2.2	&Lz	-	U	1	otchoshy	otchoshy<$>	Z		
f72r1	f72r1.15	f72r1	f72r1.15	f72r1.S2.3	&Lz	-	U	1	otchdal	otchdal<$>	Z		
f72r1	f72r1.16	f72r1	f72r1.16	f72r1.S2.4	&Lz	-	U	2	okeey ary	okeey,ary<$>	Z		
f72r1	f72r1.17	f72r1	f72r1.17	f72r1.S2.5	&Lz	-	U	1	otainy	otainy<$>	Z		
f72r1	f72r1.18	f72r1	f72r1.18	f72r1.R3.1	@Cc	-	U	15	oteeols aroly okees al aiin okeor chol o o teos aiin shal otaiin otchor chcthy	<!:>oteeols.aroly-<!:>okees.al,aiin.okeor.chol.o.o,teos.aiin.shal.otaiin.otchor.chcthy<$>	Z		
f72r2	f72r2.1	f72r2	f72r2.1	f72r2.S0.1	@Lz	-	U	1	ofchdamy	ofchdamy<$>	Z		
f72r2	f72r2.2	f72r2	f72r2.2	f72r2.S0.2	&Lz	-	U	1	oklairdy	oklairdy<$>	Z		
f72r2	f72r2.3	f72r2	f72r2.3	f72r2.S0.3	&Lz	-	U	1	okaram	okaram<$>	Z		
f72r2	f72r2.4	f72r2	f72r2.4	f72r2.S0.4	&Lz	-	U	1	otairy	otairy<$>	Z		
f72r2	f72r2.5	f72r2	f72r2.5	f72r2.S0.5	&Lz	-	U	1	okealar	okealar<$>	Z		
