page_order	page	locus	line_number	code	relation	kind	subtype	section	language	hand	quire	folio_type	paragraph_start	paragraph_end	token_count	eva_clean	ivtff_raw
165	f85r1	f85r1.21	21	+P0	+	P	0	T	B	2	N	a	0	0	11	daiir cheody oraiin ol okaiin cheocthey olor otedy qotaiin chor chedy	daiir.cheody.oraiin.ol.okaiin.cheocthey.olor.otedy.qotaiin.chor.chedy
165	f85r1	f85r1.22	22	+P0	+	P	0	T	B	2	N	a	0	1	6	ydair tar chedy oraiin ychedy okedy	ydair.tar.chedy.oraiin.ychedy.okedy<$>
165	f85r1	f85r1.23	23	+P0	+	P	0	T	B	2	N	a	1	0	11	pchdaiin shodaiin shofshedy yteody ypar ches aiin chol dy qopar shetam	<%>pchdaiin.shodaiin.shofshedy.yteody.ypar.ches.aiin.chol,dy.qopar.shetam
165	f85r1	f85r1.24	24	+P0	+	P	0	T	B	2	N	a	0	0	10	tedair ykeedy dain cheedy qokar chedy okar sheekeey qokedy olchedy	tedair.ykeedy.dain.cheedy.qokar.chedy.okar.shee[k:t]eey.qokedy.olchedy
165	f85r1	f85r1.25	25	+P0	+	P	0	T	B	2	N	a	0	1	5	schedaiir oteody chcthdy qokaiin ykchedy	schedaiir.oteody.chcthdy.qokaiin.ykchedy<$>
165	f85r1	f85r1.26	26	+P0	+	P	0	T	B	2	N	a	1	0	13	pchdair or shshdar qopchedy opchdy qofchdy dar s aiin chcphdy dar or daiin	<%>pchdair.or.shshdar.qopchedy.opchdy.qofchdy.dar.s.aiin.chcphdy.dar,or,daiin
165	f85r1	f85r1.27	27	+P0	+	P	0	T	B	2	N	a	0	1	9	ychedy shetshdy qotar okedy qokal saiin ol karar odeeeg	ychedy.shetshdy.qotar.okedy.qokal.saiin.ol,karar.odeeeg<$>
165	f85r1	f85r1.28	28	+P0	+	P	0	T	B	2	N	a	1	0	11	kchedar yteol okchdy qekedy otor odor ar chedy otechdy dal cphedy	<%>kchedar.yteol.okchdy.q[e:o]kedy.otor.odor.ar.chedy.otechdy.dal,cphedy
165	f85r1	f85r1.29	29	+P0	+	P	0	T	B	2	N	a	0	0	13	oees aiin ol keeody or s cheey qokchdy qotol okar otar otchy okam	oees.aiin.ol,keeody.or,s.cheey.qokchdy.qotol.okar.otar.otchy.okam
165	f85r1	f85r1.30	30	+P0	+	P	0	T	B	2	N	a	0	1	10	dorchdy oraiin okeder chcthy okedy chdy chdy otal otchdy otalom	dorchdy.o[r:s]aiin.okeder.chcthy.okedy.chdy.chdy.otal.otchdy.otalom<$>
165	f85r1	f85r1.31	31	+P0	+	P	0	T	B	2	N	a	1	0	12	podaiin shdar ypchdar dar ypchdy qopol dar keshar dchdal chol air y	<%>podaiin.shdar.ypchdar.dar.ypchdy.qopol.dar.keshar.dchdal.chol,air,y
165	f85r1	f85r1.32	32	+P0	+	P	0	T	B	2	N	a	0	0	12	ytor chol shdy tody qotchdy otchol chees or eeodaiin or aral olkam	ytor.chol.shdy,tody.qotchdy.otchol.chees.or.eeodaiin.or.aral.olkam
165	f85r1	f85r1.33	33	+P0	+	P	0	T	B	2	N	a	0	0	11	raraiiin shey osaiin otar ytar otedy or aiin otar olar olkeedy	raraiiin.shey.osaiin.otar.ytar.otedy.or.aiin.otar.olar.olkeedy
165	f85r1	f85r1.34	34	+P0	+	P	0	T	B	2	N	a	0	0	10	ysheedy ksheey qokor or chod lkchedy qotody qokar shty otarar	ysheedy.ksheey.qokor.or.chod.lkchedy.qotody.qokar.shty.otarar
165	f85r1	f85r1.35	35	+Pc	+	P	c	T	B	2	N	a	0	1	6	s ar chedar olpchdy otol otchedy	s,ar,chedar.olpchdy.otol.otchedy<$>
166	f85r2	f85r2.1	1	@Cc	@	C	c	C	B	2	N	a	0	0	35	odeedy otedy opaees ar chcthy otchdy otody otar chepaiin otodar otodaiin opaiin otaiin qopchas otchedy olkaiin odar aloees otchedy qotedaiin odar octhody shedaiin olaiin olfor daiin ol lkechch os aiin oteedy dar otees opaiin chcphdar	<!09:00>odeedy.otedy.opaees.ar.chcthy.otchdy.otody.otar.chepaiin.otodar.otodaiin.opaiin.otaiin.qopchas.otchedy.olkaiin.odar.aloees.otchedy.qotedaiin.odar.octhody.shedaiin.olaiin.olfor.daiin.ol.lkech[ch:?].os.aiin.oteedy.dar.otees.opaiin.chcphdar
166	f85r2	f85r2.2	2	@Pb	@	P	b	C	B	2	N	a	1	0	5	sain or or aiin opchdy	<!N><%>sain.or.or,aiin.opchdy
166	f85r2	f85r2.3	3	+Pb	+	P	b	C	B	2	N	a	0	0	5	qotor sheedy shodaiin olfar ary	<!N>qotor.sheedy.shodaiin.olfar,ary
166	f85r2	f85r2.4	4	+Pb	+	P	b	C	B	2	N	a	0	0	5	dair sheo oraiin chol daiin	<!N>dair.sheo.oraiin.chol,daiin
166	f85r2	f85r2.5	5	+Pb	+	P	b	C	B	2	N	a	0	0	3	ockhdar olkar shoral	<!N>ockhdar.olkar.shoral
166	f85r2	f85r2.6	6	+Pb	+	P	b	C	B	2	N	a	0	1	1	roseer	<!N>roseer<$>
166	f85r2	f85r2.7	7	@Pb	@	P	b	C	B	2	N	a	1	0	5	pchedeey olkey qokedy sheos fcheey	<!E><%>pchedeey.olkey.qokedy.sheos.fcheey
166	f85r2	f85r2.8	8	+Pb	+	P	b	C	B	2	N	a	0	0	6	otchedy chotey qocthey oteey ol oloqorain	<!E>otchedy.chotey.qocthey.oteey.ol.oloqorain
166	f85r2	f85r2.9	9	+Pb	+	P	b	C	B	2	N	a	0	0	6	daiin qotaiin tchedy otedy qotchdy chckhey	<!E>daiin.qotaiin.tchedy.otedy.qotchdy.chckhey
166	f85r2	f85r2.10	10	+Pb	+	P	b	C	B	2	N	a	0	0	6	ytchedy qodar qotedar qokar qotchd qotom	<!E>ytchedy,qodar.qotedar.qokar.qotchd.qotom
166	f85r2	f85r2.11	11	+Pb	+	P	b	C	B	2	N	a	0	1	4	soiis aiin shedaiin chokm	<!E>soiis,aiin.shedaiin.chok{co}m<$>
166	f85r2	f85r2.12	12	@Pb	@	P	b	C	B	2	N	a	1	0	4	otchs shedor chey sorain	<!S><%>otchs.shedor.chey,sorain
166	f85r2	f85r2.13	13	+Pb	+	P	b	C	B	2	N	a	0	0	5	or shedy tedy sodaiiin chy	<!S>or.shedy.tedy.sodaiiin.chy
166	f85r2	f85r2.14	14	+Pb	+	P	b	C	B	2	N	a	0	0	4	ytedar chzs aiin arody	<!S>ytedar.chz[s:r].aiin.arody
166	f85r2	f85r2.15	15	+Pb	+	P	b	C	B	2	N	a	0	0	5	ypshedy dar chedy or am	<!S>ypshedy.dar.chedy.or,am
166	f85r2	f85r2.16	16	+Pb	+	P	b	C	B	2	N	a	0	0	5	oteey qodaiin odain an chey	<!S>oteey.qodaiin.odain.an.chey
166	f85r2	f85r2.17	17	+Pb	+	P	b	C	B	2	N	a	0	1	3	orar oldar ain	<!S>orar.oldar.ain<$>
166	f85r2	f85r2.18	18	@Pb	@	P	b	C	B	2	N	a	1	0	5	okees olaiin qokal chdy sary	<!W><%>okees.olaiin.qokal.chdy.sary
166	f85r2	f85r2.19	19	+Pb	+	P	b	C	B	2	N	a	0	0	5	qokshedy qodain chckhy ykeedy chedy	<!W>qokshedy.qodain.chckhy.ykeedy.chedy
166	f85r2	f85r2.20	20	+Pb	+	P	b	C	B	2	N	a	0	0	8	or aiin ckheda or ain olchey qokal shedy	<!W>or,aiin.ckhed[a:y].or.ain.olchey.qokal.shedy
166	f85r2	f85r2.21	21	+Pb	+	P	b	C	B	2	N	a	0	0	5	qokeody qoekedy dody shedy qodaiin	<!W>qokeody.qoekedy.dody.shedy.qodaiin
166	f85r2	f85r2.22	22	+Pb	+	P	b	C	B	2	N	a	0	0	8	los ar shedy qokshey qosey or aiin og	<!W>los,ar.shedy.qokshey.qose?y.or.aiin,og
166	f85r2	f85r2.23	23	+Pb	+	P	b	C	B	2	N	a	0	1	5	ol lcheol chol ol sheoly	<!W>ol.lcheol.chol.ol.sheoly<$>
166	f85r2	f85r2.24	24	@Cc	@	C	c	C	B	2	N	a	0	0	13	okees ochar otedor ochedy otody olchedy oteedo ar or airol otees ar aram	<!09:30>okees.ochar.oted[o:a]r.ochedy.otody.olchedy.oteedo.ar.or.airol.otees.ar.aram
167	fRos	fRos.1	1	@L0	@	L	0	C	B	4	N		0	0	1	saeeasa	<!1:11>saeeasa?
167	fRos	fRos.2	2	@Cc	@	C	c	C	B	4	N		0	0	33	oto tosaes adar otar otes okaiin dal al chdar otdar chefchs okor ol om olkeeodaiin shol okal orshees qoeey okalol otodr ochs ar ol oqokam oteed oteedy okedy lraiin or aiin okor okeedy	<!10:30>oto.tosaes.adar.otar.otes,okaiin.dal,al,chdar.otdar.chefchs.okor.ol.om.olkeeodaiin.shol.okal.orshees.qoeey.okalol.otodr.ochs.ar,ol.oqokam.oteed.oteedy.okedy.lraiin.or,aiin.okor.okeedy
167	fRos	fRos.3	3	@L0	@	L	0	C	B	4	N		0	0	2	ofain ain	<!1:1>ofain,ain
167	fRos	fRos.4	4	+L0	+	L	0	C	B	4	N		0	0	2	ych ais	<!1:2>ych,?ais
167	fRos	fRos.5	5	+L0	+	L	0	C	B	4	N		0	0	1	ydekam	<!1:3>ydekam
167	fRos	fRos.6	6	+L0	+	L	0	C	B	4	N		0	0	1	darchedy	<!1:4>darchedy
167	fRos	fRos.7	7	+L0	+	L	0	C	B	4	N		0	0	2	otochedy sy	<!1:5>otochedy,sy
167	fRos	fRos.8	8	+L0	+	L	0	C	B	4	N		0	0	2	soeedoy olal	<!1:6>soeedoy.olal
167	fRos	fRos.9	9	+L0	+	L	0	C	B	4	N		0	0	2	dchor orary	<!1:7>dchor.orary
167	fRos	fRos.10	10	+L0	+	L	0	C	B	4	N		0	0	1	sairojam	<!1:8>sairo[j:d]am
167	fRos	fRos.11	11	@L0	@	L	0	C	B	4	N		0	0	1	okchdarar	<!1:9>okchdarar
167	fRos	fRos.12	12	@L0	@	L	0	C	B	4	N		0	0	1	soiindy	<!2:9>soiindy
167	fRos	fRos.13	13	@L0	@	L	0	C	B	4	N		0	0	1	ytedar	<!2:10>ytedar
167	fRos	fRos.14	14	@L0	@	L	0	C	B	4	N		0	0	1	ddsschx	<!2:11>[d:?]dsschx
167	fRos	fRos.15	15	@L0	@	L	0	C	B	4	N		0	0	1	daldar	<!2:13>daldar
167	fRos	fRos.16	16	@L0	@	L	0	C	B	4	N		0	0	1	ofardy	<!2:12>ofardy
167	fRos	fRos.17	17	@L0	@	L	0	C	B	4	N		0	0	1	orarol	<!1:10>orarol
167	fRos	fRos.18	18	@L0	@	L	0	C	B	4	N		0	0	1	daldal	<!4:1>daldal
167	fRos	fRos.19	19	@L0	@	L	0	C	B	4	N		0	0	1	daraldy	<!4:2>da[r:s]aldy
167	fRos	fRos.20	20	@Cc	@	C	c	C	B	4	N		0	0	43	sais od r ar or okal okal or alal ykal ol ar ol al ol al lor okan okod oked okeo ldy opashs otedy chedchs sheekedy odal shd olkeedy yky kaiir okchdy otol ar y aiin aiir oeal okchdy oly okain olkaiin ody	<!05:00>sais,od,r,ar.or.okal.okal.or.alal.ykal.ol.ar.ol.al.ol.al,lor.okan.okod.oked.okeo.ldy.opashs.otedy.chedchs.sheekedy.odal.shd.olkeedy.yky,kaiir.okchdy.otol,ar,y<->aiin.aiir.oeal.okchdy.oly<->okain.olkaiin.ody
167	fRos	fRos.21	21	@L0	@	L	0	C	B	4	N		0	0	1	oko	<!4:3>oko
167	fRos	fRos.22	22	@L0	@	L	0	C	B	4	N		0	0	1	daiiny	<!4:4>daiiny
167	fRos	fRos.23	23	@L0	@	L	0	C	B	4	N		0	0	1	doy	<!4:5>do{cfhh}y
167	fRos	fRos.24	24	@L0	@	L	0	C	B	4	N		0	0	1	okedy	<!4:6>okedy
167	fRos	fRos.25	25	@L0	@	L	0	C	B	4	N		0	0	1	okary	<!4:7>o[k:p]ary
167	fRos	fRos.26	26	@L0	@	L	0	C	B	4	N		0	0	1	opain	<!4:8>opain
167	fRos	fRos.27	27	@L0	@	L	0	C	B	4	N		0	0	1	opar	<!4:9>opar
167	fRos	fRos.28	28	@L0	@	L	0	C	B	4	N		0	0	1	adairy	<!4:10>adairy
167	fRos	fRos.29	29	@L0	@	L	0	C	B	4	N		0	0	1	dxar	<!4:11>dxar
167	fRos	fRos.30	30	@L0	@	L	0	C	B	4	N		0	0	1	okory	<!4:12>okory
167	fRos	fRos.31	31	@L0	@	L	0	C	B	4	N		0	0	1	opokchosody	<!4:13>opo[k:t]chosody
167	fRos	fRos.32	32	@L0	@	L	0	C	B	4	N		0	0	1	adashgasain	<!7:12>adashgasain
167	fRos	fRos.33	33	@L0	@	L	0	C	B	4	N		0	0	3	cfair o oly	<!7:13>cfair.o@213;ol{c@133;h}y
167	fRos	fRos.34	34	@L0	@	L	0	C	B	4	N		0	0	1	okody	<!7:1>okody
167	fRos	fRos.35	35	@Cc	@	C	c	C	B	4	N		0	0	35	okos or air u oteoteedy otos otedar ches okodainol ykedy eedor tchdaiin sy sarald todar chkar odair or oal okchdy seedy oteedy ykchda cheky o aiin okees olar or ykeedy okeo lodaiin or olaiiin olar	<!00:00>okos.{cp}or.air,u.oteoteedy.otos.otedar.ches.okodainol.ykedy.eedor.tchdaiin.sy.sarald.todar.chkar.odair.or.oal.okchdy.seedy.oteedy.ykchda.cheky.o.aiin.okees.olar.or.ykeedy.okeo,lodaiin.or.olaiiin.olar
167	fRos	fRos.36	36	@Cc	@	C	c	C	B	4	N		0	0	16	oochs octhey osar aram arkeeody ochdor ol oekairy ytodaro opalshy or arodar ykodar ykodar ykary opalxy	<!Spiral>o?ochs.octhey.osar,aram.arkeeody.ochdor,ol.oekairy.ytodaro.opalshy.or,arodar.ykodar.ykodar.ykary.opalxy
167	fRos	fRos.37	37	@L0	@	L	0	C	B	4	N		0	0	2	opoor daly	<!7:10>opoor,daly
167	fRos	fRos.38	38	@L0	@	L	0	C	B	4	N		0	0	2	okas oedady	<!7:7>okas.oedady
167	fRos	fRos.39	39	@Pb	@	P	b	C	B	4	N		1	0	3	kechy qolchedar ar	<!7:5><%>kechy.qolchedar,ar
167	fRos	fRos.40	40	+Pb	+	P	b	C	B	4	N		0	1	3	otedy chdaiin oty	<!7:6>otedy.chdaiin.oty<$>
167	fRos	fRos.41	41	@L0	@	L	0	C	B	4	N		0	0	1	osal	<!7:3>o[s:r]al
167	fRos	fRos.42	42	@L0	@	L	0	C	B	4	N		0	0	1	eey	<!7:2>{cp}eey
167	fRos	fRos.43	43	@L0	@	L	0	C	B	4	N		0	0	1	okor	<!7:4>okor
167	fRos	fRos.44	44	@L0	@	L	0	C	B	4	N		0	0	1	sarchcphdy	<!7:8>sarchcphdy
167	fRos	fRos.45	45	@L0	@	L	0	C	B	4	N		0	0	2	otchdy otoldy	<!7:9>otchdy.otoldy
167	fRos	fRos.46	46	@L0	@	L	0	C	B	4	N		0	0	1	ofchedaiin	<!7:11>ofchedaiin
167	fRos	fRos.47	47	@Cc	@	C	c	C	B	4	N		0	0	32	osar otar otodeedy oty daiin sheor oar otedy qotedy oteey otoraiin chekadr ol aiin okedal olor opoiiral eeealky ytar qokeo l tched oiin oteedaiin odal cheky otchdor or olkoaiin okal o laiin	<!10:30>osar.otar.otodeedy.oty,daiin.sheor.oar.otedy,qotedy.oteey.otoraiin.chekad?r.ol.aiin.okedal.olor.op[o:a]iiral.eeealky.[y:?]tar.qokeo,l.tched.oiin.oteedaiin.odal.cheky.otchdor.or.olkoaiin.ok[a:o]l,o,laiin
167	fRos	fRos.48	48	@L0	@	L	0	C	B	4	N		0	0	1	otedal	<!2:1>otedal
167	fRos	fRos.49	49	@L0	@	L	0	C	B	4	N		0	0	2	opaiin o	<!2:2>opaiin,o
167	fRos	fRos.50	50	@L0	@	L	0	C	B	4	N		0	0	1	otchdy	<!2:3>otchdy
167	fRos	fRos.51	51	@L0	@	L	0	C	B	4	N		0	0	1	okchy	<!2:4>okchy
167	fRos	fRos.52	52	@L0	@	L	0	C	B	4	N		0	0	1	chkeedy	<!2:5>chkeedy
167	fRos	fRos.53	53	@L0	@	L	0	C	B	4	N		0	0	1	opairar	<!2:6>opairar
167	fRos	fRos.54	54	@L0	@	L	0	C	B	4	N		0	0	1	odeey	<!2:7>odee[?:d]y
167	fRos	fRos.55	55	@L0	@	L	0	C	B	4	N		0	0	1	okody	<!2:8>okody
167	fRos	fRos.56	56	@L0	@	L	0	C	B	4	N		0	0	1	depcheky	<!3:22>depcheky
167	fRos	fRos.57	57	@L0	@	L	0	C	B	4	N		0	0	1	otch	<!3:23>ot[ch:a]
167	fRos	fRos.58	58	@L0	@	L	0	C	B	4	N		0	0	1	osy	<!3:24>osy
167	fRos	fRos.59	59	@L0	@	L	0	C	B	4	N		0	0	1	odl	<!3:25>[o:a]dl
167	fRos	fRos.60	60	@L0	@	L	0	C	B	4	N		0	0	2	d dy	<!3:26>d,dy
167	fRos	fRos.61	61	@L0	@	L	0	C	B	4	N		0	0	1	oteey	<!3:27>oteey
167	fRos	fRos.62	62	@Cc	@	C	c	C	B	4	N		0	0	47	otor os om araiin okeody okar odsheedy odaiin okchdy okar shor okaiin daiin ofair oly olkair odal olkalor olor s y o d esha x k r olar oteedaiin otes ar yqos aiiin ol qotody ol oir or oroa oteeedy okal okodar otshe okody otedy chdar o	<!00:00>otor.os.om.araiin.okeody.okar.odsheedy.odaiin.okchdy.okar.shor.okaiin.daiin.ofair.oly.olkair,odal.olkalor.olor<->s.y.o.d.esha,x.k.r.olar.oteedaiin.otes,ar.yqos.aiiin.ol.qotody.ol.oir.or.oroa.oteeedy.okal.okodar.otshe.okody.otedy.chdar.o'
167	fRos	fRos.63	63	@L0	@	L	0	C	B	4	N		0	0	1	oteedy	<!5:1>oteedy
167	fRos	fRos.64	64	@L0	@	L	0	C	B	4	N		0	0	1	opy	<!5:2>opy
167	fRos	fRos.65	65	@L0	@	L	0	C	B	4	N		0	0	1	odal	<!5:3>odal
167	fRos	fRos.66	66	@L0	@	L	0	C	B	4	N		0	0	1	shdy	<!5:4>shdy
167	fRos	fRos.67	67	@L0	@	L	0	C	B	4	N		0	0	1	opchees	<!5:5>opchees
167	fRos	fRos.68	68	@L0	@	L	0	C	B	4	N		0	0	1	opar	<!5:6>opar
167	fRos	fRos.69	69	@L0	@	L	0	C	B	4	N		0	0	1	daral	<!5:7>daral
167	fRos	fRos.70	70	@L0	@	L	0	C	B	4	N		0	0	2	otdodar oedy	<!5:8>otdodar.oedy
167	fRos	fRos.71	71	@L0	@	L	0	C	B	4	N		0	0	2	soshxor arar	<!5:9>soshxor.arar
167	fRos	fRos.72	72	@L0	@	L	0	C	B	4	N		0	0	2	otedain otedy	<!5:10>otedain.otedy
167	fRos	fRos.73	73	@L0	@	L	0	C	B	4	N		0	0	2	ytedar ary	<!5:11>ytedar.ary
167	fRos	fRos.74	74	@L0	@	L	0	C	B	4	N		0	0	1	opchedaiin	<!5:12>opcheda[iin:iir]
167	fRos	fRos.75	75	@L0	@	L	0	C	B	4	N		0	0	1	ols	<!5:13>ols
167	fRos	fRos.76	76	@L0	@	L	0	C	B	4	N		0	0	1	ypal	<!5:14>ypal
167	fRos	fRos.77	77	@L0	@	L	0	C	B	4	N		0	0	1	opydsh	<!5:15>opydsh
167	fRos	fRos.78	78	@L0	@	L	0	C	B	4	N		0	0	1	rshy	<!5:16>rshy
167	fRos	fRos.79	79	@L0	@	L	0	C	B	4	N		0	0	1	olz	<!5:17>olz
167	fRos	fRos.80	80	@L0	@	L	0	C	B	4	N		0	0	1	dtedg	<!5:18>dtedg
167	fRos	fRos.81	81	@L0	@	L	0	C	B	4	N		0	0	1	opy	<!5:19>opy
167	fRos	fRos.82	82	@L0	@	L	0	C	B	4	N		0	0	1	ofdaj	<!5:20>ofdaj
167	fRos	fRos.83	83	@L0	@	L	0	C	B	4	N		0	0	1	ddary	<!5:21>ddary
167	fRos	fRos.84	84	@L0	@	L	0	C	B	4	N		0	0	1	otody	<!5:22>ot[o:e]dy
167	fRos	fRos.85	85	@L0	@	L	0	C	B	4	N		0	0	1	dairdy	<!5:23>dairdy
167	fRos	fRos.86	86	@L0	@	L	0	C	B	4	N		0	0	1	rody	<!5:24>rody
167	fRos	fRos.87	87	@Cc	@	C	c	C	B	4	N		0	0	32	yke okees olchedy okal y dol otodar shekal olkar cheykar shal qokal okchr otar otody otody otody otas chfol okshy okem okar ar okedy okedy okchedy eeekchedy ofchdor qotchdy kar chdar chekolko	<!07:30>yke.okees.olchedy.okal,y.dol.otodar.shekal<->olkar.cheykar.shal.qokal.okchr.otar.otody.otody.otody.otas.chfol.okshy.okem.okar.ar.okedy.okedy.okchedy.eeekchedy.ofchdor.qotchdy.kar.chdar,chekolko{iph}
167	fRos	fRos.88	88	@L0	@	L	0	C	B	4	N		0	0	1	ofary	<!8:1>ofary
167	fRos	fRos.89	89	@L0	@	L	0	C	B	4	N		0	0	1	okady	<!8:2>okady
167	fRos	fRos.90	90	@L0	@	L	0	C	B	4	N		0	0	2	okchdy kary	<!8:3>okchdy.kary
167	fRos	fRos.91	91	@L0	@	L	0	C	B	4	N		0	0	2	oraiin eey	<!8:4>oraiin,eey
167	fRos	fRos.92	92	@L0	@	L	0	C	B	4	N		0	0	1	opodchdal	<!9:3>opodchd[a:?]l
167	fRos	fRos.93	93	@L0	@	L	0	C	B	4	N		0	0	1	darchdy	<!9:2>dar[ch:ee]dy
167	fRos	fRos.94	94	@Cc	@	C	c	C	B	4	N		0	0	36	otchdaiin otodar otedar otar odaiin olkaiin otl xasashe ol ar ae chedaiin ockhedy sheda otody okedal d or aiin otody toor chepar ol chckhy opchdar o r a r al xar opor olchedy okalm or afalairidy	<!07:30>otchdaiin.otodar.otedar.otar,odaiin.olkaiin.otl.xasashe.ol.ar.a{ikh}e.chedaiin.ockhedy.shed[a:y].otody.okedal,d.or,aiin.otody.toor.chepar.ol.chckhy.opchdar.o,r.a,r.al.xar.opor.olchedy.okalm.or.afalairidy
167	fRos	fRos.95	95	@L0	@	L	0	C	B	4	N		0	0	1	okaramal	<!3:5>okaramal
167	fRos	fRos.96	96	@L0	@	L	0	C	B	4	N		0	0	1	opchdy	<!3:6>opchdy
167	fRos	fRos.97	97	@L0	@	L	0	C	B	4	N		0	0	1	ofdoram	<!3:7>ofdora[m:?]
167	fRos	fRos.98	98	@L0	@	L	0	C	B	4	N		0	0	1	oda	<!3:8>oda
167	fRos	fRos.99	99	@L0	@	L	0	C	B	4	N		0	0	1	ofchdar	<!3:16>ofchdar
167	fRos	fRos.100	100	@L0	@	L	0	C	B	4	N		0	0	1	otedam	<!3:9>otedam
167	fRos	fRos.101	101	@L0	@	L	0	C	B	4	N		0	0	1	lokedshs	<!3:10>lokedshs
167	fRos	fRos.102	102	@L0	@	L	0	C	B	4	N		0	0	1	otodar	<!3:11>otodar
167	fRos	fRos.103	103	@L0	@	L	0	C	B	4	N		0	0	1	otedaiin	<!3:12>otedaiin
167	fRos	fRos.104	104	@L0	@	L	0	C	B	4	N		0	0	1	okedy	<!3:13>okedy
167	fRos	fRos.105	105	@L0	@	L	0	C	B	4	N		0	0	1	xoltedy	<!3:14>xoltedy
167	fRos	fRos.106	106	@L0	@	L	0	C	B	4	N		0	0	1	opchdam	<!3:15>op[ch:a]dam
167	fRos	fRos.107	107	@L0	@	L	0	C	B	4	N		0	0	2	otedy oporam	<!3:19>otedy,oporam
167	fRos	fRos.108	108	@L0	@	L	0	C	B	4	N		0	0	1	otchdy	<!3:17>ot[ch:?]dy
167	fRos	fRos.109	109	+L0	+	L	0	C	B	4	N		0	0	1	otody	<!3:18>otody
167	fRos	fRos.110	110	/L0	/	L	0	C	B	4	N		0	0	1	chdain	<!3:20>chdain
167	fRos	fRos.111	111	+L0	+	L	0	C	B	4	N		0	0	1	otedy	<!3:21>oted[y:?]
167	fRos	fRos.112	112	@L0	@	L	0	C	B	4	N		0	0	1	opaefchdy	<!left of clock>opa{i'h}efchdy
167	fRos	fRos.113	113	=Cc	=	C	c	C	B	4	N		0	0	3	sar odaiin or	<!above clock><!08:00>sar.odaiin,or
167	fRos	fRos.114	114	+Ca	+	C	a	C	B	4	N		0	0	3	o dar aiird	<!below clock><!06:30>o.dar.[aiird:???]
167	fRos	fRos.115	115	=L0	=	L	0	C	B	4	N		0	0	1	oteoly	<!right of clock>oteoly
167	fRos	fRos.116	116	@L0	@	L	0	C	B	4	N		0	0	1	ofodady	<!3:1>ofod[a:y]dy
167	fRos	fRos.117	117	@L0	@	L	0	C	B	4	N		0	0	1	opdady	<!3:2>opd[a:y]dy
167	fRos	fRos.118	118	@L0	@	L	0	C	B	4	N		0	0	1	otodey	<!3:3>otodey
167	fRos	fRos.119	119	@L0	@	L	0	C	B	4	N		0	0	1	otodedy	<!3:4>otodedy
167	fRos	fRos.120	120	@L0	@	L	0	C	B	4	N		0	0	1	opchdain	<!6:1>opchdain
167	fRos	fRos.121	121	@L0	@	L	0	C	B	4	N		0	0	2	otdar shed	<!6:2>otdar.shed
167	fRos	fRos.122	122	@Cc	@	C	c	C	B	4	N		0	0	34	okedar okody okair chedy opar ol keeedy s ar olkchedy otedaiin olky or aiin ody osain xdar odaiin okedal ol ar oekaiin al o saldan oteedy otchdaiin otedy otar aiin yky odaiin okal okalar	<!06:30>okedar.okody.okair.ched[y:o].opar.ol.keeedy.s,ar,olkchedy.otedaiin.olky.or.aiin.ody.osain.xdar.odaiin.okedal.ol.ar.oekaiin.al,o.saldan.oteedy.otchdaiin.otedy.o[t:k]ar.aiin.yky.odaiin.okal.okalar
167	fRos	fRos.123	123	@L0	@	L	0	C	B	4	N		0	0	1	ofaraiin	<!6:3>ofaraiin
167	fRos	fRos.124	124	@L0	@	L	0	C	B	4	N		0	0	1	okolar	<!6:4>okolar
167	fRos	fRos.125	125	@L0	@	L	0	C	B	4	N		0	0	1	okchdy	<!6:5>okchdy
167	fRos	fRos.126	126	@L0	@	L	0	C	B	4	N		0	0	1	ykedy	<!6:6>ykedy
167	fRos	fRos.127	127	@L0	@	L	0	C	B	4	N		0	0	1	oteedy	<!6:7>oteedy
167	fRos	fRos.128	128	@L0	@	L	0	C	B	4	N		0	0	1	otosaiin	<!6:8>otosaiin
167	fRos	fRos.129	129	@L0	@	L	0	C	B	4	N		0	0	1	otchdam	<!6:9>otchdam
167	fRos	fRos.130	130	@L0	@	L	0	C	B	4	N		0	0	1	otedy	<!6:10>[o:?]tedy
167	fRos	fRos.131	131	@L0	@	L	0	C	B	4	N		0	0	1	okar	<!6:11>okar
167	fRos	fRos.132	132	@L0	@	L	0	C	B	4	N		0	0	1	lashalg	<!6:12>lashalg
167	fRos	fRos.133	133	@Cc	@	C	c	C	B	4	N		0	0	29	ok ar ar okary otodeed odar chekaiin oees oiin okees oiir odaiin okalol aiiin okal ol otar chchdam chetey otodches oteesey chckhy otody otal chedal opal olkar okedaiin oror	<!05:30>ok,ar,ar.okary.otodeed.odar.chekaiin.oees.???<!long gap>.oiin.okees.oiir.odaiin.okalol.aiiin.okal,ol.otar.chchdam.chetey.otodches.oteesey.chckhy.otody.otal.chedal.opal.olkar.okedaiin.oror
167	fRos	fRos.134	134	@L0	@	L	0	C	B	4	N		0	0	2	o alda	<!9:6>o@214;alda
167	fRos	fRos.135	135	@L0	@	L	0	C	B	4	N		0	0	1	osaram	<!9:1>osaram
167	fRos	fRos.136	136	@L0	@	L	0	C	B	4	N		0	0	1	oparodam	<!9:7>oparodam
167	fRos	fRos.137	137	@Pb	@	P	b	C	B	4	N		1	0	3	otam opchody oteey	<!VI><%>otam.opchody.oteey
167	fRos	fRos.138	138	*Pb	*	P	b	C	B	4	N		0	1	5	opar chepchey oteedy olaiin osshy	?opar.chepchey.oteedy.olaiin.osshy<$>
