fragment_ordinal	fragment_id	legacy_statement_id	physical_page	legacy_end_mode	legacy_statement_event_count	fragment_ordinal_in_statement	fragment_count_in_statement	record_id	panel_id	record_kind	fragment_event_count	first_event_id	first_locus	last_event_id	last_locus	event_ids	surface_sequence	record_boundary_action	semantic_export_credit
152	GDT791-F152	G407-S562	f83r	LICENSED_DY_CLOSE	4	1	1	F83_P1	F83_UPPER_SPRAY	MAIN_RECORD	4	G407-E3476	f83r.3	G407-E3479	f83r.3	G407-E3476|G407-E3477|G407-E3478|G407-E3479	chey daiin chey lchedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
153	GDT791-F153	G407-S563	f83r	LICENSED_DY_CLOSE	4	1	1	F83_P1	F83_UPPER_SPRAY	MAIN_RECORD	4	G407-E3480	f83r.3	G407-E3483	f83r.4	G407-E3480|G407-E3481|G407-E3482|G407-E3483	qokaiin qotal dar qokshedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
154	GDT791-F154	G407-S564	f83r	LICENSED_DY_CLOSE	2	1	1	F83_P1	F83_UPPER_SPRAY	MAIN_RECORD	2	G407-E3484	f83r.4	G407-E3485	f83r.4	G407-E3484|G407-E3485	chedy qokedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
155	GDT791-F155	G407-S565	f83r	LICENSED_DY_CLOSE	4	1	1	F83_P1	F83_UPPER_SPRAY	MAIN_RECORD	4	G407-E3486	f83r.4	G407-E3489	f83r.4	G407-E3486|G407-E3487|G407-E3488|G407-E3489	chkedy daiin shetar shedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
156	GDT791-F156	G407-S566	f83r	LICENSED_DY_CLOSE	8	1	1	F83_P1	F83_UPPER_SPRAY	MAIN_RECORD	8	G407-E3490	f83r.4	G407-E3497	f83r.5	G407-E3490|G407-E3491|G407-E3492|G407-E3493|G407-E3494|G407-E3495|G407-E3496|G407-E3497	qekaiin chedy deey qotaiin checkhy qoty cheg shedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
157	GDT791-F157	G407-S567	f83r	LICENSED_DY_CLOSE	3	1	1	F83_P1	F83_UPPER_SPRAY	MAIN_RECORD	3	G407-E3498	f83r.5	G407-E3500	f83r.5	G407-E3498|G407-E3499|G407-E3500	qokeey rchedy qoteedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
158	GDT791-F158	G407-S568	f83r	LICENSED_DY_CLOSE	2	1	1	F83_P1	F83_UPPER_SPRAY	MAIN_RECORD	2	G407-E3501	f83r.5	G407-E3502	f83r.6	G407-E3501|G407-E3502	lo schedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
159	GDT791-F159	G407-S569	f83r	LICENSED_DY_CLOSE	3	1	1	F83_P1	F83_UPPER_SPRAY	MAIN_RECORD	3	G407-E3503	f83r.6	G407-E3505	f83r.6	G407-E3503|G407-E3504|G407-E3505	chedchy qokal olchedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
160	GDT791-F160	G407-S570	f83r	LICENSED_DY_CLOSE	3	1	1	F83_P1	F83_UPPER_SPRAY	MAIN_RECORD	3	G407-E3506	f83r.6	G407-E3508	f83r.6	G407-E3506|G407-E3507|G407-E3508	qokaiin chedy qokeedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
161	GDT791-F161	G407-S571	f83r	LICENSED_DY_CLOSE	1	1	1	F83_P1	F83_UPPER_SPRAY	MAIN_RECORD	1	G407-E3509	f83r.6	G407-E3509	f83r.6	G407-E3509	lchedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
162	GDT791-F162	G407-S572	f83r	LICENSED_DY_CLOSE	9	1	1	F83_P1	F83_UPPER_SPRAY	MAIN_RECORD	9	G407-E3510	f83r.6	G407-E3518	f83r.7	G407-E3510|G407-E3511|G407-E3512|G407-E3513|G407-E3514|G407-E3515|G407-E3516|G407-E3517|G407-E3518	qoky solshed lsheedy qeeedy qoky o qol rsheedy qokedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
163	GDT791-F163	G407-S573	f83r	LICENSED_DY_CLOSE	1	1	1	F83_P1	F83_UPPER_SPRAY	MAIN_RECORD	1	G407-E3519	f83r.7	G407-E3519	f83r.7	G407-E3519	qoteedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
164	GDT791-F164	G407-S574	f83r	LICENSED_DY_CLOSE	1	1	1	F83_P1	F83_UPPER_SPRAY	MAIN_RECORD	1	G407-E3520	f83r.7	G407-E3520	f83r.7	G407-E3520	qoteedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
165	GDT791-F165	G407-S575	f83r	LICENSED_DY_CLOSE	2	1	1	F83_P1	F83_UPPER_SPRAY	MAIN_RECORD	2	G407-E3521	f83r.8	G407-E3522	f83r.8	G407-E3521|G407-E3522	pchedal otedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
166	GDT791-F166	G407-S576	f83r	LICENSED_DY_CLOSE	6	1	2	F83_P1	F83_UPPER_SPRAY	MAIN_RECORD	4	G407-E3523	f83r.8	G407-E3526	f83r.8	G407-E3523|G407-E3524|G407-E3525|G407-E3526	shecthedchy qoky chedy chary	SPLIT_LEGACY_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
167	GDT791-F167	G407-S576	f83r	LICENSED_DY_CLOSE	6	2	2	F83_P2	F83_MIDDLE_LOOP	MAIN_RECORD	2	G407-E3527	f83r.9	G407-E3528	f83r.9	G407-E3527|G407-E3528	pchor checphedy	SPLIT_LEGACY_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
168	GDT791-F168	G407-S577	f83r	LICENSED_DY_CLOSE	1	1	1	F83_P2	F83_MIDDLE_LOOP	MAIN_RECORD	1	G407-E3529	f83r.9	G407-E3529	f83r.9	G407-E3529	qokedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
169	GDT791-F169	G407-S578	f83r	LICENSED_DY_CLOSE	2	1	1	F83_P2	F83_MIDDLE_LOOP	MAIN_RECORD	2	G407-E3530	f83r.9	G407-E3531	f83r.9	G407-E3530|G407-E3531	lsheedy qokchdy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
170	GDT791-F170	G407-S579	f83r	LICENSED_DY_CLOSE	19	1	1	F83_P2	F83_MIDDLE_LOOP	MAIN_RECORD	19	G407-E3532	f83r.9	G407-E3550	f83r.11	G407-E3532|G407-E3533|G407-E3534|G407-E3535|G407-E3536|G407-E3537|G407-E3538|G407-E3539|G407-E3540|G407-E3541|G407-E3542|G407-E3543|G407-E3544|G407-E3545|G407-E3546|G407-E3547|G407-E3548|G407-E3549|G407-E3550	r shedkedy qopshdy qopy olkeey rchs cheeb ols aiin skal dain cthal s aiin chky lal sam sor shedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
171	GDT791-F171	G407-S580	f83r	LICENSED_DY_CLOSE	4	1	1	F83_P2	F83_MIDDLE_LOOP	MAIN_RECORD	4	G407-E3551	f83r.11	G407-E3554	f83r.11	G407-E3551|G407-E3552|G407-E3553|G407-E3554	qokaiin chkain shcthey qokedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
172	GDT791-F172	G407-S581	f83r	LICENSED_DY_CLOSE	2	1	1	F83_P2	F83_MIDDLE_LOOP	MAIN_RECORD	2	G407-E3555	f83r.11	G407-E3556	f83r.11	G407-E3555|G407-E3556	okair sheedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
173	GDT791-F173	G407-S582	f83r	LICENSED_DY_CLOSE	1	1	1	F83_P2	F83_MIDDLE_LOOP	MAIN_RECORD	1	G407-E3557	f83r.11	G407-E3557	f83r.11	G407-E3557	lchedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
174	GDT791-F174	G407-S583	f83r	LICENSED_DY_CLOSE	8	1	1	F83_P2	F83_MIDDLE_LOOP	MAIN_RECORD	8	G407-E3558	f83r.11	G407-E3565	f83r.12	G407-E3558|G407-E3559|G407-E3560|G407-E3561|G407-E3562|G407-E3563|G407-E3564|G407-E3565	lo qockhol sheckhy otal qokeal sheckhdy al okedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
175	GDT791-F175	G407-S584	f83r	LICENSED_DY_CLOSE	1	1	1	F83_P2	F83_MIDDLE_LOOP	MAIN_RECORD	1	G407-E3566	f83r.12	G407-E3566	f83r.12	G407-E3566	qokedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
176	GDT791-F176	G407-S585	f83r	LICENSED_DY_CLOSE	4	1	1	F83_P2	F83_MIDDLE_LOOP	MAIN_RECORD	4	G407-E3567	f83r.12	G407-E3570	f83r.13	G407-E3567|G407-E3568|G407-E3569|G407-E3570	qokal salcheol tar shedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
177	GDT791-F177	G407-S586	f83r	LICENSED_DY_CLOSE	4	1	1	F83_P2	F83_MIDDLE_LOOP	MAIN_RECORD	4	G407-E3571	f83r.13	G407-E3574	f83r.13	G407-E3571|G407-E3572|G407-E3573|G407-E3574	s altedy sair qokedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
178	GDT791-F178	G407-S587	f83r	LICENSED_DY_CLOSE	1	1	1	F83_P2	F83_MIDDLE_LOOP	MAIN_RECORD	1	G407-E3575	f83r.13	G407-E3575	f83r.13	G407-E3575	qedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
179	GDT791-F179	G407-S588	f83r	LICENSED_DY_CLOSE	1	1	1	F83_P2	F83_MIDDLE_LOOP	MAIN_RECORD	1	G407-E3576	f83r.13	G407-E3576	f83r.13	G407-E3576	lchcphedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
180	GDT791-F180	G407-S589	f83r	LICENSED_DY_CLOSE	3	1	1	F83_P2	F83_MIDDLE_LOOP	MAIN_RECORD	3	G407-E3577	f83r.13	G407-E3579	f83r.14	G407-E3577|G407-E3578|G407-E3579	ldar qokchedy qokeedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
181	GDT791-F181	G407-S590	f83r	LICENSED_DY_CLOSE	1	1	1	F83_P2	F83_MIDDLE_LOOP	MAIN_RECORD	1	G407-E3580	f83r.14	G407-E3580	f83r.14	G407-E3580	shedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
182	GDT791-F182	G407-S591	f83r	LICENSED_DY_CLOSE	1	1	1	F83_P2	F83_MIDDLE_LOOP	MAIN_RECORD	1	G407-E3581	f83r.14	G407-E3581	f83r.14	G407-E3581	qokshedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
183	GDT791-F183	G407-S592	f83r	LICENSED_DY_CLOSE	2	1	1	F83_P2	F83_MIDDLE_LOOP	MAIN_RECORD	2	G407-E3582	f83r.14	G407-E3583	f83r.14	G407-E3582|G407-E3583	dal lchedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
184	GDT791-F184	G407-S593	f83r	LICENSED_DY_CLOSE	11	1	1	F83_P2	F83_MIDDLE_LOOP	MAIN_RECORD	11	G407-E3584	f83r.14	G407-E3594	f83r.15	G407-E3584|G407-E3585|G407-E3586|G407-E3587|G407-E3588|G407-E3589|G407-E3590|G407-E3591|G407-E3592|G407-E3593|G407-E3594	qokaiin shcthy dal sy saiin shedal shecthy chey tal shcthy dalchdy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
185	GDT791-F185	G407-S594	f83r	LICENSED_DY_CLOSE	1	1	1	F83_P2	F83_MIDDLE_LOOP	MAIN_RECORD	1	G407-E3595	f83r.15	G407-E3595	f83r.15	G407-E3595	qotchedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
186	GDT791-F186	G407-S595	f83r	LICENSED_DY_CLOSE	1	1	1	F83_P2	F83_MIDDLE_LOOP	MAIN_RECORD	1	G407-E3596	f83r.15	G407-E3596	f83r.15	G407-E3596	lchedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
187	GDT791-F187	G407-S596	f83r	LICENSED_DY_CLOSE	2	1	1	F83_P2	F83_MIDDLE_LOOP	MAIN_RECORD	2	G407-E3597	f83r.16	G407-E3598	f83r.16	G407-E3597|G407-E3598	tchedy qokchdy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
188	GDT791-F188	G407-S597	f83r	LICENSED_DY_CLOSE	14	1	2	F83_P2	F83_MIDDLE_LOOP	MAIN_RECORD	12	G407-E3599	f83r.16	G407-E3610	f83r.17	G407-E3599|G407-E3600|G407-E3601|G407-E3602|G407-E3603|G407-E3604|G407-E3605|G407-E3606|G407-E3607|G407-E3608|G407-E3609|G407-E3610	cheedar chldaiin chedy qokain checthy chealror dcheokedy lkeed shckhey ytaiin shechy schety	SPLIT_LEGACY_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
189	GDT791-F189	G407-S597	f83r	LICENSED_DY_CLOSE	14	2	2	F83_P3	F83_LOWER_DRIP	MAIN_RECORD	2	G407-E3611	f83r.18	G407-E3612	f83r.18	G407-E3611|G407-E3612	pdalshdy shocphedy	SPLIT_LEGACY_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
190	GDT791-F190	G407-S598	f83r	LICENSED_DY_CLOSE	2	1	1	F83_P3	F83_LOWER_DRIP	MAIN_RECORD	2	G407-E3613	f83r.18	G407-E3614	f83r.18	G407-E3613|G407-E3614	otor shedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
191	GDT791-F191	G407-S599	f83r	LICENSED_DY_CLOSE	11	1	1	F83_P3	F83_LOWER_DRIP	MAIN_RECORD	11	G407-E3615	f83r.18	G407-E3625	f83r.19	G407-E3615|G407-E3616|G407-E3617|G407-E3618|G407-E3619|G407-E3620|G407-E3621|G407-E3622|G407-E3623|G407-E3624|G407-E3625	opshedy otshdy qokedol shdy soldy sar shedaiin ockhey sain ched shedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
192	GDT791-F192	G407-S600	f83r	LICENSED_DY_CLOSE	3	1	1	F83_P3	F83_LOWER_DRIP	MAIN_RECORD	3	G407-E3626	f83r.19	G407-E3628	f83r.19	G407-E3626|G407-E3627|G407-E3628	qetal dal shedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
193	GDT791-F193	G407-S601	f83r	LICENSED_DY_CLOSE	2	1	1	F83_P3	F83_LOWER_DRIP	MAIN_RECORD	2	G407-E3629	f83r.19	G407-E3630	f83r.19	G407-E3629|G407-E3630	shey lchedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
194	GDT791-F194	G407-S602	f83r	LICENSED_DY_CLOSE	2	1	1	F83_P3	F83_LOWER_DRIP	MAIN_RECORD	2	G407-E3631	f83r.20	G407-E3632	f83r.20	G407-E3631|G407-E3632	solkeedy qoteedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
195	GDT791-F195	G407-S603	f83r	LICENSED_DY_CLOSE	2	1	1	F83_P3	F83_LOWER_DRIP	MAIN_RECORD	2	G407-E3633	f83r.20	G407-E3634	f83r.20	G407-E3633|G407-E3634	qokeey qokedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
196	GDT791-F196	G407-S604	f83r	LICENSED_DY_CLOSE	3	1	1	F83_P3	F83_LOWER_DRIP	MAIN_RECORD	3	G407-E3635	f83r.20	G407-E3637	f83r.20	G407-E3635|G407-E3636|G407-E3637	sol cheeety qokedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
197	GDT791-F197	G407-S605	f83r	LICENSED_DY_CLOSE	4	1	1	F83_P3	F83_LOWER_DRIP	MAIN_RECORD	4	G407-E3638	f83r.20	G407-E3641	f83r.21	G407-E3638|G407-E3639|G407-E3640|G407-E3641	qoky saiin solkeedy qokedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
198	GDT791-F198	G407-S606	f83r	LICENSED_DY_CLOSE	1	1	1	F83_P3	F83_LOWER_DRIP	MAIN_RECORD	1	G407-E3642	f83r.21	G407-E3642	f83r.21	G407-E3642	otedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
199	GDT791-F199	G407-S607	f83r	LICENSED_DY_CLOSE	3	1	1	F83_P3	F83_LOWER_DRIP	MAIN_RECORD	3	G407-E3643	f83r.21	G407-E3645	f83r.21	G407-E3643|G407-E3644|G407-E3645	sol chedy lkedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
200	GDT791-F200	G407-S608	f83r	LICENSED_DY_CLOSE	2	1	1	F83_P3	F83_LOWER_DRIP	MAIN_RECORD	2	G407-E3646	f83r.21	G407-E3647	f83r.21	G407-E3646|G407-E3647	qokchedy qokedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
201	GDT791-F201	G407-S609	f83r	LICENSED_DY_CLOSE	4	1	1	F83_P3	F83_LOWER_DRIP	MAIN_RECORD	4	G407-E3648	f83r.21	G407-E3651	f83r.22	G407-E3648|G407-E3649|G407-E3650|G407-E3651	chckhdy sar schedair otchedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
202	GDT791-F202	G407-S610	f83r	LICENSED_DY_CLOSE	1	1	1	F83_P3	F83_LOWER_DRIP	MAIN_RECORD	1	G407-E3652	f83r.22	G407-E3652	f83r.22	G407-E3652	qokeedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
203	GDT791-F203	G407-S611	f83r	LICENSED_DY_CLOSE	5	1	1	F83_P3	F83_LOWER_DRIP	MAIN_RECORD	5	G407-E3653	f83r.22	G407-E3657	f83r.22	G407-E3653|G407-E3654|G407-E3655|G407-E3656|G407-E3657	chedain chedy qotedaiin otaiin otedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
204	GDT791-F204	G407-S612	f83r	LICENSED_DY_CLOSE	1	1	1	F83_P3	F83_LOWER_DRIP	MAIN_RECORD	1	G407-E3658	f83r.22	G407-E3658	f83r.22	G407-E3658	ldy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
205	GDT791-F205	G407-S613	f83r	LICENSED_DY_CLOSE	2	1	1	F83_P3	F83_LOWER_DRIP	MAIN_RECORD	2	G407-E3659	f83r.23	G407-E3660	f83r.23	G407-E3659|G407-E3660	tchedy qotedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
206	GDT791-F206	G407-S614	f83r	LICENSED_DY_CLOSE	2	1	1	F83_P3	F83_LOWER_DRIP	MAIN_RECORD	2	G407-E3661	f83r.23	G407-E3662	f83r.23	G407-E3661|G407-E3662	qokal shedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
207	GDT791-F207	G407-S615	f83r	LICENSED_DY_CLOSE	1	1	1	F83_P3	F83_LOWER_DRIP	MAIN_RECORD	1	G407-E3663	f83r.23	G407-E3663	f83r.23	G407-E3663	qokedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
208	GDT791-F208	G407-S616	f83r	LICENSED_DY_CLOSE	10	1	1	F83_P3	F83_LOWER_DRIP	MAIN_RECORD	10	G407-E3664	f83r.23	G407-E3673	f83r.24	G407-E3664|G407-E3665|G407-E3666|G407-E3667|G407-E3668|G407-E3669|G407-E3670|G407-E3671|G407-E3672|G407-E3673	shecthedy shecthy otor chedy soiiin checthy chety otaiin olsaly shedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
209	GDT791-F209	G407-S617	f83r	LICENSED_DY_CLOSE	1	1	1	F83_P4	F83_LOWER_COUPLED	MAIN_RECORD	1	G407-E3674	f83r.25	G407-E3674	f83r.25	G407-E3674	qokeedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
210	GDT791-F210	G407-S618	f83r	LICENSED_DY_CLOSE	3	1	1	F83_P4	F83_LOWER_COUPLED	MAIN_RECORD	3	G407-E3675	f83r.25	G407-E3677	f83r.25	G407-E3675|G407-E3676|G407-E3677	qolchey qokeey qokedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
211	GDT791-F211	G407-S619	f83r	LICENSED_DY_CLOSE	7	1	1	F83_P4	F83_LOWER_COUPLED	MAIN_RECORD	7	G407-E3678	f83r.25	G407-E3684	f83r.26	G407-E3678|G407-E3679|G407-E3680|G407-E3681|G407-E3682|G407-E3683|G407-E3684	chedy otal otchey qokeey qoky tol shedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
212	GDT791-F212	G407-S620	f83r	LICENSED_DY_CLOSE	1	1	1	F83_P4	F83_LOWER_COUPLED	MAIN_RECORD	1	G407-E3685	f83r.26	G407-E3685	f83r.26	G407-E3685	qokylddy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
213	GDT791-F213	G407-S621	f83r	LICENSED_DY_CLOSE	3	1	1	F83_P4	F83_LOWER_COUPLED	MAIN_RECORD	3	G407-E3686	f83r.27	G407-E3688	f83r.27	G407-E3686|G407-E3687|G407-E3688	dain chedy qokeedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
214	GDT791-F214	G407-S622	f83r	LICENSED_DY_CLOSE	1	1	1	F83_P4	F83_LOWER_COUPLED	MAIN_RECORD	1	G407-E3689	f83r.27	G407-E3689	f83r.27	G407-E3689	shckhedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
215	GDT791-F215	G407-S623	f83r	LICENSED_DY_CLOSE	1	1	1	F83_P4	F83_LOWER_COUPLED	MAIN_RECORD	1	G407-E3690	f83r.27	G407-E3690	f83r.27	G407-E3690	shckhedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
216	GDT791-F216	G407-S624	f83r	LICENSED_DY_CLOSE	4	1	1	F83_P4	F83_LOWER_COUPLED	MAIN_RECORD	4	G407-E3691	f83r.28	G407-E3694	f83r.28	G407-E3691|G407-E3692|G407-E3693|G407-E3694	saiin cheeky sheey qokedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
217	GDT791-F217	G407-S625	f83r	LICENSED_DY_CLOSE	1	1	1	F83_P4	F83_LOWER_COUPLED	MAIN_RECORD	1	G407-E3695	f83r.28	G407-E3695	f83r.28	G407-E3695	shedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
218	GDT791-F218	G407-S626	f83r	LICENSED_DY_CLOSE	1	1	1	F83_P4	F83_LOWER_COUPLED	MAIN_RECORD	1	G407-E3696	f83r.28	G407-E3696	f83r.28	G407-E3696	oldy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
219	GDT791-F219	G407-S627	f83r	LICENSED_DY_CLOSE	3	1	1	F83_P4	F83_LOWER_COUPLED	MAIN_RECORD	3	G407-E3697	f83r.29	G407-E3699	f83r.29	G407-E3697|G407-E3698|G407-E3699	salchedy cheey qody	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
220	GDT791-F220	G407-S628	f83r	LICENSED_DY_CLOSE	2	1	1	F83_P4	F83_LOWER_COUPLED	MAIN_RECORD	2	G407-E3700	f83r.29	G407-E3701	f83r.29	G407-E3700|G407-E3701	kesd oldy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
221	GDT791-F221	G407-S629	f83r	LICENSED_DY_CLOSE	2	1	1	F83_P4	F83_LOWER_COUPLED	MAIN_RECORD	2	G407-E3702	f83r.30	G407-E3703	f83r.30	G407-E3702|G407-E3703	s okeedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
222	GDT791-F222	G407-S630	f83r	LICENSED_DY_CLOSE	1	1	1	F83_P4	F83_LOWER_COUPLED	MAIN_RECORD	1	G407-E3704	f83r.30	G407-E3704	f83r.30	G407-E3704	qokeedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
223	GDT791-F223	G407-S631	f83r	LICENSED_DY_CLOSE	4	1	2	F83_P4	F83_LOWER_COUPLED	MAIN_RECORD	2	G407-E3705	f83r.30	G407-E3706	f83r.30	G407-E3705|G407-E3706	qoky saii	SPLIT_LEGACY_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
224	GDT791-F224	G407-S631	f83r	LICENSED_DY_CLOSE	4	2	2	F83_P5	F83_LOWER_COUPLED	MAIN_RECORD	2	G407-E3707	f83r.31	G407-E3708	f83r.31	G407-E3707|G407-E3708	techedy qotchedy	SPLIT_LEGACY_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
225	GDT791-F225	G407-S632	f83r	LICENSED_DY_CLOSE	1	1	1	F83_P5	F83_LOWER_COUPLED	MAIN_RECORD	1	G407-E3709	f83r.31	G407-E3709	f83r.31	G407-E3709	okeedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
226	GDT791-F226	G407-S633	f83r	LICENSED_DY_CLOSE	1	1	1	F83_P5	F83_LOWER_COUPLED	MAIN_RECORD	1	G407-E3710	f83r.31	G407-E3710	f83r.31	G407-E3710	ldy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
227	GDT791-F227	G407-S634	f83r	LICENSED_DY_CLOSE	3	1	1	F83_P5	F83_LOWER_COUPLED	MAIN_RECORD	3	G407-E3711	f83r.32	G407-E3713	f83r.32	G407-E3711|G407-E3712|G407-E3713	cheol qokchedy lchedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
228	GDT791-F228	G407-S635	f83r	LICENSED_DY_CLOSE	9	1	1	F83_P5	F83_LOWER_COUPLED	MAIN_RECORD	9	G407-E3714	f83r.32	G407-E3722	f83r.34	G407-E3714|G407-E3715|G407-E3716|G407-E3717|G407-E3718|G407-E3719|G407-E3720|G407-E3721|G407-E3722	qokey sy s aiin sheekchy qokey sain shky lchedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
229	GDT791-F229	G407-S636	f83r	LICENSED_DY_CLOSE	12	1	1	F83_P5	F83_LOWER_COUPLED	MAIN_RECORD	12	G407-E3723	f83r.34	G407-E3734	f83r.36	G407-E3723|G407-E3724|G407-E3725|G407-E3726|G407-E3727|G407-E3728|G407-E3729|G407-E3730|G407-E3731|G407-E3732|G407-E3733|G407-E3734	dolshed qokchy saiin cheky okeeol okain chdy sor aiin shy shey lshedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
230	GDT791-F230	G407-S637	f83r	LICENSED_DY_CLOSE	3	1	1	F83_P5	F83_LOWER_COUPLED	MAIN_RECORD	3	G407-E3735	f83r.36	G407-E3737	f83r.37	G407-E3735|G407-E3736|G407-E3737	qoky sol lkedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
231	GDT791-F231	G407-S638	f83r	LICENSED_DY_CLOSE	1	1	1	F83_P5	F83_LOWER_COUPLED	MAIN_RECORD	1	G407-E3738	f83r.37	G407-E3738	f83r.37	G407-E3738	lchedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
