alias_ordinal	alias_id	alias_class	physical_page	statement_id	target_event_id	target_surface	target_locus	target_record_id	target_panel_id	inherited_root	lexical_source_kind	source_event_id	source_surface	source_locus	source_record_id	source_panel_id	selected_boundary_action	new_owner_key	semantic_export_credit
157	GDT581-I1206	ACTION_ALIAS	f82r	G407-S533	G407-E3365	lar	f82r.23	F82_P3	F82_BOTTOM_COMMUNAL	CHD	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P3	ZERO__BOUNDARY_REPAIR_ONLY
158	GDT581-I1207	ACTION_ALIAS	f82r	G407-S534	G407-E3375	ydy	f82r.24	F82_P3	F82_BOTTOM_COMMUNAL	R	SAME_STATEMENT_EVENT	G407-E3374	raiin	f82r.24	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
159	GDT581-I1208	ACTION_ALIAS	f82r	G407-S535	G407-E3376	dol	f82r.25	F82_P3	F82_BOTTOM_COMMUNAL	R	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P3	ZERO__BOUNDARY_REPAIR_ONLY
160	GDT581-I1209	ACTION_ALIAS	f82r	G407-S538	G407-E3383	lar	f82r.25	F82_P3	F82_BOTTOM_COMMUNAL	CHD	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P3	ZERO__BOUNDARY_REPAIR_ONLY
161	GDT581-I1210	ACTION_ALIAS	f82r	G407-S539	G407-E3388	cheal	f82r.26	F82_P3	F82_BOTTOM_COMMUNAL	OK	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P3	ZERO__BOUNDARY_REPAIR_ONLY
162	GDT581-I1211	ACTION_ALIAS	f82r	G407-S539	G407-E3391	aiin	f82r.26	F82_P3	F82_BOTTOM_COMMUNAL	S	SAME_STATEMENT_EVENT	G407-E3390	ches	f82r.26	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
163	GDT581-I1212	ACTION_ALIAS	f82r	G407-S539	G407-E3392	oteey	f82r.26	F82_P3	F82_BOTTOM_COMMUNAL	S	SAME_STATEMENT_EVENT	G407-E3390	ches	f82r.26	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
164	GDT581-I1213	ACTION_ALIAS	f82r	G407-S540	G407-E3397	daldy	f82r.27	F82_P3	F82_BOTTOM_COMMUNAL	SH	SAME_STATEMENT_EVENT	G407-E3396	rsheal	f82r.27	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
165	GDT581-I1214	ACTION_ALIAS	f82r	G407-S543	G407-E3400	qoteedy	f82r.27	F82_P3	F82_BOTTOM_COMMUNAL	SH	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P3	ZERO__BOUNDARY_REPAIR_ONLY
166	GDT581-I1215	ACTION_ALIAS	f82r	G407-S548	G407-E3406	qotaiin	f82r.28	F82_P3	F82_BOTTOM_COMMUNAL	OK	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P3	ZERO__BOUNDARY_REPAIR_ONLY
167	GDT581-I1216	ACTION_ALIAS	f82r	G407-S548	G407-E3408	qoteeol	f82r.28	F82_P3	F82_BOTTOM_COMMUNAL	T	SAME_STATEMENT_EVENT	G407-E3407	chcthey	f82r.28	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
168	GDT581-I1217	ACTION_ALIAS	f82r	G407-S548	G407-E3409	chey	f82r.28	F82_P3	F82_BOTTOM_COMMUNAL	T	SAME_STATEMENT_EVENT	G407-E3407	chcthey	f82r.28	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
169	GDT581-I1218	ACTION_ALIAS	f82r	G407-S548	G407-E3411	oly	f82r.28	F82_P3	F82_BOTTOM_COMMUNAL	OK	SAME_STATEMENT_EVENT	G407-E3410	qokaiin	f82r.28	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
170	GDT581-I1219	ACTION_ALIAS	f82r	G407-S548	G407-E3412	d	f82r.29	F82_P3	F82_BOTTOM_COMMUNAL	OK	SAME_STATEMENT_EVENT	G407-E3410	qokaiin	f82r.28	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
171	GDT581-I1220	ACTION_ALIAS	f82r	G407-S551	G407-E3419	qotedy	f82r.29	F82_P3	F82_BOTTOM_COMMUNAL	OK	SAME_STATEMENT_EVENT	G407-E3418	oky	f82r.29	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
172	GDT581-I1221	ACTION_ALIAS	f82r	G407-S552	G407-E3420	qoty	f82r.29	F82_P3	F82_BOTTOM_COMMUNAL	OK	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P3	ZERO__BOUNDARY_REPAIR_ONLY
173	GDT581-I1222	ACTION_ALIAS	f82r	G407-S552	G407-E3421	qoty	f82r.29	F82_P3	F82_BOTTOM_COMMUNAL	OK	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P3	ZERO__BOUNDARY_REPAIR_ONLY
174	GDT581-I1223	ACTION_ALIAS	f82r	G407-S552	G407-E3422	qoteey	f82r.30	F82_P3	F82_BOTTOM_COMMUNAL	OK	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P3	ZERO__BOUNDARY_REPAIR_ONLY
175	GDT581-I1224	ACTION_ALIAS	f82r	G407-S552	G407-E3425	qoteey	f82r.30	F82_P3	F82_BOTTOM_COMMUNAL	CH	SAME_STATEMENT_EVENT	G407-E3424	cheol	f82r.30	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
176	GDT581-I1225	ACTION_ALIAS	f82r	G407-S555	G407-E3432	ol	f82r.31	F82_P3	F82_BOTTOM_COMMUNAL	CH	SAME_STATEMENT_EVENT	G407-E3431	cheol	f82r.31	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
177	GDT581-I1226	ACTION_ALIAS	f82r	G407-S556	G407-E3435	qoty	f82r.31	F82_P3	F82_BOTTOM_COMMUNAL	CHD	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P3	ZERO__BOUNDARY_REPAIR_ONLY
178	GDT581-I1227	ACTION_ALIAS	f82r	G407-S556	G407-E3443	lchey	f82r.32	F82_P3	F82_BOTTOM_COMMUNAL	K	SAME_STATEMENT_EVENT	G407-E3442	chckhey	f82r.32	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
179	GDT581-I1228	ACTION_ALIAS	f82r	G407-S556	G407-E3447	chey	f82r.32	F82_P3	F82_BOTTOM_COMMUNAL	R	SAME_STATEMENT_EVENT	G407-E3446	lr	f82r.32	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
180	GDT581-I1229	ACTION_ALIAS	f82r	G407-S556	G407-E3450	ol	f82r.33	F82_P3	F82_BOTTOM_COMMUNAL	S	SAME_STATEMENT_EVENT	G407-E3449	sain	f82r.33	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
181	GDT581-I1230	ACTION_ALIAS	f82r	G407-S556	G407-E3452	ey	f82r.33	F82_P3	F82_BOTTOM_COMMUNAL	CH	SAME_STATEMENT_EVENT	G407-E3451	cheol	f82r.33	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
182	GDT581-I1231	ACTION_ALIAS	f82r	G407-S556	G407-E3454	chey	f82r.33	F82_P3	F82_BOTTOM_COMMUNAL	R	SAME_STATEMENT_EVENT	G407-E3453	cheor	f82r.33	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
183	GDT581-I1232	ACTION_ALIAS	f83r	G407-S559	G407-E3462	sol	f83r.2	F83_P1	F83_UPPER_SPRAY	CHD	SAME_STATEMENT_EVENT	G407-E3461	qopchedy	f83r.1	F83_P1	F83_UPPER_SPRAY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
184	GDT581-I1233	ACTION_ALIAS	f83r	G407-S559	G407-E3468	qoteedy	f83r.2	F83_P1	F83_UPPER_SPRAY	SH	SAME_STATEMENT_EVENT	G407-E3467	shey	f83r.2	F83_P1	F83_UPPER_SPRAY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
185	GDT581-I1234	ACTION_ALIAS	f83r	G407-S560	G407-E3470	ar	f83r.2	F83_P1	F83_UPPER_SPRAY	S	SAME_STATEMENT_EVENT	G407-E3469	rches	f83r.2	F83_P1	F83_UPPER_SPRAY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
186	GDT581-I1235	ACTION_ALIAS	f83r	G407-S560	G407-E3472	dor	f83r.2	F83_P1	F83_UPPER_SPRAY	CHD	SAME_STATEMENT_EVENT	G407-E3471	chedy	f83r.2	F83_P1	F83_UPPER_SPRAY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
187	GDT581-I1236	ACTION_ALIAS	f83r	G407-S561	G407-E3474	qotal	f83r.3	F83_P1	F83_UPPER_SPRAY	K	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F83_P1	ZERO__BOUNDARY_REPAIR_ONLY
188	GDT581-I1237	ACTION_ALIAS	f83r	G407-S562	G407-E3476	chey	f83r.3	F83_P1	F83_UPPER_SPRAY	K	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F83_P1	ZERO__BOUNDARY_REPAIR_ONLY
189	GDT581-I1238	ACTION_ALIAS	f83r	G407-S562	G407-E3477	daiin	f83r.3	F83_P1	F83_UPPER_SPRAY	K	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F83_P1	ZERO__BOUNDARY_REPAIR_ONLY
190	GDT581-I1239	ACTION_ALIAS	f83r	G407-S562	G407-E3478	chey	f83r.3	F83_P1	F83_UPPER_SPRAY	K	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F83_P1	ZERO__BOUNDARY_REPAIR_ONLY
191	GDT581-I1240	ACTION_ALIAS	f83r	G407-S563	G407-E3481	qotal	f83r.3	F83_P1	F83_UPPER_SPRAY	OK	SAME_STATEMENT_EVENT	G407-E3480	qokaiin	f83r.3	F83_P1	F83_UPPER_SPRAY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
192	GDT581-I1241	ACTION_ALIAS	f83r	G407-S563	G407-E3482	dar	f83r.3	F83_P1	F83_UPPER_SPRAY	OK	SAME_STATEMENT_EVENT	G407-E3480	qokaiin	f83r.3	F83_P1	F83_UPPER_SPRAY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
193	GDT581-I1242	ACTION_ALIAS	f83r	G407-S565	G407-E3487	daiin	f83r.4	F83_P1	F83_UPPER_SPRAY	K	SAME_STATEMENT_EVENT	G407-E3486	chkedy	f83r.4	F83_P1	F83_UPPER_SPRAY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
194	GDT581-I1243	ACTION_ALIAS	f83r	G407-S566	G407-E3492	deey	f83r.5	F83_P1	F83_UPPER_SPRAY	CHD	SAME_STATEMENT_EVENT	G407-E3491	chedy	f83r.4	F83_P1	F83_UPPER_SPRAY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
195	GDT581-I1244	ACTION_ALIAS	f83r	G407-S566	G407-E3493	qotaiin	f83r.5	F83_P1	F83_UPPER_SPRAY	CHD	SAME_STATEMENT_EVENT	G407-E3491	chedy	f83r.4	F83_P1	F83_UPPER_SPRAY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
196	GDT581-I1245	ACTION_ALIAS	f83r	G407-S566	G407-E3495	qoty	f83r.5	F83_P1	F83_UPPER_SPRAY	K	SAME_STATEMENT_EVENT	G407-E3494	checkhy	f83r.5	F83_P1	F83_UPPER_SPRAY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
197	GDT581-I1246	ACTION_ALIAS	f83r	G407-S567	G407-E3500	qoteedy	f83r.5	F83_P1	F83_UPPER_SPRAY	CHD	SAME_STATEMENT_EVENT	G407-E3499	rchedy	f83r.5	F83_P1	F83_UPPER_SPRAY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
198	GDT581-I1247	ACTION_ALIAS	f83r	G407-S568	G407-E3501	lo	f83r.5	F83_P1	F83_UPPER_SPRAY	CHD	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F83_P1	ZERO__BOUNDARY_REPAIR_ONLY
199	GDT581-I1248	ACTION_ALIAS	f83r	G407-S572	G407-E3513	qeeedy	f83r.7	F83_P1	F83_UPPER_SPRAY	SH	SAME_STATEMENT_EVENT	G407-E3512	lsheedy	f83r.7	F83_P1	F83_UPPER_SPRAY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
200	GDT581-I1249	ACTION_ALIAS	f83r	G407-S572	G407-E3515	o	f83r.7	F83_P1	F83_UPPER_SPRAY	OK	SAME_STATEMENT_EVENT	G407-E3514	qoky	f83r.7	F83_P1	F83_UPPER_SPRAY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
201	GDT581-I1250	ACTION_ALIAS	f83r	G407-S572	G407-E3516	qol	f83r.7	F83_P1	F83_UPPER_SPRAY	OK	SAME_STATEMENT_EVENT	G407-E3514	qoky	f83r.7	F83_P1	F83_UPPER_SPRAY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
202	GDT581-I1251	ACTION_ALIAS	f83r	G407-S573	G407-E3519	qoteedy	f83r.7	F83_P1	F83_UPPER_SPRAY	OK	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F83_P1	ZERO__BOUNDARY_REPAIR_ONLY
203	GDT581-I1252	ACTION_ALIAS	f83r	G407-S574	G407-E3520	qoteedy	f83r.7	F83_P1	F83_UPPER_SPRAY	OK	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F83_P1	ZERO__BOUNDARY_REPAIR_ONLY
204	GDT581-I1253	ACTION_ALIAS	f83r	G407-S575	G407-E3522	otedy	f83r.8	F83_P1	F83_UPPER_SPRAY	CHD	SAME_STATEMENT_EVENT	G407-E3521	pchedal	f83r.8	F83_P1	F83_UPPER_SPRAY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
205	GDT581-I1254	ACTION_ALIAS	f83r	G407-S576	G407-E3526	chary	f83r.8	F83_P1	F83_UPPER_SPRAY	CHD	SAME_STATEMENT_EVENT	G407-E3525	chedy	f83r.8	F83_P1	F83_UPPER_SPRAY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
206	GDT581-I1255	ACTION_ALIAS	f83r	G407-S579	G407-E3540	aiin	f83r.10	F83_P2	F83_MIDDLE_LOOP	S	SAME_STATEMENT_EVENT	G407-E3539	ols	f83r.10	F83_P2	F83_MIDDLE_LOOP	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
207	GDT581-I1256	ACTION_ALIAS	f83r	G407-S579	G407-E3542	dain	f83r.10	F83_P2	F83_MIDDLE_LOOP	K	SAME_STATEMENT_EVENT	G407-E3541	skal	f83r.10	F83_P2	F83_MIDDLE_LOOP	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
208	GDT581-I1257	ACTION_ALIAS	f83r	G407-S579	G407-E3545	aiin	f83r.10	F83_P2	F83_MIDDLE_LOOP	S	SAME_STATEMENT_EVENT	G407-E3544	s	f83r.10	F83_P2	F83_MIDDLE_LOOP	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
209	GDT581-I1258	ACTION_ALIAS	f83r	G407-S579	G407-E3547	lal	f83r.10	F83_P2	F83_MIDDLE_LOOP	K	SAME_STATEMENT_EVENT	G407-E3546	chky	f83r.10	F83_P2	F83_MIDDLE_LOOP	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
210	GDT581-I1259	ACTION_ALIAS	f83r	G407-S583	G407-E3558	lo	f83r.11	F83_P2	F83_MIDDLE_LOOP	CHD	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F83_P2	ZERO__BOUNDARY_REPAIR_ONLY
211	GDT581-I1260	ACTION_ALIAS	f83r	G407-S583	G407-E3561	otal	f83r.12	F83_P2	F83_MIDDLE_LOOP	K	SAME_STATEMENT_EVENT	G407-E3560	sheckhy	f83r.12	F83_P2	F83_MIDDLE_LOOP	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
212	GDT581-I1261	ACTION_ALIAS	f83r	G407-S583	G407-E3564	al	f83r.12	F83_P2	F83_MIDDLE_LOOP	K	SAME_STATEMENT_EVENT	G407-E3563	sheckhdy	f83r.12	F83_P2	F83_MIDDLE_LOOP	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
213	GDT581-I1262	ACTION_ALIAS	f83r	G407-S587	G407-E3575	qedy	f83r.13	F83_P2	F83_MIDDLE_LOOP	OK	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F83_P2	ZERO__BOUNDARY_REPAIR_ONLY
214	GDT581-I1263	ACTION_ALIAS	f83r	G407-S592	G407-E3582	dal	f83r.14	F83_P2	F83_MIDDLE_LOOP	SH	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F83_P2	ZERO__BOUNDARY_REPAIR_ONLY
215	GDT581-I1264	ACTION_ALIAS	f83r	G407-S593	G407-E3586	dal	f83r.14	F83_P2	F83_MIDDLE_LOOP	T	SAME_STATEMENT_EVENT	G407-E3585	shcthy	f83r.14	F83_P2	F83_MIDDLE_LOOP	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
216	GDT581-I1265	ACTION_ALIAS	f83r	G407-S593	G407-E3587	sy	f83r.14	F83_P2	F83_MIDDLE_LOOP	T	SAME_STATEMENT_EVENT	G407-E3585	shcthy	f83r.14	F83_P2	F83_MIDDLE_LOOP	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
217	GDT581-I1266	ACTION_ALIAS	f83r	G407-S593	G407-E3591	chey	f83r.15	F83_P2	F83_MIDDLE_LOOP	T	SAME_STATEMENT_EVENT	G407-E3590	shecthy	f83r.15	F83_P2	F83_MIDDLE_LOOP	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
218	GDT581-I1267	ACTION_ALIAS	f83r	G407-S597	G407-E3599	cheedar	f83r.16	F83_P2	F83_MIDDLE_LOOP	CHD	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F83_P2	ZERO__BOUNDARY_REPAIR_ONLY
219	GDT581-I1268	ACTION_ALIAS	f83r	G407-S597	G407-E3600	chldaiin	f83r.16	F83_P2	F83_MIDDLE_LOOP	CHD	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F83_P2	ZERO__BOUNDARY_REPAIR_ONLY
220	GDT581-I1269	ACTION_ALIAS	f83r	G407-S598	G407-E3613	otor	f83r.18	F83_P3	F83_LOWER_DRIP	P	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F83_P3	ZERO__BOUNDARY_REPAIR_ONLY
221	GDT581-I1270	ACTION_ALIAS	f83r	G407-S600	G407-E3627	dal	f83r.19	F83_P3	F83_LOWER_DRIP	T	SAME_STATEMENT_EVENT	G407-E3626	qetal	f83r.19	F83_P3	F83_LOWER_DRIP	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
222	GDT581-I1271	ACTION_ALIAS	f83r	G407-S602	G407-E3632	qoteedy	f83r.20	F83_P3	F83_LOWER_DRIP	K	SAME_STATEMENT_EVENT	G407-E3631	solkeedy	f83r.20	F83_P3	F83_LOWER_DRIP	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
223	GDT581-I1272	ACTION_ALIAS	f83r	G407-S604	G407-E3635	sol	f83r.20	F83_P3	F83_LOWER_DRIP	OK	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F83_P3	ZERO__BOUNDARY_REPAIR_ONLY
224	GDT581-I1273	ACTION_ALIAS	f83r	G407-S606	G407-E3642	otedy	f83r.21	F83_P3	F83_LOWER_DRIP	OK	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F83_P3	ZERO__BOUNDARY_REPAIR_ONLY
225	GDT581-I1274	ACTION_ALIAS	f83r	G407-S607	G407-E3643	sol	f83r.21	F83_P3	F83_LOWER_DRIP	OK	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F83_P3	ZERO__BOUNDARY_REPAIR_ONLY
226	GDT581-I1275	ACTION_ALIAS	f83r	G407-S611	G407-E3655	qotedaiin	f83r.22	F83_P3	F83_LOWER_DRIP	CHD	SAME_STATEMENT_EVENT	G407-E3654	chedy	f83r.22	F83_P3	F83_LOWER_DRIP	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
227	GDT581-I1276	ACTION_ALIAS	f83r	G407-S611	G407-E3656	otaiin	f83r.22	F83_P3	F83_LOWER_DRIP	CHD	SAME_STATEMENT_EVENT	G407-E3654	chedy	f83r.22	F83_P3	F83_LOWER_DRIP	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
228	GDT581-I1277	ACTION_ALIAS	f83r	G407-S611	G407-E3657	otedy	f83r.22	F83_P3	F83_LOWER_DRIP	CHD	SAME_STATEMENT_EVENT	G407-E3654	chedy	f83r.22	F83_P3	F83_LOWER_DRIP	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
229	GDT581-I1278	ACTION_ALIAS	f83r	G407-S612	G407-E3658	ldy	f83r.22	F83_P3	F83_LOWER_DRIP	CHD	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F83_P3	ZERO__BOUNDARY_REPAIR_ONLY
230	GDT581-I1279	ACTION_ALIAS	f83r	G407-S613	G407-E3660	qotedy	f83r.23	F83_P3	F83_LOWER_DRIP	CHD	SAME_STATEMENT_EVENT	G407-E3659	tchedy	f83r.23	F83_P3	F83_LOWER_DRIP	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
231	GDT581-I1280	ACTION_ALIAS	f83r	G407-S616	G407-E3666	otor	f83r.23	F83_P3	F83_LOWER_DRIP	T	SAME_STATEMENT_EVENT	G407-E3665	shecthy	f83r.23	F83_P3	F83_LOWER_DRIP	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
232	GDT581-I1281	ACTION_ALIAS	f83r	G407-S616	G407-E3671	otaiin	f83r.24	F83_P3	F83_LOWER_DRIP	T	SAME_STATEMENT_EVENT	G407-E3670	chety	f83r.24	F83_P3	F83_LOWER_DRIP	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
233	GDT581-I1282	ACTION_ALIAS	f83r	G407-S616	G407-E3672	olsaly	f83r.24	F83_P3	F83_LOWER_DRIP	T	SAME_STATEMENT_EVENT	G407-E3670	chety	f83r.24	F83_P3	F83_LOWER_DRIP	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
