view	control_id	world	combined_gain	max_four_gain	gain_1_5	gain_3_5	gain_2_3
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2394	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2395	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2396	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2397	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2398	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2399	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2400	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2401	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2402	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2403	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2404	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2405	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2406	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2407	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2408	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2409	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2410	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2411	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2412	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2413	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2414	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2415	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2416	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2417	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2418	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2419	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2420	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2421	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2422	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2423	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2424	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2425	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2426	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2427	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2428	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2429	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2430	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2431	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2432	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2433	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2434	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2435	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2436	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2437	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2438	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2439	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2440	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2441	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2442	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2443	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2444	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2445	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2446	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2447	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2448	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2449	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2450	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2451	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2452	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2453	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2454	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2455	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2456	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2457	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2458	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2459	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2460	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2461	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2462	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2463	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2464	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2465	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2466	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2467	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2468	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2469	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2470	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2471	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2472	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2473	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2474	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2475	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2476	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2477	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2478	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2479	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2480	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2481	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2482	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2483	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2484	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2485	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2486	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2487	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2488	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2489	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2490	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2491	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2492	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2493	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2494	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2495	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2496	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2497	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2498	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2499	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2500	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2501	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2502	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2503	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2504	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2505	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2506	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2507	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2508	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2509	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2510	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2511	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2512	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2513	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2514	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2515	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2516	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2517	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2518	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2519	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2520	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2521	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2522	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2523	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2524	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2525	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2526	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2527	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2528	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2529	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2530	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2531	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2532	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2533	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2534	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2535	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2536	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2537	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2538	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2539	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2540	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2541	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2542	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2543	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2544	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2545	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2546	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2547	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2548	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2549	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2550	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2551	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2552	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2553	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2554	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2555	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2556	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2557	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2558	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2559	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2560	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2561	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2562	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2563	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2564	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2565	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2566	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2567	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2568	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2569	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2570	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2571	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2572	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2573	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2574	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2575	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2576	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2577	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2578	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2579	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2580	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2581	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2582	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2583	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2584	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2585	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2586	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2587	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2588	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2589	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2590	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2591	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2592	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2593	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2594	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2595	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2596	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2597	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2598	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2599	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2600	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	2601	-4.676859958	-0.158447620	-1.279032013	-1.935949402	-0.158447620
