target_occurrence_id	page	physical_folio	locus	section	language	hand	ordinal	right_surface	right_ordinal	right_reader_exact	written_line_eva	gdt776_branch	gdt776_default_de	gdt776_renderer_contextual	gdt776_span_consumes_right_token	gdt776_span_id	gdt776_right_whole	gdt776_candidate_whole_de	gdt776_semantic_family	gdt776_confidence	gdt776_positive_evidence	gdt776_counterevidence	gdt776_scope_status	gdt776_dispatch_rule	gdt776_structural_bridge	default_is_translation	confirmed_lexeme	confirmed_plaintext	component_export_credit	gdt777_branch	gdt777_default_de	gdt777_renderer_contextual	gdt777_span_id	gdt777_registered_form	gdt777_field_head_surface	gdt777_body_surface	gdt777_semantic_family	gdt777_confidence	gdt777_consumed_token_count	gdt777_consumed_token_ids	gdt777_fallback_replacement	gdt777_contextual_sharpening	gdt777_positive_evidence	gdt777_counterevidence	gdt777_dispatch_rule	gdt777_default_is_translation	gdt777_confirmed_lexeme	gdt777_confirmed_plaintext	gdt777_component_export_credit	gdt778_branch	gdt778_default_de	gdt778_renderer_contextual	gdt778_span_id	gdt778_exact_whole	gdt778_confidence	gdt778_consumed_token_count	gdt778_consumed_token_ids	gdt778_fallback_replacement	gdt778_contextual_sharpening	gdt778_contextual_confirmation	gdt778_display_changed	gdt778_same_row_consumption_takeover	gdt778_new_unique_consumption	gdt778_positive_evidence	gdt778_counterevidence	gdt778_dispatch_rule	gdt778_scope_status	gdt778_default_is_translation	gdt778_confirmed_lexeme	gdt778_confirmed_plaintext	gdt778_component_export_credit
G769-T0295	f77r	f77	f77r.45	B	B	2	9	raiin	10	0	qokaiin ches lchear dal chr sl s ain ol raiin lod	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	raiin	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0296	f77v	f77	f77v.9	B	B	2	6	chs	7	1	dcheol kshey qolchshy cheol olchedy ol chs ol sheedy qokedy chedy	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	chs	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	GDT778_EXACT_OL_PLUS_COMPLETE_WHOLE	trockene Grundform	1	G778-S021	chs	C0	1	f77v.9@7	1	0	0	1	0	1	13 bare und 3 headed Kandidatenvorkommen tragen Trockenfamilie	GDT738 unentschieden; Segmentierung offen	RIGHT_SURFACE_IN_FIXED_29_DECK_AND_RIGHT_READER_EXACT__ALL_MATCHES__NO_OCCURRENCE_ID	EXPLORATORY_EXACT_OL_PLUS_COMPLETE_WHOLE_ONLY	0	0	0	0
G769-T0297	f77v	f77	f77v.9	B	B	2	8	sheedy	9	0	dcheol kshey qolchshy cheol olchedy ol chs ol sheedy qokedy chedy	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	sheedy	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0298	f77v	f77	f77v.23	B	B	2	3	shedy	4	0	qokal chees ol shedy doraiin ol qoky ches ol dal	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	shedy	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0299	f77v	f77	f77v.23	B	B	2	6	qoky	7	1	qokal chees ol shedy doraiin ol qoky ches ol dal	GDT776_MEDIAL_RIGHT_WHOLE_EXTENSION	Wärmezustand: heiß, Anfangsform	1	1	G776-SPAN-044	qoky	heiße Anfangsform	HEAT_STATE	C1	GDT734 strong exact whole and two medial targets	state versus operation remains open	EXACT_MEDIAL_OL_SPAN_EXPLORATORY	NOVEL_305_AND_EXACT_RIGHT_AND_MEDIAL_AND_RECURRENT_WHOLE	H4_LEANING_HEURISTIC__INTERNAL_LATE_RECORD_FIELD_BRIDGE	0	0	0	0	INHERITED_GDT776	Wärmezustand: heiß, Anfangsform	1	G776-SPAN-044	NONE	NONE	NONE	HEAT_STATE	C1	1	f77v.23@7	0	0	GDT734 strong exact whole and two medial targets	state versus operation remains open	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Wärmezustand: heiß, Anfangsform	1	G776-SPAN-044	NONE	C1	1	f77v.23@7	0	0	0	0	0	0	GDT734 strong exact whole and two medial targets	state versus operation remains open	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0300	f77v	f77	f77v.27	B	B	2	9	NONE	0	0	tshedy qokain chedal fchedy cheky sain chedy qokain ol	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0301	f77v	f77	f77v.29	B	B	2	8	cheedy	9	1	tchadchy lshedy daly dal dsheedy pcheol lfol ol cheedy qoty	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	cheedy	NONE	NONE	C0_DIRECTIONAL_VETO	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_DIRECTIONAL_VETO	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_DIRECTIONAL_VETO	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0302	f77v	f77	f77v.30	B	B	2	2	sheey	3	1	shey ol sheey qokedy lchedy qokaiin dal daiin chedy	GDT776_MEDIAL_RIGHT_WHOLE_REFINED	Zustand: feuchte Form II	1	1	G776-SPAN-045	sheey	feuchte Form II	MOIST_STATE	C2	GDT734 exact whole plus GDT737 moist-state body and six medial targets	moist versus soaked remains unresolved	EXACT_MEDIAL_OL_SPAN	NOVEL_305_AND_EXACT_RIGHT_AND_MEDIAL_AND_RECURRENT_WHOLE	H4_LEANING_HEURISTIC__INTERNAL_LATE_RECORD_FIELD_BRIDGE	0	0	0	0	INHERITED_GDT776	Zustand: feuchte Form II	1	G776-SPAN-045	NONE	NONE	NONE	MOIST_STATE	C2	1	f77v.30@3	0	0	GDT734 exact whole plus GDT737 moist-state body and six medial targets	moist versus soaked remains unresolved	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Zustand: feuchte Form II	1	G776-SPAN-045	NONE	C2	1	f77v.30@3	0	0	0	0	0	0	GDT734 exact whole plus GDT737 moist-state body and six medial targets	moist versus soaked remains unresolved	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0303	f77v	f77	f77v.41	B	B	2	9	raiin	10	1	chedy lchedy lkaiin dy qokal dar chdain ldchey ol raiin oldy	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	raiin	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	GDT777_REGISTERED_COMPLETE_WHOLE	Bezugsfeld: Wert III	1	G777-S014	raiin	r	aiin	VALUE_III	C1	1	f77v.41@10	1	0	GDT736 registriert die vollständige H3-Ganzform mit Ordinalstufe III und später Bezugsrolle	Wert gegen Ordinalstufe und Bezug gegen Abschluss bleiben offen	SURFACE_REGISTERED_AND_REQUIRED_TOKENS_READER_EXACT__NO_OCCURRENCE_ID	0	0	0	0	INHERITED_GDT777	Bezugsfeld: Wert III	1	G777-S014	NONE	C1	1	f77v.41@10	0	0	0	0	0	0	GDT736 registriert die vollständige H3-Ganzform mit Ordinalstufe III und später Bezugsrolle	Wert gegen Ordinalstufe und Bezug gegen Abschluss bleiben offen	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0305	f78r	f78	f78r.12	B	B	2	6	tedy	7	1	dor shekedy qokol kechdy otedy ol tedy chckhedy	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	tedy	NONE	NONE	C0_DIRECTIONAL_VETO	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_DIRECTIONAL_VETO	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_DIRECTIONAL_VETO	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0306	f78r	f78	f78r.14	B	B	2	9	NONE	0	0	sor checkhy or chckhdy dol kedy qokededy qokan ol	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0307	f78r	f78	f78r.28	B	B	2	2	qokeedy	3	1	orain ol qokeedy kchol tchal olkee yfchey ofchedy taly	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	qokeedy	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0308	f78r	f78	f78r.29	B	B	2	2	kedy	3	0	ssheky ol kedy chckhy dain oty qokor oky dain chy ol	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	kedy	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0309	f78r	f78	f78r.29	B	B	2	11	NONE	0	0	ssheky ol kedy chckhy dain oty qokor oky dain chy ol	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0311	f78r	f78	f78r.33	B	B	2	8	keedy	9	0	ytedy daiin ykedy y olsheey qokeey okal ol keedy dyky	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	keedy	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0312	f78r	f78	f78r.37	B	B	2	2	s	3	1	osal ol s aiin shee aiin oly	INHERITED_GDT775	Menge:	1	0	NONE	s	NONE	NONE	C1_IF_PHRASE_LICENSE_ELSE_C0_DIRECTIONAL	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	GDT777_REGISTERED_SPLIT_FIELD	Menge: drei Drachmen	1	G777-S015	saiin	s	aiin	QUANTITY_VALUE_III	C1	2	f78r.37@3|f78r.37@4	0	1	GDT736 registriert die vollständige H2-Ganzform; GDT759 belegt s aiin mit 89 fusionierten und 23 getrennten exakten Vorkommen sowie vier normalisierten Lesergrenzen	Die konkrete Einheit und Wert gegen Ordinalstufe bleiben offen	SURFACE_REGISTERED_AND_REQUIRED_TOKENS_READER_EXACT__NO_OCCURRENCE_ID	0	0	0	0	INHERITED_GDT777	Menge: drei Drachmen	1	G777-S015	NONE	C1	2	f78r.37@3|f78r.37@4	0	0	0	0	0	0	GDT736 registriert die vollständige H2-Ganzform; GDT759 belegt s aiin mit 89 fusionierten und 23 getrennten exakten Vorkommen sowie vier normalisierten Lesergrenzen	Die konkrete Einheit und Wert gegen Ordinalstufe bleiben offen	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0313	f78r	f78	f78r.38	B	B	2	4	aiin	5	1	sar aiin oteedy ol aiin chedy	GDT776_MEDIAL_RIGHT_WHOLE_REFINED	Menge: Stufe III	1	1	G776-SPAN-046	aiin	Mengenwert III	VALUE_AMOUNT	C2	GDT734 exact whole plus GDT736/GDT737 value ladder and eight medial targets	amount versus dose versus ordinal class remains open	EXACT_MEDIAL_OL_SPAN	NOVEL_305_AND_EXACT_RIGHT_AND_MEDIAL_AND_RECURRENT_WHOLE	H4_LEANING_HEURISTIC__INTERNAL_LATE_RECORD_FIELD_BRIDGE	0	0	0	0	INHERITED_GDT776	Menge: Stufe III	1	G776-SPAN-046	NONE	NONE	NONE	VALUE_AMOUNT	C2	1	f78r.38@5	0	0	GDT734 exact whole plus GDT736/GDT737 value ladder and eight medial targets	amount versus dose versus ordinal class remains open	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Menge: Stufe III	1	G776-SPAN-046	NONE	C2	1	f78r.38@5	0	0	0	0	0	0	GDT734 exact whole plus GDT736/GDT737 value ladder and eight medial targets	amount versus dose versus ordinal class remains open	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0314	f78v	f78	f78v.3	B	B	2	8	dam	9	1	qokedy chety qolshedy okedy dol eesolchey qotedy ol dam	INHERITED_GDT775	;	1	0	NONE	dam	NONE	NONE	C1_DIRECT_CLOSE_DIRECTION	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	;	1	NONE	NONE	NONE	NONE	NONE	C1_DIRECT_CLOSE_DIRECTION	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	;	1	NONE	NONE	C1_DIRECT_CLOSE_DIRECTION	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0315	f78v	f78	f78v.4	B	B	2	1	chy	2	1	ol chy lshdy lcheckhy ol keedy lcheckhey l olkedykain ol	INHERITED_GDT775	Ansatz: trocken am Anfang des Grades	1	1	G775-THROUGHPUT-SPAN:G769-T0315	chy	NONE	NONE	C1_FAMILY_EXTENSION_PLUS_SLOT_LEAD	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz: trocken am Anfang des Grades	1	G775-THROUGHPUT-SPAN:G769-T0315	NONE	NONE	NONE	NONE	C1_FAMILY_EXTENSION_PLUS_SLOT_LEAD	1	f78v.4@2	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	GDT778_EXACT_OL_PLUS_COMPLETE_WHOLE	Ansatz: trockene Grundform	1	G778-S022	chy	C1	1	f78v.4@2	0	1	0	1	1	0	GDT736 High-Kandidat und 15 headed Ziele tragen trockene Grundform	Zustand gegen Posten offen	RIGHT_SURFACE_IN_FIXED_29_DECK_AND_RIGHT_READER_EXACT__ALL_MATCHES__NO_OCCURRENCE_ID	EXPLORATORY_EXACT_OL_PLUS_COMPLETE_WHOLE_ONLY	0	0	0	0
G769-T0316	f78v	f78	f78v.4	B	B	2	5	keedy	6	0	ol chy lshdy lcheckhy ol keedy lcheckhey l olkedykain ol	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	keedy	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0317	f78v	f78	f78v.4	B	B	2	10	NONE	0	0	ol chy lshdy lcheckhy ol keedy lcheckhey l olkedykain ol	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0318	f78v	f78	f78v.5	B	B	2	4	chsey	5	0	qor olkeey olkain ol chsey ol cheeky dar okal dal olchedy	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	chsey	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0319	f78v	f78	f78v.5	B	B	2	6	cheeky	7	1	qor olkeey olkain ol chsey ol cheeky dar okal dal olchedy	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	cheeky	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0321	f78v	f78	f78v.9	B	B	2	6	chedol	7	1	y cheolk o lkeedy qokedy ol chedol okeedy qotedy rorarol	INHERITED_GDT775	und dann	1	0	NONE	chedol	NONE	NONE	C1_DIRECT_PROCESS_DIRECTION	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	und dann	1	NONE	NONE	NONE	NONE	NONE	C1_DIRECT_PROCESS_DIRECTION	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	und dann	1	NONE	NONE	C1_DIRECT_PROCESS_DIRECTION	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0322	f78v	f78	f78v.11	B	B	2	6	chdy	7	0	qol chedy qol okeey ykal ol chdy qokain chcthy daiin	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	chdy	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0323	f78v	f78	f78v.12	B	B	2	2	qokaiin	3	1	sheor ol qokaiin shckhy otaly qolsheey qokal sain	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	qokaiin	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0324	f78v	f78	f78v.19	B	B	2	2	chedar	3	1	lchedy ol chedar shedy lor shedaldy orain	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	chedar	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	GDT778_EXACT_OL_PLUS_COMPLETE_WHOLE	abgemessener Trockenanteil I	1	G778-S023	chedar	C0	1	f78v.19@3	1	0	0	1	0	1	31 bare und 13 headed Kandidatenvorkommen tragen Trocken-/Messachse I	GDT738 trennt Maß und Zustand nicht	RIGHT_SURFACE_IN_FIXED_29_DECK_AND_RIGHT_READER_EXACT__ALL_MATCHES__NO_OCCURRENCE_ID	EXPLORATORY_EXACT_OL_PLUS_COMPLETE_WHOLE_ONLY	0	0	0	0
