unified_serial	register	page	locus	namespace_or_record	local_unit_id	surface_display	mechanism	operational_reading_de	local_owner	register_rule_de	nomenclator_layer	instrument_id	module_id	instrument_context_de	dossier_id	case_phase	case_source_unit	case_statement_or_locus	case_context_de	dossier_title_de	crosspage_link_status
U461	ASTRO_DIAGRAM	f67r2	f67r2.32	F67_LEFT_WHEEL_NS	A1:G080	alaiin	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_32: Zielsektor, Zielstern oder Zielfeld + Sollwert oder Grad eines Diagrammplatzes.	A1_LEFT_LOCAL_FIELD_32	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: Sternplatz A1_LEFT_LOCAL_FIELD_32: Zielsektor, Zielstern oder Zielfeld + Sollwert oder Grad eines Diagrammplatzes.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.32	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U462	ASTRO_DIAGRAM	f67r2	f67r2.33	F67_LEFT_WHEEL_NS	A1:G081	dokan	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_33: Diagrammposten setzen oder aktivieren; lokaler Namensrest d/an.	A1_LEFT_LOCAL_FIELD_33	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: Sternplatz A1_LEFT_LOCAL_FIELD_33: Diagrammposten setzen oder aktivieren; lokaler Namensrest d/an.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.33	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U463	ASTRO_DIAGRAM	f67r2	f67r2.33	F67_LEFT_WHEEL_NS	A1:G082	oear	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_33: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest oe.	A1_LEFT_LOCAL_FIELD_33	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: Sternplatz A1_LEFT_LOCAL_FIELD_33: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest oe.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.33	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U464	ASTRO_DIAGRAM	f67r2	f67r2.33	F67_LEFT_WHEEL_NS	A1:G083	odal	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_33: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest od.	A1_LEFT_LOCAL_FIELD_33	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: Sternplatz A1_LEFT_LOCAL_FIELD_33: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest od.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.33	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U465	ASTRO_DIAGRAM	f67r2	f67r2.34	F67_LEFT_WHEEL_NS	A1:G084	ofar	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_34: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest of.	A1_LEFT_LOCAL_FIELD_34	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: Sternplatz A1_LEFT_LOCAL_FIELD_34: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest of.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.34	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U466	ASTRO_DIAGRAM	f67r2	f67r2.34	F67_LEFT_WHEEL_NS	A1:G085	oeoldan	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_34: im selben Ring, Band oder Satz fortsetzen + Bedingung oder Tabellenwert anwenden; lokaler Namensrest oe.	A1_LEFT_LOCAL_FIELD_34	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: Sternplatz A1_LEFT_LOCAL_FIELD_34: im selben Ring, Band oder Satz fortsetzen + Bedingung oder Tabellenwert anwenden; lokaler Namensrest oe.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.34	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U467	ASTRO_DIAGRAM	f67r2	f67r2.35	F67_LEFT_WHEEL_NS	A1:G086	chol	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_35: im selben Ring oder Band fortsetzen.	A1_LEFT_LOCAL_FIELD_35	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: Sternplatz A1_LEFT_LOCAL_FIELD_35: im selben Ring oder Band fortsetzen.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.35	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U468	ASTRO_DIAGRAM	f67r2	f67r2.35	F67_LEFT_WHEEL_NS	A1:G087	giin	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_35: Grad- oder Bedingungsstufe; lokaler Namensrest g.	A1_LEFT_LOCAL_FIELD_35	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: Sternplatz A1_LEFT_LOCAL_FIELD_35: Grad- oder Bedingungsstufe; lokaler Namensrest g.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.35	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U469	ASTRO_DIAGRAM	f67r2	f67r2.35	F67_LEFT_WHEEL_NS	A1:G088	okol	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_35: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen.	A1_LEFT_LOCAL_FIELD_35	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: Sternplatz A1_LEFT_LOCAL_FIELD_35: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.35	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U470	ASTRO_DIAGRAM	f67r2	f67r2.36	F67_LEFT_WHEEL_NS	A1:G089	ytor	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_36: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yt.	A1_LEFT_LOCAL_FIELD_36	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: Sternplatz A1_LEFT_LOCAL_FIELD_36: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yt.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.36	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U471	ASTRO_DIAGRAM	f67r2	f67r2.36	F67_LEFT_WHEEL_NS	A1:G090	daiin	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_36: Sollwert oder Grad des bezeichneten Himmelsplatzes.	A1_LEFT_LOCAL_FIELD_36	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: Sternplatz A1_LEFT_LOCAL_FIELD_36: Sollwert oder Grad des bezeichneten Himmelsplatzes.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.36	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U472	ASTRO_DIAGRAM	f67r2	f67r2.36	F67_LEFT_WHEEL_NS	A1:G091	or	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_36: Bedingungs- oder Tabellensatz.	A1_LEFT_LOCAL_FIELD_36	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: Sternplatz A1_LEFT_LOCAL_FIELD_36: Bedingungs- oder Tabellensatz.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.36	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U473	ASTRO_DIAGRAM	f67r2	f67r2.37	F67_LEFT_WHEEL_NS	A1:G092	ytoaiin	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_37: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest yto.	A1_LEFT_LOCAL_FIELD_37	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: Sternplatz A1_LEFT_LOCAL_FIELD_37: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest yto.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.37	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U474	ASTRO_DIAGRAM	f67r2	f67r2.38	F67_LEFT_WHEEL_NS	A1:G093	otoldos	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_38: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest dos.	A1_LEFT_LOCAL_FIELD_38	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: Sternplatz A1_LEFT_LOCAL_FIELD_38: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest dos.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.38	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U475	ASTRO_DIAGRAM	f67r2	f67r2.38	F67_LEFT_WHEEL_NS	A1:G094	octhole	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_38: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest octh/e.	A1_LEFT_LOCAL_FIELD_38	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: Sternplatz A1_LEFT_LOCAL_FIELD_38: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest octh/e.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.38	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U476	ASTRO_DIAGRAM	f67r2	f67r2.39	F67_LEFT_WHEEL_NS	A1:G095	sor	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_39: Bedingungs- oder Tabellensatz.	A1_LEFT_LOCAL_FIELD_39	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: Sternplatz A1_LEFT_LOCAL_FIELD_39: Bedingungs- oder Tabellensatz.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.39	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U477	ASTRO_DIAGRAM	f67r2	f67r2.39	F67_LEFT_WHEEL_NS	A1:G096	chedaiin	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_39: Wert oder Platzbezug uebertragen + Sollwert oder Grad eines Diagrammplatzes.	A1_LEFT_LOCAL_FIELD_39	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: Sternplatz A1_LEFT_LOCAL_FIELD_39: Wert oder Platzbezug uebertragen + Sollwert oder Grad eines Diagrammplatzes.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.39	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U478	ASTRO_DIAGRAM	f67r2	f67r2.39	F67_LEFT_WHEEL_NS	A1:G097	dy	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_39: dieser lokale Diagrammposten.	A1_LEFT_LOCAL_FIELD_39	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: Sternplatz A1_LEFT_LOCAL_FIELD_39: dieser lokale Diagrammposten.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.39	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U479	ASTRO_DIAGRAM	f67r2	f67r2.40	F67_LEFT_WHEEL_NS	A1:G098	yteos	FAMILY_RESOLVED	A1_LEFT_LOCAL_FIELD_40: sekundärer Phasenplatz.	A1_LEFT_LOCAL_FIELD_40	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: A1_LEFT_LOCAL_FIELD_40: sekundärer Phasenplatz.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.40	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U480	ASTRO_DIAGRAM	f67r2	f67r2.40	F67_LEFT_WHEEL_NS	A1:G099	oiin	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_40: Grad- oder Bedingungsstufe; lokaler Namensrest o.	A1_LEFT_LOCAL_FIELD_40	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: Sternplatz A1_LEFT_LOCAL_FIELD_40: Grad- oder Bedingungsstufe; lokaler Namensrest o.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.40	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U481	ASTRO_DIAGRAM	f67r2	f67r2.40	F67_LEFT_WHEEL_NS	A1:G100	og	FAMILY_RESOLVED	A1_LEFT_LOCAL_FIELD_40: Grundgrad.	A1_LEFT_LOCAL_FIELD_40	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: A1_LEFT_LOCAL_FIELD_40: Grundgrad.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.40	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U482	ASTRO_DIAGRAM	f67r2	f67r2.41	F67_LEFT_WHEEL_NS	A1:G101	ytoeopchey	FAMILY_RESOLVED	A1_LEFT_LOCAL_FIELD_41: Vergleichswert dieses Platzes.	A1_LEFT_LOCAL_FIELD_41	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: A1_LEFT_LOCAL_FIELD_41: Vergleichswert dieses Platzes.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.41	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U483	ASTRO_DIAGRAM	f67r2	f67r2.41	F67_LEFT_WHEEL_NS	A1:G102	chekody	FAMILY_RESOLVED	A1_LEFT_LOCAL_FIELD_41: abgeleiteter Klassenwert.	A1_LEFT_LOCAL_FIELD_41	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: A1_LEFT_LOCAL_FIELD_41: abgeleiteter Klassenwert.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.41	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U484	ASTRO_DIAGRAM	f67r2	f67r2.42	F67_LEFT_WHEEL_NS	A1:G103	sosho	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_42: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest sos.	A1_LEFT_LOCAL_FIELD_42	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: Sternplatz A1_LEFT_LOCAL_FIELD_42: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest sos.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.42	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U485	ASTRO_DIAGRAM	f67r2	f67r2.42	F67_LEFT_WHEEL_NS	A1:G104	chos	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_42: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/s.	A1_LEFT_LOCAL_FIELD_42	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: Sternplatz A1_LEFT_LOCAL_FIELD_42: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/s.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.42	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U486	ASTRO_DIAGRAM	f67r2	f67r2.42	F67_LEFT_WHEEL_NS	A1:G105	ockhy	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_42: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest o/y.	A1_LEFT_LOCAL_FIELD_42	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE	I67_TWO_WHEEL_COMPARATOR	M67_LEFT_ASPECT_FIELDS	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren: Sternplatz A1_LEFT_LOCAL_FIELD_42: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest o/y.	D4_FRESH_PLANT_LEFT_WHEEL	WHEN	M67_LEFT_ASPECT_FIELDS	f67r2.42	Platz, Aspekt, Sollwert, Ausgang und Ziel kombinieren	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
