event_id	statement_id	statement_card_ordinal	docket_signature	card_family_address	rebuilt_card_no	exact_card_rebuild	component_recipe	observed_surface	surface_selection_layer	owner_de
E279	B3-S021	10	CTH || AIIN || OK+SHED+SH+CHD || E || AL || Y+DY	PROC014	PROC014	YES	CTH+Y	shcthy	OWNER_CARD_DEFAULT	unverbundener Zwischenbereich
E280	B3-S021	11	CTH || AIIN || OK+SHED+SH+CHD || E || AL || Y+DY	PROC144	PROC144	YES	AL+CHD+DY	dalchdy	GLOBAL_CARD_FORM	unverbundener Zwischenbereich
E281	B3-S022	1	- || - || CHD || - || OT || DY	PROC145	PROC145	YES	OT+CHD+DY	qotchedy	OWNER_CARD_DEFAULT	unverbundener Zwischenbereich
E282	B3-S023	1	- || - || L+CHD || - || - || DY	PROC120	PROC120	YES	L+CHD+DY	lchedy	GLOBAL_CARD_FORM	unverbundener Zwischenbereich
E283	B3-S024	1	- || - || CHD || - || - || DY	PROC076	PROC076	YES	CHD+DY	tchedy	OWNER_CARD_DEFAULT	unverbundener Zwischenbereich
E284	B3-S025	1	- || - || OK+CHD || - || - || DY	PROC082	PROC082	YES	OK+CHD+DY	qokchdy	GLOBAL_CARD_FORM	unverbundener Zwischenbereich
E285	B3-S026	1	CTH+OR || AIIN+AIN || L+CHD+OK+R+SOLK || EE || AR+AL || Y+DY	PROC146	PROC146	YES	EE+AR	cheedar	GLOBAL_CARD_FORM	unverbundener Zwischenbereich
E286	B3-S026	2	CTH+OR || AIIN+AIN || L+CHD+OK+R+SOLK || EE || AR+AL || Y+DY	PROC147	PROC147	YES	L+AIIN	chldaiin	GLOBAL_CARD_FORM	unverbundener Zwischenbereich
E287	B3-S026	3	CTH+OR || AIIN+AIN || L+CHD+OK+R+SOLK || EE || AR+AL || Y+DY	PROC042	PROC042	YES	CHD+Y	chedy	GLOBAL_CARD_FORM	unverbundener Zwischenbereich
E288	B3-S026	4	CTH+OR || AIIN+AIN || L+CHD+OK+R+SOLK || EE || AR+AL || Y+DY	PROC080	PROC080	YES	OK+AIN	qokain	GLOBAL_CARD_FORM	unverbundener Zwischenbereich
E289	B3-S026	5	CTH+OR || AIIN+AIN || L+CHD+OK+R+SOLK || EE || AR+AL || Y+DY	PROC014	PROC014	YES	CTH+Y	checthy	GLOBAL_CARD_FORM	unverbundener Zwischenbereich
E290	B3-S026	6	CTH+OR || AIIN+AIN || L+CHD+OK+R+SOLK || EE || AR+AL || Y+DY	PROC148	PROC148	YES	AL+R+OR	chealror	GLOBAL_CARD_FORM	unverbundener Zwischenbereich
E291	B3-S026	7	CTH+OR || AIIN+AIN || L+CHD+OK+R+SOLK || EE || AR+AL || Y+DY	PROC098	PROC098	YES	SOLK+EE+DY	solkeedy	OWNER_CARD_DEFAULT	sichtbares Figurenpaar mit gemeinsamem Bogen in B3
E292	B3-S027	1	- || - || - || EE || OT || DY	PROC129	PROC129	YES	OT+EE+DY	qoteedy	GLOBAL_CARD_FORM	sichtbares Figurenpaar mit gemeinsamem Bogen in B3
E293	B3-S028	1	- || - || OK || EE+E || - || Y+DY	PROC092	PROC092	YES	OK+EE+Y	qokeey	GLOBAL_CARD_FORM	sichtbares Figurenpaar mit gemeinsamem Bogen in B3
E294	B3-S028	2	- || - || OK || EE+E || - || Y+DY	PROC067	PROC067	YES	OK+E+DY	qokedy	GLOBAL_CARD_FORM	sichtbares Figurenpaar mit gemeinsamem Bogen in B3
E295	B3-S029	1	- || - || T+OK || EEE+E || OL || Y+DY	PROC013	PROC013	YES	OL	sol	GLOBAL_CARD_FORM	sichtbares Figurenpaar mit gemeinsamem Bogen in B3
E296	B3-S029	2	- || - || T+OK || EEE+E || OL || Y+DY	PROC149	PROC149	YES	EEE+T+Y	cheeety	GLOBAL_CARD_FORM	sichtbares Figurenpaar mit gemeinsamem Bogen in B3
E297	B3-S029	3	- || - || T+OK || EEE+E || OL || Y+DY	PROC067	PROC067	YES	OK+E+DY	qokedy	GLOBAL_CARD_FORM	sichtbares Figurenpaar mit gemeinsamem Bogen in B3
E298	B3-S030	1	AIR || AIIN || OK+CHD || - || OT || Y+DY	PROC008	PROC008	YES	OK+Y	qoky	GLOBAL_CARD_FORM	sichtbares Figurenpaar mit gemeinsamem Bogen in B3
E299	B3-S030	2	AIR || AIIN || OK+CHD || - || OT || Y+DY	PROC009	PROC009	YES	AIIN	saiin	OWNER_CARD_DEFAULT	sichtbares Figurenpaar mit gemeinsamem Bogen in B3
E300	B3-S030	3	AIR || AIIN || OK+CHD || - || OT || Y+DY	PROC150	PROC150	YES	CHD+AIR	schedair	GLOBAL_CARD_FORM	sichtbares Figurenpaar mit gemeinsamem Bogen in B3
E301	B3-S030	4	AIR || AIIN || OK+CHD || - || OT || Y+DY	PROC145	PROC145	YES	OT+CHD+DY	otchedy	GLOBAL_CARD_FORM	sichtbares Figurenpaar mit gemeinsamem Bogen in B3
E302	B3-S031	1	- || - || OK || EE || - || DY	PROC100	PROC100	YES	OK+EE+DY	qokeedy	GLOBAL_CARD_FORM	sichtbares Figurenpaar mit gemeinsamem Bogen in B3
E303	B3-S032	1	- || AIN+AIIN || CHD || E || OT || Y+DY	PROC151	PROC151	YES	CHD+AIN	chedain	GLOBAL_CARD_FORM	sichtbares Figurenpaar mit gemeinsamem Bogen in B3
E304	B3-S032	2	- || AIN+AIIN || CHD || E || OT || Y+DY	PROC042	PROC042	YES	CHD+Y	chedy	GLOBAL_CARD_FORM	sichtbares Figurenpaar mit gemeinsamem Bogen in B3
E305	B3-S032	3	- || AIN+AIIN || CHD || E || OT || Y+DY	PROC152	PROC152	YES	OT+E+AIIN	qotedaiin	GLOBAL_CARD_FORM	sichtbares Figurenpaar mit gemeinsamem Bogen in B3
E306	B3-S032	4	- || AIN+AIIN || CHD || E || OT || Y+DY	PROC112	PROC112	YES	OT+AIIN	otaiin	GLOBAL_CARD_FORM	sichtbares Figurenpaar mit gemeinsamem Bogen in B3
E307	B3-S032	5	- || AIN+AIIN || CHD || E || OT || Y+DY	PROC135	PROC135	YES	OT+E+DY	otedy	GLOBAL_CARD_FORM	sichtbares Figurenpaar mit gemeinsamem Bogen in B3
E308	B3-S033	1	- || - || L || - || - || DY	PROC108	PROC108	YES	L+DY	ldy	GLOBAL_CARD_FORM	sichtbares Figurenpaar mit gemeinsamem Bogen in B3
E309	B3-S034	1	O+CTH || IIN+AIIN || T+SHED || - || OT+OL+AL || Y+DY	PROC097	PROC097	YES	O+IIN	soiiin	OWNER_CARD_DEFAULT	sichtbares Figurenpaar mit gemeinsamem Bogen in B3
E310	B3-S034	2	O+CTH || IIN+AIIN || T+SHED || - || OT+OL+AL || Y+DY	PROC014	PROC014	YES	CTH+Y	checthy	GLOBAL_CARD_FORM	sichtbares Figurenpaar mit gemeinsamem Bogen in B3
E311	B3-S034	3	O+CTH || IIN+AIIN || T+SHED || - || OT+OL+AL || Y+DY	PROC004	PROC004	YES	T+Y	chety	OWNER_CARD_DEFAULT	sichtbares Figurenpaar mit gemeinsamem Bogen in B3
E312	B3-S034	4	O+CTH || IIN+AIIN || T+SHED || - || OT+OL+AL || Y+DY	PROC112	PROC112	YES	OT+AIIN	otaiin	GLOBAL_CARD_FORM	sichtbares Figurenpaar mit gemeinsamem Bogen in B3
E313	B3-S034	5	O+CTH || IIN+AIIN || T+SHED || - || OT+OL+AL || Y+DY	PROC153	PROC153	YES	OL+AL+Y	olsaly	GLOBAL_CARD_FORM	sichtbares Figurenpaar mit gemeinsamem Bogen in B3
E314	B3-S034	6	O+CTH || IIN+AIIN || T+SHED || - || OT+OL+AL || Y+DY	PROC078	PROC078	YES	SHED+DY	shedy	GLOBAL_CARD_FORM	sichtbares Figurenpaar mit gemeinsamem Bogen in B3
E315	B4-S001	1	- || - || OK || EE || - || DY	PROC100	PROC100	YES	OK+EE+DY	qokeedy	GLOBAL_CARD_FORM	sichtbares Figurenpaar mit gemeinsamem Bogen in B4
E316	B4-S002	1	- || - || OK || EE+E || OL || Y+DY	PROC154	PROC154	YES	OL+Y	qolchey	GLOBAL_CARD_FORM	sichtbares Figurenpaar mit gemeinsamem Bogen in B4
E317	B4-S002	2	- || - || OK || EE+E || OL || Y+DY	PROC092	PROC092	YES	OK+EE+Y	qokeey	GLOBAL_CARD_FORM	sichtbares Figurenpaar mit gemeinsamem Bogen in B4
E318	B4-S002	3	- || - || OK || EE+E || OL || Y+DY	PROC067	PROC067	YES	OK+E+DY	qokedy	GLOBAL_CARD_FORM	sichtbares Figurenpaar mit gemeinsamem Bogen in B4
E319	B4-S003	1	- || - || CHD+OK+SHED || EE || OT+AL+OL || Y+DY	PROC042	PROC042	YES	CHD+Y	chedy	GLOBAL_CARD_FORM	sichtbares Figurenpaar mit gemeinsamem Bogen in B4
E320	B4-S003	2	- || - || CHD+OK+SHED || EE || OT+AL+OL || Y+DY	PROC131	PROC131	YES	OT+AL	otal	OWNER_CARD_DEFAULT	sichtbares Figurenpaar mit gemeinsamem Bogen in B4
E321	B4-S003	3	- || - || CHD+OK+SHED || EE || OT+AL+OL || Y+DY	PROC065	PROC065	YES	OT+Y	otchey	GLOBAL_CARD_FORM	sichtbares Figurenpaar mit gemeinsamem Bogen in B4
E322	B4-S003	4	- || - || CHD+OK+SHED || EE || OT+AL+OL || Y+DY	PROC092	PROC092	YES	OK+EE+Y	qokeey	GLOBAL_CARD_FORM	sichtbares Figurenpaar mit gemeinsamem Bogen in B4
E323	B4-S003	5	- || - || CHD+OK+SHED || EE || OT+AL+OL || Y+DY	PROC008	PROC008	YES	OK+Y	qoky	GLOBAL_CARD_FORM	sichtbares Figurenpaar mit gemeinsamem Bogen in B4
E324	B4-S003	6	- || - || CHD+OK+SHED || EE || OT+AL+OL || Y+DY	PROC013	PROC013	YES	OL	tol	OWNER_CARD_DEFAULT	sichtbares Figurenpaar mit gemeinsamem Bogen in B4
E325	B4-S003	7	- || - || CHD+OK+SHED || EE || OT+AL+OL || Y+DY	PROC078	PROC078	YES	SHED+DY	shedy	GLOBAL_CARD_FORM	sichtbares Figurenpaar mit gemeinsamem Bogen in B4
E326	B4-S004	1	- || - || OK+LD || - || - || Y+DY	PROC155	PROC155	YES	OK+Y+LD+DY	qokylddy	GLOBAL_CARD_FORM	sichtbares Figurenpaar mit gemeinsamem Bogen in B4
E327	B4-S005	1	- || AIN || CHD+OK || EE || - || Y+DY	PROC156	PROC156	YES	AIN	dain	GLOBAL_CARD_FORM	sichtbares Figurenpaar mit gemeinsamem Bogen in B4
E328	B4-S005	2	- || AIN || CHD+OK || EE || - || Y+DY	PROC042	PROC042	YES	CHD+Y	chedy	GLOBAL_CARD_FORM	sichtbares Figurenpaar mit gemeinsamem Bogen in B4
E329	B4-S005	3	- || AIN || CHD+OK || EE || - || Y+DY	PROC100	PROC100	YES	OK+EE+DY	qokeedy	GLOBAL_CARD_FORM	sichtbares Figurenpaar mit gemeinsamem Bogen in B4
E330	B4-S006	1	CKH || - || SH || E || - || DY	PROC099	PROC099	YES	SH+CKH+E+DY	shckhedy	GLOBAL_CARD_FORM	sichtbares Figurenpaar mit gemeinsamem Bogen in B4
E331	B4-S007	1	CKH || - || SH || E || - || DY	PROC099	PROC099	YES	SH+CKH+E+DY	shckhedy	GLOBAL_CARD_FORM	sichtbares Figurenpaar mit gemeinsamem Bogen in B4
E332	B4-S008	1	- || AIIN || CHK+SH+OK || EE+E || - || Y+DY	PROC009	PROC009	YES	AIIN	saiin	GLOBAL_CARD_FORM	sichtbares Figurenpaar mit gemeinsamem Bogen in B4
E333	B4-S008	2	- || AIIN || CHK+SH+OK || EE+E || - || Y+DY	PROC046	PROC046	YES	CHK+EE+Y	cheeky	GLOBAL_CARD_FORM	sichtbares Figurenpaar mit gemeinsamem Bogen in B4
E334	B4-S008	3	- || AIIN || CHK+SH+OK || EE+E || - || Y+DY	PROC157	PROC157	YES	SH+EE+Y	sheey	GLOBAL_CARD_FORM	sichtbares Figurenpaar mit gemeinsamem Bogen in B4
E335	B4-S008	4	- || AIIN || CHK+SH+OK || EE+E || - || Y+DY	PROC067	PROC067	YES	OK+E+DY	qokedy	GLOBAL_CARD_FORM	sichtbares Figurenpaar mit gemeinsamem Bogen in B4
E336	B4-S009	1	- || - || SHED || - || - || DY	PROC078	PROC078	YES	SHED+DY	shedy	GLOBAL_CARD_FORM	sichtbares Figurenpaar mit gemeinsamem Bogen in B4
E337	B4-S010	1	- || - || - || - || OL || DY	PROC047	PROC047	YES	OL+DY	oldy	GLOBAL_CARD_FORM	sichtbares Figurenpaar mit gemeinsamem Bogen in B4
E338	B4-S011	1	- || AIIN+AIN || CHK+OK+CHD+L+K || E+EE || OL || Y+DY	PROC009	PROC009	YES	AIIN	saiin	GLOBAL_CARD_FORM	linke Hauptstation mit offenem Fransenlauf
E339	B4-S011	2	- || AIIN+AIN || CHK+OK+CHD+L+K || E+EE || OL || Y+DY	PROC083	PROC083	YES	CHK+E+Y	cheky	GLOBAL_CARD_FORM	linke Hauptstation mit offenem Fransenlauf
E340	B4-S011	3	- || AIIN+AIN || CHK+OK+CHD+L+K || E+EE || OL || Y+DY	PROC158	PROC158	YES	OK+EE+OL	okeeol	GLOBAL_CARD_FORM	linke Hauptstation mit offenem Fransenlauf
E341	B4-S011	4	- || AIIN+AIN || CHK+OK+CHD+L+K || E+EE || OL || Y+DY	PROC080	PROC080	YES	OK+AIN	okain	CONTEXT_WRAPPER_RULE	linke Hauptstation mit offenem Fransenlauf
E342	B4-S011	5	- || AIIN+AIN || CHK+OK+CHD+L+K || E+EE || OL || Y+DY	PROC042	PROC042	YES	CHD+Y	chdy	OWNER_CARD_DEFAULT	linke Hauptstation mit offenem Fransenlauf
E343	B4-S011	6	- || AIIN+AIN || CHK+OK+CHD+L+K || E+EE || OL || Y+DY	PROC013	PROC013	YES	OL	sol	GLOBAL_CARD_FORM	linke Hauptstation mit offenem Fransenlauf
E344	B4-S011	7	- || AIIN+AIN || CHK+OK+CHD+L+K || E+EE || OL || Y+DY	PROC159	PROC159	YES	L+K+E+DY	lkedy	GLOBAL_CARD_FORM	linke Hauptstation mit offenem Fransenlauf
E345	B4-S012	1	- || - || L+CHD || - || - || DY	PROC120	PROC120	YES	L+CHD+DY	lchedy	GLOBAL_CARD_FORM	linke Hauptstation mit offenem Fransenlauf
E346	B4-S013	1	- || - || OK+SHED || - || OL || DY	PROC160	PROC160	YES	OK+OL	qokol	GLOBAL_CARD_FORM	linke Hauptstation mit offenem Fransenlauf
E347	B4-S013	2	- || - || OK+SHED || - || OL || DY	PROC078	PROC078	YES	SHED+DY	shedy	GLOBAL_CARD_FORM	linke Hauptstation mit offenem Fransenlauf
E348	B4-S014	1	OR+O+CKH+AIR || - || - || E || - || Y+DY	PROC016	PROC016	YES	OR	or	CONTEXT_WRAPPER_RULE	linke Hauptstation mit offenem Fransenlauf
E349	B4-S014	2	OR+O+CKH+AIR || - || - || E || - || Y+DY	PROC019	PROC019	YES	Y	chey	GLOBAL_CARD_FORM	linke Hauptstation mit offenem Fransenlauf
E350	B4-S014	3	OR+O+CKH+AIR || - || - || E || - || Y+DY	PROC161	PROC161	YES	O+CKH+E+Y	qockhey	GLOBAL_CARD_FORM	linke Hauptstation mit offenem Fransenlauf
E351	B4-S014	4	OR+O+CKH+AIR || - || - || E || - || Y+DY	PROC162	PROC162	YES	AIR+Y+DY	dairydy	GLOBAL_CARD_FORM	linke Hauptstation mit offenem Fransenlauf
E352	B4-S015	1	CKH || AIN || OK+SH+K+CH+SOLK+L+CHD || EE+E || AL || Y+DY	PROC080	PROC080	YES	OK+AIN	qokain	GLOBAL_CARD_FORM	linke Hauptstation mit offenem Fransenlauf
E353	B4-S015	2	CKH || AIN || OK+SH+K+CH+SOLK+L+CHD || EE+E || AL || Y+DY	PROC031	PROC031	YES	SH+EE+Y	shey	CONTEXT_WRAPPER_RULE	linke Hauptstation mit offenem Fransenlauf
E354	B4-S015	3	CKH || AIN || OK+SH+K+CH+SOLK+L+CHD || EE+E || AL || Y+DY	PROC069	PROC069	YES	K+AIN	kain	GLOBAL_CARD_FORM	linke Hauptstation mit offenem Fransenlauf
E355	B4-S015	4	CKH || AIN || OK+SH+K+CH+SOLK+L+CHD || EE+E || AL || Y+DY	PROC163	PROC163	YES	CH+CKH+AL	chckhal	GLOBAL_CARD_FORM	linke Hauptstation mit offenem Fransenlauf
E356	B4-S015	5	CKH || AIN || OK+SH+K+CH+SOLK+L+CHD || EE+E || AL || Y+DY	PROC164	PROC164	YES	SOLK+E+Y	solkey	GLOBAL_CARD_FORM	rechte Hauptstation mit S-Lauf und Mehrarmknoten
E357	B4-S015	6	CKH || AIN || OK+SH+K+CH+SOLK+L+CHD || EE+E || AL || Y+DY	PROC120	PROC120	YES	L+CHD+DY	lchedy	GLOBAL_CARD_FORM	rechte Hauptstation mit S-Lauf und Mehrarmknoten
E358	B4-S016	1	- || AIN || K+SHED || - || OL+AL+AR || DY	PROC070	PROC070	YES	OL+K+AIN	qolkain	OWNER_CARD_DEFAULT	rechte Hauptstation mit S-Lauf und Mehrarmknoten
E359	B4-S016	2	- || AIN || K+SHED || - || OL+AL+AR || DY	PROC055	PROC055	YES	AL	dal	GLOBAL_CARD_FORM	rechte Hauptstation mit S-Lauf und Mehrarmknoten
E360	B4-S016	3	- || AIN || K+SHED || - || OL+AL+AR || DY	PROC165	PROC165	YES	K+AR	skar	GLOBAL_CARD_FORM	rechte Hauptstation mit S-Lauf und Mehrarmknoten
E361	B4-S016	4	- || AIN || K+SHED || - || OL+AL+AR || DY	PROC078	PROC078	YES	SHED+DY	shedy	GLOBAL_CARD_FORM	rechte Hauptstation mit S-Lauf und Mehrarmknoten
E362	B5-S001	1	- || - || CHD || - || OT || DY	PROC166	PROC166	YES	OT+CHD+DY	otchdy	GLOBAL_CARD_FORM	linke Fransenstation im B5-Nachtrag
E363	B5-S002	1	- || - || OK+CHD || - || - || DY	PROC082	PROC082	YES	OK+CHD+DY	qokchdy	GLOBAL_CARD_FORM	linke Fransenstation im B5-Nachtrag
E364	B5-S003	1	- || AIIN+DA+IIN || SHED+L+CHD || - || AL+OL || Y	PROC142	PROC142	YES	SHED+AL	shedal	GLOBAL_CARD_FORM	linke Fransenstation im B5-Nachtrag
E365	B5-S003	2	- || AIIN+DA+IIN || SHED+L+CHD || - || AL+OL || Y	PROC055	PROC055	YES	AL	dal	GLOBAL_CARD_FORM	linke Fransenstation im B5-Nachtrag
E366	B5-S003	3	- || AIIN+DA+IIN || SHED+L+CHD || - || AL+OL || Y	PROC013	PROC013	YES	OL	cheol	OWNER_CARD_DEFAULT	linke Fransenstation im B5-Nachtrag
E367	B5-S003	4	- || AIIN+DA+IIN || SHED+L+CHD || - || AL+OL || Y	PROC167	PROC167	YES	L+OL	lol	GLOBAL_CARD_FORM	linke Fransenstation im B5-Nachtrag
E368	B5-S003	5	- || AIIN+DA+IIN || SHED+L+CHD || - || AL+OL || Y	PROC168	PROC168	YES	CHD+AL	chdal	GLOBAL_CARD_FORM	linke Fransenstation im B5-Nachtrag
E369	B5-S003	6	- || AIIN+DA+IIN || SHED+L+CHD || - || AL+OL || Y	PROC009	PROC009	YES	AIIN	aiin	OWNER_CARD_DEFAULT	linke Fransenstation im B5-Nachtrag
E370	B5-S003	7	- || AIIN+DA+IIN || SHED+L+CHD || - || AL+OL || Y	PROC013	PROC013	YES	OL	sol	GLOBAL_CARD_FORM	linke Fransenstation im B5-Nachtrag
E371	B5-S003	8	- || AIIN+DA+IIN || SHED+L+CHD || - || AL+OL || Y	PROC169	PROC169	YES	DA+IIN	daiiin	GLOBAL_CARD_FORM	linke Fransenstation im B5-Nachtrag
E372	B5-S003	9	- || AIIN+DA+IIN || SHED+L+CHD || - || AL+OL || Y	PROC042	PROC042	YES	CHD+Y	chedy	GLOBAL_CARD_FORM	linke Fransenstation im B5-Nachtrag
E373	B6-S001	1	OR || AIIN+AIN || SOLK+K+R+L || EE+E || AL+OL || Y	PROC170	PROC170	YES	SOLK+EE+Y	solkeey	GLOBAL_CARD_FORM	rechter S-Lauf im B6-Nachtrag
E374	B6-S001	2	OR || AIIN+AIN || SOLK+K+R+L || EE+E || AL+OL || Y	PROC171	PROC171	YES	E+K+E+Y	qekey	GLOBAL_CARD_FORM	rechter S-Lauf im B6-Nachtrag
E375	B6-S001	3	OR || AIIN+AIN || SOLK+K+R+L || EE+E || AL+OL || Y	PROC172	PROC172	YES	R+AL+Y	raly	GLOBAL_CARD_FORM	rechter S-Lauf im B6-Nachtrag
E376	B6-S001	4	OR || AIIN+AIN || SOLK+K+R+L || EE+E || AL+OL || Y	PROC013	PROC013	YES	OL	ol	GLOBAL_CARD_FORM	rechter S-Lauf im B6-Nachtrag
E377	B6-S001	5	OR || AIIN+AIN || SOLK+K+R+L || EE+E || AL+OL || Y	PROC009	PROC009	YES	AIIN	daiin	OWNER_CARD_DEFAULT	rechter S-Lauf im B6-Nachtrag
E378	B6-S001	6	OR || AIIN+AIN || SOLK+K+R+L || EE+E || AL+OL || Y	PROC013	PROC013	YES	OL	ol	GLOBAL_CARD_FORM	rechter S-Lauf im B6-Nachtrag
E379	B6-S001	7	OR || AIIN+AIN || SOLK+K+R+L || EE+E || AL+OL || Y	PROC156	PROC156	YES	AIN	dain	GLOBAL_CARD_FORM	rechter S-Lauf im B6-Nachtrag
E380	B6-S001	8	OR || AIIN+AIN || SOLK+K+R+L || EE+E || AL+OL || Y	PROC019	PROC019	YES	Y	chey	GLOBAL_CARD_FORM	rechter S-Lauf im B6-Nachtrag
E381	B6-S001	9	OR || AIIN+AIN || SOLK+K+R+L || EE+E || AL+OL || Y	PROC173	PROC173	YES	L+AL+OR	ldalor	GLOBAL_CARD_FORM	rechter S-Lauf im B6-Nachtrag
