card_rank	family	surface	card_type	composition	working_meaning_de	applied_render_de	strongest_rival_de	confidence	action_license	page	locus	section	language	hand	ordinal	token_count	line_position	left_surface	right_surface	context_decision	it2a_operation	it2a_render	rf1b_operation	rf1b_render	reader_support	all_three_present	all_present_exact	zl3b_line	context_before_de	context_after_de	literal_after_de	review_note
14	DRUG_FRACTION_III	aiir	PRODUCTIVE_QUANTITY_VALUE	AIIR_FRACTION_III	Drogenfraktion III	Drogenfraktion III	Sortierklasse III	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f86v3	f86v3.11	C	B	2	9	12	MEDIAL	ols	sheey	HOLD_SAME_CARD	EXACT	aiir	EXACT	aiir	BOTH_EXACT	1	0	tcheod oteey yteeody chdy chedos shedy cheos ols aiir sheey yteeeey oteeodam	⟦tcheod:?⟧ · kalter Ansatz am Ende des Grades · ⟦yteeody:?⟧ · trocken am Anfang des Grades, abgeschlossen · ⟦chedos:?⟧ · feucht in der Mitte des Grades, abgeschlossen · Charge eines mitteltrockenen Ansatzes · Drogenstoffposten · ⟦aiir:?⟧ · feucht am Ende des Grades · ⟦yteeeey:?⟧ · ⟦oteeodam:?⟧.	⟦tcheod:?⟧ · kalter Ansatz am Ende des Grades · ⟦yteeody:?⟧ · trocken am Anfang des Grades, abgeschlossen · ⟦chedos:?⟧ · feucht in der Mitte des Grades, abgeschlossen · Charge eines mitteltrockenen Ansatzes · Drogenstoffposten · Drogenfraktion III · feucht am Ende des Grades · ⟦yteeeey:?⟧ · ⟦oteeodam:?⟧.	[tcheod:?] | kalter Ansatz am Ende des Grades | [yteeody:?] | trocken am Anfang des Grades, abgeschlossen | [chedos:?] | feucht in der Mitte des Grades, abgeschlossen | Charge eines mitteltrockenen Ansatzes | Drogenstoffposten | Drogenfraktion III | feucht am Ende des Grades | [yteeeey:?] | [oteeodam:?]	All twenty contexts are compatible with the third fraction value and do not require a new grade reading.
14	DRUG_FRACTION_III	aiir	PRODUCTIVE_QUANTITY_VALUE	AIIR_FRACTION_III	Drogenfraktion III	Drogenfraktion III	Sortierklasse III	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f86v5	f86v5.26	T	B	2	2	11	MEDIAL	pochor	shoar	RF1B_EXACT_RETAIN	ONE	air	EXACT	aiir	RF1B_ONLY_EXACT	1	0	pochor aiir shoar pshody shody qopchy ocfhdy dar olpshy dam shey	⟦pochor:?⟧ · ⟦aiir:?⟧ · ⟦shoar:?⟧ · ⟦pshody:?⟧ · vollständig eingeweichter Ansatz · ⟦qopchy:?⟧ · ⟦ocfhdy:?⟧ · abgemessene Fraktion I · ⟦olpshy:?⟧ · Dosis I · feucht in der Mitte des Grades.	⟦pochor:?⟧ · Drogenfraktion III · ⟦shoar:?⟧ · ⟦pshody:?⟧ · vollständig eingeweichter Ansatz · ⟦qopchy:?⟧ · ⟦ocfhdy:?⟧ · abgemessene Fraktion I · ⟦olpshy:?⟧ · Dosis I · feucht in der Mitte des Grades.	[pochor:?] | Drogenfraktion III | [shoar:?] | [pshody:?] | vollständig eingeweichter Ansatz | [qopchy:?] | [ocfhdy:?] | abgemessene Fraktion I | [olpshy:?] | Dosis I | feucht in der Mitte des Grades	RF1b preserves aiir; IT2a air leaves a visible second-versus-third fraction rival.
15	POWDER_FROM_DRY_PREPARATION	chopo	LEARNED_POWDER_COMPOUND	CHO_DRY_PREP+PO_POWDER_PREPARATION	Pulverzubereitung aus Trockenansatz	Pulverzubereitung aus Trockenansatz	bound chopo+sair dry preparation with seed fraction II	LOW_EXPLORATORY	0	f114r	f114r.24	S	B	3	10	13	MEDIAL	chty	sair	IT2A_EXACT_RETAIN	EXACT	chopo	MERGE_2	choposair	IT2A_ONLY_EXACT	1	0	tchedaiin oldal chor chpcheey chcphey cphochy chos aiir chty chopo sair cphy dair	⟦tchedaiin:?⟧ · abgemessener Drogenrohstoff I · Pflanzen-/Reproduktionsteil · ⟦chpcheey:?⟧ · bis zur Mittelstufe getrocknetes und abgeschlossenes Arzneikompositum · ⟦cphochy:?⟧ · eine Charge Trockenansatz · ⟦aiir:?⟧ · trocken-kalt am Gradanfang · ⟦chopo:?⟧ · Samenfraktion II · Arzneikompositum in Grundform · abgemessene Fraktion II.	⟦tchedaiin:?⟧ · abgemessener Drogenrohstoff I · Pflanzen-/Reproduktionsteil · ⟦chpcheey:?⟧ · bis zur Mittelstufe getrocknetes und abgeschlossenes Arzneikompositum · ⟦cphochy:?⟧ · eine Charge Trockenansatz · ⟦aiir:?⟧ · trocken-kalt am Gradanfang · Pulverzubereitung aus Trockenansatz · Samenfraktion II · Arzneikompositum in Grundform · abgemessene Fraktion II.	[tchedaiin:?] | abgemessener Drogenrohstoff I | Pflanzen-/Reproduktionsteil | [chpcheey:?] | bis zur Mittelstufe getrocknetes und abgeschlossenes Arzneikompositum | [cphochy:?] | eine Charge Trockenansatz | [aiir:?] | trocken-kalt am Gradanfang | Pulverzubereitung aus Trockenansatz | Samenfraktion II | Arzneikompositum in Grundform | abgemessene Fraktion II	IT2a preserves chopo; the RF1b boundary or spelling rival does not overturn its concrete family core.
16	FLOWER_FRACTION_I_MEASURE_COMMAND	fdar	PRODUCTIVE_FLOWER_COMMAND	F_FLOWER+D_MEASURE+AR_FRACTION_I	erste Blütenfraktion abmessen	erste Blütenfraktion abmessen	erste angefeuchtete Blütenfraktion under IT2a fshdar	LOW_EXPLORATORY	1	f115r	f115r.1	S	B	@	1	11	INITIAL	BOS	qopchol	BILATERAL_VARIANT_RETAIN_CORE	ONE	fshdar	ONE	ar	NEITHER_EXACT	1	0	fdar qopchol qochedain otedy cheop ol teeedy oroiir oechedy oteedy qotchedy	⟦fdar:?⟧ · nimm getrockneten Pulverstoff · ⟦qochedain:?⟧ · kalter Ansatz in der Mitte des Grades, abgeschlossen · ⟦cheop:?⟧ · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · vollständig abgekühlt und abgeschlossen · ⟦oroiir:?⟧ · ⟦oechedy:?⟧ · kalter Ansatz am Ende des Grades, abgeschlossen · kalt und trocken in der Mitte des Grades, abgeschlossen.	erste Blütenfraktion abmessen · nimm getrockneten Pulverstoff · ⟦qochedain:?⟧ · kalter Ansatz in der Mitte des Grades, abgeschlossen · ⟦cheop:?⟧ · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · vollständig abgekühlt und abgeschlossen · ⟦oroiir:?⟧ · ⟦oechedy:?⟧ · kalter Ansatz am Ende des Grades, abgeschlossen · kalt und trocken in der Mitte des Grades, abgeschlossen.	erste Blütenfraktion abmessen | nimm getrockneten Pulverstoff | [qochedain:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | [cheop:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | vollständig abgekühlt und abgeschlossen | [oroiir:?] | [oechedy:?] | kalter Ansatz am Ende des Grades, abgeschlossen | kalt und trocken in der Mitte des Grades, abgeschlossen	Both variants retain flower plus first fraction; the ZL3b D measure stays provisional.
17	DRY_DOSE_II_MEASURE_COMMAND	qochedain	PRODUCTIVE_COMMAND_COMPOUND	QO_COMMAND+CHEDAIN_DRY_DOSE_II	zwei Dosen bis zur Mittelstufe getrocknetes Gut abmessen	zwei Dosen bis zur Mittelstufe getrocknetes Gut abmessen	zwei Dosen erst bis zur Mittelstufe trocknen	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f115r	f115r.1	S	B	@	3	11	MEDIAL	qopchol	otedy	HOLD_SAME_CARD	EXACT	qochedain	EXACT	qochedain	BOTH_EXACT	1	0	fdar qopchol qochedain otedy cheop ol teeedy oroiir oechedy oteedy qotchedy	⟦fdar:?⟧ · nimm getrockneten Pulverstoff · ⟦qochedain:?⟧ · kalter Ansatz in der Mitte des Grades, abgeschlossen · ⟦cheop:?⟧ · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · vollständig abgekühlt und abgeschlossen · ⟦oroiir:?⟧ · ⟦oechedy:?⟧ · kalter Ansatz am Ende des Grades, abgeschlossen · kalt und trocken in der Mitte des Grades, abgeschlossen.	⟦fdar:?⟧ · nimm getrockneten Pulverstoff · zwei Dosen bis zur Mittelstufe getrocknetes Gut abmessen · kalter Ansatz in der Mitte des Grades, abgeschlossen · ⟦cheop:?⟧ · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · vollständig abgekühlt und abgeschlossen · ⟦oroiir:?⟧ · ⟦oechedy:?⟧ · kalter Ansatz am Ende des Grades, abgeschlossen · kalt und trocken in der Mitte des Grades, abgeschlossen.	[fdar:?] | nimm getrockneten Pulverstoff | zwei Dosen bis zur Mittelstufe getrocknetes Gut abmessen | kalter Ansatz in der Mitte des Grades, abgeschlossen | [cheop:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | vollständig abgekühlt und abgeschlossen | [oroiir:?] | [oechedy:?] | kalter Ansatz am Ende des Grades, abgeschlossen | kalt und trocken in der Mitte des Grades, abgeschlossen	All three readers preserve the whole and the surrounding line already supplies a take command.
18	MIDDLE_DRY_POWDER_PREPARATION	cheop	READER_BOUND_COMPOUND	CH_DRY+E_MIDDLE+OP_POWDER_PREP	bis zur Mittelstufe getrockneter Pulveransatz	bis zur Mittelstufe getrockneter Pulverstoff	getrockneter Pulverstoff under bilateral cheopol join	LOW_EXPLORATORY	0	f115r	f115r.1	S	B	@	5	11	MEDIAL	otedy	ol	BILATERAL_JOIN_OVERRIDE	MERGE_3	cheopolteeedy	MERGE_2	cheopol	NEITHER_EXACT	1	0	fdar qopchol qochedain otedy cheop ol teeedy oroiir oechedy oteedy qotchedy	⟦fdar:?⟧ · nimm getrockneten Pulverstoff · ⟦qochedain:?⟧ · kalter Ansatz in der Mitte des Grades, abgeschlossen · ⟦cheop:?⟧ · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · vollständig abgekühlt und abgeschlossen · ⟦oroiir:?⟧ · ⟦oechedy:?⟧ · kalter Ansatz am Ende des Grades, abgeschlossen · kalt und trocken in der Mitte des Grades, abgeschlossen.	⟦fdar:?⟧ · nimm getrockneten Pulverstoff · ⟦qochedain:?⟧ · kalter Ansatz in der Mitte des Grades, abgeschlossen · bis zur Mittelstufe getrockneter Pulverstoff · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · vollständig abgekühlt und abgeschlossen · ⟦oroiir:?⟧ · ⟦oechedy:?⟧ · kalter Ansatz am Ende des Grades, abgeschlossen · kalt und trocken in der Mitte des Grades, abgeschlossen.	[fdar:?] | nimm getrockneten Pulverstoff | [qochedain:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | bis zur Mittelstufe getrockneter Pulveransatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | vollständig abgekühlt und abgeschlossen | [oroiir:?] | [oechedy:?] | kalter Ansatz am Ende des Grades, abgeschlossen | kalt und trocken in der Mitte des Grades, abgeschlossen	Both readers bind following OL, so the local render uses the resulting powder material.
19	PREPARATION_FRACTION_III_PORTION	oroiir	PRODUCTIVE_QUANTITY_COMPOUND	OR_PORTION+OIIR_PREP_FRACTION_III	eine Portion der dritten Ansatzfraktion	eine Portion der dritten Ansatzfraktion	eine Portion Ansatz in Zubereitungsform III	LOW_EXPLORATORY	0	f115r	f115r.1	S	B	@	8	11	MEDIAL	teeedy	oechedy	HOLD_SAME_CARD	EXACT	oroiir	EXACT	oroiir	BOTH_EXACT	1	0	fdar qopchol qochedain otedy cheop ol teeedy oroiir oechedy oteedy qotchedy	⟦fdar:?⟧ · nimm getrockneten Pulverstoff · ⟦qochedain:?⟧ · kalter Ansatz in der Mitte des Grades, abgeschlossen · ⟦cheop:?⟧ · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · vollständig abgekühlt und abgeschlossen · ⟦oroiir:?⟧ · ⟦oechedy:?⟧ · kalter Ansatz am Ende des Grades, abgeschlossen · kalt und trocken in der Mitte des Grades, abgeschlossen.	⟦fdar:?⟧ · nimm getrockneten Pulverstoff · ⟦qochedain:?⟧ · kalter Ansatz in der Mitte des Grades, abgeschlossen · ⟦cheop:?⟧ · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · vollständig abgekühlt und abgeschlossen · eine Portion der dritten Ansatzfraktion · ⟦oechedy:?⟧ · kalter Ansatz am Ende des Grades, abgeschlossen · kalt und trocken in der Mitte des Grades, abgeschlossen.	[fdar:?] | nimm getrockneten Pulverstoff | [qochedain:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | [cheop:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | vollständig abgekühlt und abgeschlossen | eine Portion der dritten Ansatzfraktion | [oechedy:?] | kalter Ansatz am Ende des Grades, abgeschlossen | kalt und trocken in der Mitte des Grades, abgeschlossen	Bilateral exactness and the nearby cooling ladder support a third preparation fraction while the form rival stays explicit.
20	MIDDLE_DRY_FINISHED_PREPARATION	oechedy	PRODUCTIVE_PREPARATION_COMPOUND	OE_PREP_FRAME+CH_DRY+E_MIDDLE+DY_FINISHED	bis zur Mittelstufe getrockneter und fertiggestellter Ansatz	bis zur Mittelstufe getrockneter und fertiggestellter Ansatz	diese Portion bis Mitte trocknen und fertigstellen	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f115r	f115r.1	S	B	@	9	11	MEDIAL	oroiir	oteedy	IT2A_EXACT_RETAIN	EXACT	oechedy	ONE	otee	IT2A_ONLY_EXACT	1	0	fdar qopchol qochedain otedy cheop ol teeedy oroiir oechedy oteedy qotchedy	⟦fdar:?⟧ · nimm getrockneten Pulverstoff · ⟦qochedain:?⟧ · kalter Ansatz in der Mitte des Grades, abgeschlossen · ⟦cheop:?⟧ · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · vollständig abgekühlt und abgeschlossen · ⟦oroiir:?⟧ · ⟦oechedy:?⟧ · kalter Ansatz am Ende des Grades, abgeschlossen · kalt und trocken in der Mitte des Grades, abgeschlossen.	⟦fdar:?⟧ · nimm getrockneten Pulverstoff · ⟦qochedain:?⟧ · kalter Ansatz in der Mitte des Grades, abgeschlossen · ⟦cheop:?⟧ · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · vollständig abgekühlt und abgeschlossen · ⟦oroiir:?⟧ · bis zur Mittelstufe getrockneter und fertiggestellter Ansatz · kalter Ansatz am Ende des Grades, abgeschlossen · kalt und trocken in der Mitte des Grades, abgeschlossen.	[fdar:?] | nimm getrockneten Pulverstoff | [qochedain:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | [cheop:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | vollständig abgekühlt und abgeschlossen | [oroiir:?] | bis zur Mittelstufe getrockneter und fertiggestellter Ansatz | kalter Ansatz am Ende des Grades, abgeschlossen | kalt und trocken in der Mitte des Grades, abgeschlossen	IT2a preserves oechedy; the RF1b boundary or spelling rival does not overturn its concrete family core.
21	EQUAL_MEASURE_COMPLETE_PREPARATION_RESULT	adeeody	LEARNED_RESULT_WHOLE	A_PART+D_MEASURE+EE_END+O_PREP+DY_FINISHED	gleicher abgemessener Teil des vollständig fertiggestellten Ansatzes	gleicher abgemessener Teil des vollständig fertiggestellten Ansatzes	einen gleichen Teil vollständig abmessen und fertigstellen	LOW_EXPLORATORY	0	f26r	f26r.2	H	B	2	3	9	MEDIAL	aiin	ykecthey	IT2A_EXACT_RETAIN	EXACT	adeeody	ONE	ykey	IT2A_ONLY_EXACT	1	0	dchey aiin adeeody ykecthey chedy ytedy dy checthedy ls	eine Dosis bis zur Mittelstufe trocknen und abschließen · Menge III · ⟦adeeody:?⟧ · ⟦ykecthey:?⟧ · trocken in der Mitte des Grades, abgeschlossen · ⟦ytedy:?⟧ · Qualitäts-/Wertfeld geschlossen · ⟦checthedy:?⟧ · ⟦ls:?⟧.	eine Dosis bis zur Mittelstufe trocknen und abschließen · Menge III · gleicher abgemessener Teil des vollständig fertiggestellten Ansatzes · ⟦ykecthey:?⟧ · trocken in der Mitte des Grades, abgeschlossen · ⟦ytedy:?⟧ · Qualitäts-/Wertfeld geschlossen · ⟦checthedy:?⟧ · ⟦ls:?⟧.	eine Dosis bis zur Mittelstufe trocknen und abschließen | Menge III | gleicher abgemessener Teil des vollständig fertiggestellten Ansatzes | [ykecthey:?] | trocken in der Mitte des Grades, abgeschlossen | [ytedy:?] | Qualitäts-/Wertfeld geschlossen | [checthedy:?] | [ls:?]	IT2a preserves adeeody; the RF1b boundary or spelling rival does not overturn its concrete family core.
22	ANAPHORIC_HEAT_HERB_MIDDLE_COMMAND	ykecthey	LEARNED_HERB_COMMAND_COMPOUND	Y_REFERENCE+K_HEAT+E_MIDDLE+CTH_HERB+E_Y_CLOSE	hiervon Blatt- oder Krautdroge bis zur Mittelstufe erhitzen und abschließen	hiervon Blatt- oder Krautdroge bis zur Mittelstufe erhitzen und abschließen	denselben Heizbefehl ohne sichtbares Krautobjekt under RF1b ykey	LOW_EXPLORATORY	1	f26r	f26r.2	H	B	2	4	9	MEDIAL	adeeody	chedy	BILATERAL_VARIANT_RETAIN_CORE	ONE	ykecthhy	ONE	che	NEITHER_EXACT	1	0	dchey aiin adeeody ykecthey chedy ytedy dy checthedy ls	eine Dosis bis zur Mittelstufe trocknen und abschließen · Menge III · ⟦adeeody:?⟧ · ⟦ykecthey:?⟧ · trocken in der Mitte des Grades, abgeschlossen · ⟦ytedy:?⟧ · Qualitäts-/Wertfeld geschlossen · ⟦checthedy:?⟧ · ⟦ls:?⟧.	eine Dosis bis zur Mittelstufe trocknen und abschließen · Menge III · ⟦adeeody:?⟧ · hiervon Blatt- oder Krautdroge bis zur Mittelstufe erhitzen und abschließen · trocken in der Mitte des Grades, abgeschlossen · ⟦ytedy:?⟧ · Qualitäts-/Wertfeld geschlossen · ⟦checthedy:?⟧ · ⟦ls:?⟧.	eine Dosis bis zur Mittelstufe trocknen und abschließen | Menge III | [adeeody:?] | hiervon Blatt- oder Krautdroge bis zur Mittelstufe erhitzen und abschließen | trocken in der Mitte des Grades, abgeschlossen | [ytedy:?] | Qualitäts-/Wertfeld geschlossen | [checthedy:?] | [ls:?]	Neither reader preserves the whole, but their complementary pieces retain the herb and heating analysis.
23	ANAPHORIC_COOL_MIDDLE_FINISH_COMMAND	ytedy	PRODUCTIVE_COMMAND_COMPOUND	Y_REFERENCE+T_COLD+E_MIDDLE+DY_FINISHED	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hiervon bis zur Mittelstufe kalt-trocken fertigstellen	hieraus bis Mitte gekühltes Fertigpräparat as nominal result	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f104v	f104v.14	S	B	3	1	7	INITIAL	BOS	qokeeo	BILATERAL_REPAIR_OVERRIDE	ONE	ytchedy	ONE	ytchedy	NEITHER_EXACT	1	0	ytedy qokeeo lcheolshedy s aiin cheky daindl	⟦ytedy:?⟧ · heißer Ansatz, Bindungsstufe II · ⟦lcheolshedy:?⟧ · Samen-/Saatgutposten · Menge III · bis zur mittleren Trockenstufe, dann leicht erhitzen · ⟦daindl:?⟧.	hiervon bis zur Mittelstufe kalt-trocken fertigstellen · heißer Ansatz, Bindungsstufe II · ⟦lcheolshedy:?⟧ · Samen-/Saatgutposten · Menge III · bis zur mittleren Trockenstufe, dann leicht erhitzen · ⟦daindl:?⟧.	hiervon bis zur Mittelstufe abkühlen und fertigstellen | heißer Ansatz, Bindungsstufe II | [lcheolshedy:?] | Samen-/Saatgutposten | Menge III | bis zur mittleren Trockenstufe, dann leicht erhitzen | [daindl:?]	Both readers add the dry marker; the local render combines cooling and middle-stage drying.
23	ANAPHORIC_COOL_MIDDLE_FINISH_COMMAND	ytedy	PRODUCTIVE_COMMAND_COMPOUND	Y_REFERENCE+T_COLD+E_MIDDLE+DY_FINISHED	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hieraus bis Mitte gekühltes Fertigpräparat as nominal result	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f105r	f105r.36	S	B	3	10	11	MEDIAL	otam	otaiin	HOLD_SAME_CARD	EXACT	ytedy	EXACT	ytedy	BOTH_EXACT	1	1	dyteey otedaiin otar ol chedy ted qotar oteodar otam ytedy otaiin	⟦dyteey:?⟧ · ⟦otedaiin:?⟧ · kalte Drogenfraktion I im Ansatz · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · trocken in der Mitte des Grades, abgeschlossen · ⟦ted:?⟧ · kalte Drogenfraktion I · ⟦oteodar:?⟧ · ein Maß kalten Ansatzes · ⟦ytedy:?⟧ · kalt im Zubereitungsrahmen, Grad III.	⟦dyteey:?⟧ · ⟦otedaiin:?⟧ · kalte Drogenfraktion I im Ansatz · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · trocken in der Mitte des Grades, abgeschlossen · ⟦ted:?⟧ · kalte Drogenfraktion I · ⟦oteodar:?⟧ · ein Maß kalten Ansatzes · hiervon bis zur Mittelstufe abkühlen und fertigstellen · kalt im Zubereitungsrahmen, Grad III.	[dyteey:?] | [otedaiin:?] | kalte Drogenfraktion I im Ansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken in der Mitte des Grades, abgeschlossen | [ted:?] | kalte Drogenfraktion I | [oteodar:?] | ein Maß kalten Ansatzes | hiervon bis zur Mittelstufe abkühlen und fertigstellen | kalt im Zubereitungsrahmen, Grad III	All twenty-four contexts remain process-compatible; reader-specific drying or O-preparation rivals are recorded by position.
23	ANAPHORIC_COOL_MIDDLE_FINISH_COMMAND	ytedy	PRODUCTIVE_COMMAND_COMPOUND	Y_REFERENCE+T_COLD+E_MIDDLE+DY_FINISHED	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hieraus bis Mitte gekühltes Fertigpräparat as nominal result	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f26r	f26r.2	H	B	2	6	9	MEDIAL	chedy	dy	HOLD_SAME_CARD	EXACT	ytedy	EXACT	ytedy	BOTH_EXACT	1	0	dchey aiin adeeody ykecthey chedy ytedy dy checthedy ls	eine Dosis bis zur Mittelstufe trocknen und abschließen · Menge III · ⟦adeeody:?⟧ · ⟦ykecthey:?⟧ · trocken in der Mitte des Grades, abgeschlossen · ⟦ytedy:?⟧ · Qualitäts-/Wertfeld geschlossen · ⟦checthedy:?⟧ · ⟦ls:?⟧.	eine Dosis bis zur Mittelstufe trocknen und abschließen · Menge III · ⟦adeeody:?⟧ · ⟦ykecthey:?⟧ · trocken in der Mitte des Grades, abgeschlossen · hiervon bis zur Mittelstufe abkühlen und fertigstellen · Qualitäts-/Wertfeld geschlossen · ⟦checthedy:?⟧ · ⟦ls:?⟧.	eine Dosis bis zur Mittelstufe trocknen und abschließen | Menge III | [adeeody:?] | [ykecthey:?] | trocken in der Mitte des Grades, abgeschlossen | hiervon bis zur Mittelstufe abkühlen und fertigstellen | Qualitäts-/Wertfeld geschlossen | [checthedy:?] | [ls:?]	All twenty-four contexts remain process-compatible; reader-specific drying or O-preparation rivals are recorded by position.
23	ANAPHORIC_COOL_MIDDLE_FINISH_COMMAND	ytedy	PRODUCTIVE_COMMAND_COMPOUND	Y_REFERENCE+T_COLD+E_MIDDLE+DY_FINISHED	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hieraus bis Mitte gekühltes Fertigpräparat as nominal result	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f26r	f26r.4	H	B	2	3	10	MEDIAL	cheos	qokedy	HOLD_SAME_CARD	EXACT	ytedy	EXACT	ytedy	BOTH_EXACT	1	0	qokedy cheos ytedy qokedy ytedy chekedy daiin odam s aldy	heiß in der Mitte des Grades, abgeschlossen · Charge eines mitteltrockenen Ansatzes · ⟦ytedy:?⟧ · heiß in der Mitte des Grades, abgeschlossen · ⟦ytedy:?⟧ · ⟦chekedy:?⟧ · Grad-/Maßwert III · ein Maß Ansatz abmessen · Samen-/Saatgutposten · Rohstoffklasse I, abgeschlossen.	heiß in der Mitte des Grades, abgeschlossen · Charge eines mitteltrockenen Ansatzes · hiervon bis zur Mittelstufe abkühlen und fertigstellen · heiß in der Mitte des Grades, abgeschlossen · ⟦ytedy:?⟧ · ⟦chekedy:?⟧ · Grad-/Maßwert III · ein Maß Ansatz abmessen · Samen-/Saatgutposten · Rohstoffklasse I, abgeschlossen.	heiß in der Mitte des Grades, abgeschlossen | Charge eines mitteltrockenen Ansatzes | hiervon bis zur Mittelstufe abkühlen und fertigstellen | heiß in der Mitte des Grades, abgeschlossen | [ytedy:?] | [chekedy:?] | Grad-/Maßwert III | ein Maß Ansatz abmessen | Samen-/Saatgutposten | Rohstoffklasse I, abgeschlossen	All twenty-four contexts remain process-compatible; reader-specific drying or O-preparation rivals are recorded by position.
23	ANAPHORIC_COOL_MIDDLE_FINISH_COMMAND	ytedy	PRODUCTIVE_COMMAND_COMPOUND	Y_REFERENCE+T_COLD+E_MIDDLE+DY_FINISHED	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hieraus bis Mitte gekühltes Fertigpräparat as nominal result	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f26r	f26r.4	H	B	2	5	10	MEDIAL	qokedy	chekedy	IT2A_EXACT_RETAIN	EXACT	ytedy	ONE	cheke	IT2A_ONLY_EXACT	1	0	qokedy cheos ytedy qokedy ytedy chekedy daiin odam s aldy	heiß in der Mitte des Grades, abgeschlossen · Charge eines mitteltrockenen Ansatzes · ⟦ytedy:?⟧ · heiß in der Mitte des Grades, abgeschlossen · ⟦ytedy:?⟧ · ⟦chekedy:?⟧ · Grad-/Maßwert III · ein Maß Ansatz abmessen · Samen-/Saatgutposten · Rohstoffklasse I, abgeschlossen.	heiß in der Mitte des Grades, abgeschlossen · Charge eines mitteltrockenen Ansatzes · ⟦ytedy:?⟧ · heiß in der Mitte des Grades, abgeschlossen · hiervon bis zur Mittelstufe abkühlen und fertigstellen · ⟦chekedy:?⟧ · Grad-/Maßwert III · ein Maß Ansatz abmessen · Samen-/Saatgutposten · Rohstoffklasse I, abgeschlossen.	heiß in der Mitte des Grades, abgeschlossen | Charge eines mitteltrockenen Ansatzes | [ytedy:?] | heiß in der Mitte des Grades, abgeschlossen | hiervon bis zur Mittelstufe abkühlen und fertigstellen | [chekedy:?] | Grad-/Maßwert III | ein Maß Ansatz abmessen | Samen-/Saatgutposten | Rohstoffklasse I, abgeschlossen	IT2a preserves ytedy; the RF1b boundary or spelling rival does not overturn its concrete family core.
