branch	model	step	operation	before	after	errors
H	EARLY_ENCLOSE	0	"[""C01"", ""TAKE"", ""S""]"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": null, ""enclosed"": false, ""goals"": [], ""image_host"": null, ""loose"": [""G"", ""P"", ""S""], ""taken"": false, ""under"": [], ""worn_by"": null}"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": null, ""enclosed"": false, ""goals"": [], ""image_host"": null, ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	[]
H	EARLY_ENCLOSE	1	"[""C01"", ""GOAL"", ""ENCLOSE"", ""A""]"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": null, ""enclosed"": false, ""goals"": [], ""image_host"": null, ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": null, ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": null, ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	[]
H	EARLY_ENCLOSE	2	"[""C01"", ""ENCLOSE"", ""A""]"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": null, ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": null, ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": null, ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": null, ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	"[""INCOMPLETE_COMPONENTS"", ""MISSING_HOSTED_IMAGE"", ""MISSING_UNDER:G"", ""MISSING_UNDER:P""]"
H	IMAGE_AS_PART	0	"[""C01"", ""TAKE"", ""S""]"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": null, ""enclosed"": false, ""goals"": [], ""image_host"": null, ""loose"": [""G"", ""P"", ""S""], ""taken"": false, ""under"": [], ""worn_by"": null}"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": null, ""enclosed"": false, ""goals"": [], ""image_host"": null, ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	[]
H	IMAGE_AS_PART	1	"[""C01"", ""GOAL"", ""ENCLOSE"", ""A""]"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": null, ""enclosed"": false, ""goals"": [], ""image_host"": null, ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": null, ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": null, ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	[]
H	IMAGE_AS_PART	2	"[""C03"", ""ENGRAVE"", ""S"", ""I"", ""E""]"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": null, ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": null, ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": ""E"", ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	[]
H	IMAGE_AS_PART	3	"[""C03"", ""PREPARE"", ""G""]"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": ""E"", ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": ""E"", ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	[]
H	IMAGE_AS_PART	4	"[""C07"", ""PLACE"", ""I"", ""G"", ""S"", ""H""]"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": ""E"", ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": ""E"", ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	"[""MISSING_POSE:I"", ""NOT_BIRD_PART:I"", ""NOT_LOOSE_AVAILABLE:I"", ""NOT_MATERIAL:I""]"
H	BOTH_BRANCHES	0	"[""C01"", ""TAKE"", ""S""]"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": null, ""enclosed"": false, ""goals"": [], ""image_host"": null, ""loose"": [""G"", ""P"", ""S""], ""taken"": false, ""under"": [], ""worn_by"": null}"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": null, ""enclosed"": false, ""goals"": [], ""image_host"": null, ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	[]
H	BOTH_BRANCHES	1	"[""C01"", ""GOAL"", ""ENCLOSE"", ""A""]"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": null, ""enclosed"": false, ""goals"": [], ""image_host"": null, ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": null, ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": null, ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	[]
H	BOTH_BRANCHES	2	"[""C03"", ""ENGRAVE"", ""S"", ""I"", ""E""]"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": null, ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": null, ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": ""E"", ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	[]
H	BOTH_BRANCHES	3	"[""C03"", ""PREPARE"", ""G""]"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": ""E"", ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": ""E"", ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	[]
H	BOTH_BRANCHES	4	"[""C06"", ""PREPARE_ITEMS"", ""P"", ""G""]"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": ""E"", ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": ""E"", ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	[]
H	BOTH_BRANCHES	5	"[""C06"", ""PLACE"", ""P"", ""G"", ""S"", ""E""]"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": ""E"", ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": ""E"", ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	"[""WRONG_PART_KIND""]"
