h1_occurrence_id	surface	body	registry_source	record_role	body_role_de	page	physical_folio	locus	section	language	hand	ordinal	line_token_count	line_position	paragraph_start_line	paragraph_end_line	remaining_tokens_right	h1_count_on_line	h1_surfaces_on_line	previous_h1_distance	next_h1_distance	after_sho_or_sheo	after_any_moist_state	after_any_dry_state	right3_any_substantive_field	right3_any_quality	right3_any_scalar	right3_any_content	right3_any_h_head	right3_any_process_pass	right3_any_close	plusminus3_any_process_pass_close	gapped_x_daiin	written_line_eva	component_export_credit	l3_surface	l3_reader_exact	l3_clean	l3_status	l3_axes	l3_roles	l3_semantic_candidate_de	l3_semantic_source	l2_surface	l2_reader_exact	l2_clean	l2_status	l2_axes	l2_roles	l2_semantic_candidate_de	l2_semantic_source	l1_surface	l1_reader_exact	l1_clean	l1_status	l1_axes	l1_roles	l1_semantic_candidate_de	l1_semantic_source	r1_surface	r1_reader_exact	r1_clean	r1_status	r1_axes	r1_roles	r1_semantic_candidate_de	r1_semantic_source	r2_surface	r2_reader_exact	r2_clean	r2_status	r2_axes	r2_roles	r2_semantic_candidate_de	r2_semantic_source	r3_surface	r3_reader_exact	r3_clean	r3_status	r3_axes	r3_roles	r3_semantic_candidate_de	r3_semantic_source	r4_surface	r4_reader_exact	r4_clean	r4_status	r4_axes	r4_roles	r4_semantic_candidate_de	r4_semantic_source	r5_surface	r5_reader_exact	r5_clean	r5_status	r5_axes	r5_roles	r5_semantic_candidate_de	r5_semantic_source
G763-H1-053	pchedy	chedy	GDT736_TRAINING	PARAGRAPH_OR_RECORD_OPENER	getrocknetes Ergebnis, Form I	f108r	f108	f108r.5	S	B	3	10	12	MIDDLE	1	0	2	1	pchedy	0	0	0	0	1	1	1	0	1	0	0	1	1	0	tchokedy chey oteey okeey lkededy okche y pchofar cheo pchedy qotedy otol	0	y	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	pchofar	1	1	CLEAN	NONE	OPEN	[pchofar:?]	GDT734_CELL	cheo	1	1	CLEAN	DRY|PREPARATION	QUALITY_STAGE|CONTENT_PREPARATION	trocken angesetzte Zubereitung	GDT762_STATE_PAIR_PRIOR	qotedy	1	1	CLEAN	COLD|CLOSE|MIDDLE_STAGE|END_STAGE	QUALITY_STAGE|CLOSE	kalt in der Mitte des Grades, abgeschlossen	GDT734_COMPLETE_WHOLE	otol	1	1	CLEAN	COLD|PREPARATION	QUALITY_STAGE|CONTENT_PREPARATION	kaltes Zubereitungsgut	GDT734_COMPLETE_WHOLE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE
G763-H1-054	pochedy	ochedy	GDT737_HELD	PARAGRAPH_OR_RECORD_OPENER	Zubereitung aus Trockenresultat, Form I	f108r	f108	f108r.8	S	B	3	1	12	FIRST	1	0	11	1	pochedy	0	0	0	0	0	1	1	0	1	0	0	0	0	0	pochedy shy shokeedar al kedal chokchy qokar ch okeey qaiin okeedy qetam	0	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	shy	1	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	feucht, Anfangsstufe	GDT762_STATE_PAIR_PRIOR	shokeedar	1	1	CLEAN	NONE	OPEN	[shokeedar:?]	GDT734_CELL	al	1	1	CLEAN	NONE	KNOWN_OTHER	Material I	GDT712_GDT734_POST_G734_OVERRIDE	kedal	1	1	CLEAN	NONE	OPEN	[kedal:?]	GDT734_CELL	chokchy	1	1	CLEAN	HOT|DRY|PREPARATION|BEGIN_STAGE	QUALITY_STAGE|CONTENT_PREPARATION	Trockenansatz: heiß-trockene Grundform	GDT734_COMPLETE_WHOLE
G763-H1-055	pchedal	chedal	GDT737_HELD	PARAGRAPH_OR_RECORD_OPENER	abgemessenes Trockenmaterial, Stufe I/Form I	f108v	f108	f108v.1	S	B	3	1	12	FIRST	1	0	11	1	pchedal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	pchedal qokeedar otedy qokeedy lky ltal aiin oteo fcheey otedar am ol	0	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	qokeedar	1	1	CLEAN	NONE	OPEN	[qokeedar:?]	GDT734_CELL	otedy	1	1	CLEAN	NONE	KNOWN_OTHER	kalter Ansatz, Mittelstufe erreicht	GDT734_COMPLETE_WHOLE	qokeedy	1	1	CLEAN	NONE	KNOWN_OTHER	heiß am Ende des Grades	GDT734_COMPLETE_WHOLE	lky	1	0	QUARANTINED	NONE	OPEN	QUARANTINED_SOURCE_COMPOSITION	GDT762_COMBINED_QUARANTINE	ltal	1	1	CLEAN	NONE	OPEN	[ltal:?]	GDT734_CELL
G763-H1-056	pcheor	cheor	GDT737_HELD	PARAGRAPH_OR_RECORD_OPENER	trockener Teil-/Portionsträger	f108v	f108	f108v.15	S	B	3	1	10	FIRST	1	0	9	1	pcheor	0	0	0	0	0	1	1	0	1	0	0	0	0	0	pcheor okear sheey qokeey ykeealkey rar aiin opsholal shedy ofaramoty	0	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	okear	1	1	CLEAN	NONE	OPEN	[okear:?]	GDT734_CELL	sheey	1	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	feucht, Endstufe	GDT762_STATE_PAIR_PRIOR	qokeey	1	1	CLEAN	HOT|END_STAGE	QUALITY_STAGE	heiß am Ende des Grades	GDT734_COMPLETE_WHOLE	ykeealkey	1	1	CLEAN	NONE	OPEN	[ykeealkey:?]	GDT734_CELL	rar	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE
G763-H1-057	polaiin	olaiin	GDT737_HELD	PARAGRAPH_OR_RECORD_OPENER	Materialträger: Wert III	f108v	f108	f108v.5	S	B	3	1	11	FIRST	1	0	10	1	polaiin	0	0	0	0	0	1	1	0	1	0	0	1	1	0	polaiin okedain okal otchedy qokeedy raraiin o keedy qokar qokal dam	0	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	okedain	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	okal	1	1	CLEAN	NONE	KNOWN_OTHER	Rohstoffklasse I im heißen Ansatz, Gradanfang	GDT734_COMPLETE_WHOLE	otchedy	1	1	CLEAN	COLD|DRY|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	QUALITY_STAGE|CONTENT_PREPARATION|CLOSE	kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen	GDT734_COMPLETE_WHOLE	qokeedy	1	1	CLEAN	NONE	KNOWN_OTHER	heiß am Ende des Grades	GDT734_COMPLETE_WHOLE	raraiin	1	0	QUARANTINED	NONE	OPEN	QUARANTINED_SOURCE_COMPOSITION	GDT762_COMBINED_QUARANTINE
G763-H1-058	paiin	aiin	GDT736_TRAINING	PARAGRAPH_OR_RECORD_OPENER	Ordinalstufe III	f10v	f10	f10v.1	H	A	1	1	9	FIRST	1	0	8	2	paiin|pcheey	0	3	0	0	0	1	1	1	1	1	0	0	0	0	paiin daiin sheo pcheey qoty daiin cthor otydy sain	0	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	daiin	1	1	CLEAN	NONE	SCALAR_VALUE	Wert III	GDT734_GDT735_GDT763_FIELD_PRIOR	sheo	1	1	CLEAN	MOIST|PREPARATION	QUALITY_STAGE|CONTENT_PREPARATION	Feuchtzubereitung	GDT762_STATE_PAIR_PRIOR	pcheey	1	1	CLEAN	NONE	H1_RECORD_FORM	H1-Form im trockenen Form-II-Feld; Stoff und Funktion offen	GDT736_GDT761_CANDIDATE_PRIOR	qoty	1	1	CLEAN	NONE	QUALITY_STAGE	kalt am Anfang des Grades	GDT734_GDT763_FIELD_PRIOR	daiin	1	1	CLEAN	NONE	SCALAR_VALUE	Wert III	GDT734_GDT735_GDT763_FIELD_PRIOR
G763-H1-059	pcheey	cheey	GDT736_TRAINING	PARAGRAPH_OR_RECORD_OPENER	trockene Form II	f10v	f10	f10v.1	H	A	1	4	9	MIDDLE	1	0	5	2	paiin|pcheey	3	0	1	1	0	1	1	1	1	0	0	0	0	1	paiin daiin sheo pcheey qoty daiin cthor otydy sain	0	paiin	1	1	CLEAN	NONE	H1_RECORD_FORM	H1-Ganzform im Feld „Ordinalstufe III“; genaue Bedeutung offen	GDT736_FORMAL_ROLE_REPAIR_NO_HEAD_NOUN	daiin	1	1	CLEAN	NONE	SCALAR_VALUE	Wert III	GDT734_GDT735_GDT763_FIELD_PRIOR	sheo	1	1	CLEAN	MOIST|PREPARATION	QUALITY_STAGE|CONTENT_PREPARATION	Feuchtzubereitung	GDT762_STATE_PAIR_PRIOR	qoty	1	1	CLEAN	NONE	QUALITY_STAGE	kalt am Anfang des Grades	GDT734_GDT763_FIELD_PRIOR	daiin	1	1	CLEAN	NONE	SCALAR_VALUE	Wert III	GDT734_GDT735_GDT763_FIELD_PRIOR	cthor	1	1	CLEAN	AMOUNT|MATERIAL	AMOUNT_VALUE|CONTENT_PREPARATION	eine Portion Pflanzendroge	GDT734_COMPLETE_WHOLE	otydy	1	1	CLEAN	COLD|PREPARATION|CLOSE|BEGIN_STAGE|END_STAGE	QUALITY_STAGE|CONTENT_PREPARATION|CLOSE	kalter Ansatz in Grundform, fertig	GDT734_COMPLETE_WHOLE	sain	1	1	CLEAN	NONE	AMOUNT_VALUE|H2_RECORD_FORM	zwei Drachmen	GDT760_AMOUNT_FAMILY
G763-H1-060	pchedy	chedy	GDT736_TRAINING	PARAGRAPH_OR_RECORD_OPENER	getrocknetes Ergebnis, Form I	f111v	f111	f111v.29	S	B	3	5	10	MIDDLE	1	0	5	1	pchedy	0	0	0	1	0	0	0	0	0	0	0	0	0	0	polkiin cheopaiin otain shedy pchedy opcheedy qokain chcfhey otchey lldy	0	cheopaiin	1	1	CLEAN	NONE	OPEN	[cheopaiin:?]	GDT734_CELL	otain	1	1	CLEAN	NONE	KNOWN_OTHER	kalter Ansatz, Grad II	GDT734_COMPLETE_WHOLE	shedy	1	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	mittlere Feuchtstufe erreicht	GDT762_STATE_PAIR_PRIOR	opcheedy	1	1	CLEAN	NONE	OPEN	[opcheedy:?]	GDT734_CELL	qokain	1	1	CLEAN	NONE	KNOWN_OTHER	heiß, Grad II	GDT734_COMPLETE_WHOLE	chcfhey	1	1	CLEAN	NONE	OPEN	[chcfhey:?]	GDT734_CELL	otchey	1	1	CLEAN	NONE	KNOWN_OTHER	kalt-trocken; Mittelstufe	GDT734_COMPLETE_WHOLE	lldy	1	1	CLEAN	NONE	OPEN	[lldy:?]	GDT734_CELL
G763-H1-061	pochey	ochey	GDT737_HELD	PARAGRAPH_OR_RECORD_OPENER	trockene Zubereitung, Form I	f111v	f111	f111v.31	S	B	3	1	12	FIRST	1	0	11	1	pochey	0	0	0	0	0	1	1	0	1	0	1	0	1	0	pochey oteain chekain cheal lain chey qokain chey lkain chal ldy llm	0	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	oteain	1	1	CLEAN	NONE	OPEN	[oteain:?]	GDT734_CELL	chekain	1	1	CLEAN	HOT|DRY|PROCESS|MIDDLE_STAGE|LEVEL_II	QUALITY_STAGE|PROCESS_PASS	bis zur Mittelstufe trocknen, dann auf Stufe II erhitzen	GDT734_COMPLETE_WHOLE	cheal	1	1	CLEAN	DRY|MATERIAL|MIDDLE_STAGE	QUALITY_STAGE|CONTENT_PREPARATION	Rohstoffklasse I, trocken in der Gradmitte	GDT734_COMPLETE_WHOLE	lain	1	0	QUARANTINED	NONE	OPEN	QUARANTINED_SOURCE_COMPOSITION	GDT762_COMBINED_QUARANTINE	chey	1	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	trocken in der Mitte des Grades	GDT762_STATE_PAIR_PRIOR
G763-H1-062	polchey	olchey	GDT737_HELD	PARAGRAPH_OR_RECORD_OPENER	getrocknetes Material, Form I	f111v	f111	f111v.37	S	B	3	1	12	FIRST	1	0	11	1	polchey	0	0	0	0	0	0	0	0	0	0	0	0	0	0	polchey lkarshar ykain qokain shalky dy tor chey keedy lteedy r aldl	0	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	lkarshar	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	ykain	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	qokain	1	1	CLEAN	NONE	KNOWN_OTHER	heiß, Grad II	GDT734_COMPLETE_WHOLE	shalky	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	dy	1	1	CLEAN	NONE	OPEN	Qualitäts-/Wertfeld geschlossen	GDT734_CELL
G763-H1-063	poar	oar	GDT737_HELD	PARAGRAPH_OR_RECORD_OPENER	Zubereitungsanteil, Stufe I	f112r	f112	f112r.15	S	B	3	1	8	FIRST	1	0	7	2	poar|pchedy	0	6	0	0	0	0	0	0	0	0	0	0	0	0	poar alchar octhy otedy qokeedy okedy pchedy opamdy	0	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	alchar	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	octhy	1	1	CLEAN	NONE	OPEN	CTH-Zubereitung/Ansatz, Grundform	GDT734_CELL	otedy	1	1	CLEAN	NONE	KNOWN_OTHER	kalter Ansatz, Mittelstufe erreicht	GDT734_COMPLETE_WHOLE	qokeedy	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	okedy	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE
G763-H1-064	pchedy	chedy	GDT736_TRAINING	PARAGRAPH_OR_RECORD_OPENER	getrocknetes Ergebnis, Form I	f112r	f112	f112r.15	S	B	3	7	8	MIDDLE	1	0	1	2	poar|pchedy	6	0	0	0	0	0	0	0	0	0	0	0	0	0	poar alchar octhy otedy qokeedy okedy pchedy opamdy	0	otedy	1	1	CLEAN	NONE	KNOWN_OTHER	kalter Ansatz, Mittelstufe erreicht	GDT734_COMPLETE_WHOLE	qokeedy	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	okedy	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	opamdy	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE
G763-H1-065	pchodain	chodain	GDT737_HELD	PARAGRAPH_OR_RECORD_OPENER	trockene Zubereitung: Dosis oder Wert II	f112v	f112	f112v.15	S	B	3	1	9	FIRST	1	0	8	1	pchodain	0	0	0	0	0	0	0	0	0	0	0	0	0	0	pchodain okeedy qokeedy olkeedy qokain sheey qokedar aiin am	0	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	okeedy	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	qokeedy	1	1	CLEAN	NONE	KNOWN_OTHER	heiß am Ende des Grades	GDT734_COMPLETE_WHOLE	olkeedy	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	qokain	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	sheey	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE
G763-H1-066	pchdaiin	chdaiin	GDT737_HELD	PARAGRAPH_OR_RECORD_OPENER	Trockenresultat: Dosis oder Wert III	f112v	f112	f112v.25	S	B	3	1	11	FIRST	0	0	10	1	pchdaiin	0	0	0	0	0	1	1	0	1	0	0	1	1	0	pchdaiin shedy otaiin cheedy qokeeey l keeedy cheey lor eeedy qokeey	0	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	shedy	1	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	mittlere Feuchtstufe erreicht	GDT762_STATE_PAIR_PRIOR	otaiin	1	1	CLEAN	NONE	KNOWN_OTHER	kalter Ansatz, Grad III	GDT734_COMPLETE_WHOLE	cheedy	1	1	CLEAN	DRY|CLOSE|END_STAGE	QUALITY_STAGE|CONTENT_PREPARATION|CLOSE	trocken am Ende des Grades, abgeschlossen	GDT762_STATE_PAIR_PRIOR	qokeeey	1	1	CLEAN	NONE	KNOWN_OTHER	stark erhitzt, Endstufe III	GDT734_COMPLETE_WHOLE	l	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE
G763-H1-067	polor	olor	GDT737_HELD	PARAGRAPH_OR_RECORD_OPENER	Zutaten- oder Materialportion	f112v	f112	f112v.30	S	B	3	1	10	FIRST	1	0	9	1	polor	0	0	0	0	0	1	1	0	1	0	0	0	0	0	polor sheedy okeedey sal aiin sheedar okedy qopchedy dalkedy opchdy	0	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	sheedy	1	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	feucht am Ende des Grades	GDT762_STATE_PAIR_PRIOR	okeedey	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	sal	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	aiin	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	sheedar	1	1	CLEAN	NONE	OPEN	[sheedar:?]	GDT734_CELL
G763-H1-068	pched	ched	GDT737_HELD	PARAGRAPH_OR_RECORD_OPENER	getrocknetes Ergebnis, Mittel-/Schlussform	f112v	f112	f112v.35	S	B	3	1	6	FIRST	0	1	5	1	pched	0	0	0	0	0	1	1	1	1	0	0	0	0	0	pched shedain qokaiin okees chedy checkhy	0	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	shedain	1	1	CLEAN	AMOUNT|MATERIAL|MIDDLE_STAGE	QUALITY_STAGE|AMOUNT_VALUE|CONTENT_PREPARATION	zwei Portionen bis zur Mittelstufe eingeweichter Droge	GDT734_COMPLETE_WHOLE	qokaiin	1	1	CLEAN	NONE	KNOWN_OTHER	heiß/warm; genaue Funktion und Identität offen	GDT749_POST_G734_OVERRIDE	okees	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	chedy	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	checkhy	1	1	CLEAN	NONE	KNOWN_OTHER	trockene Mischung, Anfangsstufe	GDT734_COMPLETE_WHOLE
G763-H1-069	poly	oly	GDT737_HELD	PARAGRAPH_OR_RECORD_OPENER	Abseih- oder Trennschritt	f112v	f112	f112v.42	S	B	3	1	10	FIRST	1	0	9	1	poly	0	0	0	0	0	1	1	0	0	0	0	0	0	0	poly keedain she kchdy chotshe otechy qokchdy otaray shain qokedy	0	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	keedain	1	1	CLEAN	NONE	OPEN	[keedain:?]	GDT734_CELL	she	1	1	CLEAN	MOIST	QUALITY_STAGE	feucht, attributiv gebunden	GDT734_COMPLETE_WHOLE	kchdy	1	1	CLEAN	NONE	KNOWN_OTHER	heiß-trockene Anfangsstufe erreicht	GDT734_COMPLETE_WHOLE	chotshe	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	otechy	1	1	CLEAN	NONE	OPEN	[otechy:?]	GDT734_CELL
G763-H1-070	por	or	GDT736_TRAINING	PARAGRAPH_OR_RECORD_OPENER	Teil- oder Portionsträger	f113r	f113	f113r.16	S	B	3	9	11	MIDDLE	1	0	2	1	por	0	0	0	0	0	0	0	0	0	0	0	0	0	0	pcheoor olkeedy qokeedy shdy qofchedy chcfhor chedy qokeeol por aiin chepchar	0	chcfhor	1	1	CLEAN	NONE	OPEN	[chcfhor:?]	GDT734_CELL	chedy	1	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	mittlere Trockenstufe erreicht	GDT762_STATE_PAIR_PRIOR	qokeeol	1	1	CLEAN	NONE	OPEN	[qokeeol:?]	GDT734_CELL	aiin	1	1	CLEAN	NONE	KNOWN_OTHER	Menge III	GDT734_COMPLETE_WHOLE	chepchar	1	1	CLEAN	NONE	OPEN	[chepchar:?]	GDT734_CELL	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE
G763-H1-071	pcheody	cheody	GDT737_HELD	PARAGRAPH_OR_RECORD_OPENER	trocken aufbereitetes Ergebnis, Form I	f113r	f113	f113r.37	S	B	3	6	10	MIDDLE	1	0	4	1	pcheody	0	0	0	0	0	0	0	0	0	0	0	0	1	0	tshedy qokaiin shedar sheocphy okchdy pcheody opchear opchedy lfchedy otal	0	shedar	1	1	CLEAN	NONE	OPEN	[shedar:?]	GDT734_CELL	sheocphy	1	1	CLEAN	NONE	OPEN	[sheocphy:?]	GDT734_CELL	okchdy	1	1	CLEAN	HOT|DRY|PREPARATION|CLOSE|BEGIN_STAGE|END_STAGE	QUALITY_STAGE|CONTENT_PREPARATION|CLOSE	heiß-trockener Ansatz am Anfang des Grades, abgeschlossen	GDT734_COMPLETE_WHOLE	opchear	1	1	CLEAN	NONE	OPEN	[opchear:?]	GDT734_CELL	opchedy	1	0	QUARANTINED	NONE	OPEN	QUARANTINED_SOURCE_COMPOSITION	GDT762_COMBINED_QUARANTINE	lfchedy	1	1	CLEAN	NONE	OPEN	[lfchedy:?]	GDT734_CELL	otal	1	1	CLEAN	NONE	KNOWN_OTHER	Material I im kalten Anfangsansatz	GDT734_COMPLETE_WHOLE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE
G763-H1-072	por	or	GDT736_TRAINING	PARAGRAPH_OR_RECORD_OPENER	Teil- oder Portionsträger	f113r	f113	f113r.39	S	B	3	7	12	MIDDLE	1	0	5	2	por|pokeey	0	3	0	0	0	0	0	0	0	1	0	0	0	0	pcheockhy l kchey qofsheeey lkeody kcheodaiin por shed qopoeey pokeey rair aly	0	qofsheeey	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	lkeody	1	1	CLEAN	NONE	OPEN	[lkeody:?]	GDT734_CELL	kcheodaiin	1	1	CLEAN	NONE	OPEN	[kcheodaiin:?]	GDT734_CELL	shed	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	qopoeey	1	1	CLEAN	NONE	OPEN	[qopoeey:?]	GDT734_CELL	pokeey	1	1	CLEAN	NONE	H1_RECORD_FORM	[pokeey:?]	GDT734_CELL	rair	1	1	CLEAN	NONE	H3_RECORD_FORM	H3-Ganzform im Feld „Teil- oder Fraktionsstufe II“; genaue Bedeutung offen	GDT736_FORMAL_ROLE_REPAIR_NO_HEAD_NOUN	aly	1	1	CLEAN	MATERIAL|BEGIN_STAGE	QUALITY_STAGE|CONTENT_PREPARATION	Rohstoffklasse I, Grundform	GDT734_COMPLETE_WHOLE
G763-H1-073	pokeey	okeey	GDT737_HELD	PARAGRAPH_OR_RECORD_OPENER	erhitzte Zubereitung, Form II	f113r	f113	f113r.39	S	B	3	10	12	MIDDLE	1	0	2	2	por|pokeey	3	0	0	0	0	1	1	0	1	1	0	0	0	0	pcheockhy l kchey qofsheeey lkeody kcheodaiin por shed qopoeey pokeey rair aly	0	por	1	1	CLEAN	NONE	H1_RECORD_FORM	H1-Ganzform im Feld „Teil- oder Portionsträger“; genaue Bedeutung offen	GDT736_FORMAL_ROLE_REPAIR_NO_HEAD_NOUN	shed	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	qopoeey	1	1	CLEAN	NONE	OPEN	[qopoeey:?]	GDT734_CELL	rair	1	1	CLEAN	NONE	H3_RECORD_FORM	H3-Ganzform im Feld „Teil- oder Fraktionsstufe II“; genaue Bedeutung offen	GDT736_FORMAL_ROLE_REPAIR_NO_HEAD_NOUN	aly	1	1	CLEAN	MATERIAL|BEGIN_STAGE	QUALITY_STAGE|CONTENT_PREPARATION	Rohstoffklasse I, Grundform	GDT734_COMPLETE_WHOLE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE
