branch	edition	paragraph	grammar	operation	form	meaning	patient	patient_form	coingredient	rule	debts	shared_run	additional_grammar_assumption	completion	row_status
C_A	IT2a	f116r|f116r.31-f116r.45	M	f116r.35:4	qokeey	erhitze anhaltend	f116r.35:3	qokain		LOCAL_LEFT				47	recorded
C_A	IT2a	f116r|f116r.31-f116r.45	M	f116r.36:1	qokeey	erhitze anhaltend	f116r.35:8	cthar		PARAGRAPH_CARRY	UNREAD_BETWEEN:f116r.35:9;UNREAD_BETWEEN:f116r.35:10;IMPLICIT_SUBJECT_CONTINUATION			54	recorded
C_A	IT2a	f116r|f116r.31-f116r.45	M	f116r.36:4	okeey	erwärme vorsichtig	f116r.35:8	cthar		PARAGRAPH_CARRY	UNREAD_BETWEEN:f116r.35:9;UNREAD_BETWEEN:f116r.35:10;UNREAD_BETWEEN:f116r.36:2;UNREAD_BETWEEN:f116r.36:3;IMPLICIT_SUBJECT_CONTINUATION			57	recorded
C_A	IT2a	f116r|f116r.31-f116r.45	M	f116r.36:8	chey	prüfe	f116r.35:8	cthar		PARAGRAPH_CARRY	UNREAD_BETWEEN:f116r.35:9;UNREAD_BETWEEN:f116r.35:10;UNREAD_BETWEEN:f116r.36:2;UNREAD_BETWEEN:f116r.36:3;UNREAD_BETWEEN:f116r.36:5;UNREAD_BETWEEN:f116r.36:6;IMPLICIT_SUBJECT_CONTINUATION			61	recorded
C_A	IT2a	f116r|f116r.31-f116r.45	M	f116r.37:4	cheey	zerreibe fein	f116r.35:8	cthar		PARAGRAPH_CARRY	UNREAD_BETWEEN:f116r.35:9;UNREAD_BETWEEN:f116r.35:10;UNREAD_BETWEEN:f116r.36:2;UNREAD_BETWEEN:f116r.36:3;UNREAD_BETWEEN:f116r.36:5;UNREAD_BETWEEN:f116r.36:6;UNREAD_BETWEEN:f116r.36:9;UNREAD_BETWEEN:f116r.36:10;UNREAD_BETWEEN:f116r.36:11;UNREAD_BETWEEN:f116r.37:1;UNREAD_BETWEEN:f116r.37:2;UNREAD_BETWEEN:f116r.37:3;IMPLICIT_SUBJECT_CONTINUATION			68	recorded
C_A	IT2a	f116r|f116r.31-f116r.45	M	f116r.37:8	qoky	erwärme mäßig	f116r.37:11	sham		LOCAL_RIGHT	UNREAD_BETWEEN:f116r.37:9;UNREAD_BETWEEN:f116r.37:10			75	recorded
C_A	IT2a	f116r|f116r.31-f116r.45	M	f116r.38:2	qokeey	erhitze anhaltend	f116r.38:4	qokain		LOCAL_RIGHT	UNREAD_BETWEEN:f116r.38:3			79	recorded
C_A	IT2a	f116r|f116r.31-f116r.45	M	f116r.39:2	chey	prüfe	f116r.39:1	qokain		LOCAL_LEFT				88	recorded
C_A	IT2a	f116r|f116r.31-f116r.45	M	f116r.41:8	qokchy	mische ein	f116r.40:5	qokain		PARAGRAPH_CARRY	UNREAD_BETWEEN:f116r.40:6;UNREAD_BETWEEN:f116r.40:7;UNREAD_BETWEEN:f116r.40:9;UNREAD_BETWEEN:f116r.40:10;UNREAD_BETWEEN:f116r.41:1;UNREAD_BETWEEN:f116r.41:2;UNREAD_BETWEEN:f116r.41:3;UNREAD_BETWEEN:f116r.41:4;UNREAD_BETWEEN:f116r.41:5;UNREAD_BETWEEN:f116r.41:6;UNREAD_BETWEEN:f116r.41:7;IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT			116	recorded
C_A	IT2a	f116r|f116r.31-f116r.45	M	f116r.42:1	qo	nimm	f116r.42:2	qokain		LOCAL_RIGHT				120	recorded
C_A	IT2a	f116r|f116r.31-f116r.45	M	f116r.43:13	qokam	erwärme	f116r.42:4	qokain		PARAGRAPH_CARRY	UNREAD_BETWEEN:f116r.42:5;UNREAD_BETWEEN:f116r.42:6;UNREAD_BETWEEN:f116r.42:7;UNREAD_BETWEEN:f116r.42:8;UNREAD_BETWEEN:f116r.42:9;UNREAD_BETWEEN:f116r.42:10;UNREAD_BETWEEN:f116r.43:2;UNREAD_BETWEEN:f116r.43:5;UNREAD_BETWEEN:f116r.43:6;UNREAD_BETWEEN:f116r.43:7;UNREAD_BETWEEN:f116r.43:8;UNREAD_BETWEEN:f116r.43:9;UNREAD_BETWEEN:f116r.43:10;UNREAD_BETWEEN:f116r.43:11;UNREAD_BETWEEN:f116r.43:12;IMPLICIT_SUBJECT_CONTINUATION			141	recorded
C_A	IT2a	f116r|f116r.31-f116r.45	M	f116r.44:8	chey	prüfe	f116r.44:2	qokain		LOCAL_LEFT	UNREAD_BETWEEN:f116r.44:3;UNREAD_BETWEEN:f116r.44:5;UNREAD_BETWEEN:f116r.44:6;UNREAD_BETWEEN:f116r.44:7			149	recorded
C_A	IT2a	f26r|f26r.1-f26r.6	B	f26r.3:9	sheey	benetze				MISSING	MISSING_PATIENT			25	recorded
C_A	IT2a	f26r|f26r.1-f26r.6	J	f26r.3:9	sheey	benetze				MISSING	MISSING_PATIENT			25	recorded
C_A	IT2a	f26r|f26r.1-f26r.6	M	f26r.3:9	sheey	benetze				MISSING	MISSING_PATIENT			25	recorded
C_A	IT2a	f26v|f26v.7-f26v.9	B	f26v.7:10	sheey	benetze				MISSING	MISSING_PATIENT			9	recorded
C_A	IT2a	f26v|f26v.7-f26v.9	J	f26v.7:10	sheey	benetze				MISSING	MISSING_PATIENT			9	recorded
C_A	IT2a	f26v|f26v.7-f26v.9	M	f26v.7:10	sheey	benetze				MISSING	MISSING_PATIENT			9	recorded
C_A	IT2a	f2r|f2r.8-f2r.13	B	f2r.8:5	shol	feucht				MISSING	MISSING_PATIENT			4	recorded
C_A	IT2a	f2r|f2r.8-f2r.13	B	f2r.9:3	sheey	benetze				MISSING	MISSING_PATIENT			11	recorded
C_A	IT2a	f2r|f2r.8-f2r.13	B	f2r.9:7	chol	trocken				MISSING	MISSING_PATIENT			15	recorded
C_A	IT2a	f2r|f2r.8-f2r.13	B	f2r.10:1	qoky	erwärme mäßig				MISSING	MISSING_PATIENT			19	recorded
C_A	IT2a	f2r|f2r.8-f2r.13	B	f2r.10:3	shol	feucht				MISSING	MISSING_PATIENT			21	recorded
C_A	IT2a	f2r|f2r.8-f2r.13	B	f2r.11:8	sheey	benetze				MISSING	MISSING_PATIENT			35	recorded
C_A	IT2a	f2r|f2r.8-f2r.13	B	f2r.13:2	ykeey	erwärme erneut	f2r.13:1	sho		LOCAL_LEFT				49	recorded
C_A	IT2a	f2r|f2r.8-f2r.13	B	f2r.13:3	chey	prüfe	f2r.13:1	sho		LOCAL_LEFT				50	recorded
C_A	IT2a	f2r|f2r.8-f2r.13	J	f2r.8:5	shol	feucht				MISSING	MISSING_PATIENT			4	recorded
C_A	IT2a	f2r|f2r.8-f2r.13	J	f2r.9:3	sheey	benetze				MISSING	MISSING_PATIENT			11	recorded
C_A	IT2a	f2r|f2r.8-f2r.13	J	f2r.9:7	chol	trocken				MISSING	MISSING_PATIENT			15	recorded
C_A	IT2a	f2r|f2r.8-f2r.13	J	f2r.10:1	qoky	erwärme mäßig				MISSING	MISSING_PATIENT			19	recorded
C_A	IT2a	f2r|f2r.8-f2r.13	J	f2r.10:3	shol	feucht				MISSING	MISSING_PATIENT			21	recorded
C_A	IT2a	f2r|f2r.8-f2r.13	J	f2r.11:8	sheey	benetze				MISSING	MISSING_PATIENT			35	recorded
C_A	IT2a	f2r|f2r.8-f2r.13	J	f2r.13:2	ykeey	erwärme erneut	f2r.13:1	sho		LOCAL_LEFT				49	recorded
C_A	IT2a	f2r|f2r.8-f2r.13	J	f2r.13:3	chey	prüfe	f2r.13:1	sho		LOCAL_LEFT				50	recorded
C_A	IT2a	f2r|f2r.8-f2r.13	M	f2r.8:5	shol	feucht				MISSING	MISSING_PATIENT			4	recorded
C_A	IT2a	f2r|f2r.8-f2r.13	M	f2r.9:3	sheey	benetze				MISSING	MISSING_PATIENT			11	recorded
C_A	IT2a	f2r|f2r.8-f2r.13	M	f2r.9:7	chol	trocken				MISSING	MISSING_PATIENT			15	recorded
C_A	IT2a	f2r|f2r.8-f2r.13	M	f2r.10:1	qoky	erwärme mäßig				MISSING	MISSING_PATIENT			19	recorded
C_A	IT2a	f2r|f2r.8-f2r.13	M	f2r.10:3	shol	feucht				MISSING	MISSING_PATIENT			21	recorded
C_A	IT2a	f2r|f2r.8-f2r.13	M	f2r.11:8	sheey	benetze				MISSING	MISSING_PATIENT			35	recorded
C_A	IT2a	f2r|f2r.8-f2r.13	M	f2r.13:2	ykeey	erwärme erneut	f2r.13:1	sho		LOCAL_LEFT				49	recorded
C_A	IT2a	f2r|f2r.8-f2r.13	M	f2r.13:3	chey	prüfe	f2r.13:1	sho		LOCAL_LEFT				50	recorded
C_A	IT2a	f30v|f30v.1-f30v.11	B	f30v.2:3	she	lasse stehen	f30v.2:4	kchor		LOCAL_RIGHT				10	recorded
C_A	IT2a	f30v|f30v.1-f30v.11	B	f30v.9:3	sheey	benetze	f30v.9:2	chor		LOCAL_LEFT				52	recorded
C_A	IT2a	f30v|f30v.1-f30v.11	J	f30v.2:3	she	lasse stehen	f30v.2:4	kchor		LOCAL_RIGHT				10	recorded
C_A	IT2a	f30v|f30v.1-f30v.11	J	f30v.9:3	sheey	benetze	f30v.9:2	chor		LOCAL_LEFT				52	recorded
C_A	IT2a	f30v|f30v.1-f30v.11	M	f30v.2:3	she	lasse stehen	f30v.2:4	kchor		LOCAL_RIGHT				10	recorded
C_A	IT2a	f30v|f30v.1-f30v.11	M	f30v.9:3	sheey	benetze	f30v.9:2	chor		LOCAL_LEFT				52	recorded
C_A	IT2a	f42v|f42v.1-f42v.8	B	f42v.1:3	sheey	benetze				MISSING	MISSING_PATIENT			2	recorded
C_A	IT2a	f42v|f42v.1-f42v.8	B	f42v.1:7	chol	trocken	f42v.1:8	chor		LOCAL_RIGHT				7	recorded
C_A	IT2a	f42v|f42v.1-f42v.8	B	f42v.3:5	chol	trocken	f42v.3:1	sho		LOCAL_LEFT	UNREAD_BETWEEN:f42v.3:2;UNREAD_BETWEEN:f42v.3:3			23	recorded
C_A	IT2a	f42v|f42v.1-f42v.8	B	f42v.3:6	chol	trocken	f42v.3:1	sho		LOCAL_LEFT	UNREAD_BETWEEN:f42v.3:2;UNREAD_BETWEEN:f42v.3:3			24	recorded
C_A	IT2a	f42v|f42v.1-f42v.8	B	f42v.4:1	qotchy	seihe ab	f42v.4:7	okol		RELATION_LOCAL	MISSING_RELATION_PARTNER			34	recorded
C_A	IT2a	f42v|f42v.1-f42v.8	B	f42v.5:2	chey	prüfe	f42v.5:6	okol		LOCAL_RIGHT	UNREAD_BETWEEN:f42v.5:3;UNREAD_BETWEEN:f42v.5:5			41	recorded
C_A	IT2a	f42v|f42v.1-f42v.8	J	f42v.1:3	sheey	benetze				MISSING	MISSING_PATIENT			2	recorded
C_A	IT2a	f42v|f42v.1-f42v.8	J	f42v.1:7	chol	trocken	f42v.1:8	chor		LOCAL_RIGHT				7	recorded
C_A	IT2a	f42v|f42v.1-f42v.8	J	f42v.3:5	chol	trocken	f42v.3:1	sho		LOCAL_LEFT	UNREAD_BETWEEN:f42v.3:2;UNREAD_BETWEEN:f42v.3:3			23	recorded
C_A	IT2a	f42v|f42v.1-f42v.8	J	f42v.3:6	chol	trocken	f42v.3:1	sho		LOCAL_LEFT	UNREAD_BETWEEN:f42v.3:2;UNREAD_BETWEEN:f42v.3:3			24	recorded
C_A	IT2a	f42v|f42v.1-f42v.8	J	f42v.4:1	qotchy	seihe ab	f42v.4:7	okol		RELATION_LOCAL	MISSING_RELATION_PARTNER			34	recorded
C_A	IT2a	f42v|f42v.1-f42v.8	J	f42v.5:2	chey	prüfe	f42v.5:6	okol		LOCAL_RIGHT	UNREAD_BETWEEN:f42v.5:3;UNREAD_BETWEEN:f42v.5:5			41	recorded
C_A	IT2a	f42v|f42v.1-f42v.8	M	f42v.1:3	sheey	benetze				MISSING	MISSING_PATIENT			2	recorded
C_A	IT2a	f42v|f42v.1-f42v.8	M	f42v.1:7	chol	trocken	f42v.1:8	chor		LOCAL_RIGHT				7	recorded
C_A	IT2a	f42v|f42v.1-f42v.8	M	f42v.3:5	chol	trocken	f42v.3:1	sho		LOCAL_LEFT	UNREAD_BETWEEN:f42v.3:2;UNREAD_BETWEEN:f42v.3:3			23	recorded
C_A	IT2a	f42v|f42v.1-f42v.8	M	f42v.3:6	chol	trocken	f42v.3:1	sho		LOCAL_LEFT	UNREAD_BETWEEN:f42v.3:2;UNREAD_BETWEEN:f42v.3:3			24	recorded
C_A	IT2a	f42v|f42v.1-f42v.8	M	f42v.4:1	qotchy	seihe ab	f42v.4:7	okol		RELATION_LOCAL	MISSING_RELATION_PARTNER			34	recorded
C_A	IT2a	f42v|f42v.1-f42v.8	M	f42v.5:2	chey	prüfe	f42v.5:6	okol		LOCAL_RIGHT	UNREAD_BETWEEN:f42v.5:3;UNREAD_BETWEEN:f42v.5:5			41	recorded
C_A	IT2a	f44r|f44r.5-f44r.7	B	f44r.5:6	sheey	benetze	f44r.5:4	chor		LOCAL_LEFT	UNREAD_BETWEEN:f44r.5:5			5	recorded
C_A	IT2a	f44r|f44r.5-f44r.7	B	f44r.6:6	qotchy	seihe ab				RELATION_LOCAL	MISSING_RELATION_PARTNER			13	recorded
C_A	IT2a	f44r|f44r.5-f44r.7	B	f44r.7:3	shol	feucht	f44r.5:4	chor		PARAGRAPH_CARRY	UNREAD_BETWEEN:f44r.5:5;UNREAD_BETWEEN:f44r.5:7;UNREAD_BETWEEN:f44r.6:1;UNREAD_BETWEEN:f44r.6:2;UNREAD_BETWEEN:f44r.6:5;UNREAD_BETWEEN:f44r.6:7;UNREAD_BETWEEN:f44r.7:1;UNREAD_BETWEEN:f44r.7:2;IMPLICIT_SUBJECT_CONTINUATION			18	recorded
C_A	IT2a	f44r|f44r.5-f44r.7	J	f44r.5:6	sheey	benetze	f44r.5:4	chor		LOCAL_LEFT	UNREAD_BETWEEN:f44r.5:5			5	recorded
C_A	IT2a	f44r|f44r.5-f44r.7	J	f44r.6:6	qotchy	seihe ab				RELATION_LOCAL	MISSING_RELATION_PARTNER			13	recorded
C_A	IT2a	f44r|f44r.5-f44r.7	J	f44r.7:3	shol	feucht	f44r.5:4	chor		PARAGRAPH_CARRY	UNREAD_BETWEEN:f44r.5:5;UNREAD_BETWEEN:f44r.5:7;UNREAD_BETWEEN:f44r.6:1;UNREAD_BETWEEN:f44r.6:2;UNREAD_BETWEEN:f44r.6:5;UNREAD_BETWEEN:f44r.6:7;UNREAD_BETWEEN:f44r.7:1;UNREAD_BETWEEN:f44r.7:2;IMPLICIT_SUBJECT_CONTINUATION			18	recorded
C_A	IT2a	f44r|f44r.5-f44r.7	M	f44r.5:6	sheey	benetze	f44r.5:4	chor		LOCAL_LEFT	UNREAD_BETWEEN:f44r.5:5			5	recorded
C_A	IT2a	f44r|f44r.5-f44r.7	M	f44r.6:6	qotchy	seihe ab				RELATION_LOCAL	MISSING_RELATION_PARTNER			13	recorded
C_A	IT2a	f44r|f44r.5-f44r.7	M	f44r.7:3	shol	feucht	f44r.5:4	chor		PARAGRAPH_CARRY	UNREAD_BETWEEN:f44r.5:5;UNREAD_BETWEEN:f44r.5:7;UNREAD_BETWEEN:f44r.6:1;UNREAD_BETWEEN:f44r.6:2;UNREAD_BETWEEN:f44r.6:5;UNREAD_BETWEEN:f44r.6:7;UNREAD_BETWEEN:f44r.7:1;UNREAD_BETWEEN:f44r.7:2;IMPLICIT_SUBJECT_CONTINUATION			18	recorded
C_A	IT2a	f4r|f4r.1-f4r.4	B	f4r.1:5	sheey	benetze	f4r.1:3	sheol		LOCAL_LEFT				4	recorded
C_A	IT2a	f4r|f4r.1-f4r.4	B	f4r.2:2	chol	trocken	f4r.2:1	dchor		LOCAL_LEFT				10	recorded
C_A	IT2a	f4r|f4r.1-f4r.4	B	f4r.2:3	shol	feucht	f4r.2:1	dchor		LOCAL_LEFT				11	recorded
C_A	IT2a	f4r|f4r.1-f4r.4	B	f4r.3:2	chol	trocken	f4r.2:4	cthol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f4r.2:5;UNREAD_BETWEEN:f4r.2:6;UNREAD_BETWEEN:f4r.2:8;UNREAD_BETWEEN:f4r.2:9;UNREAD_BETWEEN:f4r.3:1;IMPLICIT_SUBJECT_CONTINUATION			19	recorded
C_A	IT2a	f4r|f4r.1-f4r.4	J	f4r.1:5	sheey	benetze	f4r.1:3	sheol		LOCAL_LEFT				4	recorded
C_A	IT2a	f4r|f4r.1-f4r.4	J	f4r.2:2	chol	trocken	f4r.2:4	cthol		SHARED_RIGHT_J		f4r.2:2-3	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	12	recorded
C_A	IT2a	f4r|f4r.1-f4r.4	J	f4r.2:3	shol	feucht	f4r.2:4	cthol		SHARED_RIGHT_J		f4r.2:2-3	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	12	recorded
C_A	IT2a	f4r|f4r.1-f4r.4	J	f4r.3:2	chol	trocken	f4r.2:4	cthol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f4r.2:5;UNREAD_BETWEEN:f4r.2:6;UNREAD_BETWEEN:f4r.2:8;UNREAD_BETWEEN:f4r.2:9;UNREAD_BETWEEN:f4r.3:1;IMPLICIT_SUBJECT_CONTINUATION			19	recorded
C_A	IT2a	f4r|f4r.1-f4r.4	M	f4r.1:5	sheey	benetze	f4r.1:3	sheol		LOCAL_LEFT				4	recorded
C_A	IT2a	f4r|f4r.1-f4r.4	M	f4r.2:2	chol	trocken	f4r.2:4	cthol		SHARED_RIGHT_M		f4r.2:2-3	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	12	recorded
C_A	IT2a	f4r|f4r.1-f4r.4	M	f4r.2:3	shol	feucht	f4r.2:4	cthol		SHARED_RIGHT_M		f4r.2:2-3	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	12	recorded
C_A	IT2a	f4r|f4r.1-f4r.4	M	f4r.3:2	chol	trocken	f4r.2:4	cthol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f4r.2:5;UNREAD_BETWEEN:f4r.2:6;UNREAD_BETWEEN:f4r.2:8;UNREAD_BETWEEN:f4r.2:9;UNREAD_BETWEEN:f4r.3:1;IMPLICIT_SUBJECT_CONTINUATION			19	recorded
C_A	IT2a	f4v|f4v.1-f4v.6	B	f4v.2:2	chey	prüfe	f4v.2:4	cthy		LOCAL_RIGHT				9	recorded
C_A	IT2a	f4v|f4v.1-f4v.6	B	f4v.5:2	sheey	benetze	f4v.5:1	shor		LOCAL_LEFT				30	recorded
C_A	IT2a	f4v|f4v.1-f4v.6	J	f4v.2:2	chey	prüfe	f4v.2:4	cthy		LOCAL_RIGHT				9	recorded
C_A	IT2a	f4v|f4v.1-f4v.6	J	f4v.5:2	sheey	benetze	f4v.5:1	shor		LOCAL_LEFT				30	recorded
C_A	IT2a	f4v|f4v.1-f4v.6	M	f4v.2:2	chey	prüfe	f4v.2:4	cthy		LOCAL_RIGHT				9	recorded
C_A	IT2a	f4v|f4v.1-f4v.6	M	f4v.5:2	sheey	benetze	f4v.5:1	shor		LOCAL_LEFT				30	recorded
C_A	IT2a	f58r|f58r.1-f58r.15	B	f58r.2:3	ckhy	stampfe	f58r.2:5	char		LOCAL_RIGHT	UNREAD_BETWEEN:f58r.2:4			13	recorded
C_A	IT2a	f58r|f58r.1-f58r.15	B	f58r.6:7	ykeey	erwärme erneut	f58r.6:5	otal		LOCAL_LEFT	UNREAD_BETWEEN:f58r.6:6			52	recorded
C_A	IT2a	f58r|f58r.1-f58r.15	B	f58r.9:2	chey	prüfe	f58r.6:5	otal		PARAGRAPH_CARRY	UNREAD_BETWEEN:f58r.6:6;UNREAD_BETWEEN:f58r.6:8;UNREAD_BETWEEN:f58r.7:1;UNREAD_BETWEEN:f58r.7:2;UNREAD_BETWEEN:f58r.7:4;UNREAD_BETWEEN:f58r.7:5;UNREAD_BETWEEN:f58r.7:6;UNREAD_BETWEEN:f58r.7:7;UNREAD_BETWEEN:f58r.7:8;UNREAD_BETWEEN:f58r.7:10;UNREAD_BETWEEN:f58r.8:1;UNREAD_BETWEEN:f58r.8:2;UNREAD_BETWEEN:f58r.8:3;UNREAD_BETWEEN:f58r.8:5;UNREAD_BETWEEN:f58r.8:6;UNREAD_BETWEEN:f58r.8:7;UNREAD_BETWEEN:f58r.8:8;UNREAD_BETWEEN:f58r.8:10;UNREAD_BETWEEN:f58r.9:1;IMPLICIT_SUBJECT_CONTINUATION			75	recorded
C_A	IT2a	f58r|f58r.1-f58r.15	B	f58r.9:7	sheey	benetze	f58r.6:5	otal		PARAGRAPH_CARRY	UNREAD_BETWEEN:f58r.6:6;UNREAD_BETWEEN:f58r.6:8;UNREAD_BETWEEN:f58r.7:1;UNREAD_BETWEEN:f58r.7:2;UNREAD_BETWEEN:f58r.7:4;UNREAD_BETWEEN:f58r.7:5;UNREAD_BETWEEN:f58r.7:6;UNREAD_BETWEEN:f58r.7:7;UNREAD_BETWEEN:f58r.7:8;UNREAD_BETWEEN:f58r.7:10;UNREAD_BETWEEN:f58r.8:1;UNREAD_BETWEEN:f58r.8:2;UNREAD_BETWEEN:f58r.8:3;UNREAD_BETWEEN:f58r.8:5;UNREAD_BETWEEN:f58r.8:6;UNREAD_BETWEEN:f58r.8:7;UNREAD_BETWEEN:f58r.8:8;UNREAD_BETWEEN:f58r.8:10;UNREAD_BETWEEN:f58r.9:1;UNREAD_BETWEEN:f58r.9:3;UNREAD_BETWEEN:f58r.9:4;UNREAD_BETWEEN:f58r.9:6;IMPLICIT_SUBJECT_CONTINUATION			80	recorded
C_A	IT2a	f58r|f58r.1-f58r.15	J	f58r.2:3	ckhy	stampfe	f58r.2:5	char		LOCAL_RIGHT	UNREAD_BETWEEN:f58r.2:4			13	recorded
C_A	IT2a	f58r|f58r.1-f58r.15	J	f58r.6:7	ykeey	erwärme erneut	f58r.6:5	otal		LOCAL_LEFT	UNREAD_BETWEEN:f58r.6:6			52	recorded
C_A	IT2a	f58r|f58r.1-f58r.15	J	f58r.9:2	chey	prüfe	f58r.6:5	otal		PARAGRAPH_CARRY	UNREAD_BETWEEN:f58r.6:6;UNREAD_BETWEEN:f58r.6:8;UNREAD_BETWEEN:f58r.7:1;UNREAD_BETWEEN:f58r.7:2;UNREAD_BETWEEN:f58r.7:4;UNREAD_BETWEEN:f58r.7:5;UNREAD_BETWEEN:f58r.7:6;UNREAD_BETWEEN:f58r.7:7;UNREAD_BETWEEN:f58r.7:8;UNREAD_BETWEEN:f58r.7:10;UNREAD_BETWEEN:f58r.8:1;UNREAD_BETWEEN:f58r.8:2;UNREAD_BETWEEN:f58r.8:3;UNREAD_BETWEEN:f58r.8:5;UNREAD_BETWEEN:f58r.8:6;UNREAD_BETWEEN:f58r.8:7;UNREAD_BETWEEN:f58r.8:8;UNREAD_BETWEEN:f58r.8:10;UNREAD_BETWEEN:f58r.9:1;IMPLICIT_SUBJECT_CONTINUATION			75	recorded
C_A	IT2a	f58r|f58r.1-f58r.15	J	f58r.9:7	sheey	benetze	f58r.6:5	otal		PARAGRAPH_CARRY	UNREAD_BETWEEN:f58r.6:6;UNREAD_BETWEEN:f58r.6:8;UNREAD_BETWEEN:f58r.7:1;UNREAD_BETWEEN:f58r.7:2;UNREAD_BETWEEN:f58r.7:4;UNREAD_BETWEEN:f58r.7:5;UNREAD_BETWEEN:f58r.7:6;UNREAD_BETWEEN:f58r.7:7;UNREAD_BETWEEN:f58r.7:8;UNREAD_BETWEEN:f58r.7:10;UNREAD_BETWEEN:f58r.8:1;UNREAD_BETWEEN:f58r.8:2;UNREAD_BETWEEN:f58r.8:3;UNREAD_BETWEEN:f58r.8:5;UNREAD_BETWEEN:f58r.8:6;UNREAD_BETWEEN:f58r.8:7;UNREAD_BETWEEN:f58r.8:8;UNREAD_BETWEEN:f58r.8:10;UNREAD_BETWEEN:f58r.9:1;UNREAD_BETWEEN:f58r.9:3;UNREAD_BETWEEN:f58r.9:4;UNREAD_BETWEEN:f58r.9:6;IMPLICIT_SUBJECT_CONTINUATION			80	recorded
C_A	IT2a	f58r|f58r.1-f58r.15	M	f58r.2:3	ckhy	stampfe	f58r.2:5	char		LOCAL_RIGHT	UNREAD_BETWEEN:f58r.2:4			13	recorded
C_A	IT2a	f58r|f58r.1-f58r.15	M	f58r.6:7	ykeey	erwärme erneut	f58r.6:5	otal		LOCAL_LEFT	UNREAD_BETWEEN:f58r.6:6			52	recorded
C_A	IT2a	f58r|f58r.1-f58r.15	M	f58r.9:2	chey	prüfe	f58r.6:5	otal		PARAGRAPH_CARRY	UNREAD_BETWEEN:f58r.6:6;UNREAD_BETWEEN:f58r.6:8;UNREAD_BETWEEN:f58r.7:1;UNREAD_BETWEEN:f58r.7:2;UNREAD_BETWEEN:f58r.7:4;UNREAD_BETWEEN:f58r.7:5;UNREAD_BETWEEN:f58r.7:6;UNREAD_BETWEEN:f58r.7:7;UNREAD_BETWEEN:f58r.7:8;UNREAD_BETWEEN:f58r.7:10;UNREAD_BETWEEN:f58r.8:1;UNREAD_BETWEEN:f58r.8:2;UNREAD_BETWEEN:f58r.8:3;UNREAD_BETWEEN:f58r.8:5;UNREAD_BETWEEN:f58r.8:6;UNREAD_BETWEEN:f58r.8:7;UNREAD_BETWEEN:f58r.8:8;UNREAD_BETWEEN:f58r.8:10;UNREAD_BETWEEN:f58r.9:1;IMPLICIT_SUBJECT_CONTINUATION			75	recorded
C_A	IT2a	f58r|f58r.1-f58r.15	M	f58r.9:7	sheey	benetze	f58r.6:5	otal		PARAGRAPH_CARRY	UNREAD_BETWEEN:f58r.6:6;UNREAD_BETWEEN:f58r.6:8;UNREAD_BETWEEN:f58r.7:1;UNREAD_BETWEEN:f58r.7:2;UNREAD_BETWEEN:f58r.7:4;UNREAD_BETWEEN:f58r.7:5;UNREAD_BETWEEN:f58r.7:6;UNREAD_BETWEEN:f58r.7:7;UNREAD_BETWEEN:f58r.7:8;UNREAD_BETWEEN:f58r.7:10;UNREAD_BETWEEN:f58r.8:1;UNREAD_BETWEEN:f58r.8:2;UNREAD_BETWEEN:f58r.8:3;UNREAD_BETWEEN:f58r.8:5;UNREAD_BETWEEN:f58r.8:6;UNREAD_BETWEEN:f58r.8:7;UNREAD_BETWEEN:f58r.8:8;UNREAD_BETWEEN:f58r.8:10;UNREAD_BETWEEN:f58r.9:1;UNREAD_BETWEEN:f58r.9:3;UNREAD_BETWEEN:f58r.9:4;UNREAD_BETWEEN:f58r.9:6;IMPLICIT_SUBJECT_CONTINUATION			80	recorded
C_A	IT2a	f58v|f58v.22-f58v.22	B	f58v.22:2	sheey	benetze				MISSING	MISSING_PATIENT			1	recorded
C_A	IT2a	f58v|f58v.22-f58v.22	J	f58v.22:2	sheey	benetze				MISSING	MISSING_PATIENT			1	recorded
C_A	IT2a	f58v|f58v.22-f58v.22	M	f58v.22:2	sheey	benetze				MISSING	MISSING_PATIENT			1	recorded
C_A	IT2a	f58v|f58v.23-f58v.28	B	f58v.25:3	sheey	benetze	f58v.25:2	okeor		LOCAL_LEFT				19	recorded
C_A	IT2a	f58v|f58v.23-f58v.28	B	f58v.28:2	ckhy	stampfe	f58v.28:4	okal		LOCAL_RIGHT				52	recorded
C_A	IT2a	f58v|f58v.23-f58v.28	B	f58v.28:8	sheey	benetze	f58v.28:7	okeor		LOCAL_LEFT				56	recorded
C_A	IT2a	f58v|f58v.23-f58v.28	J	f58v.25:3	sheey	benetze	f58v.25:2	okeor		LOCAL_LEFT				19	recorded
C_A	IT2a	f58v|f58v.23-f58v.28	J	f58v.28:2	ckhy	stampfe	f58v.28:4	okal		LOCAL_RIGHT				52	recorded
