event_id	statement_id	record	page	locus	surface	component_parse	state_transition	action_phase	closes_step	procedure_primitive	classification_reason	reading_de
E301	B3-S030	B3	f83r	f83r.22	otchedy	OT+CHD+DY	ACTIVE_CARRIED	MOVE	YES	CLOSE	EXPLICIT_CLOSE	danach umsetzen; Schluss
E302	B3-S031	B3	f83r	f83r.22	qokeedy	OK+EE+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	länger ansetzen; Schluss
E303	B3-S032	B3	f83r	f83r.22	chedain	CHD+AIN	PORTION_CREATED	MEASURE	NO	ACTIVATE_CHARGE	PORTION_CREATED	eine Stoffportion überführen
E304	B3-S032	B3	f83r	f83r.22	chedy	CHD+Y	ACTIVE_CARRIED	MEASURE	NO	ACTIVATE_CHARGE	MEASURE_PHASE_WITHOUT_MEASURE_ROOT	Teilportion aus der Arbeitsflüssigkeit umsetzen
E305	B3-S032	B3	f83r	f83r.22	qotedaiin	OT+E+AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	kurzes Folge-Sollmaß
E306	B3-S032	B3	f83r	f83r.22	otaiin	OT+AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	nächstes Sollmaß
E307	B3-S032	B3	f83r	f83r.22	otedy	OT+E+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	kurzer Folgeschritt; Schluss
E308	B3-S033	B3	f83r	f83r.22	ldy	L+DY	ACTIVE_CARRIED	MOVE	YES	CLOSE	EXPLICIT_CLOSE	abführen; Schluss
E309	B3-S034	B3	f83r	f83r.24	soiiin	O+IIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	Sollstufe
E310	B3-S034	B3	f83r	f83r.24	checthy	CTH+Y	ACTIVE_CARRIED	CHECK	NO	HOLD_STATE	ACTION_CHECK	bereit
E311	B3-S034	B3	f83r	f83r.24	chety	T+Y	ACTIVE_CARRIED	MEASURE	NO	ACTIVATE_CHARGE	MEASURE_PHASE_WITHOUT_MEASURE_ROOT	Teilportion aus der Arbeitsflüssigkeit füllen
E312	B3-S034	B3	f83r	f83r.24	otaiin	OT+AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	nächstes Sollmaß
E313	B3-S034	B3	f83r	f83r.24	olsaly	OL+AL+Y	ACTIVE_CARRIED	APPLY	NO	TARGET_HANDOFF	AL_TARGET	Teilportion aus der Arbeitsflüssigkeit bei der Zielstelle „durch einen Bogen verbundenes Hauptpaar“ fortsetzen
E314	B3-S034	B3	f83r	f83r.24	shedy	SHED+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	absetzen; Schluss
E315	B4-S001	B4	f83r	f83r.25	qokeedy	OK+EE+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	länger ansetzen; Schluss
E316	B4-S002	B4	f83r	f83r.25	qolchey	OL+Y	ACTIVE_CARRIED	MOVE	NO	CONTINUE_USE	REFERENCE_OR_CONTINUATION	Flüssigkeit des Hauptpaares weiterführen
E317	B4-S002	B4	f83r	f83r.25	qokeey	OK+EE+Y	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	länger ansetzen
E318	B4-S002	B4	f83r	f83r.25	qokedy	OK+E+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	kurz ansetzen; Schluss
E319	B4-S003	B4	f83r	f83r.25	chedy	CHD+Y	ACTIVE_CARRIED	MOVE	NO	MOVE_PASS	MOVEMENT_ROOT	Flüssigkeit des Hauptpaares umsetzen
E320	B4-S003	B4	f83r	f83r.25	otal	OT+AL	ACTIVE_CARRIED	MOVE	NO	TARGET_HANDOFF	AL_TARGET	nächste Zielstelle bei „durch einen Bogen verbundenes Hauptpaar“
E321	B4-S003	B4	f83r	f83r.26	otchey	OT+Y	NEXT_ITEM_ACTIVATED	SELECT	NO	ACTIVATE_CHARGE	NEXT_ITEM_ACTIVATED	nächster Posten
E322	B4-S003	B4	f83r	f83r.26	qokeey	OK+EE+Y	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	länger ansetzen
E323	B4-S003	B4	f83r	f83r.26	qoky	OK+Y	ACTIVE_CARRIED	APPLY	NO	ACTIVATE_CHARGE	ACTIVATION_ROOT	verwende nächster Arbeitsposten
E324	B4-S003	B4	f83r	f83r.26	tol	OL	ACTIVE_CARRIED	PREPARE	NO	CONTINUE_USE	REFERENCE_OR_CONTINUATION	fortsetzen
E325	B4-S003	B4	f83r	f83r.26	shedy	SHED+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	absetzen; Schluss
E326	B4-S004	B4	f83r	f83r.26	qokylddy	OK+Y+LDDY	ACTIVE_CARRIED	APPLY	YES	CLOSE	EXPLICIT_CLOSE	nächster Arbeitsposten befestigen; Schluss
E327	B4-S005	B4	f83r	f83r.27	dain	AIN	PORTION_CREATED	MEASURE	NO	ACTIVATE_CHARGE	PORTION_CREATED	Stoffportion
E328	B4-S005	B4	f83r	f83r.27	chedy	CHD+Y	ACTIVE_CARRIED	MEASURE	NO	ACTIVATE_CHARGE	MEASURE_PHASE_WITHOUT_MEASURE_ROOT	Teilportion von nächster Arbeitsposten umsetzen
E329	B4-S005	B4	f83r	f83r.27	qokeedy	OK+EE+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	länger ansetzen; Schluss
E330	B4-S006	B4	f83r	f83r.27	shckhedy	SH+CKHE+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	seihen; Schluss
E331	B4-S007	B4	f83r	f83r.27	shckhedy	SH+CKHE+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	seihen; Schluss
E332	B4-S008	B4	f83r	f83r.28	saiin	AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	Sollmaß
E333	B4-S008	B4	f83r	f83r.28	cheeky	CHK+EE+Y	ACTIVE_CARRIED	MEASURE	NO	ACTIVATE_CHARGE	MEASURE_PHASE_WITHOUT_MEASURE_ROOT	Teilportion von nächster Arbeitsposten länger wärmen
E334	B4-S008	B4	f83r	f83r.28	sheey	SH+EE+Y	ACTIVE_CARRIED	MEASURE	NO	ACTIVATE_CHARGE	MEASURE_PHASE_WITHOUT_MEASURE_ROOT	Teilportion von nächster Arbeitsposten länger halten
E335	B4-S008	B4	f83r	f83r.28	qokedy	OK+E+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	kurz ansetzen; Schluss
E336	B4-S009	B4	f83r	f83r.28	shedy	SHED+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	absetzen; Schluss
E337	B4-S010	B4	f83r	f83r.28	oldy	OL+DY	ACTIVE_CARRIED	PREPARE	YES	CLOSE	EXPLICIT_CLOSE	fortsetzen; Schluss
E338	B4-S011	B4	f83r	f83r.35	saiin	AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	Sollmaß
E339	B4-S011	B4	f83r	f83r.35	cheky	CHK+E+Y	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	kurz wärmen
E340	B4-S011	B4	f83r	f83r.35	okeeol	OK+EE+OL	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	länger fortsetzen
E341	B4-S011	B4	f83r	f83r.35	okain	OK+AIN	PORTION_CREATED	MEASURE	NO	ACTIVATE_CHARGE	PORTION_CREATED	eine Stoffportion zugeben
E342	B4-S011	B4	f83r	f83r.35	chdy	CHD+Y	ACTIVE_CARRIED	MEASURE	NO	ACTIVATE_CHARGE	MEASURE_PHASE_WITHOUT_MEASURE_ROOT	Teilportion von Gut der Randstation umsetzen
E343	B4-S011	B4	f83r	f83r.37	sol	OL	ACTIVE_CARRIED	PREPARE	NO	CONTINUE_USE	REFERENCE_OR_CONTINUATION	fortsetzen
E344	B4-S011	B4	f83r	f83r.37	lkedy	L+K+E+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	kurz abführen; Schluss
E345	B4-S012	B4	f83r	f83r.37	lchedy	L+CHD+DY	ACTIVE_CARRIED	MOVE	YES	CLOSE	EXPLICIT_CLOSE	hinausführen; Schluss
E346	B4-S013	B4	f83r	f83r.37	qokol	OK+OL	ACTIVE_CARRIED	PREPARE	NO	ACTIVATE_CHARGE	ACTIVATION_ROOT	Fortsetzung einsetzen
E347	B4-S013	B4	f83r	f83r.37	shedy	SHED+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	absetzen; Schluss
E348	B4-S014	B4	f83r	f83r.38	or	OR	BATCH_ACTIVATED	PREPARE	NO	ACTIVATE_CHARGE	BATCH_ACTIVATED	Ansatz
E349	B4-S014	B4	f83r	f83r.38	chey	Y	ACTIVE_CARRIED	MOVE	NO	CONTINUE_USE	REFERENCE_OR_CONTINUATION	laufender Stationsansatz
E350	B4-S014	B4	f83r	f83r.38	qockhey	O+CKH+E+Y	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	laufender Stationsansatz kurz durchführen
E351	B4-S014	B4	f83r	f83r.38	dairydy	AIR+Y+DY	FLOW_ACTIVATED	MOVE	YES	CLOSE	EXPLICIT_CLOSE	Flüssigkeitslauf schließen
E352	B4-S015	B4	f83r	f83r.39	qokain	OK+AIN	PORTION_CREATED	MEASURE	NO	ACTIVATE_CHARGE	PORTION_CREATED	eine Stoffportion zugeben
E353	B4-S015	B4	f83r	f83r.39	shey	WHOLE[cheey|shey]	RESULT_CREATED	COLLECT	NO	HOLD_STATE	WHOLE_EMPFANGSBESTAND	EMPFANGSBESTAND
E354	B4-S015	B4	f83r	f83r.39	kain	K+AIN	PORTION_CREATED	MEASURE	NO	ACTIVATE_CHARGE	PORTION_CREATED	eine Stoffportion
E355	B4-S015	B4	f83r	f83r.39	chckhal	CH+CKH+AL	ACTIVE_CARRIED	MOVE	NO	TARGET_HANDOFF	AL_TARGET	Durchgangsstelle bei „linke offene Randstation“
E356	B4-S015	B4	f83r	f83r.41	solkey	SOLK+E+Y	COLLECTION_CREATED	COLLECT	NO	HOLD_STATE	COLLECTION_CREATED	kurz auffangen
E357	B4-S015	B4	f83r	f83r.41	lchedy	L+CHD+DY	ACTIVE_CARRIED	MOVE	YES	CLOSE	EXPLICIT_CLOSE	hinausführen; Schluss
E358	B4-S016	B4	f83r	f83r.41	qolkain	OL+K+AIN	PORTION_CREATED	MEASURE	NO	ACTIVATE_CHARGE	PORTION_CREATED	weitere Stoffportion
E359	B4-S016	B4	f83r	f83r.41	dal	AL	ACTIVE_CARRIED	MOVE	NO	TARGET_HANDOFF	AL_TARGET	Zielstelle „rechte S-förmige Mehrarmstation“
E360	B4-S016	B4	f83r	f83r.44	skar	K+AR	ACTIVE_CARRIED	MOVE	NO	SOURCE_DRAW	AR_SOURCE	aus dem Vorrat zuführen
E361	B4-S016	B4	f83r	f83r.44	shedy	SHED+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	absetzen; Schluss
E362	B5-S001	B5	f83r	f83r.47	otchdy	OT+CHD+DY	ACTIVE_CARRIED	MOVE	YES	CLOSE	EXPLICIT_CLOSE	danach umsetzen; Schluss
E363	B5-S002	B5	f83r	f83r.47	qokchdy	OK+CHD+DY	BATCH_ACTIVATED	MOVE	YES	CLOSE	EXPLICIT_CLOSE	Ansatz umsetzen; Schluss
E364	B5-S003	B5	f83r	f83r.47	shedal	SHED+AL	ACTIVE_CARRIED	APPLY	NO	TARGET_HANDOFF	AL_TARGET	bei der Zielstelle „linke offene Randstation des Nachtrags“ absetzen
E365	B5-S003	B5	f83r	f83r.48	dal	AL	ACTIVE_CARRIED	MOVE	NO	TARGET_HANDOFF	AL_TARGET	Zielstelle „linke offene Randstation des Nachtrags“
E366	B5-S003	B5	f83r	f83r.48	cheol	OL	ACTIVE_CARRIED	PREPARE	NO	CONTINUE_USE	REFERENCE_OR_CONTINUATION	fortsetzen
E367	B5-S003	B5	f83r	f83r.48	lol	L+OL	ACTIVE_CARRIED	MOVE	NO	MOVE_PASS	MOVEMENT_ROOT	weiterführen
E368	B5-S003	B5	f83r	f83r.48	chdal	CHD+AL	ACTIVE_CARRIED	APPLY	NO	TARGET_HANDOFF	AL_TARGET	bei der Zielstelle „linke offene Randstation des Nachtrags“ umsetzen
E369	B5-S003	B5	f83r	f83r.48	aiin	AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	Sollmaß
E370	B5-S003	B5	f83r	f83r.49	sol	OL	ACTIVE_CARRIED	PREPARE	NO	CONTINUE_USE	REFERENCE_OR_CONTINUATION	fortsetzen
E371	B5-S003	B5	f83r	f83r.49	daiiin	WHOLE[daiiin]	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	WHOLE_STUFE_II	zweite Stufe
E372	B5-S003	B5	f83r	f83r.49	chedy	CHD+Y	ACTIVE_CARRIED	MOVE	NO	MOVE_PASS	MOVEMENT_ROOT	laufender Stationsansatz umsetzen
E373	B6-S001	B6	f83r	f83r.52	solkeey	SOLK+EE+Y	COLLECTION_CREATED	COLLECT	NO	HOLD_STATE	COLLECTION_CREATED	länger auffangen
E374	B6-S001	B6	f83r	f83r.52	qekey	E+K+E+Y	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	aufgefangener Bestand der rechten Nachtragsflüssigkeit kurz zuführen
E375	B6-S001	B6	f83r	f83r.52	raly	R+AL+Y	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	aufgefangener Bestand der rechten Nachtragsflüssigkeit abkühlen
E376	B6-S001	B6	f83r	f83r.52	ol	OL	ACTIVE_CARRIED	PREPARE	NO	CONTINUE_USE	REFERENCE_OR_CONTINUATION	fortsetzen
E377	B6-S001	B6	f83r	f83r.54	daiin	AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	Sollmaß
E378	B6-S001	B6	f83r	f83r.54	ol	OL	ACTIVE_CARRIED	PREPARE	NO	CONTINUE_USE	REFERENCE_OR_CONTINUATION	fortsetzen
E379	B6-S001	B6	f83r	f83r.54	dain	AIN	PORTION_CREATED	MEASURE	NO	ACTIVATE_CHARGE	PORTION_CREATED	Stoffportion
E380	B6-S001	B6	f83r	f83r.54	chey	Y	ACTIVE_CARRIED	MEASURE	NO	ACTIVATE_CHARGE	MEASURE_PHASE_WITHOUT_MEASURE_ROOT	Teilportion des aufgefangenen Bestands der rechten Nachtragsflüssigkeit
E381	B6-S001	B6	f83r	f83r.54	ldalor	L+AL+OR	BATCH_ACTIVATED	MOVE	NO	ACTIVATE_CHARGE	BATCH_ACTIVATED	Ansatz zur Zielstelle „rechte S-förmige Mehrarmstation des Nachtrags“ führen
