locus	page	section	currier	source_lattice_paths	selected_source	literal_decoded	normalized_plaintext_or_record	confidence	alternative_analysis	uncertainty_reason
f43r.13	f43r	H	B	f43r.13|P01|f43r.13|P02|f43r.13|P03	tshed qosheckhey odeeedy qeokeey qotedy daiin shodody shochol chckhy y kedydy	STATE_1 :: tshed qosheckhey odeeedy qeokeey qotedy daiin shodody shochol chckhy y kedydy	STATE_1 :: tshed qosheckhey odeeedy qeokeey qotedy daiin shodody shochol chckhy y kedydy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f43r.14	f43r	H	B	f43r.14|P01|f43r.14|P02|f43r.14|P03	ykeody checkhy chotehy odain chckhhhy chokor aiin	STATE_0 :: ykeody checkhy chotehy odain chckhhhy chokor aiin	STATE_0 :: ykeody checkhy chotehy odain chckhhhy chokor aiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f43r.2	f43r	H	B	f43r.2|P01|f43r.2|P02|f43r.2|P03	yteody oteol ytedy ar chety dar aiir okaldy daral otchdy daiin dals	STATE_1 :: yteody oteol ytedy ar chety dar aiir okaldy daral otchdy daiin dals	STATE_1 :: yteody oteol ytedy ar chety dar aiir okaldy daral otchdy daiin dals	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f43r.3	f43r	H	B	f43r.3|P01|f43r.3|P02|f43r.3|P03	yty yty oty she ody shy olor yteedy kaiin chky qotydy dar aiin ykam	STATE_1 :: yty yty oty she ody shy olor yteedy kaiin chky qotydy dar aiin ykam	STATE_1 :: yty yty oty she ody shy olor yteedy kaiin chky qotydy dar aiin ykam	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f43r.4	f43r	H	B	f43r.4|P01|f43r.4|P02|f43r.4|P03	dasar ytey tedy kar or ar shekalchdy cholty qotaly chedy oty otam	STATE_1 :: dasar ytey tedy kar or ar shekalchdy cholty qotaly chedy oty otam	STATE_1 :: dasar ytey tedy kar or ar shekalchdy cholty qotaly chedy oty otam	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f43r.5	f43r	H	B	f43r.5|P01|f43r.5|P02|f43r.5|P03	ykor chdy shekody qotody qotar okedy dar choetchy dam otain ytam	STATE_1 :: ykor chdy shekody qotody qotar okedy dar choetchy dam otain ytam	STATE_1 :: ykor chdy shekody qotody qotar okedy dar choetchy dam otain ytam	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f43r.6	f43r	H	B	f43r.6|P01|f43r.6|P02	kchedy chedy daly cheody cheolkeepchy	STATE_1 :: kchedy chedy daly cheody cheolkeepchy	STATE_1 :: kchedy chedy daly cheody cheolkeepchy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f43r.7	f43r	H	B	f43r.7|P01|f43r.7|P02|f43r.7|P03	pshesy otey kshdy opchdy kedar okedy chdy shocphhy dytydy pchdy kedy dam	STATE_1 :: pshesy otey kshdy opchdy kedar okedy chdy shocphhy dytydy pchdy kedy dam	STATE_1 :: pshesy otey kshdy opchdy kedar okedy chdy shocphhy dytydy pchdy kedy dam	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f43r.8	f43r	H	B	f43r.8|P01|f43r.8|P02|f43r.8|P03	ytchedy chedy cheody shy qoiiin sheeeky chedy dain shy ykolor otaiin old	STATE_1 :: ytchedy chedy cheody shy qoiiin sheeeky chedy dain shy ykolor otaiin old	STATE_1 :: ytchedy chedy cheody shy qoiiin sheeeky chedy dain shy ykolor otaiin old	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f43r.9	f43r	H	B	f43r.9|P01|f43r.9|P02	dshedy qotedy dor cheey odain	STATE_1 :: dshedy qotedy dor cheey odain	STATE_1 :: dshedy qotedy dor cheey odain	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f43v.1	f43v	H	B	f43v.1|P01|f43v.1|P02|f43v.1|P03	pdsairy dalteoshy da ly sheet or arodl lkeo raraiin otedyo poldy	STATE_1 :: pdsairy dalteoshy da ly sheet or arodl lkeo raraiin otedyo poldy	STATE_1 :: pdsairy dalteoshy da ly sheet or arodl lkeo raraiin otedyo poldy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f43v.10	f43v	H	B	f43v.10|P01|f43v.10|P02|f43v.10|P03	tar chor ar aldar chdy daldar chepy yteedy ypchey pchedy yfor	STATE_1 :: tar chor ar aldar chdy daldar chepy yteedy ypchey pchedy yfor	STATE_1 :: tar chor ar aldar chdy daldar chepy yteedy ypchey pchedy yfor	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f43v.11	f43v	H	B	f43v.11|P01|f43v.11|P02|f43v.11|P03	y sheey or air yteey cheody ar sheo qody chckhy chdy choty shecthy	STATE_1 :: y sheey or air yteey cheody ar sheo qody chckhy chdy choty shecthy	STATE_1 :: y sheey or air yteey cheody ar sheo qody chckhy chdy choty shecthy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f43v.12	f43v	H	B	f43v.12|P01|f43v.12|P02|f43v.12|P03	yshee kedy dar chey qotedy etaiin chedy cthey oteol or aiin odain	STATE_1 :: yshee kedy dar chey qotedy etaiin chedy cthey oteol or aiin odain	STATE_1 :: yshee kedy dar chey qotedy etaiin chedy cthey oteol or aiin odain	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f43v.13	f43v	H	B	f43v.13|P01|f43v.13|P02|f43v.13|P03	dshedy tedy ckhedy chekcheey dy keody otedy cheetam okedar amam	STATE_1 :: dshedy tedy ckhedy chekcheey dy keody otedy cheetam okedar amam	STATE_1 :: dshedy tedy ckhedy chekcheey dy keody otedy cheetam okedar amam	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f43v.14	f43v	H	B	f43v.14|P01|f43v.14|P02|f43v.14|P03	dykeedain chedy okeedy chedal olkey cheky choal chedy oteorom	STATE_1 :: dykeedain chedy okeedy chedal olkey cheky choal chedy oteorom	STATE_1 :: dykeedain chedy okeedy chedal olkey cheky choal chedy oteorom	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f43v.15	f43v	H	B	f43v.15|P01|f43v.15|P02|f43v.15|P03	oteod qolkeey kaldy chy darod qokeey kol dary taros	STATE_0 :: oteod qolkeey kaldy chy darod qokeey kol dary taros	STATE_0 :: oteod qolkeey kaldy chy darod qokeey kol dary taros	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f43v.16	f43v	H	B	f43v.16|P01|f43v.16|P02	ol eees aiin oloaiin oteos qoky chey	STATE_0 :: ol eees aiin oloaiin oteos qoky chey	STATE_0 :: ol eees aiin oloaiin oteos qoky chey	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f43v.2	f43v	H	B	f43v.2|P01|f43v.2|P02|f43v.2|P03	shedy octhy otedy chedy dar chesckhy okeody oky okaldy kchdy okar	STATE_1 :: shedy octhy otedy chedy dar chesckhy okeody oky okaldy kchdy okar	STATE_1 :: shedy octhy otedy chedy dar chesckhy okeody oky okaldy kchdy okar	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f43v.3	f43v	H	B	f43v.3|P01|f43v.3|P02	tody teedy qot chocthy chky oky chdy okedy ykaiin chey ody dary	STATE_1 :: tody teedy qot chocthy chky oky chdy okedy ykaiin chey ody dary	STATE_1 :: tody teedy qot chocthy chky oky chdy okedy ykaiin chey ody dary	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f43v.4	f43v	H	B	f43v.4|P01|f43v.4|P02|f43v.4|P03	dshey ykeedy chees aiin chy qocthedy chey qokar checkhy okam	STATE_1 :: dshey ykeedy chees aiin chy qocthedy chey qokar checkhy okam	STATE_1 :: dshey ykeedy chees aiin chy qocthedy chey qokar checkhy okam	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f43v.5	f43v	H	B	f43v.5|P01|f43v.5|P02|f43v.5|P03	qokchedy oralody otedol chcthdy chtey	STATE_1 :: qokchedy oralody otedol chcthdy chtey	STATE_1 :: qokchedy oralody otedol chcthdy chtey	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f43v.6	f43v	H	B	f43v.6|P01|f43v.6|P02|f43v.6|P03	tolkchdy okedy qokedol shedy okedal shedy pchdol otey dalorain	STATE_1 :: tolkchdy okedy qokedol shedy okedal shedy pchdol otey dalorain	STATE_1 :: tolkchdy okedy qokedol shedy okedal shedy pchdol otey dalorain	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f43v.7	f43v	H	B	f43v.7|P01|f43v.7|P02	ytshedy ykeody oykeedy chedy tedy chcthy otam ot ytaiin otas	STATE_1 :: ytshedy ykeody oykeedy chedy tedy chcthy otam ot ytaiin otas	STATE_1 :: ytshedy ykeody oykeedy chedy tedy chcthy otam ot ytaiin otas	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f43v.8	f43v	H	B	f43v.8|P01|f43v.8|P02	shetcheodchs ochedy oteody chedy chody daiin sheody ykar chef	STATE_1 :: shetcheodchs ochedy oteody chedy chody daiin sheody ykar chef	STATE_1 :: shetcheodchs ochedy oteody chedy chody daiin sheody ykar chef	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f43v.9	f43v	H	B	f43v.9|P01|f43v.9|P02|f43v.9|P03	yteedy olos aiin ockhy	STATE_1 :: yteedy olos aiin ockhy	STATE_1 :: yteedy olos aiin ockhy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44r.1	f44r	H	A	f44r.1|P01|f44r.1|P02|f44r.1|P03	tshodpy oracphy koees ypsholy shy otoloaiin	STATE_0 :: tshodpy oracphy koees ypsholy shy otoloaiin	STATE_0 :: tshodpy oracphy koees ypsholy shy otoloaiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44r.10	f44r	H	A	f44r.10|P01|f44r.10|P02|f44r.10|P03	qokchor okchy qoto ykol choky choky choldam	STATE_0 :: qokchor okchy qoto ykol choky choky choldam	STATE_0 :: qokchor okchy qoto ykol choky choky choldam	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44r.11	f44r	H	A	f44r.11|P01|f44r.11|P02	ytsho qockhy okchody	STATE_0 :: ytsho qockhy okchody	STATE_0 :: ytsho qockhy okchody	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44r.2	f44r	H	A	f44r.2|P01|f44r.2|P02|f44r.2|P03	ydsh dyeees yty oky okchey qykchey dchydy	STATE_0 :: ydsh dyeees yty oky okchey qykchey dchydy	STATE_0 :: ydsh dyeees yty oky okchey qykchey dchydy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44r.3	f44r	H	A	f44r.3|P01|f44r.3|P02|f44r.3|P03	oair ekokeey kshotol otal daiin ototaykal	STATE_0 :: oair ekokeey kshotol otal daiin ototaykal	STATE_0 :: oair ekokeey kshotol otal daiin ototaykal	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44r.4	f44r	H	A	f44r.4|P01|f44r.4|P02	ychor ykchey ykchy chody dam	STATE_0 :: ychor ykchey ykchy chody dam	STATE_0 :: ychor ykchey ykchy chody dam	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44r.5	f44r	H	A	f44r.5|P01|f44r.5|P02|f44r.5|P03	toy shysho qoteey chor cheeky sheey ytey daiin	STATE_0 :: toy shysho qoteey chor cheeky sheey ytey daiin	STATE_0 :: toy shysho qoteey chor cheeky sheey ytey daiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44r.6	f44r	H	A	f44r.6|P01|f44r.6|P02|f44r.6|P03	dshor ytchol shy o ocheeky qotchy otchy dar	STATE_0 :: dshor ytchol shy o ocheeky qotchy otchy dar	STATE_0 :: dshor ytchol shy o ocheeky qotchy otchy dar	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44r.7	f44r	H	A	f44r.7|P01|f44r.7|P02|f44r.7|P03	qotsh oyd shol qotshy oyty chom	STATE_0 :: qotsh oyd shol qotshy oyty chom	STATE_0 :: qotsh oyd shol qotshy oyty chom	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44r.8	f44r	H	A	f44r.8|P01|f44r.8|P02|f44r.8|P03	pshy opchey qopchy ofchey roiry shol os ykchy	STATE_0 :: pshy opchey qopchy ofchey roiry shol os ykchy	STATE_0 :: pshy opchey qopchy ofchey roiry shol os ykchy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44r.9	f44r	H	A	f44r.9|P01|f44r.9|P02|f44r.9|P03	otchol ol dchckhy qoky qotchy qokchy qokyd	STATE_0 :: otchol ol dchckhy qoky qotchy qokchy qokyd	STATE_0 :: otchol ol dchckhy qoky qotchy qokchy qokyd	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44v.1	f44v	H	A	f44v.1|P01|f44v.1|P02|f44v.1|P03	tsho qotshy cthol dchor otol shol tol qotshol otoldy	STATE_0 :: tsho qotshy cthol dchor otol shol tol qotshol otoldy	STATE_0 :: tsho qotshy cthol dchor otol shol tol qotshol otoldy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44v.10	f44v	H	A	f44v.10|P01	lsho qokchy tshy cphaiin cthal kal	STATE_0 :: lsho qokchy tshy cphaiin cthal kal	STATE_0 :: lsho qokchy tshy cphaiin cthal kal	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44v.11	f44v	H	A	f44v.11|P01|f44v.11|P02|f44v.11|P03	okal chol chol choky okaiin cthy otal	STATE_0 :: okal chol chol choky okaiin cthy otal	STATE_0 :: okal chol chol choky okaiin cthy otal	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44v.12	f44v	H	A	f44v.12|P01	ychey teol chaiin chcthy ctho cthol	STATE_0 :: ychey teol chaiin chcthy ctho cthol	STATE_0 :: ychey teol chaiin chcthy ctho cthol	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44v.13	f44v	H	A	f44v.13|P01|f44v.13|P02|f44v.13|P03	lchor shol dairl	STATE_0 :: lchor shol dairl	STATE_0 :: lchor shol dairl	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44v.2	f44v	H	A	f44v.2|P01	yolkol cheol qokchain daly otchol daiin shol qotor ar	STATE_0 :: yolkol cheol qokchain daly otchol daiin shol qotor ar	STATE_0 :: yolkol cheol qokchain daly otchol daiin shol qotor ar	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44v.3	f44v	H	A	f44v.3|P01|f44v.3|P02	tol okchor shcthy otol daiin cthy cthy	STATE_0 :: tol okchor shcthy otol daiin cthy cthy	STATE_0 :: tol okchor shcthy otol daiin cthy cthy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44v.4	f44v	H	A	f44v.4|P01|f44v.4|P02|f44v.4|P03	yokalod shaiin shor shorody shky sho ytchy opchod opy	STATE_0 :: yokalod shaiin shor shorody shky sho ytchy opchod opy	STATE_0 :: yokalod shaiin shor shorody shky sho ytchy opchod opy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44v.5	f44v	H	A	f44v.5|P01|f44v.5|P02|f44v.5|P03	oain shol cthy cphaiin ykchor otchy qoty otcheor cthain	STATE_0 :: oain shol cthy cphaiin ykchor otchy qoty otcheor cthain	STATE_0 :: oain shol cthy cphaiin ykchor otchy qoty otcheor cthain	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44v.6	f44v	H	A	f44v.6|P01|f44v.6|P02|f44v.6|P03	tol dair ytaiin doly kchain otykeey otchol ytaiin dy	STATE_0 :: tol dair ytaiin doly kchain otykeey otchol ytaiin dy	STATE_0 :: tol dair ytaiin doly kchain otykeey otchol ytaiin dy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44v.7	f44v	H	A	f44v.7|P01|f44v.7|P02|f44v.7|P03	oko tchaiin cthol dy cheol ololy	STATE_0 :: oko tchaiin cthol dy cheol ololy	STATE_0 :: oko tchaiin cthol dy cheol ololy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44v.8	f44v	H	A	f44v.8|P01|f44v.8|P02|f44v.8|P03	tsheody cthaiin odaiin shol shey cthy ykoda ol	STATE_0 :: tsheody cthaiin odaiin shol shey cthy ykoda ol	STATE_0 :: tsheody cthaiin odaiin shol shey cthy ykoda ol	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44v.9	f44v	H	A	f44v.9|P01|f44v.9|P02|f44v.9|P03	dshor cthees lolkeees ckhy chcthy lo	STATE_0 :: dshor cthees lolkeees ckhy chcthy lo	STATE_0 :: dshor cthees lolkeees ckhy chcthy lo	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45r.1	f45r	H	A	f45r.1|P01|f45r.1|P02|f45r.1|P03	pykydal shaikhy oty shey qop char opchal ypchar ofchar	STATE_1 :: pykydal shaikhy oty shey qop char opchal ypchar ofchar	STATE_1 :: pykydal shaikhy oty shey qop char opchal ypchar ofchar	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45r.10	f45r	H	A	f45r.10|P01	okaiin shar yky oky kair daldy dalor cheol dal	STATE_0 :: okaiin shar yky oky kair daldy dalor cheol dal	STATE_0 :: okaiin shar yky oky kair daldy dalor cheol dal	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45r.11	f45r	H	A	f45r.11|P01|f45r.11|P02	l okaiin okcho laldan daldaiin	STATE_0 :: l okaiin okcho laldan daldaiin	STATE_0 :: l okaiin okcho laldan daldaiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45r.2	f45r	H	A	f45r.2|P01|f45r.2|P02	shor cthy qoky qokol qokaiin chol chol ykaiin dar om	STATE_0 :: shor cthy qoky qokol qokaiin chol chol ykaiin dar om	STATE_0 :: shor cthy qoky qokol qokaiin chol chol ykaiin dar om	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45r.3	f45r	H	A	f45r.3|P01	qo chcthy kchol daiin qoaiin cthy chaiin ykeey cthom	STATE_0 :: qo chcthy kchol daiin qoaiin cthy chaiin ykeey cthom	STATE_0 :: qo chcthy kchol daiin qoaiin cthy chaiin ykeey cthom	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45r.4	f45r	H	A	f45r.4|P01|f45r.4|P02|f45r.4|P03	lory kaiin ykeol ykeol cham	STATE_0 :: lory kaiin ykeol ykeol cham	STATE_0 :: lory kaiin ykeol ykeol cham	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45r.5	f45r	H	A	f45r.5|P01|f45r.5|P02|f45r.5|P03	kolsho pchor kchey ty opchaldy otshy qokchy doldaiin	STATE_0 :: kolsho pchor kchey ty opchaldy otshy qokchy doldaiin	STATE_0 :: kolsho pchor kchey ty opchaldy otshy qokchy doldaiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45r.6	f45r	H	A	f45r.6|P01	otchar okchar daiin ytchody tcholol otar dal dary	STATE_0 :: otchar okchar daiin ytchody tcholol otar dal dary	STATE_0 :: otchar okchar daiin ytchody tcholol otar dal dary	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45r.7	f45r	H	A	f45r.7|P01|f45r.7|P02	lchar qor y kar dar	STATE_1 :: lchar qor y kar dar	STATE_1 :: lchar qor y kar dar	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45r.8	f45r	H	A	f45r.8|P01|f45r.8|P02|f45r.8|P03	tchol cthy qodaiin cthy dain cthey otydal daiin m	STATE_0 :: tchol cthy qodaiin cthy dain cthey otydal daiin m	STATE_0 :: tchol cthy qodaiin cthy dain cthey otydal daiin m	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45r.9	f45r	H	A	f45r.9|P01|f45r.9|P02|f45r.9|P03	dor or chain dain ykolody ytaiin qotchol kol dy	STATE_0 :: dor or chain dain ykolody ytaiin qotchol kol dy	STATE_0 :: dor or chain dain ykolody ytaiin qotchol kol dy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45v.1	f45v	H	A	f45v.1|P01|f45v.1|P02|f45v.1|P03	kosary chko kolchey fsholom shor ykchy dod opchaiin olald	STATE_0 :: kosary chko kolchey fsholom shor ykchy dod opchaiin olald	STATE_0 :: kosary chko kolchey fsholom shor ykchy dod opchaiin olald	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45v.10	f45v	H	A	f45v.10|P01|f45v.10|P02	dshor otshy oky tsholol ytchord	STATE_0 :: dshor otshy oky tsholol ytchord	STATE_0 :: dshor otshy oky tsholol ytchord	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45v.11	f45v	H	A	f45v.11|P01|f45v.11|P02|f45v.11|P03	or chor ytchy doiin dcholdy	STATE_0 :: or chor ytchy doiin dcholdy	STATE_0 :: or chor ytchy doiin dcholdy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45v.2	f45v	H	A	f45v.2|P01|f45v.2|P02	okol chor daiin cthy okchol chom okolor dy okchol s	STATE_0 :: okol chor daiin cthy okchol chom okolor dy okchol s	STATE_0 :: okol chor daiin cthy okchol chom okolor dy okchol s	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45v.3	f45v	H	A	f45v.3|P01|f45v.3|P02|f45v.3|P03	qokchy l or cheal qotol qotol chy ky cthod ykar yd	STATE_0 :: qokchy l or cheal qotol qotol chy ky cthod ykar yd	STATE_0 :: qokchy l or cheal qotol qotol chy ky cthod ykar yd	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45v.4	f45v	H	A	f45v.4|P01|f45v.4|P02	okchy qockhy dain dail dair shy	STATE_0 :: okchy qockhy dain dail dair shy	STATE_0 :: okchy qockhy dain dail dair shy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45v.5	f45v	H	A	f45v.5|P01|f45v.5|P02|f45v.5|P03	qotol choiin okchar dar oty shoto dol py otytam	STATE_0 :: qotol choiin okchar dar oty shoto dol py otytam	STATE_0 :: qotol choiin okchar dar oty shoto dol py otytam	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45v.6	f45v	H	A	f45v.6|P01|f45v.6|P02|f45v.6|P03	ss aiin cphor qokey tod ytchdy dy dy cheg	STATE_0 :: ss aiin cphor qokey tod ytchdy dy dy cheg	STATE_0 :: ss aiin cphor qokey tod ytchdy dy dy cheg	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45v.7	f45v	H	A	f45v.7|P01|f45v.7|P02|f45v.7|P03	tchtchokchol dshy otyol ytchom	STATE_0 :: tchtchokchol dshy otyol ytchom	STATE_0 :: tchtchokchol dshy otyol ytchom	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45v.8	f45v	H	A	f45v.8|P01|f45v.8|P02|f45v.8|P03	ykcheor odal sho dy pchom otor oaiir	STATE_0 :: ykcheor odal sho dy pchom otor oaiir	STATE_0 :: ykcheor odal sho dy pchom otor oaiir	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45v.9	f45v	H	A	f45v.9|P01|f45v.9|P02|f45v.9|P03	ychor cthy chol qokom sy sa okchom	STATE_0 :: ychor cthy chol qokom sy sa okchom	STATE_0 :: ychor cthy chol qokom sy sa okchom	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f46r.1	f46r	H	B	f46r.1|P01|f46r.1|P02|f46r.1|P03	pcheocphy qotedy chety dy chepchx yfcheky osaiin shee qoteol daiin shee dy daly	STATE_1 :: pcheocphy qotedy chety dy chepchx yfcheky osaiin shee qoteol daiin shee dy daly	STATE_1 :: pcheocphy qotedy chety dy chepchx yfcheky osaiin shee qoteol daiin shee dy daly	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f46r.10	f46r	H	B	f46r.10|P01|f46r.10|P02|f46r.10|P03	tchey shy chkal chd qokdy shdy aloldy olaiir sheol	STATE_1 :: tchey shy chkal chd qokdy shdy aloldy olaiir sheol	STATE_1 :: tchey shy chkal chd qokdy shdy aloldy olaiir sheol	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f46r.11	f46r	H	B	f46r.11|P01|f46r.11|P02|f46r.11|P03	pchdair shd shepdaiin shdy oifhedy qopchdy ldy shear opdarshdy sayfchedy	STATE_1 :: pchdair shd shepdaiin shdy oifhedy qopchdy ldy shear opdarshdy sayfchedy	STATE_1 :: pchdair shd shepdaiin shdy oifhedy qopchdy ldy shear opdarshdy sayfchedy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f46r.12	f46r	H	B	f46r.12|P01	techy daiin sheockhy choky r aiin ches shey kar sheckhy chdy chckham	STATE_1 :: techy daiin sheockhy choky r aiin ches shey kar sheckhy chdy chckham	STATE_1 :: techy daiin sheockhy choky r aiin ches shey kar sheckhy chdy chckham	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f46r.13	f46r	H	B	f46r.13|P01|f46r.13|P02	ar akaiin shol okeey chol dar ols lain y	STATE_1 :: ar akaiin shol okeey chol dar ols lain y	STATE_1 :: ar akaiin shol okeey chol dar ols lain y	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f46r.14	f46r	H	B	f46r.14|P01|f46r.14|P02|f46r.14|P03	otchealkar sholkshy qokar cheol okal dam chdam qokam	STATE_1 :: otchealkar sholkshy qokar cheol okal dam chdam qokam	STATE_1 :: otchealkar sholkshy qokar cheol okal dam chdam qokam	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f46r.15	f46r	H	B	f46r.15|P01|f46r.15|P02|f46r.15|P03	qokar sholkal olkeody	STATE_1 :: qokar sholkal olkeody	STATE_1 :: qokar sholkal olkeody	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f46r.2	f46r	H	B	f46r.2|P01|f46r.2|P02|f46r.2|P03	rodaiin sheeoly qoor sheoteoly chckhy daiin sheksheet shedy xor aiin sheckhy	STATE_1 :: rodaiin sheeoly qoor sheoteoly chckhy daiin sheksheet shedy xor aiin sheckhy	STATE_1 :: rodaiin sheeoly qoor sheoteoly chckhy daiin sheksheet shedy xor aiin sheckhy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f46r.3	f46r	H	B	f46r.3|P01|f46r.3|P02|f46r.3|P03	daiin shor ykal chckhy daiin she dalshedo qokol s aiin shee ykar daiin	STATE_0 :: daiin shor ykal chckhy daiin she dalshedo qokol s aiin shee ykar daiin	STATE_0 :: daiin shor ykal chckhy daiin she dalshedo qokol s aiin shee ykar daiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f46r.4	f46r	H	B	f46r.4|P01|f46r.4|P02|f46r.4|P03	tshedar chol kaldy chckhy qokaldy chekal chckhy sheky sheky dalocthhy	STATE_1 :: tshedar chol kaldy chckhy qokaldy chekal chckhy sheky sheky dalocthhy	STATE_1 :: tshedar chol kaldy chckhy qokaldy chekal chckhy sheky sheky dalocthhy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
