paragraph	grammar	operation	form	meaning	patient	patient_form	coingredient	rule	debts	shared_run	additional_grammar_assumption	row_status
f102v2|f102v2.30-f102v2.39	M	f102v2.36:8	okeey	erwärme vorsichtig	f102v2.35:9	qokeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION			recorded
f102v2|f102v2.30-f102v2.39	M	f102v2.36:9	qokeor	erhitze den Auszug	f102v2.35:9	qokeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION;EXTRACT_PATIENT_NOT_BOUND			recorded
f102v2|f102v2.30-f102v2.39	M	f102v2.37:8	qokeey	erhitze anhaltend	f102v2.37:1	tchor		LOCAL_LEFT	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7			recorded
f102v2|f102v2.30-f102v2.39	M	f102v2.38:2	cheey	zerreibe fein	f102v2.37:1	tchor		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7;UNREAD_BETWEEN:f102v2.37:9;IMPLICIT_SUBJECT_CONTINUATION			recorded
f102v2|f102v2.30-f102v2.39	M	f102v2.38:4	qokeor	erhitze den Auszug	f102v2.38:7	sho		LOCAL_RIGHT	UNREAD_BETWEEN:f102v2.38:6;EXTRACT_PATIENT_NOT_BOUND			recorded
f102v2|f102v2.30-f102v2.39	M	f102v2.38:8	ykeey	erwärme erneut	f102v2.38:7	sho		LOCAL_LEFT				recorded
f106r|f106r.8-f106r.9	B	f106r.8:6	oteedy	kühle vollständig				MISSING	MISSING_PATIENT			recorded
f106r|f106r.8-f106r.9	B	f106r.8:7	qotor	kühle ab				MISSING	MISSING_PATIENT			recorded
f106r|f106r.8-f106r.9	B	f106r.9:2	chol	erhitze	f106r.9:3	qokain		LOCAL_RIGHT				recorded
f106r|f106r.8-f106r.9	J	f106r.8:6	oteedy	kühle vollständig				MISSING	MISSING_PATIENT			recorded
f106r|f106r.8-f106r.9	J	f106r.8:7	qotor	kühle ab				MISSING	MISSING_PATIENT			recorded
f106r|f106r.8-f106r.9	J	f106r.9:2	chol	erhitze	f106r.9:3	qokain		LOCAL_RIGHT				recorded
f106r|f106r.8-f106r.9	M	f106r.8:6	oteedy	kühle vollständig				MISSING	MISSING_PATIENT			recorded
f106r|f106r.8-f106r.9	M	f106r.8:7	qotor	kühle ab				MISSING	MISSING_PATIENT			recorded
f106r|f106r.8-f106r.9	M	f106r.9:2	chol	erhitze	f106r.9:3	qokain		LOCAL_RIGHT				recorded
f17r.4-f17r.6	B	f17r.4:2	shol	befeuchte	f17r.4:3	qokol		LOCAL_RIGHT				recorded
f17r.4-f17r.6	J	f17r.4:2	shol	befeuchte	f17r.4:3	qokol		LOCAL_RIGHT				recorded
f17r.4-f17r.6	M	f17r.4:2	shol	befeuchte	f17r.4:3	qokol		LOCAL_RIGHT				recorded
f21r.8-f21r.12	B	f21r.11:1	shol	befeuchte	f21r.10:9	otaiin		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			recorded
f21r.8-f21r.12	B	f21r.11:2	chol	erhitze	f21r.10:9	otaiin		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			recorded
f21r.8-f21r.12	B	f21r.11:3	shol	befeuchte	f21r.11:4	tchol		LOCAL_RIGHT				recorded
f21r.8-f21r.12	B	f21r.12:1	ykeey	erwärme erneut	f21r.12:2	chor		LOCAL_RIGHT				recorded
f21r.8-f21r.12	B	f21r.12:3	sheey	benetze	f21r.12:2	chor		LOCAL_LEFT				recorded
f21r.8-f21r.12	B	f21r.12:6	chol	erhitze	f21r.12:5	chor		LOCAL_LEFT				recorded
f21r.8-f21r.12	J	f21r.11:1	shol	befeuchte	f21r.11:4	tchol		SHARED_RIGHT_J		f21r.11:1-3	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
f21r.8-f21r.12	J	f21r.11:2	chol	erhitze	f21r.11:4	tchol		SHARED_RIGHT_J		f21r.11:1-3	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
f21r.8-f21r.12	J	f21r.11:3	shol	befeuchte	f21r.11:4	tchol		SHARED_RIGHT_J		f21r.11:1-3	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
f21r.8-f21r.12	J	f21r.12:1	ykeey	erwärme erneut	f21r.12:2	chor		LOCAL_RIGHT				recorded
f21r.8-f21r.12	J	f21r.12:3	sheey	benetze	f21r.12:2	chor		LOCAL_LEFT				recorded
f21r.8-f21r.12	J	f21r.12:6	chol	erhitze	f21r.12:5	chor		LOCAL_LEFT				recorded
f21r.8-f21r.12	M	f21r.11:1	shol	befeuchte	f21r.11:4	tchol		SHARED_RIGHT_M		f21r.11:1-3	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
f21r.8-f21r.12	M	f21r.11:2	chol	erhitze	f21r.11:4	tchol		SHARED_RIGHT_M		f21r.11:1-3	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
f21r.8-f21r.12	M	f21r.11:3	shol	befeuchte	f21r.11:4	tchol		SHARED_RIGHT_M		f21r.11:1-3	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
f21r.8-f21r.12	M	f21r.12:1	ykeey	erwärme erneut	f21r.12:2	chor		LOCAL_RIGHT				recorded
f21r.8-f21r.12	M	f21r.12:3	sheey	benetze	f21r.12:2	chor		LOCAL_LEFT				recorded
f21r.8-f21r.12	M	f21r.12:6	chol	erhitze	f21r.12:5	chor		LOCAL_LEFT				recorded
f32v.7-f32v.11	B	f32v.7:3	she	lasse stehen				MISSING	MISSING_PATIENT			recorded
f32v.7-f32v.11	B	f32v.9:1	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]				RELATION_LOCAL	MISSING_RELATION_PARTNER			recorded
f32v.7-f32v.11	B	f32v.10:4	chol	erhitze	f32v.10:3	chor		LOCAL_LEFT				recorded
f32v.7-f32v.11	J	f32v.7:3	she	lasse stehen				MISSING	MISSING_PATIENT			recorded
f32v.7-f32v.11	J	f32v.9:1	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]				RELATION_LOCAL	MISSING_RELATION_PARTNER			recorded
f32v.7-f32v.11	J	f32v.10:4	chol	erhitze	f32v.10:3	chor		LOCAL_LEFT				recorded
f32v.7-f32v.11	M	f32v.7:3	she	lasse stehen				MISSING	MISSING_PATIENT			recorded
f32v.7-f32v.11	M	f32v.9:1	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]				RELATION_LOCAL	MISSING_RELATION_PARTNER			recorded
f32v.7-f32v.11	M	f32v.10:4	chol	erhitze	f32v.10:3	chor		LOCAL_LEFT				recorded
f29v.1-f29v.4	B	f29v.2:3	chol	erhitze	f29v.1:7	cthy		PARAGRAPH_CARRY	UNREAD_BETWEEN:f29v.2:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
f29v.1-f29v.4	B	f29v.2:4	chol	erhitze	f29v.2:5	cthy		LOCAL_RIGHT				recorded
f29v.1-f29v.4	B	f29v.3:1	chol	erhitze	f29v.2:5	cthy		PARAGRAPH_CARRY	UNREAD_BETWEEN:f29v.2:7;UNREAD_BETWEEN:f29v.2:8;UNREAD_BETWEEN:f29v.2:9;IMPLICIT_SUBJECT_CONTINUATION			recorded
f29v.1-f29v.4	B	f29v.3:2	chol	erhitze	f29v.2:5	cthy		PARAGRAPH_CARRY	UNREAD_BETWEEN:f29v.2:7;UNREAD_BETWEEN:f29v.2:8;UNREAD_BETWEEN:f29v.2:9;IMPLICIT_SUBJECT_CONTINUATION			recorded
f29v.1-f29v.4	B	f29v.3:6	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]				RELATION_LOCAL	MISSING_RELATION_PARTNER			recorded
f29v.1-f29v.4	B	f29v.3:9	she	lasse stehen	f29v.2:5	cthy		PARAGRAPH_CARRY	UNREAD_BETWEEN:f29v.2:7;UNREAD_BETWEEN:f29v.2:8;UNREAD_BETWEEN:f29v.2:9;UNREAD_BETWEEN:f29v.3:3;UNREAD_BETWEEN:f29v.3:4;UNREAD_BETWEEN:f29v.3:7;IMPLICIT_SUBJECT_CONTINUATION			recorded
f29v.1-f29v.4	J	f29v.2:3	chol	erhitze	f29v.2:5	cthy		SHARED_RIGHT_J		f29v.2:3-4	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
f29v.1-f29v.4	J	f29v.2:4	chol	erhitze	f29v.2:5	cthy		SHARED_RIGHT_J		f29v.2:3-4	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
f29v.1-f29v.4	J	f29v.3:1	chol	erhitze	f29v.2:5	cthy		PARAGRAPH_CARRY	UNREAD_BETWEEN:f29v.2:7;UNREAD_BETWEEN:f29v.2:8;UNREAD_BETWEEN:f29v.2:9;IMPLICIT_SUBJECT_CONTINUATION			recorded
f29v.1-f29v.4	J	f29v.3:2	chol	erhitze	f29v.2:5	cthy		PARAGRAPH_CARRY	UNREAD_BETWEEN:f29v.2:7;UNREAD_BETWEEN:f29v.2:8;UNREAD_BETWEEN:f29v.2:9;IMPLICIT_SUBJECT_CONTINUATION			recorded
f29v.1-f29v.4	J	f29v.3:6	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]				RELATION_LOCAL	MISSING_RELATION_PARTNER			recorded
f29v.1-f29v.4	J	f29v.3:9	she	lasse stehen	f29v.2:5	cthy		PARAGRAPH_CARRY	UNREAD_BETWEEN:f29v.2:7;UNREAD_BETWEEN:f29v.2:8;UNREAD_BETWEEN:f29v.2:9;UNREAD_BETWEEN:f29v.3:3;UNREAD_BETWEEN:f29v.3:4;UNREAD_BETWEEN:f29v.3:7;IMPLICIT_SUBJECT_CONTINUATION			recorded
f29v.1-f29v.4	M	f29v.2:3	chol	erhitze	f29v.2:5	cthy		SHARED_RIGHT_M		f29v.2:3-4	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
f29v.1-f29v.4	M	f29v.2:4	chol	erhitze	f29v.2:5	cthy		SHARED_RIGHT_M		f29v.2:3-4	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
f29v.1-f29v.4	M	f29v.3:1	chol	erhitze	f29v.2:5	cthy		PARAGRAPH_CARRY	UNREAD_BETWEEN:f29v.2:7;UNREAD_BETWEEN:f29v.2:8;UNREAD_BETWEEN:f29v.2:9;IMPLICIT_SUBJECT_CONTINUATION			recorded
f29v.1-f29v.4	M	f29v.3:2	chol	erhitze	f29v.2:5	cthy		PARAGRAPH_CARRY	UNREAD_BETWEEN:f29v.2:7;UNREAD_BETWEEN:f29v.2:8;UNREAD_BETWEEN:f29v.2:9;IMPLICIT_SUBJECT_CONTINUATION			recorded
f29v.1-f29v.4	M	f29v.3:6	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]				RELATION_LOCAL	MISSING_RELATION_PARTNER			recorded
f29v.1-f29v.4	M	f29v.3:9	she	lasse stehen	f29v.2:5	cthy		PARAGRAPH_CARRY	UNREAD_BETWEEN:f29v.2:7;UNREAD_BETWEEN:f29v.2:8;UNREAD_BETWEEN:f29v.2:9;UNREAD_BETWEEN:f29v.3:3;UNREAD_BETWEEN:f29v.3:4;UNREAD_BETWEEN:f29v.3:7;IMPLICIT_SUBJECT_CONTINUATION			recorded
