unified_id	unit_id	page	locus	formal_parse	atomic_default_de	local_namespace	locus_position	predicted_surface	observed_surface	exact_surface_match	renderer_rule
A:239	A2	f68r1	f68r1.25	OT+OL	danach fortsetzen	A68_MULTIPANEL_STAR_ATLAS	ONLY	otol	otol	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:240	A2	f68r1	f68r1.26	OT+OR	danach + Ansatz	A68_MULTIPANEL_STAR_ATLAS	ONLY	otor	otor	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:241	A2	f68r1	f68r1.27	O+IIN+AR	Arbeitsgang + Sollstufe + von dort	A68_MULTIPANEL_STAR_ATLAS	ONLY	oiinar	oiinar	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:242	A2	f68r1	f68r1.28	OK+OL+DY	ansetzen + fortsetzen + Schluss	A68_MULTIPANEL_STAR_ATLAS	ONLY	okoldy	okoldy	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:243	A2	f68r1	f68r1.29	Y+K+CHD+Y	dies + zufuehren + umsetzen + dies	A68_MULTIPANEL_STAR_ATLAS	ONLY	ykchdy	ykchdy	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:244	A2	f68r1	f68r1.30	O+EE+O+DY	Arbeitsgang + laenger + Arbeitsgang + Schluss	A68_MULTIPANEL_STAR_ATLAS	ONLY	oeeody	oeeody	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:245	A2	f68r1	f68r1.31	O+CPH_CLASS+Y	Arbeitsgang + Sternfigur + dies	A68_MULTIPANEL_STAR_ATLAS	ONLY	ocphy	ocphy	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:246	A2	f68r1	f68r1.32	OK+EE+O+AL	ansetzen + laenger + Arbeitsgang + Stelle	A68_MULTIPANEL_STAR_ATLAS	ONLY	okeeodal	okeeodal	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:247	A2	f68r1	f68r1.33	OK+OR	ansetzen + Ansatz	A68_MULTIPANEL_STAR_ATLAS	ONLY	okshor	okshor	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:248	A2	f68r1	f68r1.34	O+S_ADDR+AIIN	Arbeitsgang + Sternbezug + Mass	A68_MULTIPANEL_STAR_ATLAS	ONLY	osdaiin	osdaiin	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:249	A2	f68r1	f68r1.35	OT+O+CHD+Y	danach + Arbeitsgang + umsetzen + dies	A68_MULTIPANEL_STAR_ATLAS	ONLY	otochedy	otochedy	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:250	A2	f68r1	f68r1.36	D_ADDR+OL+CHD+Y	Teiladresse + fortsetzen + umsetzen + dies	A68_MULTIPANEL_STAR_ATLAS	ONLY	dolchedy	dolchedy	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:251	A2	f68r1	f68r1.37	OK+Y	verwende dies	A68_MULTIPANEL_STAR_ATLAS	FIRST	oky	oky	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:252	A2	f68r1	f68r1.37	OK+CHD+Y	ansetzen + umsetzen + dies	A68_MULTIPANEL_STAR_ATLAS	MIDDLE	okchdy	okchdy	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:253	A2	f68r1	f68r1.37	OK+AR+Y	ansetzen + von dort + dies	A68_MULTIPANEL_STAR_ATLAS	MIDDLE	okardy	okardy	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:254	A2	f68r1	f68r1.37	E+AR	kurz + von dort	A68_MULTIPANEL_STAR_ATLAS	MIDDLE	qear	qear	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:255	A2	f68r1	f68r1.37	O+Y+G_ADDR+Y	Arbeitsgang + dies + Strahlmarke + dies	A68_MULTIPANEL_STAR_ATLAS	LAST	oygy	oygy	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:256	A3	f69v	f69v.1	D_ADDR+AIR	Teiladresse + Lauf	A69_LEFT_28_PLACE_WHEEL	FIRST	dair	dair	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:257	A3	f69v	f69v.1	Y+K+Y	dies + zufuehren + dies	A69_LEFT_28_PLACE_WHEEL	MIDDLE	cheyky	cheyky	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:258	A3	f69v	f69v.1	NONE	Himmelsname OTAZA	A69_LEFT_28_PLACE_WHEEL	MIDDLE	otaza	otaza	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:259	A3	f69v	f69v.1	AR	von dort	A69_LEFT_28_PLACE_WHEEL	MIDDLE	ar	sar	NO	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:260	A3	f69v	f69v.1	AR	von dort	A69_LEFT_28_PLACE_WHEEL	MIDDLE	ar	ar	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:261	A3	f69v	f69v.1	Y+K+AR	dies + zufuehren + von dort	A69_LEFT_28_PLACE_WHEEL	MIDDLE	chykar	chykar	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:262	A3	f69v	f69v.1	OK+O+I_COUNT+R+SH	ansetzen + Arbeitsgang + Zaehlstrich + senken + halten	A69_LEFT_28_PLACE_WHEEL	MIDDLE	okoirsh	okoirsh	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:263	A3	f69v	f69v.1	AR	von dort	A69_LEFT_28_PLACE_WHEEL	MIDDLE	ar	ar	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:264	A3	f69v	f69v.1	CH+E+T+O+Y	entnehmen + kurz + eintragen + Arbeitsgang + dies	A69_LEFT_28_PLACE_WHEEL	MIDDLE	chetody	chetody	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:265	A3	f69v	f69v.1	OK+EE+O+S_ADDR	ansetzen + laenger + Arbeitsgang + Sternbezug	A69_LEFT_28_PLACE_WHEEL	MIDDLE	okeeos	okeeos	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:266	A3	f69v	f69v.1	O	Arbeitsgang	A69_LEFT_28_PLACE_WHEEL	MIDDLE	o	o	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:267	A3	f69v	f69v.1	T+E+Y	eintragen + kurz + dies	A69_LEFT_28_PLACE_WHEEL	MIDDLE	tey	tey	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:268	A3	f69v	f69v.1	OT+OK+EEE+Y	danach + ansetzen + vollstaendig + dies	A69_LEFT_28_PLACE_WHEEL	MIDDLE	otokeeey	otokeeey	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:269	A3	f69v	f69v.1	OK+EE+O+Y	ansetzen + laenger + Arbeitsgang + dies	A69_LEFT_28_PLACE_WHEEL	MIDDLE	okeeody	okeeody	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:270	A3	f69v	f69v.1	OK+EE+Y	länger ansetzen	A69_LEFT_28_PLACE_WHEEL	MIDDLE	okeey	okeey	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:271	A3	f69v	f69v.1	D_ADDR+O+I_COUNT+I_COUNT+R	Teiladresse + Arbeitsgang + Zaehlstrich + Zaehlstrich + senken	A69_LEFT_28_PLACE_WHEEL	MIDDLE	doiir	doiir	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:272	A3	f69v	f69v.1	T+EE+O	eintragen + laenger + Arbeitsgang	A69_LEFT_28_PLACE_WHEEL	MIDDLE	teeo	teeo	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:273	A3	f69v	f69v.1	Y	dies	A69_LEFT_28_PLACE_WHEEL	MIDDLE	y	y	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:274	A3	f69v	f69v.1	Y	dies	A69_LEFT_28_PLACE_WHEEL	MIDDLE	y	chey	NO	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:275	A3	f69v	f69v.1	OT	danach	A69_LEFT_28_PLACE_WHEEL	MIDDLE	ot	ot	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:276	A3	f69v	f69v.1	Y	dies	A69_LEFT_28_PLACE_WHEEL	MIDDLE	y	y	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:277	A3	f69v	f69v.1	OK+E+Y	ansetzen + kurz + dies	A69_LEFT_28_PLACE_WHEEL	MIDDLE	okedy	okedy	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:278	A3	f69v	f69v.1	CH+S_ADDR+Y	entnehmen + Sternbezug + dies	A69_LEFT_28_PLACE_WHEEL	MIDDLE	chsdy	chsdy	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:279	A3	f69v	f69v.1	OK+E+O+D_ADDR	ansetzen + kurz + Arbeitsgang + Teiladresse	A69_LEFT_28_PLACE_WHEEL	MIDDLE	okeod	okeod	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:280	A3	f69v	f69v.1	Y	dies	A69_LEFT_28_PLACE_WHEEL	MIDDLE	y	y	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:281	A3	f69v	f69v.1	Y	dies	A69_LEFT_28_PLACE_WHEEL	MIDDLE	y	dy	NO	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:282	A3	f69v	f69v.1	HO+AIIN	Gabe + Mass	A69_LEFT_28_PLACE_WHEEL	MIDDLE	choaiin	choaiin	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:283	A3	f69v	f69v.1	OK+AR	ansetzen + von dort	A69_LEFT_28_PLACE_WHEEL	MIDDLE	okar	okar	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:284	A3	f69v	f69v.1	OK+AR	ansetzen + von dort	A69_LEFT_28_PLACE_WHEEL	MIDDLE	okar	okar	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:285	A3	f69v	f69v.1	OL	fortsetzen	A69_LEFT_28_PLACE_WHEEL	MIDDLE	chol	chol	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:286	A3	f69v	f69v.1	CH+EE+S_ADDR	entnehmen + laenger + Sternbezug	A69_LEFT_28_PLACE_WHEEL	MIDDLE	chees	chees	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:287	A3	f69v	f69v.1	Y+T+O	dies + eintragen + Arbeitsgang	A69_LEFT_28_PLACE_WHEEL	MIDDLE	yto	yto	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:288	A3	f69v	f69v.1	O+D_ADDR+AIR	Arbeitsgang + Teiladresse + Lauf	A69_LEFT_28_PLACE_WHEEL	MIDDLE	odair	odair	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:289	A3	f69v	f69v.1	OT+Y	danach + dies	A69_LEFT_28_PLACE_WHEEL	MIDDLE	oty	oty	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:290	A3	f69v	f69v.1	OT+EE+O	danach + laenger + Arbeitsgang	A69_LEFT_28_PLACE_WHEEL	MIDDLE	oteeo	oteeo	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:291	A3	f69v	f69v.1	AR	von dort	A69_LEFT_28_PLACE_WHEEL	MIDDLE	ar	dar	NO	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:292	A3	f69v	f69v.1	O	Arbeitsgang	A69_LEFT_28_PLACE_WHEEL	MIDDLE	o	o	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:293	A3	f69v	f69v.1	E+Y+K+E+O+Y	kurz + dies + zufuehren + kurz + Arbeitsgang + dies	A69_LEFT_28_PLACE_WHEEL	MIDDLE	eykeody	eykeody	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:294	A3	f69v	f69v.1	D_ADDR+OR	Teiladresse + Ansatz	A69_LEFT_28_PLACE_WHEEL	MIDDLE	dchor	dchor	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:295	A3	f69v	f69v.1	AR	von dort	A69_LEFT_28_PLACE_WHEEL	LAST	char	char	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:296	A3	f69v	f69v.2	Y+K+A_ADDR	dies + zufuehren + Nebenadresse	A69_MIDDLE_CLOUD_WAVE_WHEEL	FIRST	yka	yka	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:297	A3	f69v	f69v.2	OL	fortsetzen	A69_MIDDLE_CLOUD_WAVE_WHEEL	MIDDLE	chol	chol	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:298	A3	f69v	f69v.2	Y+K+AR	dies + zufuehren + von dort	A69_MIDDLE_CLOUD_WAVE_WHEEL	MIDDLE	ykar	ykar	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:299	A3	f69v	f69v.2	AL	Stelle	A69_MIDDLE_CLOUD_WAVE_WHEEL	MIDDLE	dal	dal	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:300	A3	f69v	f69v.2	Y+K+A_ADDR+Y	dies + zufuehren + Nebenadresse + dies	A69_MIDDLE_CLOUD_WAVE_WHEEL	MIDDLE	ykady	ykady	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:301	A3	f69v	f69v.2	I_COUNT+OK+EE+OR	Zaehlstrich + ansetzen + laenger + Ansatz	A69_MIDDLE_CLOUD_WAVE_WHEEL	MIDDLE	iokeeor	iokeeor	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:302	A3	f69v	f69v.2	WHOLE[cheey|shey]	Ergebnis	A69_MIDDLE_CLOUD_WAVE_WHEEL	MIDDLE	cheey	cheey	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:303	A3	f69v	f69v.2	OL+Y	fortsetzen + dies	A69_MIDDLE_CLOUD_WAVE_WHEEL	MIDDLE	choly	choly	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:304	A3	f69v	f69v.2	Y+K+EE+AL	dies + zufuehren + laenger + Stelle	A69_MIDDLE_CLOUD_WAVE_WHEEL	MIDDLE	ykeeal	ykeeal	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:305	A3	f69v	f69v.2	CHEO	Entnahme	A69_MIDDLE_CLOUD_WAVE_WHEEL	MIDDLE	cheo	cheo	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:306	A3	f69v	f69v.2	O+AR+AM_ADDR	Arbeitsgang + von dort + Gegenfeld	A69_MIDDLE_CLOUD_WAVE_WHEEL	MIDDLE	oaram	oaram	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:307	A3	f69v	f69v.2	O+CKH+Y	Arbeitsgang + Durchgang + dies	A69_MIDDLE_CLOUD_WAVE_WHEEL	MIDDLE	ockhy	ockhy	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:308	A3	f69v	f69v.2	SH+EE+Y	dies länger halten	A69_MIDDLE_CLOUD_WAVE_WHEEL	MIDDLE	sheey	sheey	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:309	A3	f69v	f69v.2	AIIN	Mass	A69_MIDDLE_CLOUD_WAVE_WHEEL	MIDDLE	aiin	aiin	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:310	A3	f69v	f69v.2	Y	dies	A69_MIDDLE_CLOUD_WAVE_WHEEL	MIDDLE	y	y	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:311	A3	f69v	f69v.2	D_ADDR+A_ADDR+I_COUNT+I_COUNT+AL	Teiladresse + Nebenadresse + Zaehlstrich + Zaehlstrich + Stelle	A69_MIDDLE_CLOUD_WAVE_WHEEL	MIDDLE	daiial	daiial	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:312	A3	f69v	f69v.2	CHEO+Y	Entnahme + dies	A69_MIDDLE_CLOUD_WAVE_WHEEL	MIDDLE	cheody	cheody	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:313	A3	f69v	f69v.2	AL	Stelle	A69_MIDDLE_CLOUD_WAVE_WHEEL	MIDDLE	dal	cheal	NO	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:314	A3	f69v	f69v.2	Y+E+T+E+Y	dies + kurz + eintragen + kurz + dies	A69_MIDDLE_CLOUD_WAVE_WHEEL	MIDDLE	yetey	yetey	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:315	A3	f69v	f69v.2	CH+E+AR	entnehmen + kurz + von dort	A69_MIDDLE_CLOUD_WAVE_WHEEL	MIDDLE	chear	chear	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:316	A3	f69v	f69v.2	Y	dies	A69_MIDDLE_CLOUD_WAVE_WHEEL	MIDDLE	y	y	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:317	A3	f69v	f69v.2	Y	dies	A69_MIDDLE_CLOUD_WAVE_WHEEL	MIDDLE	y	dy	NO	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:318	A3	f69v	f69v.2	Y+K+E+Y	dies + zufuehren + kurz + dies	A69_MIDDLE_CLOUD_WAVE_WHEEL	MIDDLE	ykey	ykey	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:319	A3	f69v	f69v.2	CH	entnehmen	A69_MIDDLE_CLOUD_WAVE_WHEEL	MIDDLE	ch	ch	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:320	A3	f69v	f69v.2	Y	dies	A69_MIDDLE_CLOUD_WAVE_WHEEL	MIDDLE	y	y	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:321	A3	f69v	f69v.2	Y	dies	A69_MIDDLE_CLOUD_WAVE_WHEEL	MIDDLE	y	dy	NO	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:322	A3	f69v	f69v.2	OL	fortsetzen	A69_MIDDLE_CLOUD_WAVE_WHEEL	MIDDLE	chol	chol	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:323	A3	f69v	f69v.2	Y+K+AR	dies + zufuehren + von dort	A69_MIDDLE_CLOUD_WAVE_WHEEL	MIDDLE	ykar	ykar	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:324	A3	f69v	f69v.2	OL	fortsetzen	A69_MIDDLE_CLOUD_WAVE_WHEEL	MIDDLE	chol	ol	NO	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:325	A3	f69v	f69v.2	Y	dies	A69_MIDDLE_CLOUD_WAVE_WHEEL	MIDDLE	y	y	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:326	A3	f69v	f69v.2	Y+K+EE+O+Y	dies + zufuehren + laenger + Arbeitsgang + dies	A69_MIDDLE_CLOUD_WAVE_WHEEL	MIDDLE	ykeeody	ykeeody	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:327	A3	f69v	f69v.2	Y	dies	A69_MIDDLE_CLOUD_WAVE_WHEEL	MIDDLE	y	chey	NO	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:328	A3	f69v	f69v.2	AL	Stelle	A69_MIDDLE_CLOUD_WAVE_WHEEL	MIDDLE	dal	dal	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:329	A3	f69v	f69v.2	O+DY	Arbeitsgang abschließen	A69_MIDDLE_CLOUD_WAVE_WHEEL	MIDDLE	ody	ody	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:330	A3	f69v	f69v.2	AIR+Y	Lauf + dies	A69_MIDDLE_CLOUD_WAVE_WHEEL	MIDDLE	airchy	airchy	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:331	A3	f69v	f69v.2	OK+Y	verwende dies	A69_MIDDLE_CLOUD_WAVE_WHEEL	MIDDLE	choky	choky	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:332	A3	f69v	f69v.2	Y+Y	dies + dies	A69_MIDDLE_CLOUD_WAVE_WHEEL	MIDDLE	ychey	ychey	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:333	A3	f69v	f69v.2	Y	dies	A69_MIDDLE_CLOUD_WAVE_WHEEL	LAST	chey	chey	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:334	A3	f69v	f69v.3	D_ADDR+O+AIR	Teiladresse + Arbeitsgang + Lauf	A69_RIGHT_FACE_RAY_WHEEL	FIRST	doair	doair	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:335	A3	f69v	f69v.3	OT+AL+AL	danach + Stelle + Stelle	A69_RIGHT_FACE_RAY_WHEEL	MIDDLE	otaldal	otaldal	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:336	A3	f69v	f69v.3	D_ADDR+AIR	Teiladresse + Lauf	A69_RIGHT_FACE_RAY_WHEEL	MIDDLE	dair	dair	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:337	A3	f69v	f69v.3	CHD+Y	dies umsetzen	A69_RIGHT_FACE_RAY_WHEEL	MIDDLE	chdy	chdy	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:338	A3	f69v	f69v.3	OT+O+AR	danach + Arbeitsgang + von dort	A69_RIGHT_FACE_RAY_WHEEL	MIDDLE	otoar	otoar	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:339	A3	f69v	f69v.3	AR	von dort	A69_RIGHT_FACE_RAY_WHEEL	MIDDLE	ar	ar	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:340	A3	f69v	f69v.3	Y	dies	A69_RIGHT_FACE_RAY_WHEEL	MIDDLE	chey	chy	NO	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:341	A3	f69v	f69v.3	OT+E+OR	danach + kurz + Ansatz	A69_RIGHT_FACE_RAY_WHEEL	MIDDLE	qoteor	qoteor	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:342	A3	f69v	f69v.3	HO	Gabe	A69_RIGHT_FACE_RAY_WHEEL	MIDDLE	cho	cho	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:343	A3	f69v	f69v.3	OT+AIR	danach + Lauf	A69_RIGHT_FACE_RAY_WHEEL	MIDDLE	qotair	qotair	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:344	A3	f69v	f69v.3	CHD+A_ADDR	umsetzen + Nebenadresse	A69_RIGHT_FACE_RAY_WHEEL	MIDDLE	chda	chda	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:345	A3	f69v	f69v.3	OT+EE+AL	danach + laenger + Stelle	A69_RIGHT_FACE_RAY_WHEEL	MIDDLE	oteeal	oteeal	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:346	A3	f69v	f69v.3	CHEO+R	Entnahme + senken	A69_RIGHT_FACE_RAY_WHEEL	MIDDLE	cheor	cheor	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:347	A3	f69v	f69v.3	AR	von dort	A69_RIGHT_FACE_RAY_WHEEL	MIDDLE	ar	ar	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:348	A3	f69v	f69v.3	AIR	Lauf	A69_RIGHT_FACE_RAY_WHEEL	MIDDLE	air	air	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:349	A3	f69v	f69v.3	OT+E+O+Y	danach + kurz + Arbeitsgang + dies	A69_RIGHT_FACE_RAY_WHEEL	MIDDLE	oteody	oteody	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:350	A3	f69v	f69v.3	Y+T+Y+D_ADDR	dies + eintragen + dies + Teiladresse	A69_RIGHT_FACE_RAY_WHEEL	MIDDLE	ytyd	ytyd	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:351	A3	f69v	f69v.3	A_ADDR	Nebenadresse	A69_RIGHT_FACE_RAY_WHEEL	MIDDLE	a	a	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:352	A3	f69v	f69v.3	D_ADDR+Y	Teiladresse + dies	A69_RIGHT_FACE_RAY_WHEEL	MIDDLE	dchy	dchy	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:353	A3	f69v	f69v.3	OT+OL+Y	danach + fortsetzen + dies	A69_RIGHT_FACE_RAY_WHEEL	MIDDLE	otoly	otoly	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:354	A3	f69v	f69v.3	OK+E+O+AL	ansetzen + kurz + Arbeitsgang + Stelle	A69_RIGHT_FACE_RAY_WHEEL	MIDDLE	okeodal	okeodal	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:355	A3	f69v	f69v.3	OT+E+O+AR+AR	danach + kurz + Arbeitsgang + von dort + von dort	A69_RIGHT_FACE_RAY_WHEEL	MIDDLE	oteoarar	oteoarar	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:356	A3	f69v	f69v.3	CH+E+T+EE+S_ADDR+E+R	entnehmen + kurz + eintragen + laenger + Sternbezug + kurz + senken	A69_RIGHT_FACE_RAY_WHEEL	MIDDLE	cheteeser	cheteeser	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:357	A3	f69v	f69v.3	D_ADDR+AIR	Teiladresse + Lauf	A69_RIGHT_FACE_RAY_WHEEL	MIDDLE	dair	dair	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:358	A3	f69v	f69v.3	Y	dies	A69_RIGHT_FACE_RAY_WHEEL	MIDDLE	chey	chey	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:359	A3	f69v	f69v.3	OK+O+Y	ansetzen + Arbeitsgang + dies	A69_RIGHT_FACE_RAY_WHEEL	MIDDLE	okody	okody	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:360	A3	f69v	f69v.3	AL	Stelle	A69_RIGHT_FACE_RAY_WHEEL	MIDDLE	dal	dal	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:361	A3	f69v	f69v.3	OT+EE+Y	nächsten Posten länger halten	A69_RIGHT_FACE_RAY_WHEEL	MIDDLE	oteey	oteey	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
