page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces
f43v	f43v.4	H	B	2	10	10	0	0	3	0	1.000000	7	7	1	0	dey ykeedy chees ain shy qocthedy chey qokar checkhy okam	miss eine Dosis auf Mittelstufe ab und schließe den Posten | Eintrag/Bezug: heiß am Gradende, abgeschlossen | vollständig getrocknete Kräutermischung | Menge-/Klassenwert II | feucht am Anfang des Grades | Krautdroge bis zur Mittelstufe aufbereiten und abschließen | trocken in der Mitte des Grades | heiße Drogenfraktion I | trockenes Arzneikompositum am Gradanfang | ein Maß heißen Ansatzes	GDT667:EXACT_WHOLE:NONE | GDT661:EXACT_WHOLE:ykeedy | GDT664:EXACT_WHOLE:chees | V13:VALUE_MINIM_SERIES | GDT647:FAMILY_MIGRATION | GDT666:EXACT_WHOLE:qocthedy | GDT647:FAMILY_MIGRATION | GDT654:REVISE_CONFLICTING_EXACT | GDT651:STRONG_LEARNED_CKH_FAMILY | GDT664:EXACT_WHOLE:okam	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE
f43v	f43v.5	H	B	2	5	2	0	0	2	3	0.400000	2	3	1	0	qokchedy oralody otedol chcthdy chtey	heiß und trocken in der Mitte des Grades, abgeschlossen | [oralody:?] | [otedol:?] | trockne die Krautdroge vollständig | [chtey:?]	GDT647:FAMILY_MIGRATION | OPEN | OPEN | GDT664:EXACT_WHOLE:chcthdy | OPEN	READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	2|3|5	oralody|otedol|chtey
f43v	f43v.6	H	B	2	9	4	0	0	3	5	0.444444	4	4	1	0	tolkchdy okedy qokedal shedy okedal shedy pchdol otey dalorain	[tolkchdy:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | [qokedal:?] | feucht in der Mitte des Grades, abgeschlossen | [okedal:?] | feucht in der Mitte des Grades, abgeschlossen | [pchdol:?] | kalter Ansatz in der Mitte des Grades | [dalorain:?]	OPEN | GDT647:FAMILY_MIGRATION | OPEN | GDT647:FAMILY_MIGRATION | OPEN | GDT647:FAMILY_MIGRATION | OPEN | GDT647:FAMILY_MIGRATION | OPEN	UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	1|3|5|7|9	tolkchdy|qokedal|okedal|pchdol|dalorain
f43v	f43v.7	H	B	2	10	5	1	0	1	5	0.500000	7	7	1	0	ytshedy ykeody oykeedy chedy tedy chcthy otam ot ytaiin otas	[ytshedy:?] | [ykeody:?] | [oykeedy:?] | trocken in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | ein Maß kalten Ansatzes | [ot:?] | Eintrag: kalt, Stufe III | [otas:?]	OPEN | OPEN | OPEN | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:DRY_CTH_MATERIAL | GDT658:EXACT_CONTEXTUAL_WHOLE | OPEN | GDT663:EXACT_WHOLE:ytaiin | OPEN	UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	1|2|3|8|10	ytshedy|ykeody|oykeedy|ot|otas
f43v	f43v.8	H	B	2	9	6	0	0	5	3	0.666667	3	3	1	0	shetcheodchs ochedy oteody chedy chody daiin sheody ykar chef	[shetcheodchs:?] | Ansatz aus getrockneter Droge, abgeschlossen | [oteody:?] | trocken in der Mitte des Grades, abgeschlossen | Trockenansatz, abgeschlossen | Grad-/Maßwert III | angefeuchteter Ansatz, abgeschlossen | nimm hiervon die erste erhitzte Drogenfraktion | [chef:?]	OPEN | GDT663:EXACT_WHOLE:ochedy | OPEN | GDT647:FAMILY_MIGRATION | GDT663:EXACT_WHOLE:chody | V13:CONTEXTUAL_VALUE_SERIES | GDT661:EXACT_WHOLE:sheody | GDT664:EXACT_WHOLE:ykar | OPEN	UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	1|3|9	shetcheodchs|oteody|chef
f43v	f43v.9	H	B	2	4	2	0	0	0	2	0.500000	3	3	1	0	ytchdy olos aiin ockhy	[ytchdy:?] | [olos:?] | Menge III | Ansatz eines Arzneikompositums am Gradanfang	OPEN | OPEN | V13:TARGET_SURFACE_DEFAULT | GDT652:STRONG_BOUNDARY_COMPOUND	UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	1|2	ytchdy|olos
f44r	f44r.1	H	A	1	6	1	0	0	0	5	0.166667	5	5	1	0	tshodpy oray koees ypsholy shy otoloaiin	[tshodpy:?] | [oray:?] | [koees:?] | [ypsholy:?] | feucht am Anfang des Grades | [otoloaiin:?]	OPEN | OPEN | OPEN | OPEN | GDT647:FAMILY_MIGRATION | OPEN	UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	1|2|3|4|6	tshodpy|oray|koees|ypsholy|otoloaiin
f44r	f44r.10	H	A	1	8	6	0	0	2	2	0.750000	6	6	1	0	qokchor okchy qoto ykol choky choky chol dam	[qokchor:?] | heiß-trockener Ansatz am Anfang des Grades | [qoto:?] | erhitze hiervon den Drogenstoff | heiß-trockene Zubereitung, Grundform | heiß-trockene Zubereitung, Grundform | trocken; nominal trockenes Gut/Material | Dosis I	OPEN | GDT647:FAMILY_MIGRATION | OPEN | GDT666:EXACT_WHOLE:ykol | GDT643:ROUND_03 | GDT643:ROUND_03 | V13:DRY_OL_FORM | GDT661:EXACT_WHOLE:dam	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	1|3	qokchor|qoto
f44r	f44r.11	H	A	1	3	1	0	0	0	2	0.333333	3	3	1	1	ytsho qockhy okchody	[ytsho:?] | bereite einen Arzneikompositum-Ansatz in Grundstufe | [okchody:?]	OPEN | GDT665:EXACT_WHOLE:qockhy | OPEN	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	1|3	ytsho|okchody
f44r	f44r.2	H	A	1	9	6	0	0	4	3	0.666667	5	5	1	0	ydsh dyeees y ty oky okchey qykchey dchy dy	[ydsh:?] | [dyeees:?] | hierzu: | kalt am Anfang des Grades | heißer Ansatz am Anfang des Grades | heiß-trockener Ansatz in der Mitte des Grades | [qykchey:?] | Dosis Trockendroge, Grundform | Qualitäts-/Wertfeld geschlossen	OPEN | OPEN | GDT659:Y_MEDIAL_RIGHT_REFERENCE | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | GDT662:EXACT_WHOLE:dchy | GDT660:DY_EOS	UNKNOWN_SURFACE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	1|2|7	ydsh|dyeees|qykchey
f44r	f44r.3	H	A	1	6	2	1	0	1	4	0.333333	4	5	1	0	oair ekokeey kshotol otal daiin ototaykal	[oair:?] | [ekokeey:?] | [kshotol:?] | Rohstoffklasse I im Ansatz, kalt am Gradanfang | Grad-/Maßwert III | [ototaykal:?]	OPEN | OPEN | OPEN | GDT656:REVISE_AL_QUALITY_MODEL | V13:CONTEXTUAL_VALUE_SERIES | OPEN	UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE	1|2|3|6	oair|ekokeey|kshotol|ototaykal
f44r	f44r.4	H	A	1	5	5	0	0	1	0	1.000000	4	5	1	0	ychor ykchey ykchy chody dam	nimm hiervon den Pflanzenteil | erhitze und trockne hiervon bis zur Mittelstufe | Eintrag/Bezug: heiß-trocken am Gradanfang | Trockenansatz, abgeschlossen | Dosis I	GDT666:EXACT_WHOLE:ychor | GDT667:EXACT_WHOLE:ykchey | GDT661:EXACT_WHOLE:ykchy | GDT663:EXACT_WHOLE:chody | GDT661:EXACT_WHOLE:dam	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE
f44r	f44r.5	H	A	1	8	5	1	0	1	3	0.625000	7	7	1	0	toy shysho qoteey char cheeky sheey ytey daiin	[toy:?] | [shysho:?] | kalt am Ende des Grades | Trockenfraktion I | trocken am Gradende, dann heiß am Gradanfang | feucht am Ende des Grades | [ytey:?] | Grad-/Maßwert III	OPEN | OPEN | GDT647:FAMILY_MIGRATION | GDT663:EXACT_WHOLE:char | GDT661:EXACT_WHOLE:cheeky | GDT647:FAMILY_MIGRATION | OPEN | V13:CONTEXTUAL_VALUE_SERIES	UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED	1|2|7	toy|shysho|ytey
f44r	f44r.6	H	A	1	9	9	1	0	3	0	1.000000	6	6	1	0	dshor y tchol shy o cheekchy qotchy otchy dar	abgemessene Blüten-/Fruchtdroge | hierzu: | kalt-trockenes Drogenmaterial | feucht am Anfang des Grades | Ansatzwasser | vollständig trocknen, dann leicht erhitzen und nachtrocknen | kalt und trocken am Anfang des Grades | kalt-trockener Ansatz am Anfang des Grades | abgemessene Fraktion I	GDT661:EXACT_WHOLE:dshor | GDT659:Y_MEDIAL_RIGHT_REFERENCE | GDT662:EXACT_WHOLE:tchol | GDT647:FAMILY_MIGRATION | GDT664:O_FREE_ANSATZWASSER:NONE | GDT665:EXACT_WHOLE:cheekchy | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT649:STRONG_FAMILY_DEFAULT	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE
f44r	f44r.7	H	A	1	6	3	1	0	2	3	0.500000	2	2	1	0	qot oqd shol qotshy oyty chom	kühle Folgendes ab | [oqd:?] | feucht; nominal feuchtes Gut/Material | kalt und feucht am Anfang des Grades | [oyty:?] | [chom:?]	GDT667:QOT_ACTION:NONE | OPEN | V13:MOIST_OL_FORM | GDT647:FAMILY_MIGRATION | OPEN | OPEN	READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	2|5|6	oqd|oyty|chom
f44r	f44r.8	H	A	1	7	2	0	0	0	5	0.285714	5	6	1	0	pshy opchey qopchy ofchey roiry sholos ykchy	[pshy:?] | Trockenpulver-Ansatz, Form I | [qopchy:?] | [ofchey:?] | [roiry:?] | [sholos:?] | Eintrag/Bezug: heiß-trocken am Gradanfang	OPEN | GDT663:EXACT_WHOLE:opchey | OPEN | OPEN | OPEN | OPEN | GDT661:EXACT_WHOLE:ykchy	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE	1|3|4|5|6	pshy|qopchy|ofchey|roiry|sholos
f44r	f44r.9	H	A	1	7	5	0	1	0	2	0.714286	6	7	1	0	otchol ol dchckhy qoky qotchy qokchy qokyd	kalt-trockener Zubereitungsstoff | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [dchckhy:?] | heiß am Anfang des Grades | kalt und trocken am Anfang des Grades | heiß und trocken am Anfang des Grades | [qokyd:?]	GDT638:ROUND_06 | V13:QUALITY_STATE_MATERIAL_CARRIER | OPEN | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN	KNOWN_EXACT_WHOLE | AMBIGUOUS_ACTIVE_RIVAL | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	3|7	dchckhy|qokyd
f44v	f44v.1	H	A	1	10	8	2	0	2	2	0.800000	8	8	1	0	tsho qotshy cthol d chor otol shol tol qotshol otoldy	[tsho:?] | kalt und feucht am Anfang des Grades | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | Dosis | Pflanzen-/Reproduktionsteil | kaltes Zubereitungsgut | feucht; nominal feuchtes Gut/Material | kalt; nominal kaltes Gut/Material | [qotshol:?] | fertiger Kaltansatz	OPEN | GDT647:FAMILY_MIGRATION | GDT644:ROUND_02 | GDT661:D_BODY | V13:PART_OR_FORM | GDT648:STRICT_WHOLE_COMPLETION | V13:MOIST_OL_FORM | V13:COLD_OL_FORM | OPEN | GDT662:EXACT_WHOLE:otoldy	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE	1|9	tsho|qotshol
f44v	f44v.10	H	A	1	6	3	0	0	0	3	0.500000	6	6	1	1	lsho qokchy tshy cphaiin cthal kal	[lsho:?] | heiß und trocken am Anfang des Grades | kalt und feucht am Anfang des Grades | [cphaiin:?] | [cthal:?] | Rohstoffklasse I, heiß am Gradanfang	OPEN | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | OPEN | GDT656:NEW_EXACT_WHOLE	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE	1|4|5	lsho|cphaiin|cthal
f44v	f44v.11	H	A	1	7	7	2	0	1	0	1.000000	6	6	1	0	okal chol chol choky okaiin cthy otal	Rohstoffklasse I im Ansatz, heiß am Gradanfang | trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | heiß-trockene Zubereitung, Grundform | heiß, Grad III, im Ansatzrahmen | CTH-Drogenmaterial | Rohstoffklasse I im Ansatz, kalt am Gradanfang	GDT656:REVISE_AL_QUALITY_MODEL | V13:DRY_OL_FORM | V13:DRY_OL_FORM | GDT643:ROUND_03 | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | GDT656:REVISE_AL_QUALITY_MODEL	READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE
f44v	f44v.12	H	A	1	6	4	2	0	0	2	0.666667	6	6	1	1	ychey teol chaiin chcthy ctho cthol	[ychey:?] | [teol:?] | trocken, Grad III | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | Krautansatz | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	OPEN | OPEN | V13:QUALITY_DEGREE_SERIES | V13:DRY_CTH_MATERIAL | GDT662:EXACT_WHOLE:ctho | GDT644:ROUND_02	UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	1|2	ychey|teol
f44v	f44v.13	H	A	1	3	3	0	0	2	0	1.000000	1	1	1	0	lchor shol dairl	holziger Pflanzenteil | feucht; nominal feuchtes Gut/Material | zweite Fraktion Holzdroge abmessen	GDT666:EXACT_WHOLE:lchor | V13:MOIST_OL_FORM | GDT667:EXACT_WHOLE:dairl	READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	NONE	NONE
f44v	f44v.2	H	A	1	9	7	2	0	0	2	0.777778	9	9	1	1	yolkol cheol qokchain daly otchol daiin shol qotor ar	[yolkol:?] | trockener Drogenstoff | [qokchain:?] | abgemessene Rohstoffmenge I, Grundform | kalt-trockener Zubereitungsstoff | Qualitätsgrad III | feucht; nominal feuchtes Gut/Material | kalte Drogenportion | Drogenfraktion I	OPEN | GDT642:ROUND_01 | OPEN | GDT655:NEW_EXACT_WHOLE | GDT638:ROUND_06 | V13:CONTEXTUAL_VALUE_SERIES | V13:MOIST_OL_FORM | GDT640:ROUND_02 | GDT654:NEW_EXACT_WHOLE	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	1|3	yolkol|qokchain
f44v	f44v.3	H	A	1	7	7	3	0	1	0	1.000000	6	6	1	0	tol okchor shcthy otol daiin cthy cthy	kalt; nominal kaltes Gut/Material | eine Portion heiß-trockene Droge im Ansatz | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | kaltes Zubereitungsgut | Qualitätsgrad III | CTH-Drogenmaterial | CTH-Drogenmaterial	V13:COLD_OL_FORM | GDT665:EXACT_WHOLE:okchor | V13:MOIST_CTH_MATERIAL | GDT648:STRICT_WHOLE_COMPLETION | V13:CONTEXTUAL_VALUE_SERIES | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT	KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE
f44v	f44v.4	H	A	1	10	5	2	0	2	5	0.500000	8	8	1	0	yokalod shaiin shor shorody shky sho y tchy opchod opy	[yokalod:?] | feucht, Grad III | Blüten-/Fruchtstand; reproduktiver Teil | [shorody:?] | [shky:?] | feuchter Ansatz | ; hierzu: | kalt und trocken am Anfang des Grades | [opchod:?] | [opy:?]	OPEN | V13:QUALITY_DEGREE_SERIES | V13:PART_OR_FORM | OPEN | OPEN | V13:TARGET_SURFACE_DEFAULT | GDT659:Y_MEDIAL_BIDIRECTIONAL_HINGE | GDT647:FAMILY_MIGRATION | OPEN | OPEN	UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	1|4|5|9|10	yokalod|shorody|shky|opchod|opy
f44v	f44v.5	H	A	1	9	6	2	0	0	3	0.666667	7	7	1	0	oain shol cthy cphaiin ykchor otchy qoty ytchear cthain	zwei Teile Ansatz | feucht; nominal feuchtes Gut/Material | CTH-Drogenmaterial | [cphaiin:?] | [ykchor:?] | kalt-trockener Ansatz am Anfang des Grades | kalt am Anfang des Grades | [ytchear:?] | Blatt-/Krautgut, Menge/Klasse II	GDT667:EXACT_WHOLE:oain | V13:MOIST_OL_FORM | V13:TARGET_SURFACE_DEFAULT | OPEN | OPEN | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | V13:PART_VALUE_SERIES	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED	4|5|8	cphaiin|ykchor|ytchear
f44v	f44v.6	H	A	1	11	11	2	0	4	0	1.000000	7	7	1	0	tol dair ytaiin dol y kchain oty keey otchol ytaiin dy	kalt; nominal kaltes Gut/Material | abgemessene Fraktion II | Eintrag: kalt, Stufe III | Materialmaß | Eintragsteil abgeschlossen | heiß getrocknete Droge, Stufe II | kalter Ansatz am Anfang des Grades | heiß am Ende des Grades | kalt-trockener Zubereitungsstoff | Eintrag: kalt, Stufe III | Qualitäts-/Wertfeld geschlossen	V13:COLD_OL_FORM | GDT649:STRONG_FAMILY_DEFAULT | GDT663:EXACT_WHOLE:ytaiin | GDT638:ROUND_11 | GDT659:Y_MEDIAL_LEFT_CLOSE | GDT664:EXACT_WHOLE:kchain | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT638:ROUND_06 | GDT663:EXACT_WHOLE:ytaiin | GDT660:DY_EOS	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	NONE	NONE
f44v	f44v.7	H	A	1	6	4	1	0	1	2	0.666667	5	5	1	0	oky tchaiin cthol dy cheol ololy	heißer Ansatz am Anfang des Grades | [tchaiin:?] | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | Qualitäts-/Wertfeld geschlossen | trockener Drogenstoff | [ololy:?]	GDT647:FAMILY_MIGRATION | OPEN | GDT644:ROUND_02 | GDT660:DY_MEDIAL | GDT642:ROUND_01 | OPEN	READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	2|6	tchaiin|ololy
f44v	f44v.8	H	A	1	8	6	2	1	1	2	0.750000	5	5	1	0	tsheody cthaiin odaiin shol shey cthy ykoda ol	[tsheody:?] | Blatt-/Krautgut, Menge/Klasse III | Zubereitungsdosis III | feucht; nominal feuchtes Gut/Material | feucht in der Mitte des Grades | CTH-Drogenmaterial | [ykoda:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	OPEN | V13:PART_VALUE_SERIES | GDT648:STRICT_WHOLE_COMPLETION | V13:MOIST_OL_FORM | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | OPEN | V13:QUALITY_STATE_MATERIAL_CARRIER	UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | AMBIGUOUS_ACTIVE_RIVAL	1|7	tsheody|ykoda
f44v	f44v.9	H	A	1	8	6	1	0	2	2	0.750000	5	5	1	0	dshor cthees l o lkeees ckhy chcthy lo	abgemessene Blüten-/Fruchtdroge | [cthees:?] | Holzabsud | Pfund / Gewichtseinheit im Ansatz mit lkeees | [lkeees:?] | Arzneikompositum am Gradanfang | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | Holzabsud	GDT661:EXACT_WHOLE:dshor | OPEN | GDT663:L_KNOWN_MERGE_RIGHT:lo | GDT664:O_READER_MERGE_BOTH_NOVEL:lolkeees | OPEN | GDT652:STRONG_NEUTRAL_CKH_FAMILY | V13:DRY_CTH_MATERIAL | GDT663:EXACT_WHOLE:lo	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	2|5	cthees|lkeees
f45r	f45r.1	H	A	1	9	3	0	0	0	6	0.333333	7	7	1	0	pykydal shay oty shey qop char opchal ypchor ofchar	[pykydal:?] | [shay:?] | kalter Ansatz am Anfang des Grades | feucht in der Mitte des Grades | [qop:?] | Trockenfraktion I | [opchal:?] | [ypchor:?] | [ofchar:?]	OPEN | OPEN | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | GDT663:EXACT_WHOLE:char | OPEN | OPEN | OPEN	UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	1|2|5|7|8|9	pykydal|shay|qop|opchal|ypchor|ofchar
f45r	f45r.10	H	A	1	9	9	0	0	0	0	1.000000	9	9	1	1	okaiin shar yky oky kair daldy dalor cheol dal	heiß, Grad III, im Ansatzrahmen | angefeuchtete Drogenfraktion I | hierzu leicht erhitzen | heißer Ansatz am Anfang des Grades | heiße Drogenfraktion II | abgemessene Rohstoffmenge I, abgeschlossen | eine abgemessene Portion Rohdroge I | trockener Drogenstoff | abgemessene Rohstoffmenge I	V13:TARGET_SURFACE_DEFAULT | GDT662:EXACT_WHOLE:shar | GDT664:EXACT_WHOLE:yky | GDT647:FAMILY_MIGRATION | GDT662:EXACT_WHOLE:kair | GDT655:NEW_EXACT_WHOLE | GDT665:EXACT_WHOLE:dalor | GDT642:ROUND_01 | GDT655:NEW_EXACT_WHOLE	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE
