rank	page	locus	surface	working_default_de	practical_render_de	card_type	composition	strongest_rival_de	strength	reader_merge_surface	zl3b_line	v43_translation_de	v44_translation_de	status
64	f55r	f55r.3	ykaiir	erhitze hiervon die dritte Fraktion	erhitze hiervon die dritte Fraktion	PRODUCTIVE_COMPOUND	Y_REFERENCE+K_HOT+AIIR_FRACTION_III	dritte erhitzte Sortierklasse dieser Droge	LOW_EXPLORATORY	NONE	ykaiir chol chky okar chky chdy qokar okaiin chckhy s aiin	[ykaiir:?]; Trockengut; getrocknete Droge leicht erhitzen; heiße Drogenfraktion I im Ansatz; getrocknete Droge leicht erhitzen; angetrocknet; heiße Drogenfraktion I; Ansatz auf Heizstufe III; Arzneikompositum: trocken, Gradanfang; Samen-/Saatgutposten; drei Teile	erhitze hiervon die dritte Fraktion; Trockengut; getrocknete Droge leicht erhitzen; heiße Drogenfraktion I im Ansatz; getrocknete Droge leicht erhitzen; angetrocknet; heiße Drogenfraktion I; Ansatz auf Heizstufe III; Arzneikompositum: trocken, Gradanfang; Samen-/Saatgutposten; drei Teile	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
65	f56v	f56v.10	ksho	erhitze, weiche ein und setze an	erhitze, weiche ein und setze an	PRODUCTIVE_COMPOUND	K_HOT+SH_MOIST+O_PREP	heiß angefeuchteter Ansatz	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	ol kchy ksho shy ytol chotor y dy	Grundansatz; heiß und angetrocknet; [ksho:?]; leicht angefeuchtet; kühle hiervon den Drogenstoff ab; eine Portion abgekühlten Trockenansatzes; hierzu: Qualitäts-/Wertfeld geschlossen.	Grundansatz; heiß und angetrocknet; erhitze, weiche ein und setze an; leicht angefeuchtet; kühle hiervon den Drogenstoff ab; eine Portion abgekühlten Trockenansatzes; hierzu: Qualitäts-/Wertfeld geschlossen.	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
66	f56v	f56v.11	tchain	abgekühlte Trockendroge auf Stufe II	abgekühlte Trockendroge auf Stufe II	PRODUCTIVE_COMPOUND	T_COLD+CH_DRY+AIN_II	zwei Teile kalt getrocknete Droge	LOW_EXPLORATORY	NONE	chotchey keeol chey kchol tchain	Trockenansatz kalt bis zur Mittelstufe nachtrocknen; stark erhitzter Drogenstoff; bis zur mittleren Trockenstufe; erhitztes Trockengut; [tchain:?]	Trockenansatz kalt bis zur Mittelstufe nachtrocknen; stark erhitzter Drogenstoff; bis zur mittleren Trockenstufe; erhitztes Trockengut; abgekühlte Trockendroge auf Stufe II	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
67	f58v	f58v.19	sheoldy	Drogenstoff bis zur Mittelstufe einweichen und fertigstellen	Drogenstoff bis zur Mittelstufe einweichen und fertigstellen	PRODUCTIVE_COMPOUND	SH_MOIST+E_MIDDLE+OL_MATERIAL+DY_FINISHED	fertig eingeweichter Drogenstoff	MEDIUM_EXACT_WHOLE	NONE	okain chokal sheoldy qokor olkam cheol dar chokeey okalchy	heiß im Zubereitungsrahmen, Grad II; Trockenansatz aus heißem Rohstoff Klasse I am Gradanfang; [sheoldy:?]; heiße Drogenportion; ein Maß heißer Holzdrogenansatz; trockener Drogenstoff; abgemessene Fraktion I; heiß-trockener Ansatz am Gradende; Rohstoff-I-Ansatz erhitzen und leicht trocknen	heiß im Zubereitungsrahmen, Grad II; Trockenansatz aus heißem Rohstoff Klasse I am Gradanfang; Drogenstoff bis zur Mittelstufe einweichen und fertigstellen; heiße Drogenportion; ein Maß heißer Holzdrogenansatz; trockener Drogenstoff; abgemessene Fraktion I; heiß-trockener Ansatz am Gradende; Rohstoff-I-Ansatz erhitzen und leicht trocknen	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
68	f66r	f66r.76	qokaly	erhitze Rohdroge I leicht und schließe ab	erhitze Rohdroge I leicht und schließe ab	PRODUCTIVE_COMPOUND	QO_COMMAND+K_HOT+AL_RAW_I+Y_START_OR_CLOSE	leicht erhitzte Rohdroge I	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	daiin sheol qocthedy qokedy lchey qokaly shcthy qotal otchdy	drei Maße; feuchtes Material; Krautdroge bis zur Mittelstufe aufbereiten und abschließen; bis zur mittleren Heizstufe gebracht; Drogenholz, trocken gebunden, Form I; [qokaly:?]; feuchte Krautdroge; Rohstoff I, kalt am Gradanfang; kalt-trockener Ansatz am Anfang des Grades, abgeschlossen	drei Maße; feuchtes Material; Krautdroge bis zur Mittelstufe aufbereiten und abschließen; bis zur mittleren Heizstufe gebracht; Drogenholz, trocken gebunden, Form I; erhitze Rohdroge I leicht und schließe ab; feuchte Krautdroge; Rohstoff I, kalt am Gradanfang; kalt-trockener Ansatz am Anfang des Grades, abgeschlossen	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
69	f6r	f6r.13	qocthol	nimm Krautdrogenstoff	nimm Krautdrogenstoff	PRODUCTIVE_COMPOUND	QO_COMMAND+CTH_HERB+OL_MATERIAL	bereite einen Krautdrogenauszug	MEDIUM_EXACT_WHOLE	NONE	qocthol yodaiin cthy	[qocthol:?]; miss hiervon drei Dosen Ansatz ab; Krautdroge	nimm Krautdrogenstoff; miss hiervon drei Dosen Ansatz ab; Krautdroge	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
70	f6v	f6v.21	octham	ein Maß Krautdrogenansatz	ein Maß Krautdrogenansatz	PRODUCTIVE_COMPOUND	O_PREP+CTH_HERB+AM_UNIT_I	Krautdroge im Ansatz der Maßeinheit I	LOW_EXPLORATORY	NONE	ycheor chor octham	nimm hiervon eine bis zur Mittelstufe getrocknete Portion; Pflanzenteil; [octham:?]	nimm hiervon eine bis zur Mittelstufe getrocknete Portion; Pflanzenteil; ein Maß Krautdrogenansatz	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
71	f6v	f6v.8	qokom	erhitze eine Handvoll Ansatz	erhitze eine Handvoll Ansatz	PRODUCTIVE_COMPOUND	QO_COMMAND+K_HOT+OM_HANDFUL_PREP	nimm eine Handvoll erhitzten Ansatzes	MEDIUM_EXACT_WHOLE	NONE	ychor chor okchey qokom	nimm hiervon den Pflanzenteil; Pflanzenteil; heiß-trockener Ansatz in der Mitte des Grades; [qokom:?]	nimm hiervon den Pflanzenteil; Pflanzenteil; heiß-trockener Ansatz in der Mitte des Grades; erhitze eine Handvoll Ansatz	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
72	f75r	f75r.43	chkar	erste heiß getrocknete Fraktion	erste heiß getrocknete Fraktion	PRODUCTIVE_COMPOUND	CH_DRY+K_HOT+AR_FRACTION_I	die erste Trockenfraktion erhitzen	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	yshedy chekar oldy qokain chkar otar oldy	weiche hiervon bis zur mittleren Stufe ein und schließe ab; erste bis zur Mittelstufe getrocknete und erhitzte Fraktion; fertiger Holzdrogenansatz; heiß, Grad II; [chkar:?]; kalte Drogenfraktion I im Ansatz; fertiger Holzdrogenansatz	weiche hiervon bis zur mittleren Stufe ein und schließe ab; erste bis zur Mittelstufe getrocknete und erhitzte Fraktion; fertiger Holzdrogenansatz; heiß, Grad II; erste heiß getrocknete Fraktion; kalte Drogenfraktion I im Ansatz; fertiger Holzdrogenansatz	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
73	f75v	f75v.44	olshees	Charge vollständig eingeweichten Drogenstoffs	Charge vollständig eingeweichten Drogenstoffs	PRODUCTIVE_COMPOUND	OL_MATERIAL+SH_MOIST+EE_END+S_TERM_SPECIES	vollständig angefeuchtete Drogenstoffspecies	LOW_EXPLORATORY	NONE	olshees ol sheckhy qokain ol chedy qol chedy qol keey qolchedy chealy	[olshees:?]; Grundansatz; feuchtes Arzneikompositum am Gradanfang; heiß, Grad II; Grundansatz; bis zur mittleren Trockenstufe gebracht; gib Folgendes hinzu: bis zur mittleren Trockenstufe gebracht; gib Folgendes hinzu: bis zur Heizendstufe; gib die bis zur Mittelstufe getrocknete Droge hinzu und schließe die Zugabe ab; Rohstoff I bis zur mittleren Trockenstufe bringen	Charge vollständig eingeweichten Drogenstoffs; Grundansatz; feuchtes Arzneikompositum am Gradanfang; heiß, Grad II; Grundansatz; bis zur mittleren Trockenstufe gebracht; gib Folgendes hinzu: bis zur mittleren Trockenstufe gebracht; gib Folgendes hinzu: bis zur Heizendstufe; gib die bis zur Mittelstufe getrocknete Droge hinzu und schließe die Zugabe ab; Rohstoff I bis zur mittleren Trockenstufe bringen	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
74	f76r	f76r.26	qolain	gib zwei Teile Drogenstoff hinzu	gib zwei Teile Drogenstoff hinzu	PRODUCTIVE_COMPOUND	QOL_ADD+AIN_II	Drogenstoff der zweiten Stufe zugeben	MEDIUM_EXACT_WHOLE	NONE	shedal shey qokey qolchedy qolain ain chey qokaiin okain cheedy lchey l oly dy	feuchte abgemessene Rohstoffmenge I in der Gradmitte; bis zur mittleren Einweichstufe; bis zur mittleren Heizstufe; gib die bis zur Mittelstufe getrocknete Droge hinzu und schließe die Zugabe ab; [qolain:?]; zwei Teile; bis zur mittleren Trockenstufe; heiß, Grad III; heiß im Zubereitungsrahmen, Grad II; vollständig getrocknet; Drogenholz, trocken gebunden, Form I; Holzdroge in der gebundenen Anschlussform.	feuchte abgemessene Rohstoffmenge I in der Gradmitte; bis zur mittleren Einweichstufe; bis zur mittleren Heizstufe; gib die bis zur Mittelstufe getrocknete Droge hinzu und schließe die Zugabe ab; gib zwei Teile Drogenstoff hinzu; zwei Teile; bis zur mittleren Trockenstufe; heiß, Grad III; heiß im Zubereitungsrahmen, Grad II; vollständig getrocknet; Drogenholz, trocken gebunden, Form I; Holzdroge in der gebundenen Anschlussform.	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
75	f76r	f76r.47	olchdar	die erste Fraktion getrockneten Drogenstoffs abmessen	die erste Fraktion getrockneten Drogenstoffs abmessen	PRODUCTIVE_COMPOUND	OL_MATERIAL+CH_DRY+D_MEASURE+AR_FRACTION_I	abgemessene erste Trockenstofffraktion	LOW_EXPLORATORY	NONE	dain chckhy or aiin sheey qockhey olchdar sheey otedy olain oky	zwei Maße; Arzneikompositum: trocken, Gradanfang; Drogenportion; drei Teile; vollständig eingeweicht; Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten; [olchdar:?]; vollständig eingeweicht; Ansatz auf mittlerer Kühlstufe abgeschlossen; zwei Teile Holzdrogenansatz; leicht erhitzter Ansatz	zwei Maße; Arzneikompositum: trocken, Gradanfang; Drogenportion; drei Teile; vollständig eingeweicht; Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten; die erste Fraktion getrockneten Drogenstoffs abmessen; vollständig eingeweicht; Ansatz auf mittlerer Kühlstufe abgeschlossen; zwei Teile Holzdrogenansatz; leicht erhitzter Ansatz	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
76	f76r	f76r.5	chkorol	erhitze eine Portion getrockneten Drogenstoffs	erhitze eine Portion getrockneten Drogenstoffs	PRODUCTIVE_COMPOUND	CH_DRY+K_HOT+OR_PORTION+OL_MATERIAL	heißer Trockenstoff aus einer Portion	LOW_EXPLORATORY	NONE	qokedy qokeey or or or chkorol otey qokedy lkedy chdy qokchdy qokal chdam	bis zur mittleren Heizstufe gebracht; bis zur Heizendstufe; Drogenportion; Drogenportion; Drogenportion; [chkorol:?]; Ansatz bis zur mittleren Kühlstufe; bis zur mittleren Heizstufe gebracht; erhitzte Holzdroge, Mittelstufe, fertig; angetrocknet; heiß und angetrocknet; Rohstoff I, heiß am Gradanfang; ein Maß Trockendroge abmessen	bis zur mittleren Heizstufe gebracht; bis zur Heizendstufe; Drogenportion; Drogenportion; Drogenportion; erhitze eine Portion getrockneten Drogenstoffs; Ansatz bis zur mittleren Kühlstufe; bis zur mittleren Heizstufe gebracht; erhitzte Holzdroge, Mittelstufe, fertig; angetrocknet; heiß und angetrocknet; Rohstoff I, heiß am Gradanfang; ein Maß Trockendroge abmessen	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
77	f77v	f77v.26	dairol	zweite Fraktion Drogenstoff abmessen	zweite Fraktion Drogenstoff abmessen	PRODUCTIVE_COMPOUND	D_MEASURE+AIR_FRACTION_II+OL_MATERIAL	abgemessener Drogenstoff der zweiten Fraktion	LOW_EXPLORATORY	NONE	dairol shedy rchy sheor qokedy qoky chckhy qokchy ldol	[dairol:?]; bis zur mittleren Einweichstufe gebracht; Wurzel/Wurzeldroge, trockene Grundform; feuchter Drogenteil; bis zur mittleren Heizstufe gebracht; leicht erhitzt; Arzneikompositum: trocken, Gradanfang; heiß und angetrocknet; Holzdrogenstoff abmessen	zweite Fraktion Drogenstoff abmessen; bis zur mittleren Einweichstufe gebracht; Wurzel/Wurzeldroge, trockene Grundform; feuchter Drogenteil; bis zur mittleren Heizstufe gebracht; leicht erhitzt; Arzneikompositum: trocken, Gradanfang; heiß und angetrocknet; Holzdrogenstoff abmessen	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
78	f77v	f77v.28	olchdy	Drogenstoff trocknen und fertigstellen	Drogenstoff trocknen und fertigstellen	PRODUCTIVE_COMPOUND	OL_MATERIAL+CH_DRY+DY_FINISHED	fertig getrockneter Drogenstoff	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	ychedy qokedy qoked ol sheor olchdy	Eintrag: getrocknete Droge, fertig; bis zur mittleren Heizstufe gebracht; bis zur Mittelstufe erhitzen und abschließen; Grundansatz; feuchter Drogenteil; [olchdy:?]	Eintrag: getrocknete Droge, fertig; bis zur mittleren Heizstufe gebracht; bis zur Mittelstufe erhitzen und abschließen; Grundansatz; feuchter Drogenteil; Drogenstoff trocknen und fertigstellen	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
79	f78r	f78r.3	tshedor	eine Portion bis zur Mittelstufe eingeweichter Droge abmessen	eine Portion bis zur Mittelstufe eingeweichter Droge abmessen	PRODUCTIVE_COMPOUND	T_COLD+SH_MOIST+E_MIDDLE+D_MEASURE+OR_PORTION	abgemessene Portion kalt angefeuchteter Droge	LOW_EXPLORATORY	NONE	tshedor shedy qopchedy qokedy dy qokol oky	[tshedor:?]; bis zur mittleren Einweichstufe gebracht; nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat; bis zur mittleren Heizstufe gebracht; erhitze Folgendes: leicht erhitzter Ansatz	eine Portion bis zur Mittelstufe eingeweichter Droge abmessen; bis zur mittleren Einweichstufe gebracht; nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat; bis zur mittleren Heizstufe gebracht; erhitze Folgendes: leicht erhitzter Ansatz	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
80	f78r	f78r.6	qokedar	erhitze bis zur Mittelstufe und miss die erste Fraktion ab	erhitze bis zur Mittelstufe und miss die erste Fraktion ab	PRODUCTIVE_COMPOUND	QO_COMMAND+K_HOT+E_MIDDLE+D_MEASURE+AR_FRACTION_I	erste abgemessene Fraktion erhitzter Droge	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	yteedy qotal dol shedy qokedar chcthey otor dor or	kühle hiervon vollständig ab und schließe; Rohstoff I, kalt am Gradanfang; Materialmaß; bis zur mittleren Einweichstufe gebracht; [qokedar:?]; Krautdroge bis zur mittleren Stufe trocknen; kalte Drogenportion im Ansatz; miss eine Portion Droge ab; Drogenportion	kühle hiervon vollständig ab und schließe; Rohstoff I, kalt am Gradanfang; Materialmaß; bis zur mittleren Einweichstufe gebracht; erhitze bis zur Mittelstufe und miss die erste Fraktion ab; Krautdroge bis zur mittleren Stufe trocknen; kalte Drogenportion im Ansatz; miss eine Portion Droge ab; Drogenportion	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
81	f78v	f78v.12	qolsheey	gib vollständig eingeweichten Drogenstoff hinzu und schließe ab	gib vollständig eingeweichten Drogenstoff hinzu und schließe ab	PRODUCTIVE_COMPOUND	QOL_ADD+SH_MOIST+EE_END+Y_START_OR_CLOSE	vollständig angefeuchtete Zugabe	LOW_EXPLORATORY	NONE	sheor ol qokaiin shckhy otaly qolsheey qokal sain	feuchter Drogenteil; Grundansatz; heiß, Grad III; Arzneikompositum: feucht, Gradanfang; Rohstoff-I-Ansatz leicht kühlen und abschließen; [qolsheey:?]; Rohstoff I, heiß am Gradanfang; Saatgut, Typ/Charge II	feuchter Drogenteil; Grundansatz; heiß, Grad III; Arzneikompositum: feucht, Gradanfang; Rohstoff-I-Ansatz leicht kühlen und abschließen; gib vollständig eingeweichten Drogenstoff hinzu und schließe ab; Rohstoff I, heiß am Gradanfang; Saatgut, Typ/Charge II	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
82	f80r	f80r.53	otlol	kalter Holzdrogenstoff im Ansatz	kalter Holzdrogenstoff im Ansatz	PRODUCTIVE_COMPOUND	O_PREP+T_COLD+L_WOOD+OL_MATERIAL	Holzdrogenansatz aus kaltem Drogenstoff	LOW_EXPLORATORY	NONE	lol eey lchey qokal cheol lchor otlol	Holzstoff; Endstufe abschließen; Drogenholz, trocken gebunden, Form I; Rohstoff I, heiß am Gradanfang; trockener Drogenstoff; holziger Pflanzenteil; [otlol:?]	Holzstoff; Endstufe abschließen; Drogenholz, trocken gebunden, Form I; Rohstoff I, heiß am Gradanfang; trockener Drogenstoff; holziger Pflanzenteil; kalter Holzdrogenstoff im Ansatz	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
83	f80v	f80v.3	sheeky	vollständig einweichen, erhitzen und abschließen	vollständig einweichen, erhitzen und abschließen	PRODUCTIVE_COMPOUND	SH_MOIST+EE_END+K_HOT+Y_START_OR_CLOSE	vollständig angefeuchtete heiße Droge	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	schedy qolchedy qokaiin chcthy otaiin sheeky qol	getrocknete Samen/Saat; gib die bis zur Mittelstufe getrocknete Droge hinzu und schließe die Zugabe ab; heiß, Grad III; getrocknete Krautdroge; kalt im Zubereitungsrahmen, Grad III; [sheeky:?]; gib Vorstehendes hinzu	getrocknete Samen/Saat; gib die bis zur Mittelstufe getrocknete Droge hinzu und schließe die Zugabe ab; heiß, Grad III; getrocknete Krautdroge; kalt im Zubereitungsrahmen, Grad III; vollständig einweichen, erhitzen und abschließen; gib Vorstehendes hinzu	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
84	f81v	f81v.17	sshkchdy	Saatgut einweichen, erhitzen, trocknen und fertigstellen	Saatgut einweichen, erhitzen, trocknen und fertigstellen	PRODUCTIVE_COMPOUND	S_SEED+SH_MOIST+K_HOT+CH_DRY+DY_FINISHED	fertig heiß getrocknetes Feuchtsaatgut	LOW_EXPLORATORY	NONE	sshkchdy chedy ol shedy qolchedy qokain ckhy dl ral	[sshkchdy:?]; bis zur mittleren Trockenstufe gebracht; Grundansatz; bis zur mittleren Einweichstufe gebracht; gib die bis zur Mittelstufe getrocknete Droge hinzu und schließe die Zugabe ab; heiß, Grad II; Arzneikompositum am Gradanfang; Rohstoffmaß; Wurzelrohstoff I	Saatgut einweichen, erhitzen, trocknen und fertigstellen; bis zur mittleren Trockenstufe gebracht; Grundansatz; bis zur mittleren Einweichstufe gebracht; gib die bis zur Mittelstufe getrocknete Droge hinzu und schließe die Zugabe ab; heiß, Grad II; Arzneikompositum am Gradanfang; Rohstoffmaß; Wurzelrohstoff I	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
85	f81v	f81v.19	dedy	miss eine Dosis auf Mittelstufe ab und stelle sie fertig	miss eine Dosis auf Mittelstufe ab und stelle sie fertig	PRODUCTIVE_COMPOUND	D_MEASURE+E_MIDDLE+DY_FINISHED	fertige Dosis der Mittelstufe	MEDIUM_EXACT_WHOLE	NONE	solkeey ol shedy qokar shckhy dedy qokar qokal dol chy	Saatgutansatz vollständig erhitzen; Grundansatz; bis zur mittleren Einweichstufe gebracht; heiße Drogenfraktion I; Arzneikompositum: feucht, Gradanfang; [dedy:?]; heiße Drogenfraktion I; Rohstoff I, heiß am Gradanfang; Materialmaß; angetrocknet	Saatgutansatz vollständig erhitzen; Grundansatz; bis zur mittleren Einweichstufe gebracht; heiße Drogenfraktion I; Arzneikompositum: feucht, Gradanfang; miss eine Dosis auf Mittelstufe ab und stelle sie fertig; heiße Drogenfraktion I; Rohstoff I, heiß am Gradanfang; Materialmaß; angetrocknet	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
86	f83r	f83r.38	dairydy	zweite abgemessene Fraktion fertigstellen	zweite abgemessene Fraktion fertigstellen	LEARNED_WHOLE	LEARNED_DAIRYDY_WHOLE	abgemessene Fraktion II auf Schlussstufe	LOW_EXPLORATORY	NONE	or chey qockhey dairydy	Drogenportion; bis zur mittleren Trockenstufe; Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten; [dairydy:?]	Drogenportion; bis zur mittleren Trockenstufe; Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten; zweite abgemessene Fraktion fertigstellen	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
87	f83r	f83r.5	cheg	ein Gran bis zur Mittelstufe getrocknete Droge	ein Gran bis zur Mittelstufe getrocknete Droge	PRODUCTIVE_COMPOUND	CH_DRY+E_MIDDLE+G_GRAIN_SIGLUM	getrocknete Droge der mittleren Stufe	MEDIUM_EXACT_WHOLE	NONE	deey qotaiin checkhy qoty cheg shedy qokeey rchedy qoteedy lo	die Enddosis abmessen; kalt, Grad III; trockenes Arzneikompositum am Gradanfang; leicht gekühlt; [cheg:?]; bis zur mittleren Einweichstufe gebracht; bis zur Heizendstufe; getrocknete Wurzel; bis zur Kühlendstufe gebracht; Holzabsud	die Enddosis abmessen; kalt, Grad III; trockenes Arzneikompositum am Gradanfang; leicht gekühlt; ein Gran bis zur Mittelstufe getrocknete Droge; bis zur mittleren Einweichstufe gebracht; bis zur Heizendstufe; getrocknete Wurzel; bis zur Kühlendstufe gebracht; Holzabsud	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
88	f83v	f83v.13	lched	Holzdroge bis zur Mittelstufe trocknen und abschließen	Holzdroge bis zur Mittelstufe trocknen und abschließen	PRODUCTIVE_COMPOUND	L_WOOD+CH_DRY+E_MIDDLE+D_TERM_CLOSE	mäßig getrocknete Holzdroge abziehen	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	qol chey qo lched qolky qokal chedy chedy daiin chckhy cheor ol lal	gib Folgendes hinzu: bis zur mittleren Trockenstufe; nimm Folgendes: [lched:?]; leicht erhitzten Drogenstoff hinzugeben; Rohstoff I, heiß am Gradanfang; bis zur mittleren Trockenstufe gebracht; bis zur mittleren Trockenstufe gebracht; drei Maße; Arzneikompositum: trocken, Gradanfang; trockener Drogenteil; Grundansatz; Holzrohstoff I	gib Folgendes hinzu: bis zur mittleren Trockenstufe; nimm Folgendes: Holzdroge bis zur Mittelstufe trocknen und abschließen; leicht erhitzten Drogenstoff hinzugeben; Rohstoff I, heiß am Gradanfang; bis zur mittleren Trockenstufe gebracht; bis zur mittleren Trockenstufe gebracht; drei Maße; Arzneikompositum: trocken, Gradanfang; trockener Drogenteil; Grundansatz; Holzrohstoff I	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
89	f83v	f83v.19	qolteedy	gib vollständig abgekühlten Drogenstoff hinzu und stelle ihn fertig	gib vollständig abgekühlten Drogenstoff hinzu und stelle ihn fertig	PRODUCTIVE_COMPOUND	QOL_ADD+T_COLD+EE_END+DY_FINISHED	fertiggestellte kalte Zugabe	LOW_EXPLORATORY	NONE	qolchedy qolteedy qokeedy qokal okaiin chear checkhy dal checkhdy	gib die bis zur Mittelstufe getrocknete Droge hinzu und schließe die Zugabe ab; [qolteedy:?]; bis zur Heizendstufe gebracht; Rohstoff I, heiß am Gradanfang; Ansatz auf Heizstufe III; trockene Fraktion I; trockenes Arzneikompositum am Gradanfang; abgemessene Rohstoffmenge I; trockenes Arzneikompositum am Gradanfang, abgeschlossen	gib die bis zur Mittelstufe getrocknete Droge hinzu und schließe die Zugabe ab; gib vollständig abgekühlten Drogenstoff hinzu und stelle ihn fertig; bis zur Heizendstufe gebracht; Rohstoff I, heiß am Gradanfang; Ansatz auf Heizstufe III; trockene Fraktion I; trockenes Arzneikompositum am Gradanfang; abgemessene Rohstoffmenge I; trockenes Arzneikompositum am Gradanfang, abgeschlossen	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
90	f85r2	f85r2.3	olfar	erste Blütenfraktion aus Drogenstoff	erste Blütenfraktion aus Drogenstoff	PRODUCTIVE_COMPOUND	OL_MATERIAL+F_FLOWER+AR_FRACTION_I	Blütenauszug der ersten Fraktion	LOW_EXPLORATORY	NONE	qotor sheedy shodaiin olfar ary	kalte Drogenportion; vollständig eingeweicht; drei Dosen Feuchtansatz; [olfar:?]; Drogenfraktion I, abgeschlossen	kalte Drogenportion; vollständig eingeweicht; drei Dosen Feuchtansatz; erste Blütenfraktion aus Drogenstoff; Drogenfraktion I, abgeschlossen	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
91	f86v6	f86v6.33	okeeeykeey	Ansatz lange erhitzen, dann nochmals vollständig erhitzen	Ansatz lange erhitzen, dann nochmals vollständig erhitzen	LEARNED_ACTION_WHOLE	LEARNED_OKEEEYKEEY_WHOLE	doppelt erhitzter Ansatz auf Endstufe	LOW_EXPLORATORY	NONE	dar olkaiin ydy lkchedy okeeeykeey dl ld lo l sheey qokshey taiin g	abgemessene Fraktion I; Holzdrogenansatz auf Heizstufe III; nächstes Wertfeld: Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen; [okeeeykeey:?]; Rohstoffmaß; Holzdrogenposten abschließen; Holzstoff; vollständig eingeweicht; heiß und bis zur mittleren Einweichstufe; kalt, Grad III; vorstehenden Rezeptposten abschließen	abgemessene Fraktion I; Holzdrogenansatz auf Heizstufe III; nächstes Wertfeld: Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen; Ansatz lange erhitzen, dann nochmals vollständig erhitzen; Rohstoffmaß; Holzdrogenposten abschließen; Holzstoff; vollständig eingeweicht; heiß und bis zur mittleren Einweichstufe; kalt, Grad III; vorstehenden Rezeptposten abschließen	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
92	f86v6	f86v6.44	chorolk	erhitzter Drogenstoff aus Pflanzenteil	erhitzter Drogenstoff aus Pflanzenteil	PRODUCTIVE_COMPOUND	CHOR_PLANT_PART+OL_MATERIAL+K_HOT	heißer Drogenstoff aus einer Trockenportion	LOW_EXPLORATORY	NONE	shor qoky chorolk chokaiin qoal kaiin qoaiin or aiiin ykedy	Blüten-/Fruchtstand; Blüten- oder Fruchtdroge; leicht erhitzt; [chorolk:?]; Trockenansatz, heiß auf Stufe III; Rohstoff I; heiß, Grad III; nimm drei Teile; Drogenportion; vier Teile; erhitze hiervon bis zur Mittelstufe und schließe ab	Blüten-/Fruchtstand; Blüten- oder Fruchtdroge; leicht erhitzt; erhitzter Drogenstoff aus Pflanzenteil; Trockenansatz, heiß auf Stufe III; Rohstoff I; heiß, Grad III; nimm drei Teile; Drogenportion; vier Teile; erhitze hiervon bis zur Mittelstufe und schließe ab	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
