occurrence_id	page	locus	ordinal	surface	position	reader_exact	split_normalized	reader_merge_direction	reader_merge_surface	reader_merge_readers	reader_merge_known_surface	raw_line_set_candidates	reader_merge_decision	all_present_exact	zl3b_line	it2a_line	rf1b_line	claim_boundary
G667-T0132	f115r	f115r.5	3	olkees	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ycheedy chedar olkees sheed qodain qoteedy qokedy qokeed lchedar qotchedy ro	ycheedy chedar olkees sheed qodain qoteedy qokedy qokeed lchedar qotchedy ro	ycheedy chedar olkees sheed qodain qoteedy qoked qokeed lchedar qotche y ro	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0133	f115r	f115r.6	12	chd	EOS	1	1	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	0	cheo ckhdy qotchdy qokedy qokar okeeeosaiin chl chedar chody qotar chedam chd	cheockhdy qotchdy qokedy qokar okeeeosaiin chl chedar chody qotar chedam chd	cheo ckh y qotchdy qokedy qokar okeeeoraiin chl che ar cho y qotar chedam chd	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0134	f115v	f115v.13	4	tcheody	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pchdarody pcheed rar tcheody polched lpchdy tol rchees cphor orair kol	pchdarody pcheed rar tcheody polched lpchdy tol rchees cphor orair kol	pchdarody pcheed rar tcheody polched lpchdy tol rchees cphor orair ol	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0135	f115v	f115v.27	5	qot	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	0	olain cheo lkain cheey qot cheody lor aiin oteed chkal kchetam	olain cheo lkain cheey qot cheody lor aiin oteed chkal kchetam	olain cheolkain cheey qot cheody ol r aiin oteed chkal kchetam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0136	f115v	f115v.4	8	lched	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ykcheodain lkchedy otechdy qotar or al ytchedy lched otchd chokeedy	ykcheodain lkchedy otechdy qotar ar al ytchedy lched otchd chokeedy	ykcheodain lkche y otechdy qotar ar al ytche y lched otchd chokeedy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0137	f115v	f115v.40	8	cheos	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ycheeol kaiin shedain s cho r okas cheos qokchy	ycheealkaiin shedain or chor okas cheos qokchy	ycheeol kaiin shedain r chor okas cheos qokeey	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0138	f115v	f115v.41	8	choy	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dcheodl sheo kolchey fchedol shedy qotoee tchy choy qopchyr	dcheodl sheo kolchey fchedol shedy qotoeetchy choiphy qopchyr	dcheodl sheo kolchey fchedol shedy qotoee tchy chocphy qopchyr	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0139	f115v	f115v.43	6	cheos	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ysheokaiin qotchdal lkchdy lkshedy qokar cheos qokaiin aky	ysheo kaiin qotchdal lkchdy lkshedy qokar cheos qokaiin oky	ysheo kaiin qotch al lkchdy lkedy qokar cheos qokaiin aky	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0140	f116r	f116r.10	9	cphol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	chdin checkhy dar shedy qokeedy shdy rain sheedy cphol r teol chcpham	chdain checkhy dar shedy qokeedy shdy rain sheedy cphol rteol chcpham	chd in checkhy d r shedy qokeedy shdy rain sheedy cphol r teol chcpham	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0141	f116r	f116r.12	9	olchdy	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qoin ar cholches okain dain cheey okeey otain olchdy otal dain olam	qoain ar chol ches okain dain cheey okeey otain oleedy otal dain olam	qo in ar chol ches okain dain cheey okeey otain ol chdy otal deiin olam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0142	f116r	f116r.25	2	sheky	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	chol sheky shedy qokeey qokeedy shckhy qokain otal ches oin ain al om	chol sheky shedy qokeey qokeedy shckhy qokain otal ches ain ain alom	chol eky shedy qokeey qokeedy shckhy qokain otal ches ain ain al og	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0143	f116r	f116r.28	12	lched	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	cheol lchey lkeey sheal lshalshy qotalshy cthedy l ky chedy oteedy lched	cheol lchey lkeey sheal lshalshy qotalshy cthedy lky chedy oteedy lched	cheol lchey lkeey sheal l shalshy qotalshy cthedy lky chedy oteedy lched	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0144	f116r	f116r.33	4	sheeky	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	soraiin ykeey arain sheeky qokain sheey qol cheds ar r rsheg	soraiin ykeey orain sheeky qokain sheey qol cheds ar r arsheg	soraiin ykeey rain sheeky qokain sheey qol chedr ar r arsheg	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0145	f116r	f116r.38	5	chkar	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	daiin qokeey lshey qokaiin chkar shey okaiin chedy qokeedy raiin shy	daiin qokeey lshey qokain chkar shey okain chedy qokeedy raiin shy	daiin qokeey lshey qokaiin chkar shey okaiin ched qokeedy raiin shy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0146	f11v	f11v.6	3	qot	MEDIAL	0	0	RIGHT	qotchor	IT2a	1	RIGHT:qotchor	ACCEPT_LOCAL_MINIMUM_ALIGNMENT	0	soydy qoteey qot chor dy ddy cthor shy arg	soydy qoteey qotchor dy ddy cthor shy arg	soydy qoteey qot chor y ddy cthor shy arg	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0147	f11v	f11v.7	2	ksho	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ycheor ksho dor cthey s chold	ycheor ksho dor cthey schold	ycheor ksho dor cthey s chold	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0148	f13v	f13v.2	5	cphol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	oko qokol chodal otchol cphol choty	oko qokol chodal otchol cphol choty	oko qokol chodal otchol cphol choty	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0149	f13v	f13v.3	2	qokod	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	qokchy qokod chy otchy cthody	qokchy qokod chy otchy cthody	qokchy qokod chy otchy cthody	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0150	f13v	f13v.8	8	kald	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	otchy daiin y dain ykol okchy o kald d y taiin	otchy daiin y dain ykol okchy okald d ytaiin	otchy daiin ydain ykol okchy okald dytaiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0151	f14r	f14r.6	1	ychol	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	ychol oir okor choor ockhy	ychol oir okor choor ockhy	ychol oir okor choor ockhy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0152	f14r	f14r.8	4	cheos	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	soshy chol shor cheos ykaiin s	soshy fchol shor cheor ykaiin s	soshy kchol shor cheor kaiin s	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0153	f14v	f14v.3	1	ychy	BOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ychy dy daiin chcthy yk ykaiin dytchy y ky dy	ychy dy daiin chcthy ykykaiin dytchy ykchy ky dy	ychydy daiin chcthy ytykaiin dytchy y kydy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0154	f14v	f14v.4	2	ksho	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ytychy ksho ykshy shokshor yty darody dyoty ds	ytychy ksho ykshy shokshor yty darody dyotyds	yty chy ksho ykshy shokshor yty darody dyotyds	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0155	f16r	f16r.1	6	ychy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	pocheody qopchey sykaiin opchy dor ychy daiin dy chor orom	pocheody qopchey sykaiin opchy dor ychy daiin dy chor orom	pocheody qopchey sykaiin opchy dor ychy daiin dy chor orom	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0156	f16v	f16v.3	3	choy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ykchy dy choy qoty chy kchy koshet	ykchy dy choy qoty chy kchy koshet	ykchy dy choy qoty chykchy koshet	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0157	f16v	f16v.6	5	chkar	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	sor ch kar oty chkar chol dairin	sor chkar oty chkar chol dairin	sor chk r oty chk r chol dairin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0158	f16v	f16v.8	6	qot	MEDIAL	0	0	RIGHT	qotchar	IT2a+RF1b	1	RIGHT:qotchar	ACCEPT_LOCAL_MINIMUM_ALIGNMENT	0	daiin chol y daiin chcthy qot char chor sholo	daiin chol y daiin chcthy qotchar chor sholo	daiin chol y daiin chcthy qotchar chor sholo	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0159	f17v	f17v.11	3	ctheol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	qokcheo qokoiir ctheol chol	qokcheo qokoiir ctheol chol	qokcheo qokoiir ctheol chol	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0160	f17v	f17v.12	2	choy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	oy choy keaiin chckhey ol chor	oy choy koaiin chckhey ol chor	oy choy keoiin chckhey ol chor	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0161	f17v	f17v.15	6	oteol	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	ychor cthy cheeky cheo otor oteol	ychor cthy cheeky cheo otor oteol	ychor cthy cheeky cheo otor oteol	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0162	f17v	f17v.19	5	cholchom	EOS	0	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dain chey qoaiin cthor cholchom	dain chey qoaiin cthor chol chom	dain chey qoaiin cthor cholchom	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0163	f17v	f17v.4	3	cphol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	kchor fchol cphol olcheol okeeey	kchor fchol cphol olcheol okeeey	kchor fchol cphol olcheol okeeey	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0164	f17v	f17v.5	1	ychol	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	ychol chol dolcheey tchol dar ckhy	ychol chol dolcheey tchol dar ckhy	ychol chol dolcheey tchol dar ckhy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0165	f18r	f18r.1	4	ykchol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pdrairdy darod yoar ykchol dar om chckhy octhor dal	pdrairdy darodsf yoar ykchol dar o m chckhy ockhor dal	pdrairdy darod yoar ykchol dar m chckhy ockh r dal	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0166	f18r	f18r.4	4	ykchol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	chor cthor okeor ykchol okain	chor cthor okeor ykchol okain	chor cthor okeor ykchol okain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0167	f18r	f18r.6	1	ychy	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	ychy kchor dair ytol chcthy dar dar dal	ychy kchor dair ytol chcthy dar dar dal	ychy kchor dair ytol chcthy dar dar dal	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0168	f18v	f18v.10	1	yko	BOS	0	0	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	0	yko dshy dair ykol dom	yka dshy dair ykol dom	yko dshy dair ykol dom	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0169	f18v	f18v.2	1	qoeees	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	qoeees or oaiin shy okshy qokchy qokchy s g	qoeees or oaiin shy okshy qokchy qokchy s g	qoeees or oaiin shy okshy qokchy qokchy s g	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0170	f18v	f18v.5	1	ychoees	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ychoees ykchy qol kchy qotchol daiir om	r ychoees ykchy qol kchy qotchol daiir om	ychoees ykchy qol kchy qotchol daiir om	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0171	f18v	f18v.7	1	ychol	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	ychol dor chod qokol daiin qokol dar dy	ychol dor chod qokol daiin qokol dar dy	ychol dor chod qokol daiin qokol dar dy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0172	f18v	f18v.9	5	doky	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	okchor qotchy qokchy ytol doky dy	okchor qotchy qokchy ytol doky dy	okchor qotchy qokchy ytol doky dy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0173	f19v	f19v.13	2	ykchol	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	yees ykchol oty ytor ytar ytchor ytaiin	yees ykchol oty ytor ytar ytchor ytaiin	yees kchol oty ytor ytar ytchor ytaiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0174	f19v	f19v.5	5	qot	EOS	1	1	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	0	qotchy qoteey daiin doty qot	qotchy qoteey daiin doty qot	qotchy qotchy aiin doty qot	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0175	f19v	f19v.9	7	ddor	EOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ychor oky chor ytol chol oky ddor	ychor oky chor ytal chol oky ddor	ychor oky chor ytal chol okyddor	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0176	f20v	f20v.6	6	cheos	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	doiiin chockhy dan cheoy shos cheos char aiin	doiiin chockhy dar cheockhy shos cheos char cthaiin	doiiin chockhy dan cheoy shos cheos ch r cthaiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0177	f22r	f22r.1	2	olshy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pol olshy fcholy shol dpchy oty okoly daiin opchy s ocphy	pol olshy fcholy shol dpchy oty okoly daiin opchy s ocphy	pol olshy fcholy shol dpchy oty okoly daiin opchys ocphy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0178	f22r	f22r.10	10	oldam	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	kchol chor daiin cthoiin dchor chey qokol dy opchol oldam	kchol chor daiin cthoiin dchor chey qokol dy opchol oldam	kchol chor daiin cthoiin dchor chey qokol dy opchol oldam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0179	f22v	f22v.2	8	ychy	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	daiin y kaiin qotchy kchy otchyd dshor ychy	daiin ykaiin qotchy kchy ytchyd dshor ychy	daiin ykaiin qotchy kchy otchyd dshor ychy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0180	f23r	f23r.5	3	ytym	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ychor qokchol ytym chol dair chol ar ol ol dol dain	ychor qokchol ytom chol dair chol ar ol ol dol dain	ychor qokchol yt m chol dair chol ar ol ol dol dain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0181	f23v	f23v.1	10	qotchar	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	podairol odaiiily sho al dy opchol otol ol chcphy qotchar s	podairol odaiiily shoaldy opchol otol ol chcphy qotchar s	podairol odaiiily shoaldy opchol otol ol chcphy qotchar s	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0182	f24r	f24r.6	4	qocthol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	oeeeos cthor otal qocthol qoky	oeeeos eteor otal qocthol qoky	oeeeos cthor otal qocthol qoky	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0183	f24r	f24r.8	4	qoear	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	ychor s om qoear daiin qokeol	ychor s om qoear daiin qokeol	ychor s om qoear daiin qokeol	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0184	f24v	f24v.10	3	choy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	okoeor ctheod choy keol	okoeos ckheod choy keol	okoeor ckheod choy keol	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0185	f24v	f24v.12	1	ksho	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ksho foar o sho qokch ok okchal	ksho foar cto sho qokch okokchal	ksho foar o sho qokch ok okchal	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0186	f24v	f24v.9	1	ychol	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ychol chol or chor om	ychol chol or chorom	ychol chol or chor om	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0187	f25v	f25v.4	2	qokcho	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qokaiin qokcho shol daiin ckhear ckhol daiin chkear	qokaiin qokcho shol daiin ckhear ckhol daiin chkear	qokoiin qokcho shol daiin ckhear ckhol daiin chkear	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0188	f25v	f25v.6	1	qokcho	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qokcho r ochy qotchy qotoral cho chain deeaiir s	qokcho r ochy qotchy qokoral cho chain deeaiir s	qokcho ochy qotchy qokoral cho chain deeaiir s	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0189	f26r	f26r.1	6	ypchedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	psheoky odaiir qoy ofshod chypchey ypchedy ain chofo chedy	psheoky odaiir qoy ofseod chypchey ypchedy ain chofochcphdy	psheoky odaiir qoy ofshod chypchey ypchedy ain chofochcphdy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0190	f26r	f26r.4	2	cheos	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qokedy cheos ytedy qokedy ytedy chekedy daiin odam s aldy	qokedy cheos ytedy qokedy ytedy chekedy daiin odam s aldy	qokedy cheos ytedy qokedy yte y cheke y daiin odam s aldy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0191	f26v	f26v.1	8	ypchedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pchedar qodary daiiin pcheety s air shedy ypchedy ypchdy qopy shdy	pchedar qodary oiiin pcheety sair shedy ypchedy ypchdy qopy shdy	pchedar qodary daiiin fcheety sair shedy ypchedy ypchdy qopy sh y	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0192	f26v	f26v.4	7	cheos	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	yckheody qokedy deey saldy okedor or cheos oraiin okeo chekaiin	yckheody qokedy deey saldy okedor or eeeos oraiin okeo chekaiin	yeeody qoke y deey sal y okedor or cheos oraiin okeo chekaiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0193	f28r	f28r.2	5	ctheol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	otchor otchor cthol y ctheol dy dchar chakod dly	otchor otchor cthol cty ctheol dy dchar chakod dly	otchor otchor cthol y ctheol dy dchar chakod dly	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0194	f29v	f29v.7	8	sheky	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qotcho kchor daiin ykaiin dy shdy chocthy sheky	qotcho kchor daiin ykaiin dy shdy cho cthy sheky	qotcho kchor daiin kaiin dy shdy chocthy sheky	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0195	f29v	f29v.8	2	shotchor	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	otol shotchor cholody dain ch chy cthody dol	otol sho tchos cholody dain chcth chy cthody dol	otol shotchor cholody dain chcth chy cthody dol	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0196	f29v	f29v.9	7	ykeeb	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	sho chokor chor chy ydaiin cho ykeeb oaiin	sho chokor chor chy ydaiin cho ykchn oaiin	sho chokor chor chy ydaiin cho ykeeb o iin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0197	f2r	f2r.10	4	sheky	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qoky cholaiin shol sheky daiin cthey keol saiin eaiin	qoky cholaiin shol sheky daiin cthey keol saiin saiin	qoky cholaiin shol sheky daiin cthey keol saiin eaiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0198	f2r	f2r.2	2	chkar	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dorchory chkar s shor cthy	dorchory chkar s shor cthy cth	dorchory chkar s shor cthy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0199	f30r	f30r.2	4	ksho	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ychody chey chkeey ksho keeor cheor shey she keeodol sy	ychody chey chkeey ksho keeor cheor shey she keeodol sy	ychody chey chkeey ksho teeor cheor shey she kee dol sy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0200	f30r	f30r.4	7	qot	MEDIAL	0	0	RIGHT	qotchaiin	IT2a+RF1b	0	RIGHT:qotchaiin	ACCEPT_LOCAL_MINIMUM_ALIGNMENT	0	qokechy qoko qop char soin chan qot chaiin	qokechy qoko qopchar soin chan qotchaiin	qokechy qoko qop char roin ch an qotchaiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0201	f30v	f30v.10	2	sheoldy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	sho sheoldy otcheor daiin	sho sheoldy otcheor daiin	sho sheoldy otcheor daiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0202	f31r	f31r.12	2	yches	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qoaiin yches okedy sheey chedaiin dar	qoaiin yches okedy sheey chedaiin dar	qoaiin ches okedy sheey chedaiin dar	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0203	f32r	f32r.14	2	qot	MEDIAL	0	0	RIGHT	qotshey	RF1b	1	RIGHT:qotshey	ACCEPT_LOCAL_MINIMUM_ALIGNMENT	0	schey qot shey daiin cths	schea qot shey daiin cths	schey qotshey daiin cths	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0204	f32v	f32v.1	3	kechy	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	kcheodaiin chol kechy qotaiin daiioam o chofchody	kcheodaiin chol kechy qotaiin daiioam o chofchody	kcheodaiin cholkechy qotaiin daiio m o chofcho y	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0205	f32v	f32v.7	1	ksho	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ksho cphos she sheaiin otshcho r dain shckhy s odan	ksho cphor she sheaiin otshchor dain shckhy s odan	ksho cphos she sheaiin otshcho r daii shckhy s odan	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0206	f33v	f33v.1	7	sheky	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	tar ar daiin ydain cthey dols sheky ar aiin	tar ar daiin ydain cthey dolr sheky ar aiin cs	tarar daiin ydain cthey dols sheky raiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
