unified_group_id	unified_group_ordinal	namespace	unit_id	page	source_locus	field_or_local_address	statement_or_local_locus	opaque_exact_or_local_id	surface_display_only	formal_layer	working_mnemonic_or_UNKNOWN_EXEMPLAR	parser_or_layout_role	iatromedical_local_exemplar	practical_local_exemplar	terminal_field_line_layer	state_contract	domain_selection	complete_source_recovery_without_exemplar	formal_roundtrip	semantic_contract
U0381	381	PROSE_EXACT_JOINT_CARD	B6	f83r	f83r.54	F135	B6-S001	P:97ddca78c9ebcc956d04	ldalor	OPAQUE_EXACT_CARD|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[REGISTER:OWNER=B6:O01] [EXEMPLAR:A004+A011+A014+A025:an der bezeichneten Stelle]	LOCAL_EXEMPLAR[Filtertuch oder Sieb einsetzen;keine Kartenbedeutung]	NONCLOSE|OPEN_FIELD_CUT>LINE_RESET	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0382	382	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.1	A1:C01:G01	A1:L001	A:A1:G001	ykshy	COLUMN_KEY	UNKNOWN_EXEMPLAR_LOCAL	COLUMN_12	[LOKALER EXEMPLARTEXT 1/3; KEINE KARTENGLOSSE] Externer Editionswert Zeichen 1: Widder; Körperbezirk: Kopf und	Termin-/Sektorspalte C01 wählen; Fragment 01 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0383	383	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.1	A1:C01:G02	A1:L001	A:A1:G002	s	COLUMN_DESCRIPTOR_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	COLUMN_12	[LOKALER EXEMPLARTEXT 2/3; KEINE KARTENGLOSSE] Gesicht; bei Mond in diesem Zeichen den Bezirk	Termin-/Sektorspalte C01 wählen; Fragment 02 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0384	384	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.1	A1:C01:G03	A1:L001	A:A1:G003	aram	COLUMN_DESCRIPTOR_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	COLUMN_12	[LOKALER EXEMPLARTEXT 3/3; KEINE KARTENGLOSSE] schonen und dort keinen starken Eingriff vornehmen.	Termin-/Sektorspalte C01 wählen; Fragment 03 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>LOCUS_RESET	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0385	385	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.2	A1:C02:G01	A1:L002	A:A1:G004	ykecho	COLUMN_KEY	UNKNOWN_EXEMPLAR_LOCAL	COLUMN_12	[LOKALER EXEMPLARTEXT 1/3; KEINE KARTENGLOSSE] Externer Editionswert Zeichen 2: Stier; Körperbezirk: Hals und	Termin-/Sektorspalte C02 wählen; Fragment 01 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0386	386	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.2	A1:C02:G02	A1:L002	A:A1:G005	ols	COLUMN_DESCRIPTOR_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	COLUMN_12	[LOKALER EXEMPLARTEXT 2/3; KEINE KARTENGLOSSE] Kehle; bei Mond in diesem Zeichen den Bezirk	Termin-/Sektorspalte C02 wählen; Fragment 02 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0387	387	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.2	A1:C02:G03	A1:L002	A:A1:G006	eesydy	COLUMN_DESCRIPTOR_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	COLUMN_12	[LOKALER EXEMPLARTEXT 3/3; KEINE KARTENGLOSSE] schonen und dort keinen starken Eingriff vornehmen.	Termin-/Sektorspalte C02 wählen; Fragment 03 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>LOCUS_RESET	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0388	388	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.3	A1:C03:G01	A1:L003	A:A1:G007	ey	COLUMN_KEY	UNKNOWN_EXEMPLAR_LOCAL	COLUMN_12	[LOKALER EXEMPLARTEXT 1/3; KEINE KARTENGLOSSE] Externer Editionswert Zeichen 3: Zwillinge; Körperbezirk: Schultern, Arme	Termin-/Sektorspalte C03 wählen; Fragment 01 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0389	389	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.3	A1:C03:G02	A1:L003	A:A1:G008	shs	COLUMN_DESCRIPTOR_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	COLUMN_12	[LOKALER EXEMPLARTEXT 2/3; KEINE KARTENGLOSSE] und Hände; bei Mond in diesem Zeichen den	Termin-/Sektorspalte C03 wählen; Fragment 02 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0390	390	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.3	A1:C03:G03	A1:L003	A:A1:G009	okar	COLUMN_DESCRIPTOR_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	COLUMN_12	[LOKALER EXEMPLARTEXT 3/3; KEINE KARTENGLOSSE] Bezirk schonen und dort keinen starken Eingriff vornehmen.	Termin-/Sektorspalte C03 wählen; Fragment 03 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>LOCUS_RESET	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0391	391	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.4	A1:C04:G01	A1:L004	A:A1:G010	shekchy	COLUMN_KEY	UNKNOWN_EXEMPLAR_LOCAL	COLUMN_12	[LOKALER EXEMPLARTEXT 1/2; KEINE KARTENGLOSSE] Externer Editionswert Zeichen 4: Krebs; Körperbezirk: Brust und Brüste; bei Mond in	Termin-/Sektorspalte C04 wählen; Fragment 01 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0392	392	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.4	A1:C04:G02	A1:L004	A:A1:G011	sykos	COLUMN_DESCRIPTOR_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	COLUMN_12	[LOKALER EXEMPLARTEXT 2/2; KEINE KARTENGLOSSE] diesem Zeichen den Bezirk schonen und dort keinen starken Eingriff vornehmen.	Termin-/Sektorspalte C04 wählen; Fragment 02 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>LOCUS_RESET	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0393	393	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.5	A1:C05:G01	A1:L005	A:A1:G012	ykeody	COLUMN_KEY	UNKNOWN_EXEMPLAR_LOCAL	COLUMN_12	[LOKALER EXEMPLARTEXT 1/2; KEINE KARTENGLOSSE] Externer Editionswert Zeichen 5: Löwe; Körperbezirk: Herz und oberer Rücken; bei Mond	Termin-/Sektorspalte C05 wählen; Fragment 01 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0394	394	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.5	A1:C05:G02	A1:L005	A:A1:G013	okchy	COLUMN_DESCRIPTOR_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	COLUMN_12	[LOKALER EXEMPLARTEXT 2/2; KEINE KARTENGLOSSE] in diesem Zeichen den Bezirk schonen und dort keinen starken Eingriff vornehmen.	Termin-/Sektorspalte C05 wählen; Fragment 02 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>LOCUS_RESET	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0395	395	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.6	A1:C06:G01	A1:L006	A:A1:G014	dchetay	COLUMN_KEY	UNKNOWN_EXEMPLAR_LOCAL	COLUMN_12	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Externer Editionswert Zeichen 6: Jungfrau; Körperbezirk: Bauch und Eingeweide; bei Mond in diesem Zeichen den Bezirk schonen und dort keinen starken Eingriff vornehmen.	Termin-/Sektorspalte C06 wählen; Fragment 01 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>LOCUS_RESET	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0396	396	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.7	A1:C07:G01	A1:L007	A:A1:G015	ykchy	COLUMN_KEY	UNKNOWN_EXEMPLAR_LOCAL	COLUMN_12	[LOKALER EXEMPLARTEXT 1/3; KEINE KARTENGLOSSE] Externer Editionswert Zeichen 7: Waage; Körperbezirk: Lenden und	Termin-/Sektorspalte C07 wählen; Fragment 01 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0397	397	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.7	A1:C07:G02	A1:L007	A:A1:G016	kchey	COLUMN_DESCRIPTOR_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	COLUMN_12	[LOKALER EXEMPLARTEXT 2/3; KEINE KARTENGLOSSE] Nieren; bei Mond in diesem Zeichen den Bezirk	Termin-/Sektorspalte C07 wählen; Fragment 02 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0398	398	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.7	A1:C07:G03	A1:L007	A:A1:G017	ykchys	COLUMN_DESCRIPTOR_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	COLUMN_12	[LOKALER EXEMPLARTEXT 3/3; KEINE KARTENGLOSSE] schonen und dort keinen starken Eingriff vornehmen.	Termin-/Sektorspalte C07 wählen; Fragment 03 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>LOCUS_RESET	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0399	399	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.8	A1:C08:G01	A1:L008	A:A1:G018	chkchdar	COLUMN_KEY	UNKNOWN_EXEMPLAR_LOCAL	COLUMN_12	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Externer Editionswert Zeichen 8: Skorpion; Körperbezirk: Genitalien und Blase; bei Mond in diesem Zeichen den Bezirk schonen und dort keinen starken Eingriff vornehmen.	Termin-/Sektorspalte C08 wählen; Fragment 01 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>LOCUS_RESET	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0400	400	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.9	A1:C09:G01	A1:L009	A:A1:G019	ykar	COLUMN_KEY	UNKNOWN_EXEMPLAR_LOCAL	COLUMN_12	[LOKALER EXEMPLARTEXT 1/2; KEINE KARTENGLOSSE] Externer Editionswert Zeichen 9: Schütze; Körperbezirk: Hüften und Oberschenkel; bei Mond in	Termin-/Sektorspalte C09 wählen; Fragment 01 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0401	401	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.9	A1:C09:G02	A1:L009	A:A1:G020	ykaly	COLUMN_DESCRIPTOR_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	COLUMN_12	[LOKALER EXEMPLARTEXT 2/2; KEINE KARTENGLOSSE] diesem Zeichen den Bezirk schonen und dort keinen starken Eingriff vornehmen.	Termin-/Sektorspalte C09 wählen; Fragment 02 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>LOCUS_RESET	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0402	402	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.10	A1:C10:G01	A1:L010	A:A1:G021	lkshy	COLUMN_KEY	UNKNOWN_EXEMPLAR_LOCAL	COLUMN_12	[LOKALER EXEMPLARTEXT 1/3; KEINE KARTENGLOSSE] Externer Editionswert Zeichen 10: Steinbock; Körperbezirk: Knie;	Termin-/Sektorspalte C10 wählen; Fragment 01 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0403	403	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.10	A1:C10:G02	A1:L010	A:A1:G022	kchy	COLUMN_DESCRIPTOR_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	COLUMN_12	[LOKALER EXEMPLARTEXT 2/3; KEINE KARTENGLOSSE] bei Mond in diesem Zeichen den Bezirk	Termin-/Sektorspalte C10 wählen; Fragment 02 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0404	404	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.10	A1:C10:G03	A1:L010	A:A1:G023	okar	COLUMN_DESCRIPTOR_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	COLUMN_12	[LOKALER EXEMPLARTEXT 3/3; KEINE KARTENGLOSSE] schonen und dort keinen starken Eingriff vornehmen.	Termin-/Sektorspalte C10 wählen; Fragment 03 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>LOCUS_RESET	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0405	405	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.11	A1:C11:G01	A1:L011	A:A1:G024	chky	COLUMN_KEY	UNKNOWN_EXEMPLAR_LOCAL	COLUMN_12	[LOKALER EXEMPLARTEXT 1/3; KEINE KARTENGLOSSE] Externer Editionswert Zeichen 11: Wassermann; Körperbezirk: Schienbeine und	Termin-/Sektorspalte C11 wählen; Fragment 01 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0406	406	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.11	A1:C11:G02	A1:L011	A:A1:G025	chykchs	COLUMN_DESCRIPTOR_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	COLUMN_12	[LOKALER EXEMPLARTEXT 2/3; KEINE KARTENGLOSSE] Knöchel; bei Mond in diesem Zeichen den Bezirk	Termin-/Sektorspalte C11 wählen; Fragment 02 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0407	407	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.11	A1:C11:G03	A1:L011	A:A1:G026	chy	COLUMN_DESCRIPTOR_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	COLUMN_12	[LOKALER EXEMPLARTEXT 3/3; KEINE KARTENGLOSSE] schonen und dort keinen starken Eingriff vornehmen.	Termin-/Sektorspalte C11 wählen; Fragment 03 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>LOCUS_RESET	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0408	408	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.12	A1:C12:G01	A1:L012	A:A1:G027	ykees	COLUMN_KEY	UNKNOWN_EXEMPLAR_LOCAL	COLUMN_12	[LOKALER EXEMPLARTEXT 1/2; KEINE KARTENGLOSSE] Externer Editionswert Zeichen 12: Fische; Körperbezirk: Füße; bei Mond in diesem	Termin-/Sektorspalte C12 wählen; Fragment 01 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0409	409	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.12	A1:C12:G02	A1:L012	A:A1:G028	ykchos	COLUMN_DESCRIPTOR_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	COLUMN_12	[LOKALER EXEMPLARTEXT 2/2; KEINE KARTENGLOSSE] Zeichen den Bezirk schonen und dort keinen starken Eingriff vornehmen.	Termin-/Sektorspalte C12 wählen; Fragment 02 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>LOCUS_RESET	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0410	410	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.13	A1:I01:G01	A1:L013	A:A1:G029	opodchol	LOOKUP_INSTRUCTION_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	INSTRUCTION_BLOCK	[LOKALER EXEMPLARTEXT 1/4; KEINE KARTENGLOSSE] Bestimme zuerst den	Lookup-Anweisungsblock I01 lesen; Fragment 01 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0411	411	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.13	A1:I01:G02	A1:L013	A:A1:G030	s	LOOKUP_INSTRUCTION_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	INSTRUCTION_BLOCK	[LOKALER EXEMPLARTEXT 2/4; KEINE KARTENGLOSSE] Tag und danach	Lookup-Anweisungsblock I01 lesen; Fragment 02 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0412	412	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.13	A1:I01:G03	A1:L013	A:A1:G031	ain	LOOKUP_INSTRUCTION_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	INSTRUCTION_BLOCK	[LOKALER EXEMPLARTEXT 3/4; KEINE KARTENGLOSSE] die planetarische Stunde	Lookup-Anweisungsblock I01 lesen; Fragment 03 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0413	413	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.13	A1:I01:G04	A1:L013	A:A1:G032	aldy	LOOKUP_INSTRUCTION_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	INSTRUCTION_BLOCK	[LOKALER EXEMPLARTEXT 4/4; KEINE KARTENGLOSSE] der vorgesehenen Maßnahme.	Lookup-Anweisungsblock I01 lesen; Fragment 04 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>LOCUS_RESET	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0414	414	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.14	A1:I02:G01	A1:L014	A:A1:G033	soeey	LOOKUP_INSTRUCTION_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	INSTRUCTION_BLOCK	[LOKALER EXEMPLARTEXT 1/3; KEINE KARTENGLOSSE] Nenne den Kranken, seine	Lookup-Anweisungsblock I02 lesen; Fragment 01 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
U0415	415	ASTRO_PAGE_LOCAL_GROUP	A1	f67r2	f67r2.14	A1:I02:G02	A1:L014	A:A1:G034	doiin	LOOKUP_INSTRUCTION_FRAGMENT	UNKNOWN_EXEMPLAR_LOCAL	INSTRUCTION_BLOCK	[LOKALER EXEMPLARTEXT 2/3; KEINE KARTENGLOSSE] Stärke und die	Lookup-Anweisungsblock I02 lesen; Fragment 02 als opaken Merker bewahren	NOT_PROSE_CLOSE|NOT_A_PROSE_FIELD>SPACE	ASTRO_PAGE_LOCAL_ADDRESS;NO_PROSE_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_PROSE_ID_OR_PROMPT;PAGE_LOCAL_EXEMPLAR_NOT_WORD;NO_F68_F69_JOIN
