local_card_ordinal	local_card_host_key	source_partition	source_layer	source_event_id	physical_page	register	locus	owner_de	surface	component_recipe	component_count	source_local_role	record_id	record_governor_key	bundle_id	bundle_governor_key	active_local_model	guard	complete_slot_count	content_slot_count	control_slot_count	concrete_slot_trace_de	concrete_working_clause_de	gdt582_guard	gdt583_target_slot_count	gdt583_target_roots	gdt583_rule_ids	gdt583_refined_slot_trace_de	gdt583_refined_working_clause_de	gdt583_guard
584	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E0855	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E0855	f75r	BIOLOGICAL	f75r.51	Eine Einheit auswählen und ihren örtlichen Gang aufrufen.	saino	S+AIN+O	3	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	3	3	0	[1:S=Wähle oder leite um|LOCAL_COMPONENT:P912-E0855@1|LOCAL_ACTION:P912-E0855@1:S] [2:AIN=Anwendungsportion|LOCAL_COMPONENT:P912-E0855@2|LOCAL_ACTION:P912-E0855@1:S] [3:O=in Anwendungsform|LOCAL_COMPONENT:P912-E0855@3|LOCAL_ACTION:P912-E0855@1:S]	Wähle oder leite um: Anwendungsportion, in Anwendungsform.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	S	S_REST_SELECT	[1:S=Wähle aus|LOCAL_COMPONENT:P912-E0855@1|LOCAL_ACTION:P912-E0855@1:S|S_REST_SELECT] [2:AIN=Anwendungsportion|LOCAL_COMPONENT:P912-E0855@2|LOCAL_ACTION:P912-E0855@1:S|GDT582_RETAINED_NON_TARGET] [3:O=in Anwendungsform|LOCAL_COMPONENT:P912-E0855@3|LOCAL_ACTION:P912-E0855@1:S|GDT582_RETAINED_NON_TARGET]	Wähle aus: Anwendungsportion, in Anwendungsform.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
585	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E0856	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E0856	f75r	BIOLOGICAL	f75r.52	Den gewählten Zielplatz schließen.	saldy	S+AL+DY	3	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	3	2	1	[1:S=Wähle oder leite um|LOCAL_COMPONENT:P912-E0856@1|LOCAL_ACTION:P912-E0856@1:S] [2:AL=zur Zielstation oder ins Zielbecken|LOCAL_COMPONENT:P912-E0856@2|LOCAL_ACTION:P912-E0856@1:S] [3:DY=Arbeitsgang abschließen|LOCAL_COMPONENT:P912-E0856@3|LOCAL_CONTROL:P912-E0856@3:DY]	Wähle oder leite um: zur Zielstation oder ins Zielbecken; im Rahmen [LOCAL_CONTROL:P912-E0856@3:DY]: Arbeitsgang abschließen.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	S	S_BIO_DIVERT	[1:S=Leite um|LOCAL_COMPONENT:P912-E0856@1|LOCAL_ACTION:P912-E0856@1:S|S_BIO_DIVERT] [2:AL=zur Zielstation oder ins Zielbecken|LOCAL_COMPONENT:P912-E0856@2|LOCAL_ACTION:P912-E0856@1:S|GDT582_RETAINED_NON_TARGET] [3:DY=Arbeitsgang abschließen|LOCAL_COMPONENT:P912-E0856@3|LOCAL_CONTROL:P912-E0856@3:DY|GDT582_RETAINED_NON_TARGET]	Leite um: zur Zielstation oder ins Zielbecken; im Rahmen [LOCAL_CONTROL:P912-E0856@3:DY]: Arbeitsgang abschließen.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
601	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0086	GDT479_MICRORECORD_183	ORIGINAL22_LOCAL_ADDRESS	P1003-E0086	f77r	BIOLOGICAL	f77r.6	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	dchdy	CHD+DY	2	LOCAL_ADDRESS_OR_LABEL	G475-R089	LOCAL_RECORD:G475-R089	G474-B096	LOCAL_BUNDLE:G474-B096	INSTRUCTION	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	2	1	1	[1:CHD=Behandle|LOCAL_COMPONENT:P1003-E0086@1|LOCAL_ACTION:P1003-E0086@1:CHD] [2:DY=Arbeitsgang abschließen|LOCAL_COMPONENT:P1003-E0086@2|LOCAL_CONTROL:P1003-E0086@2:DY]	Behandle; im Rahmen [LOCAL_CONTROL:P1003-E0086@2:DY]: Arbeitsgang abschließen.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	CHD	CHD_BIO_TREAT	[1:CHD=Behandle|LOCAL_COMPONENT:P1003-E0086@1|LOCAL_ACTION:P1003-E0086@1:CHD|CHD_BIO_TREAT] [2:DY=Arbeitsgang abschließen|LOCAL_COMPONENT:P1003-E0086@2|LOCAL_CONTROL:P1003-E0086@2:DY|GDT582_RETAINED_NON_TARGET]	Behandle; im Rahmen [LOCAL_CONTROL:P1003-E0086@2:DY]: Arbeitsgang abschließen.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
604	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0410	GDT479_MICRORECORD_183	ORIGINAL22_LOCAL_ADDRESS	P1003-E0410	f77r	BIOLOGICAL	f77r.49	Name oder Kennung fuer untere Gefaess-/Beckenstation	otchdy	OT+CHD+DY	3	LOCAL_ADDRESS_OR_LABEL	G475-R092	LOCAL_RECORD:G475-R092	G474-B099	LOCAL_BUNDLE:G474-B099	INSTRUCTION	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	3	1	2	[1:OT=danach / neuer Arbeitsgang|LOCAL_COMPONENT:P1003-E0410@1|LOCAL_CONTROL:P1003-E0410@1:OT] [2:CHD=Behandle|LOCAL_COMPONENT:P1003-E0410@2|LOCAL_ACTION:P1003-E0410@2:CHD] [3:DY=Arbeitsgang abschließen|LOCAL_COMPONENT:P1003-E0410@3|LOCAL_CONTROL:P1003-E0410@3:DY]	im Rahmen [LOCAL_CONTROL:P1003-E0410@1:OT]: danach / neuer Arbeitsgang; Behandle; im Rahmen [LOCAL_CONTROL:P1003-E0410@3:DY]: Arbeitsgang abschließen.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	CHD	CHD_BIO_TREAT	[1:OT=danach / neuer Arbeitsgang|LOCAL_COMPONENT:P1003-E0410@1|LOCAL_CONTROL:P1003-E0410@1:OT|GDT582_RETAINED_NON_TARGET] [2:CHD=Behandle|LOCAL_COMPONENT:P1003-E0410@2|LOCAL_ACTION:P1003-E0410@2:CHD|CHD_BIO_TREAT] [3:DY=Arbeitsgang abschließen|LOCAL_COMPONENT:P1003-E0410@3|LOCAL_CONTROL:P1003-E0410@3:DY|GDT582_RETAINED_NON_TARGET]	im Rahmen [LOCAL_CONTROL:P1003-E0410@1:OT]: danach / neuer Arbeitsgang; Behandle; im Rahmen [LOCAL_CONTROL:P1003-E0410@3:DY]: Arbeitsgang abschließen.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
616	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E1398	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E1398	f82r	BIOLOGICAL	f82r.40	mehrere lokale Bad- und Leitungsstationen	sororl	S+OR+OR+L	4	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	4	4	0	[1:S=Wähle oder leite um|LOCAL_COMPONENT:P912-E1398@1|LOCAL_ACTION:P912-E1398@1:S] [2:OR=Becken- oder Körpereinheit|LOCAL_COMPONENT:P912-E1398@2|LOCAL_ACTION:P912-E1398@1:S] [3:OR=Becken- oder Körpereinheit|LOCAL_COMPONENT:P912-E1398@3|LOCAL_ACTION:P912-E1398@1:S] [4:L=über den Stationskontakt oder die Leitung|LOCAL_COMPONENT:P912-E1398@4|LOCAL_ACTION:P912-E1398@1:S]	Wähle oder leite um: Becken- oder Körpereinheit, Becken- oder Körpereinheit, über den Stationskontakt oder die Leitung.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	S	S_BIO_DIVERT	[1:S=Leite um|LOCAL_COMPONENT:P912-E1398@1|LOCAL_ACTION:P912-E1398@1:S|S_BIO_DIVERT] [2:OR=Becken- oder Körpereinheit|LOCAL_COMPONENT:P912-E1398@2|LOCAL_ACTION:P912-E1398@1:S|GDT582_RETAINED_NON_TARGET] [3:OR=Becken- oder Körpereinheit|LOCAL_COMPONENT:P912-E1398@3|LOCAL_ACTION:P912-E1398@1:S|GDT582_RETAINED_NON_TARGET] [4:L=über den Stationskontakt oder die Leitung|LOCAL_COMPONENT:P912-E1398@4|LOCAL_ACTION:P912-E1398@1:S|GDT582_RETAINED_NON_TARGET]	Leite um: Becken- oder Körpereinheit, Becken- oder Körpereinheit, über den Stationskontakt oder die Leitung.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
618	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E1400	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E1400	f82r	BIOLOGICAL	f82r.42	mehrere lokale Bad- und Leitungsstationen	sokoly	S+OK+OL+Y	4	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	4	3	1	[1:S=Wähle oder leite um|LOCAL_COMPONENT:P912-E1400@1|LOCAL_ACTION:P912-E1400@1:S] [2:OK=Beschicke oder bereite vor|LOCAL_COMPONENT:P912-E1400@2|LOCAL_ACTION:P912-E1400@2:OK] [3:OL=weiter im selben Arbeitsgang|LOCAL_COMPONENT:P912-E1400@3|LOCAL_CONTROL:P912-E1400@3:OL] [4:Y=Stationsansatz|LOCAL_COMPONENT:P912-E1400@4|LOCAL_ACTION:P912-E1400@2:OK]	Wähle oder leite um; Beschicke oder bereite vor: Stationsansatz; im Rahmen [LOCAL_CONTROL:P912-E1400@3:OL]: weiter im selben Arbeitsgang.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	S	S_REST_SELECT	[1:S=Wähle aus|LOCAL_COMPONENT:P912-E1400@1|LOCAL_ACTION:P912-E1400@1:S|S_REST_SELECT] [2:OK=Beschicke oder bereite vor|LOCAL_COMPONENT:P912-E1400@2|LOCAL_ACTION:P912-E1400@2:OK|GDT582_RETAINED_NON_TARGET] [3:OL=weiter im selben Arbeitsgang|LOCAL_COMPONENT:P912-E1400@3|LOCAL_CONTROL:P912-E1400@3:OL|GDT582_RETAINED_NON_TARGET] [4:Y=Stationsansatz|LOCAL_COMPONENT:P912-E1400@4|LOCAL_ACTION:P912-E1400@2:OK|GDT582_RETAINED_NON_TARGET]	Wähle aus; Beschicke oder bereite vor: Stationsansatz; im Rahmen [LOCAL_CONTROL:P912-E1400@3:OL]: weiter im selben Arbeitsgang.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
622	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E1718	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E1718	f83r	BIOLOGICAL	f83r.45	lokale Becken-, Figuren- und Verbindungsstationen	chtorol	CH+T+OR+OL	4	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	4	3	1	[1:CH=Entnimm oder lass ab|LOCAL_COMPONENT:P912-E1718@1|LOCAL_ACTION:P912-E1718@1:CH] [2:T=Reguliere oder temperiere|LOCAL_COMPONENT:P912-E1718@2|LOCAL_ACTION:P912-E1718@2:T] [3:OR=Becken- oder Körpereinheit|LOCAL_COMPONENT:P912-E1718@3|LOCAL_ACTION:P912-E1718@2:T] [4:OL=weiter im selben Arbeitsgang|LOCAL_COMPONENT:P912-E1718@4|LOCAL_CONTROL:P912-E1718@4:OL]	Entnimm oder lass ab; Reguliere oder temperiere: Becken- oder Körpereinheit; im Rahmen [LOCAL_CONTROL:P912-E1718@4:OL]: weiter im selben Arbeitsgang.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	T	T_BIO_STATION_REGULATE	[1:CH=Entnimm oder lass ab|LOCAL_COMPONENT:P912-E1718@1|LOCAL_ACTION:P912-E1718@1:CH|GDT582_RETAINED_NON_TARGET] [2:T=Reguliere die Station|LOCAL_COMPONENT:P912-E1718@2|LOCAL_ACTION:P912-E1718@2:T|T_BIO_STATION_REGULATE] [3:OR=Becken- oder Körpereinheit|LOCAL_COMPONENT:P912-E1718@3|LOCAL_ACTION:P912-E1718@2:T|GDT582_RETAINED_NON_TARGET] [4:OL=weiter im selben Arbeitsgang|LOCAL_COMPONENT:P912-E1718@4|LOCAL_CONTROL:P912-E1718@4:OL|GDT582_RETAINED_NON_TARGET]	Entnimm oder lass ab; Reguliere die Station: Becken- oder Körpereinheit; im Rahmen [LOCAL_CONTROL:P912-E1718@4:OL]: weiter im selben Arbeitsgang.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
623	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E1719	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E1719	f83r	BIOLOGICAL	f83r.46	lokale Becken-, Figuren- und Verbindungsstationen	olsaiin	OL+S+AIIN	3	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	3	2	1	[1:OL=weiter im selben Arbeitsgang|LOCAL_COMPONENT:P912-E1719@1|LOCAL_CONTROL:P912-E1719@1:OL] [2:S=Wähle oder leite um|LOCAL_COMPONENT:P912-E1719@2|LOCAL_ACTION:P912-E1719@2:S] [3:AIIN=Stations- oder Badmaß|LOCAL_COMPONENT:P912-E1719@3|LOCAL_ACTION:P912-E1719@2:S]	im Rahmen [LOCAL_CONTROL:P912-E1719@1:OL]: weiter im selben Arbeitsgang; Wähle oder leite um: Stations- oder Badmaß.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	S	S_REST_SELECT	[1:OL=weiter im selben Arbeitsgang|LOCAL_COMPONENT:P912-E1719@1|LOCAL_CONTROL:P912-E1719@1:OL|GDT582_RETAINED_NON_TARGET] [2:S=Wähle aus|LOCAL_COMPONENT:P912-E1719@2|LOCAL_ACTION:P912-E1719@2:S|S_REST_SELECT] [3:AIIN=Stations- oder Badmaß|LOCAL_COMPONENT:P912-E1719@3|LOCAL_ACTION:P912-E1719@2:S|GDT582_RETAINED_NON_TARGET]	im Rahmen [LOCAL_CONTROL:P912-E1719@1:OL]: weiter im selben Arbeitsgang; Wähle aus: Stations- oder Badmaß.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
624	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E1731	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E1731	f83r	BIOLOGICAL	f83r.50	lokale Becken-, Figuren- und Verbindungsstationen	sasoldal	S+A_ADDR+S+OL+DA+L	6	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	6	5	1	[1:S=Wähle oder leite um|LOCAL_COMPONENT:P912-E1731@1|LOCAL_ACTION:P912-E1731@1:S] [2:A_ADDR=an der Stations-Hauptstelle|LOCAL_COMPONENT:P912-E1731@2|LOCAL_ACTION:P912-E1731@1:S] [3:S=Wähle oder leite um|LOCAL_COMPONENT:P912-E1731@3|LOCAL_ACTION:P912-E1731@3:S] [4:OL=weiter im selben Arbeitsgang|LOCAL_COMPONENT:P912-E1731@4|LOCAL_CONTROL:P912-E1731@4:OL] [5:DA=im zweiten Durchgang|LOCAL_COMPONENT:P912-E1731@5|LOCAL_ACTION:P912-E1731@3:S] [6:L=über den Stationskontakt oder die Leitung|LOCAL_COMPONENT:P912-E1731@6|LOCAL_ACTION:P912-E1731@3:S]	Wähle oder leite um: an der Stations-Hauptstelle; Wähle oder leite um: im zweiten Durchgang, über den Stationskontakt oder die Leitung; im Rahmen [LOCAL_CONTROL:P912-E1731@4:OL]: weiter im selben Arbeitsgang.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	2	S	S_BIO_DIVERT|S_REST_SELECT	[1:S=Wähle aus|LOCAL_COMPONENT:P912-E1731@1|LOCAL_ACTION:P912-E1731@1:S|S_REST_SELECT] [2:A_ADDR=an der Stations-Hauptstelle|LOCAL_COMPONENT:P912-E1731@2|LOCAL_ACTION:P912-E1731@1:S|GDT582_RETAINED_NON_TARGET] [3:S=Leite um|LOCAL_COMPONENT:P912-E1731@3|LOCAL_ACTION:P912-E1731@3:S|S_BIO_DIVERT] [4:OL=weiter im selben Arbeitsgang|LOCAL_COMPONENT:P912-E1731@4|LOCAL_CONTROL:P912-E1731@4:OL|GDT582_RETAINED_NON_TARGET] [5:DA=im zweiten Durchgang|LOCAL_COMPONENT:P912-E1731@5|LOCAL_ACTION:P912-E1731@3:S|GDT582_RETAINED_NON_TARGET] [6:L=über den Stationskontakt oder die Leitung|LOCAL_COMPONENT:P912-E1731@6|LOCAL_ACTION:P912-E1731@3:S|GDT582_RETAINED_NON_TARGET]	Wähle aus: an der Stations-Hauptstelle; Leite um: im zweiten Durchgang, über den Stationskontakt oder die Leitung; im Rahmen [LOCAL_CONTROL:P912-E1731@4:OL]: weiter im selben Arbeitsgang.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
625	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E1732	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E1732	f83r	BIOLOGICAL	f83r.51	lokale Becken-, Figuren- und Verbindungsstationen	darolsy	DA+R+OL+S+Y	5	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	5	4	1	[1:DA=im zweiten Durchgang|LOCAL_COMPONENT:P912-E1732@1|LOCAL_ACTION:P912-E1732@2:R] [2:R=Kennzeichne oder prüfe|LOCAL_COMPONENT:P912-E1732@2|LOCAL_ACTION:P912-E1732@2:R] [3:OL=weiter im selben Arbeitsgang|LOCAL_COMPONENT:P912-E1732@3|LOCAL_CONTROL:P912-E1732@3:OL] [4:S=Wähle oder leite um|LOCAL_COMPONENT:P912-E1732@4|LOCAL_ACTION:P912-E1732@4:S] [5:Y=Stationsansatz|LOCAL_COMPONENT:P912-E1732@5|LOCAL_ACTION:P912-E1732@4:S]	Kennzeichne oder prüfe: im zweiten Durchgang; im Rahmen [LOCAL_CONTROL:P912-E1732@3:OL]: weiter im selben Arbeitsgang; Wähle oder leite um: Stationsansatz.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	S	S_REST_SELECT	[1:DA=im zweiten Durchgang|LOCAL_COMPONENT:P912-E1732@1|LOCAL_ACTION:P912-E1732@2:R|GDT582_RETAINED_NON_TARGET] [2:R=Kennzeichne oder prüfe|LOCAL_COMPONENT:P912-E1732@2|LOCAL_ACTION:P912-E1732@2:R|GDT582_RETAINED_NON_TARGET] [3:OL=weiter im selben Arbeitsgang|LOCAL_COMPONENT:P912-E1732@3|LOCAL_CONTROL:P912-E1732@3:OL|GDT582_RETAINED_NON_TARGET] [4:S=Wähle aus|LOCAL_COMPONENT:P912-E1732@4|LOCAL_ACTION:P912-E1732@4:S|S_REST_SELECT] [5:Y=Stationsansatz|LOCAL_COMPONENT:P912-E1732@5|LOCAL_ACTION:P912-E1732@4:S|GDT582_RETAINED_NON_TARGET]	Kennzeichne oder prüfe: im zweiten Durchgang; im Rahmen [LOCAL_CONTROL:P912-E1732@3:OL]: weiter im selben Arbeitsgang; Wähle aus: Stationsansatz.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
626	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2362	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E2362	f88r	PHARMA	f88r.1	WURZELBÜNDEL	otorchety	OT+OR+CH+E+T+Y	6	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	6	5	1	[1:OT=danach / neuer Arbeitsgang|LOCAL_COMPONENT:P912-E2362@1|LOCAL_CONTROL:P912-E2362@1:OT] [2:OR=Gefäß- oder Arbeitseinheit|LOCAL_COMPONENT:P912-E2362@2|LOCAL_ACTION:P912-E2362@3:CH] [3:CH=Entnimm oder ziehe aus|LOCAL_COMPONENT:P912-E2362@3|LOCAL_ACTION:P912-E2362@3:CH] [4:E=auf Grad I|LOCAL_COMPONENT:P912-E2362@4|LOCAL_ACTION:P912-E2362@3:CH] [5:T=Stelle ein oder temperiere|LOCAL_COMPONENT:P912-E2362@5|LOCAL_ACTION:P912-E2362@5:T] [6:Y=Drogencharge|LOCAL_COMPONENT:P912-E2362@6|LOCAL_ACTION:P912-E2362@5:T]	im Rahmen [LOCAL_CONTROL:P912-E2362@1:OT]: danach / neuer Arbeitsgang; Entnimm oder ziehe aus: Gefäß- oder Arbeitseinheit, auf Grad I; Stelle ein oder temperiere: Drogencharge.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	T	T_PHYSICAL_BROAD	[1:OT=danach / neuer Arbeitsgang|LOCAL_COMPONENT:P912-E2362@1|LOCAL_CONTROL:P912-E2362@1:OT|GDT582_RETAINED_NON_TARGET] [2:OR=Gefäß- oder Arbeitseinheit|LOCAL_COMPONENT:P912-E2362@2|LOCAL_ACTION:P912-E2362@3:CH|GDT582_RETAINED_NON_TARGET] [3:CH=Entnimm oder ziehe aus|LOCAL_COMPONENT:P912-E2362@3|LOCAL_ACTION:P912-E2362@3:CH|GDT582_RETAINED_NON_TARGET] [4:E=auf Grad I|LOCAL_COMPONENT:P912-E2362@4|LOCAL_ACTION:P912-E2362@3:CH|GDT582_RETAINED_NON_TARGET] [5:T=Stelle ein oder temperiere|LOCAL_COMPONENT:P912-E2362@5|LOCAL_ACTION:P912-E2362@5:T|T_PHYSICAL_BROAD] [6:Y=Drogencharge|LOCAL_COMPONENT:P912-E2362@6|LOCAL_ACTION:P912-E2362@5:T|GDT582_RETAINED_NON_TARGET]	im Rahmen [LOCAL_CONTROL:P912-E2362@1:OT]: danach / neuer Arbeitsgang; Entnimm oder ziehe aus: Gefäß- oder Arbeitseinheit, auf Grad I; Stelle ein oder temperiere: Drogencharge.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
627	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2363	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E2363	f88r	PHARMA	f88r.2	SPINDELWURZEL	osal	O+S+AL	3	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	3	3	0	[1:O=in Arzneiform|LOCAL_COMPONENT:P912-E2363@1|LOCAL_ACTION:P912-E2363@2:S] [2:S=Wähle oder trenne ab|LOCAL_COMPONENT:P912-E2363@2|LOCAL_ACTION:P912-E2363@2:S] [3:AL=ins Aufnahme- oder Zielgefäß|LOCAL_COMPONENT:P912-E2363@3|LOCAL_ACTION:P912-E2363@2:S]	Wähle oder trenne ab: in Arzneiform, ins Aufnahme- oder Zielgefäß.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	S	S_REST_SELECT	[1:O=in Arzneiform|LOCAL_COMPONENT:P912-E2363@1|LOCAL_ACTION:P912-E2363@2:S|GDT582_RETAINED_NON_TARGET] [2:S=Wähle aus|LOCAL_COMPONENT:P912-E2363@2|LOCAL_ACTION:P912-E2363@2:S|S_REST_SELECT] [3:AL=ins Aufnahme- oder Zielgefäß|LOCAL_COMPONENT:P912-E2363@3|LOCAL_ACTION:P912-E2363@2:S|GDT582_RETAINED_NON_TARGET]	Wähle aus: in Arzneiform, ins Aufnahme- oder Zielgefäß.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
