copy_order	event_id	statement_id	record	page	locus	owner_code	owner_reset	teaching_mode	teaching_parts	card_no	component_parse	procedure_tokens	automaton_before	automaton_after	line_carry_in	renderer_first_choice	renderer_final_surface	renderer_action	card_roundtrip	surface_roundtrip	apprentice_spoken_reading_de	statement_first_event	program_status	master_conscious_decision_count	master_conscious_reasons	master_mode	allograph_block_id	block_rendering_mode	block_start_decision	revised_conscious_decision_count	revised_conscious_reasons	revised_master_mode	nearest_program_base	nearest_program_edit_distance	program_selection_decision	emergent_program_rule	emergent_conscious_decision_count	emergent_conscious_reasons	emergent_master_mode	owner_handling_mode	record_start_owner_is_decision	owner_revised_conscious_decision_count	owner_revised_conscious_reasons	owner_revised_master_mode	visual_owner_threshold	owner_threshold_rule	free_owner_choice	threshold_conscious_decision_count	threshold_conscious_reasons	threshold_master_mode	locus_renderer_mode	locus_mode_load_here	renderer_execution	locus_conscious_decision_count	locus_conscious_reason	locus_master_mode	wrapper_execution	remove_wrapper	retained_surface_tail	applied_wrapper_stamp	stamp_output_surface	whole_surface_pair_memorized	locus_position	previous_procedure	next_rule_surface	context_wrapper_rule	residual_local_assignment	residual_locus_mode	residual_mode_load_here	wrapper_assignment_source	context_master_mode	record_renderer_sheet	record_sheet_load_here	record_sheet_entry	record_renderer_action	record_sheet_master_mode	page_renderer_sheet	page_sheet_load_here	page_sheet_entry	page_renderer_action	page_sheet_master_mode	bound_exemplar_page	bound_renderer_sheet	sheet_activation	free_program_choice	free_owner_choice_final	free_renderer_choice	free_semantic_invention	execution_source	final_free_decision_count	final_master_mode
311	E311	B3-S034	B3	f83r	f83r.24	B3_MAIN_ARCH_LINKED_PAIR	NO	TWENTY_TWO_COMPONENT_STRIPS	T+Y	PROC004	T+Y	ACTIVATE_CHARGE	WORK	WORK	NO	chty	chety	COPY_LOCAL_EXEMPLAR	YES	YES	eintragen · dies	NO	UNIQUE	1	COPY_LOCAL_ALLOGRAPH	CONSCIOUS_LOCAL_CHOICE	AB41	COPY_BLOCK_FROM_EXEMPLAR	NO	0	NONE	AUTOMATIC_FLOW	PG008	3	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR30	NO	LOCAL_TABLE_OVERRIDE	0	NONE	AUTOMATIC_FLOW	LOCAL_WRAPPER_STAMP	ch	ty	che	chety	NO	MIDDLE	HOLD_STATE	otaiin	NONE	YES	RR28	NO	RESIDUAL_LOCUS_TABLE	AUTOMATIC_FLOW	RS08	NO	RS08:15	APPLY_ADDRESSED_RECORD_ENTRY	AUTOMATIC_FLOW	PS07	NO	PS07:15	APPLY_PAGE_ADDRESSED_ENTRY	AUTOMATIC_FLOW	f83r	PS07	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	BOUND_PAGE_ENTRY	0	DETERMINISTIC_EXEMPLAR_EXECUTION
312	E312	B3-S034	B3	f83r	f83r.24	B3_MAIN_ARCH_LINKED_PAIR	NO	TWENTY_TWO_COMPONENT_STRIPS	OT+AIIN	PROC112	OT+AIIN	METER_CHECK	WORK	AFTER_METER	NO	otaiin	otaiin	ACCEPT_RULE	YES	YES	danach · Maß	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	PG008	3	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR30	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	otaiin	NONE	otaiin	NO	MIDDLE	ACTIVATE_CHARGE	olsaly	NONE	NO	RR28	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS08	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f83r	PS07	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
313	E313	B3-S034	B3	f83r	f83r.24	B3_MAIN_ARCH_LINKED_PAIR	NO	TWENTY_TWO_COMPONENT_STRIPS	OL+AL+Y	PROC153	OL+AL+Y	TARGET_HANDOFF	AFTER_METER	WORK	NO	olsaly	olsaly	ACCEPT_RULE	YES	YES	fortsetzen · Zielstelle · dies	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	PG008	3	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR30	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	olsaly	NONE	olsaly	NO	MIDDLE	METER_CHECK	shedy	NONE	NO	RR28	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS08	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f83r	PS07	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
314	E314	B3-S034	B3	f83r	f83r.24	B3_MAIN_ARCH_LINKED_PAIR	NO	TWENTY_TWO_COMPONENT_STRIPS	SHED+DY	PROC078	SHED+DY	HOLD_STATE>CLOSE	WORK	CLOSED	NO	shedy	shedy	ACCEPT_RULE	YES	YES	absetzen · Schluss	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	PG008	3	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR30	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	shedy	NONE	shedy	NO	LAST	TARGET_HANDOFF	RECORD_END	NONE	NO	RR28	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS08	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f83r	PS07	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
315	E315	B4-S001	B4	f83r	f83r.25	B4_MAIN_ARCH_LINKED_PAIR	YES	TWENTY_TWO_COMPONENT_STRIPS	OK+EE+DY	PROC100	OK+EE+DY	HOLD_STATE>CLOSE	START	CLOSED	NO	qokeedy	qokeedy	ACCEPT_RULE	YES	YES	ansetzen · länger · Schluss	YES	RECURRENT	1	RESET_VISIBLE_OWNER	CONSCIOUS_LOCAL_CHOICE	NONE	RENDER_BY_RULE	NO	1	RESET_VISIBLE_OWNER	CONSCIOUS_LOCAL_CHOICE	PG001	0	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	1	RESET_VISIBLE_OWNER	CONSCIOUS_LOCAL_CHOICE	AUTOMATIC_RECORD_OWNER_INITIALIZATION	NO	0	NONE	AUTOMATIC_FLOW	NONE	AUTOMATIC_RECORD_OWNER_INITIALIZATION	NO	0	NONE	AUTOMATIC_FLOW	LR31	YES	GLOBAL_RULE_RENDERER	1	LOAD_LOCUS_RENDERER_TABLE	CONSCIOUS_LOCAL_CHOICE	GLOBAL_RULE_SURFACE	NONE	qokeedy	NONE	qokeedy	NO	FIRST	RECORD_START	qolchey	NONE	NO	RR29	YES	GLOBAL_RULE_RENDERER	CONSCIOUS_LOCAL_CHOICE	RS09	YES	NONE	GLOBAL_RULE_RENDERER	CONSCIOUS_RECORD_SETUP	PS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f83r	PS07	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
316	E316	B4-S002	B4	f83r	f83r.25	B4_MAIN_ARCH_LINKED_PAIR	NO	TWENTY_TWO_COMPONENT_STRIPS	OL+Y	PROC154	OL+Y	CONTINUE_USE	START	WORK	NO	qolchey	qolchey	ACCEPT_RULE	YES	YES	fortsetzen · dies	YES	RECURRENT	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	PG004	0	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR31	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	qolchey	NONE	qolchey	NO	MIDDLE	HOLD_STATE>CLOSE	qokeey	NONE	NO	RR29	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS09	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f83r	PS07	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
317	E317	B4-S002	B4	f83r	f83r.25	B4_MAIN_ARCH_LINKED_PAIR	NO	TWENTY_TWO_COMPONENT_STRIPS	OK+EE+Y	PROC092	OK+EE+Y	HOLD_STATE	WORK	WORK	NO	qokeey	qokeey	ACCEPT_RULE	YES	YES	ansetzen · länger · dies	NO	RECURRENT	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	PG004	0	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR31	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	qokeey	NONE	qokeey	NO	MIDDLE	CONTINUE_USE	qokedy	NONE	NO	RR29	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS09	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f83r	PS07	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
318	E318	B4-S002	B4	f83r	f83r.25	B4_MAIN_ARCH_LINKED_PAIR	NO	TWENTY_TWO_COMPONENT_STRIPS	OK+E+DY	PROC067	OK+E+DY	HOLD_STATE>CLOSE	WORK	CLOSED	NO	qokedy	qokedy	ACCEPT_RULE	YES	YES	ansetzen · kurz · Schluss	NO	RECURRENT	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	PG004	0	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR31	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	qokedy	NONE	qokedy	NO	MIDDLE	HOLD_STATE	chedy	NONE	NO	RR29	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS09	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f83r	PS07	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
319	E319	B4-S003	B4	f83r	f83r.25	B4_MAIN_ARCH_LINKED_PAIR	NO	TWENTY_TWO_COMPONENT_STRIPS	CHD+Y	PROC042	CHD+Y	MOVE_PASS	START	WORK	NO	chedy	chedy	ACCEPT_RULE	YES	YES	umsetzen · dies	YES	UNIQUE	1	SELECT_UNUSUAL_PROGRAM	CONSCIOUS_LOCAL_CHOICE	NONE	RENDER_BY_RULE	NO	1	SELECT_UNUSUAL_PROGRAM	CONSCIOUS_LOCAL_CHOICE	PG006	4	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR31	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	chedy	NONE	chedy	NO	MIDDLE	HOLD_STATE>CLOSE	qotal	NONE	NO	RR29	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS09	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f83r	PS07	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
320	E320	B4-S003	B4	f83r	f83r.25	B4_MAIN_ARCH_LINKED_PAIR	NO	TWENTY_TWO_COMPONENT_STRIPS	OT+AL	PROC131	OT+AL	TARGET_HANDOFF	WORK	WORK	NO	qotal	otal	COPY_LOCAL_EXEMPLAR	YES	YES	danach · Zielstelle	NO	UNIQUE	1	COPY_LOCAL_ALLOGRAPH	CONSCIOUS_LOCAL_CHOICE	AB42	COPY_BLOCK_FROM_EXEMPLAR	YES	1	ENTER_ALLOGRAPH_BLOCK	CONSCIOUS_LOCAL_CHOICE	PG006	4	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	1	ENTER_ALLOGRAPH_BLOCK	CONSCIOUS_LOCAL_CHOICE	INHERIT_CURRENT_OWNER	NO	1	ENTER_ALLOGRAPH_BLOCK	CONSCIOUS_LOCAL_CHOICE	NONE	INHERIT_CURRENT_OWNER	NO	1	ENTER_ALLOGRAPH_BLOCK	CONSCIOUS_LOCAL_CHOICE	LR31	NO	LOCAL_TABLE_OVERRIDE	0	NONE	AUTOMATIC_FLOW	LOCAL_WRAPPER_STAMP	q	otal	Ø	otal	NO	LAST	MOVE_PASS	otchey	NONE	YES	RR29	NO	RESIDUAL_LOCUS_TABLE	AUTOMATIC_FLOW	RS09	NO	RS09:1	APPLY_ADDRESSED_RECORD_ENTRY	AUTOMATIC_FLOW	PS07	NO	PS07:16	APPLY_PAGE_ADDRESSED_ENTRY	AUTOMATIC_FLOW	f83r	PS07	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	BOUND_PAGE_ENTRY	0	DETERMINISTIC_EXEMPLAR_EXECUTION
321	E321	B4-S003	B4	f83r	f83r.26	B4_MAIN_ARCH_LINKED_PAIR	NO	TWENTY_TWO_COMPONENT_STRIPS	OT+Y	PROC065	OT+Y	ACTIVATE_CHARGE	WORK	WORK	YES	otchey	otchey	ACCEPT_RULE	YES	YES	danach · dies	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	PG006	4	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR32	YES	GLOBAL_RULE_RENDERER	1	LOAD_LOCUS_RENDERER_TABLE	CONSCIOUS_LOCAL_CHOICE	GLOBAL_RULE_SURFACE	NONE	otchey	NONE	otchey	NO	FIRST	TARGET_HANDOFF	qokeey	NONE	NO	RR30	YES	GLOBAL_RULE_RENDERER	CONSCIOUS_LOCAL_CHOICE	RS09	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f83r	PS07	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
322	E322	B4-S003	B4	f83r	f83r.26	B4_MAIN_ARCH_LINKED_PAIR	NO	TWENTY_TWO_COMPONENT_STRIPS	OK+EE+Y	PROC092	OK+EE+Y	HOLD_STATE	WORK	WORK	NO	qokeey	qokeey	ACCEPT_RULE	YES	YES	ansetzen · länger · dies	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	PG006	4	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR32	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	qokeey	NONE	qokeey	NO	MIDDLE	ACTIVATE_CHARGE	qoky	NONE	NO	RR30	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS09	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f83r	PS07	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
323	E323	B4-S003	B4	f83r	f83r.26	B4_MAIN_ARCH_LINKED_PAIR	NO	TWENTY_TWO_COMPONENT_STRIPS	OK+Y	PROC008	OK+Y	ACTIVATE_CHARGE	WORK	WORK	NO	qoky	qoky	ACCEPT_RULE	YES	YES	ansetzen · dies	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	PG006	4	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR32	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	qoky	NONE	qoky	NO	MIDDLE	HOLD_STATE	ol	NONE	NO	RR30	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS09	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f83r	PS07	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
324	E324	B4-S003	B4	f83r	f83r.26	B4_MAIN_ARCH_LINKED_PAIR	NO	SEVENTEEN_EXACT_CARD_DECK	OL	PROC013	OL	CONTINUE_USE	WORK	WORK	NO	ol	tol	COPY_LOCAL_EXEMPLAR	YES	YES	fortsetzen	NO	UNIQUE	1	COPY_LOCAL_ALLOGRAPH	CONSCIOUS_LOCAL_CHOICE	AB43	COPY_BLOCK_FROM_EXEMPLAR	YES	1	ENTER_ALLOGRAPH_BLOCK	CONSCIOUS_LOCAL_CHOICE	PG006	4	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	1	ENTER_ALLOGRAPH_BLOCK	CONSCIOUS_LOCAL_CHOICE	INHERIT_CURRENT_OWNER	NO	1	ENTER_ALLOGRAPH_BLOCK	CONSCIOUS_LOCAL_CHOICE	NONE	INHERIT_CURRENT_OWNER	NO	1	ENTER_ALLOGRAPH_BLOCK	CONSCIOUS_LOCAL_CHOICE	LR32	NO	LOCAL_TABLE_OVERRIDE	0	NONE	AUTOMATIC_FLOW	LOCAL_WRAPPER_STAMP	Ø	ol	t	tol	NO	MIDDLE	ACTIVATE_CHARGE	shedy	NONE	YES	RR30	NO	RESIDUAL_LOCUS_TABLE	AUTOMATIC_FLOW	RS09	NO	RS09:2	APPLY_ADDRESSED_RECORD_ENTRY	AUTOMATIC_FLOW	PS07	NO	PS07:17	APPLY_PAGE_ADDRESSED_ENTRY	AUTOMATIC_FLOW	f83r	PS07	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	BOUND_PAGE_ENTRY	0	DETERMINISTIC_EXEMPLAR_EXECUTION
325	E325	B4-S003	B4	f83r	f83r.26	B4_MAIN_ARCH_LINKED_PAIR	NO	TWENTY_TWO_COMPONENT_STRIPS	SHED+DY	PROC078	SHED+DY	HOLD_STATE>CLOSE	WORK	CLOSED	NO	shedy	shedy	ACCEPT_RULE	YES	YES	absetzen · Schluss	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	PG006	4	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR32	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	shedy	NONE	shedy	NO	MIDDLE	CONTINUE_USE	qokylddy	NONE	NO	RR30	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS09	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f83r	PS07	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
326	E326	B4-S004	B4	f83r	f83r.26	B4_MAIN_ARCH_LINKED_PAIR	NO	TWENTY_TWO_COMPONENT_STRIPS	OK+Y+LDDY	PROC155	OK+Y+LDDY	ACTIVATE_CHARGE>CLOSE	START	CLOSED	NO	qokylddy	qokylddy	ACCEPT_RULE	YES	YES	ansetzen · dies · befestigen; Schluss	YES	RECURRENT	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	PG003	0	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR32	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	qokylddy	NONE	qokylddy	NO	LAST	HOLD_STATE>CLOSE	dain	NONE	NO	RR30	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS09	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f83r	PS07	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
327	E327	B4-S005	B4	f83r	f83r.27	B4_MAIN_ARCH_LINKED_PAIR	NO	SEVENTEEN_EXACT_CARD_DECK	AIN	PROC156	AIN	ACTIVATE_CHARGE	START	WORK	NO	dain	dain	ACCEPT_RULE	YES	YES	Portion	YES	RECURRENT	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	PG006	0	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_RENDERER	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	dain	NONE	dain	NO	FIRST	ACTIVATE_CHARGE>CLOSE	chedy	NONE	NO	NONE	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS09	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f83r	PS07	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
328	E328	B4-S005	B4	f83r	f83r.27	B4_MAIN_ARCH_LINKED_PAIR	NO	TWENTY_TWO_COMPONENT_STRIPS	CHD+Y	PROC042	CHD+Y	ACTIVATE_CHARGE	WORK	WORK	NO	chedy	chedy	ACCEPT_RULE	YES	YES	umsetzen · dies	NO	RECURRENT	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	PG006	0	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_RENDERER	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	chedy	NONE	chedy	NO	MIDDLE	ACTIVATE_CHARGE	qokeedy	NONE	NO	NONE	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS09	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f83r	PS07	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
