occurrence_id	surface	left_string	page	physical_folio	locus	stolfi_page_row_count	stolfi_same_locus_present	stolfi_whole_count	stolfi_split_left_ar_count	stolfi_raw_split_separator	boundary_status	component_export_credit
G789-O0448	polarar	polar	f76v	f76	f76v.1	6	1	0	0	NONE	ALTERNATE_READING_AT_SAME_LOCUS	0
G789-O0449	sar	s	f76v	f76	f76v.17	6	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0450	otar	ot	f76v	f76	f76v.19	6	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0451	sar	s	f76v	f76	f76v.29	6	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0452	qotar	qot	f76v	f76	f76v.31	6	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0453	char	ch	f76v	f76	f76v.40	6	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0454	ar	NONE	f77r	f77	f77r.10	16	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0455	qokar	qok	f77r	f77	f77r.19	16	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0456	shear	she	f77r	f77	f77r.21	16	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0457	shear	she	f77r	f77	f77r.24	16	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0458	sar	s	f77r	f77	f77r.28	16	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0459	sar	s	f77r	f77	f77r.33	16	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0460	lchear	lche	f77r	f77	f77r.45	16	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0461	rar	r	f77v	f77	f77v.14	12	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0462	ar	NONE	f77v	f77	f77v.14	12	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0463	shar	sh	f77v	f77	f77v.34	12	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0464	qotar	qot	f77v	f77	f77v.37	12	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0465	otar	ot	f78r	f78	f78r.4	47	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0466	okar	ok	f78r	f78	f78r.8	47	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0467	kar	k	f78r	f78	f78r.17	47	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0468	ar	NONE	f78r	f78	f78r.18	47	1	1	0	NONE	BARE_AR_AT_SAME_LOCUS	0
G789-O0469	otar	ot	f78r	f78	f78r.31	47	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0470	otar	ot	f78v	f78	f78v.7	8	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0471	cphar	cph	f78v	f78	f78v.20	8	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0472	qokar	qok	f78v	f78	f78v.21	8	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0473	kar	k	f78v	f78	f78v.27	8	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0474	oltar	olt	f78v	f78	f78v.27	8	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0475	okar	ok	f78v	f78	f78v.28	8	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0476	qokar	qok	f78v	f78	f78v.30	8	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0477	ar	NONE	f78v	f78	f78v.31	8	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0478	qokar	qok	f78v	f78	f78v.32	8	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0479	okar	ok	f79r	f79	f79r.6	12	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0480	qokar	qok	f79r	f79	f79r.7	12	1	2	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0481	qokar	qok	f79r	f79	f79r.7	12	1	2	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0482	qokar	qok	f79r	f79	f79r.9	12	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0483	otchar	otch	f79r	f79	f79r.11	12	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0484	qotar	qot	f79r	f79	f79r.13	12	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0485	chear	che	f79r	f79	f79r.20	12	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0486	shear	she	f79r	f79	f79r.23	12	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0487	qokar	qok	f79r	f79	f79r.25	12	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0488	shear	she	f79r	f79	f79r.36	12	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0489	otar	ot	f79v	f79	f79v.11	10	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0490	ar	NONE	f79v	f79	f79v.13	10	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0491	okar	ok	f79v	f79	f79v.23	10	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0492	tar	t	f79v	f79	f79v.26	10	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0493	opar	op	f79v	f79	f79v.27	10	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0494	okar	ok	f79v	f79	f79v.30	10	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0495	qokar	qok	f79v	f79	f79v.31	10	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0496	ar	NONE	f79v	f79	f79v.33	10	1	1	0	NONE	BARE_AR_AT_SAME_LOCUS	0
G789-O0497	qokar	qok	f79v	f79	f79v.40	10	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0498	qokar	qok	f80r	f80	f80r.13	20	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0499	qotar	qot	f80r	f80	f80r.14	20	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0500	otar	ot	f80r	f80	f80r.15	20	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0501	qokar	qok	f80r	f80	f80r.16	20	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0502	saltar	salt	f80r	f80	f80r.16	20	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0503	qokar	qok	f80r	f80	f80r.17	20	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0504	olkar	olk	f80r	f80	f80r.17	20	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0505	qotar	qot	f80r	f80	f80r.21	20	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0506	tar	t	f80r	f80	f80r.23	20	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0507	shar	sh	f80r	f80	f80r.27	20	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0508	lkar	lk	f80r	f80	f80r.33	20	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0509	otar	ot	f80r	f80	f80r.37	20	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0510	rar	r	f80r	f80	f80r.39	20	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0511	qokar	qok	f80r	f80	f80r.41	20	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0512	qokar	qok	f80r	f80	f80r.43	20	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0513	qokar	qok	f80v	f80	f80v.4	12	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0514	qokar	qok	f80v	f80	f80v.11	12	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0515	ar	NONE	f80v	f80	f80v.13	12	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0516	qotar	qot	f80v	f80	f80v.16	12	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0517	sar	s	f80v	f80	f80v.25	12	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0518	okar	ok	f80v	f80	f80v.30	12	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0519	olkar	olk	f80v	f80	f80v.35	12	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0520	olar	ol	f80v	f80	f80v.40	12	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0521	tchar	tch	f80v	f80	f80v.40	12	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0522	ar	NONE	f80v	f80	f80v.41	12	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0523	shar	sh	f80v	f80	f80v.42	12	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0524	shar	sh	f80v	f80	f80v.43	12	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0525	otar	ot	f81r	f81	f81r.2	7	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0526	okar	ok	f81r	f81	f81r.3	7	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0527	sar	s	f81r	f81	f81r.6	7	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0528	qokar	qok	f81r	f81	f81r.28	7	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0529	ytar	yt	f81r	f81	f81r.29	7	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0530	olkar	olk	f81r	f81	f81r.30	7	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0531	ar	NONE	f81r	f81	f81r.31	7	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0532	par	p	f81v	f81	f81v.1	10	1	0	0	NONE	ALTERNATE_READING_AT_SAME_LOCUS	0
G789-O0533	sar	s	f81v	f81	f81v.2	10	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0534	kar	k	f81v	f81	f81v.5	10	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0535	okar	ok	f81v	f81	f81v.5	10	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0536	yar	y	f81v	f81	f81v.9	10	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0537	qokar	qok	f81v	f81	f81v.19	10	1	2	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0538	otar	ot	f81v	f81	f81v.21	10	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0539	qokar	qok	f82r	f82	f82r.7	45	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0540	char	ch	f82r	f82	f82r.19	45	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0541	lar	l	f82r	f82	f82r.23	45	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0542	qokar	qok	f82v	f82	f82v.12	22	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0543	qokar	qok	f82v	f82	f82v.13	22	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0544	tar	t	f82v	f82	f82v.15	22	1	0	0	NONE	OTHER_AR_BOUNDARY_AT_SAME_LOCUS	0
G789-O0545	char	ch	f82v	f82	f82v.17	22	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0546	qokar	qok	f82v	f82	f82v.18	22	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0547	qokar	qok	f82v	f82	f82v.28	22	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0548	qotar	qot	f82v	f82	f82v.29	22	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0549	sar	s	f82v	f82	f82v.32	22	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0550	shar	sh	f82v	f82	f82v.33	22	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0551	qotar	qot	f82v	f82	f82v.34	22	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0552	qokar	qok	f82v	f82	f82v.36	22	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0553	ar	NONE	f83r	f83	f83r.2	22	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0554	shetar	shet	f83r	f83	f83r.4	22	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0555	tar	t	f83r	f83	f83r.13	22	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0556	sar	s	f83r	f83	f83r.21	22	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0557	skar	sk	f83r	f83	f83r.44	22	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0558	qotar	qot	f83r	f83	f83r.53	22	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0559	qokar	qok	f83v	f83	f83v.11	7	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0560	olkar	olk	f83v	f83	f83v.12	7	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0561	sar	s	f83v	f83	f83v.16	7	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0562	qokear	qoke	f83v	f83	f83v.17	7	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0563	chear	che	f83v	f83	f83v.19	7	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0564	char	ch	f83v	f83	f83v.22	7	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0565	qokar	qok	f83v	f83	f83v.22	7	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0566	ar	NONE	f83v	f83	f83v.25	7	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0567	chear	che	f83v	f83	f83v.26	7	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0568	qokar	qok	f83v	f83	f83v.26	7	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0569	otar	ot	f85r1	f85	f85r1.4	35	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0570	qopar	qop	f85r1	f85	f85r1.7	35	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0571	ofar	of	f85r1	f85	f85r1.9	35	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0572	kar	k	f85r1	f85	f85r1.13	35	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0573	dairar	dair	f85r1	f85	f85r1.20	35	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0574	tar	t	f85r1	f85	f85r1.22	35	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0575	qopar	qop	f85r1	f85	f85r1.23	35	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0576	okar	ok	f85r1	f85	f85r1.24	35	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0577	qotar	qot	f85r1	f85	f85r1.27	35	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0578	karar	kar	f85r1	f85	f85r1.27	35	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0579	okar	ok	f85r1	f85	f85r1.29	35	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0580	otar	ot	f85r1	f85	f85r1.29	35	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0581	otar	ot	f85r1	f85	f85r1.33	35	1	2	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0582	ytar	yt	f85r1	f85	f85r1.33	35	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0583	otar	ot	f85r1	f85	f85r1.33	35	1	2	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0584	qokar	qok	f85r1	f85	f85r1.34	35	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0585	otarar	otar	f85r1	f85	f85r1.34	35	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0586	ar	NONE	f85r2	f85	f85r2.1	24	1	1	0	NONE	BARE_AR_AT_SAME_LOCUS	0
G789-O0587	otar	ot	f85r2	f85	f85r2.1	24	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0588	olfar	olf	f85r2	f85	f85r2.3	24	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0589	qokar	qok	f85r2	f85	f85r2.10	24	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0590	orar	or	f85r2	f85	f85r2.17	24	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0591	ar	NONE	f85r2	f85	f85r2.22	24	1	1	0	NONE	BARE_AR_AT_SAME_LOCUS	0
G789-O0592	ochar	och	f85r2	f85	f85r2.24	24	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0593	ar	NONE	f85r2	f85	f85r2.24	24	1	3	0	NONE	BARE_AR_AT_SAME_LOCUS	0
G789-O0594	ar	NONE	f85r2	f85	f85r2.24	24	1	3	0	NONE	BARE_AR_AT_SAME_LOCUS	0
G789-O0595	ar	NONE	f86v3	f86	f86v3.3	36	1	1	0	NONE	BARE_AR_AT_SAME_LOCUS	0
G789-O0596	ar	NONE	f86v3	f86	f86v3.4	36	1	2	0	NONE	BARE_AR_AT_SAME_LOCUS	0
G789-O0597	olkar	olk	f86v3	f86	f86v3.13	36	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0598	ar	NONE	f86v3	f86	f86v3.14	36	1	1	0	NONE	BARE_AR_AT_SAME_LOCUS	0
G789-O0599	chalkar	chalk	f86v3	f86	f86v3.14	36	1	0	0	NONE	OTHER_AR_BOUNDARY_AT_SAME_LOCUS	0
G789-O0600	sar	s	f86v3	f86	f86v3.17	36	1	0	0	NONE	ALTERNATE_READING_AT_SAME_LOCUS	0
G789-O0601	lkar	lk	f86v3	f86	f86v3.20	36	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0602	qotar	qot	f86v3	f86	f86v3.33	36	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0603	chear	che	f86v3	f86	f86v3.33	36	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0604	ypar	yp	f86v5	f86	f86v5.1	15	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0605	qokar	qok	f86v5	f86	f86v5.2	15	1	2	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0606	qokar	qok	f86v5	f86	f86v5.2	15	1	2	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0607	olkar	olk	f86v5	f86	f86v5.4	15	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0608	ytar	yt	f86v5	f86	f86v5.5	15	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0609	ar	NONE	f86v5	f86	f86v5.5	15	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0610	ytar	yt	f86v5	f86	f86v5.6	15	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0611	ar	NONE	f86v5	f86	f86v5.8	15	1	1	0	NONE	BARE_AR_AT_SAME_LOCUS	0
G789-O0612	otar	ot	f86v5	f86	f86v5.8	15	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0613	ykar	yk	f86v5	f86	f86v5.10	15	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0614	kar	k	f86v5	f86	f86v5.10	15	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0615	qokar	qok	f86v5	f86	f86v5.10	15	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0616	okar	ok	f86v5	f86	f86v5.11	15	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0617	ar	NONE	f86v5	f86	f86v5.12	15	1	1	0	NONE	BARE_AR_AT_SAME_LOCUS	0
G789-O0618	lfar	lf	f86v5	f86	f86v5.12	15	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0619	shar	sh	f86v5	f86	f86v5.13	15	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0620	otar	ot	f86v5	f86	f86v5.13	15	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0621	qoar	qo	f86v5	f86	f86v5.14	15	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0622	ar	NONE	f86v5	f86	f86v5.14	15	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0623	ykar	yk	f86v5	f86	f86v5.14	15	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0624	ykar	yk	f86v5	f86	f86v5.15	15	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0625	ar	NONE	f86v5	f86	f86v5.15	15	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0626	okar	ok	f86v5	f86	f86v5.15	15	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0627	ykar	yk	f86v5	f86	f86v5.15	15	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0628	ykar	yk	f86v5	f86	f86v5.16	15	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0629	qotar	qot	f86v5	f86	f86v5.18	15	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0630	ar	NONE	f86v5	f86	f86v5.20	15	1	1	0	NONE	BARE_AR_AT_SAME_LOCUS	0
G789-O0631	ytar	yt	f86v5	f86	f86v5.20	15	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0632	oar	o	f86v5	f86	f86v5.21	15	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0633	ar	NONE	f86v5	f86	f86v5.21	15	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0634	chokar	chok	f86v5	f86	f86v5.23	15	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0635	qokar	qok	f86v5	f86	f86v5.23	15	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0636	oar	o	f86v5	f86	f86v5.24	15	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0637	olkar	olk	f86v5	f86	f86v5.24	15	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0638	ar	NONE	f86v5	f86	f86v5.25	15	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0639	shoar	sho	f86v5	f86	f86v5.26	15	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0640	otar	ot	f86v5	f86	f86v5.27	15	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0641	pchykar	pchyk	f86v5	f86	f86v5.27	15	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0642	ytar	yt	f86v5	f86	f86v5.27	15	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0643	kar	k	f86v5	f86	f86v5.28	15	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0644	ar	NONE	f86v5	f86	f86v5.28	15	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0645	ytarar	ytar	f86v5	f86	f86v5.28	15	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0646	ysheoar	ysheo	f86v5	f86	f86v5.29	15	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0647	qokar	qok	f86v5	f86	f86v5.29	15	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0648	tar	t	f86v5	f86	f86v5.29	15	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0649	ar	NONE	f86v5	f86	f86v5.31	15	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0650	ykar	yk	f86v5	f86	f86v5.38	15	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0651	ar	NONE	f86v6	f86	f86v6.3	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0652	okar	ok	f86v6	f86	f86v6.3	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0653	olkar	olk	f86v6	f86	f86v6.4	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0654	tar	t	f86v6	f86	f86v6.5	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0655	olkar	olk	f86v6	f86	f86v6.5	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0656	chear	che	f86v6	f86	f86v6.5	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0657	qokar	qok	f86v6	f86	f86v6.5	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0658	keear	kee	f86v6	f86	f86v6.6	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0659	olkeshar	olkesh	f86v6	f86	f86v6.6	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0660	qokar	qok	f86v6	f86	f86v6.6	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0661	ytar	yt	f86v6	f86	f86v6.8	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0662	otar	ot	f86v6	f86	f86v6.9	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0663	ar	NONE	f86v6	f86	f86v6.9	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0664	sarar	sar	f86v6	f86	f86v6.10	3	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0665	chcphar	chcph	f86v6	f86	f86v6.11	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0666	ar	NONE	f86v6	f86	f86v6.11	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0667	otar	ot	f86v6	f86	f86v6.12	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0668	qopar	qop	f86v6	f86	f86v6.13	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0669	okar	ok	f86v6	f86	f86v6.14	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0670	qokar	qok	f86v6	f86	f86v6.16	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0671	par	p	f86v6	f86	f86v6.17	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0672	ar	NONE	f86v6	f86	f86v6.17	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0673	lkar	lk	f86v6	f86	f86v6.18	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0674	cholkar	cholk	f86v6	f86	f86v6.19	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0675	tar	t	f86v6	f86	f86v6.21	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
