page	diagram_id	locus	group_count	group_serials	opaque_group_ids	local_image_owner	owner_status	owner_confidence	silent_argument_default	local_namespace	local_content_class	complete_copied_local_meaning_or_label	source_status	meaning_confidence	strongest_rival	strongest_contradiction	unsupported_labels	orientation_status	f68_f69_mapping	image_geometry_guard	semantic_ceiling
f67r2	A1	f67r2.49	3	122|123|124	A1:G122|A1:G123|A1:G124	A1_LEFT_LOCAL_FIELD_49	INHERITED_VISIBLE	LOW	gegenwärtiges lokales Radial-/Ringfeld 49 des linken f67r2-Rades	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	Linkes f67r2-Rad, lokales Radial- oder Ringfeld L49: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	INHERITED_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.24	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	A1_LEFT_EXACT_STAR_ASPECT_OR_CALENDAR_VALUE|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	two differently organized radial celestial diagrams with no drawn connector	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f67r2	A1	f67r2.50	2	125|126	A1:G125|A1:G126	A1_LEFT_LOCAL_FIELD_50	INHERITED_VISIBLE	LOW	gegenwärtiges lokales Radial-/Ringfeld 50 des linken f67r2-Rades	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	Linkes f67r2-Rad, lokales Radial- oder Ringfeld L50: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	INHERITED_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.24	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	A1_LEFT_EXACT_STAR_ASPECT_OR_CALENDAR_VALUE|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	two differently organized radial celestial diagrams with no drawn connector	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f67r2	A1	f67r2.51	1	127	A1:G127	A1_LEFT_LOCAL_FIELD_51	INHERITED_VISIBLE	LOW	gegenwärtiges lokales Radial-/Ringfeld 51 des linken f67r2-Rades	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	Linkes f67r2-Rad, lokales Radial- oder Ringfeld L51: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	INHERITED_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.24	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	A1_LEFT_EXACT_STAR_ASPECT_OR_CALENDAR_VALUE|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	two differently organized radial celestial diagrams with no drawn connector	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f67r2	A1	f67r2.52	1	128	A1:G128	A1_LEFT_OUTER_STAR_STATION_01	DIRECT_VISIBLE	MEDIUM	äußerer Sternplatz 01 des linken f67r2-Rades	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_OUTER_STAR_POSITION	Linkes f67r2-Rad, äußerer Sternplatz L01: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	A1_LEFT_EXACT_STAR_ASPECT_OR_CALENDAR_VALUE|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	two differently organized radial celestial diagrams with no drawn connector	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f67r2	A1	f67r2.53	1	129	A1:G129	A1_LEFT_OUTER_STAR_STATION_02	DIRECT_VISIBLE	MEDIUM	äußerer Sternplatz 02 des linken f67r2-Rades	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_OUTER_STAR_POSITION	Linkes f67r2-Rad, äußerer Sternplatz L02: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	A1_LEFT_EXACT_STAR_ASPECT_OR_CALENDAR_VALUE|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	two differently organized radial celestial diagrams with no drawn connector	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f67r2	A1	f67r2.54	2	130|131	A1:G130|A1:G131	A1_LEFT_OUTER_STAR_STATION_03	DIRECT_VISIBLE	MEDIUM	äußerer Sternplatz 03 des linken f67r2-Rades	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_OUTER_STAR_POSITION	Linkes f67r2-Rad, äußerer Sternplatz L03: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	A1_LEFT_EXACT_STAR_ASPECT_OR_CALENDAR_VALUE|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	two differently organized radial celestial diagrams with no drawn connector	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f67r2	A1	f67r2.55	1	132	A1:G132	A1_LEFT_OUTER_STAR_STATION_04	DIRECT_VISIBLE	MEDIUM	äußerer Sternplatz 04 des linken f67r2-Rades	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_OUTER_STAR_POSITION	Linkes f67r2-Rad, äußerer Sternplatz L04: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	A1_LEFT_EXACT_STAR_ASPECT_OR_CALENDAR_VALUE|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	two differently organized radial celestial diagrams with no drawn connector	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f67r2	A1	f67r2.56	2	133|134	A1:G133|A1:G134	A1_LEFT_OUTER_STAR_STATION_05	DIRECT_VISIBLE	MEDIUM	äußerer Sternplatz 05 des linken f67r2-Rades	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_OUTER_STAR_POSITION	Linkes f67r2-Rad, äußerer Sternplatz L05: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	A1_LEFT_EXACT_STAR_ASPECT_OR_CALENDAR_VALUE|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	two differently organized radial celestial diagrams with no drawn connector	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f67r2	A1	f67r2.57	2	135|136	A1:G135|A1:G136	A1_LEFT_OUTER_STAR_STATION_06	DIRECT_VISIBLE	MEDIUM	äußerer Sternplatz 06 des linken f67r2-Rades	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_OUTER_STAR_POSITION	Linkes f67r2-Rad, äußerer Sternplatz L06: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	A1_LEFT_EXACT_STAR_ASPECT_OR_CALENDAR_VALUE|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	two differently organized radial celestial diagrams with no drawn connector	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f67r2	A1	f67r2.58	3	137|138|139	A1:G137|A1:G138|A1:G139	A1_LEFT_OUTER_STAR_STATION_07	DIRECT_VISIBLE	MEDIUM	äußerer Sternplatz 07 des linken f67r2-Rades	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_OUTER_STAR_POSITION	Linkes f67r2-Rad, äußerer Sternplatz L07: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	A1_LEFT_EXACT_STAR_ASPECT_OR_CALENDAR_VALUE|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	two differently organized radial celestial diagrams with no drawn connector	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f67r2	A1	f67r2.59	1	140	A1:G140	A1_LEFT_OUTER_STAR_STATION_08	DIRECT_VISIBLE	MEDIUM	äußerer Sternplatz 08 des linken f67r2-Rades	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_OUTER_STAR_POSITION	Linkes f67r2-Rad, äußerer Sternplatz L08: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	A1_LEFT_EXACT_STAR_ASPECT_OR_CALENDAR_VALUE|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	two differently organized radial celestial diagrams with no drawn connector	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f67r2	A1	f67r2.60	1	141	A1:G141	A1_LEFT_OUTER_STAR_STATION_09	DIRECT_VISIBLE	MEDIUM	äußerer Sternplatz 09 des linken f67r2-Rades	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_OUTER_STAR_POSITION	Linkes f67r2-Rad, äußerer Sternplatz L09: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	A1_LEFT_EXACT_STAR_ASPECT_OR_CALENDAR_VALUE|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	two differently organized radial celestial diagrams with no drawn connector	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f67r2	A1	f67r2.61	1	142	A1:G142	A1_LEFT_OUTER_STAR_STATION_10	DIRECT_VISIBLE	MEDIUM	äußerer Sternplatz 10 des linken f67r2-Rades	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_OUTER_STAR_POSITION	Linkes f67r2-Rad, äußerer Sternplatz L10: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	A1_LEFT_EXACT_STAR_ASPECT_OR_CALENDAR_VALUE|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	two differently organized radial celestial diagrams with no drawn connector	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f67r2	A1	f67r2.62	1	143	A1:G143	A1_LEFT_OUTER_STAR_STATION_11	DIRECT_VISIBLE	MEDIUM	äußerer Sternplatz 11 des linken f67r2-Rades	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_OUTER_STAR_POSITION	Linkes f67r2-Rad, äußerer Sternplatz L11: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	A1_LEFT_EXACT_STAR_ASPECT_OR_CALENDAR_VALUE|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	two differently organized radial celestial diagrams with no drawn connector	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f67r2	A1	f67r2.63	1	144	A1:G144	A1_LEFT_OUTER_STAR_STATION_12	DIRECT_VISIBLE	MEDIUM	äußerer Sternplatz 12 des linken f67r2-Rades	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_OUTER_STAR_POSITION	Linkes f67r2-Rad, äußerer Sternplatz L12: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	A1_LEFT_EXACT_STAR_ASPECT_OR_CALENDAR_VALUE|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	two differently organized radial celestial diagrams with no drawn connector	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f67r2	A1	f67r2.64	2	145|146	A1:G145|A1:G146	A1_RIGHT_PHASE_STATION_01	DIRECT_VISIBLE	MEDIUM	lokaler Scheiben-/Bedingungsplatz 01 des rechten f67r2-Rades	A1_RIGHT_WHEEL_ONLY	RIGHT_WHEEL_PHASE_LIGHT_OR_CALENDAR_CONDITION	Rechtes f67r2-Rad, Scheiben- oder Bedingungsplatz R01: Lokale Phasen-, Licht- oder Kalenderbedingung für dieses Rad; die genaue Bedingung wird nur als Exemplarwert kopiert und nicht aus ihrer Lage berechnet.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Kalenderischer Rivale: selbständige Phasen-, Monats- oder Lehrscheibe ohne Bezug zum linken Rad.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	A1_RIGHT_EXACT_PHASE_OR_CONDITION_VALUE|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	two differently organized radial celestial diagrams with no drawn connector	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f67r2	A1	f67r2.65	1	147	A1:G147	A1_RIGHT_PHASE_STATION_02	DIRECT_VISIBLE	MEDIUM	lokaler Scheiben-/Bedingungsplatz 02 des rechten f67r2-Rades	A1_RIGHT_WHEEL_ONLY	RIGHT_WHEEL_PHASE_LIGHT_OR_CALENDAR_CONDITION	Rechtes f67r2-Rad, Scheiben- oder Bedingungsplatz R02: Lokale Phasen-, Licht- oder Kalenderbedingung für dieses Rad; die genaue Bedingung wird nur als Exemplarwert kopiert und nicht aus ihrer Lage berechnet.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Kalenderischer Rivale: selbständige Phasen-, Monats- oder Lehrscheibe ohne Bezug zum linken Rad.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	A1_RIGHT_EXACT_PHASE_OR_CONDITION_VALUE|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	two differently organized radial celestial diagrams with no drawn connector	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f67r2	A1	f67r2.66	1	148	A1:G148	A1_RIGHT_PHASE_STATION_03	DIRECT_VISIBLE	MEDIUM	lokaler Scheiben-/Bedingungsplatz 03 des rechten f67r2-Rades	A1_RIGHT_WHEEL_ONLY	RIGHT_WHEEL_PHASE_LIGHT_OR_CALENDAR_CONDITION	Rechtes f67r2-Rad, Scheiben- oder Bedingungsplatz R03: Lokale Phasen-, Licht- oder Kalenderbedingung für dieses Rad; die genaue Bedingung wird nur als Exemplarwert kopiert und nicht aus ihrer Lage berechnet.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Kalenderischer Rivale: selbständige Phasen-, Monats- oder Lehrscheibe ohne Bezug zum linken Rad.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	A1_RIGHT_EXACT_PHASE_OR_CONDITION_VALUE|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	two differently organized radial celestial diagrams with no drawn connector	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f67r2	A1	f67r2.67	1	149	A1:G149	A1_RIGHT_PHASE_STATION_04	DIRECT_VISIBLE	MEDIUM	lokaler Scheiben-/Bedingungsplatz 04 des rechten f67r2-Rades	A1_RIGHT_WHEEL_ONLY	RIGHT_WHEEL_PHASE_LIGHT_OR_CALENDAR_CONDITION	Rechtes f67r2-Rad, Scheiben- oder Bedingungsplatz R04: Lokale Phasen-, Licht- oder Kalenderbedingung für dieses Rad; die genaue Bedingung wird nur als Exemplarwert kopiert und nicht aus ihrer Lage berechnet.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Kalenderischer Rivale: selbständige Phasen-, Monats- oder Lehrscheibe ohne Bezug zum linken Rad.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	A1_RIGHT_EXACT_PHASE_OR_CONDITION_VALUE|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	two differently organized radial celestial diagrams with no drawn connector	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
f67r2	A1	f67r2.68	1	150	A1:G150	A1_RIGHT_PHASE_STATION_05	DIRECT_VISIBLE	MEDIUM	lokaler Scheiben-/Bedingungsplatz 05 des rechten f67r2-Rades	A1_RIGHT_WHEEL_ONLY	RIGHT_WHEEL_PHASE_LIGHT_OR_CALENDAR_CONDITION	Rechtes f67r2-Rad, Scheiben- oder Bedingungsplatz R05: Lokale Phasen-, Licht- oder Kalenderbedingung für dieses Rad; die genaue Bedingung wird nur als Exemplarwert kopiert und nicht aus ihrer Lage berechnet.	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Kalenderischer Rivale: selbständige Phasen-, Monats- oder Lehrscheibe ohne Bezug zum linken Rad.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	A1_RIGHT_EXACT_PHASE_OR_CONDITION_VALUE|AUTHORIAL_START_AND_DIRECTION|A1_INTERWHEEL_RELATION|IATROMEDICAL_APPLICATION	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	two differently organized radial celestial diagrams with no drawn connector	LOCUS_BOUND_CELESTIAL_WORKING_LABEL_NOT_TRANSLATION
