astro_group_serial	unified_group_ordinal	diagram_id	page	source_locus	local_locus_id	local_group_id	group_index_within_locus	surface_display_only_exact	frozen_v69_editorial_address	frozen_v69_formal_role_address_only	v75_local_namespace	v75_instrument_id	v75_local_namespace_address	owner_status	smallest_visible_owner	concrete_technical_lookup_default	lookup_effect	source_class	confidence	orientation_and_start_alternatives	crosspage_contract	iatromedical_rival	formal_iconographic_rival	contradiction	legacy_model_correction	semantic_ceiling
334	715	A3	f69v	f69v.3	A3:L003	A3:G079	1	doair	A3:HEADER:L03:G01	SCHEDULE_HEADER_FRAGMENT	F69_RIGHT_WHEEL_NS	F69_RIGHT_FACE_RAY_WHEEL	F69_RIGHT_WHEEL_NS/A3_RIGHT_WHEEL_RING_TEXT/FRAGMENT_01	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	Öffne ausschließlich den Ringtext des rechten f69v-Gesicht-/Strahlenrades. Kopiere die sichtbare Gruppe „doair“ als Fragment 1/29 in den örtlichen Ergebnisposten. Übernimm weder 28 Slots noch Richtung vom linken Rad.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_IN_LOCAL_RING_OR_BAND_TEXT	0.43	DIRECT_RING_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|STATIC_UNORDERED_RING;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: right prognostic or election wheel centred on a face.	FORMAL_RIVAL: face-and-ray emblem with a local caption.	jedes Textband umschließt nur sein eigenes Kreisbild; zwischen Rädern fehlt jede Kante. Die Seite zeigt drei unverbundene heterogene Räder; nur das linke trägt ungefähr 28 radiale Plätze. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F69_RIGHT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
335	716	A3	f69v	f69v.3	A3:L003	A3:G080	2	otaldal	A3:HEADER:L03:G02	SCHEDULE_HEADER_FRAGMENT	F69_RIGHT_WHEEL_NS	F69_RIGHT_FACE_RAY_WHEEL	F69_RIGHT_WHEEL_NS/A3_RIGHT_WHEEL_RING_TEXT/FRAGMENT_02	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	Öffne ausschließlich den Ringtext des rechten f69v-Gesicht-/Strahlenrades. Kopiere die sichtbare Gruppe „otaldal“ als Fragment 2/29 in den örtlichen Ergebnisposten. Übernimm weder 28 Slots noch Richtung vom linken Rad.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_IN_LOCAL_RING_OR_BAND_TEXT	0.41	DIRECT_RING_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|STATIC_UNORDERED_RING;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: right prognostic or election wheel centred on a face.	FORMAL_RIVAL: face-and-ray emblem with a local caption.	jedes Textband umschließt nur sein eigenes Kreisbild; zwischen Rädern fehlt jede Kante. Die Seite zeigt drei unverbundene heterogene Räder; nur das linke trägt ungefähr 28 radiale Plätze. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F69_RIGHT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
336	717	A3	f69v	f69v.3	A3:L003	A3:G081	3	dair	A3:HEADER:L03:G03	SCHEDULE_HEADER_FRAGMENT	F69_RIGHT_WHEEL_NS	F69_RIGHT_FACE_RAY_WHEEL	F69_RIGHT_WHEEL_NS/A3_RIGHT_WHEEL_RING_TEXT/FRAGMENT_03	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	Öffne ausschließlich den Ringtext des rechten f69v-Gesicht-/Strahlenrades. Kopiere die sichtbare Gruppe „dair“ als Fragment 3/29 in den örtlichen Ergebnisposten. Übernimm weder 28 Slots noch Richtung vom linken Rad.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_IN_LOCAL_RING_OR_BAND_TEXT	0.41	DIRECT_RING_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|STATIC_UNORDERED_RING;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: right prognostic or election wheel centred on a face.	FORMAL_RIVAL: face-and-ray emblem with a local caption.	jedes Textband umschließt nur sein eigenes Kreisbild; zwischen Rädern fehlt jede Kante. Die Seite zeigt drei unverbundene heterogene Räder; nur das linke trägt ungefähr 28 radiale Plätze. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F69_RIGHT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
337	718	A3	f69v	f69v.3	A3:L003	A3:G082	4	chdy	A3:HEADER:L03:G04	SCHEDULE_HEADER_FRAGMENT	F69_RIGHT_WHEEL_NS	F69_RIGHT_FACE_RAY_WHEEL	F69_RIGHT_WHEEL_NS/A3_RIGHT_WHEEL_RING_TEXT/FRAGMENT_04	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	Öffne ausschließlich den Ringtext des rechten f69v-Gesicht-/Strahlenrades. Kopiere die sichtbare Gruppe „chdy“ als Fragment 4/29 in den örtlichen Ergebnisposten. Übernimm weder 28 Slots noch Richtung vom linken Rad.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_IN_LOCAL_RING_OR_BAND_TEXT	0.41	DIRECT_RING_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|STATIC_UNORDERED_RING;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: right prognostic or election wheel centred on a face.	FORMAL_RIVAL: face-and-ray emblem with a local caption.	jedes Textband umschließt nur sein eigenes Kreisbild; zwischen Rädern fehlt jede Kante. Die Seite zeigt drei unverbundene heterogene Räder; nur das linke trägt ungefähr 28 radiale Plätze. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F69_RIGHT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
338	719	A3	f69v	f69v.3	A3:L003	A3:G083	5	otoar	A3:HEADER:L03:G05	SCHEDULE_HEADER_FRAGMENT	F69_RIGHT_WHEEL_NS	F69_RIGHT_FACE_RAY_WHEEL	F69_RIGHT_WHEEL_NS/A3_RIGHT_WHEEL_RING_TEXT/FRAGMENT_05	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	Öffne ausschließlich den Ringtext des rechten f69v-Gesicht-/Strahlenrades. Kopiere die sichtbare Gruppe „otoar“ als Fragment 5/29 in den örtlichen Ergebnisposten. Übernimm weder 28 Slots noch Richtung vom linken Rad.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_IN_LOCAL_RING_OR_BAND_TEXT	0.41	DIRECT_RING_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|STATIC_UNORDERED_RING;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: right prognostic or election wheel centred on a face.	FORMAL_RIVAL: face-and-ray emblem with a local caption.	jedes Textband umschließt nur sein eigenes Kreisbild; zwischen Rädern fehlt jede Kante. Die Seite zeigt drei unverbundene heterogene Räder; nur das linke trägt ungefähr 28 radiale Plätze. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F69_RIGHT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
339	720	A3	f69v	f69v.3	A3:L003	A3:G084	6	ar	A3:HEADER:L03:G06	SCHEDULE_HEADER_FRAGMENT	F69_RIGHT_WHEEL_NS	F69_RIGHT_FACE_RAY_WHEEL	F69_RIGHT_WHEEL_NS/A3_RIGHT_WHEEL_RING_TEXT/FRAGMENT_06	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	Öffne ausschließlich den Ringtext des rechten f69v-Gesicht-/Strahlenrades. Kopiere die sichtbare Gruppe „ar“ als Fragment 6/29 in den örtlichen Ergebnisposten. Übernimm weder 28 Slots noch Richtung vom linken Rad.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_IN_LOCAL_RING_OR_BAND_TEXT	0.41	DIRECT_RING_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|STATIC_UNORDERED_RING;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: right prognostic or election wheel centred on a face.	FORMAL_RIVAL: face-and-ray emblem with a local caption.	jedes Textband umschließt nur sein eigenes Kreisbild; zwischen Rädern fehlt jede Kante. Die Seite zeigt drei unverbundene heterogene Räder; nur das linke trägt ungefähr 28 radiale Plätze. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F69_RIGHT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
340	721	A3	f69v	f69v.3	A3:L003	A3:G085	7	chy	A3:HEADER:L03:G07	SCHEDULE_HEADER_FRAGMENT	F69_RIGHT_WHEEL_NS	F69_RIGHT_FACE_RAY_WHEEL	F69_RIGHT_WHEEL_NS/A3_RIGHT_WHEEL_RING_TEXT/FRAGMENT_07	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	Öffne ausschließlich den Ringtext des rechten f69v-Gesicht-/Strahlenrades. Kopiere die sichtbare Gruppe „chy“ als Fragment 7/29 in den örtlichen Ergebnisposten. Übernimm weder 28 Slots noch Richtung vom linken Rad.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_IN_LOCAL_RING_OR_BAND_TEXT	0.41	DIRECT_RING_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|STATIC_UNORDERED_RING;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: right prognostic or election wheel centred on a face.	FORMAL_RIVAL: face-and-ray emblem with a local caption.	jedes Textband umschließt nur sein eigenes Kreisbild; zwischen Rädern fehlt jede Kante. Die Seite zeigt drei unverbundene heterogene Räder; nur das linke trägt ungefähr 28 radiale Plätze. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F69_RIGHT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
341	722	A3	f69v	f69v.3	A3:L003	A3:G086	8	qoteor	A3:HEADER:L03:G08	SCHEDULE_HEADER_FRAGMENT	F69_RIGHT_WHEEL_NS	F69_RIGHT_FACE_RAY_WHEEL	F69_RIGHT_WHEEL_NS/A3_RIGHT_WHEEL_RING_TEXT/FRAGMENT_08	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	Öffne ausschließlich den Ringtext des rechten f69v-Gesicht-/Strahlenrades. Kopiere die sichtbare Gruppe „qoteor“ als Fragment 8/29 in den örtlichen Ergebnisposten. Übernimm weder 28 Slots noch Richtung vom linken Rad.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_IN_LOCAL_RING_OR_BAND_TEXT	0.41	DIRECT_RING_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|STATIC_UNORDERED_RING;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: right prognostic or election wheel centred on a face.	FORMAL_RIVAL: face-and-ray emblem with a local caption.	jedes Textband umschließt nur sein eigenes Kreisbild; zwischen Rädern fehlt jede Kante. Die Seite zeigt drei unverbundene heterogene Räder; nur das linke trägt ungefähr 28 radiale Plätze. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F69_RIGHT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
342	723	A3	f69v	f69v.3	A3:L003	A3:G087	9	cho	A3:HEADER:L03:G09	SCHEDULE_HEADER_FRAGMENT	F69_RIGHT_WHEEL_NS	F69_RIGHT_FACE_RAY_WHEEL	F69_RIGHT_WHEEL_NS/A3_RIGHT_WHEEL_RING_TEXT/FRAGMENT_09	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	Öffne ausschließlich den Ringtext des rechten f69v-Gesicht-/Strahlenrades. Kopiere die sichtbare Gruppe „cho“ als Fragment 9/29 in den örtlichen Ergebnisposten. Übernimm weder 28 Slots noch Richtung vom linken Rad.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_IN_LOCAL_RING_OR_BAND_TEXT	0.41	DIRECT_RING_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|STATIC_UNORDERED_RING;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: right prognostic or election wheel centred on a face.	FORMAL_RIVAL: face-and-ray emblem with a local caption.	jedes Textband umschließt nur sein eigenes Kreisbild; zwischen Rädern fehlt jede Kante. Die Seite zeigt drei unverbundene heterogene Räder; nur das linke trägt ungefähr 28 radiale Plätze. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F69_RIGHT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
343	724	A3	f69v	f69v.3	A3:L003	A3:G088	10	qotair	A3:HEADER:L03:G10	SCHEDULE_HEADER_FRAGMENT	F69_RIGHT_WHEEL_NS	F69_RIGHT_FACE_RAY_WHEEL	F69_RIGHT_WHEEL_NS/A3_RIGHT_WHEEL_RING_TEXT/FRAGMENT_10	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	Öffne ausschließlich den Ringtext des rechten f69v-Gesicht-/Strahlenrades. Kopiere die sichtbare Gruppe „qotair“ als Fragment 10/29 in den örtlichen Ergebnisposten. Übernimm weder 28 Slots noch Richtung vom linken Rad.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_IN_LOCAL_RING_OR_BAND_TEXT	0.41	DIRECT_RING_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|STATIC_UNORDERED_RING;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: right prognostic or election wheel centred on a face.	FORMAL_RIVAL: face-and-ray emblem with a local caption.	jedes Textband umschließt nur sein eigenes Kreisbild; zwischen Rädern fehlt jede Kante. Die Seite zeigt drei unverbundene heterogene Räder; nur das linke trägt ungefähr 28 radiale Plätze. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F69_RIGHT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
344	725	A3	f69v	f69v.3	A3:L003	A3:G089	11	chda	A3:HEADER:L03:G11	SCHEDULE_HEADER_FRAGMENT	F69_RIGHT_WHEEL_NS	F69_RIGHT_FACE_RAY_WHEEL	F69_RIGHT_WHEEL_NS/A3_RIGHT_WHEEL_RING_TEXT/FRAGMENT_11	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	Öffne ausschließlich den Ringtext des rechten f69v-Gesicht-/Strahlenrades. Kopiere die sichtbare Gruppe „chda“ als Fragment 11/29 in den örtlichen Ergebnisposten. Übernimm weder 28 Slots noch Richtung vom linken Rad.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_IN_LOCAL_RING_OR_BAND_TEXT	0.41	DIRECT_RING_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|STATIC_UNORDERED_RING;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: right prognostic or election wheel centred on a face.	FORMAL_RIVAL: face-and-ray emblem with a local caption.	jedes Textband umschließt nur sein eigenes Kreisbild; zwischen Rädern fehlt jede Kante. Die Seite zeigt drei unverbundene heterogene Räder; nur das linke trägt ungefähr 28 radiale Plätze. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F69_RIGHT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
345	726	A3	f69v	f69v.3	A3:L003	A3:G090	12	oteeal	A3:HEADER:L03:G12	SCHEDULE_HEADER_FRAGMENT	F69_RIGHT_WHEEL_NS	F69_RIGHT_FACE_RAY_WHEEL	F69_RIGHT_WHEEL_NS/A3_RIGHT_WHEEL_RING_TEXT/FRAGMENT_12	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	Öffne ausschließlich den Ringtext des rechten f69v-Gesicht-/Strahlenrades. Kopiere die sichtbare Gruppe „oteeal“ als Fragment 12/29 in den örtlichen Ergebnisposten. Übernimm weder 28 Slots noch Richtung vom linken Rad.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_IN_LOCAL_RING_OR_BAND_TEXT	0.41	DIRECT_RING_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|STATIC_UNORDERED_RING;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: right prognostic or election wheel centred on a face.	FORMAL_RIVAL: face-and-ray emblem with a local caption.	jedes Textband umschließt nur sein eigenes Kreisbild; zwischen Rädern fehlt jede Kante. Die Seite zeigt drei unverbundene heterogene Räder; nur das linke trägt ungefähr 28 radiale Plätze. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F69_RIGHT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
346	727	A3	f69v	f69v.3	A3:L003	A3:G091	13	cheor	A3:HEADER:L03:G13	SCHEDULE_HEADER_FRAGMENT	F69_RIGHT_WHEEL_NS	F69_RIGHT_FACE_RAY_WHEEL	F69_RIGHT_WHEEL_NS/A3_RIGHT_WHEEL_RING_TEXT/FRAGMENT_13	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	Öffne ausschließlich den Ringtext des rechten f69v-Gesicht-/Strahlenrades. Kopiere die sichtbare Gruppe „cheor“ als Fragment 13/29 in den örtlichen Ergebnisposten. Übernimm weder 28 Slots noch Richtung vom linken Rad.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_IN_LOCAL_RING_OR_BAND_TEXT	0.41	DIRECT_RING_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|STATIC_UNORDERED_RING;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: right prognostic or election wheel centred on a face.	FORMAL_RIVAL: face-and-ray emblem with a local caption.	jedes Textband umschließt nur sein eigenes Kreisbild; zwischen Rädern fehlt jede Kante. Die Seite zeigt drei unverbundene heterogene Räder; nur das linke trägt ungefähr 28 radiale Plätze. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F69_RIGHT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
347	728	A3	f69v	f69v.3	A3:L003	A3:G092	14	ar	A3:HEADER:L03:G14	SCHEDULE_HEADER_FRAGMENT	F69_RIGHT_WHEEL_NS	F69_RIGHT_FACE_RAY_WHEEL	F69_RIGHT_WHEEL_NS/A3_RIGHT_WHEEL_RING_TEXT/FRAGMENT_14	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	Öffne ausschließlich den Ringtext des rechten f69v-Gesicht-/Strahlenrades. Kopiere die sichtbare Gruppe „ar“ als Fragment 14/29 in den örtlichen Ergebnisposten. Übernimm weder 28 Slots noch Richtung vom linken Rad.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_IN_LOCAL_RING_OR_BAND_TEXT	0.41	DIRECT_RING_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|STATIC_UNORDERED_RING;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: right prognostic or election wheel centred on a face.	FORMAL_RIVAL: face-and-ray emblem with a local caption.	jedes Textband umschließt nur sein eigenes Kreisbild; zwischen Rädern fehlt jede Kante. Die Seite zeigt drei unverbundene heterogene Räder; nur das linke trägt ungefähr 28 radiale Plätze. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F69_RIGHT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
