locus	page	diagram_id	group_count	group_serials	owner_status	local_namespace_owner	visible_basis	concrete_locus_reading	historical_rival	orientation_status	cross_namespace_mapping	strongest_contradiction	semantic_ceiling
f67r2.61	f67r2	A1	1	142	DIRECT_VISIBLE	A1_LEFT_OUTER_STAR_STATION_10	wiederholte sichtbare Sternplätze liegen in der äußeren Zone des linken Rades	Am lokalen Himmelsfeld „A1_LEFT_OUTER_STAR_STATION_10“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	dekorativer Stern ohne technische Adresse	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f67r2.62	f67r2	A1	1	143	DIRECT_VISIBLE	A1_LEFT_OUTER_STAR_STATION_11	wiederholte sichtbare Sternplätze liegen in der äußeren Zone des linken Rades	Am lokalen Himmelsfeld „A1_LEFT_OUTER_STAR_STATION_11“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	dekorativer Stern ohne technische Adresse	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f67r2.63	f67r2	A1	1	144	DIRECT_VISIBLE	A1_LEFT_OUTER_STAR_STATION_12	wiederholte sichtbare Sternplätze liegen in der äußeren Zone des linken Rades	Am lokalen Himmelsfeld „A1_LEFT_OUTER_STAR_STATION_12“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	dekorativer Stern ohne technische Adresse	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f67r2.64	f67r2	A1	2	145|146	DIRECT_VISIBLE	A1_RIGHT_PHASE_STATION_01	farbige kleine Scheiben liegen in getrennten Feldern des rechten Rades	Am lokalen Himmelsfeld „A1_RIGHT_PHASE_STATION_01“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_RIGHT_PHASE_STATION_01“ das Beschriftungsfragment 2 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	rein ikonographische Himmelskörperscheibe	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f67r2.65	f67r2	A1	1	147	DIRECT_VISIBLE	A1_RIGHT_PHASE_STATION_02	farbige kleine Scheiben liegen in getrennten Feldern des rechten Rades	Am lokalen Himmelsfeld „A1_RIGHT_PHASE_STATION_02“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	rein ikonographische Himmelskörperscheibe	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f67r2.66	f67r2	A1	1	148	DIRECT_VISIBLE	A1_RIGHT_PHASE_STATION_03	farbige kleine Scheiben liegen in getrennten Feldern des rechten Rades	Am lokalen Himmelsfeld „A1_RIGHT_PHASE_STATION_03“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	rein ikonographische Himmelskörperscheibe	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f67r2.67	f67r2	A1	1	149	DIRECT_VISIBLE	A1_RIGHT_PHASE_STATION_04	farbige kleine Scheiben liegen in getrennten Feldern des rechten Rades	Am lokalen Himmelsfeld „A1_RIGHT_PHASE_STATION_04“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	rein ikonographische Himmelskörperscheibe	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f67r2.68	f67r2	A1	1	150	DIRECT_VISIBLE	A1_RIGHT_PHASE_STATION_05	farbige kleine Scheiben liegen in getrennten Feldern des rechten Rades	Am lokalen Himmelsfeld „A1_RIGHT_PHASE_STATION_05“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	rein ikonographische Himmelskörperscheibe	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f67r2.69	f67r2	A1	2	151|152	DIRECT_VISIBLE	A1_RIGHT_PHASE_STATION_06	farbige kleine Scheiben liegen in getrennten Feldern des rechten Rades	Am lokalen Himmelsfeld „A1_RIGHT_PHASE_STATION_06“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_RIGHT_PHASE_STATION_06“ das Beschriftungsfragment 2 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	rein ikonographische Himmelskörperscheibe	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f67r2.70	f67r2	A1	1	153	DIRECT_VISIBLE	A1_RIGHT_PHASE_STATION_07	farbige kleine Scheiben liegen in getrennten Feldern des rechten Rades	Am lokalen Himmelsfeld „A1_RIGHT_PHASE_STATION_07“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	rein ikonographische Himmelskörperscheibe	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f67r2.71	f67r2	A1	1	154	DIRECT_VISIBLE	A1_RIGHT_PHASE_STATION_08	farbige kleine Scheiben liegen in getrennten Feldern des rechten Rades	Am lokalen Himmelsfeld „A1_RIGHT_PHASE_STATION_08“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	rein ikonographische Himmelskörperscheibe	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f67r2.72	f67r2	A1	12	155|156|157|158|159|160|161|162|163|164|165|166	DIRECT_VISIBLE	A1_LEFT_OUTER_RING_TEXT	konzentrische Schrift umschließt nur das linke Kreisbild	Am lokalen Himmelsfeld „A1_LEFT_OUTER_RING_TEXT“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_OUTER_RING_TEXT“ das Beschriftungsfragment 2 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_OUTER_RING_TEXT“ das Beschriftungsfragment 3 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_OUTER_RING_TEXT“ das Beschriftungsfragment 4 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_OUTER_RING_TEXT“ das Beschriftungsfragment 5 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_OUTER_RING_TEXT“ das Beschriftungsfragment 6 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_OUTER_RING_TEXT“ das Beschriftungsfragment 7 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_OUTER_RING_TEXT“ das Beschriftungsfragment 8 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_OUTER_RING_TEXT“ das Beschriftungsfragment 9 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_OUTER_RING_TEXT“ das Beschriftungsfragment 10 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_OUTER_RING_TEXT“ das Beschriftungsfragment 11 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_OUTER_RING_TEXT“ das Beschriftungsfragment 12 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	allgemeine Seitenprosa	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f67r2.73	f67r2	A1	11	167|168|169|170|171|172|173|174|175|176|177	DIRECT_VISIBLE	A1_RIGHT_OUTER_RING_TEXT	konzentrische Schrift umschließt nur das rechte Kreisbild	Am lokalen Himmelsfeld „A1_RIGHT_OUTER_RING_TEXT“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_RIGHT_OUTER_RING_TEXT“ das Beschriftungsfragment 2 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_RIGHT_OUTER_RING_TEXT“ das Beschriftungsfragment 3 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_RIGHT_OUTER_RING_TEXT“ das Beschriftungsfragment 4 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_RIGHT_OUTER_RING_TEXT“ das Beschriftungsfragment 5 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_RIGHT_OUTER_RING_TEXT“ das Beschriftungsfragment 6 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_RIGHT_OUTER_RING_TEXT“ das Beschriftungsfragment 7 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_RIGHT_OUTER_RING_TEXT“ das Beschriftungsfragment 8 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_RIGHT_OUTER_RING_TEXT“ das Beschriftungsfragment 9 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_RIGHT_OUTER_RING_TEXT“ das Beschriftungsfragment 10 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_RIGHT_OUTER_RING_TEXT“ das Beschriftungsfragment 11 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	allgemeine Seitenprosa	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f67r2.74	f67r2	A1	13	178|179|180|181|182|183|184|185|186|187|188|189|190	UNRESOLVED	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	der verbleibende Textblock ist keinem der zwei Räder durch eine Kante zugewiesen	Am lokalen Himmelsfeld „A1_PAIRED_WHEEL_LEGEND_UNRESOLVED“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_PAIRED_WHEEL_LEGEND_UNRESOLVED“ das Beschriftungsfragment 2 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_PAIRED_WHEEL_LEGEND_UNRESOLVED“ das Beschriftungsfragment 3 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_PAIRED_WHEEL_LEGEND_UNRESOLVED“ das Beschriftungsfragment 4 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_PAIRED_WHEEL_LEGEND_UNRESOLVED“ das Beschriftungsfragment 5 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_PAIRED_WHEEL_LEGEND_UNRESOLVED“ das Beschriftungsfragment 6 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_PAIRED_WHEEL_LEGEND_UNRESOLVED“ das Beschriftungsfragment 7 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_PAIRED_WHEEL_LEGEND_UNRESOLVED“ das Beschriftungsfragment 8 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_PAIRED_WHEEL_LEGEND_UNRESOLVED“ das Beschriftungsfragment 9 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_PAIRED_WHEEL_LEGEND_UNRESOLVED“ das Beschriftungsfragment 10 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_PAIRED_WHEEL_LEGEND_UNRESOLVED“ das Beschriftungsfragment 11 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_PAIRED_WHEEL_LEGEND_UNRESOLVED“ das Beschriftungsfragment 12 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_PAIRED_WHEEL_LEGEND_UNRESOLVED“ das Beschriftungsfragment 13 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	linke oder rechte Radlegende	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f68r1.1	f68r1	A2	9	191|192|193|194|195|196|197|198|199	PAGE_OWNER_ONLY	A2_LEFT_PANEL_HEADER	oberer Textblock steht im linken freien Sternfeldpaneel	Im lokalen Sternfeld „A2_LEFT_PANEL_HEADER“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden. Im lokalen Sternfeld „A2_LEFT_PANEL_HEADER“ Fragment 2 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden. Im lokalen Sternfeld „A2_LEFT_PANEL_HEADER“ Fragment 3 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden. Im lokalen Sternfeld „A2_LEFT_PANEL_HEADER“ Fragment 4 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden. Im lokalen Sternfeld „A2_LEFT_PANEL_HEADER“ Fragment 5 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden. Im lokalen Sternfeld „A2_LEFT_PANEL_HEADER“ Fragment 6 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden. Im lokalen Sternfeld „A2_LEFT_PANEL_HEADER“ Fragment 7 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden. Im lokalen Sternfeld „A2_LEFT_PANEL_HEADER“ Fragment 8 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden. Im lokalen Sternfeld „A2_LEFT_PANEL_HEADER“ Fragment 9 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	Legende eines benachbarten Paneels	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f68r1.2	f68r1	A2	9	200|201|202|203|204|205|206|207|208	PAGE_OWNER_ONLY	A2_MIDDLE_PANEL_HEADER	oberer Textblock steht im mittleren freien Sternfeldpaneel	Im lokalen Sternfeld „A2_MIDDLE_PANEL_HEADER“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden. Im lokalen Sternfeld „A2_MIDDLE_PANEL_HEADER“ Fragment 2 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden. Im lokalen Sternfeld „A2_MIDDLE_PANEL_HEADER“ Fragment 3 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden. Im lokalen Sternfeld „A2_MIDDLE_PANEL_HEADER“ Fragment 4 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden. Im lokalen Sternfeld „A2_MIDDLE_PANEL_HEADER“ Fragment 5 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden. Im lokalen Sternfeld „A2_MIDDLE_PANEL_HEADER“ Fragment 6 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden. Im lokalen Sternfeld „A2_MIDDLE_PANEL_HEADER“ Fragment 7 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden. Im lokalen Sternfeld „A2_MIDDLE_PANEL_HEADER“ Fragment 8 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden. Im lokalen Sternfeld „A2_MIDDLE_PANEL_HEADER“ Fragment 9 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	Legende eines benachbarten Paneels	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f68r1.3	f68r1	A2	8	209|210|211|212|213|214|215|216	PAGE_OWNER_ONLY	A2_RIGHT_PANEL_HEADER	Text folgt dem rechten sektorgegliederten Kreisfeld	Im lokalen Sternfeld „A2_RIGHT_PANEL_HEADER“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden. Im lokalen Sternfeld „A2_RIGHT_PANEL_HEADER“ Fragment 2 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden. Im lokalen Sternfeld „A2_RIGHT_PANEL_HEADER“ Fragment 3 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden. Im lokalen Sternfeld „A2_RIGHT_PANEL_HEADER“ Fragment 4 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden. Im lokalen Sternfeld „A2_RIGHT_PANEL_HEADER“ Fragment 5 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden. Im lokalen Sternfeld „A2_RIGHT_PANEL_HEADER“ Fragment 6 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden. Im lokalen Sternfeld „A2_RIGHT_PANEL_HEADER“ Fragment 7 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden. Im lokalen Sternfeld „A2_RIGHT_PANEL_HEADER“ Fragment 8 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	Legende eines benachbarten Paneels	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f68r1.4	f68r1	A2	2	217|218	UNRESOLVED	A2_MULTIPANEL_HEADER_FRAGMENT_04	Headerfragment gehört zum manifestierten Mehrpaneelfeld, besitzt aber keine sichtbare Objektkante	Im lokalen Sternfeld „A2_MULTIPANEL_HEADER_FRAGMENT_04“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden. Im lokalen Sternfeld „A2_MULTIPANEL_HEADER_FRAGMENT_04“ Fragment 2 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	Legende eines benachbarten Paneels	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f68r1.5	f68r1	A2	1	219	UNRESOLVED	A2_MULTIPANEL_HEADER_FRAGMENT_05	Headerfragment gehört zum manifestierten Mehrpaneelfeld, besitzt aber keine sichtbare Objektkante	Im lokalen Sternfeld „A2_MULTIPANEL_HEADER_FRAGMENT_05“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	Legende eines benachbarten Paneels	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f68r1.6	f68r1	A2	1	220	UNRESOLVED	A2_MULTIPANEL_HEADER_FRAGMENT_06	Headerfragment gehört zum manifestierten Mehrpaneelfeld, besitzt aber keine sichtbare Objektkante	Im lokalen Sternfeld „A2_MULTIPANEL_HEADER_FRAGMENT_06“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	Legende eines benachbarten Paneels	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f68r1.7	f68r1	A2	1	221	UNRESOLVED	A2_MULTIPANEL_HEADER_FRAGMENT_07	Headerfragment gehört zum manifestierten Mehrpaneelfeld, besitzt aber keine sichtbare Objektkante	Im lokalen Sternfeld „A2_MULTIPANEL_HEADER_FRAGMENT_07“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	Legende eines benachbarten Paneels	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f68r1.8	f68r1	A2	1	222	UNRESOLVED	A2_CENTRE_KEY_UNRESOLVED	das Querfeld besitzt mindestens fünf Zentren statt eines eindeutigen Gesamtzentrums	Im lokalen Sternfeld „A2_CENTRE_KEY_UNRESOLVED“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	jedes der anderen Gesichtmedaillons	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f68r1.9	f68r1	A2	1	223	DIRECT_VISIBLE	A2_STAR_STATION_01	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	Im lokalen Sternfeld „A2_STAR_STATION_01“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	bloße dekorative Sternposition ohne gemeinsame Semantik	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f68r1.10	f68r1	A2	1	224	DIRECT_VISIBLE	A2_STAR_STATION_02	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	Im lokalen Sternfeld „A2_STAR_STATION_02“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	bloße dekorative Sternposition ohne gemeinsame Semantik	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f68r1.11	f68r1	A2	1	225	DIRECT_VISIBLE	A2_STAR_STATION_03	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	Im lokalen Sternfeld „A2_STAR_STATION_03“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	bloße dekorative Sternposition ohne gemeinsame Semantik	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f68r1.12	f68r1	A2	1	226	DIRECT_VISIBLE	A2_STAR_STATION_04	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	Im lokalen Sternfeld „A2_STAR_STATION_04“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	bloße dekorative Sternposition ohne gemeinsame Semantik	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f68r1.13	f68r1	A2	1	227	DIRECT_VISIBLE	A2_STAR_STATION_05	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	Im lokalen Sternfeld „A2_STAR_STATION_05“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	bloße dekorative Sternposition ohne gemeinsame Semantik	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f68r1.14	f68r1	A2	1	228	DIRECT_VISIBLE	A2_STAR_STATION_06	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	Im lokalen Sternfeld „A2_STAR_STATION_06“ Fragment 1 des Stationsnamens oder Stationsmerkmals eintragen und nur im selben Paneel verwenden.	bloße dekorative Sternposition ohne gemeinsame Semantik	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
